,UZA Name,CBSA,MNAME,RailBus,Year,UPT_x,VRM_x,UPT_y,VRM_y,UAPOPPCT,FARE
2888,"Lancaster-Palmdale, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2007,2957831.0,2532602.0,2957831.0,2532602.0,100.0,3787204.0
2889,"Lancaster-Palmdale, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2008,3199422.0,2540797.0,3199422.0,2540797.0,100.0,4392443.0
2890,"Lancaster-Palmdale, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2009,2918100.0,2645231.0,2918100.0,2645231.0,100.0,4429051.0
2891,"Lancaster-Palmdale, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2010,2751483.0,2737638.0,2751483.0,2737638.0,100.0,3612998.0
2892,"Lancaster-Palmdale, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2011,3021256.0,2666836.0,3021256.0,2666836.0,100.0,4188187.0
2893,"Lancaster-Palmdale, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2012,3260917.0,2739411.0,3260917.0,2739411.0,100.0,4584839.0
2894,"Lancaster-Palmdale, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2013,3560137.0,2787610.0,3560137.0,2787610.0,100.0,4743057.0
2895,"Lancaster-Palmdale, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2014,3646918.0,2940754.0,3646918.0,2940754.0,100.0,4821900.0
2896,"Lancaster-Palmdale, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2015,3291630.0,3015012.0,3291630.0,3015012.0,100.0,4766187.0
2897,"Lancaster-Palmdale, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2016,2812889.0,3110419.0,2812889.0,3110419.0,100.0,5218443.0
2898,"Lancaster-Palmdale, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2017,2368351.0,3061725.0,2368351.0,3061725.0,100.0,4948745.0
2899,"Lancaster-Palmdale, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2018,2297600.0,3191497.0,2297600.0,3191497.0,100.0,5040024.0
2900,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2002,0.0,0.0,1570121.0,767156.0,99.92,2032512.0
2901,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2002,1570121.0,767156.0,1570121.0,767156.0,100.0,2032512.0
2902,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2003,0.0,0.0,2919116.0,1470749.0,99.92,1932050.0
2903,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2003,2919116.0,1470749.0,2919116.0,1470749.0,100.0,1932050.0
2904,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2004,0.0,0.0,3000010.0,1423502.0,99.92,1807734.0
2905,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2004,3000010.0,1423502.0,3000010.0,1423502.0,100.0,1807734.0
2906,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2005,0.0,0.0,2703289.0,1412692.0,99.92,1819135.0
2907,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2005,2703289.0,1412692.0,2703289.0,1412692.0,100.0,1819135.0
2908,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2006,0.0,0.0,2915224.0,1579644.0,99.92,2166374.0
2909,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2006,2915224.0,1579644.0,2915224.0,1579644.0,100.0,2166374.0
2910,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2007,53007.0,462376.0,2994694.0,1593739.0,99.92,2145892.0
2911,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2007,2994694.0,1593739.0,2994694.0,1593739.0,100.0,2145892.0
2912,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2008,0.0,0.0,3189364.0,1598483.0,99.92,2280762.0
2913,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2008,3189364.0,1598483.0,3189364.0,1598483.0,100.0,2280762.0
2914,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2009,58598.0,483303.0,2863762.0,1639442.0,99.92,2505777.0
2915,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2009,2863762.0,1639442.0,2863762.0,1639442.0,100.0,2505777.0
2916,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2010,0.0,0.0,2966885.0,1691033.0,99.92,2188264.0
2917,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2010,2966885.0,1691033.0,2966885.0,1691033.0,100.0,2188264.0
2918,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2011,0.0,0.0,3445497.0,1828463.0,99.92,2301986.0
2919,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2011,3445497.0,1828463.0,3445497.0,1828463.0,100.0,2301986.0
2920,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2012,0.0,0.0,3486871.0,1826614.0,99.92,2392215.0
2921,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2012,3486871.0,1826614.0,3486871.0,1826614.0,100.0,2392215.0
2922,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2013,0.0,0.0,3681367.0,1849246.0,99.92,2499176.0
2923,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2013,3681367.0,1849246.0,3681367.0,1849246.0,100.0,2499176.0
2924,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2014,0.0,0.0,3665081.0,1891744.0,99.92,2505735.0
2925,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2014,3665081.0,1891744.0,3665081.0,1891744.0,100.0,2505735.0
2926,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2015,0.0,0.0,3394214.0,1938066.0,99.92,2774118.0
2927,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2015,3394214.0,1938066.0,3394214.0,1938066.0,100.0,2774118.0
2928,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2016,0.0,0.0,2932745.0,1967238.0,99.92,2598624.0
2929,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2016,2932745.0,1967238.0,2932745.0,1967238.0,100.0,2598624.0
2930,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2017,0.0,0.0,2676780.0,1966776.0,99.92,2460410.0
2931,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2017,2676780.0,1966776.0,2676780.0,1966776.0,100.0,2460410.0
2932,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2018,0.0,0.0,2618596.0,1856923.0,99.92,2303556.0
2933,"Modesto, CA",33700.0,"Modesto, CA Metro Area",Bus,2018,2618596.0,1856923.0,2618596.0,1856923.0,100.0,2303556.0
2934,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2002,7514137.0,2261264.0,7514137.0,2261264.0,99.92,370381.0
2935,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2003,7445101.0,2785261.0,7445101.0,2785261.0,99.92,2588932.0
2936,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2004,8575187.0,3071288.0,8575187.0,3071288.0,99.92,2442804.0
2937,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2005,9053256.0,3152698.0,9053256.0,3152698.0,99.92,3081883.0
2938,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2006,9757870.0,3215367.0,9757870.0,3215367.0,99.92,3328804.0
2939,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2007,10223372.0,2980404.0,10223372.0,2980404.0,99.92,3440293.0
2940,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2008,10956679.0,3138659.0,10956679.0,3138659.0,99.92,6554844.0
2941,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2009,10988220.0,3143853.0,10988220.0,3143853.0,99.92,6733978.0
2942,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2010,10833406.0,3221371.0,10833406.0,3221371.0,99.92,6705267.0
2943,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2011,11465606.0,3121479.0,11465606.0,3121479.0,99.92,6581536.0
2944,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2012,11293585.0,3160097.0,11293585.0,3160097.0,99.92,6917544.0
2945,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2013,11236873.0,3098435.0,11236873.0,3098435.0,99.92,6453019.0
2946,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2014,11018340.0,3139678.0,11018340.0,3139678.0,99.92,7552704.0
2947,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2015,10675018.0,3202316.0,10675018.0,3202316.0,99.92,6729165.0
2948,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2016,10107892.0,3359535.0,10107892.0,3359535.0,99.92,6280800.0
2949,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2017,9728551.0,3278610.0,9728551.0,3278610.0,99.92,5802218.0
2950,"Lansing, MI",29620.0,"Lansing-East Lansing, MI Metro Area",Bus,2018,10122409.0,3395037.0,10122409.0,3395037.0,99.92,5338744.5
2951,"Laredo, TX",29700.0,"Laredo, TX Metro Area",Bus,2004,3737392.0,1776989.0,3737392.0,1776989.0,100.0,2405879.0
2952,"Laredo, TX",29700.0,"Laredo, TX Metro Area",Bus,2005,3939505.0,1733182.0,3939505.0,1733182.0,100.0,2484051.0
2953,"Laredo, TX",29700.0,"Laredo, TX Metro Area",Bus,2006,4248933.0,1734340.0,4248933.0,1734340.0,100.0,2673937.0
2954,"Laredo, TX",29700.0,"Laredo, TX Metro Area",Bus,2007,4359029.0,1693025.0,4359029.0,1693025.0,100.0,2775002.0
2955,"Laredo, TX",29700.0,"Laredo, TX Metro Area",Bus,2008,4249930.0,1658138.0,4249930.0,1658138.0,100.0,3486805.0
2956,"Laredo, TX",29700.0,"Laredo, TX Metro Area",Bus,2009,3842544.0,1750982.0,3842544.0,1750982.0,100.0,3201037.0
2957,"Laredo, TX",29700.0,"Laredo, TX Metro Area",Bus,2010,3252641.0,1708409.0,3252641.0,1708409.0,100.0,3139792.0
2958,"Laredo, TX",29700.0,"Laredo, TX Metro Area",Bus,2011,3121580.0,1695662.0,3121580.0,1695662.0,100.0,3244131.0
2959,"Laredo, TX",29700.0,"Laredo, TX Metro Area",Bus,2012,3219490.0,1674333.0,3219490.0,1674333.0,100.0,3298484.0
2960,"Laredo, TX",29700.0,"Laredo, TX Metro Area",Bus,2013,3211810.0,1674881.0,3211810.0,1674881.0,100.0,3367797.0
2961,"Laredo, TX",29700.0,"Laredo, TX Metro Area",Bus,2014,3203095.0,1633517.0,3203095.0,1633517.0,100.0,3338050.0
2962,"Laredo, TX",29700.0,"Laredo, TX Metro Area",Bus,2015,3050630.0,1688146.0,3050630.0,1688146.0,100.0,3240096.0
2963,"Laredo, TX",29700.0,"Laredo, TX Metro Area",Bus,2016,2993315.0,1703697.0,2993315.0,1703697.0,100.0,3129609.0
2964,"Laredo, TX",29700.0,"Laredo, TX Metro Area",Bus,2017,2978688.0,1700035.0,2978688.0,1700035.0,100.0,3117455.0
2965,"Laredo, TX",29700.0,"Laredo, TX Metro Area",Bus,2018,2639258.0,1695137.0,2639258.0,1695137.0,100.0,3056134.5
2966,"Las Cruces, NM",29740.0,"Las Cruces, NM Metro Area",Bus,2004,153745.0,95101.0,153745.0,95101.0,100.0,248373.0
2967,"Las Cruces, NM",29740.0,"Las Cruces, NM Metro Area",Bus,2006,722944.0,91604.0,722944.0,91604.0,100.0,190441.0
2968,"Las Cruces, NM",29740.0,"Las Cruces, NM Metro Area",Bus,2007,716618.0,421831.0,716618.0,421831.0,100.0,222706.0
2969,"Las Cruces, NM",29740.0,"Las Cruces, NM Metro Area",Bus,2008,651920.0,464302.0,651920.0,464302.0,100.0,238816.0
2970,"Las Cruces, NM",29740.0,"Las Cruces, NM Metro Area",Bus,2009,618475.0,479988.0,618475.0,479988.0,100.0,376746.0
2971,"Las Cruces, NM",29740.0,"Las Cruces, NM Metro Area",Bus,2010,618413.0,499228.0,618413.0,499228.0,100.0,527559.0
2972,"Las Cruces, NM",29740.0,"Las Cruces, NM Metro Area",Bus,2011,657980.0,511941.0,657980.0,511941.0,100.0,572401.0
2973,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2002,45783824.0,16057966.0,45783824.0,16057966.0,100.0,33231730.0
2974,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2003,48726745.0,14425365.0,48726745.0,14425365.0,100.0,32678440.0
2975,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2004,51946030.0,15308804.0,51946030.0,15308804.0,100.0,36348909.0
2976,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2005,55786925.0,16302409.0,55786925.0,16302409.0,100.0,37917548.0
2977,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2006,61515553.0,17235041.0,61515553.0,17235041.0,100.0,43573101.0
2978,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2007,64280105.0,16518668.0,64280105.0,16518668.0,100.0,46030583.0
2979,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2008,67339542.0,17129447.0,67339542.0,17129447.0,100.0,49575407.0
2980,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2009,58089997.0,16733232.0,58089997.0,16733232.0,100.0,53794689.0
2981,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2010,55190260.0,16340035.0,55190260.0,16340035.0,100.0,60286480.0
2982,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2011,57776926.0,15479565.0,57776926.0,15479565.0,100.0,61903498.0
2983,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2012,60397551.0,15185731.0,60397551.0,15185731.0,100.0,65911746.0
2984,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2013,59508657.0,15411054.0,59508657.0,15411054.0,100.0,66364173.0
2985,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2014,63053060.0,15679895.0,63053060.0,15679895.0,100.0,68929250.0
2986,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2015,66962609.0,16283415.0,66962609.0,16283415.0,100.0,71445366.0
2987,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2016,64471650.0,17457521.0,64471650.0,17457521.0,100.0,70005164.0
2988,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2017,63916242.0,18291983.0,63916242.0,18291983.0,100.0,67073068.0
2989,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Bus,2018,64861790.0,18877340.0,64861790.0,18877340.0,100.0,64915376.0
2990,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Rail,2012,4128134.0,2018180.0,4128134.0,2018180.0,100.0,18651265.0
2991,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Rail,2013,4024890.0,2034976.0,4024890.0,2034976.0,100.0,18364242.0
2992,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Rail,2014,4548311.0,2039864.0,4548311.0,2039864.0,100.0,19830119.0
2993,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Rail,2015,5082158.0,1773726.0,5082158.0,1773726.0,100.0,22066456.0
2994,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Rail,2016,4940323.0,1867222.0,4940323.0,1867222.0,100.0,21475856.0
2995,"Las Vegas-Henderson, NV",29820.0,"Las Vegas-Paradise, NV Metro Area",Rail,2017,4816085.0,1824260.0,4816085.0,1824260.0,100.0,21030920.0
2996,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2002,234713.0,559366.0,1559516.0,1094195.0,100.0,81891.0
2997,"Logan, UT",30860.0,"Logan, UT-ID Metro Area",Bus,2002,1324803.0,534829.0,1559516.0,1094195.0,100.0,81891.0
2998,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2003,267862.0,553576.0,1616833.0,1118117.0,100.0,92029.0
2999,"Logan, UT",30860.0,"Logan, UT-ID Metro Area",Bus,2003,1348971.0,564541.0,1616833.0,1118117.0,100.0,92029.0
3000,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2004,327780.0,563426.0,1438724.0,1135512.0,100.0,105732.0
3001,"Logan, UT",30860.0,"Logan, UT-ID Metro Area",Bus,2004,1110944.0,572086.0,1438724.0,1135512.0,100.0,105732.0
3002,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2005,387410.0,564784.0,1641989.0,1247744.0,100.0,115516.0
3003,"Logan, UT",30860.0,"Logan, UT-ID Metro Area",Bus,2005,1254579.0,682960.0,1641989.0,1247744.0,100.0,115516.0
3004,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2006,421864.0,560301.0,1983394.0,1405242.0,100.0,124229.0
3005,"Logan, UT",30860.0,"Logan, UT-ID Metro Area",Bus,2006,1561530.0,844941.0,1983394.0,1405242.0,100.0,124229.0
3006,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2007,388325.0,564288.0,687538.0,709796.0,100.0,155371.0
3007,"Logan, UT",30860.0,"Logan, UT-ID Metro Area",Bus,2007,299213.0,145508.0,687538.0,709796.0,100.0,155371.0
3008,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2008,387938.0,571956.0,387938.0,571956.0,100.0,201026.0
3009,"Logan, UT",30860.0,"Logan, UT-ID Metro Area",Bus,2008,0.0,0.0,387938.0,571956.0,100.0,201026.0
3010,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2009,499017.0,558653.0,499017.0,558653.0,100.0,180965.0
3011,"Logan, UT",30860.0,"Logan, UT-ID Metro Area",Bus,2009,0.0,0.0,499017.0,558653.0,100.0,180965.0
3012,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2007,261380.0,73041.0,261380.0,73041.0,100.0,0.0
3013,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2008,375037.0,82462.0,375037.0,82462.0,100.0,0.0
3014,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2009,424939.0,98729.0,424939.0,98729.0,100.0,0.0
3015,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2010,2862331.0,917900.0,2862331.0,917900.0,100.0,3333046.0
3016,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2011,2765404.0,867924.0,2765404.0,867924.0,100.0,3220985.0
3017,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2012,2753356.0,897869.0,2753356.0,897869.0,100.0,2992064.0
3018,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2013,2916833.0,917845.0,2916833.0,917845.0,100.0,3097878.0
3019,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2014,3025683.0,923498.0,3025683.0,923498.0,100.0,3064639.0
3020,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2015,2913606.0,986460.0,2913606.0,986460.0,100.0,2495500.0
3021,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2016,3282744.0,1138201.0,3282744.0,1138201.0,100.0,282653.0
3022,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2017,3235137.0,1239960.0,3235137.0,1239960.0,100.0,269429.0
3023,"Lawrence, KS",29940.0,"Lawrence, KS Metro Area",Bus,2018,2852653.0,1205707.0,2852653.0,1205707.0,100.0,-843606.5
3024,"Lawton, OK",30020.0,"Lawton, OK Metro Area",Bus,2005,282876.0,545645.0,282876.0,545645.0,100.0,137825.0
3025,"Lawton, OK",30020.0,"Lawton, OK Metro Area",Bus,2006,330149.0,544495.0,330149.0,544495.0,100.0,169370.0
3026,"Lawton, OK",30020.0,"Lawton, OK Metro Area",Bus,2007,367433.0,558600.0,367433.0,558600.0,100.0,193707.0
3027,"Lawton, OK",30020.0,"Lawton, OK Metro Area",Bus,2008,425223.0,580137.0,425223.0,580137.0,100.0,199616.0
3028,"Lawton, OK",30020.0,"Lawton, OK Metro Area",Bus,2009,384722.0,579308.0,384722.0,579308.0,100.0,230803.0
3029,"Lawton, OK",30020.0,"Lawton, OK Metro Area",Bus,2010,387983.0,591089.0,387983.0,591089.0,100.0,200030.0
3030,"Lawton, OK",30020.0,"Lawton, OK Metro Area",Bus,2011,415611.0,588106.0,415611.0,588106.0,100.0,311132.0
3031,"Lebanon, PA",30140.0,"Lebanon, PA Metro Area",Bus,2007,270149.0,417278.0,270149.0,417278.0,99.47,308855.0
3032,"Lebanon, PA",30140.0,"Lebanon, PA Metro Area",Bus,2008,330185.0,489594.0,330185.0,489594.0,99.47,323675.0
3033,"Lebanon, PA",30140.0,"Lebanon, PA Metro Area",Bus,2009,288358.0,504176.0,288358.0,504176.0,99.47,329145.0
3034,"Lebanon, PA",30140.0,"Lebanon, PA Metro Area",Bus,2010,298777.0,533894.0,298777.0,533894.0,99.47,301672.0
3035,"Lebanon, PA",30140.0,"Lebanon, PA Metro Area",Bus,2011,309685.0,591636.0,309685.0,591636.0,99.47,319287.0
3036,"Lebanon, PA",30140.0,"Lebanon, PA Metro Area",Bus,2012,291864.0,495776.0,291864.0,495776.0,99.47,357878.0
3037,"Lebanon, PA",30140.0,"Lebanon, PA Metro Area",Bus,2013,303859.0,506807.0,303859.0,506807.0,99.47,348059.0
3038,"Lebanon, PA",30140.0,"Lebanon, PA Metro Area",Bus,2014,323294.0,497318.0,323294.0,497318.0,99.47,362453.0
3039,"Lebanon, PA",30140.0,"Lebanon, PA Metro Area",Bus,2015,334569.0,496214.0,334569.0,496214.0,99.47,389608.0
3040,"Lebanon, PA",30140.0,"Lebanon, PA Metro Area",Bus,2016,328651.0,496693.0,328651.0,496693.0,99.47,391630.0
3041,"Lebanon, PA",30140.0,"Lebanon, PA Metro Area",Bus,2017,304124.0,495688.0,304124.0,495688.0,99.47,374534.0
3042,"Lebanon, PA",30140.0,"Lebanon, PA Metro Area",Bus,2018,314507.0,508541.0,314507.0,508541.0,99.47,366997.0
3043,"Leesburg-Eustis-Tavares, FL",36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2007,55641.0,165712.0,55641.0,165712.0,98.74,5609.0
3044,"Leesburg-Eustis-Tavares, FL",36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2008,116153.0,292954.0,116153.0,292954.0,98.74,67453.0
3045,"Leesburg-Eustis-Tavares, FL",36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2009,173780.0,321917.0,173780.0,321917.0,98.74,89479.0
3046,"Leesburg-Eustis-Tavares, FL",36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2010,241101.0,386818.0,241101.0,386818.0,98.74,104210.0
3047,"Leesburg-Eustis-Tavares, FL",36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2011,269161.0,400998.0,269161.0,400998.0,98.74,124276.0
3048,"Leesburg-Eustis-Tavares, FL",36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2012,304778.0,406684.0,304778.0,406684.0,98.74,164001.0
3049,"Leesburg-Eustis-Tavares, FL",36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2013,311203.0,408491.0,311203.0,408491.0,98.74,152511.0
3050,"Leesburg-Eustis-Tavares, FL",36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2014,321324.0,407529.0,321324.0,407529.0,98.74,142765.0
3051,"Leesburg-Eustis-Tavares, FL",36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2015,305304.0,420952.0,305304.0,420952.0,98.74,148315.0
3052,"Leesburg-Eustis-Tavares, FL",36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2016,320070.0,569950.0,320070.0,569950.0,98.74,153881.0
3053,"Leesburg-Eustis-Tavares, FL",36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2017,335790.0,581807.0,335790.0,581807.0,98.74,156664.0
3054,"Leesburg-Eustis-Tavares, FL",36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2018,349980.0,571775.0,349980.0,571775.0,98.74,160838.5
3055,"Leominster-Fitchburg, MA",49340.0,"Worcester, MA Metro Area",Bus,2002,630619.0,1043120.0,630619.0,1043120.0,99.98,577613.0
3056,"Leominster-Fitchburg, MA",49340.0,"Worcester, MA Metro Area",Bus,2003,29016.0,4232499.0,29016.0,4232499.0,99.98,522973.0
3057,"Leominster-Fitchburg, MA",49340.0,"Worcester, MA Metro Area",Bus,2004,627980.0,1122456.0,627980.0,1122456.0,99.98,414766.0
3058,"Leominster-Fitchburg, MA",49340.0,"Worcester, MA Metro Area",Bus,2005,630823.0,901556.0,630823.0,901556.0,99.98,558430.0
3059,"Leominster-Fitchburg, MA",49340.0,"Worcester, MA Metro Area",Bus,2006,574185.0,837955.0,574185.0,837955.0,99.98,631200.0
3060,"Leominster-Fitchburg, MA",49340.0,"Worcester, MA Metro Area",Bus,2007,574426.0,817657.0,574426.0,817657.0,99.98,657436.0
3061,"Leominster-Fitchburg, MA",49340.0,"Worcester, MA Metro Area",Bus,2008,598528.0,692740.0,598528.0,692740.0,99.98,745763.0
3062,"Leominster-Fitchburg, MA",49340.0,"Worcester, MA Metro Area",Bus,2009,593749.0,682921.0,593749.0,682921.0,99.98,527817.0
3063,"Leominster-Fitchburg, MA",49340.0,"Worcester, MA Metro Area",Bus,2010,587426.0,597689.0,587426.0,597689.0,99.98,517426.0
3064,"Leominster-Fitchburg, MA",49340.0,"Worcester, MA Metro Area",Bus,2011,636895.0,621195.0,636895.0,621195.0,99.98,557528.0
3065,"Leominster-Fitchburg, MA",49340.0,"Worcester, MA Metro Area",Bus,2012,681253.0,670616.0,681253.0,670616.0,99.98,590393.0
3066,"Leominster-Fitchburg, MA",49340.0,"Worcester, MA Metro Area",Bus,2013,765288.0,678121.0,765288.0,678121.0,99.98,603462.0
3067,"Leominster-Fitchburg, MA",49340.0,"Worcester, MA Metro Area",Bus,2014,734015.0,679268.0,734015.0,679268.0,99.98,604760.0
3068,"Leominster-Fitchburg, MA",49340.0,"Worcester, MA Metro Area",Bus,2015,717058.0,665632.0,717058.0,665632.0,99.98,598207.0
