,5 digit NTD ID,4 digit NTD ID,UZA,UZA Name,MODE,SERVICE_ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
414,23,0023,14,"Seattle, WA",MG,PT,,,,,,,,,,3307997.0,4074219.0,3991266.0,4110232.0,4334884.0,4212142.0,4050470.0,3908263.0
415,23,0023,14,"Seattle, WA",MO,PT,2462086.0,2761493.0,1010942.0,2153805.0,370558.0,2735891.0,2707888.0,2950195.0,3053436.0,,,,,,,,
416,23,0023,14,"Seattle, WA",MG,PT,,,,,,,,,,3307997.0,4074219.0,3991266.0,4110232.0,4334884.0,4212142.0,4050470.0,3908263.0
417,24,0024,24,"Portland, OR-WA",DR,DO,81943.0,84458.0,74693.0,158469.0,241677.0,234627.0,266498.0,230340.0,336942.0,330428.0,340685.0,378198.0,400362.0,399531.0,398374.0,432468.0,448936.5
418,24,0024,24,"Portland, OR-WA",MB,DO,3435815.0,3465502.0,3876010.0,4606865.0,4818489.0,5345781.0,6346589.0,6670570.0,6793511.0,7295061.0,7204993.0,3920025.0,3948890.0,4273160.0,3432785.0,2912059.0,2231508.5
419,24,0024,24,"Portland, OR-WA",VP,DO,73295.0,68294.0,47194.0,1107.0,,,,37348.0,46697.0,67246.0,158695.0,199799.0,221424.0,209957.0,221495.0,187394.0,176112.5
420,24,0024,24,"Portland, OR-WA",CB,DO,,,,,,,,,,,,3473078.0,3517670.0,2938339.0,3468331.0,3325175.0,3518593.0
421,24,0024,24,"Portland, OR-WA",DR,DO,81943.0,84458.0,74693.0,158469.0,241677.0,234627.0,266498.0,230340.0,336942.0,330428.0,340685.0,378198.0,400362.0,399531.0,398374.0,432468.0,448936.5
422,24,0024,24,"Portland, OR-WA",MB,DO,3435815.0,3465502.0,3876010.0,4606865.0,4818489.0,5345781.0,6346589.0,6670570.0,6793511.0,7295061.0,7204993.0,3920025.0,3948890.0,4273160.0,3432785.0,2912059.0,2231508.5
423,24,0024,24,"Portland, OR-WA",VP,DO,73295.0,68294.0,47194.0,1107.0,,,,37348.0,46697.0,67246.0,158695.0,199799.0,221424.0,209957.0,221495.0,187394.0,176112.5
424,24,0024,24,"Portland, OR-WA",CB,DO,,,,,,,,,,,,3473078.0,3517670.0,2938339.0,3468331.0,3325175.0,3518593.0
425,24,0024,24,"Portland, OR-WA",DR,DO,81943.0,84458.0,74693.0,158469.0,241677.0,234627.0,266498.0,230340.0,336942.0,330428.0,340685.0,378198.0,400362.0,399531.0,398374.0,432468.0,448936.5
426,24,0024,24,"Portland, OR-WA",MB,DO,3435815.0,3465502.0,3876010.0,4606865.0,4818489.0,5345781.0,6346589.0,6670570.0,6793511.0,7295061.0,7204993.0,3920025.0,3948890.0,4273160.0,3432785.0,2912059.0,2231508.5
427,24,0024,24,"Portland, OR-WA",VP,DO,73295.0,68294.0,47194.0,1107.0,,,,37348.0,46697.0,67246.0,158695.0,199799.0,221424.0,209957.0,221495.0,187394.0,176112.5
428,24,0024,24,"Portland, OR-WA",CB,DO,,,,,,,,,,,,3473078.0,3517670.0,2938339.0,3468331.0,3325175.0,3518593.0
429,24,0024,24,"Portland, OR-WA",DR,DO,81943.0,84458.0,74693.0,158469.0,241677.0,234627.0,266498.0,230340.0,336942.0,330428.0,340685.0,378198.0,400362.0,399531.0,398374.0,432468.0,448936.5
430,24,0024,24,"Portland, OR-WA",MB,DO,3435815.0,3465502.0,3876010.0,4606865.0,4818489.0,5345781.0,6346589.0,6670570.0,6793511.0,7295061.0,7204993.0,3920025.0,3948890.0,4273160.0,3432785.0,2912059.0,2231508.5
431,24,0024,24,"Portland, OR-WA",VP,DO,73295.0,68294.0,47194.0,1107.0,,,,37348.0,46697.0,67246.0,158695.0,199799.0,221424.0,209957.0,221495.0,187394.0,176112.5
432,24,0024,24,"Portland, OR-WA",CB,DO,,,,,,,,,,,,3473078.0,3517670.0,2938339.0,3468331.0,3325175.0,3518593.0
433,25,0025,156,"Salem, OR",DR,PT,0.0,56601.0,166936.0,343733.0,360920.0,372961.0,381634.0,316694.0,389909.0,311598.0,248961.0,198154.0,175101.0,226675.0,388919.0,376359.0,451201.0
434,25,0025,156,"Salem, OR",MB,DO,1464637.0,1525901.0,1626984.0,1879173.0,2044104.0,2286289.0,2762266.0,3231769.0,2095166.0,2156084.0,2487342.0,2358925.0,2601415.0,2623816.0,2305504.0,2551972.0,2516050.0
435,25,0025,156,"Salem, OR",VP,PT,,,,16520.0,17346.0,56877.0,0.0,67246.0,100692.0,103070.0,140800.0,182063.0,200596.0,481530.0,488651.0,418369.0,386788.5
436,25,0025,156,"Salem, OR",DR,PT,0.0,56601.0,166936.0,343733.0,360920.0,372961.0,381634.0,316694.0,389909.0,311598.0,248961.0,198154.0,175101.0,226675.0,388919.0,376359.0,451201.0
437,25,0025,156,"Salem, OR",MB,DO,1464637.0,1525901.0,1626984.0,1879173.0,2044104.0,2286289.0,2762266.0,3231769.0,2095166.0,2156084.0,2487342.0,2358925.0,2601415.0,2623816.0,2305504.0,2551972.0,2516050.0
438,25,0025,156,"Salem, OR",VP,PT,,,,16520.0,17346.0,56877.0,0.0,67246.0,100692.0,103070.0,140800.0,182063.0,200596.0,481530.0,488651.0,418369.0,386788.5
439,25,0025,156,"Salem, OR",DR,PT,0.0,56601.0,166936.0,343733.0,360920.0,372961.0,381634.0,316694.0,389909.0,311598.0,248961.0,198154.0,175101.0,226675.0,388919.0,376359.0,451201.0
440,25,0025,156,"Salem, OR",MB,DO,1464637.0,1525901.0,1626984.0,1879173.0,2044104.0,2286289.0,2762266.0,3231769.0,2095166.0,2156084.0,2487342.0,2358925.0,2601415.0,2623816.0,2305504.0,2551972.0,2516050.0
441,25,0025,156,"Salem, OR",VP,PT,,,,16520.0,17346.0,56877.0,0.0,67246.0,100692.0,103070.0,140800.0,182063.0,200596.0,481530.0,488651.0,418369.0,386788.5
442,28,0028,14,"Seattle, WA",FB,PT,1220552.0,1253823.0,1479438.0,1616163.0,1881778.0,2014782.0,1886133.0,2001360.0,1168672.0,1897368.0,1939609.0,2000989.0,2154764.0,2233060.0,2369795.0,2004543.0,1890284.5
443,29,0029,14,"Seattle, WA",DR,PT,129492.0,134370.0,132087.0,140074.0,243329.0,235212.0,274305.0,229212.0,280741.0,290959.0,279449.0,318984.0,321724.0,353714.0,379461.0,385633.0,401592.5
444,29,0029,14,"Seattle, WA",MB,DO,5993181.0,5280713.0,6100751.0,6214017.0,6804775.0,8272257.0,9057871.0,9165487.0,9741508.0,9562218.0,9677372.0,7467102.0,7533895.0,7753747.0,7985564.0,8135402.0,8326229.5
445,29,0029,14,"Seattle, WA",MB,PT,5233123.0,5471651.0,6052420.0,7108255.0,7395331.0,8657310.0,9814194.0,9641865.0,11969219.0,,,,,,,,
446,29,0029,14,"Seattle, WA",VP,DO,1336713.0,1253852.0,1236379.0,1364342.0,1564549.0,1658155.0,2136079.0,2581320.0,2605099.0,2950728.0,2621213.0,2752805.0,2788850.0,2932352.0,2797527.0,2772180.0,2692094.0
447,29,0029,14,"Seattle, WA",CB,PT,,,,,,,,,,12337305.0,12988125.0,13818603.0,14098621.0,14539068.0,14936054.0,15204651.0,15537442.5
448,29,0029,14,"Seattle, WA",CB,DO,,,,,,,,,,,,3476786.0,3823194.0,4049767.0,4496567.0,4340068.0,4485218.5
449,29,0029,14,"Seattle, WA",DR,PT,129492.0,134370.0,132087.0,140074.0,243329.0,235212.0,274305.0,229212.0,280741.0,290959.0,279449.0,318984.0,321724.0,353714.0,379461.0,385633.0,401592.5
450,29,0029,14,"Seattle, WA",MB,DO,5993181.0,5280713.0,6100751.0,6214017.0,6804775.0,8272257.0,9057871.0,9165487.0,9741508.0,9562218.0,9677372.0,7467102.0,7533895.0,7753747.0,7985564.0,8135402.0,8326229.5
451,29,0029,14,"Seattle, WA",MB,PT,5233123.0,5471651.0,6052420.0,7108255.0,7395331.0,8657310.0,9814194.0,9641865.0,11969219.0,,,,,,,,
452,29,0029,14,"Seattle, WA",VP,DO,1336713.0,1253852.0,1236379.0,1364342.0,1564549.0,1658155.0,2136079.0,2581320.0,2605099.0,2950728.0,2621213.0,2752805.0,2788850.0,2932352.0,2797527.0,2772180.0,2692094.0
453,29,0029,14,"Seattle, WA",CB,PT,,,,,,,,,,12337305.0,12988125.0,13818603.0,14098621.0,14539068.0,14936054.0,15204651.0,15537442.5
454,29,0029,14,"Seattle, WA",CB,DO,,,,,,,,,,,,3476786.0,3823194.0,4049767.0,4496567.0,4340068.0,4485218.5
455,29,0029,14,"Seattle, WA",DR,PT,129492.0,134370.0,132087.0,140074.0,243329.0,235212.0,274305.0,229212.0,280741.0,290959.0,279449.0,318984.0,321724.0,353714.0,379461.0,385633.0,401592.5
456,29,0029,14,"Seattle, WA",MB,DO,5993181.0,5280713.0,6100751.0,6214017.0,6804775.0,8272257.0,9057871.0,9165487.0,9741508.0,9562218.0,9677372.0,7467102.0,7533895.0,7753747.0,7985564.0,8135402.0,8326229.5
457,29,0029,14,"Seattle, WA",MB,PT,5233123.0,5471651.0,6052420.0,7108255.0,7395331.0,8657310.0,9814194.0,9641865.0,11969219.0,,,,,,,,
458,29,0029,14,"Seattle, WA",VP,DO,1336713.0,1253852.0,1236379.0,1364342.0,1564549.0,1658155.0,2136079.0,2581320.0,2605099.0,2950728.0,2621213.0,2752805.0,2788850.0,2932352.0,2797527.0,2772180.0,2692094.0
459,29,0029,14,"Seattle, WA",CB,PT,,,,,,,,,,12337305.0,12988125.0,13818603.0,14098621.0,14539068.0,14936054.0,15204651.0,15537442.5
460,29,0029,14,"Seattle, WA",CB,DO,,,,,,,,,,,,3476786.0,3823194.0,4049767.0,4496567.0,4340068.0,4485218.5
461,29,0029,14,"Seattle, WA",DR,PT,129492.0,134370.0,132087.0,140074.0,243329.0,235212.0,274305.0,229212.0,280741.0,290959.0,279449.0,318984.0,321724.0,353714.0,379461.0,385633.0,401592.5
462,29,0029,14,"Seattle, WA",MB,DO,5993181.0,5280713.0,6100751.0,6214017.0,6804775.0,8272257.0,9057871.0,9165487.0,9741508.0,9562218.0,9677372.0,7467102.0,7533895.0,7753747.0,7985564.0,8135402.0,8326229.5
463,29,0029,14,"Seattle, WA",MB,PT,5233123.0,5471651.0,6052420.0,7108255.0,7395331.0,8657310.0,9814194.0,9641865.0,11969219.0,,,,,,,,
464,29,0029,14,"Seattle, WA",VP,DO,1336713.0,1253852.0,1236379.0,1364342.0,1564549.0,1658155.0,2136079.0,2581320.0,2605099.0,2950728.0,2621213.0,2752805.0,2788850.0,2932352.0,2797527.0,2772180.0,2692094.0
465,29,0029,14,"Seattle, WA",CB,PT,,,,,,,,,,12337305.0,12988125.0,13818603.0,14098621.0,14539068.0,14936054.0,15204651.0,15537442.5
466,29,0029,14,"Seattle, WA",CB,DO,,,,,,,,,,,,3476786.0,3823194.0,4049767.0,4496567.0,4340068.0,4485218.5
467,29,0029,14,"Seattle, WA",DR,PT,129492.0,134370.0,132087.0,140074.0,243329.0,235212.0,274305.0,229212.0,280741.0,290959.0,279449.0,318984.0,321724.0,353714.0,379461.0,385633.0,401592.5
468,29,0029,14,"Seattle, WA",MB,DO,5993181.0,5280713.0,6100751.0,6214017.0,6804775.0,8272257.0,9057871.0,9165487.0,9741508.0,9562218.0,9677372.0,7467102.0,7533895.0,7753747.0,7985564.0,8135402.0,8326229.5
469,29,0029,14,"Seattle, WA",MB,PT,5233123.0,5471651.0,6052420.0,7108255.0,7395331.0,8657310.0,9814194.0,9641865.0,11969219.0,,,,,,,,
470,29,0029,14,"Seattle, WA",VP,DO,1336713.0,1253852.0,1236379.0,1364342.0,1564549.0,1658155.0,2136079.0,2581320.0,2605099.0,2950728.0,2621213.0,2752805.0,2788850.0,2932352.0,2797527.0,2772180.0,2692094.0
471,29,0029,14,"Seattle, WA",CB,PT,,,,,,,,,,12337305.0,12988125.0,13818603.0,14098621.0,14539068.0,14936054.0,15204651.0,15537442.5
472,29,0029,14,"Seattle, WA",CB,DO,,,,,,,,,,,,3476786.0,3823194.0,4049767.0,4496567.0,4340068.0,4485218.5
473,29,0029,14,"Seattle, WA",DR,PT,129492.0,134370.0,132087.0,140074.0,243329.0,235212.0,274305.0,229212.0,280741.0,290959.0,279449.0,318984.0,321724.0,353714.0,379461.0,385633.0,401592.5
474,29,0029,14,"Seattle, WA",MB,DO,5993181.0,5280713.0,6100751.0,6214017.0,6804775.0,8272257.0,9057871.0,9165487.0,9741508.0,9562218.0,9677372.0,7467102.0,7533895.0,7753747.0,7985564.0,8135402.0,8326229.5
475,29,0029,14,"Seattle, WA",MB,PT,5233123.0,5471651.0,6052420.0,7108255.0,7395331.0,8657310.0,9814194.0,9641865.0,11969219.0,,,,,,,,
476,29,0029,14,"Seattle, WA",VP,DO,1336713.0,1253852.0,1236379.0,1364342.0,1564549.0,1658155.0,2136079.0,2581320.0,2605099.0,2950728.0,2621213.0,2752805.0,2788850.0,2932352.0,2797527.0,2772180.0,2692094.0
477,29,0029,14,"Seattle, WA",CB,PT,,,,,,,,,,12337305.0,12988125.0,13818603.0,14098621.0,14539068.0,14936054.0,15204651.0,15537442.5
478,29,0029,14,"Seattle, WA",CB,DO,,,,,,,,,,,,3476786.0,3823194.0,4049767.0,4496567.0,4340068.0,4485218.5
479,33,0R03-021,14,"Seattle, WA",DR,DO,129492.0,134370.0,132087.0,140074.0,243329.0,,,,,,,,,,,,
480,34,0034,213,"Medford, OR",DR,DO,5628.0,0.0,,,,,,,,,,,,,,,
481,34,0034,213,"Medford, OR",DR,PT,138600.0,,,136839.0,112639.0,117108.0,110931.0,117420.0,111183.0,103746.0,174488.0,123970.0,133061.0,119981.0,147408.0,156086.0,174138.5
482,34,0034,213,"Medford, OR",MB,DO,327827.0,636746.0,735846.0,750969.0,816634.0,1026636.0,1080447.0,1106141.0,1216994.0,1251472.0,1049229.0,1326362.0,1130203.0,1256420.0,1001600.0,1101858.0,1024577.0
483,34,0034,213,"Medford, OR",DR,DO,5628.0,0.0,,,,,,,,,,,,,,,
484,34,0034,213,"Medford, OR",DR,PT,138600.0,,,136839.0,112639.0,117108.0,110931.0,117420.0,111183.0,103746.0,174488.0,123970.0,133061.0,119981.0,147408.0,156086.0,174138.5
485,34,0034,213,"Medford, OR",MB,DO,327827.0,636746.0,735846.0,750969.0,816634.0,1026636.0,1080447.0,1106141.0,1216994.0,1251472.0,1049229.0,1326362.0,1130203.0,1256420.0,1001600.0,1101858.0,1024577.0
486,34,0034,213,"Medford, OR",DR,DO,5628.0,0.0,,,,,,,,,,,,,,,
487,34,0034,213,"Medford, OR",DR,PT,138600.0,,,136839.0,112639.0,117108.0,110931.0,117420.0,111183.0,103746.0,174488.0,123970.0,133061.0,119981.0,147408.0,156086.0,174138.5
488,34,0034,213,"Medford, OR",MB,DO,327827.0,636746.0,735846.0,750969.0,816634.0,1026636.0,1080447.0,1106141.0,1216994.0,1251472.0,1049229.0,1326362.0,1130203.0,1256420.0,1001600.0,1101858.0,1024577.0
489,34,0034,213,"Medford, OR",DR,DO,5628.0,0.0,,,,,,,,,,,,,,,
490,34,0034,213,"Medford, OR",DR,PT,138600.0,,,136839.0,112639.0,117108.0,110931.0,117420.0,111183.0,103746.0,174488.0,123970.0,133061.0,119981.0,147408.0,156086.0,174138.5
491,34,0034,213,"Medford, OR",MB,DO,327827.0,636746.0,735846.0,750969.0,816634.0,1026636.0,1080447.0,1106141.0,1216994.0,1251472.0,1049229.0,1326362.0,1130203.0,1256420.0,1001600.0,1101858.0,1024577.0
492,35,0035,14,"Seattle, WA",FB,DO,26526214.0,50504731.0,56970403.0,58457439.0,32520094.0,34283767.0,35698924.0,35208864.0,36402916.0,35587378.0,36280648.0,37615750.0,38179089.0,39554501.0,40721339.0,41670964.0,42729195.5
493,40,0040,14,"Seattle, WA",CR,PT,1575929.0,1843301.0,2263014.0,3052863.0,5108179.0,6622730.0,8196172.0,7766691.0,7134458.0,8336093.0,9480587.0,9484285.0,10457882.0,11903668.0,13579238.0,15042598.0,16612063.0
494,40,0040,14,"Seattle, WA",LR,PT,,,,,,,,2371968.0,9608740.0,12038576.0,,,,,,,
495,40,0040,14,"Seattle, WA",MB,PT,7558980.0,9659890.0,10855995.0,13429855.0,12941435.0,15406024.0,3641733.0,3799016.0,5331173.0,,,,,,,,
496,40,0040,14,"Seattle, WA",TB,PT,90478.0,121362.0,86526.0,,,,,,,,,,,,,,
497,40,0040,14,"Seattle, WA",LR,DO,,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,14013302.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5
498,40,0040,14,"Seattle, WA",MB,DO,,,,,,0.0,0.0,15110545.0,15514636.0,,,,,,,,
499,40,0040,14,"Seattle, WA",DR,PT,,,,,,,,0.0,,,,,,,,,
500,40,0040,14,"Seattle, WA",CB,DO,,,,,,,,,,19409689.0,22719140.0,24111072.0,25034053.0,26488050.0,27491588.0,28271310.0,29162940.0
501,40,0040,14,"Seattle, WA",CB,PT,,,,,,,,,,6332235.0,7932455.0,8503041.0,8796421.0,8830121.0,8702703.0,8993275.0,9074852.0
502,40,0040,14,"Seattle, WA",SR,DO,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,40,0040,14,"Seattle, WA",CR,PT,1575929.0,1843301.0,2263014.0,3052863.0,5108179.0,6622730.0,8196172.0,7766691.0,7134458.0,8336093.0,9480587.0,9484285.0,10457882.0,11903668.0,13579238.0,15042598.0,16612063.0
504,40,0040,14,"Seattle, WA",LR,PT,,,,,,,,2371968.0,9608740.0,12038576.0,,,,,,,
505,40,0040,14,"Seattle, WA",MB,PT,7558980.0,9659890.0,10855995.0,13429855.0,12941435.0,15406024.0,3641733.0,3799016.0,5331173.0,,,,,,,,
506,40,0040,14,"Seattle, WA",TB,PT,90478.0,121362.0,86526.0,,,,,,,,,,,,,,
507,40,0040,14,"Seattle, WA",LR,DO,,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,14013302.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5
508,40,0040,14,"Seattle, WA",MB,DO,,,,,,0.0,0.0,15110545.0,15514636.0,,,,,,,,
509,40,0040,14,"Seattle, WA",DR,PT,,,,,,,,0.0,,,,,,,,,
510,40,0040,14,"Seattle, WA",CB,DO,,,,,,,,,,19409689.0,22719140.0,24111072.0,25034053.0,26488050.0,27491588.0,28271310.0,29162940.0
511,40,0040,14,"Seattle, WA",CB,PT,,,,,,,,,,6332235.0,7932455.0,8503041.0,8796421.0,8830121.0,8702703.0,8993275.0,9074852.0
512,40,0040,14,"Seattle, WA",SR,DO,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,40,0040,14,"Seattle, WA",CR,PT,1575929.0,1843301.0,2263014.0,3052863.0,5108179.0,6622730.0,8196172.0,7766691.0,7134458.0,8336093.0,9480587.0,9484285.0,10457882.0,11903668.0,13579238.0,15042598.0,16612063.0
514,40,0040,14,"Seattle, WA",LR,PT,,,,,,,,2371968.0,9608740.0,12038576.0,,,,,,,
515,40,0040,14,"Seattle, WA",MB,PT,7558980.0,9659890.0,10855995.0,13429855.0,12941435.0,15406024.0,3641733.0,3799016.0,5331173.0,,,,,,,,
516,40,0040,14,"Seattle, WA",TB,PT,90478.0,121362.0,86526.0,,,,,,,,,,,,,,
517,40,0040,14,"Seattle, WA",LR,DO,,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,14013302.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5
518,40,0040,14,"Seattle, WA",MB,DO,,,,,,0.0,0.0,15110545.0,15514636.0,,,,,,,,
519,40,0040,14,"Seattle, WA",DR,PT,,,,,,,,0.0,,,,,,,,,
520,40,0040,14,"Seattle, WA",CB,DO,,,,,,,,,,19409689.0,22719140.0,24111072.0,25034053.0,26488050.0,27491588.0,28271310.0,29162940.0
521,40,0040,14,"Seattle, WA",CB,PT,,,,,,,,,,6332235.0,7932455.0,8503041.0,8796421.0,8830121.0,8702703.0,8993275.0,9074852.0
522,40,0040,14,"Seattle, WA",SR,DO,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,40,0040,14,"Seattle, WA",CR,PT,1575929.0,1843301.0,2263014.0,3052863.0,5108179.0,6622730.0,8196172.0,7766691.0,7134458.0,8336093.0,9480587.0,9484285.0,10457882.0,11903668.0,13579238.0,15042598.0,16612063.0
524,40,0040,14,"Seattle, WA",LR,PT,,,,,,,,2371968.0,9608740.0,12038576.0,,,,,,,
525,40,0040,14,"Seattle, WA",MB,PT,7558980.0,9659890.0,10855995.0,13429855.0,12941435.0,15406024.0,3641733.0,3799016.0,5331173.0,,,,,,,,
526,40,0040,14,"Seattle, WA",TB,PT,90478.0,121362.0,86526.0,,,,,,,,,,,,,,
527,40,0040,14,"Seattle, WA",LR,DO,,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,14013302.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5
528,40,0040,14,"Seattle, WA",MB,DO,,,,,,0.0,0.0,15110545.0,15514636.0,,,,,,,,
529,40,0040,14,"Seattle, WA",DR,PT,,,,,,,,0.0,,,,,,,,,
530,40,0040,14,"Seattle, WA",CB,DO,,,,,,,,,,19409689.0,22719140.0,24111072.0,25034053.0,26488050.0,27491588.0,28271310.0,29162940.0
531,40,0040,14,"Seattle, WA",CB,PT,,,,,,,,,,6332235.0,7932455.0,8503041.0,8796421.0,8830121.0,8702703.0,8993275.0,9074852.0
532,40,0040,14,"Seattle, WA",SR,DO,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,40,0040,14,"Seattle, WA",CR,PT,1575929.0,1843301.0,2263014.0,3052863.0,5108179.0,6622730.0,8196172.0,7766691.0,7134458.0,8336093.0,9480587.0,9484285.0,10457882.0,11903668.0,13579238.0,15042598.0,16612063.0
534,40,0040,14,"Seattle, WA",LR,PT,,,,,,,,2371968.0,9608740.0,12038576.0,,,,,,,
535,40,0040,14,"Seattle, WA",MB,PT,7558980.0,9659890.0,10855995.0,13429855.0,12941435.0,15406024.0,3641733.0,3799016.0,5331173.0,,,,,,,,
536,40,0040,14,"Seattle, WA",TB,PT,90478.0,121362.0,86526.0,,,,,,,,,,,,,,
537,40,0040,14,"Seattle, WA",LR,DO,,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,14013302.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5
538,40,0040,14,"Seattle, WA",MB,DO,,,,,,0.0,0.0,15110545.0,15514636.0,,,,,,,,
539,40,0040,14,"Seattle, WA",DR,PT,,,,,,,,0.0,,,,,,,,,
540,40,0040,14,"Seattle, WA",CB,DO,,,,,,,,,,19409689.0,22719140.0,24111072.0,25034053.0,26488050.0,27491588.0,28271310.0,29162940.0
541,40,0040,14,"Seattle, WA",CB,PT,,,,,,,,,,6332235.0,7932455.0,8503041.0,8796421.0,8830121.0,8702703.0,8993275.0,9074852.0
542,40,0040,14,"Seattle, WA",SR,DO,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,40,0040,14,"Seattle, WA",CR,PT,1575929.0,1843301.0,2263014.0,3052863.0,5108179.0,6622730.0,8196172.0,7766691.0,7134458.0,8336093.0,9480587.0,9484285.0,10457882.0,11903668.0,13579238.0,15042598.0,16612063.0
544,40,0040,14,"Seattle, WA",LR,PT,,,,,,,,2371968.0,9608740.0,12038576.0,,,,,,,
545,40,0040,14,"Seattle, WA",MB,PT,7558980.0,9659890.0,10855995.0,13429855.0,12941435.0,15406024.0,3641733.0,3799016.0,5331173.0,,,,,,,,
546,40,0040,14,"Seattle, WA",TB,PT,90478.0,121362.0,86526.0,,,,,,,,,,,,,,
547,40,0040,14,"Seattle, WA",LR,DO,,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,14013302.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5
548,40,0040,14,"Seattle, WA",MB,DO,,,,,,0.0,0.0,15110545.0,15514636.0,,,,,,,,
549,40,0040,14,"Seattle, WA",DR,PT,,,,,,,,0.0,,,,,,,,,
550,40,0040,14,"Seattle, WA",CB,DO,,,,,,,,,,19409689.0,22719140.0,24111072.0,25034053.0,26488050.0,27491588.0,28271310.0,29162940.0
551,40,0040,14,"Seattle, WA",CB,PT,,,,,,,,,,6332235.0,7932455.0,8503041.0,8796421.0,8830121.0,8702703.0,8993275.0,9074852.0
552,40,0040,14,"Seattle, WA",SR,DO,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,40,0040,14,"Seattle, WA",CR,PT,1575929.0,1843301.0,2263014.0,3052863.0,5108179.0,6622730.0,8196172.0,7766691.0,7134458.0,8336093.0,9480587.0,9484285.0,10457882.0,11903668.0,13579238.0,15042598.0,16612063.0
554,40,0040,14,"Seattle, WA",LR,PT,,,,,,,,2371968.0,9608740.0,12038576.0,,,,,,,
555,40,0040,14,"Seattle, WA",MB,PT,7558980.0,9659890.0,10855995.0,13429855.0,12941435.0,15406024.0,3641733.0,3799016.0,5331173.0,,,,,,,,
556,40,0040,14,"Seattle, WA",TB,PT,90478.0,121362.0,86526.0,,,,,,,,,,,,,,
557,40,0040,14,"Seattle, WA",LR,DO,,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,14013302.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5
558,40,0040,14,"Seattle, WA",MB,DO,,,,,,0.0,0.0,15110545.0,15514636.0,,,,,,,,
559,40,0040,14,"Seattle, WA",DR,PT,,,,,,,,0.0,,,,,,,,,
560,40,0040,14,"Seattle, WA",CB,DO,,,,,,,,,,19409689.0,22719140.0,24111072.0,25034053.0,26488050.0,27491588.0,28271310.0,29162940.0
561,40,0040,14,"Seattle, WA",CB,PT,,,,,,,,,,6332235.0,7932455.0,8503041.0,8796421.0,8830121.0,8702703.0,8993275.0,9074852.0
562,40,0040,14,"Seattle, WA",SR,DO,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,40,0040,14,"Seattle, WA",CR,PT,1575929.0,1843301.0,2263014.0,3052863.0,5108179.0,6622730.0,8196172.0,7766691.0,7134458.0,8336093.0,9480587.0,9484285.0,10457882.0,11903668.0,13579238.0,15042598.0,16612063.0
564,40,0040,14,"Seattle, WA",LR,PT,,,,,,,,2371968.0,9608740.0,12038576.0,,,,,,,
565,40,0040,14,"Seattle, WA",MB,PT,7558980.0,9659890.0,10855995.0,13429855.0,12941435.0,15406024.0,3641733.0,3799016.0,5331173.0,,,,,,,,
566,40,0040,14,"Seattle, WA",TB,PT,90478.0,121362.0,86526.0,,,,,,,,,,,,,,
567,40,0040,14,"Seattle, WA",LR,DO,,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,14013302.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5
568,40,0040,14,"Seattle, WA",MB,DO,,,,,,0.0,0.0,15110545.0,15514636.0,,,,,,,,
569,40,0040,14,"Seattle, WA",DR,PT,,,,,,,,0.0,,,,,,,,,
570,40,0040,14,"Seattle, WA",CB,DO,,,,,,,,,,19409689.0,22719140.0,24111072.0,25034053.0,26488050.0,27491588.0,28271310.0,29162940.0
571,40,0040,14,"Seattle, WA",CB,PT,,,,,,,,,,6332235.0,7932455.0,8503041.0,8796421.0,8830121.0,8702703.0,8993275.0,9074852.0
572,40,0040,14,"Seattle, WA",SR,DO,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
