,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,MODE,SERVICE_ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,RailBus
572,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",LR,DO,0.0,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,14013302.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5,Rail
573,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,28650.0,26992.0,28312.0,27586.0,48935.0,51394.0,40597.0,38699.0,36227.0,36351.0,,,,,,DemandResponse
574,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,181426.0,166352.0,154779.0,214900.0,273294.0,307754.0,381079.0,342376.0,239388.0,253234.0,,,,,,Bus
575,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,11946.0,0.0,0.0,57583.0,33956.0,52295.0,52040.0,55962.0,,,,,,DemandResponse
576,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15110545.0,15514636.0,0.0,0.0,0.0,,,,,,Bus
577,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",VP,DO,0.0,0.0,0.0,0.0,0.0,17690.0,6145.0,1953.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
578,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
579,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19409689.0,22719140.0,24111072.0,25034053.0,26488050.0,27491588.0,28271310.0,29162940.0,Bus
580,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CB,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6332235.0,7932455.0,8503041.0,8796421.0,8830121.0,8702703.0,8993275.0,9074852.0,Bus
581,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.0,12229.0,,,,,,DemandResponse
582,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25493.0,27674.0,,,,,,Bus
583,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",SR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rail
584,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CR,PT,1575929.0,1843301.0,2263014.0,3052863.0,5108179.0,6622730.0,8196172.0,7766691.0,7134458.0,8336093.0,9480587.0,9484285.0,10457882.0,11903668.0,13579238.0,15042598.0,16612063.0,Rail
585,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",LR,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2371968.0,9608740.0,12038576.0,0.0,0.0,,,,,,Rail
586,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,PT,7558980.0,9659890.0,10855995.0,13429855.0,12941435.0,15406024.0,3641733.0,3799016.0,5331173.0,0.0,0.0,0.0,,,,,,Bus
587,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",TB,PT,90478.0,121362.0,86526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bus
588,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,PT,140592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
589,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,369.0,0.0,0.0,0.0,22556.0,0.0,0.0,24642.0,48327.0,21643.0,18249.0,19332.0,,,,,,Bus
590,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,PT,32909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bus
591,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,0.0,9549.0,9238.0,8756.0,8255.0,7442.0,6442.0,6459.0,,,,,,DemandResponse
592,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,33360.0,116771.0,124218.0,165657.0,156176.0,165047.0,173191.0,217472.0,,,,,,Bus
593,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",LR,DO,0.0,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,14013302.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5,Rail
594,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,28650.0,26992.0,28312.0,27586.0,48935.0,51394.0,40597.0,38699.0,36227.0,36351.0,,,,,,DemandResponse
595,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,181426.0,166352.0,154779.0,214900.0,273294.0,307754.0,381079.0,342376.0,239388.0,253234.0,,,,,,Bus
596,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,11946.0,0.0,0.0,57583.0,33956.0,52295.0,52040.0,55962.0,,,,,,DemandResponse
597,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15110545.0,15514636.0,0.0,0.0,0.0,,,,,,Bus
598,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",VP,DO,0.0,0.0,0.0,0.0,0.0,17690.0,6145.0,1953.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
599,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
600,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19409689.0,22719140.0,24111072.0,25034053.0,26488050.0,27491588.0,28271310.0,29162940.0,Bus
601,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CB,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6332235.0,7932455.0,8503041.0,8796421.0,8830121.0,8702703.0,8993275.0,9074852.0,Bus
602,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.0,12229.0,,,,,,DemandResponse
603,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25493.0,27674.0,,,,,,Bus
604,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",SR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rail
605,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CR,PT,1575929.0,1843301.0,2263014.0,3052863.0,5108179.0,6622730.0,8196172.0,7766691.0,7134458.0,8336093.0,9480587.0,9484285.0,10457882.0,11903668.0,13579238.0,15042598.0,16612063.0,Rail
606,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",LR,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2371968.0,9608740.0,12038576.0,0.0,0.0,,,,,,Rail
607,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,PT,7558980.0,9659890.0,10855995.0,13429855.0,12941435.0,15406024.0,3641733.0,3799016.0,5331173.0,0.0,0.0,0.0,,,,,,Bus
608,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",TB,PT,90478.0,121362.0,86526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bus
609,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,PT,140592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
610,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,369.0,0.0,0.0,0.0,22556.0,0.0,0.0,24642.0,48327.0,21643.0,18249.0,19332.0,,,,,,Bus
611,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,PT,32909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bus
612,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,0.0,9549.0,9238.0,8756.0,8255.0,7442.0,6442.0,6459.0,,,,,,DemandResponse
613,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,33360.0,116771.0,124218.0,165657.0,156176.0,165047.0,173191.0,217472.0,,,,,,Bus
614,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",LR,DO,0.0,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,14013302.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5,Rail
615,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,28650.0,26992.0,28312.0,27586.0,48935.0,51394.0,40597.0,38699.0,36227.0,36351.0,,,,,,DemandResponse
616,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,181426.0,166352.0,154779.0,214900.0,273294.0,307754.0,381079.0,342376.0,239388.0,253234.0,,,,,,Bus
617,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,11946.0,0.0,0.0,57583.0,33956.0,52295.0,52040.0,55962.0,,,,,,DemandResponse
618,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15110545.0,15514636.0,0.0,0.0,0.0,,,,,,Bus
619,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",VP,DO,0.0,0.0,0.0,0.0,0.0,17690.0,6145.0,1953.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
620,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
621,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19409689.0,22719140.0,24111072.0,25034053.0,26488050.0,27491588.0,28271310.0,29162940.0,Bus
622,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CB,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6332235.0,7932455.0,8503041.0,8796421.0,8830121.0,8702703.0,8993275.0,9074852.0,Bus
623,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.0,12229.0,,,,,,DemandResponse
624,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25493.0,27674.0,,,,,,Bus
625,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",SR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rail
626,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CR,PT,1575929.0,1843301.0,2263014.0,3052863.0,5108179.0,6622730.0,8196172.0,7766691.0,7134458.0,8336093.0,9480587.0,9484285.0,10457882.0,11903668.0,13579238.0,15042598.0,16612063.0,Rail
627,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",LR,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2371968.0,9608740.0,12038576.0,0.0,0.0,,,,,,Rail
628,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,PT,7558980.0,9659890.0,10855995.0,13429855.0,12941435.0,15406024.0,3641733.0,3799016.0,5331173.0,0.0,0.0,0.0,,,,,,Bus
629,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",TB,PT,90478.0,121362.0,86526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bus
630,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,PT,140592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
631,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,369.0,0.0,0.0,0.0,22556.0,0.0,0.0,24642.0,48327.0,21643.0,18249.0,19332.0,,,,,,Bus
632,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,PT,32909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bus
633,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,0.0,9549.0,9238.0,8756.0,8255.0,7442.0,6442.0,6459.0,,,,,,DemandResponse
634,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,33360.0,116771.0,124218.0,165657.0,156176.0,165047.0,173191.0,217472.0,,,,,,Bus
635,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",LR,DO,0.0,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,14013302.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5,Rail
636,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,28650.0,26992.0,28312.0,27586.0,48935.0,51394.0,40597.0,38699.0,36227.0,36351.0,,,,,,DemandResponse
637,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,181426.0,166352.0,154779.0,214900.0,273294.0,307754.0,381079.0,342376.0,239388.0,253234.0,,,,,,Bus
638,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,11946.0,0.0,0.0,57583.0,33956.0,52295.0,52040.0,55962.0,,,,,,DemandResponse
639,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15110545.0,15514636.0,0.0,0.0,0.0,,,,,,Bus
640,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",VP,DO,0.0,0.0,0.0,0.0,0.0,17690.0,6145.0,1953.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
641,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
642,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19409689.0,22719140.0,24111072.0,25034053.0,26488050.0,27491588.0,28271310.0,29162940.0,Bus
643,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CB,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6332235.0,7932455.0,8503041.0,8796421.0,8830121.0,8702703.0,8993275.0,9074852.0,Bus
644,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.0,12229.0,,,,,,DemandResponse
645,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25493.0,27674.0,,,,,,Bus
646,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",SR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rail
647,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CR,PT,1575929.0,1843301.0,2263014.0,3052863.0,5108179.0,6622730.0,8196172.0,7766691.0,7134458.0,8336093.0,9480587.0,9484285.0,10457882.0,11903668.0,13579238.0,15042598.0,16612063.0,Rail
648,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",LR,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2371968.0,9608740.0,12038576.0,0.0,0.0,,,,,,Rail
649,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,PT,7558980.0,9659890.0,10855995.0,13429855.0,12941435.0,15406024.0,3641733.0,3799016.0,5331173.0,0.0,0.0,0.0,,,,,,Bus
650,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",TB,PT,90478.0,121362.0,86526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bus
651,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,PT,140592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
652,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,369.0,0.0,0.0,0.0,22556.0,0.0,0.0,24642.0,48327.0,21643.0,18249.0,19332.0,,,,,,Bus
653,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,PT,32909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bus
654,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,0.0,9549.0,9238.0,8756.0,8255.0,7442.0,6442.0,6459.0,,,,,,DemandResponse
655,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,33360.0,116771.0,124218.0,165657.0,156176.0,165047.0,173191.0,217472.0,,,,,,Bus
656,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",LR,DO,0.0,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,14013302.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5,Rail
657,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,28650.0,26992.0,28312.0,27586.0,48935.0,51394.0,40597.0,38699.0,36227.0,36351.0,,,,,,DemandResponse
658,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,181426.0,166352.0,154779.0,214900.0,273294.0,307754.0,381079.0,342376.0,239388.0,253234.0,,,,,,Bus
659,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,11946.0,0.0,0.0,57583.0,33956.0,52295.0,52040.0,55962.0,,,,,,DemandResponse
660,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15110545.0,15514636.0,0.0,0.0,0.0,,,,,,Bus
661,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",VP,DO,0.0,0.0,0.0,0.0,0.0,17690.0,6145.0,1953.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
662,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
663,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19409689.0,22719140.0,24111072.0,25034053.0,26488050.0,27491588.0,28271310.0,29162940.0,Bus
664,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CB,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6332235.0,7932455.0,8503041.0,8796421.0,8830121.0,8702703.0,8993275.0,9074852.0,Bus
665,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.0,12229.0,,,,,,DemandResponse
666,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25493.0,27674.0,,,,,,Bus
667,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",SR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rail
668,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CR,PT,1575929.0,1843301.0,2263014.0,3052863.0,5108179.0,6622730.0,8196172.0,7766691.0,7134458.0,8336093.0,9480587.0,9484285.0,10457882.0,11903668.0,13579238.0,15042598.0,16612063.0,Rail
669,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",LR,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2371968.0,9608740.0,12038576.0,0.0,0.0,,,,,,Rail
670,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,PT,7558980.0,9659890.0,10855995.0,13429855.0,12941435.0,15406024.0,3641733.0,3799016.0,5331173.0,0.0,0.0,0.0,,,,,,Bus
671,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",TB,PT,90478.0,121362.0,86526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bus
672,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,PT,140592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
673,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,369.0,0.0,0.0,0.0,22556.0,0.0,0.0,24642.0,48327.0,21643.0,18249.0,19332.0,,,,,,Bus
674,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,PT,32909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bus
675,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,0.0,9549.0,9238.0,8756.0,8255.0,7442.0,6442.0,6459.0,,,,,,DemandResponse
676,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,33360.0,116771.0,124218.0,165657.0,156176.0,165047.0,173191.0,217472.0,,,,,,Bus
677,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",LR,DO,0.0,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,14013302.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5,Rail
678,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,28650.0,26992.0,28312.0,27586.0,48935.0,51394.0,40597.0,38699.0,36227.0,36351.0,,,,,,DemandResponse
679,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,181426.0,166352.0,154779.0,214900.0,273294.0,307754.0,381079.0,342376.0,239388.0,253234.0,,,,,,Bus
680,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,11946.0,0.0,0.0,57583.0,33956.0,52295.0,52040.0,55962.0,,,,,,DemandResponse
681,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15110545.0,15514636.0,0.0,0.0,0.0,,,,,,Bus
682,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",VP,DO,0.0,0.0,0.0,0.0,0.0,17690.0,6145.0,1953.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
683,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
684,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19409689.0,22719140.0,24111072.0,25034053.0,26488050.0,27491588.0,28271310.0,29162940.0,Bus
685,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",CB,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6332235.0,7932455.0,8503041.0,8796421.0,8830121.0,8702703.0,8993275.0,9074852.0,Bus
686,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.0,12229.0,,,,,,DemandResponse
687,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25493.0,27674.0,,,,,,Bus
688,14,"Seattle, WA","1,010","3,059,393","1,087","2,988,000",SR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rail
689,149,"Anchorage, AK",85,"251,243",266,"352,701",AR,DO,725212.0,814088.0,927822.0,1231778.0,1343905.0,1481165.0,1551649.0,1394379.0,1279438.0,1445703.0,14500525.0,15470981.0,16453864.0,19932525.0,21161796.0,23264241.0,24930099.0,Other
690,321,"Idaho Falls, ID",45,"90,733",552,"127,290",,,,,,,,,,,,,,,,,,,,Other
691,321,"Idaho Falls, ID",45,"90,733",552,"127,290",,,,,,,,,,,,,,,,,,,,Other
692,321,"Idaho Falls, ID",45,"90,733",552,"127,290",,,,,,,,,,,,,,,,,,,,Other
693,412,"Wenatchee, WA",31,"67,227",197,"108,660",DR,DO,0.0,0.0,40964.0,37660.0,44285.0,41327.0,138123.0,47806.0,40614.0,53493.0,53643.0,42568.0,36453.0,32690.0,32362.0,34591.0,35541.5,DemandResponse
694,412,"Wenatchee, WA",31,"67,227",197,"108,660",DR,PT,0.0,0.0,4400.0,10907.0,11579.0,8785.0,6154.0,11033.0,12328.0,18962.0,8343.0,1712.0,1290.0,744.0,731.0,888.0,960.0,DemandResponse
695,412,"Wenatchee, WA",31,"67,227",197,"108,660",MB,DO,0.0,0.0,253340.0,276172.0,324753.0,434202.0,423275.0,598155.0,643373.0,719658.0,731077.0,668616.0,651347.0,624053.0,603505.0,599684.0,587499.5,Bus
696,412,"Wenatchee, WA",31,"67,227",197,"108,660",DR,DO,0.0,0.0,40964.0,37660.0,44285.0,41327.0,138123.0,47806.0,40614.0,53493.0,53643.0,42568.0,36453.0,32690.0,32362.0,34591.0,35541.5,DemandResponse
697,412,"Wenatchee, WA",31,"67,227",197,"108,660",DR,PT,0.0,0.0,4400.0,10907.0,11579.0,8785.0,6154.0,11033.0,12328.0,18962.0,8343.0,1712.0,1290.0,744.0,731.0,888.0,960.0,DemandResponse
698,412,"Wenatchee, WA",31,"67,227",197,"108,660",MB,DO,0.0,0.0,253340.0,276172.0,324753.0,434202.0,423275.0,598155.0,643373.0,719658.0,731077.0,668616.0,651347.0,624053.0,603505.0,599684.0,587499.5,Bus
699,412,"Wenatchee, WA",31,"67,227",197,"108,660",DR,DO,0.0,0.0,40964.0,37660.0,44285.0,41327.0,138123.0,47806.0,40614.0,53493.0,53643.0,42568.0,36453.0,32690.0,32362.0,34591.0,35541.5,DemandResponse
