,CBSA,MNAME_OLD,State,Rail Cluster,Cluster,NEW_CBSA,MNAME,Mode,Year,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,Link_x,TNC_FLAG,YEARS_SINCE_TNC,PROBLEM_FLAG,NOTE,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,Link_y,walkscore,transit,bike,UPT_AVAILABLE_FLAG
1775,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2003,544858.7548,433777.7636,544858.7548,433777.7636,28883.9592,496265.0,0.805706094,674561051,516219.625,307674.125,168639.75,4846.75,23160.75,22029.5,29498.5625,17221.1875,548120.0,12.12,9.34,78.58,25.39,63.44,11.16,221919.69,17285.06,65356.38,97049.75,23324.25,18904.25,7.79,40214.375,46787.0,44.26,48.89,6.85,216001.75,21300.38,4.69,24.23,17862.67,272470.42,290333.08,6.15,93.85,1.53,,24891.0,15.02,1.37,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1776,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2004,626286.1848,514164.0194,626286.1848,514164.0194,35004.5066,515660.0,0.7283456779999999,674561051,543991.5,324713.5,178756.0,4835.0,22528.0,21015.0,28237.75,18287.25,558480.0,12.73,9.73,77.58,24.83,63.63,11.55,225459.25,16553.75,68928.5,94334.0,28269.0,17374.0,7.34,40689.5,49891.0,43.65,47.55,8.8,218821,24101.5,451.25,23.3,18350.5,277914.58,296265.08,6.19,93.81,1.85,,24768.0,14.69,1.33,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1777,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2005,672997.4878,658130.9002,672997.4878,658130.9002,42939.3686,16356.0,0.021498621,674561051,570538.0,340656.0,188443.0,4890.0,22055.0,20222.0,27212.0,19760,569026.0,13.3,10.0,76.7,24.3,63.8,11.9,229212.0,15879.0,72342.0,92121.0,32690.0,16180.0,6.93,41446.0,53014.0,42.9,46.3,10.8,221969,26724,900,22.5,17490.58,282780.5,300271.08,5.82,94.18,2.3,5088.0,24645.0,15.33,1.29,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1778,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2006,819734.0512,641374.807,819734.0512,641374.807,41145.3998,553169.0,0.596941528,674561051,601986.0,360986.0,199847.0,4678.0,20943.0,18543.0,25246.0,19606,578828.0,14.0,10.7,75.3,23.6,64.0,12.4,232112.0,14978.0,76390.0,87897.0,39206.0,13641.0,6.45,41077.0,56061.0,42.7,44.7,12.6,223802,30061,1340,21.2,17492.67,289475.08,306967.75,5.7,94.3,2.59,5088.0,24522.0,15.59,1.25,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1779,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2007,675827.3232,550033.6648,675827.3232,550033.6648,36188.1014,604531.0,0.791279228,674561051,613828.0,363766.0,204383.0,5534.0,22387.0,20408.0,27041.0,25959,591606.0,14.2,9.7,76.0,23.6,64.1,12.3,238423.0,14982.0,77900.0,91717.0,37342.0,16482.0,6.28,45210.0,59412.0,40.3,44.5,15.2,230895,30540,1815,21.9,15679.33,296632.67,312312.0,5.02,94.98,2.79,5088.0,24399.0,15.2,1.21,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1780,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2008,629315.0552,523464.7038,629315.0552,523464.7038,34181.8286,629165.0,0.8843890740000001,674561051,624715.0,370709.0,208964.0,5127.0,22390.0,19900.0,29318.0,17132,602691.0,15.1,10.8,74.1,23.6,63.6,12.8,240808.0,14664.0,78121.0,97333.0,37525.0,13165.0,6.09,45124.0,61285.0,39.7,44.4,15.9,237938,28067,1234,22,18373.0,296635.33,315008.33,5.83,94.17,3.3,5088.0,24276.0,15.31,1.17,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1781,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2009,559985.4148,517432.6164,559985.4148,517432.6164,34376.4406,482795.0,0.762663537,674561051,639617.0,356980.0,232335.0,7103.0,21556.0,20260.0,23996.0,27603,613482.0,16.5,10.2,73.2,23.8,63.5,12.7,241359.0,14301.0,81575.0,92480.0,37383.0,15620.0,5.93,43283.0,58834.0,40.2,45.6,14.2,229341,26672,1959,22.1,31550.33,280655.83,312206.17,10.11,89.89,2.36,5088.0,24153.0,15.05,1.17,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1782,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2010,649473.32,536141.9064,649473.32,536141.9064,35344.193,587753.0,0.800535276,674561051,638576.0,359078.0,228638.0,7769.0,22061.0,20636.0,26721.0,20520,619211.0,,0.0,0.0,23.4,63.3,13.3,241533.0,16348.0,82754.0,92618.0,35590.0,14223.0,6.77,42640.0,58867.0,41.5,43.6,14.9,233001,24083,761,22.1,30838.58,273996.0,304834.58,10.12,89.88,2.79,5088.0,24030.0,15.17,1.15,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1783,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2011,685602.1532,569706.2842,685602.1532,569706.2842,37706.9596,679325.0,0.876500886,674561051,647401.0,384637.0,214050.0,6927.0,23039.0,21025.0,26375.0,26221,626094.0,,0.0,0.0,23.4,63.4,13.2,241622.0,16694.0,79782.0,93434.0,36784.0,14928.0,6.91,44536.0,61201.0,40.1,43.7,16.2,235731,22672,621,21.8,28310.25,280944.08,309254.33,9.15,90.85,3.53,5088.0,23907.0,15.11,1.12,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1784,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2012,731579.2382,586045.7308,731579.2382,586045.7308,39845.9224,834549.0,1.009107431,674561051,653498.0,372241.0,230654.0,7103.0,21939.0,19802.0,27450.0,22269,630562.0,,0.0,0.0,23.1,63.0,13.9,245906.0,15716.0,83704.0,95772.0,36709.0,14005.0,6.39,43724.0,61790.0,41.6,41.3,17.1,240381,24237,1080,22.3,24863.33,286868.0,311731.33,7.97,92.03,3.62,5088.0,24536.0,14.71,1.09,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1785,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2013,819756.1662,583457.3912,819756.1662,583457.3912,42864.1776,871764.0,0.940721725,674561051,850965.0,511334.0,283320.0,7604.0,22726.0,20551.0,27500.0,27057,826492.0,17.4,9.8,72.8,22.9,62.3,14.8,320628.0,18690.0,104437.0,130037.0,48099.0,19365.0,5.83,44853.0,60265.0,40.5,42.9,16.6,316192,28158,1730,21.6,20675.17,294611.0,315286.17,6.56,93.44,3.53,5088.0,24004.0,13.61,1.08,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1786,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2014,900279.535,779479.4436,900279.535,779479.4436,49026.3012,966083.0,0.949257412,674561051,862463.0,509177.0,297807.0,9954.0,22657.0,21062.0,26622.0,27431,838157.0,16.5,11.9,71.6,22.8,62.0,15.2,324282.0,23540.0,106460.0,128890.0,44113.0,21279.0,7.26,44783.0,61659.0,40.1,44.1,15.8,326621,32680,2655,22.6,18139.67,302174.67,320314.33,5.66,94.34,3.41,5088.0,24281.0,15.9,1.06,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,1,0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1787,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2015,1657919.0890000004,1185178.2340000002,1657919.0890000004,1185178.2340000002,75066.2714,965548.0,0.515178193,674561051,874869.0,515896.0,296385.0,7199.0,24620.0,22298.0,29200.0,24887,849184.0,15.7,10.0,74.3,22.7,61.9,15.4,332740.0,23124.0,105873.0,130863.0,50552.0,22328.0,6.95,48180.0,63602.0,37.2,45.2,17.6,325767,38484,2275,22.6,17201.83,312126.92,329328.75,5.22,94.78,2.41,5088.0,24712.0,15.79,1.06,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,1,1,,,8.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1788,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2016,2335730.57,1341047.408,2335730.57,1341047.408,93803.8686,893056.0,0.33822280200000004,674561051,884975.0,522966.0,302073.0,9453.0,25650.0,23400.0,29185.0,28754,861258.0,13.0,10.7,76.3,22.6,61.6,15.8,335497.0,21174.0,107302.0,129442.0,52087.0,25492.0,6.31,50644.0,69567.0,34.5,45.3,20.2,338475,39952,1206,23.7,14703.33,317305.08,332008.42,4.43,95.57,2.21,5088.0,24678.0,14.3,1.05,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,1,2,,,9.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1789,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2017,2280962.33,1383743.511,2280962.33,1383743.511,101430.8898,813308.0,0.31541610600000003,674561051,895923.0,516947.0,319064.0,8596.0,26374.0,24077.0,30025.0,32568,871588.0,14.2,9.9,76.0,22.6,61.3,16.1,343167.0,21702.0,107719.0,132090.0,55081.0,26575.0,6.32,51154.0,72038.0,34.0,44.2,21.8,346640,38841,1578,23.4,12723.67,321712.33,334436.0,3.8,96.2,2.46,5088.0,24823.0,13.64,1.02,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,1,3,,,10.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1790,24860,"Greenville-Anderson-Mauldin, SC Metro Area",,,3.0,,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2018,1760790.108,1395594.498,1760790.108,1395594.498,100699.3256,735374.0,0.369443148,674561051,906660.5,514200.25,333229.25,8516.75,27174.5,24860.25,30651.25,36395.25,882354.0,14.43,9.48,76.28,22.58,61.0,16.43,349608.75,21610.5,108389.0,133720.75,57710.25,28178.25,6.18,52152.5,75382.5,32.95,43.4,23.65,355940.75,38374.75,1589.75,23.45,10866.27,323775.45,334641.73,3.25,96.75,2.71,,24923.25,13.86,1.0,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,1,4,,,9.0,0.0,0.0,,,,,0.0,0.0,0.0,1
1791,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2002,152933.5183,262357.1979,152933.5183,262357.1979,20553.1291,362622.0,1.835475266,314643063,278658.9844,155480.6094,114863.375,1943.609375,20072.60938,14967.59375,25000.6875,-33837.39063,285467.91,15.35,11.12,73.36,22.72,66.07,11.22,133131.52,5829.59,47472.91,50729.05,20031.77,9068.2,4.38,30402.54688,41657.64063,57.53,39.26,3.21,97027.39,3425.67,-321.3,32.38,6230.83,109631.08,115861.92,5.38,94.62,1.32,,8552.0,12.76,1.4,2016,https://www.sunherald.com/news/local/article87168487.html,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1792,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2003,421012.0893,642650.079,421012.0893,642650.079,51578.283,425254.0,0.7818994509999999,314643063,267141.0625,148749.5625,109401.5,2155.5625,20393.5625,16185.625,24580.25,-17995.4375,270994.38,15.21,11.31,73.38,23.53,64.84,11.63,122304.94,5274.63,43052.38,47229.81,18624.94,8123.19,4.31,33315.8125,44594.4375,53.69,40.76,5.54,91953.44,5880.31,-159.81,30.3,5859.83,112181.83,118041.67,4.96,95.04,1.5,,7957.0,12.46,1.37,2016,https://www.sunherald.com/news/local/article87168487.html,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1793,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2004,413240.8994,605270.3382,413240.8994,605270.3382,48341.7709,410079.0,0.768176999,314643063,255271.75,142068.75,103562.0,2335.75,20727.75,17426.5,24160.0,-1492.25,256161.5,15.08,11.48,73.4,24.38,63.55,12.08,111211.25,4692.5,38484.5,43643.75,17209.25,7181.25,4.22,36314.75,47583.25,49.73,42.35,7.93,86652.25,8446.75,-0.75,28.2,6073.5,113898.17,119971.67,5.06,94.94,1.79,,7362.0,12.52,1.33,2016,https://www.sunherald.com/news/local/article87168487.html,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1794,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2005,353786.1489,561184.5691,353786.1489,561184.5691,43920.1117,352864.0,0.7720822970000001,314643063,244808.0,135187.0,99233.0,2643.0,21009.0,18576.0,23739.0,12366,242766.0,14.9,11.7,73.4,25.1,62.5,12.4,101186.0,4219.0,34506.0,40405.0,15829.0,6227.0,4.17,38971.0,50364.0,46.3,43.6,10.1,82260,10566,168,26.2,12837.75,107759.67,120597.42,10.65,89.35,2.23,729.6,6767.0,12.78,1.29,2016,https://www.sunherald.com/news/local/article87168487.html,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1795,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2006,277520.2687,468542.6034,277520.2687,468542.6034,38697.259,166277.0,0.463804054,314643063,228722.0,129109.0,88862.0,2442.0,21502.0,20091.0,23321.0,36804,223621.0,14.9,11.7,73.5,26.3,60.5,13.2,86887.0,3311.0,28170.0,35777.0,14307.0,5322.0,3.81,42998.0,53977.0,40.7,46.2,13.1,74232,14474,298,23.8,10570.83,97530.25,108101.08,9.83,90.17,2.52,729.6,6172.0,12.11,1.25,2016,https://www.sunherald.com/news/local/article87168487.html,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1796,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2007,388182.5083,551731.2599,388182.5083,551731.2599,42848.7573,371442.0,0.7407166629999999,314643063,235125.0,119816.0,102659.0,4274.0,21148.0,20144.0,22891.0,18923,227474.0,14.2,12.6,73.2,25.6,62.3,12.1,89683.0,4141.0,31264.0,36706.0,13352.0,4220.0,4.62,41542.0,54261.0,43.8,43.4,12.8,80747,11227,583,23,5948.42,106434.67,112383.08,5.3,94.7,2.72,729.6,5577.0,12.88,1.21,2016,https://www.sunherald.com/news/local/article87168487.html,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1797,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2008,495484.3798,608558.715,495484.3798,608558.715,47003.352,500410.0,0.7817953440000001,314643063,235763.0,126722.0,96003.0,3750.0,23406.0,21519.0,26051.0,23079,227451.0,15.2,8.8,76.0,25.7,62.0,12.3,91817.0,4098.0,30656.0,35130.0,15299.0,6634.0,4.46,44879.0,61673.0,38.6,46.8,14.6,86503,12742,216,24.9,6163.0,106830.08,112993.08,5.45,94.55,3.19,729.6,4982.0,12.95,1.17,2016,https://www.sunherald.com/news/local/article87168487.html,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1798,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2009,547339.7906,798481.8277,547339.7906,798481.8277,56902.5428,590769.0,0.835521719,314643063,243780.0,134947.0,96535.0,3607.0,21754.0,19901.0,24317.0,23519,233225.0,17.4,11.5,71.2,24.8,62.5,12.7,89202.0,4392.0,28786.0,35269.0,13874.0,6881.0,4.92,42979.0,57279.0,42.0,45.4,12.6,81557,14422,525,25.5,8565.0,102065.5,110630.5,7.74,92.26,2.27,729.6,4387.0,14.03,1.17,2016,https://www.sunherald.com/news/local/article87168487.html,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1799,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2010,580828.9048,914678.1082,580828.9048,914678.1082,63079.0867,656415.0,0.8748374040000001,314643063,250196.0,131660.0,103843.0,2389.0,23052.0,22099.0,25320.0,23191,245000.0,,0.0,0.0,24.2,63.2,12.6,93746.0,3690.0,32827.0,35875.0,15853.0,5501.0,3.94,41875.0,54520.0,41.1,47.7,11.2,92443,10125,461,23.4,10285.25,104954.58,115239.83,8.93,91.07,2.7,729.6,3792.0,14.5,1.15,2016,https://www.sunherald.com/news/local/article87168487.html,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1800,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2011,618834.1184,826206.2192,618834.1184,826206.2192,57824.4959,672503.0,0.8412344390000001,314643063,250611.0,140322.0,97258.0,3528.0,22504.0,22336.0,22531.0,23125,243197.0,,0.0,0.0,23.4,64.0,12.6,96451.0,5233.0,36477.0,34600.0,14470.0,5671.0,5.43,38287.0,53033.0,45.1,42.1,12.8,88288,12664,1087,22.4,10735.83,106936.67,117672.5,9.12,90.88,3.42,729.6,3197.0,14.29,1.12,2016,https://www.sunherald.com/news/local/article87168487.html,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1801,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2012,671861.5166,797956.2138,671861.5166,797956.2138,57258.6288,705517.0,0.812876904,314643063,257312.0,139643.0,105413.0,3530.0,22316.0,20736.0,25201.0,35599,250861.0,,0.0,0.0,24.2,62.7,13.1,100195.0,4609.0,37030.0,38240.0,13750.0,6566.0,4.6,41254.0,54699.0,42.2,44.3,13.5,90521,12976,449,22.2,9617.5,105632.75,115250.25,8.34,91.66,3.49,729.6,3376.0,13.94,1.09,2016,https://www.sunherald.com/news/local/article87168487.html,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1802,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2013,707364.839,793533.7805,707364.839,793533.7805,57100.7124,765203.0,0.8373948059999999,314643063,382516.0,213809.0,147228.0,8107.0,23969.0,22255.0,26141.0,22000,375050.0,19.3,10.8,69.9,24.2,62.0,13.8,143330.0,7351.0,52427.0,53906.0,20685.0,8961.0,5.13,44951.0,53942.0,39.9,47.1,13.0,136578,16393,1812,23.4,8597.25,103412.75,112010.0,7.67,92.33,3.37,729.6,3239.0,13.9,1.08,2016,https://www.sunherald.com/news/local/article87168487.html,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1803,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2014,601985.8319,748128.945,601985.8319,748128.945,53241.0498,734680.0,0.944732846,314643063,386144.0,218933.0,143024.0,8242.0,24403.0,22597.0,26285.0,42585,377979.0,16.7,12.1,71.2,23.9,62.0,14.1,146693.0,7063.0,53265.0,59166.0,19180.0,8019.0,4.81,43906.0,55149.0,39.1,48.1,12.8,138927,13632,440,23.1,7572.67,102014.92,109587.58,6.91,93.09,3.22,729.6,3395.0,14.05,1.06,2016,https://www.sunherald.com/news/local/article87168487.html,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1804,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2015,518064.8768,644500.178,518064.8768,644500.178,46934.4571,642396.0,0.959877355,314643063,389255.0,214621.0,150685.0,6270.0,24243.0,22334.0,26205.0,25198,382294.0,20.0,11.3,68.7,24.1,61.4,14.5,146228.0,9313.0,50632.0,56465.0,22355.0,7463.0,6.37,44328.0,57861.0,40.1,45.9,14.0,137981,13326,807,24.6,6770.75,103968.25,110739.0,6.11,93.89,2.25,729.6,3534.0,13.73,1.06,2016,https://www.sunherald.com/news/local/article87168487.html,0,0,,,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1805,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2016,639343.8979,690383.4073,639343.8979,690383.4073,53535.9819,574792.0,0.6959423379999999,314643063,391266.0,212563.0,156899.0,8878.0,24445.0,22111.0,26488.0,26406,383432.0,18.8,9.4,71.8,23.9,61.6,14.5,146020.0,7527.0,52658.0,54510.0,22054.0,9271.0,5.15,46434.0,59951.0,37.3,47.3,15.4,145892,13490,762,23,6382.5,105833.0,112215.5,5.69,94.31,2.03,729.6,3483.0,12.9,1.05,2016,https://www.sunherald.com/news/local/article87168487.html,1,0,,,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1806,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2017,532857.9278,676425.6102,532857.9278,676425.6102,51141.6906,615837.0,0.89464639,314643063,394232.0,216569.0,155570.0,5307.0,26106.0,23203.0,29533.0,42216,388226.0,17.1,8.1,74.7,23.6,60.6,15.8,150780.0,8145.0,54565.0,52247.0,25744.0,10079.0,5.4,47099.0,62115.0,36.0,46.9,17.1,145507,14748,329,25.1,5576.25,106694.67,112270.92,4.96,95.04,2.3,729.6,3743.0,13.23,1.02,2016,https://www.sunherald.com/news/local/article87168487.html,1,1,,,0.0,0.0,0.0,2017.0,,1.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,1
1807,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",,,3.0,,"Gulfport-Biloxi, MS Metro Area",Bus,2018,519389.3619,657001.1189,519389.3619,657001.1189,47751.1326,629719.75,0.938536855,314643063,396959.25,219059.0,156126.75,3280.75,27402.25,23966.25,31887.5,54375.5,392106.0,15.53,6.65,77.65,23.33,59.9,16.78,154298.0,8162.0,56501.75,50061.0,28436.25,11137.0,5.29,48124.25,64260.5,34.33,46.95,18.73,147196,15732.5,-7,26.28,5096.91,106816.36,111913.27,4.55,95.45,2.58,,3925.25,13.76,1.0,2016,https://www.sunherald.com/news/local/article87168487.html,1,2,,,0.0,0.0,0.0,2017.0,,1.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,42.0,0.0,47.0,1
1808,25260,"Hanford-Corcoran, CA Metro Area",CA,,3.0,,"Hanford-Corcoran, CA Metro Area",Bus,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71854752,61315.07813,42334.73438,5582.578125,1972.5,12021.98438,15433.515630000002,12394.79688,72702.125,103497.59,24.76,13.6,61.88,47.03,41.74,11.22,34015.25,4746.73,10747.55,11410.23,3427.42,3683.31,13.95,33888.26563,39551.09375,51.03,43.08,5.88,#VALUE!,#VALUE!,#VALUE!,#VALUE!,6010.42,45685.42,51695.83,11.65,88.35,1.5,,62078.0,0.0,1.4,2016,Judgement Call based on Population,0,0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0
