,CBSAFP,YearPlaceI,City,State,CityState,Year,AsOfDate,dockCt,dockNm,docklessCt,docklessNm,scooterCt,scooterNm,Type,Lat,Lon,Unnamed: 16,NAME
294,33100,2017FL0059,North Bay Village,FL,"North Bay Village, FL",2017,201712,0,-,1,LimeBike,0,-,Dockless only,25.845572,-80.1535439999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
295,33100,2017FL0060,North Miami,FL,"North Miami, FL",2017,201712,0,-,1,LimeBike,0,-,Dockless only,25.8900949999999,-80.1867139999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
296,43780,2017IN0088,South Bend,IN,"South Bend, IN",2017,201712,0,-,1,LimeBike,0,-,Dockless only,41.676355,-86.25199,,"South Bend-Mishawaka, IN-MI"
297,24660,2017NC00141,Greensboro,NC,"Greensboro, NC",2017,201712,0,-,1,LimeBike,0,-,Dockless only,36.0726349999999,-79.7919749999999,,"Greensboro-High Point, NC"
298,39900,2017NV00155,Reno,NV,"Reno, NV",2017,201712,0,-,1,LimeBike,0,-,Dockless only,39.5296329999999,-119.813802999999,,"Reno, NV"
299,41740,2019CA0025,San Diego,CA,"San Diego, CA",2019,201912,0,-,2,"Jump, Spin",6,"Jump, Lime, Lyft, Skip, Wheels, Razor",Dockless and scooters,32.715738,-117.161084,,"San Diego-Carlsbad, CA"
300,42660,2019WA00225,Seattle,WA,"Seattle, WA",2019,201912,0,-,2,"Jump, LimeBikes",0,-,Dockless only,47.6062099999999,-122.332070999999,,"Seattle-Tacoma-Bellevue, WA"
301,42660,2018WA00225,Seattle,WA,"Seattle, WA",2018,201812,0,-,2,"Jump, LimeBike",0,-,Dockless only,47.6062099999999,-122.332070999999,,"Seattle-Tacoma-Bellevue, WA"
302,42100,2019CA0032,Santa Cruz,CA,"Santa Cruz, CA",2019,201912,0,-,1,Jump,0,-,Dockless only,36.974117,-122.030795999999,,"Santa Cruz-Watsonville, CA"
303,42100,2018CA0032,Santa Cruz,CA,"Santa Cruz, CA",2018,201812,0,-,1,Jump,0,-,Dockless only,36.974117,-122.030795999999,,"Santa Cruz-Watsonville, CA"
304,41780,2019OH00170,Sandusky,OH,"Sandusky, OH",2019,201912,0,-,1,Donkey Republic,0,-,Dockless only,41.4466669999999,-82.7091669999999,,"Sandusky, OH"
305,22380,2018AZ004,Flagstaff,AZ,"Flagstaff, AZ",2018,201812,0,-,0,-,1,Spin,Scooters only,35.198284,-111.651302,,"Flagstaff, AZ"
306,47260,2018VA00222,Virginia Beach,VA,"Virginia Beach, VA",2018,201812,0,-,0,-,1,Spin,Scooters only,36.8529259999999,-75.977985,,"Virginia Beach-Norfolk-Newport News, VA-NC"
307,17860,2019MO00134,Columbia,MO,"Columbia, MO",2019,201912,0,-,0,-,1,Spin,Scooters only,38.9517049999999,-92.334072,,"Columbia, MO"
308,36260,2019UT00208,Farmington,UT,"Farmington, UT",2019,201912,0,-,0,-,1,Spin,Scooters only,40.9866669999999,-111.899167,,"Ogden-Clearfield, UT"
309,27060,2019NY00158,Ithaca,NY,"Ithaca, NY",2019,201912,0,-,0,-,1,Lyft,Scooters only,42.443333,-76.5,,"Ithaca, NY"
310,19100,2019TX00204,Plano,TX,"Plano, TX",2019,201912,0,-,0,-,1,Lyft,Scooters only,33.019843,-96.698886,,"Dallas-Fort Worth-Arlington, TX"
311,41620,2019UT00207,Draper,UT,"Draper, UT",2019,201912,0,-,0,-,1,Lyft,Scooters only,40.5246709999999,-111.863822999999,,"Salt Lake City, UT"
312,41620,2019UT00211,Sandy,UT,"Sandy, UT",2019,201912,0,-,0,-,1,Lyft,Scooters only,40.564978,-111.838972999999,,"Salt Lake City, UT"
313,41620,2019UT00212,West Valley City,UT,"West Valley City, UT",2019,201912,0,-,0,-,1,Lyft,Scooters only,40.6916129999999,-112.00105,,"Salt Lake City, UT"
314,42660,2019WA00224,Bothell,WA,"Bothell, WA",2019,201912,0,-,0,-,1,Lyft,Scooters only,47.771667,-122.204443999999,,"Seattle-Tacoma-Bellevue, WA"
315,44660,2018OK00174,Stillwater,OK,"Stillwater, OK",2018,201812,0,-,0,-,2,"Lime, Spin",Scooters only,36.1156069999999,-97.058368,,"Stillwater, OK"
316,41940,2019CA0027,San Jose,CA,"San Jose, CA",2019,201912,0,-,0,-,2,"Lime, Lyft",Scooters only,37.338208,-121.886329,,"San Jose-Sunnyvale-Santa Clara, CA"
317,36420,2018OK00172,Norman,OK,"Norman, OK",2018,201812,0,-,0,-,1,Lime,Scooters only,35.2225669999999,-97.4394779999999,,"Oklahoma City, OK"
318,25500,2018VA00218,Harrisonburg,VA,"Harrisonburg, VA",2018,201812,0,-,0,-,2,"Lime, Bird",Scooters only,38.4495689999999,-78.8689159999999,,"Harrisonburg, VA"
319,30780,2019AR003,Little Rock,AR,"Little Rock, AR",2019,201912,0,-,0,-,1,Lime,Scooters only,34.746481,-92.289595,,"Little Rock-North Little Rock-Conway, AR"
320,31080,2019CA0015,Culver City,CA,"Culver City, CA",2019,201912,0,-,0,-,1,Lime,Scooters only,34.0211219999999,-118.396467,,"Los Angeles-Long Beach-Anaheim, CA"
321,40900,2019CA0024,Sacramento,CA,"Sacramento, CA",2019,201912,0,-,0,-,1,Lime,Scooters only,38.581572,-121.494399999999,,"Sacramento--Roseville--Arden-Arcade, CA"
322,42200,2019CA0030,Santa Barbara,CA,"Santa Barbara, CA",2019,201912,0,-,0,-,1,Lime,Scooters only,34.420831,-119.698189999999,,"Santa Maria-Santa Barbara, CA"
323,40900,2019CA0034,South Lake Tahoe,CA,"South Lake Tahoe, CA",2019,201912,0,-,0,-,1,Lime,Scooters only,38.9399999999999,-119.976944,,"Sacramento--Roseville--Arden-Arcade, CA"
324,33100,2019FL0058,Miami Springs,FL,"Miami Springs, FL",2019,201912,0,-,0,-,1,Lime,Scooters only,25.8197219999999,-80.291111,,"Miami-Fort Lauderdale-West Palm Beach, FL"
325,36740,2019FL0061,Orlando,FL,"Orlando, FL",2019,201912,0,-,1,HOPR,1,Lime,Dockless and scooters,28.538336,-81.379237,,"Orlando-Kissimmee-Sanford, FL"
326,44340,2019GA0071,Statesboro,GA,"Statesboro, GA",2019,201912,0,-,0,-,1,Lime,Scooters only,32.445278,-81.779167,,"Statesboro, GA"
327,21140,2019IN0084,Elkhart,IN,"Elkhart, IN",2019,201912,0,-,0,-,1,Lime,Scooters only,41.681994,-85.976667,,"Elkhart-Goshen, IN"
328,14460,2019MA00100,Chelsea,MA,"Chelsea, MA",2019,201912,0,-,0,-,1,Lime,Scooters only,42.391764,-71.0328279999999,,"Boston-Cambridge-Newton, MA-NH"
329,14460,2019MA00101,Everett,MA,"Everett, MA",2019,201912,0,-,0,-,1,Lime,Scooters only,42.40843,-71.053663,,"Boston-Cambridge-Newton, MA-NH"
330,39580,2019NC00142,Raleigh,NC,"Raleigh, NC",2019,201912,0,-,0,-,1,Lime,Scooters only,35.7795899999999,-78.6381789999999,,"Raleigh, NC"
331,35620,2019NJ00150,Keyport,NJ,"Keyport, NJ",2019,201912,0,-,0,-,1,Lime,Scooters only,40.4321139999999,-74.2015289999999,,"New York-Newark-Jersey City, NY-NJ-PA"
332,35620,2019NJ00152,Plainfield,NJ,"Plainfield, NJ",2019,201912,0,-,0,-,1,Lime,Scooters only,40.6337139999999,-74.407374,,"New York-Newark-Jersey City, NY-NJ-PA"
333,35620,2019NY00162,White Plains,NY,"White Plains, NY",2019,201912,0,-,0,-,1,Lime,Scooters only,41.0339859999999,-73.76291,,"New York-Newark-Jersey City, NY-NJ-PA"
334,18140,2019OH00168,Dublin,OH,"Dublin, OH",2019,201912,0,-,0,-,1,Lime,Scooters only,40.099229,-83.1140769999999,,"Columbus, OH"
335,17140,2019OH00169,Oxford,OH,"Oxford, OH",2019,201912,0,-,0,-,1,Lime,Scooters only,39.5075,-84.746667,,"Cincinnati, OH-KY-IN"
336,36260,2019UT00209,Ogden,UT,"Ogden, UT",2019,201912,0,-,0,-,1,Lime,Scooters only,41.2229999999999,-111.97383,,"Ogden-Clearfield, UT"
337,30780,2018AR003,Little Rock,AR,"Little Rock, AR",2018,201812,0,-,0,-,1,Lime,Scooters only,34.746481,-92.289595,,"Little Rock-North Little Rock-Conway, AR"
338,42200,2018CA0030,Santa Barbara,CA,"Santa Barbara, CA",2018,201812,0,-,0,-,1,Lime,Scooters only,34.420831,-119.698189999999,,"Santa Maria-Santa Barbara, CA"
339,33100,2018FL0058,Miami Springs,FL,"Miami Springs, FL",2018,201812,0,-,0,-,1,Lime,Scooters only,25.8197219999999,-80.291111,,"Miami-Fort Lauderdale-West Palm Beach, FL"
340,21140,2018IN0084,Elkhart,IN,"Elkhart, IN",2018,201812,0,-,0,-,1,Lime,Scooters only,41.681994,-85.976667,,"Elkhart-Goshen, IN"
341,14460,2018MA00109,Quincy,MA,"Quincy, MA",2018,201812,0,-,0,-,1,Lime,Scooters only,42.2528769999999,-71.0022709999999,,"Boston-Cambridge-Newton, MA-NH"
342,29620,2018MI00129,Lansing,MI,"Lansing, MI",2018,201812,0,-,0,-,1,Lime,Scooters only,42.7325349999999,-84.555535,,"Lansing-East Lansing, MI"
343,41180,2018MO00135,Ferguson,MO,"Ferguson, MO",2018,201812,0,-,0,-,1,Lime,Scooters only,38.7441669999999,-90.305278,,"St. Louis, MO-IL"
344,39580,2018NC00142,Raleigh,NC,"Raleigh, NC",2018,201812,0,-,0,-,1,Lime,Scooters only,35.7795899999999,-78.6381789999999,,"Raleigh, NC"
345,35620,2018NJ00150,Keyport,NJ,"Keyport, NJ",2018,201812,0,-,0,-,1,Lime,Scooters only,40.4321139999999,-74.2015289999999,,"New York-Newark-Jersey City, NY-NJ-PA"
346,35620,2018NJ00152,Plainfield,NJ,"Plainfield, NJ",2018,201812,0,-,0,-,1,Lime,Scooters only,40.6337139999999,-74.407374,,"New York-Newark-Jersey City, NY-NJ-PA"
347,18140,2018OH00168,Dublin,OH,"Dublin, OH",2018,201812,0,-,0,-,1,Lime,Scooters only,40.099229,-83.1140769999999,,"Columbus, OH"
348,17140,2018OH00169,Oxford,OH,"Oxford, OH",2018,201812,0,-,0,-,1,Lime,Scooters only,39.5075,-84.746667,,"Cincinnati, OH-KY-IN"
349,31180,2018TX00202,Lubbock,TX,"Lubbock, TX",2018,201812,0,-,0,-,1,Lime,Scooters only,33.577863,-101.855166999999,,"Lubbock, TX"
350,19100,2018TX00204,Plano,TX,"Plano, TX",2018,201812,0,-,0,-,1,Lime,Scooters only,33.019843,-96.698886,,"Dallas-Fort Worth-Arlington, TX"
351,16820,2018VA00216,Charlottesville,VA,"Charlottesville, VA",2018,201812,0,-,0,-,1,Lime,Scooters only,38.0293059999999,-78.476678,,"Charlottesville, VA"
352,44060,2018WA00226,Spokane,WA,"Spokane, WA",2018,201812,0,-,0,-,1,Lime,Scooters only,47.65878,-117.426046999999,,"Spokane-Spokane Valley, WA"
353,42660,2018WA00227,Tacoma,WA,"Tacoma, WA",2018,201812,0,-,0,-,1,Lime,Scooters only,47.2528769999999,-122.444291,,"Seattle-Tacoma-Bellevue, WA"
354,12580,2019MD00117,Baltimore,MD,"Baltimore, MD",2019,201912,0,-,0,-,2,"Jump, Lime",Scooters only,39.290385,-76.612189,,"Baltimore-Columbia-Towson, MD"
355,27620,2018MO00136,Jefferson City,MO,"Jefferson City, MO",2018,201812,0,-,0,-,1,Jump,Scooters only,38.5767019999999,-92.173516,,"Jefferson City, MO"
356,47900,2019VA00214,Arlington,VA,"Arlington, VA",2019,201912,0,-,0,-,3,"Bolt, Lime, Lyft",Scooters only,38.882409,-77.10164,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
357,33100,2018FL0048,Coral Gables,FL,"Coral Gables, FL",2018,201812,0,-,0,-,2,"Bird, Spin",Scooters only,25.7214899999999,-80.2683839999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
358,47900,2019VA00213,Alexandria,VA,"Alexandria, VA",2019,201912,0,-,0,-,2,"Bird, Lyft",Scooters only,38.804836,-77.0469209999999,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
359,47900,2018VA00214,Arlington,VA,"Arlington, VA",2018,201812,0,-,0,-,3,"Bird, Lime, Lyft",Scooters only,38.882409,-77.10164,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
360,31080,2018CA0015,Culver City,CA,"Culver City, CA",2018,201812,0,-,0,-,2,"Bird, Lime",Scooters only,34.0211219999999,-118.396467,,"Los Angeles-Long Beach-Anaheim, CA"
361,41860,2018CA0023,Oakland,CA,"Oakland, CA",2018,201812,0,-,0,-,2,"Bird, Lime",Scooters only,37.804364,-122.271113999999,,"San Francisco-Oakland-Hayward, CA"
362,41940,2018CA0027,San Jose,CA,"San Jose, CA",2018,201812,0,-,0,-,2,"Bird, Lime",Scooters only,37.338208,-121.886329,,"San Jose-Sunnyvale-Santa Clara, CA"
363,12580,2018MD00117,Baltimore,MD,"Baltimore, MD",2018,201812,0,-,0,-,2,"Bird, Lime",Scooters only,39.290385,-76.612189,,"Baltimore-Columbia-Towson, MD"
364,33460,2018MN00133,St. Paul,MN,"St. Paul, MN",2018,201812,0,-,0,-,2,"Bird, Lime",Scooters only,44.9537029999999,-93.0899579999999,,"Minneapolis-St. Paul-Bloomington, MN-WI"
365,17860,2018MO00134,Columbia,MO,"Columbia, MO",2018,201812,0,-,0,-,2,"Bird, Lime",Scooters only,38.9517049999999,-92.334072,,"Columbia, MO"
366,39300,2018RI00183,Providence,RI,"Providence, RI",2018,201812,0,-,1,Jump,2,"Bird, Lime",Dockless and scooters,41.8239889999999,-71.412834,,"Providence-Warwick, RI-MA"
367,14460,2019MA0099,Brookline,MA,"Brookline, MA",2019,201912,0,-,0,-,2,"Bird, Lime",Scooters only,42.331667,-71.121667,,"Boston-Cambridge-Newton, MA-NH"
368,16820,2019VA00216,Charlottesville,VA,"Charlottesville, VA",2019,201912,0,-,0,-,2,"Bird, Lime",Scooters only,38.0293059999999,-78.476678,,"Charlottesville, VA"
369,14460,2019MA0095,Arlington,MA,"Arlington, MA",2019,201912,0,-,0,-,1,Bird,Scooters only,42.415278,-71.1569439999999,,"Boston-Cambridge-Newton, MA-NH"
370,14460,2019MA0096,Bedford,MA,"Bedford, MA",2019,201912,0,-,0,-,1,Bird,Scooters only,42.4905559999999,-71.276667,,"Boston-Cambridge-Newton, MA-NH"
371,14460,2019MA0097,Belmont,MA,"Belmont, MA",2019,201912,0,-,0,-,1,Bird,Scooters only,42.395833,-71.179167,,"Boston-Cambridge-Newton, MA-NH"
372,14460,2019MA00102,Malden,MA,"Malden, MA",2019,201912,0,-,0,-,1,Bird,Scooters only,42.425096,-71.066163,,"Boston-Cambridge-Newton, MA-NH"
373,14460,2019MA00108,Newton,MA,"Newton, MA",2019,201912,0,-,0,-,1,Bird,Scooters only,42.3370409999999,-71.2092209999999,,"Boston-Cambridge-Newton, MA-NH"
374,14460,2019MA00109,Quincy,MA,"Quincy, MA",2019,201912,0,-,0,-,1,Bird,Scooters only,42.2528769999999,-71.0022709999999,,"Boston-Cambridge-Newton, MA-NH"
375,14460,2019MA00113,Watertown,MA,"Watertown, MA",2019,201912,0,-,0,-,1,Bird,Scooters only,42.3708329999999,-71.183333,,"Boston-Cambridge-Newton, MA-NH"
376,14460,2019MA00114,Winthrop,MA,"Winthrop, MA",2019,201912,0,-,0,-,1,Bird,Scooters only,42.375,-70.983333,,"Boston-Cambridge-Newton, MA-NH"
377,47900,2019MD00120,Montgomery Co.,MD,"Montgomery Co., MD",2019,201912,0,-,0,-,1,Bird,Scooters only,39.0839969999999,-77.152758,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
378,29620,2019MI00129,Lansing,MI,"Lansing, MI",2019,201912,0,-,0,-,1,Bird,Scooters only,42.7325349999999,-84.555535,,"Lansing-East Lansing, MI"
379,33460,2019MN00130,Edina,MN,"Edina, MN",2019,201912,0,-,0,-,1,Bird,Scooters only,44.889687,-93.3499489999999,,"Minneapolis-St. Paul-Bloomington, MN-WI"
380,33460,2019MN00133,St. Paul,MN,"St. Paul, MN",2019,201912,0,-,0,-,1,Bird,Scooters only,44.9537029999999,-93.0899579999999,,"Minneapolis-St. Paul-Bloomington, MN-WI"
381,41180,2019MO00135,Ferguson,MO,"Ferguson, MO",2019,201912,0,-,0,-,1,Bird,Scooters only,38.7441669999999,-90.305278,,"St. Louis, MO-IL"
382,41180,2019MO00138,St. Louis,MO,"St. Louis, MO",2019,201912,0,-,0,-,1,Bird,Scooters only,38.627003,-90.199404,,"St. Louis, MO-IL"
383,44660,2019OK00174,Stillwater,OK,"Stillwater, OK",2019,201912,0,-,0,-,1,Bird,Scooters only,36.1156069999999,-97.058368,,"Stillwater, OK"
384,39300,2019RI00183,Providence,RI,"Providence, RI",2019,201912,0,-,1,Jump,3,"Bird, Lime, Veoride",Dockless and scooters,41.8239889999999,-71.412834,,"Providence-Warwick, RI-MA"
385,31180,2019TX00202,Lubbock,TX,"Lubbock, TX",2019,201912,0,-,0,-,1,Bird,Scooters only,33.577863,-101.855166999999,,"Lubbock, TX"
386,44060,2019WA00226,Spokane,WA,"Spokane, WA",2019,201912,0,-,0,-,1,Bird,Scooters only,47.65878,-117.426046999999,,"Spokane-Spokane Valley, WA"
387,42660,2019WA00227,Tacoma,WA,"Tacoma, WA",2019,201912,0,-,0,-,1,Bird,Scooters only,47.2528769999999,-122.444291,,"Seattle-Tacoma-Bellevue, WA"
388,44340,2018GA0071,Statesboro,GA,"Statesboro, GA",2018,201812,0,-,0,-,1,Bird,Scooters only,32.445278,-81.779167,,"Statesboro, GA"
389,14460,2018MA0097,Belmont,MA,"Belmont, MA",2018,201812,0,-,0,-,1,Bird,Scooters only,42.395833,-71.179167,,"Boston-Cambridge-Newton, MA-NH"
390,22380,2019AZ004,Flagstaff,AZ,"Flagstaff, AZ",2019,201912,0,-,0,-,0,-,,35.198284,-111.651302,,"Flagstaff, AZ"
391,41860,2019CA0010,Alameda,CA,"Alameda, CA",2019,201912,0,-,0,-,0,-,,37.7652069999999,-122.241636,,"San Francisco-Oakland-Hayward, CA"
392,41860,2019CA0011,Albany,CA,"Albany, CA",2019,201912,0,-,0,-,0,-,,37.886944,-122.297777999999,,"San Francisco-Oakland-Hayward, CA"
393,41860,2019CA0014,Burlingame,CA,"Burlingame, CA",2019,201912,0,-,0,-,0,-,,37.583333,-122.363611,,"San Francisco-Oakland-Hayward, CA"
394,41860,2019CA0016,El Cerrito,CA,"El Cerrito, CA",2019,201912,0,-,0,-,0,-,,37.9158329999999,-122.311667,,"San Francisco-Oakland-Hayward, CA"
395,31080,2019CA0020,Monrovia,CA,"Monrovia, CA",2019,201912,0,-,0,-,0,-,,34.1442619999999,-118.001947999999,,"Los Angeles-Long Beach-Anaheim, CA"
396,41940,2019CA0021,Mountain View,CA,"Mountain View, CA",2019,201912,0,-,0,-,0,-,,37.3860519999999,-122.083850999999,,"San Jose-Sunnyvale-Santa Clara, CA"
397,41860,2019CA0028,San Mateo,CA,"San Mateo, CA",2019,201912,0,-,0,-,0,-,,37.562992,-122.325524999999,,"San Francisco-Oakland-Hayward, CA"
398,41860,2019CA0036,Walnut Creek,CA,"Walnut Creek, CA",2019,201912,0,-,0,-,0,-,,37.9100779999999,-122.065181999999,,"San Francisco-Oakland-Hayward, CA"
399,19740,2019CO0039,Aurora,CO,"Aurora, CO",2019,201912,0,-,0,-,0,-,,39.729432,-104.831919999999,,"Denver-Aurora-Lakewood, CO"
400,19740,2019CO0041,Broomfield,CO,"Broomfield, CO",2019,201912,0,-,0,-,0,-,,39.920541,-105.08665,,"Denver-Aurora-Lakewood, CO"
401,22660,2019CO0043,Fort Collins,CO,"Fort Collins, CO",2019,201912,0,-,0,-,0,-,,40.5852599999999,-105.084423,,"Fort Collins, CO"
402,19740,2019CO0044,Lone Tree,CO,"Lone Tree, CO",2019,201912,0,-,0,-,0,-,,39.548889,-104.892499999999,,"Denver-Aurora-Lakewood, CO"
403,33100,2019FL0048,Coral Gables,FL,"Coral Gables, FL",2019,201912,0,-,0,-,0,-,,25.7214899999999,-80.2683839999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
404,23540,2019FL0051,Gainesville,FL,"Gainesville, FL",2019,201912,0,-,0,-,0,-,,29.651634,-82.324826,,"Gainesville, FL"
405,29460,2019FL0054,Lakeland,FL,"Lakeland, FL",2019,201912,0,-,0,-,0,-,,28.039465,-81.949804,,"Lakeland-Winter Haven, FL"
406,33100,2019FL0062,South Miami,FL,"South Miami, FL",2019,201912,0,-,0,-,0,-,,25.7102779999999,-80.295169,,"Miami-Fort Lauderdale-West Palm Beach, FL"
407,42340,2019GA0069,Savannah,GA,"Savannah, GA",2019,201912,0,-,0,-,0,-,,32.0835409999999,-81.099834,,"Savannah, GA"
408,25200,2019ID0076,Hailey,ID,"Hailey, ID",2019,201912,0,-,0,-,0,-,,43.515,-114.306388999999,,"Hailey, ID"
409,40420,2019IL0081,Rockford,IL,"Rockford, IL",2019,201912,0,-,0,-,0,-,,42.2711309999999,-89.093995,,"Rockford, IL"
410,23060,2019IN0085,Fort Wayne,IN,"Fort Wayne, IN",2019,201912,0,-,0,-,0,-,,41.079273,-85.139351,,"Fort Wayne, IN"
411,27540,2019IN0086,Huntingburg,IN,"Huntingburg, IN",2019,201912,0,-,0,-,0,-,,38.296944,-86.9544439999999,,"Jasper, IN"
412,28940,2019TN0092,Knoxville,TN,"Knoxville, TN",2019,201912,0,-,1,Pace,2,"Veoride, Spin",Dockless and scooters,35.960638,-83.9207389999999,,"Knoxville, TN"
413,14460,2019MA00104,Medford,MA,"Medford, MA",2019,201912,0,-,0,-,0,-,,42.41843,-71.106164,,"Boston-Cambridge-Newton, MA-NH"
414,14460,2019MA00105,Melrose,MA,"Melrose, MA",2019,201912,0,-,0,-,0,-,,42.458333,-71.0666669999999,,"Boston-Cambridge-Newton, MA-NH"
415,14460,2019MA00106,Milton,MA,"Milton, MA",2019,201912,0,-,0,-,0,-,,42.25,-71.0666669999999,,"Boston-Cambridge-Newton, MA-NH"
416,14460,2019MA00107,Needham,MA,"Needham, MA",2019,201912,0,-,0,-,0,-,,42.2833329999999,-71.233333,,"Boston-Cambridge-Newton, MA-NH"
417,14460,2019MA00110,Revere,MA,"Revere, MA",2019,201912,0,-,0,-,0,-,,42.40843,-71.0119949999999,,"Boston-Cambridge-Newton, MA-NH"
418,14460,2019MA00112,Waltham,MA,"Waltham, MA",2019,201912,0,-,0,-,0,-,,42.376485,-71.235611,,"Boston-Cambridge-Newton, MA-NH"
419,49340,2019MA00115,Worcester,MA,"Worcester, MA",2019,201912,0,-,0,-,0,-,,42.262593,-71.802293,,"Worcester, MA-CT"
420,12580,2019MD00116,Annapolis,MD,"Annapolis, MD",2019,201912,0,-,0,-,0,-,,38.978445,-76.4921829999999,,"Baltimore-Columbia-Towson, MD"
421,41540,2019MD00121,Salisbury,MD,"Salisbury, MD",2019,201912,0,-,0,-,0,-,,38.365833,-75.593333,,"Salisbury, MD-DE"
422,47900,2019MD00123,Takoma Park,MD,"Takoma Park, MD",2019,201912,0,-,0,-,0,-,,38.9799999999999,-77.002222,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
423,33460,2019MN00131,Hastings,MN,"Hastings, MN",2019,201912,0,-,0,-,0,-,,44.733333,-92.8499999999999,,"Minneapolis-St. Paul-Bloomington, MN-WI"
424,27620,2019MO00136,Jefferson City,MO,"Jefferson City, MO",2019,201912,0,-,0,-,0,-,,38.5767019999999,-92.173516,,"Jefferson City, MO"
425,10740,2019NM00153,Albuquerque,NM,"Albuquerque, NM",2019,201912,0,-,0,-,0,-,,35.085334,-106.605553,,"Albuquerque, NM"
426,39900,2019NV00155,Reno,NV,"Reno, NV",2019,201912,0,-,0,-,0,-,,39.5296329999999,-119.813802999999,,"Reno, NV"
427,36420,2019OK00172,Norman,OK,"Norman, OK",2019,201912,0,-,0,-,0,-,,35.2225669999999,-97.4394779999999,,"Oklahoma City, OK"
428,19100,2019TX00193,Arlington,TX,"Arlington, TX",2019,201912,0,-,0,-,0,-,,32.7356869999999,-97.1080659999999,,"Dallas-Fort Worth-Arlington, TX"
429,19100,2019TX00197,Denton,TX,"Denton, TX",2019,201912,0,-,0,-,0,-,,33.214841,-97.1330679999999,,"Dallas-Fort Worth-Arlington, TX"
430,26420,2019TX00206,The Woodlands,TX,"The Woodlands, TX",2019,201912,0,-,0,-,0,-,,30.1774999999999,-95.503889,,"Houston-The Woodlands-Sugar Land, TX"
431,25500,2019VA00218,Harrisonburg,VA,"Harrisonburg, VA",2019,201912,0,-,0,-,4,"Lime, Bird, Bolt, Veoride",,38.4495689999999,-78.8689159999999,,"Harrisonburg, VA"
432,47260,2019VA00222,Virginia Beach,VA,"Virginia Beach, VA",2019,201912,0,-,0,-,0,-,,36.8529259999999,-75.977985,,"Virginia Beach-Norfolk-Newport News, VA-NC"
433,41860,2018CA0011,Albany,CA,"Albany, CA",2018,201812,0,-,0,-,0,-,,37.886944,-122.297777999999,,"San Francisco-Oakland-Hayward, CA"
434,41860,2018CA0014,Burlingame,CA,"Burlingame, CA",2018,201812,0,-,0,-,0,-,,37.583333,-122.363611,,"San Francisco-Oakland-Hayward, CA"
435,40900,2018CA0024,Sacramento,CA,"Sacramento, CA",2018,201812,0,-,0,-,0,-,,38.581572,-121.494399999999,,"Sacramento--Roseville--Arden-Arcade, CA"
436,19740,2018CO0039,Aurora,CO,"Aurora, CO",2018,201812,0,-,0,-,0,-,,39.729432,-104.831919999999,,"Denver-Aurora-Lakewood, CO"
437,19740,2018CO0041,Broomfield,CO,"Broomfield, CO",2018,201812,0,-,0,-,0,-,,39.920541,-105.08665,,"Denver-Aurora-Lakewood, CO"
438,22660,2018CO0043,Fort Collins,CO,"Fort Collins, CO",2018,201812,0,-,0,-,0,-,,40.5852599999999,-105.084423,,"Fort Collins, CO"
439,19740,2018CO0044,Lone Tree,CO,"Lone Tree, CO",2018,201812,0,-,0,-,0,-,,39.548889,-104.892499999999,,"Denver-Aurora-Lakewood, CO"
440,23540,2018FL0051,Gainesville,FL,"Gainesville, FL",2018,201812,0,-,0,-,0,-,,29.651634,-82.324826,,"Gainesville, FL"
441,29460,2018FL0054,Lakeland,FL,"Lakeland, FL",2018,201812,0,-,0,-,0,-,,28.039465,-81.949804,,"Lakeland-Winter Haven, FL"
442,33100,2018FL0062,South Miami,FL,"South Miami, FL",2018,201812,0,-,0,-,0,-,,25.7102779999999,-80.295169,,"Miami-Fort Lauderdale-West Palm Beach, FL"
443,42340,2018GA0069,Savannah,GA,"Savannah, GA",2018,201812,0,-,0,-,0,-,,32.0835409999999,-81.099834,,"Savannah, GA"
444,23060,2018IN0085,Fort Wayne,IN,"Fort Wayne, IN",2018,201812,0,-,0,-,0,-,,41.079273,-85.139351,,"Fort Wayne, IN"
445,27540,2018IN0086,Huntingburg,IN,"Huntingburg, IN",2018,201812,0,-,0,-,0,-,,38.296944,-86.9544439999999,,"Jasper, IN"
446,41460,2018KS0089,Salina,KS,"Salina, KS",2018,201812,0,-,0,-,0,-,,38.8402809999999,-97.611424,,"Salina, KS"
447,28940,2018TN0092,Knoxville,TN,"Knoxville, TN",2018,201812,0,-,1,Pace,0,-,,35.960638,-83.9207389999999,,"Knoxville, TN"
448,14460,2018MA0099,Brookline,MA,"Brookline, MA",2018,201812,0,-,0,-,0,-,,42.331667,-71.121667,,"Boston-Cambridge-Newton, MA-NH"
449,49340,2018MA00115,Worcester,MA,"Worcester, MA",2018,201812,0,-,0,-,0,-,,42.262593,-71.802293,,"Worcester, MA-CT"
450,12580,2018MD00116,Annapolis,MD,"Annapolis, MD",2018,201812,0,-,0,-,0,-,,38.978445,-76.4921829999999,,"Baltimore-Columbia-Towson, MD"
