CBSA,Mode,Year,MNAME_x,POP_CENSUSTRACT
29100,Bus,2014,"La Crosse, WI-MN Metro Area",15269
29100,Bus,2015,"La Crosse, WI-MN Metro Area",14953
29100,Bus,2016,"La Crosse, WI-MN Metro Area",15529
29100,Bus,2017,"La Crosse, WI-MN Metro Area",15643
29100,Bus,2018,"La Crosse, WI-MN Metro Area",15872.5
29200,Bus,2003,"Lafayette, IN Metro Area",
29200,Bus,2004,"Lafayette, IN Metro Area",
29200,Bus,2005,"Lafayette, IN Metro Area",
29200,Bus,2006,"Lafayette, IN Metro Area",
29200,Bus,2007,"Lafayette, IN Metro Area",
29200,Bus,2008,"Lafayette, IN Metro Area",
29200,Bus,2009,"Lafayette, IN Metro Area",
29200,Bus,2010,"Lafayette, IN Metro Area",
29200,Bus,2011,"Lafayette, IN Metro Area",
29200,Bus,2012,"Lafayette, IN Metro Area",
29200,Bus,2013,"Lafayette, IN Metro Area",
29200,Bus,2014,"Lafayette, IN Metro Area",
29200,Bus,2015,"Lafayette, IN Metro Area",
29200,Bus,2016,"Lafayette, IN Metro Area",
29200,Bus,2017,"Lafayette, IN Metro Area",
29200,Bus,2018,"Lafayette, IN Metro Area",
29180,Bus,2007,"Lafayette, LA Metro Area",43329
29180,Bus,2008,"Lafayette, LA Metro Area",41803
29180,Bus,2009,"Lafayette, LA Metro Area",40277
29180,Bus,2010,"Lafayette, LA Metro Area",38751
29180,Bus,2011,"Lafayette, LA Metro Area",37225
29180,Bus,2012,"Lafayette, LA Metro Area",37368
29180,Bus,2013,"Lafayette, LA Metro Area",38303
29180,Bus,2014,"Lafayette, LA Metro Area",39166
29180,Bus,2015,"Lafayette, LA Metro Area",39619
29180,Bus,2016,"Lafayette, LA Metro Area",38781
29180,Bus,2017,"Lafayette, LA Metro Area",38075
29180,Bus,2018,"Lafayette, LA Metro Area",37336
29460,Bus,2002,"Lakeland-Winter Haven, FL Metro Area",19170
29460,Bus,2003,"Lakeland-Winter Haven, FL Metro Area",19014
29460,Bus,2004,"Lakeland-Winter Haven, FL Metro Area",18858
29460,Bus,2005,"Lakeland-Winter Haven, FL Metro Area",18702
29460,Bus,2006,"Lakeland-Winter Haven, FL Metro Area",18546
29460,Bus,2007,"Lakeland-Winter Haven, FL Metro Area",18390
29460,Bus,2008,"Lakeland-Winter Haven, FL Metro Area",18234
29460,Bus,2009,"Lakeland-Winter Haven, FL Metro Area",18078
29460,Bus,2010,"Lakeland-Winter Haven, FL Metro Area",17922
29460,Bus,2011,"Lakeland-Winter Haven, FL Metro Area",17766
29460,Bus,2012,"Lakeland-Winter Haven, FL Metro Area",17736
29460,Bus,2013,"Lakeland-Winter Haven, FL Metro Area",17266
29460,Bus,2014,"Lakeland-Winter Haven, FL Metro Area",18041
29460,Bus,2015,"Lakeland-Winter Haven, FL Metro Area",18611
29460,Bus,2016,"Lakeland-Winter Haven, FL Metro Area",18674
29460,Bus,2017,"Lakeland-Winter Haven, FL Metro Area",18764
29460,Bus,2018,"Lakeland-Winter Haven, FL Metro Area",18847.25
29540,Bus,2002,"Lancaster, PA Metro Area",59296
29540,Bus,2003,"Lancaster, PA Metro Area",60002
29540,Bus,2004,"Lancaster, PA Metro Area",60708
29540,Bus,2005,"Lancaster, PA Metro Area",61414
29540,Bus,2006,"Lancaster, PA Metro Area",62120
29540,Bus,2007,"Lancaster, PA Metro Area",62826
29540,Bus,2008,"Lancaster, PA Metro Area",63532
29540,Bus,2009,"Lancaster, PA Metro Area",64238
29540,Bus,2010,"Lancaster, PA Metro Area",64944
29540,Bus,2011,"Lancaster, PA Metro Area",65650
29540,Bus,2012,"Lancaster, PA Metro Area",65382
29540,Bus,2013,"Lancaster, PA Metro Area",65020
29540,Bus,2014,"Lancaster, PA Metro Area",64672
29540,Bus,2015,"Lancaster, PA Metro Area",65074
29540,Bus,2016,"Lancaster, PA Metro Area",65122
29540,Bus,2017,"Lancaster, PA Metro Area",65180
29540,Bus,2018,"Lancaster, PA Metro Area",65235.5
29620,Bus,2002,"Lansing-East Lansing, MI Metro Area",72266
29620,Bus,2003,"Lansing-East Lansing, MI Metro Area",70825
29620,Bus,2004,"Lansing-East Lansing, MI Metro Area",69384
29620,Bus,2005,"Lansing-East Lansing, MI Metro Area",67943
29620,Bus,2006,"Lansing-East Lansing, MI Metro Area",66502
29620,Bus,2007,"Lansing-East Lansing, MI Metro Area",65061
29620,Bus,2008,"Lansing-East Lansing, MI Metro Area",63620
29620,Bus,2009,"Lansing-East Lansing, MI Metro Area",62179
29620,Bus,2010,"Lansing-East Lansing, MI Metro Area",60738
29620,Bus,2011,"Lansing-East Lansing, MI Metro Area",59297
29620,Bus,2012,"Lansing-East Lansing, MI Metro Area",59871
29620,Bus,2013,"Lansing-East Lansing, MI Metro Area",59196
29620,Bus,2014,"Lansing-East Lansing, MI Metro Area",59025
29620,Bus,2015,"Lansing-East Lansing, MI Metro Area",59886
29620,Bus,2016,"Lansing-East Lansing, MI Metro Area",59883
29620,Bus,2017,"Lansing-East Lansing, MI Metro Area",60437
29620,Bus,2018,"Lansing-East Lansing, MI Metro Area",60851.75
29700,Bus,2004,"Laredo, TX Metro Area",113994
29700,Bus,2005,"Laredo, TX Metro Area",114822
29700,Bus,2006,"Laredo, TX Metro Area",115650
29700,Bus,2007,"Laredo, TX Metro Area",116478
29700,Bus,2008,"Laredo, TX Metro Area",117306
29700,Bus,2009,"Laredo, TX Metro Area",118134
29700,Bus,2010,"Laredo, TX Metro Area",118962
29700,Bus,2011,"Laredo, TX Metro Area",119790
29700,Bus,2012,"Laredo, TX Metro Area",119409
29700,Bus,2013,"Laredo, TX Metro Area",120251
29700,Bus,2014,"Laredo, TX Metro Area",120150
29700,Bus,2015,"Laredo, TX Metro Area",119435
29700,Bus,2016,"Laredo, TX Metro Area",119571
29700,Bus,2017,"Laredo, TX Metro Area",119544
29700,Bus,2018,"Laredo, TX Metro Area",119557.75
29820,Bus,2002,"Las Vegas-Paradise, NV Metro Area",1286289
29820,Bus,2003,"Las Vegas-Paradise, NV Metro Area",1273960
29820,Bus,2004,"Las Vegas-Paradise, NV Metro Area",1261631
29820,Bus,2005,"Las Vegas-Paradise, NV Metro Area",1249302
29820,Bus,2006,"Las Vegas-Paradise, NV Metro Area",1236973
29820,Bus,2007,"Las Vegas-Paradise, NV Metro Area",1224644
29820,Bus,2008,"Las Vegas-Paradise, NV Metro Area",1212315
29820,Bus,2009,"Las Vegas-Paradise, NV Metro Area",1199986
29820,Bus,2010,"Las Vegas-Paradise, NV Metro Area",1187657
29820,Bus,2011,"Las Vegas-Paradise, NV Metro Area",1175328
29820,Bus,2012,"Las Vegas-Paradise, NV Metro Area",1184387
29820,Bus,2013,"Las Vegas-Paradise, NV Metro Area",1184859
29820,Bus,2014,"Las Vegas-Paradise, NV Metro Area",1196660
29820,Bus,2015,"Las Vegas-Paradise, NV Metro Area",1210502
29820,Bus,2016,"Las Vegas-Paradise, NV Metro Area",1223249
29820,Bus,2017,"Las Vegas-Paradise, NV Metro Area",1236262
29820,Bus,2018,"Las Vegas-Paradise, NV Metro Area",1249208.5
29940,Bus,2002,"Lawrence, KS Metro Area",29948
29940,Bus,2003,"Lawrence, KS Metro Area",29152
29940,Bus,2004,"Lawrence, KS Metro Area",28356
29940,Bus,2005,"Lawrence, KS Metro Area",27560
29940,Bus,2006,"Lawrence, KS Metro Area",26764
29940,Bus,2007,"Lawrence, KS Metro Area",25968
29940,Bus,2008,"Lawrence, KS Metro Area",25172
29940,Bus,2009,"Lawrence, KS Metro Area",24376
29940,Bus,2010,"Lawrence, KS Metro Area",23580
29940,Bus,2011,"Lawrence, KS Metro Area",22784
29940,Bus,2012,"Lawrence, KS Metro Area",22793
29940,Bus,2013,"Lawrence, KS Metro Area",22844
29940,Bus,2014,"Lawrence, KS Metro Area",22903
29940,Bus,2015,"Lawrence, KS Metro Area",23153
29940,Bus,2016,"Lawrence, KS Metro Area",23804
29940,Bus,2017,"Lawrence, KS Metro Area",24234
29940,Bus,2018,"Lawrence, KS Metro Area",24719.25
30140,Bus,2007,"Lebanon, PA Metro Area",21553
30140,Bus,2008,"Lebanon, PA Metro Area",21661
30140,Bus,2009,"Lebanon, PA Metro Area",21769
30140,Bus,2010,"Lebanon, PA Metro Area",21877
30140,Bus,2011,"Lebanon, PA Metro Area",21985
30140,Bus,2012,"Lebanon, PA Metro Area",22038
30140,Bus,2013,"Lebanon, PA Metro Area",21843
30140,Bus,2014,"Lebanon, PA Metro Area",21862
30140,Bus,2015,"Lebanon, PA Metro Area",21849
30140,Bus,2016,"Lebanon, PA Metro Area",21858
30140,Bus,2017,"Lebanon, PA Metro Area",22151
30140,Bus,2018,"Lebanon, PA Metro Area",22373
30340,Bus,2015,"Lewiston-Auburn, ME Metro Area",15932
30340,Bus,2016,"Lewiston-Auburn, ME Metro Area",15269
30340,Bus,2017,"Lewiston-Auburn, ME Metro Area",14988
30340,Bus,2018,"Lewiston-Auburn, ME Metro Area",14611.5
30460,Bus,2002,"Lexington-Fayette, KY Metro Area",105120
30460,Bus,2003,"Lexington-Fayette, KY Metro Area",104530
30460,Bus,2004,"Lexington-Fayette, KY Metro Area",103940
30460,Bus,2005,"Lexington-Fayette, KY Metro Area",103350
30460,Bus,2006,"Lexington-Fayette, KY Metro Area",102760
30460,Bus,2007,"Lexington-Fayette, KY Metro Area",102170
30460,Bus,2008,"Lexington-Fayette, KY Metro Area",101580
30460,Bus,2009,"Lexington-Fayette, KY Metro Area",100990
30460,Bus,2010,"Lexington-Fayette, KY Metro Area",100400
30460,Bus,2011,"Lexington-Fayette, KY Metro Area",99810
30460,Bus,2012,"Lexington-Fayette, KY Metro Area",101617
30460,Bus,2013,"Lexington-Fayette, KY Metro Area",102059
30460,Bus,2014,"Lexington-Fayette, KY Metro Area",103662
30460,Bus,2015,"Lexington-Fayette, KY Metro Area",104087
30460,Bus,2016,"Lexington-Fayette, KY Metro Area",104673
30460,Bus,2017,"Lexington-Fayette, KY Metro Area",105611
30460,Bus,2018,"Lexington-Fayette, KY Metro Area",106461
30700,Bus,2002,"Lincoln, NE Metro Area",102218
30700,Bus,2003,"Lincoln, NE Metro Area",101332
30700,Bus,2004,"Lincoln, NE Metro Area",100446
30700,Bus,2005,"Lincoln, NE Metro Area",99560
30700,Bus,2006,"Lincoln, NE Metro Area",98674
30700,Bus,2007,"Lincoln, NE Metro Area",97788
30700,Bus,2008,"Lincoln, NE Metro Area",96902
30700,Bus,2009,"Lincoln, NE Metro Area",96016
30700,Bus,2010,"Lincoln, NE Metro Area",95130
30700,Bus,2011,"Lincoln, NE Metro Area",94244
30700,Bus,2012,"Lincoln, NE Metro Area",93347
30700,Bus,2013,"Lincoln, NE Metro Area",94886
30700,Bus,2014,"Lincoln, NE Metro Area",96625
30700,Bus,2015,"Lincoln, NE Metro Area",97267
30700,Bus,2016,"Lincoln, NE Metro Area",98335
30700,Bus,2017,"Lincoln, NE Metro Area",99710
30700,Bus,2018,"Lincoln, NE Metro Area",101008.25
30780,Bus,2003,"Little Rock-North Little Rock-Conway, AR Metro Area",32444
30780,Bus,2004,"Little Rock-North Little Rock-Conway, AR Metro Area",32247
30780,Bus,2005,"Little Rock-North Little Rock-Conway, AR Metro Area",32050
30780,Bus,2006,"Little Rock-North Little Rock-Conway, AR Metro Area",31853
30780,Bus,2007,"Little Rock-North Little Rock-Conway, AR Metro Area",31656
30780,Bus,2008,"Little Rock-North Little Rock-Conway, AR Metro Area",31459
30780,Bus,2009,"Little Rock-North Little Rock-Conway, AR Metro Area",31262
30780,Bus,2010,"Little Rock-North Little Rock-Conway, AR Metro Area",31065
30780,Bus,2011,"Little Rock-North Little Rock-Conway, AR Metro Area",30868
30780,Bus,2012,"Little Rock-North Little Rock-Conway, AR Metro Area",31703
30780,Bus,2013,"Little Rock-North Little Rock-Conway, AR Metro Area",32205
30780,Bus,2014,"Little Rock-North Little Rock-Conway, AR Metro Area",33027
30780,Bus,2015,"Little Rock-North Little Rock-Conway, AR Metro Area",33064
30780,Bus,2016,"Little Rock-North Little Rock-Conway, AR Metro Area",32457
30780,Bus,2017,"Little Rock-North Little Rock-Conway, AR Metro Area",31487
30780,Bus,2018,"Little Rock-North Little Rock-Conway, AR Metro Area",30607.75
30780,Rail,2004,"Little Rock-North Little Rock-Conway, AR Metro Area",32247
30780,Rail,2005,"Little Rock-North Little Rock-Conway, AR Metro Area",32050
30780,Rail,2006,"Little Rock-North Little Rock-Conway, AR Metro Area",31853
30780,Rail,2007,"Little Rock-North Little Rock-Conway, AR Metro Area",31656
30780,Rail,2008,"Little Rock-North Little Rock-Conway, AR Metro Area",31459
30780,Rail,2009,"Little Rock-North Little Rock-Conway, AR Metro Area",31262
30780,Rail,2010,"Little Rock-North Little Rock-Conway, AR Metro Area",31065
30780,Rail,2011,"Little Rock-North Little Rock-Conway, AR Metro Area",30868
30780,Rail,2012,"Little Rock-North Little Rock-Conway, AR Metro Area",31703
30780,Rail,2013,"Little Rock-North Little Rock-Conway, AR Metro Area",32205
30780,Rail,2014,"Little Rock-North Little Rock-Conway, AR Metro Area",33027
30780,Rail,2015,"Little Rock-North Little Rock-Conway, AR Metro Area",33064
30780,Rail,2016,"Little Rock-North Little Rock-Conway, AR Metro Area",32457
30780,Rail,2017,"Little Rock-North Little Rock-Conway, AR Metro Area",31487
30780,Rail,2018,"Little Rock-North Little Rock-Conway, AR Metro Area",30607.75
30860,Bus,2002,"Logan, UT-ID Metro Area",24909
30860,Bus,2003,"Logan, UT-ID Metro Area",24341
30860,Bus,2004,"Logan, UT-ID Metro Area",23773
30860,Bus,2005,"Logan, UT-ID Metro Area",23205
30860,Bus,2006,"Logan, UT-ID Metro Area",22637
30860,Bus,2007,"Logan, UT-ID Metro Area",22069
30860,Bus,2008,"Logan, UT-ID Metro Area",21501
30860,Bus,2009,"Logan, UT-ID Metro Area",20933
30860,Bus,2010,"Logan, UT-ID Metro Area",20365
30860,Bus,2011,"Logan, UT-ID Metro Area",19797
30860,Bus,2012,"Logan, UT-ID Metro Area",19879
30860,Bus,2013,"Logan, UT-ID Metro Area",20014
30860,Bus,2014,"Logan, UT-ID Metro Area",20047
30860,Bus,2015,"Logan, UT-ID Metro Area",19860
30860,Bus,2016,"Logan, UT-ID Metro Area",19819
30860,Bus,2017,"Logan, UT-ID Metro Area",19841
30860,Bus,2018,"Logan, UT-ID Metro Area",19847.25
31020,Bus,2002,"Longview, WA Metro Area",20204
31020,Bus,2003,"Longview, WA Metro Area",20265
31020,Bus,2004,"Longview, WA Metro Area",20326
31020,Bus,2005,"Longview, WA Metro Area",20387
31020,Bus,2006,"Longview, WA Metro Area",20448
31020,Bus,2007,"Longview, WA Metro Area",20509
31020,Bus,2008,"Longview, WA Metro Area",20570
31020,Bus,2009,"Longview, WA Metro Area",20631
31020,Bus,2010,"Longview, WA Metro Area",20692
31020,Bus,2011,"Longview, WA Metro Area",20753
31020,Bus,2012,"Longview, WA Metro Area",20560
31020,Bus,2013,"Longview, WA Metro Area",20957
31020,Bus,2014,"Longview, WA Metro Area",20477
31020,Bus,2015,"Longview, WA Metro Area",20496
31020,Bus,2016,"Longview, WA Metro Area",20433
31020,Bus,2017,"Longview, WA Metro Area",20592
31020,Bus,2018,"Longview, WA Metro Area",20695.5
31080,Bus,2002,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2003,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2004,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2005,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2006,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2007,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2008,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2009,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2010,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2011,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2012,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2013,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2014,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2015,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2016,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2017,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Bus,2018,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2002,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2003,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2004,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2005,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2006,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2007,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2008,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2009,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2010,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2011,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2012,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2013,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2014,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2015,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2016,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2017,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31080,Rail,2018,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",
31140,Bus,2002,"Louisville, Jefferson County, KY-IN Metro Area",225118
31140,Bus,2003,"Louisville, Jefferson County, KY-IN Metro Area",221923
31140,Bus,2004,"Louisville, Jefferson County, KY-IN Metro Area",218728
31140,Bus,2005,"Louisville, Jefferson County, KY-IN Metro Area",215533
31140,Bus,2006,"Louisville, Jefferson County, KY-IN Metro Area",212338
31140,Bus,2007,"Louisville, Jefferson County, KY-IN Metro Area",209143
31140,Bus,2008,"Louisville, Jefferson County, KY-IN Metro Area",205948
31140,Bus,2009,"Louisville, Jefferson County, KY-IN Metro Area",202753
31140,Bus,2010,"Louisville, Jefferson County, KY-IN Metro Area",199558
31140,Bus,2011,"Louisville, Jefferson County, KY-IN Metro Area",196363
31140,Bus,2012,"Louisville, Jefferson County, KY-IN Metro Area",197397
31140,Bus,2013,"Louisville, Jefferson County, KY-IN Metro Area",197463
31140,Bus,2014,"Louisville, Jefferson County, KY-IN Metro Area",198780
31140,Bus,2015,"Louisville, Jefferson County, KY-IN Metro Area",200738
31140,Bus,2016,"Louisville, Jefferson County, KY-IN Metro Area",202737
31140,Bus,2017,"Louisville, Jefferson County, KY-IN Metro Area",203056
31140,Bus,2018,"Louisville, Jefferson County, KY-IN Metro Area",203795
31180,Bus,2002,"Lubbock, TX Metro Area",84255
31180,Bus,2003,"Lubbock, TX Metro Area",83069
31180,Bus,2004,"Lubbock, TX Metro Area",81883
31180,Bus,2005,"Lubbock, TX Metro Area",80697
31180,Bus,2006,"Lubbock, TX Metro Area",79511
31180,Bus,2007,"Lubbock, TX Metro Area",78325
31180,Bus,2008,"Lubbock, TX Metro Area",77139
31180,Bus,2009,"Lubbock, TX Metro Area",75953
31180,Bus,2010,"Lubbock, TX Metro Area",74767
31180,Bus,2011,"Lubbock, TX Metro Area",73581
31180,Bus,2012,"Lubbock, TX Metro Area",75315
31180,Bus,2013,"Lubbock, TX Metro Area",76534
31180,Bus,2014,"Lubbock, TX Metro Area",78257
31180,Bus,2015,"Lubbock, TX Metro Area",78834
31180,Bus,2016,"Lubbock, TX Metro Area",78559
31180,Bus,2017,"Lubbock, TX Metro Area",77857
31180,Bus,2018,"Lubbock, TX Metro Area",77261.75
31340,Bus,2006,"Lynchburg, VA Metro Area",2266
31340,Bus,2007,"Lynchburg, VA Metro Area",2237
31340,Bus,2008,"Lynchburg, VA Metro Area",2208
31340,Bus,2009,"Lynchburg, VA Metro Area",2179
31340,Bus,2010,"Lynchburg, VA Metro Area",2150
31340,Bus,2011,"Lynchburg, VA Metro Area",2121
31340,Bus,2012,"Lynchburg, VA Metro Area",2248
31340,Bus,2013,"Lynchburg, VA Metro Area",2411
31340,Bus,2014,"Lynchburg, VA Metro Area",2601
31340,Bus,2015,"Lynchburg, VA Metro Area",2562
31340,Bus,2016,"Lynchburg, VA Metro Area",2535
31340,Bus,2017,"Lynchburg, VA Metro Area",2668
31340,Bus,2018,"Lynchburg, VA Metro Area",2761
31540,Bus,2002,"Madison, WI Metro Area",137058
31540,Bus,2003,"Madison, WI Metro Area",135022
31540,Bus,2004,"Madison, WI Metro Area",132986
31540,Bus,2005,"Madison, WI Metro Area",130950
31540,Bus,2006,"Madison, WI Metro Area",128914
31540,Bus,2007,"Madison, WI Metro Area",126878
31540,Bus,2008,"Madison, WI Metro Area",124842
31540,Bus,2009,"Madison, WI Metro Area",122806
31540,Bus,2010,"Madison, WI Metro Area",120770
31540,Bus,2011,"Madison, WI Metro Area",118734
31540,Bus,2012,"Madison, WI Metro Area",121724
31540,Bus,2013,"Madison, WI Metro Area",124192
31540,Bus,2014,"Madison, WI Metro Area",125526
31540,Bus,2015,"Madison, WI Metro Area",128942
31540,Bus,2016,"Madison, WI Metro Area",130578
31540,Bus,2017,"Madison, WI Metro Area",132326
31540,Bus,2018,"Madison, WI Metro Area",134046
31700,Bus,2003,"Manchester-Nashua, NH Metro Area",83991
31700,Bus,2004,"Manchester-Nashua, NH Metro Area",83055
31700,Bus,2005,"Manchester-Nashua, NH Metro Area",82119
31700,Bus,2006,"Manchester-Nashua, NH Metro Area",81183
31700,Bus,2007,"Manchester-Nashua, NH Metro Area",80247
31700,Bus,2008,"Manchester-Nashua, NH Metro Area",79311
31700,Bus,2009,"Manchester-Nashua, NH Metro Area",78375
31700,Bus,2010,"Manchester-Nashua, NH Metro Area",77439
31700,Bus,2011,"Manchester-Nashua, NH Metro Area",76503
31700,Bus,2012,"Manchester-Nashua, NH Metro Area",77424
31700,Bus,2013,"Manchester-Nashua, NH Metro Area",78579
31700,Bus,2014,"Manchester-Nashua, NH Metro Area",78149
31700,Bus,2015,"Manchester-Nashua, NH Metro Area",78187
31700,Bus,2016,"Manchester-Nashua, NH Metro Area",77786
31700,Bus,2017,"Manchester-Nashua, NH Metro Area",78072
31700,Bus,2018,"Manchester-Nashua, NH Metro Area",78186.25
32580,Bus,2015,"McAllen-Edinburg-Mission, TX Metro Area",74765
32580,Bus,2016,"McAllen-Edinburg-Mission, TX Metro Area",74299
32580,Bus,2017,"McAllen-Edinburg-Mission, TX Metro Area",74847
32580,Bus,2018,"McAllen-Edinburg-Mission, TX Metro Area",75141.5
32780,Bus,2006,"Medford, OR Metro Area",41404
32780,Bus,2007,"Medford, OR Metro Area",41371
32780,Bus,2008,"Medford, OR Metro Area",41338
32780,Bus,2009,"Medford, OR Metro Area",41305
32780,Bus,2010,"Medford, OR Metro Area",41272
32780,Bus,2011,"Medford, OR Metro Area",41239
32780,Bus,2012,"Medford, OR Metro Area",40830
32780,Bus,2013,"Medford, OR Metro Area",41463
32780,Bus,2014,"Medford, OR Metro Area",41477
32780,Bus,2015,"Medford, OR Metro Area",41967
32780,Bus,2016,"Medford, OR Metro Area",43311
32780,Bus,2017,"Medford, OR Metro Area",43596
32780,Bus,2018,"Medford, OR Metro Area",44145.75
32820,Bus,2002,"Memphis, TN-MS-AR Metro Area",102521
32820,Bus,2003,"Memphis, TN-MS-AR Metro Area",101670
32820,Bus,2004,"Memphis, TN-MS-AR Metro Area",100819
32820,Bus,2005,"Memphis, TN-MS-AR Metro Area",99968
32820,Bus,2006,"Memphis, TN-MS-AR Metro Area",99117
32820,Bus,2007,"Memphis, TN-MS-AR Metro Area",98266
32820,Bus,2008,"Memphis, TN-MS-AR Metro Area",97415
32820,Bus,2009,"Memphis, TN-MS-AR Metro Area",96564
32820,Bus,2010,"Memphis, TN-MS-AR Metro Area",95713
32820,Bus,2011,"Memphis, TN-MS-AR Metro Area",94862
32820,Bus,2012,"Memphis, TN-MS-AR Metro Area",95136
32820,Bus,2013,"Memphis, TN-MS-AR Metro Area",96801
32820,Bus,2014,"Memphis, TN-MS-AR Metro Area",97896
32820,Bus,2015,"Memphis, TN-MS-AR Metro Area",98580
32820,Bus,2016,"Memphis, TN-MS-AR Metro Area",97513
32820,Bus,2017,"Memphis, TN-MS-AR Metro Area",95975
32820,Bus,2018,"Memphis, TN-MS-AR Metro Area",94554.75
32900,Bus,2002,"Merced, CA Metro Area",42474
32900,Bus,2003,"Merced, CA Metro Area",41719
32900,Bus,2004,"Merced, CA Metro Area",40964
32900,Bus,2005,"Merced, CA Metro Area",40209
32900,Bus,2006,"Merced, CA Metro Area",39454
32900,Bus,2007,"Merced, CA Metro Area",38699
32900,Bus,2008,"Merced, CA Metro Area",37944
32900,Bus,2009,"Merced, CA Metro Area",37189
32900,Bus,2010,"Merced, CA Metro Area",36434
32900,Bus,2011,"Merced, CA Metro Area",35679
32900,Bus,2012,"Merced, CA Metro Area",37189
32900,Bus,2013,"Merced, CA Metro Area",36457
32900,Bus,2014,"Merced, CA Metro Area",36317
32900,Bus,2015,"Merced, CA Metro Area",36206
32900,Bus,2016,"Merced, CA Metro Area",37035
32900,Bus,2017,"Merced, CA Metro Area",36293
32900,Bus,2018,"Merced, CA Metro Area",35943.75
33100,Bus,2002,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3347625
33100,Bus,2003,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3322995
33100,Bus,2004,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3298365
33100,Bus,2005,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3273735
33100,Bus,2006,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3249105
33100,Bus,2007,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3224475
33100,Bus,2008,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3199845
33100,Bus,2009,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3175215
33100,Bus,2010,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3150585
33100,Bus,2011,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3125955
33100,Bus,2012,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3159105
33100,Bus,2013,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3204258
33100,Bus,2014,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3267090
33100,Bus,2015,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3313214
33100,Bus,2016,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3351620
33100,Bus,2017,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3404834
33100,Bus,2018,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3454346
33100,Rail,2002,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3347625
33100,Rail,2003,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3322995
33100,Rail,2004,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3298365
33100,Rail,2005,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3273735
33100,Rail,2006,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",3249105
