MNAME,Year,RailBus,Cluster,5 digit NTD ID,UZA,upt,Month
"Longview, WA Metro Area",2014,Bus,36,192.0,5172.0,392674.0,78
"Longview, WA Metro Area",2014,DemandResponse,36,384.0,10344.0,59022.0,78
"Longview, WA Metro Area",2015,Bus,36,192.0,5172.0,428238.0,78
"Longview, WA Metro Area",2015,DemandResponse,36,384.0,10344.0,56756.0,78
"Longview, WA Metro Area",2016,Bus,36,192.0,5172.0,396896.0,78
"Longview, WA Metro Area",2016,DemandResponse,36,384.0,10344.0,50203.0,78
"Longview, WA Metro Area",2017,Bus,36,192.0,5172.0,377835.0,78
"Longview, WA Metro Area",2017,DemandResponse,36,384.0,10344.0,49564.0,78
"Longview, WA Metro Area",2018,Bus,36,192.0,5172.0,354317.0,78
"Longview, WA Metro Area",2018,DemandResponse,36,384.0,10344.0,52622.0,78
"Longview, WA Metro Area",2019,Bus,9,48.0,1293.0,86315.0,6
"Longview, WA Metro Area",2019,DemandResponse,9,96.0,2586.0,13726.0,6
"Lubbock, TX Metro Area",2002,Bus,22,1320220.0,3410.0,3733392.0,77
"Lubbock, TX Metro Area",2002,DemandResponse,22,1320220.0,3410.0,66801.0,77
"Lubbock, TX Metro Area",2003,Bus,24,1440240.0,3720.0,7743111.0,78
"Lubbock, TX Metro Area",2003,DemandResponse,24,1440240.0,3720.0,71846.0,78
"Lubbock, TX Metro Area",2004,Bus,24,1440240.0,3720.0,5731499.0,78
"Lubbock, TX Metro Area",2004,DemandResponse,24,1440240.0,3720.0,72126.0,78
"Lubbock, TX Metro Area",2005,Bus,24,1440240.0,3720.0,3516258.0,78
"Lubbock, TX Metro Area",2005,DemandResponse,24,1440240.0,3720.0,72841.0,78
"Lubbock, TX Metro Area",2006,Bus,24,1440240.0,3720.0,3178441.0,78
"Lubbock, TX Metro Area",2006,DemandResponse,24,1440240.0,3720.0,82106.0,78
"Lubbock, TX Metro Area",2007,Bus,24,1440240.0,3720.0,2827975.0,78
"Lubbock, TX Metro Area",2007,DemandResponse,24,1440240.0,3720.0,83774.0,78
"Lubbock, TX Metro Area",2008,Bus,24,1440240.0,3720.0,2870340.0,78
"Lubbock, TX Metro Area",2008,DemandResponse,24,1440240.0,3720.0,98231.0,78
"Lubbock, TX Metro Area",2009,Bus,24,1440240.0,3720.0,2840658.0,78
"Lubbock, TX Metro Area",2009,DemandResponse,24,1440240.0,3720.0,107684.0,78
"Lubbock, TX Metro Area",2010,Bus,24,1440240.0,3720.0,3568650.0,78
"Lubbock, TX Metro Area",2010,DemandResponse,24,1440240.0,3720.0,107248.0,78
"Lubbock, TX Metro Area",2011,Bus,24,1440240.0,3720.0,3683271.0,78
"Lubbock, TX Metro Area",2011,DemandResponse,24,1440240.0,3720.0,92184.0,78
"Lubbock, TX Metro Area",2012,Bus,24,1440240.0,3720.0,3744006.0,78
"Lubbock, TX Metro Area",2012,DemandResponse,24,1440240.0,3720.0,103866.0,78
"Lubbock, TX Metro Area",2013,Bus,24,1440240.0,3720.0,3837620.0,78
"Lubbock, TX Metro Area",2013,DemandResponse,24,1440240.0,3720.0,97798.0,78
"Lubbock, TX Metro Area",2014,Bus,24,1440240.0,3720.0,3927852.0,78
"Lubbock, TX Metro Area",2014,DemandResponse,24,1440240.0,3720.0,97274.0,78
"Lubbock, TX Metro Area",2015,Bus,24,1440240.0,3720.0,3811932.0,78
"Lubbock, TX Metro Area",2015,DemandResponse,24,1440240.0,3720.0,97198.0,78
"Lubbock, TX Metro Area",2016,Bus,24,1440240.0,3720.0,3689136.0,78
"Lubbock, TX Metro Area",2016,DemandResponse,24,1440240.0,3720.0,95276.0,78
"Lubbock, TX Metro Area",2017,Bus,24,1440240.0,3720.0,3531151.0,78
"Lubbock, TX Metro Area",2017,DemandResponse,24,1440240.0,3720.0,99236.0,78
"Lubbock, TX Metro Area",2018,Bus,24,1440240.0,3720.0,3675939.0,78
"Lubbock, TX Metro Area",2018,DemandResponse,24,1440240.0,3720.0,95248.0,78
"Lubbock, TX Metro Area",2019,Bus,6,360060.0,930.0,1052517.0,6
"Lubbock, TX Metro Area",2019,DemandResponse,6,360060.0,930.0,24365.0,6
"Lynchburg, VA Metro Area",2002,Bus,66,990242.0,6765.0,2683647.0,154
"Lynchburg, VA Metro Area",2002,DemandResponse,66,660165.0,4873.0,42306.0,154
"Lynchburg, VA Metro Area",2003,Bus,72,1080264.0,7380.0,3032792.0,156
"Lynchburg, VA Metro Area",2003,DemandResponse,72,720180.0,5316.0,48543.0,156
"Lynchburg, VA Metro Area",2004,Bus,72,1080264.0,7380.0,1913221.0,156
"Lynchburg, VA Metro Area",2004,DemandResponse,72,720180.0,5316.0,40884.0,156
"Lynchburg, VA Metro Area",2005,Bus,72,1080264.0,7380.0,1986046.0,156
"Lynchburg, VA Metro Area",2005,DemandResponse,72,720180.0,5316.0,42537.0,156
"Lynchburg, VA Metro Area",2006,Bus,72,1080264.0,7380.0,3130406.0,156
"Lynchburg, VA Metro Area",2006,DemandResponse,72,720180.0,5316.0,56926.0,156
"Lynchburg, VA Metro Area",2007,Bus,72,1080264.0,7380.0,4474197.0,156
"Lynchburg, VA Metro Area",2007,DemandResponse,72,720180.0,5316.0,61995.0,156
"Lynchburg, VA Metro Area",2008,Bus,72,1080264.0,7380.0,5485298.0,156
"Lynchburg, VA Metro Area",2008,DemandResponse,72,720180.0,5316.0,67852.0,156
"Lynchburg, VA Metro Area",2009,Bus,72,1080264.0,7380.0,5295687.0,156
"Lynchburg, VA Metro Area",2009,DemandResponse,72,720180.0,5316.0,75712.0,156
"Lynchburg, VA Metro Area",2010,Bus,72,1080264.0,7380.0,5058362.0,156
"Lynchburg, VA Metro Area",2010,DemandResponse,72,720180.0,5316.0,70362.0,156
"Lynchburg, VA Metro Area",2011,Bus,72,1080264.0,7380.0,4837554.0,156
"Lynchburg, VA Metro Area",2011,DemandResponse,72,720180.0,5316.0,80539.0,156
"Lynchburg, VA Metro Area",2012,Bus,72,1080264.0,7380.0,4753051.0,156
"Lynchburg, VA Metro Area",2012,DemandResponse,72,720180.0,5316.0,91983.0,156
"Lynchburg, VA Metro Area",2013,Bus,72,1080264.0,7380.0,4778997.0,156
"Lynchburg, VA Metro Area",2013,DemandResponse,72,720180.0,5316.0,94991.0,156
"Lynchburg, VA Metro Area",2014,Bus,72,1080264.0,7380.0,5120025.0,156
"Lynchburg, VA Metro Area",2014,DemandResponse,72,720180.0,5316.0,98133.0,156
"Lynchburg, VA Metro Area",2015,Bus,72,1080264.0,7380.0,4650181.0,156
"Lynchburg, VA Metro Area",2015,DemandResponse,72,720180.0,5316.0,96815.0,156
"Lynchburg, VA Metro Area",2016,Bus,72,1080264.0,7380.0,4249980.0,156
"Lynchburg, VA Metro Area",2016,DemandResponse,72,720180.0,5316.0,101043.0,156
"Lynchburg, VA Metro Area",2017,Bus,72,1080264.0,7380.0,4394609.0,156
"Lynchburg, VA Metro Area",2017,DemandResponse,72,720180.0,5316.0,106732.0,156
"Lynchburg, VA Metro Area",2018,Bus,72,1080264.0,7380.0,4053504.0,156
"Lynchburg, VA Metro Area",2018,DemandResponse,72,720180.0,5316.0,97406.0,156
"Lynchburg, VA Metro Area",2019,Bus,18,270066.0,1845.0,1070260.0,12
"Lynchburg, VA Metro Area",2019,DemandResponse,18,180045.0,1329.0,23648.0,12
"Madison, WI Metro Area",2002,Bus,22,550055.0,1012.0,9925187.0,77
"Madison, WI Metro Area",2002,DemandResponse,22,1100110.0,2024.0,209008.0,77
"Madison, WI Metro Area",2003,Bus,24,600060.0,1104.0,10934125.0,78
"Madison, WI Metro Area",2003,DemandResponse,24,1200120.0,2208.0,229287.0,78
"Madison, WI Metro Area",2004,Bus,24,600060.0,1104.0,10962345.0,78
"Madison, WI Metro Area",2004,DemandResponse,24,1200120.0,2208.0,237625.0,78
"Madison, WI Metro Area",2005,Bus,24,600060.0,1104.0,11477971.0,78
"Madison, WI Metro Area",2005,DemandResponse,24,1200120.0,2208.0,260949.0,78
"Madison, WI Metro Area",2006,Bus,24,600060.0,1104.0,12029595.0,78
"Madison, WI Metro Area",2006,DemandResponse,24,1200120.0,2208.0,271824.0,78
"Madison, WI Metro Area",2007,Bus,24,600060.0,1104.0,12670501.0,78
"Madison, WI Metro Area",2007,DemandResponse,24,1200120.0,2208.0,280519.0,78
"Madison, WI Metro Area",2008,Bus,24,600060.0,1104.0,13433149.0,78
"Madison, WI Metro Area",2008,DemandResponse,24,1200120.0,2208.0,285859.0,78
"Madison, WI Metro Area",2009,Bus,24,600060.0,1104.0,13578254.0,78
"Madison, WI Metro Area",2009,DemandResponse,24,1200120.0,2208.0,288642.0,78
"Madison, WI Metro Area",2010,Bus,24,600060.0,1104.0,13587020.0,78
"Madison, WI Metro Area",2010,DemandResponse,24,1200120.0,2208.0,291722.0,78
"Madison, WI Metro Area",2011,Bus,24,600060.0,1104.0,14796823.0,78
"Madison, WI Metro Area",2011,DemandResponse,24,1200120.0,2208.0,268970.0,78
"Madison, WI Metro Area",2012,Bus,24,600060.0,1104.0,14594687.0,78
"Madison, WI Metro Area",2012,DemandResponse,24,1200120.0,2208.0,259945.0,78
"Madison, WI Metro Area",2013,Bus,24,600060.0,1104.0,14740736.0,78
"Madison, WI Metro Area",2013,DemandResponse,24,1200120.0,2208.0,261024.0,78
"Madison, WI Metro Area",2014,Bus,24,600060.0,1104.0,15223961.0,78
"Madison, WI Metro Area",2014,DemandResponse,24,1200120.0,2208.0,268356.0,78
"Madison, WI Metro Area",2015,Bus,24,600060.0,1104.0,14358261.0,78
"Madison, WI Metro Area",2015,DemandResponse,24,1200120.0,2208.0,273968.0,78
"Madison, WI Metro Area",2016,Bus,24,600060.0,1104.0,13305291.0,78
"Madison, WI Metro Area",2016,DemandResponse,24,1200120.0,2208.0,279226.0,78
"Madison, WI Metro Area",2017,Bus,24,600060.0,1104.0,12817077.0,78
"Madison, WI Metro Area",2017,DemandResponse,24,1200120.0,2208.0,291018.0,78
"Madison, WI Metro Area",2018,Bus,24,600060.0,1104.0,13230698.0,78
"Madison, WI Metro Area",2018,DemandResponse,24,1200120.0,2208.0,156035.0,78
"Madison, WI Metro Area",2019,Bus,6,150015.0,276.0,3348661.0,6
"Madison, WI Metro Area",2019,DemandResponse,6,300030.0,552.0,28247.0,6
"Manchester-Nashua, NH Metro Area",2002,Bus,66,2001076.0,9658.0,103611344.0,231
"Manchester-Nashua, NH Metro Area",2002,DemandResponse,66,1215566.0,6699.0,1375353.0,231
"Manchester-Nashua, NH Metro Area",2002,Other,22,110033.0,110.0,1296800.0,77
"Manchester-Nashua, NH Metro Area",2002,Rail,22,440132.0,440.0,213423900.0,77
"Manchester-Nashua, NH Metro Area",2003,Bus,72,2182992.0,10536.0,121638989.0,234
"Manchester-Nashua, NH Metro Area",2003,DemandResponse,72,1326072.0,7308.0,1580636.0,234
"Manchester-Nashua, NH Metro Area",2003,Other,24,120036.0,120.0,1372000.0,78
"Manchester-Nashua, NH Metro Area",2003,Rail,24,480144.0,480.0,228272700.0,78
"Manchester-Nashua, NH Metro Area",2004,Bus,72,2182992.0,10536.0,130580708.0,234
"Manchester-Nashua, NH Metro Area",2004,DemandResponse,72,1326072.0,7308.0,1455677.0,234
"Manchester-Nashua, NH Metro Area",2004,Other,24,120036.0,120.0,1268400.0,78
"Manchester-Nashua, NH Metro Area",2004,Rail,24,480144.0,480.0,262918363.0,78
"Manchester-Nashua, NH Metro Area",2005,Bus,72,2182992.0,10536.0,125275942.0,234
"Manchester-Nashua, NH Metro Area",2005,DemandResponse,72,1326072.0,7308.0,1469487.0,234
"Manchester-Nashua, NH Metro Area",2005,Other,24,120036.0,120.0,1321800.0,78
"Manchester-Nashua, NH Metro Area",2005,Rail,24,480144.0,480.0,257761628.0,78
"Manchester-Nashua, NH Metro Area",2006,Bus,72,2182992.0,10536.0,114046704.0,234
"Manchester-Nashua, NH Metro Area",2006,DemandResponse,72,1326072.0,7308.0,1900606.0,234
"Manchester-Nashua, NH Metro Area",2006,Other,24,120036.0,120.0,1387900.0,78
"Manchester-Nashua, NH Metro Area",2006,Rail,24,480144.0,480.0,270534845.0,78
"Manchester-Nashua, NH Metro Area",2007,Bus,72,2182992.0,10536.0,114210915.0,234
"Manchester-Nashua, NH Metro Area",2007,DemandResponse,72,1326072.0,7308.0,2084929.0,234
"Manchester-Nashua, NH Metro Area",2007,Other,24,120036.0,120.0,1378400.0,78
"Manchester-Nashua, NH Metro Area",2007,Rail,24,480144.0,480.0,256764900.0,78
"Manchester-Nashua, NH Metro Area",2008,Bus,72,2182992.0,10536.0,119721249.0,234
"Manchester-Nashua, NH Metro Area",2008,DemandResponse,72,1326072.0,7308.0,2354497.0,234
"Manchester-Nashua, NH Metro Area",2008,Other,24,120036.0,120.0,1231500.0,78
"Manchester-Nashua, NH Metro Area",2008,Rail,24,480144.0,480.0,270466900.0,78
"Manchester-Nashua, NH Metro Area",2009,Bus,72,2182992.0,10536.0,118453738.0,234
"Manchester-Nashua, NH Metro Area",2009,DemandResponse,72,1326072.0,7308.0,2530980.0,234
"Manchester-Nashua, NH Metro Area",2009,Other,24,120036.0,120.0,1245100.0,78
"Manchester-Nashua, NH Metro Area",2009,Rail,24,480144.0,480.0,257959400.0,78
"Manchester-Nashua, NH Metro Area",2010,Bus,72,2182992.0,10536.0,120259209.0,234
"Manchester-Nashua, NH Metro Area",2010,DemandResponse,72,1326072.0,7308.0,2763742.0,234
"Manchester-Nashua, NH Metro Area",2010,Other,24,120036.0,120.0,1310364.0,78
"Manchester-Nashua, NH Metro Area",2010,Rail,24,480144.0,480.0,248283348.0,78
"Manchester-Nashua, NH Metro Area",2011,Bus,72,2182992.0,10536.0,124798939.0,234
"Manchester-Nashua, NH Metro Area",2011,DemandResponse,72,1326072.0,7308.0,3039175.0,234
"Manchester-Nashua, NH Metro Area",2011,Other,24,120036.0,120.0,1346196.0,78
"Manchester-Nashua, NH Metro Area",2011,Rail,24,480144.0,480.0,270174531.0,78
"Manchester-Nashua, NH Metro Area",2012,Bus,72,2182992.0,10536.0,127935275.0,234
"Manchester-Nashua, NH Metro Area",2012,DemandResponse,72,1326072.0,7308.0,2938564.0,234
"Manchester-Nashua, NH Metro Area",2012,Other,24,120036.0,120.0,1336083.0,78
"Manchester-Nashua, NH Metro Area",2012,Rail,24,480144.0,480.0,277441582.0,78
"Manchester-Nashua, NH Metro Area",2013,Bus,72,2182992.0,10536.0,126450420.0,234
"Manchester-Nashua, NH Metro Area",2013,DemandResponse,72,1326072.0,7308.0,2613053.0,234
"Manchester-Nashua, NH Metro Area",2013,Other,24,120036.0,120.0,1258074.0,78
"Manchester-Nashua, NH Metro Area",2013,Rail,24,480144.0,480.0,278348525.0,78
"Manchester-Nashua, NH Metro Area",2014,Bus,72,2182992.0,10536.0,136664626.0,234
"Manchester-Nashua, NH Metro Area",2014,DemandResponse,72,1326072.0,7308.0,2775597.0,234
"Manchester-Nashua, NH Metro Area",2014,Other,24,120036.0,120.0,1380660.0,78
"Manchester-Nashua, NH Metro Area",2014,Rail,24,480144.0,480.0,282263005.0,78
"Manchester-Nashua, NH Metro Area",2015,Bus,72,2182992.0,10536.0,137119055.0,234
"Manchester-Nashua, NH Metro Area",2015,DemandResponse,72,1326072.0,7308.0,2889632.0,234
"Manchester-Nashua, NH Metro Area",2015,Other,24,120036.0,120.0,1367433.0,78
"Manchester-Nashua, NH Metro Area",2015,Rail,24,480144.0,480.0,266187194.0,78
"Manchester-Nashua, NH Metro Area",2016,Bus,72,2182992.0,10536.0,129035439.0,234
"Manchester-Nashua, NH Metro Area",2016,DemandResponse,72,1326072.0,7308.0,2863323.0,234
"Manchester-Nashua, NH Metro Area",2016,Other,24,120036.0,120.0,1505718.0,78
"Manchester-Nashua, NH Metro Area",2016,Rail,24,480144.0,480.0,268015256.0,78
"Manchester-Nashua, NH Metro Area",2017,Bus,72,2182992.0,10536.0,126504535.0,234
"Manchester-Nashua, NH Metro Area",2017,DemandResponse,72,1326072.0,7308.0,2628686.0,234
"Manchester-Nashua, NH Metro Area",2017,Other,24,120036.0,120.0,1486565.0,78
"Manchester-Nashua, NH Metro Area",2017,Rail,24,480144.0,480.0,257600261.0,78
"Manchester-Nashua, NH Metro Area",2018,Bus,72,2182992.0,10536.0,124527295.0,234
"Manchester-Nashua, NH Metro Area",2018,DemandResponse,72,1326072.0,7308.0,2552370.0,234
"Manchester-Nashua, NH Metro Area",2018,Other,24,120036.0,120.0,1521759.0,78
"Manchester-Nashua, NH Metro Area",2018,Rail,24,480144.0,480.0,246248064.0,78
"Manchester-Nashua, NH Metro Area",2019,Bus,18,545748.0,2634.0,29321761.0,18
"Manchester-Nashua, NH Metro Area",2019,DemandResponse,18,331518.0,1827.0,595054.0,18
"Manchester-Nashua, NH Metro Area",2019,Other,6,30009.0,30.0,298580.0,6
"Manchester-Nashua, NH Metro Area",2019,Rail,6,120036.0,120.0,56114417.0,6
"Medford, OR Metro Area",2002,Bus,33,374.0,2343.0,0.0,77
"Medford, OR Metro Area",2002,DemandResponse,33,1122.0,7029.0,0.0,77
"Medford, OR Metro Area",2003,Bus,36,408.0,2556.0,528033.0,78
"Medford, OR Metro Area",2003,DemandResponse,36,1224.0,7668.0,50149.0,78
"Medford, OR Metro Area",2004,Bus,36,408.0,2556.0,0.0,78
"Medford, OR Metro Area",2004,DemandResponse,36,1224.0,7668.0,0.0,78
"Medford, OR Metro Area",2005,Bus,36,408.0,2556.0,0.0,78
"Medford, OR Metro Area",2005,DemandResponse,36,1224.0,7668.0,0.0,78
"Medford, OR Metro Area",2006,Bus,36,408.0,2556.0,1160241.0,78
"Medford, OR Metro Area",2006,DemandResponse,36,1224.0,7668.0,107756.0,78
"Medford, OR Metro Area",2007,Bus,36,408.0,2556.0,952563.0,78
"Medford, OR Metro Area",2007,DemandResponse,36,1224.0,7668.0,49167.0,78
"Medford, OR Metro Area",2008,Bus,36,408.0,2556.0,1043411.0,78
"Medford, OR Metro Area",2008,DemandResponse,36,1224.0,7668.0,54049.0,78
"Medford, OR Metro Area",2009,Bus,36,408.0,2556.0,987949.0,78
"Medford, OR Metro Area",2009,DemandResponse,36,1224.0,7668.0,51453.0,78
"Medford, OR Metro Area",2010,Bus,36,408.0,2556.0,1016972.0,78
"Medford, OR Metro Area",2010,DemandResponse,36,1224.0,7668.0,50760.0,78
"Medford, OR Metro Area",2011,Bus,36,408.0,2556.0,1092074.0,78
"Medford, OR Metro Area",2011,DemandResponse,36,1224.0,7668.0,51741.0,78
"Medford, OR Metro Area",2012,Bus,36,408.0,2556.0,1356160.0,78
"Medford, OR Metro Area",2012,DemandResponse,36,1224.0,7668.0,59049.0,78
"Medford, OR Metro Area",2013,Bus,36,408.0,2556.0,1410881.0,78
"Medford, OR Metro Area",2013,DemandResponse,36,1224.0,7668.0,63126.0,78
"Medford, OR Metro Area",2014,Bus,36,408.0,2556.0,1404632.0,78
"Medford, OR Metro Area",2014,DemandResponse,36,1224.0,7668.0,55564.0,78
"Medford, OR Metro Area",2015,Bus,36,408.0,2556.0,1140382.0,78
"Medford, OR Metro Area",2015,DemandResponse,36,1224.0,7668.0,54767.0,78
"Medford, OR Metro Area",2016,Bus,36,408.0,2556.0,1077740.0,78
"Medford, OR Metro Area",2016,DemandResponse,36,1224.0,7668.0,52262.0,78
"Medford, OR Metro Area",2017,Bus,36,408.0,2556.0,1143968.0,78
"Medford, OR Metro Area",2017,DemandResponse,36,1224.0,7668.0,51028.0,78
"Medford, OR Metro Area",2018,Bus,36,408.0,2556.0,1173842.0,78
"Medford, OR Metro Area",2018,DemandResponse,36,1224.0,7668.0,49611.0,78
"Medford, OR Metro Area",2019,Bus,9,102.0,639.0,289164.0,6
"Medford, OR Metro Area",2019,DemandResponse,9,306.0,1917.0,11623.0,6
"Memphis, TN-MS-AR Metro Area",2002,Bus,11,440033.0,451.0,10042900.0,77
"Memphis, TN-MS-AR Metro Area",2002,DemandResponse,11,1322783.0,1353.0,227300.0,77
"Memphis, TN-MS-AR Metro Area",2002,Rail,11,880066.0,902.0,911000.0,77
"Memphis, TN-MS-AR Metro Area",2003,Bus,12,480036.0,492.0,11110160.0,78
"Memphis, TN-MS-AR Metro Area",2003,DemandResponse,12,1443036.0,1476.0,235004.0,78
"Memphis, TN-MS-AR Metro Area",2003,Rail,12,960072.0,984.0,705931.0,78
"Memphis, TN-MS-AR Metro Area",2004,Bus,12,480036.0,492.0,11448970.0,78
"Memphis, TN-MS-AR Metro Area",2004,DemandResponse,12,1443036.0,1476.0,247114.0,78
"Memphis, TN-MS-AR Metro Area",2004,Rail,12,960072.0,984.0,1159324.0,78
"Memphis, TN-MS-AR Metro Area",2005,Bus,12,480036.0,492.0,10396138.0,78
"Memphis, TN-MS-AR Metro Area",2005,DemandResponse,12,1443036.0,1476.0,243745.0,78
"Memphis, TN-MS-AR Metro Area",2005,Rail,12,960072.0,984.0,915268.0,78
"Memphis, TN-MS-AR Metro Area",2006,Bus,12,480036.0,492.0,10426048.0,78
"Memphis, TN-MS-AR Metro Area",2006,DemandResponse,12,1443036.0,1476.0,251522.0,78
"Memphis, TN-MS-AR Metro Area",2006,Rail,12,960072.0,984.0,969967.0,78
"Memphis, TN-MS-AR Metro Area",2007,Bus,12,480036.0,492.0,10393161.0,78
"Memphis, TN-MS-AR Metro Area",2007,DemandResponse,12,1443036.0,1476.0,253983.0,78
"Memphis, TN-MS-AR Metro Area",2007,Rail,12,960072.0,984.0,1079321.0,78
"Memphis, TN-MS-AR Metro Area",2008,Bus,12,480036.0,492.0,10414631.0,78
"Memphis, TN-MS-AR Metro Area",2008,DemandResponse,12,1443036.0,1476.0,254555.0,78
"Memphis, TN-MS-AR Metro Area",2008,Rail,12,960072.0,984.0,1060410.0,78
"Memphis, TN-MS-AR Metro Area",2009,Bus,12,480036.0,492.0,10202003.0,78
"Memphis, TN-MS-AR Metro Area",2009,DemandResponse,12,1443036.0,1476.0,235378.0,78
"Memphis, TN-MS-AR Metro Area",2009,Rail,12,960072.0,984.0,1158904.0,78
"Memphis, TN-MS-AR Metro Area",2010,Bus,12,480036.0,492.0,9894125.0,78
"Memphis, TN-MS-AR Metro Area",2010,DemandResponse,12,1443036.0,1476.0,242094.0,78
"Memphis, TN-MS-AR Metro Area",2010,Rail,12,960072.0,984.0,1092605.0,78
"Memphis, TN-MS-AR Metro Area",2011,Bus,12,480036.0,492.0,8625369.0,78
"Memphis, TN-MS-AR Metro Area",2011,DemandResponse,12,1443036.0,1476.0,244793.0,78
"Memphis, TN-MS-AR Metro Area",2011,Rail,12,960072.0,984.0,1157427.0,78
"Memphis, TN-MS-AR Metro Area",2012,Bus,12,480036.0,492.0,8523158.0,78
"Memphis, TN-MS-AR Metro Area",2012,DemandResponse,12,1443036.0,1476.0,251177.0,78
"Memphis, TN-MS-AR Metro Area",2012,Rail,12,960072.0,984.0,1492954.0,78
"Memphis, TN-MS-AR Metro Area",2013,Bus,12,480036.0,492.0,8565712.0,78
"Memphis, TN-MS-AR Metro Area",2013,DemandResponse,12,1443036.0,1476.0,245441.0,78
"Memphis, TN-MS-AR Metro Area",2013,Rail,12,960072.0,984.0,1366026.0,78
"Memphis, TN-MS-AR Metro Area",2014,Bus,12,480036.0,492.0,7894629.0,78
"Memphis, TN-MS-AR Metro Area",2014,DemandResponse,12,1443036.0,1476.0,244195.0,78
"Memphis, TN-MS-AR Metro Area",2014,Rail,12,960072.0,984.0,485131.0,78
"Memphis, TN-MS-AR Metro Area",2015,Bus,12,480036.0,492.0,7731796.0,78
"Memphis, TN-MS-AR Metro Area",2015,DemandResponse,12,1443036.0,1476.0,218176.0,78
"Memphis, TN-MS-AR Metro Area",2015,Rail,12,960072.0,984.0,0.0,78
"Memphis, TN-MS-AR Metro Area",2016,Bus,12,480036.0,492.0,7263163.0,78
"Memphis, TN-MS-AR Metro Area",2016,DemandResponse,12,1443036.0,1476.0,197419.0,78
"Memphis, TN-MS-AR Metro Area",2016,Rail,12,960072.0,984.0,0.0,78
"Memphis, TN-MS-AR Metro Area",2017,Bus,12,480036.0,492.0,6683823.0,78
"Memphis, TN-MS-AR Metro Area",2017,DemandResponse,12,1443036.0,1476.0,195700.0,78
"Memphis, TN-MS-AR Metro Area",2017,Rail,12,960072.0,984.0,0.0,78
"Memphis, TN-MS-AR Metro Area",2018,Bus,12,480036.0,492.0,6051607.0,78
"Memphis, TN-MS-AR Metro Area",2018,DemandResponse,12,1443036.0,1476.0,226400.0,78
"Memphis, TN-MS-AR Metro Area",2018,Rail,12,960072.0,984.0,302076.0,78
"Memphis, TN-MS-AR Metro Area",2019,Bus,3,120009.0,123.0,1411654.0,6
"Memphis, TN-MS-AR Metro Area",2019,DemandResponse,3,360759.0,369.0,64463.0,6
"Memphis, TN-MS-AR Metro Area",2019,Rail,3,240018.0,246.0,70135.0,6
"Merced, CA Metro Area",2002,Bus,66,1984114.0,5885.0,400157.0,154
"Merced, CA Metro Area",2002,DemandResponse,66,2976017.0,8470.0,99151.0,154
"Merced, CA Metro Area",2003,Bus,72,2164488.0,6420.0,518878.0,156
"Merced, CA Metro Area",2003,DemandResponse,72,3246564.0,9240.0,112032.0,156
"Merced, CA Metro Area",2004,Bus,72,2164488.0,6420.0,584484.0,156
"Merced, CA Metro Area",2004,DemandResponse,72,3246564.0,9240.0,150779.0,156
"Merced, CA Metro Area",2005,Bus,72,2164488.0,6420.0,772398.0,156
"Merced, CA Metro Area",2005,DemandResponse,72,3246564.0,9240.0,150783.0,156
"Merced, CA Metro Area",2006,Bus,72,2164488.0,6420.0,1031921.0,156
"Merced, CA Metro Area",2006,DemandResponse,72,3246564.0,9240.0,145167.0,156
"Merced, CA Metro Area",2007,Bus,72,2164488.0,6420.0,1123761.0,156
"Merced, CA Metro Area",2007,DemandResponse,72,3246564.0,9240.0,137142.0,156
"Merced, CA Metro Area",2008,Bus,72,2164488.0,6420.0,982031.0,156
"Merced, CA Metro Area",2008,DemandResponse,72,3246564.0,9240.0,163895.0,156
"Merced, CA Metro Area",2009,Bus,72,2164488.0,6420.0,941316.0,156
"Merced, CA Metro Area",2009,DemandResponse,72,3246564.0,9240.0,123847.0,156
"Merced, CA Metro Area",2010,Bus,72,2164488.0,6420.0,887313.0,156
"Merced, CA Metro Area",2010,DemandResponse,72,3246564.0,9240.0,218878.0,156
"Merced, CA Metro Area",2011,Bus,72,2164488.0,6420.0,924969.0,156
"Merced, CA Metro Area",2011,DemandResponse,72,3246564.0,9240.0,208897.0,156
"Merced, CA Metro Area",2012,Bus,72,2164488.0,6420.0,933498.0,156
"Merced, CA Metro Area",2012,DemandResponse,72,3246564.0,9240.0,187085.0,156
"Merced, CA Metro Area",2013,Bus,72,2164488.0,6420.0,907338.0,156
"Merced, CA Metro Area",2013,DemandResponse,72,3246564.0,9240.0,145648.0,156
"Merced, CA Metro Area",2014,Bus,72,2164488.0,6420.0,971978.0,156
"Merced, CA Metro Area",2014,DemandResponse,72,3246564.0,9240.0,100519.0,156
"Merced, CA Metro Area",2015,Bus,72,2164488.0,6420.0,966812.0,156
"Merced, CA Metro Area",2015,DemandResponse,72,3246564.0,9240.0,66122.0,156
"Merced, CA Metro Area",2016,Bus,72,2164488.0,6420.0,930700.0,156
"Merced, CA Metro Area",2016,DemandResponse,72,3246564.0,9240.0,43298.0,156
"Merced, CA Metro Area",2017,Bus,72,2164488.0,6420.0,947164.0,156
"Merced, CA Metro Area",2017,DemandResponse,72,3246564.0,9240.0,56477.0,156
"Merced, CA Metro Area",2018,Bus,72,2164488.0,6420.0,1055780.0,156
"Merced, CA Metro Area",2018,DemandResponse,72,3246564.0,9240.0,61882.0,156
"Merced, CA Metro Area",2019,Bus,18,541122.0,1605.0,245201.0,12
