UZA Name,UZA,RailBus,NTD_ID,NTD_5_Digit,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Fayetteville-Springdale-Rogers, AR-MO",129,Bus,132268,240268,0.0,0.0,1176.0,1385.0,1375.0,781927.0,745465.0,645183.0,964709.0,815650.0,979039.0,1482384.0,1397008.0,1431228.0,1324731.0,1808990.0
"Fayetteville-Springdale-Rogers, AR-MO",129,DemandResponse,132268,240268,40698.0,41000.0,57580.0,67890.0,67389.0,238226.0,228617.0,144909.0,255080.0,222259.0,225414.0,44032.0,78191.0,83711.0,84397.0,82460.0
"Flagstaff, AZ",384,Bus,99438,180438,0.0,0.0,0.0,0.0,0.0,0.0,507919.0,492416.0,794327.0,771586.0,1339962.0,1354377.0,1330189.0,1309072.0,1252543.0,1307869.0
"Flagstaff, AZ",384,DemandResponse,189657,270657,0.0,0.0,0.0,0.0,0.0,0.0,34997.0,172276.0,49284.0,47397.0,62274.0,67889.0,78337.0,94276.0,96591.0,108218.0
"Flagstaff, AZ",403,Bus,9180,90180,75118.0,98595.0,231913.0,265904.0,371748.0,453140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Flagstaff, AZ",403,DemandResponse,9180,90180,106679.0,28201.0,29236.0,29061.0,26670.0,31234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Flint, MI",106,Bus,55064,100064,3943293.0,1595031.0,1729791.0,1834211.0,1981690.0,2428313.0,2935100.0,3315479.0,3333300.0,4077575.0,4810440.0,4891319.0,5016395.0,5074828.0,5013379.0,5151778.0
"Flint, MI",106,DemandResponse,110128,200128,435369.0,468197.0,552575.0,668189.0,698039.0,991784.0,1118596.0,1138520.0,1149262.0,961126.0,836984.0,616129.0,638833.0,618085.0,696508.0,813689.0
"Florence, AL",368,DemandResponse,84204,120204,37371.0,39919.0,22534.0,39083.0,55738.0,45325.0,52691.0,51771.0,52199.0,48626.0,58355.0,70708.0,82612.0,95274.0,99600.0,100025.0
"Florence, SC",325,Bus,44112,80112,44626.0,52589.0,25026.0,23287.0,35315.0,45617.0,45396.0,1219534.0,1062088.0,937704.0,642801.0,342385.0,311313.0,245072.0,356635.0,352779.0
"Florence, SC",325,DemandResponse,44112,80112,4720834.0,4005445.0,3664653.0,3874687.0,4902530.0,4984744.0,3904318.0,3106553.0,2318889.0,2483380.0,2647360.0,2015902.0,2629.0,3124.0,5750.0,3076.0
"Fond du Lac, WI",468,Bus,110684,200684,0.0,0.0,87189.0,90246.0,91171.0,94605.0,103988.0,103481.0,106542.0,118925.0,133065.0,132788.0,125590.0,126466.0,126759.0,128047.0
"Fond du Lac, WI",468,DemandResponse,115855,250855,0.0,0.0,100998.0,93879.0,94360.0,106353.0,113778.0,125240.0,181964.0,166728.0,192961.0,381310.0,348733.0,349860.0,339504.0,370379.0
"Fort Collins, CO",141,Bus,352130,640130,550079.0,1017488.0,924029.0,762223.0,682125.0,767931.0,819308.0,905700.0,1008092.0,1138433.0,1183057.0,1117334.0,1584207.0,2311762.0,2609325.0,2491268.0
"Fort Collins, CO",141,DemandResponse,376353,880353,142574.0,159825.0,180354.0,322651.0,402387.0,416822.0,513436.0,985002.0,955129.0,882349.0,914238.0,928695.0,1013529.0,856971.0,726458.0,695940.0
"Fort Smith, AR-OK",257,Bus,66172,120172,87213.0,90617.0,55118.0,99375.0,106935.0,92706.0,101229.0,113402.0,102358.0,103237.0,125402.0,129460.0,138163.0,122849.0,121153.0,124914.0
"Fort Smith, AR-OK",257,DemandResponse,66172,120172,36109.0,38667.0,82676.0,29683.0,41139.0,58800.0,70345.0,37801.0,52577.0,54852.0,39424.0,40693.0,53730.0,46257.0,42814.0,43889.0
"Fort Walton Beach-Navarre-Wright, FL",186,Bus,44256,80256,12693.0,12855.0,13571.0,23426.0,32619.0,54694.0,66941.0,103140.0,105521.0,112996.0,120454.0,124017.0,216856.0,131173.0,114733.0,112100.0
"Fort Walton Beach-Navarre-Wright, FL",186,DemandResponse,44256,80256,558013.0,593648.0,597100.0,583977.0,385118.0,395887.0,404328.0,392292.0,385712.0,373574.0,395473.0,422914.0,287461.0,248131.0,198726.0,87605.0
"Fort Wayne, IN",119,Bus,55088,100088,742455.0,775854.0,832331.0,917858.0,957766.0,987758.0,1219143.0,1138601.0,1115442.0,1230604.0,1482067.0,1688416.0,1658945.0,1569722.0,1501735.0,1521133.0
"Fort Wayne, IN",119,DemandResponse,55088,100088,83868.0,85957.0,87980.0,88256.0,98094.0,99226.0,114402.0,110726.0,111017.0,106902.0,113600.0,129833.0,124908.0,146204.0,155915.0,186736.0
"Frederick, MD",230,Bus,33144,60144,162482.0,203413.0,316284.0,477340.0,548594.0,646288.0,520365.0,536940.0,525156.0,560955.0,591574.0,631445.0,617511.0,654796.0,570318.0,546852.0
"Frederick, MD",230,DemandResponse,33144,60144,164612.0,194093.0,275627.0,275765.0,283866.0,486648.0,395906.0,374064.0,363443.0,436798.0,431578.0,372897.0,387519.0,437570.0,380424.0,462139.0
"Fredericksburg, VA",231,Bus,33158,60158,0.0,28604.0,32157.0,45830.0,50416.0,54963.0,116662.0,159741.0,271610.0,273419.0,368072.0,344624.0,423081.0,403921.0,384305.0,307579.0
"Fresno, CA",63,Bus,99054,180054,7759774.0,7494829.0,7332233.0,7666439.0,7371888.0,7819099.0,8850097.0,9311431.0,8655263.0,8851741.0,9683538.0,9590617.0,8821378.0,8501278.0,7575604.0,7640262.0
"Fresno, CA",63,DemandResponse,99054,180054,67942.0,79725.0,96505.0,102608.0,103339.0,114096.0,145253.0,154557.0,159434.0,201506.0,267557.0,271059.0,278091.0,298822.0,257075.0,259414.0
"Gainesville, FL",187,Bus,44060,80060,714183.0,739849.0,6325217.0,7193151.0,7961439.0,8638494.0,8870168.0,9723296.0,10256958.0,11166654.0,12466279.0,13509645.0,14582397.0,13823703.0,14701763.0,14533622.0
"Gainesville, FL",187,DemandResponse,84090,120090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151230.0,150159.0,158397.0,154439.0,288990.0
"Gainesville, GA",245,Bus,44288,80288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56631.0,51227.0,62484.0,87961.0,107152.0,80436.0,78251.0,85691.0,83928.0
"Gainesville, GA",245,DemandResponse,44288,80288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41122.0,41314.0,41618.0,41551.0,25801.0,29021.0,27759.0,33950.0,26776.0
"Glens Falls, NY",419,Bus,22240,40240,131577.0,140616.0,178965.0,189084.0,201977.0,226424.0,248827.0,257217.0,263499.0,281756.0,279433.0,280395.0,280752.0,316885.0,299164.0,264161.0
"Glens Falls, NY",419,DemandResponse,22240,40240,3539.0,3836.0,5823.0,4034.0,4162.0,4420.0,7600.0,6915.0,6614.0,6044.0,5269.0,6548.0,6897.0,6264.0,5922.0,5150.0
"Grand Forks, ND-MN",440,Bus,88016,160016,132690.0,140473.0,112190.0,131730.0,144437.0,135786.0,161674.0,165687.0,166726.0,194284.0,213813.0,242717.0,238360.0,6209.0,316118.0,197308.0
"Grand Forks, ND-MN",440,DemandResponse,96024,240024,103221.0,108915.0,129388.0,117359.0,0.0,135785.0,147903.0,166876.0,176674.0,196254.0,161661.0,153813.0,157631.0,161442.0,145951.0,170656.0
"Grand Junction, CO",251,Bus,88032,160032,102742.0,119724.0,181238.0,190830.0,196614.0,233033.0,289181.0,257583.0,291355.0,342656.0,387300.0,443667.0,403300.0,469133.0,414166.0,347560.0
"Grand Junction, CO",251,DemandResponse,88032,160032,10639.0,10251.0,15449.0,17070.0,26811.0,14079.0,16364.0,14037.0,16675.0,26183.0,30863.0,29829.0,83463.0,42537.0,42373.0,80520.0
"Grand Rapids, MI",70,Bus,105099,150099,2810207.0,2862312.0,3016355.0,3009709.0,3392574.0,3668525.0,3875365.0,4283127.0,4404701.0,4992338.0,5501676.0,5854338.0,9071194.0,8798212.0,9412729.0,9260806.0
"Grand Rapids, MI",70,DemandResponse,125231,350231,496422.0,576734.0,572362.0,565865.0,664749.0,725672.0,1133305.0,1060560.0,921589.0,1057022.0,994694.0,1033471.0,1041606.0,1239503.0,1120673.0,1184958.0
"Great Falls, MT",422,Bus,88024,160024,141921.0,156761.0,151360.0,150575.0,170591.0,202299.0,203499.0,189011.0,190600.0,217274.0,220010.0,239480.0,237839.0,233614.0,220635.0,222101.0
"Great Falls, MT",422,DemandResponse,96036,240036,34501.0,41039.0,37435.0,41456.0,61661.0,54638.0,64189.0,57846.0,52788.0,64698.0,71216.0,64359.0,59000.0,68386.0,65534.0,63195.0
"Greeley, CO",264,Bus,88020,160020,175717.0,195757.0,200935.0,206659.0,241141.0,265111.0,356634.0,395357.0,460966.0,611518.0,372465.0,517730.0,381046.0,429507.0,423854.0,362140.0
"Greeley, CO",264,DemandResponse,88020,160020,39052.0,54325.0,53638.0,54982.0,51258.0,54712.0,44355.0,53109.0,40958.0,44542.0,49916.0,42642.0,48281.0,48697.0,60190.0,54413.0
"Green Bay, WI",176,Bus,55004,100004,650123.0,707608.0,726444.0,764601.0,836604.0,866396.0,960750.0,972466.0,1016801.0,983724.0,947843.0,914788.0,1017708.0,899771.0,896921.0,709595.0
"Green Bay, WI",176,DemandResponse,55004,100004,212760.0,253395.0,286818.0,289272.0,253521.0,235569.0,231194.0,251730.0,223772.0,198039.0,246411.0,186518.0,173487.0,148904.0,143924.0,130241.0
"Greensboro, NC",120,Bus,128705,200705,1040787.0,922893.0,1023320.0,1188401.0,1307339.0,1388167.0,1832850.0,2660762.0,3254472.0,4296211.0,3991132.0,4157851.0,3903783.0,3831511.0,3499479.0,3333338.0
"Greensboro, NC",120,DemandResponse,141104,321104,119475.0,109717.0,111914.0,172847.0,205330.0,218003.0,238287.0,737390.0,690275.0,700415.0,850118.0,967448.0,935083.0,843836.0,827410.0,842783.0
"Greenville, SC",93,Bus,88522,160522,424451.0,496265.0,515660.0,16356.0,553169.0,604531.0,629165.0,482795.0,587753.0,679325.0,834549.0,871764.0,966083.0,965548.0,893056.0,813308.0
"Greenville, SC",93,DemandResponse,44106,80106,0.0,21365.0,14311.0,495863.0,15022.0,17800.0,20418.0,5843.0,15466.0,23990.0,27385.0,28771.0,31701.0,23295.0,23808.0,27690.0
"Gulfport, MS",175,Bus,44028,80028,362622.0,425254.0,410079.0,352864.0,166277.0,371442.0,500410.0,590769.0,656415.0,672503.0,705517.0,765203.0,734680.0,642396.0,574792.0,615837.0
"Gulfport, MS",175,DemandResponse,88056,160056,467860.0,380057.0,384211.0,335068.0,162439.0,330138.0,486907.0,562463.0,212247.0,467660.0,852902.0,516421.0,462739.0,165622.0,512791.0,470555.0
"Hagerstown, MD-WV-PA",189,Bus,33084,60084,240500.0,216874.0,224693.0,226006.0,255241.0,257561.0,269341.0,283221.0,278031.0,290458.0,325861.0,341379.0,332982.0,329412.0,310219.0,285417.0
"Hagerstown, MD-WV-PA",189,DemandResponse,33084,60084,0.0,0.0,15079.0,16314.0,15418.0,15631.0,15128.0,17900.0,16177.0,17821.0,17767.0,18119.0,17339.0,18351.0,19672.0,19399.0
"Hanford, CA",333,Bus,99400,180400,0.0,0.0,0.0,0.0,446221.0,513797.0,507167.0,595659.0,392117.0,434053.0,605645.0,612264.0,622865.0,630087.0,583484.0,522938.0
"Hanford, CA",333,DemandResponse,208060,451060,0.0,0.0,0.0,0.0,44514.0,2534611.0,3018295.0,3456639.0,3354315.0,4876851.0,3314655.0,6477384.0,6817024.0,7009900.0,7557855.0,8534685.0
"Harrisburg, PA",86,Bus,66056,120056,2460964.0,2287701.0,1947934.0,2052664.0,2385171.0,2563464.0,2706212.0,2921665.0,2927095.0,3198261.0,3265894.0,3345485.0,3329174.0,3260724.0,3085247.0,2841298.0
"Harrisburg, PA",86,DemandResponse,69070,150070,966259.0,2257195.0,1177117.0,1646400.0,1775284.0,2568908.0,1238396.0,1245689.0,1178684.0,1274816.0,1274871.0,1121604.0,183267.0,196255.0,197861.0,208302.0
"Harrisonburg, VA",413,Bus,33188,60188,0.0,0.0,0.0,808261.0,991640.0,1030655.0,1190513.0,1272899.0,1261326.0,1349115.0,1460480.0,1552174.0,1662813.0,1696088.0,1684806.0,1678250.0
"Harrisonburg, VA",413,DemandResponse,39376,120376,0.0,0.0,0.0,32071.0,38616.0,39133.0,70751.0,70358.0,108548.0,119052.0,99148.0,99408.0,103800.0,109064.0,125779.0,141880.0
"Hartford, CT",46,Bus,2099,20099,428384.0,0.0,419821.0,0.0,513747.0,0.0,540581.0,478536.0,484065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hartford, CT",47,Bus,81141,171141,12906866.0,12143362.0,12464393.0,13307312.0,15310689.0,15601540.0,13781222.0,14113491.0,13497065.0,13808533.0,15002485.0,15600814.0,16146075.0,17115690.0,17845920.0,18040941.0
"Hartford, CT",47,DemandResponse,35541,80541,3338142.0,472115.0,3119654.0,3766366.0,3553743.0,4485109.0,4832848.0,4834702.0,4453356.0,4365934.0,4299494.0,4222629.0,3890523.0,882214.0,565814.0,1394096.0
"Hartford, CT",47,Rail,11204,20204,933029.0,1118223.0,1161007.0,1234074.0,1386062.0,1333213.0,1620085.0,1932099.0,1885448.0,1999130.0,2219841.0,2219842.0,2542350.0,2574630.0,2518332.0,2486436.0
"Hickory, NC",170,Bus,44344,80344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70995.0,103985.0,82962.0,85689.0,106298.0,79393.0,85731.0,79088.0,74131.0
"Hickory, NC",170,DemandResponse,48516,120516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113798.0,91225.0,93630.0,106880.0,96585.0,89275.0,83052.0,71366.0,90393.0
"High Point, NC",202,Bus,44022,80022,324319.0,312092.0,305496.0,375477.0,383826.0,401007.0,422606.0,451219.0,442370.0,459910.0,518417.0,501749.0,487916.0,554542.0,422110.0,433061.0
"High Point, NC",202,DemandResponse,48033,120033,59039.0,59078.0,61856.0,68940.0,72260.0,75524.0,80033.0,70766.0,71733.0,56250.0,56893.0,60796.0,60050.0,56703.0,53151.0,46411.0
"Holland, MI",278,Bus,5147,50147,47259.0,60814.0,58346.0,58391.0,72434.0,75777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Holland, MI",278,DemandResponse,5147,50147,112550.0,92760.0,93449.0,102739.0,117965.0,123253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Holland, MI",299,Bus,60552,150552,0.0,0.0,0.0,0.0,0.0,0.0,81043.0,94074.0,95029.0,117259.0,110620.0,122992.0,159098.0,156602.0,133730.0,142696.0
"Holland, MI",299,DemandResponse,60552,150552,0.0,0.0,0.0,0.0,0.0,0.0,115257.0,104889.0,94494.0,105749.0,189523.0,195589.0,174718.0,156071.0,130361.0,130698.0
"Houma, LA",226,Bus,66160,120160,142394.0,139640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131856.0,147949.0,120673.0,133917.0,121776.0,128481.0,121139.0
"Houma, LA",226,DemandResponse,66160,120160,4000.0,3048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8787.0,3096.0,2889.0,4823.0,7324.0,8076.0,6989.0
"Houston, TX",7,Bus,528908,960908,49839525.0,46333817.0,49450590.0,47136739.0,49531308.0,48663093.0,47571888.0,59163857.0,55750992.0,61468940.0,60777866.0,63662002.0,63790739.0,61065765.0,56503837.0,53471944.0
"Houston, TX",7,DemandResponse,336578,660578,2380929.0,2110248.0,2317058.0,2223256.0,3454101.0,4748593.0,4104275.0,9537679.0,8331475.0,9461859.0,9668241.0,9429043.0,9958108.0,10232971.0,9300198.0,9098745.0
"Houston, TX",7,Rail,66016,120016,0.0,0.0,1486925.0,1962151.0,3518911.0,3689489.0,5263413.0,7006821.0,5787387.0,5619890.0,3978767.0,4483444.0,4735304.0,4830770.0,5684894.0,5968525.0
"Houston, TX",10,DemandResponse,6085,60085,454615.0,277134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Huntington, WV-KY-OH",178,Bus,138562,210562,342421.0,323991.0,316695.0,320168.0,408526.0,449677.0,458099.0,604923.0,591543.0,619986.0,714339.0,770561.0,775428.0,762417.0,745824.0,972383.0
"Huntington, WV-KY-OH",178,DemandResponse,88376,160376,35895.0,37220.0,37369.0,43185.0,63848.0,68419.0,65344.0,222145.0,139790.0,79661.0,98818.0,110928.0,115466.0,134800.0,150144.0,137455.0
"Huntsville, AL",132,Bus,44142,80142,98090.0,112064.0,136876.0,142793.0,121545.0,138473.0,176314.0,174509.0,162093.0,176482.0,229829.0,246903.0,285046.0,293688.0,296822.0,288994.0
"Huntsville, AL",132,DemandResponse,48213,120213,174329.0,125208.0,135908.0,138156.0,143352.0,162674.0,130241.0,208928.0,183907.0,197179.0,194116.0,199676.0,199481.0,233356.0,231881.0,200577.0
"Idaho Falls, ID",321,Bus,84,84,33278.0,0.0,0.0,0.0,22556.0,0.0,0.0,24642.0,48327.0,21643.0,18249.0,19332.0,15764.0,14080.0,14875.0,12693.0
"Idaho Falls, ID",321,DemandResponse,84,84,140592.0,0.0,0.0,0.0,11946.0,0.0,0.0,57583.0,33956.0,52295.0,52040.0,55962.0,33163.0,39092.0,27077.0,19017.0
"Indianapolis, IN",33,Bus,165777,300777,6433098.0,6114514.0,7236267.0,7220799.0,7721439.0,8464844.0,9518627.0,9480903.0,8978818.0,9501668.0,10362617.0,10407249.0,10354692.0,10214573.0,9947649.0,9039857.0
"Indianapolis, IN",33,DemandResponse,115568,250568,583208.0,560908.0,511988.0,484740.0,615388.0,446826.0,768363.0,740092.0,883779.0,900254.0,1061692.0,1256406.0,1027232.0,1244981.0,1563820.0,1326592.0
"Indio-Cathedral City, CA",111,Bus,99158,180158,2410911.0,2603103.0,2547632.0,2471363.0,2630306.0,2591986.0,2665967.0,226691.0,256388.0,2622348.0,2921901.0,3026995.0,3063590.0,3018126.0,2871930.0,2716775.0
"Indio-Cathedral City, CA",111,DemandResponse,99158,180158,199878.0,218885.0,221065.0,202782.0,217854.0,209521.0,226663.0,2460675.0,2449810.0,271502.0,285428.0,293343.0,261954.0,297228.0,328369.0,338247.0
"Iowa City, IA",290,Bus,301179,490179,695637.0,722258.0,797572.0,1131216.0,1173361.0,1246787.0,1183948.0,1511162.0,1404401.0,1500222.0,1502181.0,1737844.0,3336302.0,3423958.0,3280309.0,3261856.0
"Iowa City, IA",290,DemandResponse,308224,560224,67343.0,64720.0,48063.0,35765.0,79502.0,78488.0,99203.0,77059.0,105566.0,181508.0,201930.0,1793623.0,308248.0,396237.0,411754.0,405126.0
"Ithaca, NY",473,Bus,24435,60435,2250819.0,2541748.0,2718302.0,2780908.0,3203189.0,3197498.0,3251967.0,3569965.0,3717991.0,3931903.0,4105274.0,4165832.0,4145873.0,4251059.0,4335294.0,4439596.0
"Ithaca, NY",473,DemandResponse,44580,80580,24498.0,28428.0,34810.0,36697.0,35247.0,42326.0,46024.0,46523.0,50582.0,81466.0,101639.0,101538.0,99465.0,96302.0,118694.0,63693.0
"Jackson, MI",324,Bus,55068,100068,224445.0,213830.0,225339.0,241506.0,263011.0,349867.0,372815.0,393050.0,379039.0,371699.0,374560.0,359190.0,375922.0,397615.0,370738.0,348274.0
"Jackson, MI",324,DemandResponse,110136,200136,187622.0,203872.0,184964.0,159194.0,162943.0,178554.0,139060.0,125059.0,107460.0,103288.0,92428.0,93502.0,99386.0,71208.0,57101.0,74450.0
"Jackson, MS",107,Bus,84045,120045,369256.0,477987.0,404242.0,348686.0,350196.0,363577.0,322462.0,318295.0,315036.0,416870.0,463062.0,529954.0,540825.0,507355.0,333090.0,348943.0
"Jackson, MS",107,DemandResponse,84045,120045,18212.0,46832.0,37480.0,35819.0,39555.0,38413.0,36603.0,39382.0,46596.0,48111.0,55246.0,71482.0,77551.0,76061.0,73105.0,76597.0
"Jackson, TN",385,Bus,44114,80114,217343.0,198663.0,197122.0,230952.0,207427.0,275333.0,299543.0,300384.0,298428.0,318748.0,353900.0,396674.0,376476.0,386461.0,339026.0,336889.0
"Jackson, TN",385,DemandResponse,44114,80114,174821.0,182778.0,173636.0,191365.0,215253.0,257302.0,285805.0,444876.0,446748.0,251101.0,211295.0,259940.0,259046.0,283432.0,294166.0,277660.0
"Jacksonville, FL",40,Bus,52160,160160,5471126.0,6046611.0,6251662.0,7391258.0,324235.0,7294731.0,8418409.0,8268616.0,8558874.0,9322932.0,11607208.0,11403953.0,11081896.0,10844655.0,10907338.0,10384644.0
"Jacksonville, FL",40,DemandResponse,44080,80080,11443056.0,11957714.0,12312705.0,12400535.0,13446646.0,9301887.0,7732228.0,10193667.0,10560784.0,565505.0,628760.0,785786.0,905347.0,1004655.0,1074061.0,1072358.0
"Jacksonville, FL",40,Other,40040,40040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826162.0,1247360.0
"Jacksonville, FL",40,Rail,48120,120120,326435.0,354157.0,325927.0,301552.0,7346234.0,336188.0,357117.0,307487.0,225644.0,187302.0,67996.0,0.0,0.0,0.0,0.0,0.0
"Janesville, WI",396,Bus,55216,100216,319462.0,320046.0,325925.0,343710.0,354487.0,407962.0,413307.0,385161.0,409763.0,439912.0,510902.0,595367.0,629079.0,609037.0,509726.0,485956.0
"Janesville, WI",396,DemandResponse,55216,100216,2782.0,7174.0,6628.0,8084.0,9966.0,10208.0,14458.0,20080.0,21753.0,19217.0,16875.0,14112.0,11482.0,14588.0,18463.0,21213.0
"Jefferson City, MO",452,Bus,77086,140086,0.0,0.0,0.0,287680.0,343545.0,389550.0,430227.0,374988.0,202633.0,142262.0,150649.0,142182.0,159712.0,135634.0,131627.0,119571.0
"Jefferson City, MO",452,DemandResponse,77086,140086,0.0,0.0,0.0,28688.0,33436.0,45927.0,54856.0,53106.0,56171.0,59237.0,57175.0,56816.0,58290.0,58824.0,52938.0,52454.0
"Johnson City, TN",259,Bus,44108,80108,117805.0,121424.0,101281.0,97554.0,111117.0,119231.0,133711.0,128017.0,115607.0,150181.0,154402.0,161491.0,163381.0,176614.0,169916.0,398043.0
"Johnson City, TN",259,DemandResponse,44108,80108,66239.0,53746.0,53030.0,49366.0,42769.0,104932.0,108228.0,62192.0,74953.0,81507.0,96381.0,90007.0,98440.0,101215.0,99714.0,102288.0
"Johnstown, PA",400,Bus,33024,60024,587453.0,575125.0,573956.0,633414.0,671185.0,679873.0,681251.0,688145.0,714593.0,757342.0,770437.0,782080.0,780524.0,819173.0,816219.0,809895.0
"Johnstown, PA",400,DemandResponse,36036,90036,10398.0,9140.0,8104.0,10888.0,10235.0,10075.0,9429.0,10337.0,201705.0,188302.0,185626.0,649209.0,758357.0,734469.0,925223.0,1102959.0
"Johnstown, PA",400,Rail,33024,60024,93358.0,102707.0,102277.0,118995.0,156707.0,164374.0,154547.0,154443.0,147725.0,127150.0,147332.0,130011.0,112895.0,68527.0,101659.0,104344.0
"Jonesboro, AR",420,Bus,66208,120208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44327.0,42463.0,49312.0,20870.0,58569.0,50889.0
"Jonesboro, AR",420,DemandResponse,66208,120208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12427.0,12982.0,23830.0,62852.0,18810.0,20440.0
"Kahului, HI",463,Bus,198964,360964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2748235.0,2412230.0,2352368.0,2567416.0,2473982.0
"Kahului, HI",463,DemandResponse,99482,180482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55743.0,54498.0,52795.0,61130.0,65884.0
"Kalamazoo, MI",173,Bus,55070,100070,863595.0,804.0,1124461.0,1233902.0,1502367.0,1569013.0,1722075.0,1642928.0,2141064.0,2370657.0,2428587.0,2417646.0,2469103.0,2431551.0,1958209.0,2630545.0
"Kalamazoo, MI",173,DemandResponse,65140,200140,37340.0,982328.0,54714.0,424066.0,529702.0,571582.0,526469.0,566624.0,632922.0,579373.0,587521.0,540507.0,520979.0,562732.0,444968.0,581514.0
"Kankakee, IL",350,Bus,105477,150477,0.0,0.0,0.0,0.0,187865.0,235403.0,264375.0,294604.0,301187.0,350453.0,377193.0,394372.0,378045.0,396194.0,376755.0,334974.0
"Kankakee, IL",350,DemandResponse,55318,100318,0.0,0.0,0.0,0.0,11919.0,16293.0,17881.0,19550.0,19369.0,21380.0,21311.0,14788.0,13124.0,12376.0,9633.0,7833.0
"Kansas City, MO-KS",31,Bus,385254,700254,7558423.0,6942801.0,7127082.0,7432755.0,8982220.0,9914671.0,11318597.0,11795275.0,11655255.0,12264132.0,12541675.0,12699122.0,12401703.0,11297807.0,10756304.0,9155368.0
"Kansas City, MO-KS",31,DemandResponse,609279,1050279,1017596.0,919927.0,939407.0,961585.0,1119908.0,1137704.0,1242645.0,1193352.0,1280225.0,1409865.0,1513012.0,1538867.0,1506607.0,1471035.0,1448303.0,1345807.0
"Kennewick-Pasco, WA",171,Bus,18,18,637622.0,607601.0,0.0,668095.0,708239.0,1013459.0,1125487.0,1194936.0,1303603.0,1374355.0,1376351.0,1277604.0,1461664.0,1285120.0,1316704.0,1483642.0
"Kennewick-Pasco, WA",171,DemandResponse,72,72,935024.0,969765.0,0.0,1486017.0,1507127.0,1796107.0,2397569.0,2774026.0,2633028.0,2872964.0,2731017.0,2548626.0,2758571.0,2695538.0,2611745.0,2357619.0
"Kenosha, WI-IL",256,Bus,55006,100006,494851.0,490691.0,489111.0,490969.0,485935.0,542162.0,542073.0,584908.0,559916.0,619568.0,656790.0,756118.0,721809.0,679172.0,632362.0,692799.0
"Kenosha, WI-IL",256,DemandResponse,55006,100006,0.0,0.0,0.0,27507.0,28388.0,28023.0,30740.0,44577.0,55850.0,55833.0,55584.0,71724.0,72814.0,76758.0,88054.0,98232.0
"Kenosha, WI-IL",256,Rail,60009,150009,10500.0,15250.0,0.0,11522.0,13234.0,15661.0,16440.0,19999.0,26698.0,43249.0,43745.0,18421.0,25432.0,24283.0,25315.0,25446.0
"Killeen, TX",163,Bus,66182,120182,149741.0,175293.0,181895.0,190478.0,135385.0,128345.0,128929.0,171838.0,223889.0,299816.0,350862.0,371526.0,367595.0,276172.0,353033.0,339107.0
"Killeen, TX",163,DemandResponse,66182,120182,28144.0,49718.0,54898.0,53378.0,47956.0,131808.0,128257.0,142025.0,173925.0,192818.0,203173.0,190840.0,180001.0,172062.0,178039.0,179701.0
"Kingsport, TN-VA",291,Bus,44160,80160,23764.0,24295.0,19222.0,0.0,0.0,0.0,0.0,0.0,0.0,40979.0,49577.0,53918.0,61898.0,60969.0,57772.0,46576.0
"Kingsport, TN-VA",291,DemandResponse,44160,80160,28622.0,26100.0,22488.0,0.0,0.0,0.0,0.0,0.0,0.0,23663.0,24601.0,24587.0,23963.0,27491.0,25134.0,28455.0
"Knoxville, TN",74,Bus,44004,80004,778064.0,845345.0,842123.0,877453.0,991602.0,1131023.0,1316497.0,1306783.0,1137240.0,1403921.0,1519247.0,1657005.0,1764236.0,1880384.0,1863639.0,1732170.0
"Knoxville, TN",74,DemandResponse,88346,160346,61109.0,57383.0,73629.0,76815.0,94133.0,112601.0,114591.0,112806.0,109407.0,110393.0,2659134.0,2546533.0,2258979.0,2172595.0,1867765.0,1772485.0
"Kokomo, IN",437,Bus,55290,100290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
