,5 digit NTD ID,4 digit NTD ID,Agency,UZA,UZA Name,RailBus,YEAR,UPT,VRM,FARE,min_year,max_year,NEW_REPORTER_FLAG,NOTE
1447,30011,3011,Altoona Metro Transit,359,"Altoona, PA",Bus,2017,546149,480928,684311.0,2002,2018,0,[nan]
1448,30011,3011,Altoona Metro Transit,359,"Altoona, PA",Bus,2018,544498,503331,679124.5,2002,2018,0,[nan]
1449,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2002,1181923,794460,587453.0,2002,2018,0,[nan]
1450,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2003,1124910,739080,575125.0,2002,2018,0,[nan]
1451,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2004,1098329,671383,573956.0,2002,2018,0,[nan]
1452,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2005,1201949,679879,633414.0,2002,2018,0,[nan]
1453,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2006,1158804,673922,671185.0,2002,2018,0,[nan]
1454,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2007,1126911,671512,679873.0,2002,2018,0,[nan]
1455,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2008,1128368,647850,681251.0,2002,2018,0,[nan]
1456,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2009,944798,613562,688145.0,2002,2018,0,[nan]
1457,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2010,1147771,997492,714593.0,2002,2018,0,[nan]
1458,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2011,1194506,1016542,757342.0,2002,2018,0,[nan]
1459,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2012,1192922,1053011,770437.0,2002,2018,0,[nan]
1460,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2013,1182985,1051503,782080.0,2002,2018,0,[nan]
1461,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2014,1144432,1050088,780524.0,2002,2018,0,[nan]
1462,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2015,1137950,1059610,819173.0,2002,2018,0,[nan]
1463,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2016,1083377,1056828,816219.0,2002,2018,0,[nan]
1464,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2017,1048784,1051792,809895.0,2002,2018,0,[nan]
1465,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Bus,2018,1066378,1043332,805256.0,2002,2018,0,[nan]
1466,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2002,85211,1890,93358.0,2002,2018,0,[nan]
1467,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2003,70312,1466,102707.0,2002,2018,0,[nan]
1468,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2004,77595,1383,102277.0,2002,2018,0,[nan]
1469,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2005,95316,1718,118995.0,2002,2018,0,[nan]
1470,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2006,106510,2185,156707.0,2002,2018,0,[nan]
1471,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2007,103542,5338,164374.0,2002,2018,0,[nan]
1472,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2008,101247,4010,154547.0,2002,2018,0,[nan]
1473,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2009,94826,3860,154443.0,2002,2018,0,[nan]
1474,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2010,84635,3748,147725.0,2002,2018,0,[nan]
1475,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2011,88460,3526,127150.0,2002,2018,0,[nan]
1476,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2012,95584,3599,147332.0,2002,2018,0,[nan]
1477,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2013,74055,3203,130011.0,2002,2018,0,[nan]
1478,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2014,62737,2741,112895.0,2002,2018,0,[nan]
1479,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2015,54881,2082,68527.0,2002,2018,0,[nan]
1480,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2016,58431,2294,101659.0,2002,2018,0,[nan]
1481,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2017,63613,2535,104344.0,2002,2018,0,[nan]
1482,30012,3012,Cambria County Transit Authority,400,"Johnstown, PA",Rail,2018,53024,2121,122252.5,2002,2018,0,[nan]
1483,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2002,2515960,1384752,1989510.0,2002,2018,0,[nan]
1484,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2003,2476029,1427751,1956308.0,2002,2018,0,[nan]
1485,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2004,2593470,1426049,1970356.0,2002,2018,0,[nan]
1486,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2005,2501084,1409126,1993899.0,2002,2018,0,[nan]
1487,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2006,2543504,1447101,2110565.0,2002,2018,0,[nan]
1488,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2007,2616457,1606519,2156359.0,2002,2018,0,[nan]
1489,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2008,3105039,1727736,2152657.0,2002,2018,0,[nan]
1490,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2009,2943076,1745879,2234655.0,2002,2018,0,[nan]
1491,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2010,3044343,1928120,2185648.0,2002,2018,0,[nan]
1492,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2011,3271380,1944215,2286371.0,2002,2018,0,[nan]
1493,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2012,3468084,1970589,2356057.0,2002,2018,0,[nan]
1494,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2013,3408584,1944661,2616276.0,2002,2018,0,[nan]
1495,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2014,3211839,2011839,2792335.0,2002,2018,0,[nan]
1496,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2015,3167937,1989854,2885883.0,2002,2018,0,[nan]
1497,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2016,2819221,2094204,2899788.0,2002,2018,0,[nan]
1498,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2017,2648762,2218423,2947165.0,2002,2018,0,[nan]
1499,30013,3013,Erie Metropolitan Transit Authority,183,"Erie, PA",Bus,2018,2517894,2205719,2977806.0,2002,2018,0,[nan]
1500,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2002,2364415,1429141,2460964.0,2002,2018,0,"[nan, nan]"
1501,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2003,2316087,1450354,2287701.0,2002,2018,0,"[nan, nan]"
1502,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2004,1925201,1559966,1947934.0,2002,2018,0,"[nan, nan]"
1503,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2005,2085971,1600898,2052664.0,2002,2018,0,"[nan, nan]"
1504,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2006,2386388,1666974,2385171.0,2002,2018,0,"[nan, nan]"
1505,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2007,2348504,2935203,2563464.0,2002,2018,0,"[nan, nan]"
1506,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2008,2478186,1765069,2706212.0,2002,2018,0,"[nan, nan]"
1507,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2009,2435769,2636413,2921665.0,2002,2018,0,"[nan, nan]"
1508,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2010,2628997,1881881,2927095.0,2002,2018,0,"[nan, nan]"
1509,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2011,2746086,1885053,3198261.0,2002,2018,0,"[nan, nan]"
1510,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2012,2638184,1673162,3265894.0,2002,2018,0,"[nan, nan]"
1511,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2013,2682946,1660215,3345485.0,2002,2018,0,"[nan, nan]"
1512,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2014,2681055,1686990,3329174.0,2002,2018,0,"[nan, nan]"
1513,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2015,2447806,1692350,3260724.0,2002,2018,0,"[nan, nan]"
1514,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2016,2231345,1755888,3085247.0,2002,2018,0,"[nan, nan]"
1515,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2017,2076458,1832367,2841298.0,2002,2018,0,"[nan, nan]"
1516,30014,3014,Cumberland Dauphin-Harrisburg Transit Authority,86,"Harrisburg, PA",Bus,2018,1997854,1740981,2631585.0,2002,2018,0,"[nan, nan]"
1517,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2002,1455009,961798,644427.0,2002,2018,0,[nan]
1518,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2003,1478017,960563,627351.0,2002,2018,0,[nan]
1519,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2004,1362350,963687,619747.0,2002,2018,0,[nan]
1520,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2005,1296078,945912,691310.0,2002,2018,0,[nan]
1521,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2006,1293759,949614,757402.0,2002,2018,0,[nan]
1522,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2007,1605814,967696,912641.0,2002,2018,0,[nan]
1523,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2008,1640281,990860,967126.0,2002,2018,0,[nan]
1524,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2009,1623310,985448,976114.0,2002,2018,0,[nan]
1525,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2010,1644959,984906,955747.0,2002,2018,0,[nan]
1526,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2011,1671420,998599,1023969.0,2002,2018,0,[nan]
1527,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2012,1441784,1017318,1095523.0,2002,2018,0,[nan]
1528,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2013,1201057,1033317,1088483.0,2002,2018,0,[nan]
1529,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2014,1195025,1032710,1122807.0,2002,2018,0,[nan]
1530,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2015,1198972,1084013,1099203.0,2002,2018,0,[nan]
1531,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2016,1191899,1126129,1157080.0,2002,2018,0,[nan]
1532,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2017,1167230,1124314,1189256.0,2002,2018,0,[nan]
1533,30015,3015,Luzerne County Transportation Authority,99,"Scranton, PA",Bus,2018,1134604,1145696,1234282.5,2002,2018,0,[nan]
1534,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2002,155677735,39260192,137174952.0,2002,2018,0,[nan]
1535,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2003,161555062,39697883,146050986.0,2002,2018,0,[nan]
1536,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2004,187643005,39599607,147683906.0,2002,2018,0,[nan]
1537,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2005,182073587,39749464,147335348.0,2002,2018,0,[nan]
1538,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2006,176041526,39987154,144757486.0,2002,2018,0,[nan]
1539,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2007,165684304,39919946,151556806.0,2002,2018,0,[nan]
1540,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2008,168327582,40829019,162881625.0,2002,2018,0,"[nan, nan]"
1541,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2009,162247539,41265611,168630133.0,2002,2018,0,"[nan, nan]"
1542,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2010,167641768,42109475,161469015.0,2002,2018,0,"[nan, nan]"
1543,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2011,168182938,40905083,176983225.0,2002,2018,0,"[nan, nan]"
1544,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2012,182072664,41108058,183673758.0,2002,2018,0,"[nan, nan]"
1545,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2013,189632384,41063208,177813649.0,2002,2018,0,"[nan, nan]"
1546,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2014,180433742,40673270,184838914.0,2002,2018,0,"[nan, nan]"
1547,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2015,184085363,40724969,186477740.0,2002,2018,0,"[nan, nan]"
1548,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2016,177527188,40242904,180869900.0,2002,2018,0,"[nan, 'Weird one', nan]"
1549,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2017,169091504,40785319,176595256.0,2002,2018,0,"[nan, nan, nan]"
1550,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Bus,2018,155138872,41545532,171654014.0,2002,2018,0,"[nan, nan, nan]"
1551,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2002,114214422,31500869,157392284.0,2002,2018,0,"[nan, nan]"
1552,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2003,114906604,32303552,156975182.0,2002,2018,0,"[nan, nan]"
1553,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2004,117914379,31731277,159933760.0,2002,2018,0,"[nan, nan]"
1554,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2005,119809965,31987826,163238589.0,2002,2018,0,"[nan, nan]"
1555,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2006,121507918,31783290,167629470.0,2002,2018,0,"[nan, nan]"
1556,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2007,122814337,32034527,173920712.0,2002,2018,0,"[nan, nan]"
1557,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2008,127167359,33224198,201881124.0,2002,2018,0,"[nan, nan]"
1558,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2009,126979271,34035017,207284405.0,2002,2018,0,"[nan, nan]"
1559,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2010,132095866,35294143,206654580.0,2002,2018,0,"[nan, nan]"
1560,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2011,133483405,34888186,229808536.0,2002,2018,0,"[nan, nan]"
1561,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2012,164949445,38766824,261375894.0,2002,2018,1,"[nan, nan, nan]"
1562,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2013,165468183,39473986,263747048.0,2002,2018,1,"[nan, nan, nan]"
1563,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2014,163043772,39679174,285815218.0,2002,2018,1,"[nan, nan, nan]"
1564,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2015,165238575,39821120,288860201.0,2002,2018,1,"[nan, nan, nan]"
1565,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2016,157011893,39363255,288130196.0,2002,2018,1,"[nan, nan, nan]"
1566,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2017,151798701,40192668,264373657.0,2002,2018,1,"[nan, nan, nan]"
1567,30019,3019,Southeastern Pennsylvania Transportation Authority,5,"Philadelphia, PA-NJ-DE-MD",Rail,2018,151924237,40505566,252130385.0,2002,2018,1,"[nan, nan, nan]"
1568,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2002,63246570,29038506,50852815.0,2002,2018,0,[nan]
1569,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2003,58202726,28138428,55870306.0,2002,2018,0,[nan]
1570,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2004,58089241,29022889,56352308.0,2002,2018,0,[nan]
1571,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2005,59596300,27268519,54981271.0,2002,2018,0,[nan]
1572,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2006,60115303,27269622,56124598.0,2002,2018,0,[nan]
1573,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2007,59319931,25641277,58116763.0,2002,2018,0,[nan]
1574,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2008,58370722,24167832,62778332.0,2002,2018,0,[nan]
1575,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2009,57632643,26983574,69089599.0,2002,2018,0,[nan]
1576,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2010,55290371,23903021,70059594.0,2002,2018,0,[nan]
1577,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2011,53926472,20268300,74760643.0,2002,2018,0,[nan]
1578,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2012,54713327,18777402,76934620.0,2002,2018,0,[nan]
1579,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2013,53304305,18787495,78769406.0,2002,2018,0,[nan]
1580,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2014,54483087,19627336,76601226.0,2002,2018,0,[nan]
1581,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2015,53782835,20478672,78979864.0,2002,2018,0,[nan]
1582,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2016,53760422,20991787,78845791.0,2002,2018,0,[nan]
1583,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2017,53136626,21047448,78982204.0,2002,2018,0,[nan]
1584,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Bus,2018,54872268,21375063,78983374.0,2002,2018,0,[nan]
1585,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2002,7526179,1297869,5849260.0,2002,2018,0,[nan]
1586,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2003,6812069,1227975,5904385.0,2002,2018,0,[nan]
1587,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2004,6876373,1383890,5818124.0,2002,2018,0,[nan]
1588,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2005,7316528,1490455,6107979.0,2002,2018,0,[nan]
1589,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2006,7466749,1535906,6530988.0,2002,2018,0,[nan]
1590,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2007,7610431,1984406,6760484.0,2002,2018,1,"[nan, nan]"
1591,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2008,8023066,1978324,7701405.0,2002,2018,1,"[nan, nan]"
1592,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2009,7852190,1939428,8546746.0,2002,2018,1,"[nan, nan]"
1593,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2010,7657917,1884094,8569659.0,2002,2018,1,"[nan, nan]"
1594,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2011,7378553,2307328,9379972.0,2002,2018,1,"[nan, nan]"
1595,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2012,8475437,1959780,9528084.0,2002,2018,1,"[nan, nan]"
1596,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2013,8857679,2057577,10678802.0,2002,2018,1,"[nan, nan]"
1597,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2014,8775034,2103868,12414177.0,2002,2018,1,"[nan, nan]"
1598,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2015,8707451,2165961,12732435.0,2002,2018,1,"[nan, nan]"
1599,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2016,8354163,2189485,12669196.0,2002,2018,1,"[nan, nan]"
1600,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2017,8368822,2181441,10047012.0,2002,2018,1,"[nan, nan]"
1601,30022,3022,Port Authority of Allegheny County,27,"Pittsburgh, PA",Rail,2018,7920730,2202457,8704300.5,2002,2018,1,"[nan, nan]"
1602,30023,3023,Beaver County Transit Authority,27,"Pittsburgh, PA",Bus,2006,655230,966577,962459.0,2003,2018,1,[nan]
1603,30023,3023,Beaver County Transit Authority,27,"Pittsburgh, PA",Bus,2007,704289,948014,997298.0,2003,2018,1,[nan]
1604,30023,3023,Beaver County Transit Authority,27,"Pittsburgh, PA",Bus,2008,807546,944998,1129765.0,2003,2018,1,[nan]
1605,30023,3023,Beaver County Transit Authority,27,"Pittsburgh, PA",Bus,2009,802134,916237,1212680.0,2003,2018,1,[nan]
1606,30023,3023,Beaver County Transit Authority,27,"Pittsburgh, PA",Bus,2010,880826,854564,1257605.0,2003,2018,1,[nan]
1607,30023,3023,Beaver County Transit Authority,27,"Pittsburgh, PA",Bus,2011,923898,789976,1359595.0,2003,2018,1,[nan]
1608,30023,3023,Beaver County Transit Authority,27,"Pittsburgh, PA",Bus,2012,960844,783241,1425152.0,2003,2018,1,[nan]
1609,30023,3023,Beaver County Transit Authority,27,"Pittsburgh, PA",Bus,2013,893284,793716,1429714.0,2003,2018,1,[nan]
1610,30023,3023,Beaver County Transit Authority,27,"Pittsburgh, PA",Bus,2014,895801,771391,1406683.0,2003,2018,1,[nan]
1611,30023,3023,Beaver County Transit Authority,27,"Pittsburgh, PA",Bus,2015,905392,793577,1457503.0,2003,2018,1,[nan]
1612,30023,3023,Beaver County Transit Authority,27,"Pittsburgh, PA",Bus,2016,881979,807340,1434933.0,2003,2018,1,[nan]
1613,30023,3023,Beaver County Transit Authority,27,"Pittsburgh, PA",Bus,2017,809835,775908,1485836.0,2003,2018,1,[nan]
1614,30023,3023,Beaver County Transit Authority,27,"Pittsburgh, PA",Bus,2018,794145,758574,1500002.5,2003,2018,1,[nan]
1615,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2002,1535693,1031288,727631.0,2002,2018,0,"[nan, nan]"
1616,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2003,1580992,1028353,750735.0,2002,2018,0,"[nan, nan]"
1617,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2004,1776694,1039085,702769.0,2002,2018,0,"[nan, nan]"
1618,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2005,1807662,1040591,773260.0,2002,2018,0,"[nan, nan]"
1619,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2006,1929958,1032637,790653.0,2002,2018,0,"[nan, nan]"
1620,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2007,1982459,1036659,833575.0,2002,2018,0,"[nan, nan]"
1621,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2008,2063563,1106998,880561.0,2002,2018,0,"[nan, nan]"
1622,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2009,1928060,1121218,934891.0,2002,2018,0,"[nan, nan]"
1623,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2010,1752600,1119574,901030.0,2002,2018,0,"[nan, nan]"
1624,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2011,1573854,1158458,927561.0,2002,2018,0,"[nan, nan]"
1625,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2012,1401757,1138649,1041777.0,2002,2018,0,"[nan, nan]"
1626,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2013,1168789,1122817,1158459.0,2002,2018,0,"[nan, nan]"
1627,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2014,1153405,1113741,1288492.0,2002,2018,0,"[nan, nan]"
1628,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2015,1103999,1124814,1225083.0,2002,2018,0,"[nan, nan]"
1629,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2016,1045019,1117843,1206729.0,2002,2018,0,"[nan, nan]"
1630,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2017,998667,1112910,1196413.0,2002,2018,0,"[nan, nan]"
1631,30025,3025,County of Lackawanna Transit System,99,"Scranton, PA",Bus,2018,986237,1008545,1182078.0,2002,2018,0,"[nan, nan]"
1632,30026,3026,Williamsport Bureau of Transportation,462,"Williamsport, PA",Bus,2002,1173788,778188,497971.0,2002,2018,0,[nan]
1633,30026,3026,Williamsport Bureau of Transportation,462,"Williamsport, PA",Bus,2003,1244014,797145,564928.0,2002,2018,0,[nan]
1634,30026,3026,Williamsport Bureau of Transportation,462,"Williamsport, PA",Bus,2004,1260665,746736,632067.0,2002,2018,0,[nan]
