,CBSA,Mode,Year,MNAME,UPT_ADJ,VRM_ADJ,FARE,NEW_REPORTER_FLAG,min_year,max_year,FARE_per_UPT,AVG_FARE,PROBLEM_FLAG_x,PROBLEM_FLAG_NOTE,PROBLEM_FLAG_y,NOTE,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,Link_x,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,Link,walkscore,transit,bike,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_GT_8_GROUPS,CLUSTER_APTA,CLUSTER_NOTE,TOTAL_EMPLOYMENT,JTW_DA_PCT,JTW_CARPOOLED_PCT,JTW_TRANSIT_PCT,JTW_WALK_PCT,JTW_BICYCLE_PCT,JTW_OTHER_PCT,JTW_HOME_PCT,NOTE_JTW,_merge
1911,24660.0,Bus,2011,"Greensboro-High Point, NC Metro Area",4519989.0,2151269.0,3601158.0,0,2002,2019,0.7967183105976585,0.7967183105976585,0,,,,730966.0,455839.0,213381.0,5429.0,23423.0,22210.0,27130.0,30752,714819.0,,0.0,0.0,23.2,63.3,13.5,291111.0,19285.0,100670.0,107420.0,45342.0,18394.0,6.62,41399.0,57448.0,43.3,42.0,14.7,39328.33,326041.92,365370.25,10.76,89.24,3.53,3564.8,20568.0,16.33,1.12,2014.0,https://myfox8.com/2014/06/26/uber-launches-ride-networking-service-in-greensboro-winston-salem/,0.0,0.0,0.8923245078693777,26233.76,24875.2,30385.6,46366.88,64341.76,3.9536,0.0,0.0,0.0,2017.0,,0.0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html,0.0,0.0,0.0,4.0,3.0,E,33.0,,320142,82.5,9.9,1.1,1.7,0.1,0.9,3.8,,both
1912,24660.0,Bus,2012,"Greensboro-High Point, NC Metro Area",4676281.0,2130281.0,3272148.0,0,2002,2019,0.6997329715643692,0.6997329715643692,0,,,,736065.0,455586.0,207097.0,5549.0,23863.0,23239.0,26325.0,22429,718572.0,,0.0,0.0,23.0,63.0,14.0,292421.0,21017.0,104963.0,105397.0,43003.0,18041.0,7.19,41751.0,56909.0,41.4,45.0,13.6,35960.83,330285.58,366246.42,9.82,90.18,3.62,3564.8,20610.0,15.78,1.09,2014.0,https://myfox8.com/2014/06/26/uber-launches-ride-networking-service-in-greensboro-winston-salem/,0.0,0.0,0.7627089390051625,26010.67,25330.51,28694.25,45508.59,62030.81,3.9458,0.0,0.0,0.0,2017.0,,0.0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html,0.0,0.0,0.0,4.0,3.0,E,33.0,,324789,83.2,9.3,1.2,1.8,0.2,0.5,3.8,,both
1913,24660.0,Bus,2013,"Greensboro-High Point, NC Metro Area",9125598.0,4204706.0,3626124.0,0,2002,2019,0.39735741153620835,0.39735741153620835,0,,,,741065.0,467871.0,205020.0,7498.0,23850.0,22155.0,28272.0,25401,722405.0,19.9,11.0,69.1,22.8,62.9,14.3,289205.0,20648.0,96338.0,108736.0,44268.0,19215.0,7.14,43791.0,61828.0,40.3,43.9,15.8,30944.33,334391.75,365336.08,8.47,91.53,3.53,3564.8,21024.0,15.19,1.08,2014.0,https://myfox8.com/2014/06/26/uber-launches-ride-networking-service-in-greensboro-winston-salem/,0.0,0.0,0.42914600445910506,25758.0,23927.4,30533.76,47294.28,66774.24,3.8124,0.0,0.0,0.0,2017.0,,0.0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html,0.0,0.0,0.0,4.0,3.0,E,33.0,,325942,83.4,8.9,0.7,1.2,0.2,1.3,4.3,,both
1914,24660.0,Bus,2014,"Greensboro-High Point, NC Metro Area",4643241.0,2541144.0,3343986.0,1,2002,2019,0.7201835958977791,0.7201835958977791,0,,,,746593.0,463354.0,211872.0,6619.0,24501.0,22910.0,27562.0,21707,728181.0,17.3,12.2,70.5,22.8,62.5,14.7,289450.0,20286.0,100477.0,106023.0,43079.0,19585.0,7.01,42565.0,59977.0,40.0,44.2,15.8,24062.75,337090.0,361152.75,6.66,93.34,3.41,3564.8,21429.0,15.25,1.06,2014.0,https://myfox8.com/2014/06/26/uber-launches-ride-networking-service-in-greensboro-winston-salem/,1.0,0.0,0.7633946116516459,25971.06,24284.6,29215.72,45118.9,63575.62,3.6146,0.0,0.0,0.0,2017.0,,0.0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html,0.0,0.0,0.0,4.0,3.0,E,33.0,,333688,83.6,9.4,0.7,1.4,0.1,0.7,4,,both
1915,24660.0,Bus,2015,"Greensboro-High Point, NC Metro Area",4578036.0,3053573.0,3831511.0,1,2002,2019,0.8369333487111067,0.8369333487111067,0,,,,752157.0,477081.0,206575.0,6787.0,25596.0,23717.0,30101.0,26629,733960.0,16.1,11.7,72.2,22.6,62.2,15.2,291088.0,16967.0,100250.0,105397.0,47244.0,21230.0,5.83,45749.0,64628.0,39.1,44.4,16.5,21575.17,342468.0,364043.17,5.93,94.07,2.41,3564.8,22019.0,15.22,1.06,2014.0,https://myfox8.com/2014/06/26/uber-launches-ride-networking-service-in-greensboro-winston-salem/,1.0,1.0,0.8871493496337731,27131.76,25140.02,31907.06,48493.94,68505.68,2.5546,0.0,0.0,0.0,2017.0,,0.0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html,0.0,0.0,0.0,4.0,3.0,E,33.0,,343707,83.8,8.6,0.8,1,0,0.8,4.9,,both
1916,24660.0,Bus,2016,"Greensboro-High Point, NC Metro Area",4221326.0,3080438.0,3499479.0,1,2002,2019,0.8289999398293333,0.8289999398293333,0,,,,756139.0,470933.0,213095.0,5873.0,25042.0,24173.0,28427.0,22423,736713.0,17.7,11.5,70.8,22.5,61.9,15.6,296476.0,19503.0,106411.0,103902.0,45498.0,21162.0,6.58,46135.0,64245.0,38.7,44.1,17.2,19101.67,346731.0,365832.67,5.22,94.78,2.21,3564.8,22960.0,15.27,1.05,2014.0,https://myfox8.com/2014/06/26/uber-launches-ride-networking-service-in-greensboro-winston-salem/,1.0,2.0,0.8704499368208,26294.1,25381.65,29848.35,48441.75,67457.25,2.3205,0.0,0.0,0.0,2017.0,,0.0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html,0.0,0.0,0.0,4.0,3.0,E,33.0,,342569,83.1,8.7,1,1.2,0.1,0.8,5.1,,both
1917,24660.0,Bus,2017,"Greensboro-High Point, NC Metro Area",4000666.0,3128848.0,3333338.0,1,2002,2019,0.8331957729038115,0.8331957729038115,0,,,,761184.0,469082.0,214326.0,10099.0,27088.0,25470.0,31738.0,31653,740663.0,15.1,10.4,74.6,22.1,61.9,16.0,297140.0,19721.0,98879.0,105251.0,49553.0,23736.0,6.64,50285.0,68047.0,34.6,46.6,18.8,17669.25,350928.25,368597.5,4.79,95.21,2.46,3564.8,23912.0,15.15,1.02,2014.0,https://myfox8.com/2014/06/26/uber-launches-ride-networking-service-in-greensboro-winston-salem/,1.0,3.0,0.8498596883618877,27629.76,25979.4,32372.76,51290.7,69407.94,2.5092,0.0,1.0,0.0,2017.0,,1.0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html,0.0,0.0,0.0,4.0,3.0,E,33.0,,355737,82.4,9.3,0.7,1.3,0.2,0.7,5.3,,both
1918,24660.0,Bus,2018,"Greensboro-High Point, NC Metro Area",3715852.0,3316866.0,3084251.5,1,2002,2019,0.8300253885246237,0.8300253885246237,0,,,,765963.25,466156.75,216879.25,13040.0,28484.0,26556.75,33802.75,37524,744313.75,13.55,9.53,77.1,21.78,61.83,16.4,298985.0,20518.5,94770.25,105889.0,52157.75,25649.5,6.86,53494.0,70802.75,31.43,48.4,20.18,15267.55,355798.45,371066.0,4.11,95.89,2.71,,24861.25,15.63,1.0,2014.0,https://myfox8.com/2014/06/26/uber-launches-ride-networking-service-in-greensboro-winston-salem/,1.0,4.0,0.8300253885246237,28484.0,26556.75,33802.75,53494.0,70802.75,2.71,0.0,1.0,2.0,2017.0,,1.0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html,87.0,0.0,51.0,4.0,3.0,E,33.0,,365328.5,81.7,9.775,0.525,1.425,0.3,0.625,5.5,,both
1919,24860.0,Bus,2003,"Greenville-Mauldin-Easley, SC Metro Area",544858.7548,433777.7636,496265.0,1,2003,2019,0.9108140332298832,0.9108140332298832,0,,,,516219.625,307674.125,168639.75,4846.75,23160.75,22029.5,29498.5625,17221.1875,548120.0,12.12,9.34,78.58,25.39,63.44,11.16,221919.69,17285.06,65356.38,97049.75,23324.25,18904.25,7.79,40214.375,46787.0,44.26,48.89,6.85,17862.67,272470.42,290333.08,6.15,93.85,1.53,,24891.0,15.02,1.37,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0.0,0.0,1.2478152255249402,31730.2275,30180.415,40413.03063,55093.69375,64098.19,2.0961,0.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,243002.375,85.15,9.35,0.3,1,0.1,1.7,2.4,,both
1920,24860.0,Bus,2004,"Greenville-Mauldin-Easley, SC Metro Area",626286.1847999999,514164.0194,515660.0,1,2003,2019,0.8233616077044273,0.4675586221532231,0,,,,543991.5,324713.5,178756.0,4835.0,22528.0,21015.0,28237.75,18287.25,558480.0,12.73,9.73,77.58,24.83,63.63,11.55,225459.25,16553.75,68928.5,94334.0,28269.0,17374.0,7.34,40689.5,49891.0,43.65,47.55,8.8,18350.5,277914.58,296265.08,6.19,93.81,1.85,,24768.0,14.69,1.33,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0.0,0.0,0.6218529674637867,29962.24,27949.95,37556.2075,54117.035,66355.03,2.4605,0.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,253046.5,84.6,9.9,0.3,1,0.1,1.7,2.4,,both
1921,24860.0,Bus,2005,"Greenville-Mauldin-Easley, SC Metro Area",672997.4878,658130.9001999999,16356.0,1,2003,2019,0.024303211076562952,0.024303211076562952,0,,,,570538.0,340656.0,188443.0,4890.0,22055.0,20222.0,27212.0,19760,569026.0,13.3,10.0,76.7,24.3,63.8,11.9,229212.0,15879.0,72342.0,92121.0,32690.0,16180.0,6.93,41446.0,53014.0,42.9,46.3,10.8,17490.58,282780.5,300271.08,5.82,94.18,2.3,5088.0,24645.0,15.33,1.29,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0.0,0.0,0.03135114228876621,28450.95,26086.38,35103.48,53465.34,68388.06,2.967,0.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,263158,84.3,10.2,0.3,1,0.1,1.7,2.4,,both
1922,24860.0,Bus,2006,"Greenville-Mauldin-Easley, SC Metro Area",819734.0511999999,641374.8069999999,553169.0,1,2003,2019,0.6748152027968362,0.45940416491808256,0,,,,601986.0,360986.0,199847.0,4678.0,20943.0,18543.0,25246.0,19606,578828.0,14.0,10.7,75.3,23.6,64.0,12.4,232112.0,14978.0,76390.0,87897.0,39206.0,13641.0,6.45,41077.0,56061.0,42.7,44.7,12.6,17492.67,289475.08,306967.75,5.7,94.3,2.59,5088.0,24522.0,15.59,1.25,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0.0,0.0,0.5742552061476032,26178.75,23178.75,31557.5,51346.25,70076.25,3.2375,0.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,273000,82,11,0.5,2.6,0.2,1.2,2.5,,both
1923,24860.0,Bus,2007,"Greenville-Mauldin-Easley, SC Metro Area",675827.3232,550033.6647999999,604531.0,1,2003,2019,0.8945051187596021,0.8945051187596021,0,,,,613828.0,363766.0,204383.0,5534.0,22387.0,20408.0,27041.0,25959,591606.0,14.2,9.7,76.0,23.6,64.1,12.3,238423.0,14982.0,77900.0,91717.0,37342.0,16482.0,6.28,45210.0,59412.0,40.3,44.5,15.2,15679.33,296632.67,312312.0,5.02,94.98,2.79,5088.0,24399.0,15.2,1.21,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0.0,0.0,1.0823511936991186,27088.27,24693.68,32719.61,54704.1,71888.52,3.3759,0.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,283920,81.3,10.8,0.6,2.3,0.1,1.1,3.8,,both
1924,24860.0,Bus,2008,"Greenville-Mauldin-Easley, SC Metro Area",629315.0552,523464.70379999996,629165.0,1,2003,2019,0.9997615579052812,0.9997615579052812,0,,,,624715.0,370709.0,208964.0,5127.0,22390.0,19900.0,29318.0,17132,602691.0,15.1,10.8,74.1,23.6,63.6,12.8,240808.0,14664.0,78121.0,97333.0,37525.0,13165.0,6.09,45124.0,61285.0,39.7,44.4,15.9,18373.0,296635.33,315008.33,5.83,94.17,3.3,5088.0,24276.0,15.31,1.17,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0.0,0.0,1.169721022749179,26196.3,23283.0,34302.06,52795.08,71703.45,3.861,0.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,287119,82.9,9.8,0.4,2.4,0.3,1.3,2.9,,both
1925,24860.0,Bus,2009,"Greenville-Mauldin-Easley, SC Metro Area",559985.4147999999,517432.61639999994,482795.0,1,2003,2019,0.8621563834344352,0.8621563834344352,0,,,,639617.0,356980.0,232335.0,7103.0,21556.0,20260.0,23996.0,27603,613482.0,16.5,10.2,73.2,23.8,63.5,12.7,241359.0,14301.0,81575.0,92480.0,37383.0,15620.0,5.93,43283.0,58834.0,40.2,45.6,14.2,31550.33,280655.83,312206.17,10.11,89.89,2.36,5088.0,24153.0,15.05,1.17,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0.0,0.0,1.0087229686182893,25220.52,23704.2,28075.32,50641.11,68835.78,2.7612,0.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,275186,83.3,9.7,0.7,2,0.1,0.7,3.4,,both
1926,24860.0,Bus,2010,"Greenville-Mauldin-Easley, SC Metro Area",649473.32,536141.9064,587753.0,1,2003,2019,0.904968659836558,0.904968659836558,0,,,,638576.0,359078.0,228638.0,7769.0,22061.0,20636.0,26721.0,20520,619211.0,,0.0,0.0,23.4,63.3,13.3,241533.0,16348.0,82754.0,92618.0,35590.0,14223.0,6.77,42640.0,58867.0,41.5,43.6,14.9,30838.58,273996.0,304834.58,10.12,89.88,2.79,5088.0,24030.0,15.17,1.15,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0.0,0.0,1.0407139588120418,25370.15,23731.4,30729.15,49036.0,67697.05,3.2085,0.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,274878,84.8,8.8,0.3,2.3,0.1,0.8,3.1,,both
1927,24860.0,Bus,2011,"Greenville-Mauldin-Easley, SC Metro Area",685602.1532,569706.2842,679325.0,1,2003,2019,0.9908443210531038,0.9908443210531038,0,,,,647401.0,384637.0,214050.0,6927.0,23039.0,21025.0,26375.0,26221,626094.0,,0.0,0.0,23.4,63.4,13.2,241622.0,16694.0,79782.0,93434.0,36784.0,14928.0,6.91,44536.0,61201.0,40.1,43.7,16.2,28310.25,280944.08,309254.33,9.15,90.85,3.53,5088.0,23907.0,15.11,1.12,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0.0,0.0,1.1097456395794765,25803.68,23548.0,29540.0,49880.32,68545.12,3.9536,0.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,278683,84.6,8.1,0.2,2.8,0.1,0.7,3.4,,both
1928,24860.0,Bus,2012,"Greenville-Mauldin-Easley, SC Metro Area",731579.2381999999,586045.7308,834549.0,1,2003,2019,1.1407499781614225,1.1407499781614225,0,,,,653498.0,372241.0,230654.0,7103.0,21939.0,19802.0,27450.0,22269,630562.0,,0.0,0.0,23.1,63.0,13.9,245906.0,15716.0,83704.0,95772.0,36709.0,14005.0,6.39,43724.0,61790.0,41.6,41.3,17.1,24863.33,286868.0,311731.33,7.97,92.03,3.62,5088.0,24536.0,14.71,1.09,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0.0,0.0,1.2434174761959507,23913.51,21584.18,29920.5,47659.16,67351.1,3.9458,0.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,283333,84.8,8.6,0.4,1.7,0.1,0.8,3.6,,both
1929,24860.0,Bus,2013,"Greenville-Mauldin-Easley, SC Metro Area",819756.1661999999,583457.3912,871764.0,1,2003,2019,1.0634430528788625,1.0634430528788625,0,,,,850965.0,511334.0,283320.0,7604.0,22726.0,20551.0,27500.0,27057,826492.0,17.4,9.8,72.8,22.9,62.3,14.8,320628.0,18690.0,104437.0,130037.0,48099.0,19365.0,5.83,44853.0,60265.0,40.5,42.9,16.6,20675.17,294611.0,315286.17,6.56,93.44,3.53,5088.0,24004.0,13.61,1.08,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0.0,0.0,1.1485184971091715,24544.08,22195.08,29700.0,48441.24,65086.2,3.8124,0.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,370322,85.4,7.6,0.5,1.7,0.2,1.3,3.4,,both
1930,24860.0,Bus,2014,"Greenville-Mauldin-Easley, SC Metro Area",900279.535,779479.4436,966083.0,1,2003,2019,1.0730922590615146,1.0730922590615146,0,,,,862463.0,509177.0,297807.0,9954.0,22657.0,21062.0,26622.0,27431,838157.0,16.5,11.9,71.6,22.8,62.0,15.2,324282.0,23540.0,106460.0,128890.0,44113.0,21279.0,7.26,44783.0,61659.0,40.1,44.1,15.8,18139.67,302174.67,320314.33,5.66,94.34,3.41,5088.0,24281.0,15.9,1.06,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,1.0,0.0,1.1374777946052055,24016.42,22325.72,28219.32,47469.98,65358.54,3.6146,0.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,385237,84.8,8.5,0.7,1.5,0.3,1.2,3.1,,both
1931,24860.0,Bus,2015,"Greenville-Mauldin-Easley, SC Metro Area",1657919.0891999998,1185178.234,965548.0,1,2003,2019,0.5823854772466058,0.5823854772466058,0,,,,874869.0,515896.0,296385.0,7199.0,24620.0,22298.0,29200.0,24887,849184.0,15.7,10.0,74.3,22.7,61.9,15.4,332740.0,23124.0,105873.0,130863.0,50552.0,22328.0,6.95,48180.0,63602.0,37.2,45.2,17.6,17201.83,312126.92,329328.75,5.22,94.78,2.41,5088.0,24712.0,15.79,1.06,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,1.0,1.0,0.6173286058814023,26097.2,23635.88,30952.0,51070.8,67418.12,2.5546,8.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,389023,83.7,9.9,0.6,1.3,0.1,0.4,3.9,,both
1932,24860.0,Bus,2016,"Greenville-Mauldin-Easley, SC Metro Area",2335730.5702,1341047.4078,893056.0,1,2003,2019,0.38234546886267406,0.38234546886267406,0,,,,884975.0,522966.0,302073.0,9453.0,25650.0,23400.0,29185.0,28754,861258.0,13.0,10.7,76.3,22.6,61.6,15.8,335497.0,21174.0,107302.0,129442.0,52087.0,25492.0,6.31,50644.0,69567.0,34.5,45.3,20.2,14703.33,317305.08,332008.42,4.43,95.57,2.21,5088.0,24678.0,14.3,1.05,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,1.0,2.0,0.4014627423058078,26932.5,24570.0,30644.25,53176.2,73045.35,2.3205,9.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,405023,83.6,9.9,0.3,1.4,0.1,0.8,4,,both
1933,24860.0,Bus,2017,"Greenville-Mauldin-Easley, SC Metro Area",2280962.3304,1383743.5114,813308.0,1,2003,2019,0.3565635386259863,0.3565635386259863,0,,,,895923.0,516947.0,319064.0,8596.0,26374.0,24077.0,30025.0,32568,871588.0,14.2,9.9,76.0,22.6,61.3,16.1,343167.0,21702.0,107719.0,132090.0,55081.0,26575.0,6.32,51154.0,72038.0,34.0,44.2,21.8,12723.67,321712.33,334436.0,3.8,96.2,2.46,5088.0,24823.0,13.64,1.02,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,1.0,3.0,0.363694809398506,26901.48,24558.54,30625.5,52177.08,73478.76,2.5092,10.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,416663,83.2,9.3,0.4,1.4,0.2,0.9,4.5,,both
1934,24860.0,Bus,2018,"Greenville-Mauldin-Easley, SC Metro Area",1760790.1078,1395594.4976,737188.0,1,2003,2019,0.41866886730813785,0.41866886730813785,0,,,,906660.5,514200.25,333229.25,8516.75,27174.5,24860.25,30651.25,36395.25,882354.0,14.43,9.48,76.28,22.58,61.0,16.43,349608.75,21610.5,108389.0,133720.75,57710.25,28178.25,6.18,52152.5,75382.5,32.95,43.4,23.65,10866.27,323775.45,334641.73,3.25,96.75,2.71,,24923.25,13.86,1.0,2014.0,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,1.0,4.0,0.41866886730813785,27174.5,24860.25,30651.25,52152.5,75382.5,2.71,9.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,3.0,E,34.0,,429393,82.875,8.85,0.4,1.425,0.275,1.075,4.9,,both
1935,25060.0,Bus,2002,"Gulfport-Biloxi, MS Metro Area",152933.5183,262357.19789999997,362622.0,0,2002,2019,2.371108727706554,2.371108727706554,0,,1.0,Fare data weirdly high for this particular year,278658.9844,155480.6094,114863.375,1943.609375,20072.60938,14967.59375,25000.6875,-33837.39063,285467.91,15.35,11.12,73.36,22.72,66.07,11.22,133131.52,5829.59,47472.91,50729.05,20031.77,9068.2,4.38,30402.54688,41657.64063,57.53,39.26,3.21,6230.83,109631.08,115861.92,5.38,94.62,1.32,,8552.0,12.76,1.4,2016.0,https://www.sunherald.com/news/local/article87168487.html,0.0,0.0,3.3195522187891755,28101.65313,20954.63125,35000.9625,42563.56563000001,58320.69688,1.848,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,4.0,3.0,E,34.0,,100722.7813,87.7625,7.2375,0.2,1,0.2,1.2,2.4,,both
1936,25060.0,Bus,2003,"Gulfport-Biloxi, MS Metro Area",421012.0893,642650.079,425254.0,0,2002,2019,1.0100755080621386,1.0100755080621386,0,,,,267141.0625,148749.5625,109401.5,2155.5625,20393.5625,16185.625,24580.25,-17995.4375,270994.38,15.21,11.31,73.38,23.53,64.84,11.63,122304.94,5274.63,43052.38,47229.81,18624.94,8123.19,4.31,33315.8125,44594.4375,53.69,40.76,5.54,5859.83,112181.83,118041.67,4.96,95.04,1.5,,7957.0,12.46,1.37,2016.0,https://www.sunherald.com/news/local/article87168487.html,0.0,0.0,1.38380344604513,27939.180630000006,22174.30625,33674.9425,45642.66313,61094.37938,2.055,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,4.0,3.0,E,34.0,,99556.875,86.575,8.425,0.2,1,0.2,1.2,2.4,,both
1937,25060.0,Bus,2004,"Gulfport-Biloxi, MS Metro Area",413240.8994,605270.3382,410079.0,0,2002,2019,0.9923485322856695,0.9923485322856695,0,,,,255271.75,142068.75,103562.0,2335.75,20727.75,17426.5,24160.0,-1492.25,256161.5,15.08,11.48,73.4,24.38,63.55,12.08,111211.25,4692.5,38484.5,43643.75,17209.25,7181.25,4.22,36314.75,47583.25,49.73,42.35,7.93,6073.5,113898.17,119971.67,5.06,94.94,1.79,,7362.0,12.52,1.33,2016.0,https://www.sunherald.com/news/local/article87168487.html,0.0,0.0,1.3198235479399405,27567.9075,23177.245,32132.8,48298.6175,63285.7225,2.3807,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,4.0,3.0,E,34.0,,98196.5,84.25,10.75,0.2,1,0.2,1.2,2.4,,both
1938,25060.0,Bus,2005,"Gulfport-Biloxi, MS Metro Area",353786.14890000003,561184.5691,352864.0,0,2002,2019,0.9973934850110238,0.9973934850110238,0,,,,244808.0,135187.0,99233.0,2643.0,21009.0,18576.0,23739.0,12366,242766.0,14.9,11.7,73.4,25.1,62.5,12.4,101186.0,4219.0,34506.0,40405.0,15829.0,6227.0,4.17,38971.0,50364.0,46.3,43.6,10.1,12837.75,107759.67,120597.42,10.65,89.35,2.23,729.6,6767.0,12.78,1.29,2016.0,https://www.sunherald.com/news/local/article87168487.html,0.0,0.0,1.2866375956642206,27101.61,23963.04,30623.31,50272.59,64969.56,2.8767,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,4.0,3.0,E,34.0,,97614,84.3,10.8,0.2,1,0.2,1.2,2.4,,both
1939,25060.0,Bus,2006,"Gulfport-Biloxi, MS Metro Area",277520.26869999996,468542.60339999996,166277.0,0,2002,2019,0.599152634072093,0.599152634072093,0,,,,228722.0,129109.0,88862.0,2442.0,21502.0,20091.0,23321.0,36804,223621.0,14.9,11.7,73.5,26.3,60.5,13.2,86887.0,3311.0,28170.0,35777.0,14307.0,5322.0,3.81,42998.0,53977.0,40.7,46.2,13.1,10570.83,97530.25,108101.08,9.83,90.17,2.52,729.6,6172.0,12.11,1.25,2016.0,https://www.sunherald.com/news/local/article87168487.html,0.0,0.0,0.7489407925901161,26877.5,25113.75,29151.25,53747.5,67471.25,3.15,0.0,0.0,0.0,2017.0,,0.0,https://biloxi.ms.us/your-guide-to-the-new-bike-share-program/,0.0,0.0,0.0,4.0,3.0,E,34.0,,93920,79,15.4,0.3,2.4,0.2,0.9,1.8,,both
