,CBSA,Mode,Year,MNAME,UPT_ADJ,VRM_ADJ,FARE,NEW_REPORTER_FLAG,min_year,max_year,FARE_per_UPT,AVG_FARE,PROBLEM_FLAG,PROBLEM_FLAG_NOTE
770,16740.0,Bus,2013,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",21348389.430999998,9896292.3875,21568146.0,1,2002,2019,1.0102938242582784,1.0102938242582784,0,
771,16740.0,Bus,2014,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",20722875.116,10105881.061,21416028.0,1,2002,2019,1.0334486831638927,1.0334486831638927,0,
772,16740.0,Bus,2015,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",18824564.3845,10458133.248,22406727.0,1,2002,2019,1.190291926141437,1.190291926141437,0,
773,16740.0,Bus,2016,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",17825128.2505,10514359.5675,25351079.0,1,2002,2019,1.422210187984981,1.422210187984981,0,
774,16740.0,Bus,2017,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",15925965.646,10461665.9095,24881543.0,1,2002,2019,1.5623255476661977,1.5623255476661977,0,
775,16740.0,Bus,2018,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",12881424.6735,10247762.940499999,26118951.0,1,2002,2019,2.027644586062952,2.027644586062952,0,
777,16740.0,Rail,2006,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",23337.357999999997,3328.248,212637.0,1,2006,2019,9.111442692013382,9.111442692013382,0,
778,16740.0,Rail,2007,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",465811.54049999994,63555.488999999994,0.0,1,2006,2019,0.0,0.0,0,
779,16740.0,Rail,2008,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",4486638.593,528765.4955,1622813.0,1,2006,2019,0.36169906854808703,0.36169906854808703,0,
780,16740.0,Rail,2009,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",4269995.4025,474878.675,3184675.0,1,2006,2019,0.7458263299617218,0.5524304082104942,0,
781,16740.0,Rail,2010,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",4321927.2375,606809.129,3211891.0,1,2006,2019,0.7431617478729013,0.7431617478729013,0,
782,16740.0,Rail,2011,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",4318979.901,768040.052,3678428.0,1,2006,2019,0.8516890757348307,0.8516890757348307,0,
783,16740.0,Rail,2012,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",4473086.068,789353.9864999999,3793166.0,1,2006,2019,0.8479975440526221,0.8479975440526221,0,
784,16740.0,Rail,2013,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",4482660.183999999,783210.7755,4358896.0,1,2006,2019,0.9723904603695475,0.9723904603695475,0,
785,16740.0,Rail,2014,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",4620005.3445,918801.762,4553044.0,1,2006,2019,0.9855062192558467,0.9855062192558467,0,
786,16740.0,Rail,2015,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",4630640.2495,927803.16,5053583.0,1,2006,2019,1.0913356960834235,1.0913356960834235,0,
787,16740.0,Rail,2016,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",4787469.5285,955095.514,3907008.0,1,2006,2019,0.8160904161878051,0.8160904161878051,0,
788,16740.0,Rail,2017,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",4755107.3595,972469.7609999999,3599048.0,1,2006,2019,0.756880492468721,0.756880492468721,0,
789,16740.0,Rail,2018,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",6655446.016999999,1890103.5744999999,2871780.5,1,2006,2019,0.43149332030710097,0.43149332030710097,0,
791,16820.0,Bus,2018,"Charlottesville, VA Metro Area",19949.0,71965.0,0.0,1,2018,2019,0.0,0.0,0,
793,16860.0,Bus,2002,"Chattanooga, TN-GA Metro Area",5444986.0,4002066.0,1480969.0,0,2002,2019,0.27198765983971307,0.27198765983971307,0,
794,16860.0,Bus,2003,"Chattanooga, TN-GA Metro Area",5274330.0,4010424.0,1459824.0,0,2002,2019,0.2767790411293946,0.2767790411293946,0,
795,16860.0,Bus,2004,"Chattanooga, TN-GA Metro Area",5096388.0,4068396.0,1453676.0,0,2002,2019,0.2852365243776573,0.2852365243776573,0,
796,16860.0,Bus,2005,"Chattanooga, TN-GA Metro Area",5516446.0,4121946.0,1551437.0,0,2002,2019,0.28123850029529884,0.28123850029529884,0,
797,16860.0,Bus,2006,"Chattanooga, TN-GA Metro Area",4745838.0,3761090.0,1727699.0,0,2002,2019,0.36404508539903807,0.36404508539903807,0,
798,16860.0,Bus,2007,"Chattanooga, TN-GA Metro Area",5426484.0,4277002.0,1868936.0,0,2002,2019,0.3444101189646924,0.3444101189646924,0,
799,16860.0,Bus,2008,"Chattanooga, TN-GA Metro Area",5419642.0,4128442.0,1962268.0,0,2002,2019,0.36206598147995755,0.36206598147995755,0,
800,16860.0,Bus,2009,"Chattanooga, TN-GA Metro Area",5143056.0,4161258.0,1841482.0,0,2002,2019,0.3580520997632536,0.3580520997632536,0,
801,16860.0,Bus,2010,"Chattanooga, TN-GA Metro Area",5353232.0,4178086.0,1961379.0,0,2002,2019,0.36639155560603387,0.36639155560603387,0,
802,16860.0,Bus,2011,"Chattanooga, TN-GA Metro Area",5469312.0,4033032.0,2029035.0,0,2002,2019,0.3709854182756442,0.3709854182756442,0,
803,16860.0,Bus,2012,"Chattanooga, TN-GA Metro Area",5746326.0,3815836.0,2263397.0,0,2002,2019,0.3938859368577418,0.3938859368577418,0,
804,16860.0,Bus,2013,"Chattanooga, TN-GA Metro Area",5240524.0,3820780.0,2211819.0,0,2002,2019,0.4220606565297669,0.4220606565297669,0,
805,16860.0,Bus,2014,"Chattanooga, TN-GA Metro Area",2619121.0,2037608.0,1957786.0,0,2002,2019,0.7474973473925031,0.7474973473925031,0,
806,16860.0,Bus,2015,"Chattanooga, TN-GA Metro Area",2588970.0,2221558.0,1988828.0,0,2002,2019,0.7681927561926172,0.7681927561926172,0,
807,16860.0,Bus,2016,"Chattanooga, TN-GA Metro Area",2478041.0,2327693.0,2000010.0,0,2002,2019,0.807093183688244,0.807093183688244,0,
808,16860.0,Bus,2017,"Chattanooga, TN-GA Metro Area",2305915.0,2301325.0,1940862.0,0,2002,2019,0.8416884403804997,0.8416884403804997,0,
809,16860.0,Bus,2018,"Chattanooga, TN-GA Metro Area",2130144.0,2268810.0,1916879.0,0,2002,2019,0.89988235537128,0.89988235537128,0,
811,16860.0,Rail,2002,"Chattanooga, TN-GA Metro Area",430748.0,15729.0,1409378.0,0,2002,2019,3.2719316166296766,3.2719316166296766,0,
812,16860.0,Rail,2003,"Chattanooga, TN-GA Metro Area",386430.0,15866.0,1346483.0,0,2002,2019,3.4844163237843855,3.4844163237843855,0,
813,16860.0,Rail,2004,"Chattanooga, TN-GA Metro Area",434119.0,19302.0,1609672.0,0,2002,2019,3.7079049753638977,3.7079049753638977,0,
814,16860.0,Rail,2005,"Chattanooga, TN-GA Metro Area",433169.0,19187.0,1736730.0,0,2002,2019,4.009358933811053,4.009358933811053,0,
815,16860.0,Rail,2006,"Chattanooga, TN-GA Metro Area",397293.0,17510.0,1740506.0,0,2002,2019,4.380912827560516,4.380912827560516,0,
816,16860.0,Rail,2007,"Chattanooga, TN-GA Metro Area",374674.0,14698.0,1680167.0,0,2002,2019,4.484343722809696,4.484343722809696,0,
817,16860.0,Rail,2008,"Chattanooga, TN-GA Metro Area",385743.0,19059.0,2147909.0,0,2002,2019,5.568238438545872,5.568238438545872,0,
818,16860.0,Rail,2009,"Chattanooga, TN-GA Metro Area",368973.0,13330.0,2159401.0,0,2002,2019,5.852463459385917,5.852463459385917,0,
819,16860.0,Rail,2010,"Chattanooga, TN-GA Metro Area",358656.0,14208.0,2141962.0,0,2002,2019,5.972190622769451,5.972190622769451,0,
820,16860.0,Rail,2011,"Chattanooga, TN-GA Metro Area",355856.0,14751.0,2120985.0,0,2002,2019,5.960233914841958,5.960233914841958,0,
821,16860.0,Rail,2012,"Chattanooga, TN-GA Metro Area",372445.0,16183.0,2031166.0,0,2002,2019,5.45359986038207,5.45359986038207,0,
822,16860.0,Rail,2013,"Chattanooga, TN-GA Metro Area",385991.0,17526.0,2268608.0,0,2002,2019,5.8773598348148015,5.8773598348148015,0,
823,16860.0,Rail,2014,"Chattanooga, TN-GA Metro Area",399624.0,16531.0,2426729.0,0,2002,2019,6.072530678838108,6.072530678838108,0,
824,16860.0,Rail,2015,"Chattanooga, TN-GA Metro Area",441205.0,17773.0,2482178.0,0,2002,2019,5.625906324724334,5.625906324724334,0,
825,16860.0,Rail,2016,"Chattanooga, TN-GA Metro Area",481093.0,18127.0,2917484.0,0,2002,2019,6.064282789398308,6.064282789398308,0,
826,16860.0,Rail,2017,"Chattanooga, TN-GA Metro Area",492660.0,19318.0,3029715.0,0,2002,2019,6.149707709170625,6.149707709170625,0,
827,16860.0,Rail,2018,"Chattanooga, TN-GA Metro Area",490906.0,19749.0,3303483.5,0,2002,2019,6.729360610789031,6.729360610789031,0,
829,16980.0,Bus,2002,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",338546592.0,87294153.0,258194330.0,0,2002,2019,0.7626552329907962,0.7626552329907962,0,
830,16980.0,Bus,2003,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",325342196.0,88914844.0,252271719.0,0,2002,2019,0.7754042423688564,0.7754042423688564,0,
831,16980.0,Bus,2004,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",328538114.0,89008738.0,270694509.0,0,2002,2019,0.8239363941804329,0.8239363941804329,0,
832,16980.0,Bus,2005,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",341009904.0,87832678.0,281536770.0,0,2002,2019,0.825597047761991,0.825597047761991,0,
833,16980.0,Bus,2006,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",334440561.0,88864876.0,281242798.0,0,2002,2019,0.8409350742597277,0.8409350742597277,0,
834,16980.0,Bus,2007,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",345393362.0,90538300.0,294225868.0,0,2002,2019,0.8518573324521506,0.8518573324521506,0,
835,16980.0,Bus,2008,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",366040339.0,90356199.0,294642976.0,0,2002,2019,0.8049467356656557,0.8049467356656557,0,
836,16980.0,Bus,2009,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",350198687.0,89024803.0,306325684.0,0,2002,2019,0.8747196816303312,0.8747196816303312,0,
837,16980.0,Bus,2010,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",337798580.0,79161610.0,299961589.0,0,2002,2019,0.8879894906603811,0.8879894906603811,0,
838,16980.0,Bus,2011,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",343206907.0,76905852.0,310035969.0,0,2002,2019,0.9033500278594335,0.9033500278594335,0,
839,16980.0,Bus,2012,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",348782215.0,74171181.0,319931470.0,0,2002,2019,0.9172814903993887,0.9172814903993887,0,
840,16980.0,Bus,2013,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",334762162.0,75549718.0,330604671.0,0,2002,2019,0.987580761890288,0.987580761890288,0,
841,16980.0,Bus,2014,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",309805498.0,74804334.0,331693153.0,0,2002,2019,1.0706496661334268,1.0706496661334268,0,
842,16980.0,Bus,2015,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",306422140.0,75554463.0,326925456.0,0,2002,2019,1.0669119927169755,1.0669119927169755,0,
843,16980.0,Bus,2016,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",289477671.0,76240373.0,314232507.0,0,2002,2019,1.085515528415316,1.085515528415316,0,
844,16980.0,Bus,2017,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",280054471.0,78265061.0,303658182.0,0,2002,2019,1.0842825715858684,1.0842825715858684,0,
845,16980.0,Bus,2018,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",271969765.0,78482831.0,292024545.0,0,2002,2019,1.0737390055104103,1.0737390055104103,0,
847,16980.0,Rail,2002,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",253952554.0,89478557.0,362803123.0,0,2002,2019,1.4286256124835035,1.4286256124835035,0,
848,16980.0,Rail,2003,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",250758739.0,97152502.0,352327705.0,0,2002,2019,1.4050465654957691,1.4050465654957691,0,
849,16980.0,Rail,2004,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",249776200.0,96783202.0,369531672.0,0,2002,2019,1.4794510926181117,1.4794510926181117,0,
850,16980.0,Rail,2005,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",260389527.0,97675164.0,382351160.0,0,2002,2019,1.4683814837145888,1.4683814837145888,0,
851,16980.0,Rail,2006,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",271444124.0,103693303.0,443318865.0,0,2002,2019,1.6331864490829795,1.6331864490829795,0,
852,16980.0,Rail,2007,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",269733232.0,106795419.0,439902573.0,0,2002,2019,1.6308801467962983,1.6308801467962983,0,
853,16980.0,Rail,2008,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",279484691.0,104566020.0,460631876.0,0,2002,2019,1.648147075075393,1.648147075075393,0,
854,16980.0,Rail,2009,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",278006283.0,104834313.0,484374420.0,0,2002,2019,1.7423146512123973,1.7423146512123973,0,
855,16980.0,Rail,2010,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",285045399.0,111459028.0,492670361.0,0,2002,2019,1.728392609487445,1.728392609487445,0,
856,16980.0,Rail,2011,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",297599459.0,110681252.0,510066356.0,0,2002,2019,1.7139357635727424,1.7139357635727424,0,
857,16980.0,Rail,2012,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",309109150.0,111850004.0,580536774.0,1,2002,2019,1.8780963746948287,1.8780963746948287,0,
858,16980.0,Rail,2013,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",306364965.0,115648612.0,606991111.0,1,2002,2019,1.981268031088346,1.981268031088346,0,
859,16980.0,Rail,2014,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",316140271.0,117457146.0,621419078.0,1,2002,2019,1.9656435291662036,1.9656435291662036,0,
860,16980.0,Rail,2015,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",317970449.0,118761261.0,657431531.0,1,2002,2019,2.067586887610427,2.067586887610427,0,
861,16980.0,Rail,2016,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",314490643.0,119583971.0,664459598.0,1,2002,2019,2.1128119795920286,2.1128119795920286,0,
862,16980.0,Rail,2017,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",304297224.0,121502210.0,671955736.0,1,2002,2019,2.2082217089170686,2.2082217089170686,0,
863,16980.0,Rail,2018,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",297780958.0,121364973.0,679217838.5,1,2002,2019,2.280931067795141,2.280931067795141,0,
865,17020.0,Bus,2006,"Chico, CA Metro Area",1015274.0,1050706.0,748850.0,1,2006,2019,0.7375841398479622,0.7375841398479622,0,
866,17020.0,Bus,2007,"Chico, CA Metro Area",1119394.0,1057365.0,759030.0,1,2006,2019,0.6780722426598678,0.6780722426598678,0,
867,17020.0,Bus,2008,"Chico, CA Metro Area",1259061.0,1053219.0,854349.0,1,2006,2019,0.6785604510027711,0.6785604510027711,0,
868,17020.0,Bus,2009,"Chico, CA Metro Area",1249950.0,1057830.0,947583.0,1,2006,2019,0.7580967238689548,0.7580967238689548,0,
869,17020.0,Bus,2010,"Chico, CA Metro Area",1224066.0,1070946.0,1125317.0,1,2006,2019,0.9193270624296402,0.9193270624296402,0,
870,17020.0,Bus,2011,"Chico, CA Metro Area",1218314.0,1084913.0,1197642.0,1,2006,2019,0.9830322888844748,0.9830322888844748,0,
871,17020.0,Bus,2012,"Chico, CA Metro Area",1347894.0,1109326.0,1246467.0,1,2006,2019,0.924751501230809,0.924751501230809,0,
872,17020.0,Bus,2013,"Chico, CA Metro Area",1356435.0,1137485.0,1300616.0,1,2006,2019,0.9588487468990405,0.9588487468990405,0,
873,17020.0,Bus,2014,"Chico, CA Metro Area",1384421.0,1136252.0,1292794.0,1,2006,2019,0.9338156528974929,0.9338156528974929,0,
874,17020.0,Bus,2015,"Chico, CA Metro Area",1301055.0,1044426.0,1329344.0,1,2006,2019,1.0217431238494914,1.0217431238494914,0,
875,17020.0,Bus,2016,"Chico, CA Metro Area",1197747.0,1021022.0,1348931.0,1,2006,2019,1.126223651572494,1.126223651572494,0,
876,17020.0,Bus,2017,"Chico, CA Metro Area",1099591.0,1041347.0,1265451.0,1,2006,2019,1.1508379024564588,1.1508379024564588,0,
877,17020.0,Bus,2018,"Chico, CA Metro Area",987595.0,1024840.0,1233504.5,1,2006,2019,1.2489983242118479,1.2489983242118479,0,
879,17140.0,Bus,2002,"Cincinnati-Middletown, OH-KY-IN Metro Area",29636167.0,16303788.0,21504379.0,0,2002,2019,0.72561269478607,0.72561269478607,0,
880,17140.0,Bus,2003,"Cincinnati-Middletown, OH-KY-IN Metro Area",29331833.0,15776422.0,22172188.0,0,2002,2019,0.7559087084670092,0.7559087084670092,0,
881,17140.0,Bus,2004,"Cincinnati-Middletown, OH-KY-IN Metro Area",28659580.0,15578174.0,22633828.0,0,2002,2019,0.789747372431836,0.789747372431836,0,
882,17140.0,Bus,2005,"Cincinnati-Middletown, OH-KY-IN Metro Area",26807888.0,15299372.0,25948442.0,0,2002,2019,0.9679405554066773,0.9679405554066773,0,
883,17140.0,Bus,2006,"Cincinnati-Middletown, OH-KY-IN Metro Area",25873478.0,14786474.0,27393651.0,0,2002,2019,1.0587541033331507,1.0587541033331507,0,
884,17140.0,Bus,2007,"Cincinnati-Middletown, OH-KY-IN Metro Area",26345783.0,13858362.0,28159054.0,1,2002,2019,1.0688258534582176,1.0688258534582176,0,
885,17140.0,Bus,2008,"Cincinnati-Middletown, OH-KY-IN Metro Area",25194203.0,13930146.0,33614014.0,1,2002,2019,1.3341963625521316,1.3341963625521316,0,
886,17140.0,Bus,2009,"Cincinnati-Middletown, OH-KY-IN Metro Area",22439875.0,13508420.0,33367410.0,1,2002,2019,1.4869695129763423,1.4869695129763423,0,
887,17140.0,Bus,2010,"Cincinnati-Middletown, OH-KY-IN Metro Area",19803150.0,12355103.0,34543856.0,1,2002,2019,1.7443616798337638,1.7443616798337638,0,
888,17140.0,Bus,2011,"Cincinnati-Middletown, OH-KY-IN Metro Area",20254856.0,12224757.0,34048987.0,1,2002,2019,1.6810283420430143,1.6810283420430143,0,
889,17140.0,Bus,2012,"Cincinnati-Middletown, OH-KY-IN Metro Area",21049483.0,12519751.0,34894744.0,1,2002,2019,1.657748268686694,1.657748268686694,0,
890,17140.0,Bus,2013,"Cincinnati-Middletown, OH-KY-IN Metro Area",20615446.0,12681198.0,34278249.0,1,2002,2019,1.6627459333162136,1.6627459333162136,0,
891,17140.0,Bus,2014,"Cincinnati-Middletown, OH-KY-IN Metro Area",20579319.0,13336891.0,33918550.0,1,2002,2019,1.6481862203506346,1.6481862203506346,0,
892,17140.0,Bus,2015,"Cincinnati-Middletown, OH-KY-IN Metro Area",20016428.0,13272228.0,32817358.0,1,2002,2019,1.6395211972885473,1.6395211972885473,0,
893,17140.0,Bus,2016,"Cincinnati-Middletown, OH-KY-IN Metro Area",18912961.0,13587638.0,32005844.0,1,2002,2019,1.6922703959469911,1.6922703959469911,0,
894,17140.0,Bus,2017,"Cincinnati-Middletown, OH-KY-IN Metro Area",17985391.0,13625556.0,30666820.0,1,2002,2019,1.7050960971601896,1.7050960971601896,0,
895,17140.0,Bus,2018,"Cincinnati-Middletown, OH-KY-IN Metro Area",17318280.0,13544363.0,29591551.0,1,2002,2019,1.7086887958850416,1.7086887958850416,0,
897,17460.0,Bus,2002,"Cleveland-Elyria-Mentor, OH Metro Area",42103809.1088,21249474.1968,31328525.0,0,2002,2019,0.7440781644968106,0.7440781644968106,0,
898,17460.0,Bus,2003,"Cleveland-Elyria-Mentor, OH Metro Area",43572244.552,21235203.0528,31814602.0,0,2002,2019,0.730157519473935,0.730157519473935,0,
899,17460.0,Bus,2004,"Cleveland-Elyria-Mentor, OH Metro Area",45583517.872,20588908.5392,31099787.0,0,2002,2019,0.6822594756141729,0.6822594756141729,0,
900,17460.0,Bus,2005,"Cleveland-Elyria-Mentor, OH Metro Area",50508337.9856,20141185.3248,32559195.0,0,2002,2019,0.6446301006634325,0.6446301006634325,0,
901,17460.0,Bus,2006,"Cleveland-Elyria-Mentor, OH Metro Area",54939971.0304,19824737.8512,37017758.0,0,2002,2019,0.6737855391208146,0.6737855391208146,0,
902,17460.0,Bus,2007,"Cleveland-Elyria-Mentor, OH Metro Area",46499362.78560001,19814206.601600002,36086470.0,0,2002,2019,0.7760637530967481,0.7760637530967481,0,
903,17460.0,Bus,2008,"Cleveland-Elyria-Mentor, OH Metro Area",46674402.4288,18361323.371200003,39305405.0,0,2002,2019,0.8421190835803174,0.8421190835803174,0,
904,17460.0,Bus,2009,"Cleveland-Elyria-Mentor, OH Metro Area",36375068.5456,16774183.3792,43018904.0,0,2002,2019,1.1826480531870682,1.1826480531870682,0,
905,17460.0,Bus,2010,"Cleveland-Elyria-Mentor, OH Metro Area",34539528.9376,13203430.446400002,40880150.0,0,2002,2019,1.1835757828039615,1.1835757828039615,0,
906,17460.0,Bus,2011,"Cleveland-Elyria-Mentor, OH Metro Area",35398505.2912,12594258.752,40448115.0,0,2002,2019,1.1426503652417022,1.1426503652417022,0,
907,17460.0,Bus,2012,"Cleveland-Elyria-Mentor, OH Metro Area",36642848.5536,12891164.2912,36113100.0,1,2002,2019,0.985542921074351,0.985542921074351,0,
908,17460.0,Bus,2013,"Cleveland-Elyria-Mentor, OH Metro Area",37289698.1344,13567179.788800001,41689022.0,1,2002,2019,1.1179769235391475,1.1179769235391475,0,
909,17460.0,Bus,2014,"Cleveland-Elyria-Mentor, OH Metro Area",37592459.585599996,13930114.844800001,41535219.0,1,2002,2019,1.1048816559986487,1.1048816559986487,0,
910,17460.0,Bus,2015,"Cleveland-Elyria-Mentor, OH Metro Area",35470324.0368,14073323.1216,38541165.0,1,2002,2019,1.0865749340212976,1.0865749340212976,0,
911,17460.0,Bus,2016,"Cleveland-Elyria-Mentor, OH Metro Area",33066930.96,13851345.08,37870311.0,1,2002,2019,1.1452623482297313,1.1452623482297313,0,
912,17460.0,Bus,2017,"Cleveland-Elyria-Mentor, OH Metro Area",29585980.5744,13554735.3888,35789395.0,1,2002,2019,1.209674119470208,1.209674119470208,0,
913,17460.0,Bus,2018,"Cleveland-Elyria-Mentor, OH Metro Area",25484690.467200004,12996514.3552,34413510.0,1,2002,2019,1.350360132656577,1.350360132656577,0,
915,17460.0,Rail,2002,"Cleveland-Elyria-Mentor, OH Metro Area",7566130.3952,2401435.784,7017092.0,0,2002,2019,0.9274347167545098,0.9274347167545098,0,
916,17460.0,Rail,2003,"Cleveland-Elyria-Mentor, OH Metro Area",6845306.6048,2363312.7168,6776656.0,0,2002,2019,0.9899711424537417,0.9899711424537417,0,
917,17460.0,Rail,2004,"Cleveland-Elyria-Mentor, OH Metro Area",7306702.692799999,2299351.3184,6699165.0,0,2002,2019,0.9168520031068644,0.9168520031068644,0,
918,17460.0,Rail,2005,"Cleveland-Elyria-Mentor, OH Metro Area",9780787.4752,2385654.4064,6204084.0,0,2002,2019,0.6343133429420659,0.6343133429420659,0,
919,17460.0,Rail,2006,"Cleveland-Elyria-Mentor, OH Metro Area",10272289.6192,2468817.7488,4388657.0,0,2002,2019,0.42723259980882294,0.42723259980882294,0,
920,17460.0,Rail,2007,"Cleveland-Elyria-Mentor, OH Metro Area",10776334.7792,2358840.2464,7562901.0,0,2002,2019,0.7018064262997447,0.7018064262997447,0,
921,17460.0,Rail,2008,"Cleveland-Elyria-Mentor, OH Metro Area",11303466.4144,2297610.9808,8973715.0,0,2002,2019,0.7938905350811656,0.7938905350811656,0,
922,17460.0,Rail,2009,"Cleveland-Elyria-Mentor, OH Metro Area",7733212.196800001,2153615.6544,7519161.0,0,2002,2019,0.9723205323541264,0.9723205323541264,0,
923,17460.0,Rail,2010,"Cleveland-Elyria-Mentor, OH Metro Area",7285967.974400001,1832425.2208000002,6639209.0,0,2002,2019,0.9112322512708737,0.9112322512708737,0,
924,17460.0,Rail,2011,"Cleveland-Elyria-Mentor, OH Metro Area",7920268.904,2052838.5552,9111250.0,0,2002,2019,1.1503712955248924,1.1503712955248924,0,
925,17460.0,Rail,2012,"Cleveland-Elyria-Mentor, OH Metro Area",8543784.060800001,2524916.1648000004,9459707.0,0,2002,2019,1.1072034279754768,1.1072034279754768,0,
926,17460.0,Rail,2013,"Cleveland-Elyria-Mentor, OH Metro Area",8754570.5952,3005685.1312,9697634.0,0,2002,2019,1.1077224056331292,1.1077224056331292,0,
927,17460.0,Rail,2014,"Cleveland-Elyria-Mentor, OH Metro Area",8436827.9648,3160349.7695999998,9238303.0,0,2002,2019,1.0949972001970292,1.0949972001970292,0,
928,17460.0,Rail,2015,"Cleveland-Elyria-Mentor, OH Metro Area",8496962.123200001,3167861.4912,9152741.0,0,2002,2019,1.077178039314718,1.077178039314718,0,
929,17460.0,Rail,2016,"Cleveland-Elyria-Mentor, OH Metro Area",8345655.1248,3228704.7456,9454399.0,0,2002,2019,1.1328528268446236,1.1328528268446236,0,
930,17460.0,Rail,2017,"Cleveland-Elyria-Mentor, OH Metro Area",7531977.3264,3094647.0944,10280173.0,0,2002,2019,1.3648704124436781,1.3648704124436781,0,
931,17460.0,Rail,2018,"Cleveland-Elyria-Mentor, OH Metro Area",7430526.820800001,3075295.8175999997,10843889.0,0,2002,2019,1.4593701444755034,1.4593701444755034,0,
933,17780.0,Bus,2002,"College Station-Bryan, TX Metro Area",253531.0,461871.0,160272.0,0,2002,2019,0.6321593809041104,0.6321593809041104,0,
934,17780.0,Bus,2003,"College Station-Bryan, TX Metro Area",236688.0,447831.0,110676.0,0,2002,2019,0.46760292030014194,0.46760292030014194,0,
935,17780.0,Bus,2004,"College Station-Bryan, TX Metro Area",254948.0,436034.0,125518.0,0,2002,2019,0.4923278472472818,0.4923278472472818,0,
936,17780.0,Bus,2005,"College Station-Bryan, TX Metro Area",279248.0,435630.0,139288.0,0,2002,2019,0.4987967684638744,0.4987967684638744,0,
937,17780.0,Bus,2006,"College Station-Bryan, TX Metro Area",299379.0,428562.0,175457.0,0,2002,2019,0.5860698312172864,0.5860698312172864,0,
938,17780.0,Bus,2007,"College Station-Bryan, TX Metro Area",357903.0,454984.0,118071.0,0,2002,2019,0.3298966479744512,0.3298966479744512,0,
939,17780.0,Bus,2008,"College Station-Bryan, TX Metro Area",401891.0,495985.0,196863.0,0,2002,2019,0.48984177301805715,0.48984177301805715,0,
940,17780.0,Bus,2009,"College Station-Bryan, TX Metro Area",556525.0,1211549.0,253913.0,0,2002,2019,0.456247248551278,0.456247248551278,0,
941,17780.0,Bus,2010,"College Station-Bryan, TX Metro Area",583780.0,1226024.0,259282.0,0,2002,2019,0.4441433416698071,0.4441433416698071,0,
942,17780.0,Bus,2011,"College Station-Bryan, TX Metro Area",615681.0,1115649.0,277372.0,0,2002,2019,0.4505125219066367,0.4505125219066367,0,
943,17780.0,Bus,2012,"College Station-Bryan, TX Metro Area",674232.0,999109.0,312518.0,0,2002,2019,0.46351700898207143,0.46351700898207143,0,
