,NTD_ID,4 digit NTDID,Legacy NTD ID,Agency,MODE,SERVICE_ID,RailBus,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
1968,8026,0,0,City of St. George,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,139439.0,150918.0,163598.0,0.0,0.0,0.0,0.0
1969,8109,0,0,"vRide, Inc. - Denver",VP,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,1510058.0,926563.0,616095.0,0.0,0.0,0.0,0.0
1970,9012,0,0,0,CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,175332.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,9012,0,0,San Joaquin Regional Transit District,CB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,1010731.0,850438.0,891515.0,0.0,0.0,0.0,0.0
1972,9012,0,0,San Joaquin Regional Transit District,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,187874.0,230633.0,342339.0,0.0,0.0,0.0,0.0
1973,9012,0,0,0,RB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,894929.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,9020,0,0,Santa Barbara Metropolitan Transit District,CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,126404.0,74377.0,174827.0,0.0,0.0,0.0,0.0
1975,9026,0,0,San Diego Metropolitan Transit System,CB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,1115923.0,1154307.0,1270230.0,0.0,0.0,0.0,0.0
1976,9030,0,0,North County Transit District,YR,PT,Other,0.0,0.0,0.0,0.0,0.0,0.0,2388199.0,2650993.0,2280064.0,0.0,0.0,0.0,0.0
1977,9039,0,0,Culver City Municipal Bus Lines,DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,5875.0,5028.0,6989.0,0.0,0.0,0.0,0.0
1978,9061,0,0,Yuba-Sutter Transit Authority,CB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,684771.0,687481.0,681794.0,0.0,0.0,0.0,0.0
1979,9144,0,0,0,RB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,284952.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,9147,0,0,City of Los Angeles Department of Transportation,CB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,3179443.0,4413445.0,3906464.0,0.0,0.0,0.0,0.0
1981,9155,0,0,City of Vacaville,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,30055.0,26334.0,27070.0,0.0,0.0,0.0,0.0
1982,9155,0,0,City of Vacaville,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,276749.0,339687.0,353654.0,0.0,0.0,0.0,0.0
1983,9163,0,0,Camarillo Area Transit,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72179.0,98178.0,0.0,0.0,0.0,0.0
1984,9163,0,0,Camarillo Area Transit,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18500.0,21084.0,0.0,0.0,0.0,0.0
1985,9167,0,0,Davis Community Transit,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,32585.0,29379.0,31105.0,0.0,0.0,0.0,0.0
1986,9168,0,0,Roseville Transit,CB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,505614.0,537635.0,570001.0,0.0,0.0,0.0,0.0
1987,9173,0,0,Merced County Transit,DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,968.0,3972.0,6248.0,0.0,0.0,0.0,0.0
1988,9191,0,0,Town of Oro Valley - Transit Services Division,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,50254.0,49977.0,66558.0,0.0,0.0,0.0,0.0
1989,9194,0,0,City of Atascadero,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,50224.0,52802.0,53778.0,0.0,0.0,0.0,0.0
1990,9194,0,0,City of Atascadero,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,54378.0,41399.0,39682.0,0.0,0.0,0.0,0.0
1991,9195,0,0,Paso Robles Transit Services,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,15454.0,9971.0,11105.0,0.0,0.0,0.0,0.0
1992,9195,0,0,Paso Robles Transit Services,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,132231.0,177918.0,188694.0,0.0,0.0,0.0,0.0
1993,9196,0,0,Placer County Department of Public Works,CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,88465.0,93917.0,8200.0,0.0,0.0,0.0,0.0
1994,9196,0,0,Placer County Department of Public Works,CB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,307098.0,317626.0,411048.0,0.0,0.0,0.0,0.0
1995,9196,0,0,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,133.0,185.0,0.0,0.0,0.0,0.0,0.0
1996,9197,0,0,City of Tracy,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26836.0,25545.0,0.0,0.0,0.0,0.0
1997,9197,0,0,City of Tracy,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54054.0,55875.0,0.0,0.0,0.0,0.0
1998,9205,0,0,City of Elk Grove,CB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,781495.0,657500.0,714740.0,0.0,0.0,0.0,0.0
1999,9215,0,0,Carson Area Metropolitan Planning Organization,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,27134.0,28800.0,35032.0,0.0,0.0,0.0,0.0
2000,9215,0,0,Carson Area Metropolitan Planning Organization,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,60747.0,67200.0,64541.0,0.0,0.0,0.0,0.0
2001,9217,0,0,City of Manteca,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28496.0,28473.0,0.0,0.0,0.0,0.0
2002,9217,0,0,City of Manteca,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33531.0,28630.0,0.0,0.0,0.0,0.0
2003,9223,0,0,"Paratransit, Inc.",DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,1550257.0,1341847.0,1183218.0,0.0,0.0,0.0,0.0
2004,9225,0,0,San Francisco Bay Area Water Emergency Transportation Authority,FB,PT,Other,0.0,0.0,0.0,0.0,0.0,0.0,3530142.0,3351696.0,10013166.0,0.0,0.0,0.0,0.0
2005,9226,0,0,Imperial County Transportation Commission,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,92000.0,61665.0,49184.0,0.0,0.0,0.0,0.0
2006,9226,0,0,Imperial County Transportation Commission,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,548813.0,530893.0,506374.0,0.0,0.0,0.0,0.0
2007,9227,0,0,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,5429.0,5486.0,0.0,0.0,0.0,0.0,0.0
2008,9227,0,0,City of Moorpark,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,62503.0,63088.0,57263.0,0.0,0.0,0.0,0.0
2009,19,19,19,Intercity Transit,CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346848.0,387089.0,289072.0,255059.0,243220.0,219148.0
2010,40,40,40,Central Puget Sound Regional Transit Authority,SR,DO,Rail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,44,44,44,Skagit Transit,CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67130.0,152964.0,129635.0,123823.0,107963.0,65432.0
2027,51,51,51,Asotin County PTBA,VP,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75136.0,73817.0,70680.0,85053.0,68740.0,64368.0
2043,55,55,55,Kootenai County,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,55,55,55,Kootenai County,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,56,0,0,0,FB,DO,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67437.0,0.0,0.0,0.0,0.0,0.0
2053,57,57,57,Central Oregon Intergovernmental Council,CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124863.0,162135.0,230444.0,254256.0,344769.0,262885.0
2054,57,57,57,Central Oregon Intergovernmental Council,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131392.0,77995.0,66957.0,85021.0,84673.0,72181.0
2055,57,57,57,Central Oregon Intergovernmental Council,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67763.0,63506.0,70938.0,79538.0,72706.0,63396.0
2056,57,57,57,Central Oregon Intergovernmental Council,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205677.0,213357.0,216093.0,229362.0,261036.0,338669.0
2057,58,0,0,0,SR,DO,Rail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2073,59,59,59,Josephine County,CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29178.0,35587.0,39018.0,37226.0,40426.0,42570.0
2089,59,59,59,Josephine County,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34742.0,31626.0,34865.0,29020.0,27570.0,21917.0
2105,59,59,59,Josephine County,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71435.0,80710.0,79075.0,87355.0,69787.0,57773.0
2121,60,60,60,The Tulalip Tribes of Washington,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2137,61,61,61,City of Albany,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13753.0,24764.0,26874.0,30000.0,34805.0,33721.0
2153,61,61,61,City of Albany,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34085.0,53178.0,62658.0,56140.0,51619.0,55432.0
2169,63,63,63,City of Milton-Freewater,DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7090.0,7541.0,7834.0,6246.0,5895.0,5195.0
2185,63,63,63,City of Milton-Freewater,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6220.0,7343.0,6707.0,3867.0,3984.0,229.0
2201,64,64,64,Valley Transit,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15831.0,25673.0,22772.0,21795.0,22164.0,21892.0
2217,64,64,64,Valley Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209007.0,219008.0,162003.0,153308.0,147224.0,155052.0
2233,64,64,64,Valley Transit,VP,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32841.0,36583.0,39697.0,28922.0,30218.0,25613.0
2234,1045,0,0,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138961.0,145911.0,0.0,0.0,0.0,0.0
2235,1099,0,0,York County Community Action Corporation,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63303.0,72346.0,0.0,0.0,0.0,0.0
2236,1105,0,0,Cape Cod Regional Transit Authority,CB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387612.0,419402.0,0.0,0.0,0.0,0.0
2237,1105,0,0,Cape Cod Regional Transit Authority,DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549413.0,2974888.0,0.0,0.0,0.0,0.0
2238,1112,0,0,South Portland Bus Service,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299479.0,307331.0,0.0,0.0,0.0,0.0
2239,1122,0,0,"Jalbert Leasing, Inc. dba C&J",CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10536563.0,9854932.0,0.0,0.0,0.0,0.0
2240,1123,0,0,Greater Derry Salem Cooperative Alliance for Regional Transportation,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,2002,0,0,Capital District Transportation Authority,CB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655238.0,711466.0,0.0,0.0,0.0,0.0
2242,2137,0,0,Monroe Bus Corporation,CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364710.0,2472584.0,0.0,0.0,0.0,0.0
2243,2179,0,0,"Hendrick Hudson Bus Lines, Inc.",CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237433.0,224479.0,0.0,0.0,0.0,0.0
2244,2195,0,0,Gloucester County Division of Transportation Services ,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,2197,0,0,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57401.0,53137.0,0.0,0.0,0.0,0.0
2246,2197,0,0,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116701.0,738048.0,0.0,0.0,0.0,0.0
2247,2202,0,0,Essex County Division of Training and Employment,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,2206,0,0,Nassau Inter County Express,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155658.0,1103507.0,0.0,0.0,0.0,0.0
2249,2206,0,0,Nassau Inter County Express,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41893635.0,44105826.0,0.0,0.0,0.0,0.0
2250,2207,0,0,Hudson Transportation Management Association,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46359.0,47784.0,0.0,0.0,0.0,0.0
2251,2208,0,0,County of Burlington,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134796.0,141036.0,0.0,0.0,0.0,0.0
2252,2209,0,0,Somerset County Transportation,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980400.0,930400.0,0.0,0.0,0.0,0.0
2253,2209,0,0,Somerset County Transportation,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229922.0,245448.0,0.0,0.0,0.0,0.0
2254,2210,0,0,County of Morris,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12961.0,0.0,0.0,0.0,0.0,0.0
2255,2211,0,0,County of Mercer,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,2212,0,0,County of Hunterdon,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486102.0,311380.0,0.0,0.0,0.0,0.0
2257,2213,0,0,City of Mechanicville,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,543.0,0.0,0.0,0.0,0.0
2258,2214,0,0,Town of Warwick Dial A Bus,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31968.0,41075.0,0.0,0.0,0.0,0.0
2259,2215,0,0,Watertown CitiBus,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23750.0,24104.0,0.0,0.0,0.0,0.0
2260,2215,0,0,Watertown CitiBus,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136952.0,134510.0,0.0,0.0,0.0,0.0
2261,3015,0,0,Luzerne County Transportation Authority,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115090.0,173203.0,0.0,0.0,0.0,0.0
2262,3027,0,0,York County Transportation Authority,CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38298.0,118883.0,0.0,0.0,0.0,0.0
2263,3040,0,0,Annapolis Department of Transportation,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56213.0,5493.0,0.0,0.0,0.0,0.0
2264,3054,0,0,0,DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70392.0,0.0,0.0,0.0,0.0,0.0
2265,3077,0,0,Borough of Pottstown - Pottstown Area Rapid Transit,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287850.0,263847.0,0.0,0.0,0.0,0.0
2266,3083,0,0,0,DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174885.0,0.0,0.0,0.0,0.0,0.0
2267,3083,0,0,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",LR,DO,Rail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680839.0,687892.0,0.0,0.0,0.0,0.0
2268,3093,0,0,City of Hazleton -- Hazleton Public Transit,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34589.0,33501.0,0.0,0.0,0.0,0.0
2269,3093,0,0,City of Hazleton -- Hazleton Public Transit,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131914.0,157700.0,0.0,0.0,0.0,0.0
2270,3095,0,0,County of Lebanon Transit Authority,CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29955.0,27845.0,0.0,0.0,0.0,0.0
2271,3106,0,0,National Capital Region Transportation Planning Board,VP,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696.0,28046.0,0.0,0.0,0.0,0.0
2272,3107,0,0,West Virginia University - Morgantown Personal Rapid Transit,MG,DO,Rail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3803444.0,5148530.0,0.0,0.0,0.0,0.0
2273,3108,0,0,Cecil County Government - SSCT,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101236.0,37806.0,0.0,0.0,0.0,0.0
2274,3108,0,0,Cecil County Government - SSCT,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76706.0,0.0,0.0,0.0,0.0
2275,3109,0,0,St. Mary's Transit System -Dept. of Public Works and Transit,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53833.0,46406.0,0.0,0.0,0.0,0.0
2276,3109,0,0,St. Mary's Transit System -Dept. of Public Works and Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275012.0,288315.0,0.0,0.0,0.0,0.0
2277,4010,0,0,Gastonia Transit,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12870.0,15514.0,0.0,0.0,0.0,0.0
2278,4010,0,0,Gastonia Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190874.0,187905.0,0.0,0.0,0.0,0.0
2279,4025,0,0,Chatham Area Transit Authority,FB,PT,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,4025,0,0,Chatham Area Transit Authority,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3324852.0,2926447.0,0.0,0.0,0.0,0.0
2281,4034,0,0,Miami-Dade Transit,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7210.0,577733.0,0.0,0.0,0.0,0.0
2282,4035,0,0,Central Florida Regional Transportation Authority,RB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,4037,0,0,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62336.0,702359.0,0.0,0.0,0.0,0.0
2284,4038,0,0,Escambia County Area Transit,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734533.0,1841812.0,0.0,0.0,0.0,0.0
2285,4081,0,0,Anderson Transit Authority,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72452.0,79059.0,0.0,0.0,0.0,0.0
2286,4100,0,0,Santee Wateree Regional Transportation Authority,CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88090.0,94201.0,0.0,0.0,0.0,0.0
2287,4112,0,0,City of San Juan,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,4115,0,0,Municipality of Caguas Mobility Office,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,4115,0,0,Municipality of Caguas Mobility Office,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,4117,0,0,Municipality of Vega Baja,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,4117,0,0,Municipality of Vega Baja,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,4122,0,0,Municipality of Cayey,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,4122,0,0,Municipality of Cayey,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,4124,0,0,Municipality of Cidra,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295,4124,0,0,Municipality of Cidra,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,4126,0,0,Municipality of Humacao,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,4126,0,0,Municipality of Humacao,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2298,4129,0,0,Charlotte County Transit Division,DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10372.0,3166.0,0.0,0.0,0.0,0.0
2299,4129,0,0,Charlotte County Transit Division,VP,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,4131,0,0,Davidson County Transportation,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,4131,0,0,Davidson County Transportation,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,4132,0,0,Goldsboro-Wayne Transportation Authority,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141195.0,1163723.0,0.0,0.0,0.0,0.0
2303,4132,0,0,Goldsboro-Wayne Transportation Authority,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169061.0,179121.0,0.0,0.0,0.0,0.0
2304,4145,0,0,Municipality of Manati,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,4145,0,0,Municipality of Manati,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,4151,0,0,Municipality of Hatillo,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,4151,0,0,Municipality of Hatillo,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,4156,0,0,Lower Savannah COG,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10107.0,10485.0,0.0,0.0,0.0,0.0
2309,4159,0,0,Regional Transportation Authority,VP,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745769.0,580814.0,0.0,0.0,0.0,0.0
2310,4160,0,0,Municipality of Camuy,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,4161,0,0,Cherokee County Board of Commissioners,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23143.0,28449.0,0.0,0.0,0.0,0.0
2312,4163,0,0,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,4163,0,0,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,4165,0,0,Municipality of Juncos,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2315,4165,0,0,Municipality of Juncos,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,4166,0,0,City of Jacksonville,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3368.0,9550.0,0.0,0.0,0.0,0.0
2317,4166,0,0,City of Jacksonville,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125641.0,134775.0,0.0,0.0,0.0,0.0
2318,4172,0,0,Western Piedmont Regional Transit Authority dba: Greenway Public Transportation,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,4193,0,0,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57932.0,0.0,0.0,0.0,0.0,0.0
2320,4194,0,0,Municipality of Mayaguez,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2321,4194,0,0,Municipality of Mayaguez,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,4195,0,0,Municipality of San Lorenzo,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,4195,0,0,Municipality of San Lorenzo,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,4196,0,0,Kentuckiana Regional Planning and Development Agency,VP,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404092.0,742308.0,0.0,0.0,0.0,0.0
2325,4201,0,0,Municipality of Guaynabo,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,4201,0,0,Municipality of Guaynabo,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,4203,0,0,Enterprise Rideshare,VP,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270429.0,0.0,0.0,0.0,0.0
