,CBSA,MNAME,UAPOPPCT,UZA,UZA Name,RailBus,YEAR,UPT,VRM,FARE,FARE_per_UPT,AVG_FARE,PROBLEM_FLAG,PROBLEM_FLAG_NOTE,NEW_REPORTER_FLAG,min_year,max_year,UPT_ADJ,VRM_ADJ,AVG_FARE_ADJ
983,28140.0,"Kansas City, MO-KS Metro Area",100.0,31,"Kansas City, MO-KS",Bus,2018,12968764.0,9370101.0,8027872.0,0.6190159679056539,0.6190159679056539,0,,1,2002,2019,12968764.0,9370101.0,0.6190159679056539
984,28140.0,"Kansas City, MO-KS Metro Area",100.0,31,"Kansas City, MO-KS",Bus,2019,2785542.0,2339865.0,0.0,0.0,0.0,0,,1,2002,2019,2785542.0,2339865.0,0.0
985,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2002,21052568.0,12760965.0,11714699.0,0.5564498829786466,0.5564498829786466,0,,0,2002,2019,21052568.0,12760965.0,0.5564498829786466
986,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2003,21867796.0,12915229.0,13213360.0,0.604238305497271,0.604238305497271,0,,0,2002,2019,21867796.0,12915229.0,0.604238305497271
987,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2004,23118059.0,13207632.0,14201801.0,0.6143163230096437,0.6143163230096437,0,,0,2002,2019,23118059.0,13207632.0,0.6143163230096437
988,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2005,23748009.0,13476969.0,16461962.0,0.6931933535986111,0.6931933535986111,0,,0,2002,2019,23748009.0,13476969.0,0.6931933535986111
989,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2006,24506488.0,13543816.0,18101977.0,0.7386605946963922,0.7386605946963922,0,,0,2002,2019,24506488.0,13543816.0,0.7386605946963922
990,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2007,26036447.0,14373907.0,18171572.0,0.6979282541892141,0.6979282541892141,0,,0,2002,2019,26036447.0,14373907.0,0.6979282541892141
991,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2008,26086364.0,14888694.0,20652395.0,0.791693123656482,0.791693123656482,0,,0,2002,2019,26086364.0,14888694.0,0.7916931236564821
992,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2009,23359197.0,14090363.0,20147358.0,0.8625021656352314,0.8625021656352314,0,,0,2002,2019,23359197.0,14090363.0,0.8625021656352314
993,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2010,25331093.0,14809154.0,20942118.0,0.8267356643473694,0.8267356643473694,0,,0,2002,2019,25331093.0,14809154.0,0.8267356643473694
994,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2011,27438626.0,14657034.0,24539515.0,0.8943419761616344,0.8943419761616344,0,,0,2002,2019,27438626.0,14657034.0,0.8943419761616344
995,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2012,28488810.0,15464703.0,26945766.0,0.9458368390957713,0.9458368390957713,0,,1,2002,2019,28488810.0,15464703.0,0.9458368390957713
996,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2013,28952666.0,14875198.0,27821832.0,0.9609419733574794,0.9609419733574794,0,,1,2002,2019,28952666.0,14875198.0,0.9609419733574796
997,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2014,29042369.0,15161360.0,27296885.0,0.9398987045443848,0.9398987045443848,0,,1,2002,2019,29042369.0,15161360.0,0.9398987045443848
998,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2015,27917993.0,15499037.0,26515163.0,0.9497517604506885,0.9497517604506885,0,,1,2002,2019,27917993.0,15499037.0,0.9497517604506885
999,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2016,25945725.0,15697846.0,24694889.0,0.9517902852974816,0.9517902852974816,0,,1,2002,2019,25945725.0,15697846.0,0.9517902852974816
1000,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2017,24991622.0,15893222.0,23167708.0,0.9270189826014494,0.9270189826014494,0,,1,2002,2019,24991622.0,15893222.0,0.9270189826014494
1001,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2018,23935789.0,16035374.0,21493980.5,0.8979850423982264,0.8979850423982264,0,,1,2002,2019,23935789.0,16035374.0,0.8979850423982263
1002,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Bus,2019,5821734.0,4031817.0,0.0,0.0,0.0,0,,1,2002,2019,5821734.0,4031817.0,0.0
1003,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Rail,2014,616411.0,417026.0,371360.0,0.6024551800665465,0.6024551800665465,0,,1,2014,2019,616411.0,417026.0,0.6024551800665465
1004,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Rail,2015,972546.0,646527.0,2116764.0,2.1765181287054802,1.4136095815032965,0,,1,2014,2019,972546.0,646527.0,1.4136095815032965
1005,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Rail,2016,887224.0,646445.0,1973864.0,2.2247639829400465,2.2247639829400465,0,,1,2014,2019,887224.0,646445.0,2.2247639829400465
1006,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Rail,2017,851881.0,623242.0,1983617.0,2.3285141938838874,2.3285141938838874,0,,1,2014,2019,851881.0,623242.0,2.3285141938838874
1007,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Rail,2018,1114859.0,778544.0,1917043.5,1.7195389730898705,1.7195389730898705,0,,1,2014,2019,1114859.0,778544.0,1.7195389730898705
1008,36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",100.0,32,"Orlando, FL",Rail,2019,394639.0,240697.0,0.0,0.0,0.0,0,,1,2014,2019,394639.0,240697.0,0.0
1009,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2002,8083501.0,5893141.0,5901925.0,0.7301199072035743,0.7301199072035743,0,,0,2002,2019,8053592.0463,5871336.378299999,0.7274184635469212
1010,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2003,8506035.0,6500072.0,6029982.0,0.7089063235690894,0.7089063235690894,0,,0,2002,2019,8474562.6705,6476021.7336,0.7062833701718837
1011,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2004,8117526.0,6159214.0,7210068.0,0.8882100285234689,0.8882100285234689,0,,0,2002,2019,8087491.1537999995,6136424.9081999995,0.8849236514179321
1012,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2005,8095364.0,5951313.0,7220799.0,0.8919671802280911,0.8919671802280911,0,,0,2002,2019,8065411.1532,5929293.141899999,0.8886669016612472
1013,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2006,8401763.0,6070872.0,7721439.0,0.9190260425103636,0.9190260425103636,0,,0,2002,2019,8370676.476899999,6048409.7736,0.9156256461530752
1014,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2007,8386034.0,6168396.0,8442078.0,1.006683016071721,1.006683016071721,0,,0,2002,2019,8355005.674199999,6145572.9348,1.0029582889122557
1015,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2008,9403307.0,6148862.0,9239124.0,0.9825398660279836,0.9825398660279836,0,,0,2002,2019,9368514.7641,6126111.2106,0.97890446852368
1016,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2009,8032172.0,6335110.0,8944122.0,1.113537160309814,1.113537160309814,0,,0,2002,2019,8002452.9636,6311670.092999999,1.1094170728166677
1017,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2010,8358227.0,6226703.0,8670419.0,1.0373514622180038,1.0373514622180038,0,,0,2002,2019,8327301.5601,6203664.1989,1.0335132618077971
1018,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2011,9207382.0,6169222.0,9312319.0,1.0113970507577508,1.0113970507577508,0,,0,2002,2019,9173314.6866,6146395.8786,1.007654881669947
1019,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2012,9942013.0,6172525.0,10047702.0,1.010630543331617,1.010630543331617,0,,0,2002,2019,9905227.5519,6149686.6575,1.00689121032129
1020,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2013,10253213.0,6734267.0,10389901.0,1.0133312357794577,1.0133312357794577,0,,0,2002,2019,10215276.1119,6709350.212099999,1.0095819102070738
1021,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2014,10290551.0,6988057.0,10354692.0,1.0062329995740753,1.0062329995740753,0,,0,2002,2019,10252475.9613,6962201.1891,1.0025099374756512
1022,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2015,9666605.0,7054506.0,10187027.0,1.0538371020642718,1.0538371020642718,0,,0,2002,2019,9630838.5615,7028404.3278,1.049937904786634
1023,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2016,9193293.0,6997279.0,9903750.0,1.077279925702357,1.077279925702357,0,,0,2002,2019,9159277.8159,6971389.0677,1.0732939899772582
1024,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2017,8754767.0,6918068.0,8998862.0,1.0278813816518475,1.0278813816518475,0,,0,2002,2019,8722374.3621,6892471.148399999,1.0240782205397356
1025,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2018,8815989.0,7407788.0,8404779.5,0.9533563959755395,0.9533563959755395,0,,0,2002,2019,8783369.840699999,7380379.1844,0.9498289773104299
1026,26900.0,"Indianapolis-Carmel, IN Metro Area",99.63,33,"Indianapolis, IN",Bus,2019,2075720.0,1880107.0,0.0,0.0,0.0,0,,1,2002,2019,2068039.836,1873150.6040999999,0.0
1027,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2002,8597057.0,9406350.0,12436865.0,1.4466421474232403,1.4466421474232403,0,,0,2002,2019,8597057.0,9406350.0,1.4466421474232403
1028,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2003,7767366.0,9327624.0,13086645.0,1.6848240445989027,1.6848240445989027,0,,0,2002,2019,7767366.0,9327624.0,1.6848240445989027
1029,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2004,11459068.0,9046027.0,13780550.0,1.2025890761796683,1.2025890761796683,0,,0,2002,2019,11459068.0,9046027.0,1.2025890761796683
1030,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2005,8091726.0,9528375.0,13975951.0,1.7271903423324022,1.7271903423324022,0,,0,2002,2019,8091726.0,9528375.0,1.7271903423324022
1031,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2006,11907998.0,10003129.0,13868643.0,1.1646494230180422,1.1646494230180422,0,,0,2002,2019,11907998.0,10003129.0,1.1646494230180422
1032,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2007,13137500.0,9734789.0,14439676.0,1.0991190104662227,1.0991190104662227,0,,0,2002,2019,13137500.0,9734789.0,1.0991190104662227
1033,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2008,21212067.0,10712813.0,14609180.0,0.688720245886457,0.688720245886457,0,,0,2002,2019,21212067.0,10712813.0,0.688720245886457
1034,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2009,15152773.0,11277284.0,15838517.0,1.0452553469916035,1.0452553469916035,0,,0,2002,2019,15152773.0,11277284.0,1.0452553469916035
1035,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2010,15216754.0,10992826.0,13636873.0,0.8961749003762564,0.8961749003762564,0,,0,2002,2019,15216754.0,10992826.0,0.8961749003762562
1036,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2011,15934126.0,10827074.0,14212376.0,0.8919457521548405,0.8919457521548405,0,,0,2002,2019,15934126.0,10827074.0,0.8919457521548405
1037,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2012,16293816.0,10068613.0,14722110.0,0.9035397232913395,0.9035397232913395,0,,0,2002,2019,16293816.0,10068613.0,0.9035397232913396
1038,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2013,15828497.0,9989050.0,13260332.0,0.837750545740382,0.837750545740382,0,,0,2002,2019,15828497.0,9989050.0,0.837750545740382
1039,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2014,14751530.0,9945737.0,13973870.0,0.9472827564327225,0.9472827564327225,0,,0,2002,2019,14751530.0,9945737.0,0.9472827564327225
1040,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2015,13562764.0,10356932.0,14115226.0,1.0407337324456873,1.0407337324456873,0,,0,2002,2019,13562764.0,10356932.0,1.0407337324456873
1041,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2016,12841619.0,10707527.0,14011691.0,1.091115614004745,1.091115614004745,0,,0,2002,2019,12841619.0,10707527.0,1.091115614004745
1042,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2017,12145623.0,10492112.0,12896637.0,1.0618341274054035,1.0618341274054035,0,,0,2002,2019,12145623.0,10492112.0,1.0618341274054035
1043,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2018,11241802.0,10364662.0,12287342.5,1.0930047068966346,1.0930047068966346,0,,0,2002,2019,11241802.0,10364662.0,1.0930047068966346
1044,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Bus,2019,2623790.0,2571011.0,0.0,0.0,0.0,0,,0,2002,2019,2623790.0,2571011.0,0.0
1045,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Rail,2011,639031.0,156958.0,0.0,0.0,0.0,0,,1,2011,2019,639031.0,156958.0,0.0
1046,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Rail,2012,1651310.0,375067.0,680839.0,0.41230235388873077,0.41230235388873077,0,,1,2011,2019,1651310.0,375067.0,0.41230235388873077
1047,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Rail,2013,1654104.0,373902.0,687892.0,0.4158698606617238,0.4158698606617238,0,,1,2011,2019,1654104.0,373902.0,0.41586986066172377
1048,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Rail,2014,1604911.0,382472.0,1499060.0,0.9340455638973126,0.7976984251991728,0,,1,2011,2019,1604911.0,382472.0,0.7976984251991728
1049,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Rail,2015,1454979.0,392651.0,1716187.0,1.1795269897366216,1.1795269897366216,0,,1,2011,2019,1454979.0,392651.0,1.1795269897366216
1050,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Rail,2016,1391329.0,393635.0,1326959.0,0.953734882260055,0.953734882260055,0,,1,2011,2019,1391329.0,393635.0,0.9537348822600549
1051,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Rail,2017,1402316.0,391766.0,1379349.0,0.9836220937363619,0.9836220937363619,0,,1,2011,2019,1402316.0,391766.0,0.9836220937363619
1052,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Rail,2018,1461451.0,383471.0,1210930.0,0.8285806366412558,0.8285806366412558,0,,1,2011,2019,1461451.0,383471.0,0.8285806366412558
1053,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",100.0,34,"Virginia Beach, VA",Rail,2019,334067.0,92089.0,0.0,0.0,0.0,0,,1,2011,2019,334067.0,92089.0,0.0
1054,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2002,791463.0,845025.0,495633.0,0.6262238411650324,0.6262238411650324,0,,0,2002,2019,785685.3200999999,838856.3175,0.6216524071245276
1055,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2003,757887.0,838502.0,41088.0,0.05421388676676074,0.05421388676676074,0,,0,2002,2019,752354.4249,832380.9354,0.053818125393363385
1056,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2004,730221.0,784772.0,447678.0,0.6130719330175385,0.36042546513351703,0,,0,2002,2019,724890.3867,779043.1644,0.35779435923804237
1057,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2005,742662.0,827792.0,495086.0,0.6666370435002733,0.6666370435002733,0,,0,2002,2019,737240.5673999999,821749.1184,0.6617705930827213
1058,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2006,741008.0,790999.0,529558.0,0.7146454559195042,0.7146454559195042,0,,0,2002,2019,735598.6416,785224.7073,0.7094285440912919
1059,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2007,780470.0,701921.0,536465.0,0.6873614616833447,0.6873614616833447,0,,0,2002,2019,774772.5689999999,696796.9767,0.6823437230130562
1060,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2008,819046.0,682177.0,556602.0,0.6795735526453948,0.6795735526453948,0,,0,2002,2019,813066.9642,677197.1079,0.6746126657110834
1061,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2009,962482.0,802652.0,880775.0,0.9151080227993874,0.9151080227993874,0,,0,2002,2019,955455.8814,796792.6403999999,0.9084277342329519
1062,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2010,941981.0,795477.0,898342.0,0.9536731632591315,0.9536731632591315,0,,0,2002,2019,935104.5386999999,789670.0178999999,0.9467113491673399
1063,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2011,992137.0,827768.0,971868.0,0.9795703617544754,0.9795703617544754,0,,0,2002,2019,984894.3999,821725.2936,0.9724194981136677
1064,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2012,1497327.0,1654198.0,2354099.0,1.5722009955073273,1.5722009955073273,0,,1,2002,2019,1486396.5129,1642122.3545999997,1.5607239282401237
1065,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2013,1417155.0,1615771.0,2170390.0,1.5315120787775507,1.5315120787775507,0,,1,2002,2019,1406809.7685,1603975.8716999998,1.5203320406024745
1066,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2014,1354025.0,1579736.0,1472070.0,1.0871808127619504,1.0871808127619504,0,,1,2002,2019,1344140.6175,1568203.9272,1.0792443928287883
1067,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2015,1297713.0,1663580.0,1935893.0,1.4917728342091048,1.4917728342091048,0,,1,2002,2019,1288239.6951,1651435.866,1.4808828925193782
1068,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2016,1248418.0,1627952.0,1919838.0,1.5378166607658652,1.5378166607658652,0,,1,2002,2019,1239304.5486,1616067.9504,1.5265905991422744
1069,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2017,1193296.0,1586794.0,1733150.0,1.4524057735884475,1.4524057735884475,0,,1,2002,2019,1184584.9392,1575210.4038,1.4418032114412518
1070,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2018,1152638.0,1553875.0,1631778.5,1.4156903555149145,1.4156903555149145,0,,1,2002,2019,1144223.7426,1542531.7125,1.4053558159196555
1071,33340.0,"Milwaukee-Waukesha-West Allis, WI Metro Area",99.27,35,"Milwaukee, WI",Bus,2019,246303.0,364345.0,0.0,0.0,0.0,0,,1,2002,2019,244504.9881,361685.2815,0.0
1072,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2002,16274593.0,8851033.0,13063762.0,0.8027089832599807,0.8027089832599807,0,,0,2002,2019,16274593.0,8851033.0,0.8027089832599807
1073,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2003,15614950.0,8000555.0,12387496.0,0.7933100009926385,0.7933100009926385,0,,0,2002,2019,15614950.0,8000555.0,0.7933100009926385
1074,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2004,14873604.0,8120077.0,11501354.0,0.7732728395888447,0.7732728395888447,0,,0,2002,2019,14873604.0,8120077.0,0.7732728395888447
1075,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2005,14859079.0,8093132.0,11447404.0,0.7703979499671547,0.7703979499671547,0,,0,2002,2019,14859079.0,8093132.0,0.7703979499671547
1076,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2006,14797951.0,7506553.0,12845245.0,0.8680421363741507,0.8680421363741507,0,,0,2002,2019,14797951.0,7506553.0,0.8680421363741507
1077,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2007,14880269.0,7452850.0,12694406.0,0.8531032604316494,0.8531032604316494,0,,0,2002,2019,14880269.0,7452850.0,0.8531032604316493
1078,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2008,16429077.0,8034821.0,13520467.0,0.822959622138237,0.822959622138237,0,,0,2002,2019,16429077.0,8034821.0,0.822959622138237
1079,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2009,16640306.0,8558114.0,13300319.0,0.7992833184678214,0.7992833184678214,0,,0,2002,2019,16640306.0,8558114.0,0.7992833184678214
1080,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2010,17034878.0,9072925.0,15430002.0,0.9057888175072343,0.9057888175072343,0,,0,2002,2019,17034878.0,9072925.0,0.9057888175072343
1081,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2011,18764047.0,9452892.0,17253042.0,0.9194733950517178,0.9194733950517178,0,,0,2002,2019,18764047.0,9452892.0,0.9194733950517179
1082,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2012,18423352.0,9689684.0,19283371.0,1.0466809188686186,1.0466809188686186,0,,0,2002,2019,18423352.0,9689684.0,1.0466809188686186
1083,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2013,18509390.0,10353583.0,19582132.0,1.0579566371447142,1.0579566371447142,0,,1,2002,2019,18509390.0,10353583.0,1.0579566371447142
1084,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2014,19097888.0,10824638.0,20209776.0,1.0582204691953372,1.0582204691953372,0,,1,2002,2019,19097888.0,10824638.0,1.0582204691953372
1085,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2015,18986860.0,11742779.0,19221528.0,1.0123594949349182,1.0123594949349182,0,,1,2002,2019,18986860.0,11742779.0,1.0123594949349182
1086,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2016,18615894.0,12553932.0,18699171.0,1.004473435441779,1.004473435441779,0,,1,2002,2019,18615894.0,12553932.0,1.004473435441779
1087,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2017,18463222.0,13286318.0,18848755.0,1.0208811333146512,1.0208811333146512,0,,1,2002,2019,18463222.0,13286318.0,1.0208811333146512
1088,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2018,18960482.0,13811036.0,18662368.5,0.9842771138413042,0.9842771138413042,0,,1,2002,2019,18960482.0,13811036.0,0.9842771138413042
1089,18140.0,"Columbus, OH Metro Area",100.0,36,"Columbus, OH",Bus,2019,4489806.0,3449524.0,0.0,0.0,0.0,0,,1,2002,2019,4489806.0,3449524.0,0.0
1090,12420.0,"Austin-Round Rock-San Marcos, TX Metro Area",100.0,37,"Austin, TX",Bus,2002,29618506.0,2181579.0,97278.0,0.003284365524716203,0.003284365524716203,0,,0,2002,2019,29618506.0,2181579.0,0.003284365524716203
1091,12420.0,"Austin-Round Rock-San Marcos, TX Metro Area",100.0,37,"Austin, TX",Bus,2003,10391547.0,3681191.0,83661.0,0.008050870577787889,0.006681654711161618,0,,0,2002,2019,10391547.0,3681191.0,0.006681654711161618
1092,12420.0,"Austin-Round Rock-San Marcos, TX Metro Area",100.0,37,"Austin, TX",Bus,2004,10175074.0,3520615.0,102554.0,0.010078943897607034,0.010078943897607034,0,,0,2002,2019,10175074.0,3520615.0,0.010078943897607034
1093,12420.0,"Austin-Round Rock-San Marcos, TX Metro Area",100.0,37,"Austin, TX",Bus,2005,8226093.0,3426893.0,151443.0,0.018410076326635258,0.018410076326635258,0,,0,2002,2019,8226093.0,3426893.0,0.018410076326635258
1094,12420.0,"Austin-Round Rock-San Marcos, TX Metro Area",100.0,37,"Austin, TX",Bus,2006,8877654.0,3727935.0,292336.0,0.03292942031757489,0.03292942031757489,0,,0,2002,2019,8877654.0,3727935.0,0.03292942031757489
1095,12420.0,"Austin-Round Rock-San Marcos, TX Metro Area",100.0,37,"Austin, TX",Bus,2007,10534043.0,4389845.0,6142622.0,0.5831210295989868,0.3058126014702536,0,,0,2002,2019,10534043.0,4389845.0,0.3058126014702536
