,CBSA,Mode,Year,MNAME,MAINTENANCE,RESTRUCTURE,NOTES,LINKS
3702,41940,Rail,2011,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0,0,,
3703,41940,Rail,2012,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0,0,,
3704,41940,Rail,2013,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0,0,,
3705,41940,Rail,2014,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0,0,,
3706,41940,Rail,2015,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0,0,,
3707,41940,Rail,2016,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0,0,,
3708,41940,Rail,2017,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0,0,,
3709,41940,Rail,2018,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0,0,,
3710,42020,Bus,2002,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3711,42020,Bus,2003,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3712,42020,Bus,2004,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3713,42020,Bus,2005,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3714,42020,Bus,2006,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3715,42020,Bus,2007,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3716,42020,Bus,2008,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3717,42020,Bus,2009,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3718,42020,Bus,2010,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3719,42020,Bus,2011,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3720,42020,Bus,2012,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3721,42020,Bus,2013,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3722,42020,Bus,2014,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3723,42020,Bus,2015,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3724,42020,Bus,2016,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3725,42020,Bus,2017,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3726,42020,Bus,2018,"San Luis Obispo-Paso Robles, CA Metro Area",0,0,,
3727,42060,Bus,2002,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3728,42060,Bus,2003,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3729,42060,Bus,2004,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3730,42060,Bus,2005,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3731,42060,Bus,2006,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3732,42060,Bus,2007,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3733,42060,Bus,2008,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3734,42060,Bus,2009,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3735,42060,Bus,2010,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3736,42060,Bus,2011,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3737,42060,Bus,2012,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3738,42060,Bus,2013,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3739,42060,Bus,2014,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3740,42060,Bus,2015,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3741,42060,Bus,2016,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3742,42060,Bus,2017,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3743,42060,Bus,2018,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",0,0,,
3744,42100,Bus,2002,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3745,42100,Bus,2003,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3746,42100,Bus,2004,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3747,42100,Bus,2005,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3748,42100,Bus,2006,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3749,42100,Bus,2007,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3750,42100,Bus,2008,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3751,42100,Bus,2009,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3752,42100,Bus,2010,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3753,42100,Bus,2011,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3754,42100,Bus,2012,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3755,42100,Bus,2013,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3756,42100,Bus,2014,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3757,42100,Bus,2015,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3758,42100,Bus,2016,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3759,42100,Bus,2017,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3760,42100,Bus,2018,"Santa Cruz-Watsonville, CA Metro Area",0,0,,
3761,42140,Bus,2002,"Santa Fe, NM Metro Area",0,0,,
3762,42140,Bus,2003,"Santa Fe, NM Metro Area",0,0,,
3763,42140,Bus,2004,"Santa Fe, NM Metro Area",0,0,,
3764,42140,Bus,2005,"Santa Fe, NM Metro Area",0,0,,
3765,42140,Bus,2006,"Santa Fe, NM Metro Area",0,0,,
3766,42140,Bus,2007,"Santa Fe, NM Metro Area",0,0,,
3767,42140,Bus,2008,"Santa Fe, NM Metro Area",0,0,,
3768,42140,Bus,2009,"Santa Fe, NM Metro Area",0,0,,
3769,42140,Bus,2010,"Santa Fe, NM Metro Area",0,0,,
3770,42140,Bus,2011,"Santa Fe, NM Metro Area",0,0,,
3771,42140,Bus,2012,"Santa Fe, NM Metro Area",0,0,,
3772,42140,Bus,2013,"Santa Fe, NM Metro Area",0,0,,
3773,42140,Bus,2014,"Santa Fe, NM Metro Area",0,0,,
3774,42140,Bus,2015,"Santa Fe, NM Metro Area",0,0,,
3775,42140,Bus,2016,"Santa Fe, NM Metro Area",0,0,,
3776,42140,Bus,2017,"Santa Fe, NM Metro Area",0,0,,
3777,42140,Bus,2018,"Santa Fe, NM Metro Area",0,0,,
3778,42220,Bus,2002,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3779,42220,Bus,2003,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3780,42220,Bus,2004,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3781,42220,Bus,2005,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3782,42220,Bus,2006,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3783,42220,Bus,2007,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3784,42220,Bus,2008,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3785,42220,Bus,2009,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3786,42220,Bus,2010,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3787,42220,Bus,2011,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3788,42220,Bus,2012,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3789,42220,Bus,2013,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3790,42220,Bus,2014,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3791,42220,Bus,2015,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3792,42220,Bus,2016,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3793,42220,Bus,2017,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3794,42220,Bus,2018,"Santa Rosa-Petaluma, CA Metro Area",0,0,,
3795,42340,Bus,2002,"Savannah, GA Metro Area",0,0,,
3796,42340,Bus,2003,"Savannah, GA Metro Area",0,0,,
3797,42340,Bus,2004,"Savannah, GA Metro Area",0,0,,
3798,42340,Bus,2005,"Savannah, GA Metro Area",0,0,,
3799,42340,Bus,2006,"Savannah, GA Metro Area",0,0,,
3800,42340,Bus,2007,"Savannah, GA Metro Area",0,0,,
3801,42340,Bus,2008,"Savannah, GA Metro Area",0,0,,
3802,42340,Bus,2009,"Savannah, GA Metro Area",0,0,,
3803,42340,Bus,2010,"Savannah, GA Metro Area",0,0,,
3804,42340,Bus,2011,"Savannah, GA Metro Area",0,0,,
3805,42340,Bus,2012,"Savannah, GA Metro Area",0,0,,
3806,42340,Bus,2013,"Savannah, GA Metro Area",0,0,,
3807,42340,Bus,2014,"Savannah, GA Metro Area",0,0,,
3808,42340,Bus,2015,"Savannah, GA Metro Area",0,0,,
3809,42340,Bus,2016,"Savannah, GA Metro Area",0,0,,
3810,42340,Bus,2017,"Savannah, GA Metro Area",0,0,,
3811,42340,Bus,2018,"Savannah, GA Metro Area",0,0,,
3812,42540,Bus,2002,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3813,42540,Bus,2003,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3814,42540,Bus,2004,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3815,42540,Bus,2005,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3816,42540,Bus,2006,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3817,42540,Bus,2007,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3818,42540,Bus,2008,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3819,42540,Bus,2009,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3820,42540,Bus,2010,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3821,42540,Bus,2011,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3822,42540,Bus,2012,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3823,42540,Bus,2013,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3824,42540,Bus,2014,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3825,42540,Bus,2015,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3826,42540,Bus,2016,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3827,42540,Bus,2017,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3828,42540,Bus,2018,"Scranton--Wilkes-Barre, PA Metro Area",0,0,,
3829,42660,Bus,2002,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3830,42660,Bus,2003,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3831,42660,Bus,2004,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3832,42660,Bus,2005,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3833,42660,Bus,2006,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3834,42660,Bus,2007,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3835,42660,Bus,2008,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3836,42660,Bus,2009,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3837,42660,Bus,2010,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3838,42660,Bus,2011,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3839,42660,Bus,2012,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3840,42660,Bus,2013,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3841,42660,Bus,2014,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3842,42660,Bus,2015,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3843,42660,Bus,2016,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3844,42660,Bus,2017,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3845,42660,Bus,2018,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3846,42660,Rail,2002,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3847,42660,Rail,2003,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3848,42660,Rail,2004,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3849,42660,Rail,2005,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3850,42660,Rail,2006,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3851,42660,Rail,2007,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3852,42660,Rail,2008,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3853,42660,Rail,2009,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3854,42660,Rail,2010,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3855,42660,Rail,2011,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3856,42660,Rail,2012,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3857,42660,Rail,2013,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3858,42660,Rail,2014,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3859,42660,Rail,2015,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3860,42660,Rail,2016,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3861,42660,Rail,2017,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3862,42660,Rail,2018,"Seattle-Tacoma-Bellevue, WA Metro Area",0,0,,
3863,42680,Bus,2006,"Sebastian-Vero Beach, FL Metro Area",0,0,,
3864,42680,Bus,2007,"Sebastian-Vero Beach, FL Metro Area",0,0,,
3865,42680,Bus,2008,"Sebastian-Vero Beach, FL Metro Area",0,0,,
3866,42680,Bus,2009,"Sebastian-Vero Beach, FL Metro Area",0,0,,
3867,42680,Bus,2010,"Sebastian-Vero Beach, FL Metro Area",0,0,,
3868,42680,Bus,2011,"Sebastian-Vero Beach, FL Metro Area",0,0,,
3869,42680,Bus,2012,"Sebastian-Vero Beach, FL Metro Area",0,0,,
3870,42680,Bus,2013,"Sebastian-Vero Beach, FL Metro Area",0,0,,
3871,42680,Bus,2014,"Sebastian-Vero Beach, FL Metro Area",0,0,,
3872,42680,Bus,2015,"Sebastian-Vero Beach, FL Metro Area",0,0,,
3873,42680,Bus,2016,"Sebastian-Vero Beach, FL Metro Area",0,0,,
3874,42680,Bus,2017,"Sebastian-Vero Beach, FL Metro Area",0,0,,
3875,42680,Bus,2018,"Sebastian-Vero Beach, FL Metro Area",0,0,,
3876,43340,Bus,2004,"Shreveport-Bossier City, LA Metro Area",0,0,,
3877,43340,Bus,2005,"Shreveport-Bossier City, LA Metro Area",0,0,,
3878,43340,Bus,2006,"Shreveport-Bossier City, LA Metro Area",0,0,,
3879,43340,Bus,2007,"Shreveport-Bossier City, LA Metro Area",0,0,,
3880,43340,Bus,2008,"Shreveport-Bossier City, LA Metro Area",0,0,,
3881,43340,Bus,2009,"Shreveport-Bossier City, LA Metro Area",0,0,,
3882,43340,Bus,2010,"Shreveport-Bossier City, LA Metro Area",0,0,,
3883,43340,Bus,2011,"Shreveport-Bossier City, LA Metro Area",0,0,,
3884,43340,Bus,2012,"Shreveport-Bossier City, LA Metro Area",0,0,,
3885,43340,Bus,2013,"Shreveport-Bossier City, LA Metro Area",0,0,,
3886,43340,Bus,2014,"Shreveport-Bossier City, LA Metro Area",0,0,,
3887,43340,Bus,2015,"Shreveport-Bossier City, LA Metro Area",0,0,,
3888,43340,Bus,2016,"Shreveport-Bossier City, LA Metro Area",0,0,,
3889,43340,Bus,2017,"Shreveport-Bossier City, LA Metro Area",0,0,,
3890,43340,Bus,2018,"Shreveport-Bossier City, LA Metro Area",0,0,,
3891,43580,Bus,2005,"Sioux City, IA-NE-SD Metro Area",0,0,,
3892,43580,Bus,2006,"Sioux City, IA-NE-SD Metro Area",0,0,,
3893,43580,Bus,2007,"Sioux City, IA-NE-SD Metro Area",0,0,,
3894,43580,Bus,2008,"Sioux City, IA-NE-SD Metro Area",0,0,,
3895,43580,Bus,2009,"Sioux City, IA-NE-SD Metro Area",0,0,,
3896,43580,Bus,2010,"Sioux City, IA-NE-SD Metro Area",0,0,,
3897,43580,Bus,2011,"Sioux City, IA-NE-SD Metro Area",0,0,,
3898,43580,Bus,2012,"Sioux City, IA-NE-SD Metro Area",0,0,,
3899,43580,Bus,2013,"Sioux City, IA-NE-SD Metro Area",0,0,,
3900,43580,Bus,2014,"Sioux City, IA-NE-SD Metro Area",0,0,,
3901,43580,Bus,2015,"Sioux City, IA-NE-SD Metro Area",0,0,,
3902,43580,Bus,2016,"Sioux City, IA-NE-SD Metro Area",0,0,,
3903,43580,Bus,2017,"Sioux City, IA-NE-SD Metro Area",0,0,,
3904,43580,Bus,2018,"Sioux City, IA-NE-SD Metro Area",0,0,,
3905,43620,Bus,2002,"Sioux Falls, SD Metro Area",0,0,,
3906,43620,Bus,2003,"Sioux Falls, SD Metro Area",0,0,,
3907,43620,Bus,2004,"Sioux Falls, SD Metro Area",0,0,,
3908,43620,Bus,2005,"Sioux Falls, SD Metro Area",0,0,,
3909,43620,Bus,2006,"Sioux Falls, SD Metro Area",0,0,,
3910,43620,Bus,2007,"Sioux Falls, SD Metro Area",0,0,,
3911,43620,Bus,2008,"Sioux Falls, SD Metro Area",0,0,,
3912,43620,Bus,2009,"Sioux Falls, SD Metro Area",0,0,,
3913,43620,Bus,2010,"Sioux Falls, SD Metro Area",0,0,,
3914,43620,Bus,2011,"Sioux Falls, SD Metro Area",0,0,,
3915,43620,Bus,2012,"Sioux Falls, SD Metro Area",0,0,,
3916,43620,Bus,2013,"Sioux Falls, SD Metro Area",0,0,,
3917,43620,Bus,2014,"Sioux Falls, SD Metro Area",0,0,,
3918,43620,Bus,2015,"Sioux Falls, SD Metro Area",0,0,,
3919,43620,Bus,2016,"Sioux Falls, SD Metro Area",0,0,,
3920,43620,Bus,2017,"Sioux Falls, SD Metro Area",0,0,,
3921,43620,Bus,2018,"Sioux Falls, SD Metro Area",0,0,,
3922,43780,Bus,2002,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3923,43780,Bus,2003,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3924,43780,Bus,2004,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3925,43780,Bus,2005,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3926,43780,Bus,2006,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3927,43780,Bus,2007,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3928,43780,Bus,2008,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3929,43780,Bus,2009,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3930,43780,Bus,2010,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3931,43780,Bus,2011,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3932,43780,Bus,2012,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3933,43780,Bus,2013,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3934,43780,Bus,2014,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3935,43780,Bus,2015,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3936,43780,Bus,2016,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3937,43780,Bus,2017,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3938,43780,Bus,2018,"South Bend-Mishawaka, IN-MI Metro Area",0,0,,
3939,44060,Bus,2002,"Spokane, WA Metro Area",0,0,,
3940,44060,Bus,2003,"Spokane, WA Metro Area",0,0,,
3941,44060,Bus,2004,"Spokane, WA Metro Area",0,0,,
3942,44060,Bus,2005,"Spokane, WA Metro Area",0,0,,
3943,44060,Bus,2006,"Spokane, WA Metro Area",0,0,,
3944,44060,Bus,2007,"Spokane, WA Metro Area",0,0,,
3945,44060,Bus,2008,"Spokane, WA Metro Area",0,0,,
3946,44060,Bus,2009,"Spokane, WA Metro Area",0,0,,
3947,44060,Bus,2010,"Spokane, WA Metro Area",0,0,,
3948,44060,Bus,2011,"Spokane, WA Metro Area",0,0,,
3949,44060,Bus,2012,"Spokane, WA Metro Area",0,0,,
3950,44060,Bus,2013,"Spokane, WA Metro Area",0,0,,
3951,44060,Bus,2014,"Spokane, WA Metro Area",0,0,,
3952,44060,Bus,2015,"Spokane, WA Metro Area",0,0,,
3953,44060,Bus,2016,"Spokane, WA Metro Area",0,0,,
3954,44060,Bus,2017,"Spokane, WA Metro Area",0,0,,
3955,44060,Bus,2018,"Spokane, WA Metro Area",0,0,,
3956,44100,Bus,2002,"Springfield, IL Metro Area",0,0,,
3957,44100,Bus,2003,"Springfield, IL Metro Area",0,0,,
3958,44100,Bus,2004,"Springfield, IL Metro Area",0,0,,
3959,44100,Bus,2005,"Springfield, IL Metro Area",0,0,,
3960,44100,Bus,2006,"Springfield, IL Metro Area",0,0,,
3961,44100,Bus,2007,"Springfield, IL Metro Area",0,0,,
3962,44100,Bus,2008,"Springfield, IL Metro Area",0,0,,
3963,44100,Bus,2009,"Springfield, IL Metro Area",0,0,,
3964,44100,Bus,2010,"Springfield, IL Metro Area",0,0,,
3965,44100,Bus,2011,"Springfield, IL Metro Area",0,0,,
3966,44100,Bus,2012,"Springfield, IL Metro Area",0,0,,
3967,44100,Bus,2013,"Springfield, IL Metro Area",0,0,,
3968,44100,Bus,2014,"Springfield, IL Metro Area",0,0,,
3969,44100,Bus,2015,"Springfield, IL Metro Area",0,0,,
3970,44100,Bus,2016,"Springfield, IL Metro Area",0,0,,
3971,44100,Bus,2017,"Springfield, IL Metro Area",0,0,,
3972,44100,Bus,2018,"Springfield, IL Metro Area",0,0,,
3973,44140,Bus,2002,"Springfield, MA Metro Area",0,0,,
3974,44140,Bus,2003,"Springfield, MA Metro Area",0,0,,
3975,44140,Bus,2004,"Springfield, MA Metro Area",0,0,,
3976,44140,Bus,2005,"Springfield, MA Metro Area",0,0,,
3977,44140,Bus,2006,"Springfield, MA Metro Area",0,0,,
3978,44140,Bus,2007,"Springfield, MA Metro Area",0,0,,
3979,44140,Bus,2008,"Springfield, MA Metro Area",0,0,,
3980,44140,Bus,2009,"Springfield, MA Metro Area",0,0,,
3981,44140,Bus,2010,"Springfield, MA Metro Area",0,0,,
3982,44140,Bus,2011,"Springfield, MA Metro Area",0,0,,
3983,44140,Bus,2012,"Springfield, MA Metro Area",0,0,,
3984,44140,Bus,2013,"Springfield, MA Metro Area",0,0,,
3985,44140,Bus,2014,"Springfield, MA Metro Area",0,0,,
3986,44140,Bus,2015,"Springfield, MA Metro Area",0,0,,
3987,44140,Bus,2016,"Springfield, MA Metro Area",0,0,,
3988,44140,Bus,2017,"Springfield, MA Metro Area",0,0,,
3989,44140,Bus,2018,"Springfield, MA Metro Area",0,0,,
3990,44180,Bus,2002,"Springfield, MO Metro Area",0,0,,
3991,44180,Bus,2003,"Springfield, MO Metro Area",0,0,,
3992,44180,Bus,2004,"Springfield, MO Metro Area",0,0,,
3993,44180,Bus,2005,"Springfield, MO Metro Area",0,0,,
3994,44180,Bus,2006,"Springfield, MO Metro Area",0,0,,
3995,44180,Bus,2007,"Springfield, MO Metro Area",0,0,,
3996,44180,Bus,2008,"Springfield, MO Metro Area",0,0,,
3997,44180,Bus,2009,"Springfield, MO Metro Area",0,0,,
3998,44180,Bus,2010,"Springfield, MO Metro Area",0,0,,
3999,44180,Bus,2011,"Springfield, MO Metro Area",0,0,,
4000,44180,Bus,2012,"Springfield, MO Metro Area",0,0,,
4001,44180,Bus,2013,"Springfield, MO Metro Area",0,0,,
4002,44180,Bus,2014,"Springfield, MO Metro Area",0,0,,
4003,44180,Bus,2015,"Springfield, MO Metro Area",0,0,,
4004,44180,Bus,2016,"Springfield, MO Metro Area",0,0,,
4005,44180,Bus,2017,"Springfield, MO Metro Area",0,0,,
4006,44180,Bus,2018,"Springfield, MO Metro Area",0,0,,
4007,41060,Bus,2002,"St. Cloud, MN Metro Area",0,0,,
4008,41060,Bus,2003,"St. Cloud, MN Metro Area",0,0,,
4009,41060,Bus,2004,"St. Cloud, MN Metro Area",0,0,,
4010,41060,Bus,2005,"St. Cloud, MN Metro Area",0,0,,
4011,41060,Bus,2006,"St. Cloud, MN Metro Area",0,0,,
4012,41060,Bus,2007,"St. Cloud, MN Metro Area",0,0,,
4013,41060,Bus,2008,"St. Cloud, MN Metro Area",0,0,,
4014,41060,Bus,2009,"St. Cloud, MN Metro Area",0,0,,
4015,41060,Bus,2010,"St. Cloud, MN Metro Area",0,0,,
4016,41060,Bus,2011,"St. Cloud, MN Metro Area",0,0,,
4017,41060,Bus,2012,"St. Cloud, MN Metro Area",0,0,,
4018,41060,Bus,2013,"St. Cloud, MN Metro Area",0,0,,
4019,41060,Bus,2014,"St. Cloud, MN Metro Area",0,0,,
4020,41060,Bus,2015,"St. Cloud, MN Metro Area",0,0,,
4021,41060,Bus,2016,"St. Cloud, MN Metro Area",0,0,,
4022,41060,Bus,2017,"St. Cloud, MN Metro Area",0,0,,
4023,41060,Bus,2018,"St. Cloud, MN Metro Area",0,0,,
4024,41180,Bus,2002,"St. Louis, MO-IL Metro Area",0,0,,
4025,41180,Bus,2003,"St. Louis, MO-IL Metro Area",0,0,,
4026,41180,Bus,2004,"St. Louis, MO-IL Metro Area",0,0,,
4027,41180,Bus,2005,"St. Louis, MO-IL Metro Area",0,0,,
4028,41180,Bus,2006,"St. Louis, MO-IL Metro Area",0,0,,
4029,41180,Bus,2007,"St. Louis, MO-IL Metro Area",0,0,,
4030,41180,Bus,2008,"St. Louis, MO-IL Metro Area",0,0,,
4031,41180,Bus,2009,"St. Louis, MO-IL Metro Area",0,0,,
4032,41180,Bus,2010,"St. Louis, MO-IL Metro Area",0,0,,
4033,41180,Bus,2011,"St. Louis, MO-IL Metro Area",0,0,,
4034,41180,Bus,2012,"St. Louis, MO-IL Metro Area",0,0,,
4035,41180,Bus,2013,"St. Louis, MO-IL Metro Area",0,0,,
4036,41180,Bus,2014,"St. Louis, MO-IL Metro Area",0,0,,
4037,41180,Bus,2015,"St. Louis, MO-IL Metro Area",0,0,,
4038,41180,Bus,2016,"St. Louis, MO-IL Metro Area",0,0,,
4039,41180,Bus,2017,"St. Louis, MO-IL Metro Area",0,0,,
4040,41180,Bus,2018,"St. Louis, MO-IL Metro Area",0,0,,
4041,41180,Rail,2002,"St. Louis, MO-IL Metro Area",0,0,,
4042,41180,Rail,2003,"St. Louis, MO-IL Metro Area",0,0,,
4043,41180,Rail,2004,"St. Louis, MO-IL Metro Area",0,0,,
4044,41180,Rail,2005,"St. Louis, MO-IL Metro Area",0,0,,
4045,41180,Rail,2006,"St. Louis, MO-IL Metro Area",0,0,,
4046,41180,Rail,2007,"St. Louis, MO-IL Metro Area",0,0,,
4047,41180,Rail,2008,"St. Louis, MO-IL Metro Area",0,0,,
4048,41180,Rail,2009,"St. Louis, MO-IL Metro Area",0,0,,
4049,41180,Rail,2010,"St. Louis, MO-IL Metro Area",0,0,,
4050,41180,Rail,2011,"St. Louis, MO-IL Metro Area",0,0,,
4051,41180,Rail,2012,"St. Louis, MO-IL Metro Area",0,0,,
4052,41180,Rail,2013,"St. Louis, MO-IL Metro Area",0,0,,
4053,41180,Rail,2014,"St. Louis, MO-IL Metro Area",0,0,,
4054,41180,Rail,2015,"St. Louis, MO-IL Metro Area",0,0,,
4055,41180,Rail,2016,"St. Louis, MO-IL Metro Area",0,0,,
4056,41180,Rail,2017,"St. Louis, MO-IL Metro Area",0,0,,
4057,41180,Rail,2018,"St. Louis, MO-IL Metro Area",0,0,,
