ID,Year,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,TSD_POP_PCT,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS2_HINY,YEARS_SINCE_TNC_BUS2_MIDLOW,YEARS_SINCE_TNC_RAIL2_HINY,YEARS_SINCE_TNC_RAIL2_MIDLOW,BIKE_SHARE,scooter_flag,MDBF_Mechanical_log
"Lynchburg, VA Metro Area-Bus",2017,13.876683735179034,0.8460352677953865,12.840250435185355,1.0256962278368114,1.2553880912720916,10.17920989163709,5.76,4.7,0.0,3.0,0.0,0.0,0.0,0.0,10.7412102135629
"Lynchburg, VA Metro Area-Bus",2018,13.824073788624762,1.060412608429937,12.845362589715917,1.0639958226313952,1.3110318766193438,10.203925422776587,4.96,5.375,0.0,4.0,0.0,0.0,0.0,0.0,10.327597953801526
"Madison, WI Metro Area-Bus",2002,15.333043466396692,0.5882031898102409,13.548659446637254,30.099004682587132,1.0660890969625496,10.578210975162447,6.9,4.2,0.0,0.0,0.0,0.0,0.0,0.0,9.329244973230047
"Madison, WI Metro Area-Bus",2003,15.323854396078112,0.5541774475041028,13.579759527828928,28.318550662021785,1.1389541679514876,10.569453892795588,6.83,4.2,0.0,0.0,0.0,0.0,0.0,0.0,9.454635590372625
"Madison, WI Metro Area-Bus",2004,15.360263805248954,0.5674788177038546,13.612173825113931,26.682048915551455,1.2336966414921573,10.551919819426754,6.77,4.2,0.0,0.0,0.0,0.0,0.0,0.0,9.16800543223612
"Madison, WI Metro Area-Bus",2005,15.357115140668677,0.6020626913359038,13.640956555459486,25.215181098723356,1.3616173734074501,10.535873336301368,6.67,4.2,0.0,0.0,0.0,0.0,0.0,0.0,9.396192630083
"Madison, WI Metro Area-Bus",2006,15.362490343738758,0.6000207594679634,13.671846194037403,23.74010629403597,1.4291143583028187,10.508616030742745,6.72,3.9,0.0,0.0,0.0,0.0,0.0,0.0,9.581815589044961
"Madison, WI Metro Area-Bus",2007,15.364735089011003,0.6059084402706939,13.689150441589991,22.835144503676933,1.4843734312795258,10.519729390408758,6.18,4.2,0.0,0.0,0.0,0.0,0.0,0.0,9.363405809675823
"Madison, WI Metro Area-Bus",2008,15.36444531620445,0.5828579481525364,13.69900483120145,22.23346185697367,1.5642522442567808,10.498225280503672,6.46,3.7,0.0,0.0,0.0,0.0,0.0,0.0,9.284604755564864
"Madison, WI Metro Area-Bus",2009,15.362779406545092,0.6211155843219074,13.702511867802883,21.543967369852197,1.315362110251888,10.406944091165974,7.62,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44665608736289
"Madison, WI Metro Area-Bus",2010,15.392595512136165,0.6464900153300004,13.696439627076746,21.190581885623143,1.434369984351454,10.456149216504219,8.38,4.2,0.0,0.0,0.0,0.0,0.0,0.0,9.08461026808733
"Madison, WI Metro Area-Bus",2011,15.387536903752212,0.6347639190178667,13.708054236527873,20.596842490550195,1.6001145849732161,10.44674280523082,7.85,5.1,0.0,0.0,0.0,0.0,1.0,0.0,9.021187078311526
"Madison, WI Metro Area-Bus",2012,15.388878915127922,0.6474770177454405,13.719567139706793,20.847827166710342,1.5963324092556201,10.416236625287532,7.79,4.0,0.0,0.0,0.0,0.0,1.0,0.0,9.088205910105069
"Madison, WI Metro Area-Bus",2013,15.409227947963487,0.6573918522187976,13.770911041751136,19.79373030659945,1.5689491957039656,10.404602176806916,8.03,4.4,0.0,0.0,0.0,0.0,1.0,0.0,9.302296075767888
"Madison, WI Metro Area-Bus",2014,15.432918227347878,0.6450048330369911,13.785777808194736,19.805707595769555,1.5176734391762705,10.394380840594167,6.51,4.5,0.0,1.0,0.0,0.0,1.0,0.0,9.325984224403049
"Madison, WI Metro Area-Bus",2015,15.439001068504831,0.6710525709478484,13.800995725606024,20.10368187594035,1.2652560327428346,10.440872922761459,6.95,4.5,0.0,2.0,0.0,0.0,1.0,0.0,9.011017663639945
"Madison, WI Metro Area-Bus",2016,15.43508036892555,0.6981903633090515,13.81811549217519,20.122078070174087,1.180960030016863,10.499877381643813,6.93,5.3,0.0,3.0,0.0,0.0,1.0,0.0,9.409296159088036
"Madison, WI Metro Area-Bus",2017,15.43983925037746,0.7042931166892225,13.828898863293857,20.22622013664919,1.240748222488552,10.529679961842556,7.25,5.3,0.0,4.0,0.0,0.0,1.0,0.0,9.726165950357787
"Madison, WI Metro Area-Bus",2018,15.43136523883408,0.6765216826987231,13.83879288876973,20.307176994713235,1.3137236682850553,10.566658656307613,7.47,5.5,0.0,5.0,0.0,0.0,1.0,0.0,9.599550324324852
"Manchester-Nashua, NH Metro Area-Bus",2003,12.89463491040942,2.1708856712285787,13.284644522383605,22.193526821951025,1.1776698959048835,10.620528337540046,4.08,4.2,0.0,0.0,0.0,0.0,0.0,0.0,9.562498208127579
"Manchester-Nashua, NH Metro Area-Bus",2004,12.11079549698031,1.8800317035723124,13.305814845607893,21.508912842352785,1.267961174158026,10.60329786007914,4.63,4.2,0.0,0.0,0.0,0.0,0.0,0.0,8.555634411832989
"Manchester-Nashua, NH Metro Area-Bus",2005,12.106854665811994,1.897248749845318,13.323168881961143,20.88441965682198,1.3844927391732624,10.584924940297133,5.03,4.2,0.0,0.0,0.0,0.0,0.0,0.0,8.705817395844806
"Manchester-Nashua, NH Metro Area-Bus",2006,13.318215797452945,1.8574787578290206,13.339543454500058,20.155217744278023,1.461517782357478,10.5657824071133,5.96,4.1,0.0,0.0,0.0,0.0,0.0,0.0,9.917066098400213
"Manchester-Nashua, NH Metro Area-Bus",2007,13.342995581123299,1.8342036445812406,13.341389262756037,19.946955272407298,1.4898432367484495,10.544126490431356,4.72,4.8,0.0,0.0,0.0,0.0,0.0,0.0,9.679494886017924
"Manchester-Nashua, NH Metro Area-Bus",2008,13.391965820783605,0.91080110581176,13.341018342068818,19.72704344322235,1.583648198247797,10.53842759306441,5.78,5.2,0.0,0.0,0.0,0.0,0.0,0.0,9.58537053286282
"Manchester-Nashua, NH Metro Area-Bus",2009,13.409689767408606,0.9945105641039363,13.338667867562386,19.308657669509692,1.337104116929119,10.5057492249785,4.97,4.6,0.0,0.0,0.0,0.0,0.0,0.0,9.458522573113669
"Manchester-Nashua, NH Metro Area-Bus",2010,13.415800546572019,0.9982867230160959,13.326610991694476,19.30872668972241,1.4560536055347433,10.514591901507615,5.99,6.7,0.0,0.0,0.0,0.0,0.0,0.0,9.702288133774308
"Manchester-Nashua, NH Metro Area-Bus",2011,13.430286996401376,0.700707718527505,13.327808967617832,19.04499920337768,1.6290836646809348,10.477933400934486,5.87,6.9,0.0,0.0,0.0,0.0,0.0,0.0,9.90397497872468
"Manchester-Nashua, NH Metro Area-Bus",2012,13.130440809338133,0.897204480271624,13.332146068616574,19.215629824134698,1.635320061148201,10.4893768630437,6.21,5.7,0.0,0.0,0.0,0.0,0.0,0.0,9.492928051595367
"Manchester-Nashua, NH Metro Area-Bus",2013,12.622672743561878,0.6100357535967177,13.33669555029274,19.45096971422206,1.6064735229700846,10.453227304001343,5.97,5.5,0.0,0.0,0.0,0.0,0.0,0.0,9.157039024641245
"Manchester-Nashua, NH Metro Area-Bus",2014,13.788668216571821,0.6856253972415641,13.34258398908952,19.287286763544465,1.5608777218187233,10.447108676528348,5.61,6.2,0.0,1.0,0.0,0.0,0.0,0.0,9.799738610435274
"Manchester-Nashua, NH Metro Area-Bus",2015,12.640725207974382,0.6000426887364323,13.349139251838317,19.22577567510414,1.2947271675944,10.51097389825915,5.29,6.6,0.0,2.0,0.0,0.0,0.0,0.0,8.689646585609326
"Manchester-Nashua, NH Metro Area-Bus",2016,12.655691078869584,0.5838541448934575,13.35542055394757,19.076370717160298,1.2158025560795132,10.526865220816006,6.85,5.7,0.0,3.0,0.0,0.0,0.0,0.0,8.743824339747666
"Manchester-Nashua, NH Metro Area-Bus",2017,12.655780223816294,0.580584677180592,13.360269819023872,19.056034093488602,1.2755303841350356,10.526648868754865,5.7,6.4,0.0,4.0,0.0,0.0,1.0,0.0,8.666965183847928
"Manchester-Nashua, NH Metro Area-Bus",2018,12.650690715778623,0.5628892927388257,13.368919612305236,19.004009895003826,1.3480731482996928,10.533834699912221,5.25,6.7,0.0,5.0,0.0,0.0,1.0,0.0,8.913152508020403
"McAllen-Edinburg-Mission, TX Metro Area-Bus",2015,14.210463944335558,0.2686252481553924,13.952443354250995,8.876248955246561,1.2193539063642382,9.831074911726542,6.23,5.3,0.0,0.0,0.0,0.0,1.0,0.0,11.377261379604327
"McAllen-Edinburg-Mission, TX Metro Area-Bus",2016,14.497244858667477,0.26899883923021384,13.963972157045093,8.742673646779464,1.1415121229833305,9.818114832215008,6.81,5.0,0.0,1.0,0.0,0.0,1.0,0.0,11.406213025774445
"McAllen-Edinburg-Mission, TX Metro Area-Bus",2017,14.490941223781377,0.055422361494961866,13.97848696480333,8.696455398815562,1.2077656025646322,9.826337573552369,6.5,5.8,0.0,2.0,0.0,0.0,1.0,0.0,10.430527222234112
"McAllen-Edinburg-Mission, TX Metro Area-Bus",2018,14.54482813109942,0.0,13.992096740565021,8.630414252188787,1.275362800412609,9.83274314801037,6.41,6.325,0.0,3.0,0.0,0.0,1.0,0.0,11.409344524349333
"Medford, OR Metro Area-Bus",2006,13.326951842918762,0.6311711047533166,12.582243949281752,21.00968686412511,1.5040773967762742,10.202888193567093,4.55,6.9,0.0,0.0,0.0,0.0,0.0,0.0,12.228342814175901
"Medford, OR Metro Area-Bus",2007,13.299106067889191,0.8346865688634946,12.594885708043323,20.758674327002684,1.5455391865838686,10.189864648876851,7.42,5.4,0.0,0.0,0.0,0.0,0.0,0.0,11.507354978579835
"Medford, OR Metro Area-Bus",2008,13.287715090778484,0.7936842635471401,12.594603237376674,20.552058785510447,1.6305534030381756,10.119272092626488,5.78,6.5,0.0,0.0,0.0,0.0,0.0,0.0,11.901425815218907
"Medford, OR Metro Area-Bus",2009,13.288152354463923,0.8372351590892848,12.5793100761154,20.52055284520533,1.411108917494329,10.18716160359037,5.92,6.4,0.0,0.0,0.0,0.0,0.0,0.0,9.650628887422254
"Medford, OR Metro Area-Bus",2010,13.341884375187389,0.865496876114788,12.58401180009239,20.284868919011902,1.5133674436833666,10.086877288623393,5.99,8.4,0.0,0.0,0.0,0.0,0.0,0.0,9.137297733415977
"Medford, OR Metro Area-Bus",2011,13.362524504887112,0.8256979894443394,12.589686000316709,20.134067629453867,1.6572371095673735,10.052178210679738,8.16,7.8,0.0,0.0,0.0,0.0,0.0,0.0,9.05857423425467
"Medford, OR Metro Area-Bus",2012,13.570115007089278,0.611561396748221,12.590921423375676,19.78082669612232,1.6769283224575553,10.055027684990645,5.86,7.4,0.0,0.0,0.0,0.0,0.0,0.0,9.443058584738438
"Medford, OR Metro Area-Bus",2013,13.57226633494306,0.7007692918259215,12.595206522069894,19.882039847514925,1.6363524449749818,10.09104703408632,8.01,7.4,0.0,0.0,0.0,0.0,0.0,0.0,9.76565996032104
"Medford, OR Metro Area-Bus",2014,13.591706788754184,0.6167537262959089,12.60724381452953,19.723996252740303,1.5958662324040056,10.076019682197883,5.37,4.9,0.0,0.0,0.0,0.0,0.0,0.0,9.34329784994319
"Medford, OR Metro Area-Bus",2015,13.37516980321428,0.773739970756499,12.624647017198415,19.742951634073023,1.437890109763541,10.136631334448591,8.53,9.3,0.0,0.0,0.0,0.0,1.0,0.0,9.280916877741065
"Medford, OR Metro Area-Bus",2016,13.38083082837757,0.6809833861577843,12.651402746378434,20.002586282542133,1.3303851666803739,10.164075239824514,6.24,8.4,0.0,0.0,0.0,0.0,1.0,0.0,9.667320538498323
"Medford, OR Metro Area-Bus",2017,13.641779596120292,0.6843351282219111,12.664991628955699,20.0460734139848,1.38854183366037,10.227164708695323,6.6,10.0,0.0,1.0,0.0,0.0,1.0,0.0,9.21106154044311
"Medford, OR Metro Area-Bus",2018,13.789644907634074,0.6274563360193735,12.675299566966478,20.141046522768647,1.4816045409242156,10.278974437124607,6.33,10.975,0.0,2.0,0.0,0.0,1.0,0.0,9.35891328001833
"Memphis, TN-MS-AR Metro Area-Bus",2002,15.932535174522595,0.7748981759710697,14.354827616479492,8.910499546309463,1.0466169935497294,10.386456956968374,9.43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.064212808111519
"Memphis, TN-MS-AR Metro Area-Bus",2003,15.929755740148622,0.7232162031024089,14.371061524265992,8.621369497803318,1.1167795926235586,10.3642953181998,9.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.504004638065213
"Memphis, TN-MS-AR Metro Area-Bus",2004,15.93240237630688,0.6848652432988593,14.382949283914835,8.344161594626314,1.2180827886442762,10.33290760284877,9.31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.658789547433381
"Memphis, TN-MS-AR Metro Area-Bus",2005,15.681838238657784,0.6455262065212729,14.401517584693792,8.086841651829303,1.3549842762777755,10.305634494949748,9.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.483861306969906
"Memphis, TN-MS-AR Metro Area-Bus",2006,15.645696033624217,0.6650433557452031,14.431106518266649,7.814776619297216,1.423108334242607,10.257211897736582,9.36,2.2,0.0,0.0,0.0,0.0,0.0,0.0,8.377702816068576
"Memphis, TN-MS-AR Metro Area-Bus",2007,15.646942721520062,0.6499104969815478,14.44451851365728,7.655625403656495,1.4565664141052224,10.287156166916885,8.35,2.2,0.0,0.0,0.0,0.0,0.0,0.0,8.3306354320479
"Memphis, TN-MS-AR Metro Area-Bus",2008,15.646409006236238,0.652841796323615,14.439485206256379,7.560306277192345,1.5544113422468844,10.282187994499548,7.9,2.5,0.0,0.0,0.0,0.0,0.0,0.0,8.354987884796497
"Memphis, TN-MS-AR Metro Area-Bus",2009,15.627124450532692,0.6717478172290098,14.434880538582414,7.400078932949142,1.2963423009202297,10.199028785719639,8.51,3.1,0.0,0.0,0.0,0.0,0.0,0.0,8.430655818514271
"Memphis, TN-MS-AR Metro Area-Bus",2010,15.607964619240743,0.653272077700417,14.450868167899667,7.269825813718736,1.4122057429043917,10.236134625394886,7.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,9.446836073038137
"Memphis, TN-MS-AR Metro Area-Bus",2011,15.569850224758756,0.7448912248694844,14.458733285792679,7.164219232872243,1.5749292799704373,10.18735586182945,8.52,2.9,0.0,0.0,0.0,0.0,0.0,0.0,9.471852761168531
"Memphis, TN-MS-AR Metro Area-Bus",2012,15.548459425712329,0.7622442654831547,14.462999066112436,7.135298110349017,1.5694697199877652,10.198463087907015,8.39,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.480110019157165
"Memphis, TN-MS-AR Metro Area-Bus",2013,15.502601679338497,0.7642978579749454,14.462691194933509,7.203259292331733,1.534628155625584,10.217571020678932,7.81,2.4,0.0,0.0,0.0,0.0,0.0,0.0,9.425039932566412
"Memphis, TN-MS-AR Metro Area-Bus",2014,15.44040440961661,0.7352827375791101,14.46032514640273,7.283272860107089,1.484600049904014,10.179483102826484,7.91,2.6,0.0,1.0,0.0,0.0,0.0,0.0,9.495058829507608
"Memphis, TN-MS-AR Metro Area-Bus",2015,15.48795049923598,0.7266997427458781,14.466254677067761,7.337157963994486,1.2193539063642382,10.216396485086566,8.39,3.1,0.0,2.0,0.0,0.0,0.0,0.0,10.289487269295357
"Memphis, TN-MS-AR Metro Area-Bus",2016,15.475253486599874,0.7258986482925505,14.475416355096417,7.2422994911756,1.1415121229833305,10.242105699329976,8.22,3.6,0.0,3.0,0.0,0.0,0.0,0.0,10.19717591331547
"Memphis, TN-MS-AR Metro Area-Bus",2017,15.486460980278457,0.697041021711168,14.481733810650402,7.127071659094655,1.2077656025646322,10.242651876521933,7.27,3.7,0.0,4.0,0.0,0.0,0.0,0.0,10.097430248497066
"Memphis, TN-MS-AR Metro Area-Bus",2018,15.445464764542406,0.6896939590477457,14.487801016365202,7.017133413086908,1.275362800412609,10.252620376053821,6.5,3.9,0.0,5.0,0.0,0.0,1.0,1.0,10.074868666384646
"Merced, CA Metro Area-Bus",2002,13.38508142543688,1.0521351436063242,12.621054615970142,19.519419206055645,1.1314021114911006,10.34630735116746,8.15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.800263113623554
"Merced, CA Metro Area-Bus",2003,13.51761921447054,0.9600911199814799,12.644343963423836,18.604018555411493,1.2508754740121555,10.280235813405804,8.23,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.075081100874433
"Merced, CA Metro Area-Bus",2004,13.829871937899304,0.7775731287069223,12.669880809956664,17.731107350159505,1.3331572627067618,10.200150395622902,8.31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.898095591023049
"Merced, CA Metro Area-Bus",2005,13.969268017633476,0.7247059989109663,12.695139505010932,16.94594526251907,1.4348940309559528,10.13315934841591,8.37,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094182160615743
"Merced, CA Metro Area-Bus",2006,14.160415795242946,0.6867231455609958,12.719912970514523,16.060539449152888,1.5040773967762742,9.992631029983347,8.51,5.3,0.0,0.0,0.0,0.0,0.0,0.0,9.478360352006296
"Merced, CA Metro Area-Bus",2007,14.254141137685426,0.5868063045058656,12.722815975085176,15.762441245713074,1.5455391865838686,10.12559817055838,8.32,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.254141137685426
"Merced, CA Metro Area-Bus",2008,14.12429287500147,0.682241485556743,12.722970058618944,15.41705774083058,1.6305534030381756,10.017001934886082,9.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.559352329588378
"Merced, CA Metro Area-Bus",2009,14.187944742186922,0.7565539807616432,12.716453920587899,15.159321868083042,1.411108917494329,9.975470017398807,8.3,5.1,0.0,0.0,0.0,0.0,0.0,0.0,12.242038727453068
"Merced, CA Metro Area-Bus",2010,14.099604739124997,0.8318127538812672,12.765601286811295,14.188910264898084,1.5133674436833666,9.971209283132373,6.88,3.4,0.0,0.0,0.0,0.0,0.0,0.0,12.307849033368617
"Merced, CA Metro Area-Bus",2011,14.053800068754182,0.7237136273843104,12.778177744884351,13.72807793826809,1.6572371095673735,9.95301839471682,7.55,4.9,0.0,0.0,0.0,0.0,0.0,0.0,11.97436404288085
"Merced, CA Metro Area-Bus",2012,14.081101783265517,0.8758739902278605,12.789801561113826,14.177770153066088,1.6769283224575553,10.02825679439187,7.25,3.8,0.0,0.0,0.0,0.0,0.0,0.0,12.289346147792575
"Merced, CA Metro Area-Bus",2013,14.20317177317519,0.9817625318714971,12.797290915733988,13.849970367893993,1.6363524449749818,9.983888965098142,7.84,2.9,0.0,0.0,0.0,0.0,0.0,0.0,10.592278291352379
"Merced, CA Metro Area-Bus",2014,14.416991923697452,0.8809254308191659,12.81104550041045,13.634913066494464,1.5958662324040056,10.025573318159214,7.55,2.7,0.0,0.0,0.0,0.0,0.0,0.0,11.158909085563307
"Merced, CA Metro Area-Bus",2015,14.532401787712004,0.7093895182260895,12.820766055387365,13.486804119871115,1.437890109763541,10.010591547450328,6.68,4.3,0.0,0.0,0.0,0.0,0.0,0.0,11.274317456311307
"Merced, CA Metro Area-Bus",2016,14.469296732490353,0.868009237250431,12.824354378662886,13.784465817055741,1.3303851666803739,10.047903863902947,7.51,3.1,0.0,1.0,0.0,0.0,0.0,0.0,10.805754848937806
"Merced, CA Metro Area-Bus",2017,14.450735731633053,0.9163351468877938,12.842546083013612,13.310082039659227,1.38854183366037,10.074464164788495,6.0,3.9,0.0,2.0,0.0,0.0,0.0,0.0,10.480471368142485
"Merced, CA Metro Area-Bus",2018,14.406911919195101,0.9343337771114458,12.857139462029913,13.035944844194278,1.4816045409242156,10.104722861301457,5.14,4.2,0.0,3.0,0.0,0.0,0.0,0.0,10.972941321102548
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2002,17.831120210555394,0.6986327358524779,15.82803539901141,66.12769891893039,1.0515206811342592,10.286067574950824,9.91,3.3,0.0,0.0,0.0,0.0,0.0,0.0,8.328426417260967
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2003,17.78564729796817,0.667088922612794,15.843143993553225,64.46145391282582,1.1301432549474573,10.293572955292515,9.6,3.3,0.0,0.0,0.0,0.0,0.0,0.0,8.790014698569243
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2004,17.865930244657395,0.6199164635054251,15.86450541398822,62.82040898360046,1.241413087299781,10.291730710534388,9.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,8.84314873700321
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2005,17.867803030694144,0.6926422721151266,15.888328483098155,61.36697855637212,1.378010141532193,10.290375502154392,8.97,3.3,0.0,0.0,0.0,0.0,0.0,0.0,8.660239385037457
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2006,17.925861994712534,0.6286784783183116,15.916214302173305,59.46541060646353,1.4439734727065685,10.278871388605838,8.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,8.556660955152548
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2007,17.908685445383437,0.6244295427998593,15.915251193141332,59.56675999388163,1.4761122129390096,10.298346951744508,8.19,4.2,0.0,0.0,0.0,0.0,0.0,0.0,8.713927604697108
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2008,17.868693136279056,0.6366257405737767,15.909945376611082,59.09473196655372,1.5812441780633186,10.270138371556227,8.64,4.3,0.0,0.0,0.0,0.0,0.0,0.0,8.674551402204521
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2009,17.815449974348564,0.7128160832291112,15.903858290275522,57.241496427561245,1.3247380554207848,10.190416091152587,8.71,4.5,0.0,0.0,0.0,0.0,0.0,0.0,8.537833802323998
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2010,17.77886744176643,0.7255141062326048,15.905884692969009,56.4383178341885,1.4371062896694937,10.1567509137462,8.85,4.4,0.0,0.0,0.0,0.0,0.0,0.0,8.766280609656897
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2011,17.775174567530314,0.7215699503823056,15.926453825080587,55.13026608760829,1.6001145849732161,10.139206106050054,9.04,4.5,0.0,0.0,0.0,0.0,0.0,0.0,8.873947983025136
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2012,17.780944377042765,0.7167859937084292,15.947358465088172,54.819714381254535,1.5985387315650998,10.127857151946113,9.21,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.805084862871412
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2013,17.794493674113763,0.7250843842000303,15.962167717751473,54.97860313774892,1.5711959201772325,10.140521385665494,9.46,4.8,0.0,0.0,0.0,0.0,0.0,0.0,8.732814512841665
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2014,17.799597333559667,0.7467199626152958,15.982789618305548,55.095948122531226,1.529225190308926,10.130821511814435,8.32,5.0,1.0,0.0,0.0,0.0,1.0,0.0,8.419059936977446
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2015,17.789702882373184,0.7728658164971394,15.995373286878628,55.106979306362206,1.2682425393437544,10.180648723890492,8.54,5.3,2.0,0.0,0.0,0.0,1.0,0.0,8.29812357790299
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2016,17.781639561447708,0.830014871235136,16.008868131402625,55.2490304360734,1.2001153739986312,10.198823385096539,8.37,5.5,3.0,0.0,0.0,0.0,1.0,0.0,8.280825100072883
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2017,17.769051905934106,0.7861888214472371,16.030125632436874,55.28383340715695,1.2553880912720916,10.196783835772377,8.04,5.9,4.0,0.0,0.0,0.0,1.0,0.0,8.902747291212759
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2018,17.72234815054714,0.763017651244045,16.042909068698417,55.343335230663385,1.3110318766193438,10.203212443279266,7.76,6.25,5.0,0.0,0.0,0.0,1.0,1.0,8.695977682753156
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2002,16.02428402616934,0.7187667507094531,15.82803539901141,66.12769891893039,1.0515206811342592,10.286067574950824,9.91,3.3,0.0,0.0,0.0,0.0,0.0,0.0,8.319715688223875
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2003,15.972037557577185,0.6526513458646246,15.843143993553225,64.46145391282582,1.1301432549474573,10.293572955292515,9.6,3.3,0.0,0.0,0.0,0.0,0.0,0.0,8.418447371353793
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2004,16.2148832325034,0.5776309817489438,15.86450541398822,62.82040898360046,1.241413087299781,10.291730710534388,9.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,8.648230114988063
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2005,16.200772223577665,0.5881767521415312,15.888328483098155,61.36697855637212,1.378010141532193,10.290375502154392,8.97,3.3,0.0,0.0,0.0,0.0,0.0,0.0,8.77616475060061
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2006,16.292052933704106,0.7387937277868979,15.916214302173305,59.46541060646353,1.4439734727065685,10.278871388605838,8.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,8.776862551703534
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2007,16.149966842614035,0.6170607259614912,15.915251193141332,59.56675999388163,1.4761122129390096,10.298346951744508,8.19,4.2,0.0,0.0,0.0,0.0,0.0,0.0,8.708811494057025
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2008,16.02253725330049,0.5883593669880796,15.909945376611082,59.09473196655372,1.5812441780633186,10.270138371556227,8.64,4.3,0.0,0.0,0.0,0.0,0.0,0.0,8.585517585340451
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2009,16.00265124635884,0.6970610274592054,15.903858290275522,57.241496427561245,1.3247380554207848,10.190416091152587,8.71,4.5,0.0,0.0,0.0,0.0,0.0,0.0,8.078888872573518
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2010,16.196809799872987,0.7427592097629114,15.905884692969009,56.4383178341885,1.4371062896694937,10.1567509137462,8.85,4.4,0.0,0.0,0.0,0.0,0.0,0.0,8.489952596197302
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2011,16.207369258174495,0.720130607717648,15.926453825080587,55.13026608760829,1.6001145849732161,10.139206106050054,9.04,4.5,0.0,0.0,0.0,0.0,0.0,0.0,10.181541056421676
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2012,16.22747330012017,0.7461735848944606,15.947358465088172,54.819714381254535,1.5985387315650998,10.127857151946113,9.21,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.081185813438221
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2013,16.338591752066847,0.7262577092093891,15.962167717751473,54.97860313774892,1.5711959201772325,10.140521385665494,9.46,4.8,0.0,0.0,0.0,0.0,0.0,0.0,10.270200734630185
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2014,16.36796314660357,0.7562870097650987,15.982789618305548,55.095948122531226,1.529225190308926,10.130821511814435,8.32,5.0,0.0,0.0,1.0,0.0,1.0,0.0,10.202582289627003
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2015,16.382097133683047,0.7692099521690717,15.995373286878628,55.106979306362206,1.2682425393437544,10.180648723890492,8.54,5.3,0.0,0.0,2.0,0.0,1.0,0.0,10.208347814982533
