,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS2_HINY,YEARS_SINCE_TNC_BUS2_MIDLOW,YEARS_SINCE_TNC_RAIL2_HINY,YEARS_SINCE_TNC_RAIL2_MIDLOW,BIKE_SHARE,scooter_flag,effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,TSD_POP_PCT_diff,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS2_HINY_diff,YEARS_SINCE_TNC_BUS2_MIDLOW_diff,YEARS_SINCE_TNC_RAIL2_HINY_diff,YEARS_SINCE_TNC_RAIL2_MIDLOW_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,TSD_POP_PCT_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS2_HINY_FAC_ratio,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC_ratio,YEARS_SINCE_TNC_RAIL2_HINY_FAC_ratio,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS2_HINY_FAC,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL2_HINY_FAC,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_FAC,YEARS_SINCE_TNC_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
3974,"St. Louis, MO-IL Metro Area-Bus",2015,0,23,17.25493871,16.90710908,0.773344733,15.25667399,1.265256033,10.37799478,7.64,15.48266498,4.3,0,2,0,0,1,0,0.406739718,0.027326711,17.227612,0,31169128,30328910.69,22012236,1.167002189,4225608.17,2.544,32143.44,1.000575178,1.036061922,1.000557814,0.833681344,1.003849034,-0.89,-0.091263261,0.2,0,1,0,0,0,0,1.008127216,0.984218783,1.003208999,0.956499634,0.98910609,0.993896389,0.999501877,0.999400164,1,0.972975128,1,1,1,1,32822497,0.949626959,0.909686966,-1653369,-3011031.322,32838940,0,1,1.043905204,-3054649.309,266755.5079,-517978.9438,105327.3639,-1427790.636,-357565.3393,-200335.7427,-16349.64754,-19688.09931,0,-887023.772,-887023.772,0,0,0,-887023.772,0,0,-2964299.293,1310930.293,0,-1653369,2
3975,"St. Louis, MO-IL Metro Area-Bus",2016,0,23,17.17132019,16.92034703,0.77794581,15.25811903,1.18096003,10.39737859,7.17,15.49028225,5,0,3,0,0,1,0,0.406739718,-0.01226536,17.18358555,0,28668805,29022603.51,22305570,1.176995707,4231718.75,2.2575,32772.6,1.000782981,1.005949582,1.000094715,0.933376328,1.001867781,-0.47,0.007617267,0.7,0,1,0,0,0,0,1.011086064,0.997284667,1.000544458,0.985257159,0.994678372,0.996772089,1.000041587,0.997902149,1,0.972975128,1,1,1,1,31169128,0.919782068,0.956928648,-2500323,-1306307.179,32838940,0,1,0.961181453,-1354558.139,345542.9515,-84634.55422,16970.27355,-459521.5045,-165870.4997,-100611.1737,1296.229414,-65388.17478,0,-842341.6868,-842341.6868,0,0,0,-842341.6868,0,0,-1342496.475,-1157826.525,0,-2500323,2
3976,"St. Louis, MO-IL Metro Area-Bus",2017,0,23,17.10003037,16.9248255,0.748574289,15.25789368,1.240748222,10.385513,7.49,15.49688375,5,0,4,0,0,1,0,0.406739718,-0.093198631,17.193229,3.55E-15,26696161,29303835.36,22405689,1.113983936,4230765.25,2.4582,32386.02,1.00026468,0.962244772,0.999985231,1.050626771,0.99885879,0.32,0.006601497,0,0,1,0,0,0,0,1.003736811,1.017508735,0.999915121,1.010590107,1.003271614,1.002203706,1.000036041,1,1,0.972975128,1,1,1,1,28668805,0.93119197,1.009690097,-1972644,281231.8459,32838940,0,1,0.92225523,293490.125,107129.907,501954.5118,-2433.383708,303605.7268,93793.26642,63177.61697,1033.258147,0,0,-774770.7784,-774770.7784,0,0,0,-774770.7784,0,0,277803.5039,-2250447.504,0,-1972644,2
3977,"St. Louis, MO-IL Metro Area-Bus",2018,0,23,17.04519318,16.92380462,0.718630723,15.26065685,1.313723668,10.38524218,7.61,15.50375053,5.175,0,5,0,0,1,1,0.406739718,-0.103386318,17.1485795,-3.55E-15,25271634,28024213.45,22382827,1.051622048,4242471.75,2.72,32377.25,0.999939681,0.959999207,1.000181098,1.058815676,0.999973923,0.12,0.006866781,0.175,0,1,0,0,0,1,0.999150128,1.017852764,1.001041359,1.012940982,1.000074553,1.000825821,1.00003749,0.999475124,1,0.972975128,1,1,1,0.952743967,26696161,0.946639256,0.956332613,-1424527,-1279621.908,32838940,0,1,0.989864032,-1144803.034,-22688.32398,476600.2526,27800.29687,345474.5402,1990.287257,22046.25892,1000.827309,-14012.16765,0,-721460.3273,-721460.3273,0,0,0,-721460.3273,0,-1261554.678,-1165751.583,-258775.4165,0,-1424527,2
3978,"St. Louis, MO-IL Metro Area-Rail",2002,1,23,16.51977293,15.44423508,0.641765911,15.18401796,1.066089097,10.53883429,5.89,18.88874714,3.2,0,0,0,0,1,0,0.83168133,0.0498838,16.46988913,0,14943289,14216147.97,5097368,0.899832855,3929480.174,1.904,37752.53125,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,14943289,14943289,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14943289,14943289,2
3979,"St. Louis, MO-IL Metro Area-Rail",2003,1,23,16.49742799,15.50342041,0.658099957,15.19701408,1.138954168,10.50735523,6.26,18.2706144,3.2,0,0,0,0,1,0,0.83168133,-0.037669994,16.53509798,-3.55E-15,14613085,15174059.48,5408164,0.931119636,3980881.455,2.1235,36582.59625,1.003832195,1.025451719,1.000855908,1.068348013,0.997013041,0.37,-0.618132733,0,0,0,0,0,0,0,1.050526851,0.990393765,1.004907313,1.012921283,1.008702984,1.002548473,0.996631022,1,1,1,1,1,1,1,14943289,0.977902857,1.067381931,-330204,957911.5049,14943289,0,1,0.916169586,995696.6192,755037.3325,-143548.7441,73331.39405,193086.4661,130051.2024,38082.57523,-50343.60702,0,0,0,0,0,0,0,0,0,0,1006907.672,-1337111.672,0,-330204,2
3980,"St. Louis, MO-IL Metro Area-Rail",2004,1,23,16.52089762,15.3136014,0.606270634,15.20937246,1.233696641,10.4670272,6.64,17.67234386,3.2,0,0,0,0,1,0,0.83168133,0.081462086,16.43943553,0,14960105,13789740.86,4473140,0.83358054,4030384,2.4339,35136.605,0.987756315,0.921243997,1.000813212,1.083183745,0.996161924,0.38,-0.598270547,0,0,0,0,0,0,0,0.853774201,1.03110264,1.004665947,1.016833331,1.011163057,1.002617441,0.996739099,1,1,1,1,1,1,1,14613085,1.02374721,0.908770714,347020,-1384318.616,14943289,0,1,1.126518699,-1214409.967,-2136810.035,454505.5249,68183.87335,245986.897,163126.6987,38248.89033,-47651.81621,0,0,0,0,0,0,0,0,0,0,-1333141.315,1680161.315,0,347020,2
3981,"St. Louis, MO-IL Metro Area-Rail",2005,1,23,16.59453142,15.31201222,0.629992068,15.2248184,1.361617373,10.42883512,6.98,17.12287953,3.2,0,0,0,0,1,0,0.83168133,0.132228192,16.46230323,-3.55E-15,16103245,14108713.76,4466037,0.877595686,4093120.33,2.9025,33819.93,0.999896224,1.039126806,1.001015554,1.103688968,0.996351201,0.34,-0.549464329,0,0,0,0,0,0,0,0.998677342,0.986079519,1.005835055,1.022795013,1.010568701,1.002341599,0.997004721,1,1,1,1,1,1,1,14960105,1.076412565,1.023131174,1143140,318972.9006,14943289,0,1,1.05207679,348599.6064,-19787.10204,-208251.8631,87293.02823,341015.7881,158108.8782,35030.56296,-44809.68594,0,0,0,0,0,0,0,0,0,0,346044.7976,797095.2024,0,1143140,2
3982,"St. Louis, MO-IL Metro Area-Rail",2006,1,23,16.74438407,15.428253,0.61242718,15.2459089,1.429114358,10.37683714,7.42,16.50497425,3.2,0,0,0,0,1,0,0.83168133,0.141087114,16.60329696,-3.55E-15,18706545,16245019.03,5016549,0.844903883,4180363.08,3.175,32106.25,1.007591477,0.972118875,1.001385271,1.049571184,0.995014018,0.44,-0.617905276,0,0,0,0,0,0,0,1.101650786,1.010434103,1.007975903,1.011963681,1.014416562,1.003031347,0.99663226,1,1,1,1,1,1,1,16103245,1.161663069,1.151417436,2603300,2136305.268,14943289,0,1,1.008898278,2352758.837,1636907.51,168022.9191,128437.9182,192654.0801,232153.4266,48814.52609,-54231.54338,0,0,0,0,0,0,0,0,0,0,2438312.074,164987.9257,0,2603300,2
3983,"St. Louis, MO-IL Metro Area-Rail",2007,1,23,16.98328099,15.70213329,0.625110404,15.24745064,1.484373431,10.37460775,7.47,16.25953419,3.7,0,0,0,0,1,0,0.83168133,0.150946475,16.83233451,3.55E-15,23754462,20426312.63,6597050,0.86845223,4186813.08,3.4122,32034.75,1.017751866,1.020709766,1.000101125,1.038666656,0.999785157,0.05,-0.245440058,0.5,0,0,0,0,0,0,1.256208393,0.992532815,1.000580903,1.009783967,1.00061388,1.000344009,0.998660929,0.998501086,1,1,1,1,1,1,18706545,1.269847639,1.257389271,5047917,4181293.6,14943289,0,1,1.009908125,4811809.409,4792773.827,-139685.2276,10866.68754,183024.2112,11483.57603,6435.226821,-25049.38537,-28039.50628,0,0,0,0,0,0,0,0,0,4814863.973,233053.0267,0,5047917,2
3984,"St. Louis, MO-IL Metro Area-Rail",2008,1,23,16.93603891,15.73815427,0.629662455,15.24408197,1.564252244,10.37218971,7.14,15.99962038,3.7,0,0,0,0,1,0,0.83168133,0.06661282,16.86942609,3.55E-15,22658347,21198183.24,6839014,0.876976908,4172732.83,3.7791,31957.38,1.002294019,1.007281996,0.999779067,1.053813152,0.999766928,-0.33,-0.259913809,0,0,0,0,0,0,0,1.030454176,0.997313561,0.998731913,1.014173816,1.000665841,0.997732503,0.99858202,1,1,1,1,1,1,1,23754462,0.953856459,1.037788054,-1096115,771870.61,14943289,0,1,0.919124534,894446.4829,723422.5753,-63814.90624,-30122.73342,336691.3801,15816.69569,-53863.1656,-33683.36295,0,0,0,0,0,0,0,0,0,0,897634.899,-1993749.899,0,-1096115,2
3985,"St. Louis, MO-IL Metro Area-Rail",2009,1,23,16.71341603,15.64418488,0.76050338,15.23501987,1.31536211,10.34068999,7.61,15.73447794,3.5,0,0,0,0,1,0,0.83168133,0.035782457,16.67763358,-7.11E-15,18136118,17498636.45,6225627,1.139352857,4135089.92,2.7261,30966.39,0.994029199,1.207795342,0.999405533,0.840888747,0.99696306,0.47,-0.265142442,-0.2,0,0,0,0,0,0,0.924722761,0.9255927,0.996592354,0.957094274,1.008708718,1.003238364,0.998553515,1.000600196,1,1,1,1,1,1,22658347,0.800416641,0.82547812,-4522229,-3699546.792,14943289,0,1,0.969640046,-4189463.076,-1705657.808,-1685946.422,-77211.63442,-972172.8283,197325.1575,73375.98055,-32774.96002,13599.43861,0,0,0,0,0,0,0,0,0,-3954377.317,-567851.6831,0,-4522229,2
3986,"St. Louis, MO-IL Metro Area-Rail",2010,1,23,16.57401772,15.61990125,0.806790503,15.24338019,1.434369984,10.32631604,7.67,15.59803891,3.7,0,0,0,0,1,0,0.83168133,-0.083180352,16.65719808,3.55E-15,15776273,17144672.09,6076267,1.240704899,4169805.5,3.197,30524.45,0.998447754,1.060863797,1.000548756,1.09047537,0.998609962,0.06,-0.136439033,0.2,0,0,0,0,0,0,0.979978805,0.973017153,1.003154085,1.021190068,1.003964597,1.000412825,0.999255395,0.999400164,1,1,1,1,1,1,18136118,0.869881471,0.979771889,-2359845,-353964.3594,14943289,0,1,0.88784082,-355955.8909,-363106.748,-489364.1054,57202.85686,384305.5821,71902.40195,7487.051032,-13504.24195,-10878.68763,0,0,0,0,0,0,0,0,0,-366859.407,-1992985.593,0,-2359845,2
3987,"St. Louis, MO-IL Metro Area-Rail",2011,1,23,16.6191884,15.65638316,0.775003531,15.24642967,1.600114585,10.31643526,8.04,15.41049444,3.5,0,0,0,0,1,0,0.83168133,-0.122371267,16.74155967,0,16505238,18653784.71,6302034,1.170599791,4182540.67,3.9536,30224.32,1.002335604,0.96060071,1.000200053,1.115552195,0.999043146,0.37,-0.187544468,-0.2,0,0,0,0,0,0,1.030849815,1.018962185,1.001149324,1.029634097,1.002723612,1.002548473,0.998976634,1.000600196,1,1,1,1,1,1,15776273,1.046206414,1.088022251,728965,1509112.621,14943289,0,1,0.961567114,1347993.19,486695.1102,299152.6122,18132.05639,467515.6013,42968.44804,40205.41283,-16144.89924,9468.84855,0,0,0,0,0,0,0,0,0,1388663.054,-659698.0541,0,728965,2
3988,"St. Louis, MO-IL Metro Area-Rail",2012,1,23,16.65624368,15.65573331,0.752419207,15.24760552,1.596332409,10.28679941,8.64,15.42515893,4.2,0,0,0,0,1,0,0.83168133,-0.108162943,16.76440662,-3.55E-15,17128317,19084872.54,6297940,1.122127677,4187461.58,3.9349,29341.71,0.999958493,0.970859069,1.000077123,0.997636309,0.997127317,0.6,0.014664485,0.7,0,0,0,0,0,0,0.999458933,1.01343576,1.000443009,0.999333819,1.008191311,1.004135932,1.000080063,0.997902149,1,1,1,1,1,1,16505238,1.03775038,1.023109939,623079,431087.8268,14943289,0,1,1.014309742,379306.4801,-8930.444141,221760.4141,7311.971106,-10995.4804,135199.5377,68264.54273,1321.462929,-34625.52392,0,0,0,0,0,0,0,0,0,381435.0434,241643.9566,0,623079,2
3989,"St. Louis, MO-IL Metro Area-Rail",2013,1,23,16.67174694,15.64658304,0.767932951,15.24124258,1.568949196,10.34772456,8.25,15.62153858,4.1,0,0,0,0,1,0,0.83168133,-0.050567786,16.72231473,3.55E-15,17395931,18298226.04,6240575,1.155306521,4160901.58,3.8016,31185,0.999415532,1.020618485,0.999582692,0.982846171,1.005922653,-0.39,0.196379652,-0.1,0,0,0,0,0,0,0.99240827,0.990873986,0.997606109,0.995186815,0.983368814,0.997320784,1.0010727,1.000300053,1,1,1,1,1,1,17128317,1.015624069,0.958781674,267614,-786646.4943,14943289,0,1,1.059286064,-717033.6496,-130033.5546,-156313.2686,-41003.33167,-82441.75882,-284864.2174,-45890.46367,18373.54651,5139.398613,0,0,0,0,0,0,0,0,0,-706000.5507,973614.5507,0,267614,2
3990,"St. Louis, MO-IL Metro Area-Rail",2014,1,23,16.65937207,15.64723021,0.762779235,15.24816835,1.517673439,10.33820268,8.53,15.57392824,4.1,0,0,0,1,1,0,0.83168133,-0.038562196,16.69793426,-1.07E-14,17181985,17857501.09,6244615,1.144227259,4189819.08,3.5616,30889.46,1.000041362,0.993288847,1.00045441,0.967318409,0.99907981,0.28,-0.047610338,0,0,0,0,1,0,0,1.00053913,1.003050252,1.002612172,0.991006119,1.002624552,1.001927977,0.999740107,1,1,1,1,0.974504086,1,1,17395931,0.987701377,0.975914334,-213946,-440724.9529,14943289,0,1,1.012077947,-417425.8582,9378.67583,53061.97531,45441.15976,-156456.9333,45656.53215,33538.9613,-4521.072599,0,0,0,0,0,-443525.1567,-443525.1567,-443525.1567,0,0,-418992.5763,205046.5763,0,-213946,2
3991,"St. Louis, MO-IL Metro Area-Rail",2015,1,23,16.59319496,15.64569796,0.784334172,15.25667399,1.265256033,10.37799478,7.64,15.48266498,4.3,0,0,0,2,1,0,0.83168133,-0.005453364,16.59864833,3.55E-15,16081738,16169677.14,6235054,1.19094766,4225608.17,2.544,32143.44,0.999902075,1.028258421,1.000557814,0.833681344,1.003849034,-0.89,-0.091263261,0.2,0,0,0,1,0,0,0.998724696,0.987342805,1.003208999,0.956499634,0.98910609,0.993896389,0.999501877,0.999400164,1,1,1,0.974504086,1,1,17181985,0.935965082,0.905483755,-1100247,-1687823.948,14943289,0,1,1.033663028,-1680660.324,-21912.26016,-217475.7314,55136.9747,-747422.6379,-187179.004,-104872.1468,-8558.745509,-10306.36478,0,0,0,0,-438070.4079,-438070.4079,-438070.4079,0,0,-1623976.704,523729.7038,0,-1100247,2
3992,"St. Louis, MO-IL Metro Area-Rail",2016,1,23,16.54623227,15.64424752,0.764731378,15.25811903,1.18096003,10.39737859,7.17,15.49028225,5,0,0,0,3,1,0,0.83168133,-0.012030134,16.55826241,0,15343956,15529660.64,6226017,1.148417185,4231718.75,2.2575,32772.6,0.999907295,0.97500709,1.000094715,0.933376328,1.001867781,-0.47,0.007617267,0.7,0,0,0,1,0,0,0.99879275,1.011651711,1.000544458,0.985257159,0.994678372,0.996772089,1.000041587,0.997902149,1,1,1,0.974504086,1,1,16081738,0.954122993,0.960418721,-737782,-640016.5033,14943289,0,1,0.99344481,-640947.9431,-19414.68135,187379.7648,8755.827017,-237090.5096,-85581.02487,-51910.42033,668.7906646,-33737.08418,0,0,0,0,-410018.6053,-410018.6053,-410018.6053,0,0,-636535.7596,-101246.2404,0,-737782,2
3993,"St. Louis, MO-IL Metro Area-Rail",2017,1,23,16.46276902,15.64653417,0.747110215,15.25789368,1.240748222,10.385513,7.49,15.49688375,5,0,0,0,4,1,0,0.83168133,-0.097937663,16.56070669,0,14115287,15567665.89,6240270,1.110891172,4230765.25,2.4582,32386.02,1.000146165,0.976957709,0.999985231,1.050626771,0.99885879,0.32,0.006601497,0,0,0,0,1,0,0,1.001906222,1.010467707,0.999915121,1.010590107,1.003271614,1.002203706,1.000036041,1,1,1,1,0.974504086,1,1,15343956,0.919924888,1.002447269,-1228669,38005.25407,14943289,0,1,0.917679086,44414.6927,29248.9904,160616.0349,-1302.381894,162494.1435,50199.50267,33813.56757,553.0145935,0,0,0,0,0,-391208.1791,-391208.1791,-391208.1791,0,0,37550.7849,-1266219.785,0,-1228669,2
3994,"St. Louis, MO-IL Metro Area-Rail",2018,1,23,16.3972575,15.62778025,0.723146601,15.26065685,1.313723668,10.38524218,7.61,15.50375053,5.175,0,0,0,5,1,1,0.83168133,-0.102067245,16.49932475,-3.55E-15,13220212,14640828.85,6124331,1.060907873,4242471.75,2.72,32377.25,0.998801401,0.967924928,1.000181098,1.058815676,0.999973923,0.12,0.006866781,0.175,0,0,0,1,0,1,0.984502361,1.014262145,1.001041359,1.012940982,1.000074553,1.000825821,1.00003749,0.999475124,1,1,1,0.974504086,1,0.952743967,14115287,0.936588254,0.940463969,-895075,-926837.0398,14943289,0,1,0.995878933,-841159.7572,-218753.6255,201314.2716,14699.0861,182665.6757,1052.341415,11656.70495,529.175888,-7408.771914,0,0,0,0,-359882.1402,-359882.1402,-359882.1402,0,-667032.4752,-840368.165,-54706.83504,0,-895075,2
3995,"State College, PA Metro Area-Bus",2002,0,31,15.63371135,13.79154158,0.487285647,11.92819961,1.089907848,10.31978111,6.41,43.16124813,3.4,0,0,0,0,0,0,1.992592549,0.329092894,15.30461846,-1.78E-15,6160763,4433137.959,976315,0.627891545,151477.5956,1.974,30325.61875,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,6160763,6160763,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6160763,6160763,3
3996,"State College, PA Metro Area-Bus",2003,0,31,15.62510323,13.89616938,0.515424035,12.00902631,1.177669896,10.2357995,7.21,37.12980325,3.4,0,0,0,0,0,0,1.992592549,0.208373865,15.41672937,1.78E-15,6107958,4959071.908,1084000,0.674348334,164229.5175,2.2468,27882.75375,1.007586375,1.057745162,1.006776103,1.080522448,0.991862074,0.8,-6.031444888,0,0,0,0,0,0,0,1.091047269,0.983508992,1.030913592,1.015583475,1.023387146,1.005518374,0.967607858,1,1,1,1,1,1,1,6160763,0.991428821,1.118636946,-52805,525933.9491,6160763,0,1,0.886282945,724300.6192,560920.6446,-101597.1892,190451.3168,96006.09506,144082.6656,33997.39368,-199560.3074,0,0,0,0,0,0,0,0,0,0,730894.108,-783699.108,0,-52805,3
3997,"State College, PA Metro Area-Bus",2004,0,31,15.61880392,13.9338943,0.530301844,12.09763284,1.271696871,10.13707062,8.11,32.57105602,3.4,0,0,0,0,0,0,1.992592549,0.121024672,15.49777925,0,6069603,5377741.581,1125675,0.699445199,179445.58,2.5669,25261.355,1.002714771,1.028865183,1.007378327,1.079841538,0.990354552,0.9,-4.558747224,0,0,0,0,0,0,0,1.031917534,0.991246434,1.033939078,1.016705149,1.02755005,1.006210308,0.975418901,1,1,1,1,1,1,1,6107958,0.993720487,1.084425006,-38355,418669.6738,6160763,0,1,0.916357054,506883.8858,194950.9542,-53466.41176,207298.4613,102034.3498,168274.5473,37932.30273,-150140.3177,0,0,0,0,0,0,0,0,0,0,515664.3886,-554019.3886,0,-38355,3
3998,"State College, PA Metro Area-Bus",2005,0,31,15.61034247,13.94813316,0.533590698,12.1743545,1.394138515,10.04360378,8.79,29.24120615,3.4,0,0,0,0,0,0,1.992592549,0.039947838,15.57039463,3.55E-15,6018462,5782776.324,1141818,0.705043626,193754.92,3.0315,23007.15,1.001021887,1.006201851,1.006341874,1.096282099,0.990779699,0.68,-3.32984987,0,0,0,0,0,0,0,1.01192926,0.998058326,1.029320758,1.021808091,1.026062727,1.004688681,0.981985091,1,1,1,1,1,1,1,6069603,0.991574243,1.075316885,-51141,405034.7429,6160763,0,1,0.922122838,448257.993,72405.87444,-11785.19053,177965.361,132366.4567,158190.4055,28458.42957,-109343.3438,0,0,0,0,0,0,0,0,0,0,457143.5897,-508284.5897,0,-51141,3
3999,"State College, PA Metro Area-Bus",2006,0,31,15.62883581,13.96028081,0.536115827,12.25986101,1.470175845,9.895694768,10.56,25.94978468,4,0,0,0,0,0,0,1.992592549,-0.028910994,15.6577468,-3.55E-15,6130799,6310633.595,1155773,0.709354523,211051.25,3.35,19843.75,1.000870915,1.004732335,1.007023494,1.054540728,0.985273313,1.77,-3.291421471,0.6,0,0,0,0,0,0,1.010168373,0.998508877,1.032732455,1.013487602,1.041555566,1.012250265,0.982191131,0.998201573,1,1,1,1,1,1,6018462,1.0186654,1.091280942,112337,527857.2706,6160763,0,1,0.933458445,536219.938,61197.96625,-8974.268063,196999.0339,81174.62002,250100.5976,73727.75383,-107181.9989,-10823.76664,0,0,0,0,0,0,0,0,0,549370.8811,-437033.8811,0,112337,3
4000,"State College, PA Metro Area-Bus",2007,0,31,15.64514833,14.0652197,0.547682327,12.28197099,1.495283286,9.938729689,8.14,25.45175517,5.9,0,0,0,0,0,0,1.992592549,-0.068999765,15.7141481,-1.78E-15,6231628,6676790.384,1283651,0.729240555,215769.58,3.4606,20716.41,1.007516961,1.021574627,1.001803445,1.017077849,1.004348853,-2.42,-0.498029506,1.9,0,0,0,0,0,0,1.091329983,0.993188036,1.008363052,1.004433624,0.988223547,0.983490608,0.997284725,0.994316068,1,1,1,1,1,1,6130799,1.016446307,1.058022191,100829,366156.7887,6160763,0,1,0.960704153,371708.1594,559925.7698,-41762.77962,51272.18895,27181.65649,-72199.06556,-101215.762,-16646.80349,-34847.04523,0,0,0,0,0,0,0,0,0,355722.3914,-254893.3914,0,100829,3
4001,"State College, PA Metro Area-Bus",2008,0,31,15.72816008,14.07855459,0.539379954,12.2879905,1.593206899,10.01955757,8.27,25.59694431,4.1,0,0,0,0,0,0,1.992592549,-0.006358612,15.73451869,0,6771004,6814195.366,1300883,0.714943189,217072.33,3.9195,22460.49,1.000948076,0.984840898,1.000490109,1.065488335,1.008132617,0.13,0.145189134,-1.8,0,0,0,0,0,0,1.011167707,1.004918377,1.002269971,1.017403429,0.977995981,1.000894671,1.000792967,1.005414746,1,1,1,1,1,1,6231628,1.086554589,1.020579496,539376,137404.9821,6160763,0,1,1.064644726,129978.3554,69592.99584,30649.49771,14145.61245,108451.6966,-137120.8632,5575.253986,4941.47671,33742.68531,0,0,0,0,0,0,0,0,0,128243.7645,411132.2355,0,539376,3
4002,"State College, PA Metro Area-Bus",2009,0,31,15.75722492,14.10814957,0.570204964,12.28837394,1.346279333,10.03557622,9.65,25.51090198,4.1,0,0,0,0,0,0,1.992592549,0.05502393,15.70220099,0,6970690,6597496.625,1339958,0.76862952,217155.58,2.8431,22823.19,1.002102132,1.057148972,1.000031204,0.845012241,1.001598738,1.38,-0.08604233,0,0,0,0,0,0,0,1.024954102,0.981948743,1.000144442,0.957425291,0.995600208,1.009538228,0.999530366,1,1,1,1,1,1,1,6771004,1.029491343,0.968198925,199686,-216698.7404,6160763,0,1,1.063305595,-208943.8381,168964.327,-122225.1308,978.0152975,-288273.5277,-29791.00851,64583.37751,-3179.890892,0,0,0,0,0,0,0,0,0,0,-215325.2085,415011.2085,0,199686,3
4003,"State College, PA Metro Area-Bus",2010,0,31,15.75754047,14.34531317,0.594337939,12.33211446,1.456053606,10.01746335,9.94,24.35718596,4.2,0,0,0,0,0,0,1.992592549,-0.164117889,15.92165836,-1.78E-15,6972890,8216527.574,1698596,0.811831006,226864.92,3.289,22413.5,1.016810397,1.042323334,1.003559504,1.081539002,0.998195134,0.29,-1.153716021,0.1,0,0,0,0,0,0,1.218376108,0.985839731,1.016612435,1.019530023,1.004998431,1.001996902,0.993721139,0.999700037,1,1,1,1,1,1,6970690,1.000315607,1.2454008,2200,1619030.949,6160763,0,1,0.8032078,1678366.536,1522232.153,-98706.8461,115800.1329,136137.7389,34842.51317,13919.78766,-43767.99569,-2090.947307,0,0,0,0,0,0,0,0,0,1710612.902,-1708412.902,0,2200,3
4004,"State College, PA Metro Area-Bus",2011,0,31,15.7721628,14.30036401,0.616083963,12.33674813,1.622472591,10.02700876,11.73,24.41928103,3.8,0,0,0,0,0,0,1.992592549,-0.141501835,15.91366464,0,7075599,8151108.726,1623936,0.851662645,227918.58,4.0656,22628.48,0.99686663,1.03658865,1.00037574,1.114294546,1.000952877,1.79,0.062095076,-0.4,0,0,0,0,0,0,0.963256656,0.987231317,1.00174691,1.029756449,0.997375857,1.01238954,1.000339063,1.001200751,1,1,1,1,1,1,6972890,1.014729761,0.992038139,102709,-65418.84867,6160763,0,1,1.022873736,-46742.47253,-256207.2981,-89034.61953,12181.00824,207488.4456,-18297.86037,86390.89934,2364.245536,8372.706709,0,0,0,0,0,0,0,0,0,-55517.17944,158226.1794,0,102709,3
