,Unnamed: 0,CLUSTER_APTA4,Mode,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS2_HINY,YEARS_SINCE_TNC_BUS2_MIDLOW,YEARS_SINCE_TNC_RAIL2_HINY,YEARS_SINCE_TNC_RAIL2_MIDLOW,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS2_HINY_FAC,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL2_HINY_FAC,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_2018_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,YEARS_SINCE_TNC_BUS2_HINY_FAC_cumsum,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC_cumsum,YEARS_SINCE_TNC_RAIL2_HINY_FAC_cumsum,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC_cumsum,BIKE_SHARE_FAC_cumsum,scooter_flag_FAC_cumsum,Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_2018_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS2_HINY_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS2_MIDLOW_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL2_HINY_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC_cumsum,UPT_ADJ_BIKE_SHARE_FAC_cumsum,UPT_ADJ_scooter_flag_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum,UPT_PCT_CHNGE
43,43,2.0,0,2011,1531,849992306.9680003,907579934.879,946328160.8210001,38748225.94200005,934041670.4680396,29873047.66436445,11881927.046129525,0.9842849772365354,2555129.645647744,3.997889513068385,29140.014259295138,8.12998914941297,26.44586209649467,4.16641174606022,0.0,0.0,0.0,0.0,0.05132983280240739,0.0,-10972066.475998392,6857151.898267176,2763493.665162289,25967849.516176235,5188403.146980469,1560039.1125712919,-2185795.328462976,-363255.6190885207,0.0,0.0,0.0,0.0,200500.48144310687,0.0,29016320.39705068,28913486.605505146,9834739.336494913,0.0,38748225.94200005,-10755391.727971433,-16714428.704309085,41053635.29905327,-36494732.535474144,79088212.47730456,50238703.76490004,2347835.5808990286,-2116718.9287285525,0.0,0.0,0.0,0.0,200500.48144310687,0.0,-15537179.438465765,957083552.5489713,963042589.5253092,905274525.5219467,982822893.3564742,867239948.3436954,896089457.0560998,943980325.240101,948444879.7497287,946328160.8210001,946328160.8210001,946328160.8210001,946328160.8210001,946127660.3395568,946328160.8210001,961865340.2594656,4.269400903752474
44,44,2.0,0,2012,1552,873295591.9680003,946328160.8210001,966527544.5620002,-3103901.2590003093,941210888.912498,-18511218.18765982,11464510.167756526,0.9696996908635644,2558774.8850616408,4.011808210176671,28863.81641197125,8.270421642845525,26.52600271228209,4.11443983679911,0.0,0.0,0.0,0.0,0.0837970812438058,0.0,-27288816.39593629,-283284.66727320594,3675401.8293064605,497481.997932156,2591962.072183648,335941.02841242385,-523300.01280505,14143.324168854355,0.0,0.0,0.0,0.0,591159.4586367415,0.0,-20389311.36537426,-20922318.88483476,17818417.625834454,23303285.000000004,20199383.74099969,-38044208.12390772,-16997713.37158229,44729037.12835973,-37018032.5482792,79585694.47523671,52830665.83708368,2683776.6093114526,-2102575.604559698,0.0,0.0,0.0,0.0,791659.9400798484,0.0,2281238.187368689,1004571752.6859078,983525257.9335824,921798507.4336405,1003545577.1102793,886941850.0867633,913696878.7249165,963843767.9526887,968630120.1665598,966527544.5620002,966527544.5620002,966527544.5620002,966527544.5620002,965735884.6219203,966527544.5620002,964246306.3746316,2.134500966712838
45,45,2.0,0,2013,1552,873295591.9680003,966527544.5620002,950051312.047,-16476232.51499983,933340337.1388377,-7870551.773660162,11478189.75815962,1.0077082542341986,2595456.586596482,3.8543350773953122,29041.22592302485,8.130697850783735,26.35624441623333,4.211555327029944,0.0,0.15559355539490582,0.0,0.0,0.14170977474089286,0.0,6686414.45035468,-8654156.329062037,6399645.119111807,-5393882.910005616,-1156739.7985461005,-1197281.5819597042,-1005836.9780608905,-201874.01541995927,0.0,-3971620.611182632,0.0,0.0,890403.1922122288,0.0,-7604929.462558225,-7691437.901570219,-8784794.613429613,0.0,-16476232.51499983,-31357793.67355304,-25651869.700644325,51128682.24747153,-38023869.52634009,74191811.56523108,51673926.03853758,1486495.0273517484,-2304449.6199796568,0.0,-3971620.611182632,0.0,0.0,1682063.1322920772,0.0,-6503556.426060923,981409105.7205527,975703181.7476443,898922629.7995284,988075181.57334,875859500.4817687,898377386.0084623,948564817.0196482,952355761.6669797,950051312.047,954022932.6581826,950051312.047,950051312.047,948369248.914708,950051312.047,956554868.4730607,-1.7046831833920084
46,46,2.0,0,2014,1552,873295591.9680003,950051312.047,946875189.882,-3176122.1649997374,926719762.6730144,-6620574.465823593,11646853.193252666,0.9946498184498552,2630689.747408843,3.6341916576424502,29130.764320043614,8.137437852261076,26.263528226416145,4.291314871167036,0.0,0.9681610716305796,0.0,0.0,0.261142391954678,0.0,13307985.872820055,4136633.5733601563,4747844.743031275,-7629565.241017598,-899876.019267532,172070.87788877686,-453657.5973746014,-246396.1703503059,0.0,-20901788.05789764,0.0,0.0,1384021.9546227898,0.0,-6382726.0641846275,-6672350.836011892,3496228.671012155,0.0,-3176122.1649997374,-18049807.800732985,-21515236.12728417,55876526.99050281,-38477527.12371469,66562246.32421351,50774050.01927006,1658565.9052405253,-2550845.790329963,0.0,-24873408.66908027,0.0,0.0,3066085.0869148667,0.0,-3007327.7550487695,964924997.6827328,968390426.009284,890998662.891497,985352717.0057149,880312943.5577865,896101139.8627299,945216623.9767594,949426035.67233,946875189.882,971748598.5510802,946875189.882,946875189.882,943809104.7950852,946875189.882,949882517.6370488,-0.33431059193600454
47,47,2.0,0,2015,1552,873295591.9680003,946875189.882,922077657.428,-24797532.45400012,880967045.3496035,-45752717.323411204,12047082.227438165,1.0038863750591411,2666207.810793666,2.662637659316253,30348.75180623096,7.945163753109615,26.20854906485557,4.488496846326611,0.0,1.912176443459238,0.0,0.0,0.4794810121328808,0.0,24605116.12283856,-3775006.7481546337,4659135.09121525,-38360579.18814278,-10153053.23527929,-1323788.6600551468,-358655.7270971478,-453485.69387076475,0.0,-23565087.7431884,0.0,0.0,2829257.929477565,0.0,-45896147.85225678,-46519459.00015127,21721926.54615116,0.0,-24797532.45400012,6555308.322105573,-25290242.8754388,60535662.08171807,-38836182.85081184,28201667.13607073,40620996.78399076,334777.24518537853,-3004331.484200728,0.0,-48438496.41226867,0.0,0.0,5895343.016392432,0.0,18714598.79110239,915522349.1058943,947367900.3034387,861541995.3462819,960913840.2788117,893875990.2919292,881456660.6440092,921742880.1828146,925081988.9122008,922077657.428,970516153.8402686,922077657.428,922077657.428,916182314.4116076,922077657.428,903363058.6368977,-2.6188807900955013
48,48,2.0,0,2016,1552,873295591.9680003,922077657.428,882769337.0139998,-39308320.41400011,864359618.5375009,-16607426.812101878,12489384.737149285,1.0157277323002625,2699933.5118777263,2.3604469149355736,31136.881092227963,7.796506404256474,26.12379072473453,5.014227229272394,0.0,2.8620803484229507,0.0,0.0,0.6223766181885365,0.0,25109375.26155998,-2946730.946918924,4364599.418759861,-13768300.860746644,-6198052.7230089465,-855916.2279777194,-447044.0707517323,-1380205.5560487644,0.0,-23157637.376464725,0.0,0.0,1941711.0608240184,0.0,-17338202.02077359,-17640113.527896997,-21668206.88610312,0.0,-39308320.41400011,31664683.583665553,-28236973.822357725,64900261.50047793,-39283226.92156357,14433366.275324086,34422944.06098182,-521138.9827923409,-4384537.040249492,0.0,-71596133.78873341,0.0,0.0,7837054.07721645,0.0,-2953608.095000729,851104653.4303343,911006310.8363576,817869075.513522,922052563.9355637,868335970.7386758,848346392.9530182,883290475.9967922,887153874.0542494,882769337.0139998,954365470.8027332,882769337.0139998,882769337.0139998,874932282.9367834,882769337.0139998,885722945.1090008,-4.263016254362451
49,49,2.0,0,2017,1552,873295591.9680003,882769337.0139998,845676010.365,-37093326.64900008,860354482.6147206,-4005135.922781124,12657468.349457504,1.0230144683656557,2737260.6294643497,2.5721625698392465,31245.637139037,7.5080173635779595,25.994032454727893,5.228117104447609,0.0,3.8525016844780775,0.0,0.0,0.7546723390791482,0.0,8357007.009134048,505415.1936651846,4436965.092051805,9503021.019676387,-1233128.6501938729,-1695314.9790732772,-618054.8127967856,-613412.0885531637,0.0,-23581333.35298156,0.0,0.0,1433591.7786721492,0.0,-3505243.7903990964,-4010292.2778662727,-33083034.371133804,0.0,-37093326.64900008,40021690.5927996,-27731558.62869254,69337226.59252973,-39901281.73436036,23936387.29500047,33189815.410787944,-2216453.961865618,-4997949.128802655,0.0,-95177467.14171496,0.0,0.0,9270645.8558886,0.0,-36036642.46613453,805654319.7722003,873407568.9936925,776338783.7724702,885577292.0993601,821739623.0699996,812486194.9542121,847892464.3268657,850673959.4938028,845676010.365,940853477.5067148,845676010.365,845676010.365,836405364.5091113,845676010.365,881712652.8311346,-4.201927399797256
50,50,2.0,0,2018,1552,873295591.9680003,845676010.365,792037958.6610001,-53638051.703999795,813647186.9303085,-46707295.68441173,11925052.607597886,1.048591570774795,2770222.733557586,2.8483653051115447,31622.900060763637,7.258458280631998,25.88016545671855,5.519967106565463,0.0,4.852501684478077,0.0,0.0,0.8455697945960297,0.4124008656054188,-18742992.94742804,-758439.5368220477,3865071.342002752,11044515.556270204,-2927716.846081288,-1388158.4579944306,-534629.3963028478,-750339.5436281294,0.0,-22854285.72400668,0.0,0.0,1364423.1893671285,-15561044.547483787,-47243596.91210716,-43786572.65334752,-9851479.050652288,0.0,-53638051.703999795,21278697.645371564,-28489998.16551459,73202297.93453248,-40435911.13066321,34980902.85127068,30262098.564706653,-3604612.419860048,-5748288.6724307835,0.0,-118031752.86572164,0.0,0.0,10635069.045255728,-15561044.547483787,-45888121.51678682,770759261.0156286,820527956.8265147,718835660.7264676,832473869.7916633,757057055.8097295,761775860.0962933,795642571.0808601,797786247.3334309,792037958.6610001,910069711.5267217,792037958.6610001,792037958.6610001,781402889.6157444,807599003.2084839,837926080.1777871,-6.342624249309059
51,51,2.0,1,2002,179,47275493.02639999,0.0,47275493.02639999,0.0,40867091.38470885,0.0,2977747.893489275,1.229673983861692,2747170.419050106,1.9582856739004468,35510.509281670784,7.674608975092918,37.2518639250211,3.5499778434902955,0.0,0.0,0.0,0.0,0.3160895433000609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47275493.02639999,47275493.02639999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47275493.02639999,47275493.02639999,47275493.02639999,47275493.02639999,47275493.02639999,47275493.02639999,47275493.02639999,47275493.02639999,47275493.02639999,47275493.02639999,47275493.02639999,47275493.02639999,47275493.02639999,47275493.02639999,47275493.02639999,0.0
52,52,2.0,1,2003,179,47275493.02639999,47275493.02639999,47686990.31259997,411497.2861999793,45131617.86500186,4264526.4802930085,3085729.076960485,0.9613251622093146,2791745.878397376,2.2256135150778342,34822.732198878846,7.7178328399487075,35.91903645042577,3.5499778434902955,0.0,0.0,0.0,0.0,0.3160895433000609,0.0,1119594.9144997157,3487060.175827758,326866.2397415235,721530.1074743746,249848.0269874568,14147.37801845492,-341489.4166132484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5577557.425936035,5847306.416935195,-5435809.130735217,0.0,411497.2861999793,1119594.9144997157,3487060.175827758,326866.2397415235,-341489.4166132484,721530.1074743746,249848.0269874568,14147.37801845492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5435809.130735217,46567395.39810026,44199930.136772215,47360124.07285845,48028479.72921322,46965460.20512561,47437142.28561252,47672842.93458152,47686990.31259997,47686990.31259997,47686990.31259997,47686990.31259997,47686990.31259997,47686990.31259997,47686990.31259997,53122799.44333519,0.8704241031821436
53,53,2.0,1,2004,179,47275493.02639999,47686990.31259997,52362988.17539999,4675997.8628000235,48056582.37510341,2924964.510101542,2981166.386708963,0.8917237057707834,2837606.9663203964,2.5321155781568705,33845.84091064068,7.764747714787041,34.673548613750526,3.5499778434902955,0.0,0.0,0.0,0.0,0.3160895433000609,0.0,1296402.8918422638,1014058.1562164436,354366.85244992404,769522.0284066234,361796.4189974985,15066.89524128494,-334323.21494818927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3476890.0282058488,3541178.4384114505,1134819.424388573,0.0,4675997.8628000235,2415997.80634198,4501118.332044202,681233.0921914475,-675812.6315614376,1491052.135880998,611644.4459849553,29214.273259739864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4300989.706346644,49946990.36905801,47861869.84335579,51681755.08320854,53038800.80696143,50871936.03951899,51751343.72941504,52333773.90214025,52362988.17539999,52362988.17539999,52362988.17539999,52362988.17539999,52362988.17539999,52362988.17539999,52362988.17539999,56663977.88174664,9.80560490848279
54,54,2.0,1,2005,179,47275493.02639999,52362988.17539999,58795934.23299997,6432946.057599978,52778619.61609343,4722037.240990025,3130410.6072175773,0.8479184609388699,2890850.141184367,2.9879994119830933,32987.58275673216,7.78667255593603,33.56435064160433,3.5499778434902955,0.0,0.0,0.0,0.0,0.3160895433000609,0.0,2639215.2656479524,640605.9156090753,446345.34203701466,1124739.6722668721,343808.7950427505,7627.21432688123,-343051.47502742853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859290.729903119,4983247.494138791,1449698.5634611857,0.0,6432946.057599978,5055213.071989932,5141724.2476532785,1127578.4342284622,-1018864.106588866,2615791.80814787,955453.2410277058,36841.487586621086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2851291.1428854587,53740721.16101004,53654209.985346705,57668355.79877151,59814798.33958884,56180142.4248521,57840480.99197227,58759092.74541336,58795934.23299997,58795934.23299997,58795934.23299997,58795934.23299997,58795934.23299997,58795934.23299997,58795934.23299997,61647225.37588544,12.285292115208524
55,55,2.0,1,2006,225,47971939.38439998,58795934.23299997,65262246.07599996,5769865.484999994,57773733.87339528,4657935.0356146665,3345818.5682414933,0.9428245892107144,2929761.3381049875,3.2770056591921173,31631.556776921738,7.863542079692599,32.59219680052095,3.597344635016332,0.0,0.0,0.0,0.0,0.31150062290079944,0.0,3329487.980083446,416453.07014385343,580951.2294604757,719517.9211962456,649889.3140517017,44676.07918854263,-414872.0057344064,-12089.068889677232,0.0,0.0,0.0,0.0,0.0,0.0,5314014.519500182,5426761.290864411,343104.19413558336,696446.3579999994,6466311.842999993,8384701.052073377,5558177.317797131,1708529.6636889381,-1433736.1123232725,3335309.729344116,1605342.5550794075,81517.56677516372,-12089.068889677232,0.0,0.0,0.0,0.0,0.0,0.0,-2508186.948749875,56877545.02392658,59704068.75820283,63553716.41231103,66695982.18832323,61926936.34665585,63656903.52092055,65180728.5092248,65274335.14488964,65262246.07599996,65262246.07599996,65262246.07599996,65262246.07599996,65262246.07599996,65262246.07599996,67770433.02474983,10.997889441427876
56,56,2.0,1,2007,293,49789915.87339998,65262246.07599996,71464040.98390007,4383818.418900117,63840265.06290715,3788394.175479845,3703781.056294989,1.0493048244126921,2890271.4552398236,3.474836933864212,31980.5411952588,7.64741779177047,32.33623989190268,3.9513259985298617,0.0,0.0,0.0,0.0,0.3001268176069236,0.0,5077457.293025057,-1197828.3008735464,186029.89494962114,541357.4936136137,-298078.77292213496,-120844.06614733096,-186767.41230288247,-69682.31218795436,0.0,0.0,0.0,0.0,0.0,0.0,3931643.817154442,4750295.309384006,-366476.8904838889,1817976.4890000003,6201794.907900117,13462158.345098436,4360349.016923584,1894559.558638559,-1620503.524626155,3876667.2229577294,1307263.7821572726,-39326.49937216724,-81771.3810776316,0.0,0.0,0.0,0.0,0.0,0.0,-2874663.839233764,58001882.63880163,67103691.96697649,69569481.42526151,73084544.50852622,67587373.76094234,70156777.2017428,71503367.48327224,71545812.3649777,71464040.98390007,71464040.98390007,71464040.98390007,71464040.98390007,71464040.98390007,71464040.98390007,74338704.82313384,9.50288303083826
57,57,2.0,1,2008,293,49789915.87339998,71464040.98390007,85122306.7342,13658265.75029993,77308639.7931591,13468374.730251962,4160242.176551991,1.0593333990274798,2891626.9356864174,3.8672040258057003,31731.4069856872,7.806959818019679,31.85503774453537,3.9188750527494283,0.0,0.0,0.0,0.0,0.3001268176069236,0.0,12351796.922275394,-591297.1794066919,57583.457067310446,1060075.6403361626,177957.05084629718,74240.4869225915,-177785.3122550004,4256.077280696274,0.0,0.0,0.0,0.0,0.0,0.0,12956827.14306676,12445411.192741625,1212854.557558305,0.0,13658265.75029993,25813955.26737383,3769051.837516892,1952143.015705869,-1798288.8368811554,4936742.863293892,1485220.83300357,34913.98755042427,-77515.30379693532,0.0,0.0,0.0,0.0,0.0,0.0,-1661809.2816754591,59308351.46682617,81353254.89668311,83170163.71849413,86920595.57108116,80185563.87090611,83637085.90119644,85087392.74664958,85199822.03799693,85122306.7342,85122306.7342,85122306.7342,85122306.7342,85122306.7342,85122306.7342,86784116.01587546,19.112081491972944
58,58,2.0,1,2009,315,51141002.87339998,85122306.7342,76318423.59700002,-10154970.13719999,72149543.55998775,-5889089.348483361,4039779.5208572033,1.2803831092441291,2824785.4675455764,2.8041621900182827,30579.755649902178,8.070407672723505,31.358960263305878,3.9496369464444014,0.0,0.0,0.0,0.0,0.2921978092019868,0.0,439948.71314002,-4447626.9031285085,-185160.3059931759,-3608873.51087737,891196.6000018588,193368.31913168216,-243797.3046649027,-19147.98658782145,0.0,0.0,0.0,0.0,0.0,0.0,-6980092.378978218,-6749136.071080754,-3405834.0661192364,1351087.0,-8803883.13719999,26253903.98051385,-678575.0656116161,1766982.7097126937,-2042086.1415460582,1327869.352416522,2376417.433005429,228282.30668210646,-96663.29038475676,0.0,0.0,0.0,0.0,0.0,0.0,-5067643.347794695,50064519.61648617,76996998.66261163,74551440.88728732,78360509.73854607,74990554.2445835,73942006.1639946,76090141.29031791,76415086.88738477,76318423.59700002,76318423.59700002,76318423.59700002,76318423.59700002,76318423.59700002,76318423.59700002,81386066.94479471,-10.342627537915162
59,59,2.0,1,2010,315,51141002.87339998,76318423.59700002,72283794.89839998,-4034628.698600045,73588067.12377541,1438523.5637876524,3877239.660913511,1.2829777249289431,2833160.1823960836,3.2742902943496297,29878.03203908662,8.034376418076278,31.100124842622986,3.9259890825705983,0.0,0.0,0.0,0.0,0.2921978092019868,0.0,801159.0123439631,-430301.17556844774,98807.06806203695,1574248.4079128741,547996.1622868328,20432.54775609569,-130065.89709747561,17650.976764970706,0.0,0.0,0.0,0.0,0.0,0.0,2499927.1024608496,2750663.388141364,-6785292.086741407,0.0,-4034628.698600045,27055062.99285781,-1108876.2411800642,1865789.7777747302,-2172152.0386435343,2902117.7603293965,2924413.595292262,248714.8544382021,-79012.31361978606,0.0,0.0,0.0,0.0,0.0,0.0,-11852935.434536105,45228731.90554217,73392671.13958004,70418005.12062524,74455946.93704352,69381677.13807058,69359381.30310772,72035080.04396178,72362807.21201977,72283794.89839998,72283794.89839998,72283794.89839998,72283794.89839998,72283794.89839998,72283794.89839998,84136730.33293608,-5.286572374587983
60,60,2.0,1,2011,337,51780033.87339998,72283794.89839998,76972755.99359998,4049930.095200017,85736587.63571148,11111397.004203193,4093330.193116645,1.2370255658285536,2839383.9774093977,3.999940104390076,29350.598302221904,8.524254199136191,30.657686599840652,3.969075558821475,0.0,0.0,0.0,0.0,0.28859171928190896,0.0,4854933.499700468,3493566.7631083224,180821.5140237854,2014531.7221182159,411381.52754086157,240093.84343783426,-191766.75984875,-20513.01499304083,0.0,0.0,0.0,0.0,0.0,0.0,10983049.0950877,11160781.124693494,-7110851.029493476,639030.9999999995,4688961.095200016,31909996.49255828,2384690.5219282582,2046611.291798516,-2363918.798492284,4916649.482447612,3335795.122833124,488808.6978760364,-99525.32861282688,0.0,0.0,0.0,0.0,0.0,0.0,-18963786.46402958,45062759.5010417,74588065.47167173,74926144.70180146,79336674.79209226,72056106.51115237,73636960.87076686,76483947.29572394,77072281.32221282,76972755.99359998,76972755.99359998,76972755.99359998,76972755.99359998,76972755.99359998,76972755.99359998,95936542.45762956,6.4868773170952965
61,61,2.0,1,2012,359,54073127.77139998,76972755.99359998,85426704.23140004,6160854.339800055,92303087.49341685,3577078.911871306,4332729.113526161,1.2133849446182334,2992531.8530988093,4.012176275684106,28920.40961722739,8.642627131150183,30.4074532164788,4.227537672952732,0.0,0.0,0.0,0.0,0.2767849202523113,0.0,5893674.26929205,-2224881.2697589383,279450.2676578955,36525.41088936989,306662.31268075487,-4811.041232605732,-36817.64801528817,-65675.42097624358,0.0,0.0,0.0,0.0,63734.17787665016,0.0,4247861.058413643,4283590.78337399,1877263.556426065,2293093.8980000005,8453948.237800054,37803670.76185033,159809.2521693199,2326061.5594564117,-2400736.4465075717,4953174.893336982,3642457.4355138782,483997.65664343064,-165200.74958907044,0.0,0.0,0.0,0.0,63734.17787665016,0.0,-17086522.907603513,47623033.46954972,85266894.97923072,83100642.67194363,87827440.67790762,80473529.33806306,81784246.79588616,84942706.57475659,85591904.98098911,85426704.23140004,85426704.23140004,85426704.23140004,85426704.23140004,85362970.05352339,85426704.23140004,102513227.13900356,10.983039555583773
62,62,2.0,1,2013,359,54073127.77139998,85426704.23140004,89532577.02039999,4105872.788999946,99907776.13844807,7604688.645031246,5093480.925777432,1.307377000795345,2995520.031708063,3.861480582147232,29649.635531707416,8.4527083732368,30.649141152658192,4.259967171760962,0.0,0.0,0.0,0.21018612616692986,0.4578825662845313,0.0,9446590.14463882,-1716118.3608527712,426572.19775866397,-455357.3036148936,-489764.6087452003,-98435.85170959668,111159.6778051847,-3539.872082536693,0.0,0.0,0.0,-525663.5055349895,290250.8777333595,0.0,6985693.395396043,6840095.664595908,-2734222.87559596,0.0,4105872.788999946,47250260.90648915,-1556309.1086834513,2752633.757215075,-2289576.7687023873,4497817.589722089,3152692.8267686777,385561.804933834,-168740.62167160714,0.0,0.0,0.0,-525663.5055349895,353985.0556100097,0.0,-19820745.78319948,42282316.11391084,91088886.12908344,86779943.2631849,91822153.78910238,85034759.4306779,86379884.19363129,89147015.21546616,89701317.64207159,89532577.02039999,89532577.02039999,89532577.02039999,90058240.52593498,89178591.96478997,89532577.02039999,109353322.80359946,4.8063106565344516
63,63,2.0,1,2014,406,55267150.45449998,89532577.02039999,89518730.76389997,-1207868.9396000209,100770429.73139866,-739736.8066057938,5021191.778663597,1.2909042838908031,3006277.4823498507,3.6525822465844913,29495.463123630565,8.453564362296065,30.311105149002195,4.331559264294183,0.0,0.0,0.0,1.189276565990354,0.4493481264507265,0.0,2017111.5469343143,96454.0382431636,355667.1320223997,-678691.1265144298,-54597.432199594405,-2093.6100780090965,-34575.74927907458,-18154.74447153344,0.0,0.0,0.0,-2062209.7325475663,4378.775320755637,0.0,-376710.90256957494,-423990.0847297719,-783878.854870249,1194022.6830999993,-13846.256500021673,49267372.45342346,-1459855.0704402875,3108300.889237475,-2324152.5179814617,3819126.463207658,3098095.394569083,383468.1948558249,-186895.36614314053,0.0,0.0,0.0,-2587873.238082556,358363.83093076525,0.0,-20604624.638069727,40251358.3104765,90978585.83434026,86410429.87466249,91842883.28188142,85699604.30069229,86420635.36933088,89135262.56904414,89705626.13004309,89518730.76389997,89518730.76389997,89518730.76389997,92106604.00198252,89160366.9329692,89518730.76389997,110123355.4019697,-0.015465048545248994
64,64,2.0,1,2015,406,55267150.45449998,89518730.76389997,89090788.18659997,-427942.5772999968,93819460.24161424,-6950969.489784399,5099319.306187606,1.332114839930763,3033871.0136129614,2.6892344314130896,30995.43031125693,8.238800884576808,30.20683294501989,4.469179116580973,0.0,0.0,0.0,2.189276565990354,0.6218489396209078,0.0,1859454.384701364,-1168510.2357646262,402608.0962442583,-3646999.027065608,-1245504.704413263,-134946.23315296991,-40270.6327601404,-45071.09484709974,0.0,0.0,0.0,-2282361.8403126625,149286.17838793882,0.0,-6152315.10898281,-6298651.065099749,5870708.4877997525,0.0,-427942.5772999968,51126826.83812483,-2628365.306204914,3510908.985481733,-2364423.1507416023,172127.4361420502,1852590.69015582,248521.9617028549,-231966.4609902403,0.0,0.0,0.0,-4870235.078395219,507650.0093187041,0.0,-14733916.150269976,37963961.34847514,91719153.49280488,85579879.20111823,91455211.33734158,88918660.75045791,87238197.49644415,88842266.22489712,89322754.6475902,89090788.18659997,89090788.18659997,89090788.18659997,93961023.2649952,88583138.17728126,89090788.18659997,103824704.33686994,-0.47804808406931576
65,65,2.0,1,2016,430,56666494.45449998,89090788.18659997,88962782.03900002,-1527350.1475999432,94441198.88883528,-814831.3335788351,5046611.924167339,1.2806845070025017,3056276.245235473,2.375630162310227,31780.07085488415,7.729202824360571,29.656129579107965,5.105546139298634,0.0,0.0,0.0,3.184602498368757,0.7723180907042075,0.0,2428780.673101026,1152303.3433844135,343879.1710217977,-1336698.226078439,-481413.0290553785,-188334.8245979352,-42786.56633930307,-177104.05261455913,0.0,0.0,0.0,-2271451.05326352,112481.30199723136,0.0,-460343.2624446653,-511097.1436894451,-1016253.0039104978,1399344.0000000005,-128006.14759994252,53555607.51122585,-1476061.9628205006,3854788.156503531,-2407209.7170809056,-1164570.7899363888,1371177.6611004418,60187.13710491976,-409070.5136047994,0.0,0.0,0.0,-7141686.1316587385,620131.3113159355,0.0,-15750169.15418047,35407174.52777417,90438844.00182052,85107993.88249649,91369991.75608093,90127352.8289364,87591604.37789957,88902594.90189509,89371852.55260482,88962782.03900002,88962782.03900002,88962782.03900002,96104468.17065877,88342650.72768408,88962782.03900002,104712951.19318049,-0.14368056474238777
