CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS2_HINY,YEARS_SINCE_TNC_BUS2_MIDLOW,YEARS_SINCE_TNC_RAIL2_HINY,YEARS_SINCE_TNC_RAIL2_MIDLOW,BIKE_SHARE,MDBF_Mechanical,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS2_HINY_FAC,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL2_HINY_FAC,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC,BIKE_SHARE_FAC,MDBF_Mechanical_log_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
3.0,1,2002,66,506671.001,0.0,506671.001,0.0,431615.27972346253,0.0,13624.400948208173,4.124143605851655,582204.3851084058,1.8787828355978875,33117.00264425366,7.211009195215417,6.442331167839713,2.0850153253590293,0.0,0.0,0.0,0.0,0.0,13624.400948208173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506671.001,506671.001
3.0,1,2003,66,506671.001,506671.001,449077.9919999998,-57593.0090000002,428241.7416523431,-3373.5380711194884,13684.262240704402,4.3582081568023145,600939.2415189152,2.1186819046839425,31686.883293831066,7.181375864591864,5.855887454953325,2.0850153253590293,0.0,0.0,0.0,0.0,0.0,13684.262240704402,0.0,-11367.587706483735,-15666.923402699716,6570.626972808339,7094.351409796549,6319.690503331052,-88.60445953598565,-1690.7836180701174,0.0,0.0,0.0,0.0,0.0,0.0,-60.70913208166246,0.0,-8889.939432935276,-8466.506371434547,-49126.50262856566,0.0,-57593.0090000002
3.0,1,2004,66,506671.001,449077.9919999998,503256.14500000014,54178.15300000032,511986.62362559163,83744.88197324856,16594.30720360341,4.455232141732853,618990.9705861717,2.4764436938179935,30048.27367289216,7.150733338752891,5.3217783774161,2.0850153253590293,0.0,0.0,0.0,0.0,0.0,16594.30720360341,0.0,65711.56624882734,-2811.089401953764,5443.458420136932,8579.212241282683,6749.498718065857,-106.91308281858562,-1371.774930840109,0.0,0.0,0.0,0.0,0.0,0.0,281.97249080717756,0.0,82475.93070350752,84188.45391782201,-30010.3009178217,0.0,54178.15300000032
3.0,1,2005,100,666133.0009999999,503256.14500000014,677557.5559999999,14839.410999999818,615506.6461100493,21412.031306286415,20756.04789726478,3.6476116277033563,711732.4476043637,2.9527350033383195,28991.948688136454,6.980125744378185,4.912531385500336,2.1604178142196564,0.0,0.0,0.0,0.0,0.0,13943.959360609333,0.0,11549.691785077357,-7809.39599549341,6476.392259546733,11918.291485561069,7498.38906442611,58.33672483327592,-1384.4707105064244,0.0,0.0,0.0,0.0,0.0,0.0,48.46607725164246,0.0,28355.70069069635,29477.121823610578,-14637.710823610762,159461.99999999988,174301.4109999997
3.0,1,2006,100,666133.0009999999,677557.5559999999,606866.4100000001,-70691.14599999963,586067.5367593704,-29439.109350679028,18167.845810797524,3.872104875493041,742045.9594385943,3.2293761157616023,27431.941071965815,6.718066502563202,4.494517330754412,2.73399516292693,0.0,0.0,0.0,0.0,0.0,12372.463682596981,0.0,-38654.07682969308,-16586.408387791824,11672.293655018093,8024.783208812508,10748.853403930196,-998.2737713007318,-1610.4585006351824,-812.2249510736392,0.0,0.0,0.0,0.0,0.0,-385.16050284269915,0.0,-28600.672675576356,-29974.760298416382,-40716.38570158325,0.0,-70691.14599999963
3.0,1,2007,100,666133.0009999999,606866.4100000001,600250.9220000003,-6615.487999999968,630503.328821348,44435.79206197758,19705.3262800144,3.8717883134665305,761612.1428629792,3.3652778671756565,26682.202869713623,7.12560691982591,4.202242873066343,3.0339011864989405,0.0,0.0,0.0,0.0,0.0,6367.455772680084,0.0,93486.10579456025,-3791.4245054000858,5509.18525822211,3309.6340044805343,4636.189679702551,1711.9428495244397,-971.0874419734939,-386.45175012333925,0.0,0.0,0.0,0.0,0.0,-897.8223072645173,0.0,102606.27158172845,100060.05417483865,-106675.5421748386,0.0,-6615.487999999968
3.0,1,2008,100,666133.0009999999,600250.9220000003,588532.0769999996,-11718.845000000569,658759.2172058135,28255.88838446555,21919.351213021353,4.581169733547641,761007.4164634314,3.836858779226733,27123.69050405694,7.1306310661825325,4.0109693555103565,2.7222704785346608,0.0,0.0,0.0,0.0,0.0,8866.332792605352,0.0,65686.02635370016,-34295.17620301873,-330.7149151282397,10780.619650539738,-3012.953305769838,-61.54136383468324,-615.9771764598876,304.040455954596,0.0,0.0,0.0,0.0,0.0,674.7511661889123,0.0,39129.07466217203,30781.805763368306,-42500.650763368874,0.0,-11718.845000000569
3.0,1,2009,100,666133.0009999999,588532.0769999996,573519.966,-15012.110999999626,501640.9029712484,-157118.3142345652,18035.541422484257,4.817187796695828,754305.7368566402,2.7453274117897966,26653.020082180425,7.271049840991139,3.795485520611805,2.885499591845022,0.0,0.0,0.0,0.0,0.0,12019.64615534677,0.0,-104014.38123341308,-13044.45044586385,-2436.140364200577,-25550.02069286768,3083.664859753709,455.7726485322837,-707.3901332845451,-142.78569423713958,0.0,0.0,0.0,0.0,0.0,611.6993070864513,0.0,-141744.0317484944,-134448.03203738848,119435.92103738885,0.0,-15012.110999999626
3.0,1,2010,100,666133.0009999999,573519.966,541144.7850000001,-32375.180999999822,549090.8813063407,47449.97833509237,22180.53209812895,4.863957308842806,763701.6567619464,3.1928987380839877,26325.394659116493,7.281665166923624,3.575506170548358,3.2759675608685237,0.0,0.0,0.0,0.0,0.0,5545.179947185151,0.0,56826.69109637961,-5836.588658015181,1931.8507294217968,11347.894078732394,1689.9738535078575,-23.177601329660263,-693.7043350624208,-493.4611389934176,0.0,0.0,0.0,0.0,0.0,-1667.2136146035923,0.0,63082.26441003737,63317.92641584376,-95693.10741584358,0.0,-32375.180999999826
3.0,1,2011,100,666133.0009999999,541144.7850000001,535075.8600000002,-6068.925000000047,572245.7266553845,23154.845349043768,19965.890512696078,4.6937424226325195,768024.4640547327,3.936873096707004,25333.263027430035,7.606555510736511,3.3894722486000397,3.0119222431377484,0.0,0.0,0.0,0.0,0.0,4238.037058633594,0.0,-10689.03998382945,11837.147546650824,1051.009723819437,15593.126112010354,6127.777982002058,992.2435797335486,-574.844290438947,315.10902797335456,0.0,0.0,0.0,0.0,0.0,-1075.7547625534323,0.0,23576.774935367743,23638.98217859069,-29707.907178590744,0.0,-6068.92500000005
3.0,1,2012,100,666133.0009999999,535075.8600000002,562428.3440000002,27352.483999999997,653273.0076915664,81027.28103618191,23893.99347685779,4.233400432377543,776885.7128565366,3.9305142316606223,25251.256844427237,7.3568172461703325,3.5007754765511385,3.2896517646030876,0.0,0.0,0.0,0.0,0.6466396340571033,6986.896415700474,0.0,54335.03899199989,19693.286754926405,2020.9416430801743,-74.92787546287477,782.280256615594,-818.0664911070153,347.1440234140557,-306.36405814281983,0.0,0.0,0.0,0.0,4443.960404841722,-3378.3398908135973,0.0,77044.95375935153,79017.38122053124,-51664.897220531246,0.0,27352.483999999997
3.0,1,2013,100,666133.0009999999,562428.3440000002,544517.0050000004,-17911.338999999818,648810.1351409091,-4462.872550657266,24076.116653216042,4.533158871863401,776442.4856645017,3.7858055922108567,25205.703516148526,6.946162378945102,3.5410131613569105,3.8232258406005624,0.0,0.0,0.0,0.0,0.6466396340571033,17623.243368869247,0.0,13385.79555212357,-17878.135200232286,-668.2601034448769,-2890.3026174191086,-423.80066319405637,-1081.3277545961935,142.69129853748643,-656.6479498510066,0.0,0.0,0.0,0.0,0.0,6587.024029897018,0.0,-3482.96340817945,-3702.017848158426,-14209.321151841392,0.0,-17911.338999999818
3.0,1,2014,100,666133.0009999999,544517.0050000004,555022.6669999998,10505.66199999943,597110.9569093694,-51699.1782315397,24073.784434311827,4.59792278582101,776616.0782191284,3.5820937929367043,25292.825836116837,6.859828101760716,3.655355611892437,3.5512128937446232,0.0,0.0,0.0,0.8860242610919676,0.6466396340571033,9759.80226273542,0.0,-22156.870309281123,-3553.2491699215334,-442.61522324166333,-4054.2148375587285,-687.991088343326,-420.19614786937495,365.35527144604885,390.48528962655735,0.0,0.0,0.0,-12361.086602234413,0.0,-1403.7869021784152,0.0,-44324.16971955597,-43220.34058971481,53726.00258971424,0.0,10505.66199999943
3.0,1,2015,100,666133.0009999999,555022.6669999998,585323.9709999997,30301.303999999953,584976.4803234715,-12134.476585898003,24576.34844318582,4.234259515721845,784468.6619650046,2.530914366908839,26264.01503068299,6.99340837926749,3.7546445182438055,3.8323367846476053,0.0,0.0,0.0,1.7720485221839353,0.6466396340571033,14090.656700432883,0.0,11964.133633190255,22423.626487672882,2008.8099158567547,-24579.934616501578,-6115.700818417108,389.5777039031669,347.18892688279107,-400.8726127001295,0.0,0.0,0.0,-12892.95011274777,0.0,844.2856293798849,0.0,-6011.835863480853,-8481.28417124071,38782.588171240655,0.0,30301.303999999953
3.0,1,2016,100,666133.0009999999,585323.9709999997,597725.0210000002,12401.050000000505,540908.7908938564,-44067.68942961494,24429.409498038007,4.628296644342175,795147.0663254888,2.2872237580757537,27014.83844788648,6.525897429888778,3.776476741082359,3.8261311161192566,0.0,0.0,0.0,2.7720485221839355,0.6466396340571033,14245.719129291792,0.0,8981.962772085357,-27659.213697776388,3019.5327581760357,-7131.387335339078,-4116.4343581126195,-1840.0382806819307,102.30726043064928,86.91824985230318,0.0,0.0,0.0,-15119.595046317996,0.0,63.235848032988436,0.0,-43612.71182965068,-42955.007110538165,55356.05711053868,0.0,12401.050000000505
3.0,1,2017,100,666133.0009999999,597725.0210000002,644457.1829999998,46732.16199999964,586383.2374943559,45474.446600499345,24685.176631135982,4.325876378905075,805251.4214317119,2.4910583745314243,27652.259777774474,6.139533370453748,3.7199828561588646,4.906438802601825,0.0,0.0,0.0,3.772048522183935,0.6466396340571033,14005.232002774595,0.0,28427.966004874706,29023.890137027603,3007.9592762019615,6076.853966126792,-4675.229347679006,-1107.954794713972,-126.43705743175917,-1432.7164133443496,0.0,0.0,0.0,-15439.928508535195,0.0,-71.82159950483756,0.0,43682.58166302194,41762.32386834263,4969.838131657009,0.0,46732.16199999964
3.0,1,2018,100,666133.0009999999,644457.1829999998,581062.3840000001,-63394.79899999971,566279.9815908212,-20103.255903534686,25700.07504919099,4.633988478967575,813487.9042220415,2.7028149036561544,28384.050607585425,5.74293740486819,3.6834481166480955,5.715118150331663,0.0,0.0,0.0,4.772048522183935,0.6466396340571033,15104.91145662789,0.23938462703486432,6471.475391055809,-11702.119606776916,2746.044408812179,6503.802075786333,-4988.268077967598,-1437.1692266697582,-85.70364127230714,-1109.4286050762516,0.0,0.0,0.0,-16647.07429460608,0.0,685.3606176209005,-4419.883787304298,-23982.964746397985,-23515.85211196449,-39878.946888035214,0.0,-63394.7989999997
10.0,0,2002,100,1181250675.9999998,0.0,1181250675.9999998,0.0,1168993919.5475986,0.0,229799687.70000008,1.0729716480000002,25697520.38999998,1.9740000000000002,42439.07499999996,31.71,80.04994406874485,3.5,0.0,0.0,0.0,0.0,0.0,7731.115855874044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181250675.9999998,1181250675.9999998
10.0,0,2003,100,1181250675.9999998,1181250675.9999998,1136637574.9999998,-44613101.0,1057944549.1163805,-111049370.43121815,210884103.39999965,1.2278715509999998,26042245.26999999,2.2467999999999995,41148.63500000003,31.36,77.88039910085593,3.5,0.0,0.0,0.0,0.0,0.0,6423.518227231186,0.0,-81720867.87696159,-48852946.31056233,6344587.846281944,18158389.853861734,10294248.669585522,-2461392.888684027,-14518176.617126923,0.0,0.0,0.0,0.0,0.0,0.0,-855199.3617322689,0.0,-113611356.68533795,-112213709.32537998,67600608.32537998,0.0,-44613101.0
10.0,0,2004,100,1181250675.9999998,1136637574.9999998,1148429422.9999983,11791847.99999857,1148161535.5526807,90216986.43630028,231824841.59999987,1.3005694659999998,26563773.749999993,2.5669,39531.590000000004,31.0,75.76962999033687,3.5,0.0,0.0,0.0,0.0,0.0,6824.198333873003,0.0,93453669.53261705,-21191165.611261353,9096071.022950927,18730099.64998121,12877172.658201054,-2436028.696613051,-13593669.001150792,0.0,0.0,0.0,0.0,0.0,0.0,268859.74250893923,0.0,97205009.29723398,96927591.12224863,-85135743.12225007,0.0,11791847.99999857
10.0,0,2005,100,1181250675.9999998,1148429422.9999983,1216262132.000001,67832709.00000262,1234822254.4334075,86660718.88072681,237636560.5999996,1.2010509109999998,27081157.49999996,3.0314999999999994,38116.91999999998,30.68,73.8640230756752,3.5,0.0,0.0,0.0,0.0,0.0,6276.884244169157,0.0,23979055.860320278,30154564.692367364,8939841.274362173,24704437.32506624,11820511.250644097,-2188083.680951641,-12406950.252816062,0.0,0.0,0.0,0.0,0.0,0.0,-375213.1489616034,0.0,84628163.32003085,86680938.4387288,-18848229.43872617,0.0,67832709.00000262
10.0,0,2006,100,1181250675.9999998,1216262132.000001,1175257656.000001,-41004476.0,892167013.1273401,-342655241.30606747,232556806.80000043,2.8463145299999995,27655014.75000005,3.3499999999999996,36028.75000000002,30.18,71.58000494831266,3.6999999999999997,0.0,0.0,0.0,0.0,0.0,4979.163422258386,0.0,-21737317.373577774,-339366995.9625501,10295495.522975795,16182251.801208267,19408872.13400197,-3618878.3065811945,-15732099.691240512,-509302.6875927082,0.0,0.0,0.0,0.0,0.0,-1100556.3611372893,0.0,-336178530.9244935,-337504926.5880944,296500450.5880944,0.0,-41004476.0
10.0,0,2007,100,1181250675.9999998,1175257656.000001,1227012502.9999983,51754846.99999738,1321447561.5659819,429280548.4386418,259672401.80000016,1.304104481,27714120.0,3.4605999999999995,36660.58,30.400000000000002,71.14034086331262,3.6,0.0,0.0,0.0,0.0,0.0,6600.218636097913,0.0,113310730.37115121,411700826.88882905,1009069.2818960056,5140380.379200571,-5727285.5661873445,1541928.3859188464,-2941670.068494887,246143.4570357229,0.0,0.0,0.0,0.0,0.0,1295385.6975401514,0.0,525575508.82688934,565494177.3243783,-513739330.3243809,0.0,51754846.99999738
10.0,0,2008,100,1181250675.9999998,1227012502.9999983,1251501816.9999995,24489314.000001192,1356079984.7455566,34632423.17957473,264123690.59999967,1.3097175610000003,27956797.669999957,3.9195000000000007,36716.94000000002,30.420000000000005,69.98131405405582,3.6999999999999997,0.0,0.0,0.0,0.0,0.0,6133.567660582419,0.0,17529629.147963043,-1748567.8431024726,4307819.148915779,21064420.745356634,-529540.2850197012,146261.0074879063,-8079651.442640626,-256929.0711386533,0.0,0.0,0.0,0.0,0.0,-351622.3035891557,0.0,32081819.10423276,32157474.489693042,-7668160.48969185,0.0,24489314.000001192
10.0,0,2009,100,1181250675.9999998,1251501816.9999995,1217355181.999998,-34146635.00000143,1293305598.9331324,-62774385.81242418,266283654.40000007,1.366783602,27734538.00000004,2.8430999999999997,35494.290000000015,30.61,69.30675084306094,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,5912.421830454286,0.0,8535982.720461074,-17775004.78251296,-4009159.18116881,-52580614.11513678,11966689.457569709,1417929.6609391593,-4802898.651014757,-524059.1005469674,0.0,0.0,0.0,0.0,0.0,-179614.77242985417,0.0,-57950748.76384019,-57933351.121651344,23786716.121649913,0.0,-34146635.00000143
10.0,0,2010,100,1181250675.9999998,1217355181.999998,1196278265.000001,-21076916.99999714,1198605825.4149928,-94699773.5181396,239565977.09999982,1.402210351,27553600.74999996,3.2889999999999997,35213.00000000002,30.93,69.40865115999311,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,5526.192639154801,0.0,-102821418.02820034,-10554625.281010835,-3198797.10849041,23451986.57464559,2724774.3538331753,2323834.3586863126,707298.8426631705,0.0,0.0,0.0,0.0,0.0,0.0,-321402.73235608183,0.0,-87688349.02022943,-89138452.75365107,68061535.75365393,0.0,-21076916.99999714
10.0,0,2011,100,1181250675.9999998,1196278265.000001,1164230021.9999986,-32048243.000002384,1175794564.0948098,-22811261.32018304,232263928.59999993,1.4707099699999997,27682634.670000013,4.0656,34147.68000000002,31.3,68.61391782666084,3.8999999999999995,1.0,0.0,0.0,0.0,0.0,5455.022044248199,0.0,-30509433.672313634,-19551889.892608393,2248866.8840893283,35111022.82097131,10371557.827444317,2640806.29423231,-5406974.087883362,0.0,-16588942.526362572,0.0,0.0,0.0,0.0,-60607.614556438035,0.0,-21745593.966987133,-22766964.36472102,-9281278.635281365,0.0,-32048243.000002384
10.0,0,2012,100,1181250675.9999998,1164230021.9999986,1177871709.9999993,13641688.000000715,1205012681.8215966,29218117.726786852,239688350.09999973,1.4532664519999998,27909105.42000003,4.109300000000001,33963.31,31.51,68.63024806231975,4.1,2.0,0.0,0.0,0.0,0.0,6834.764324617184,0.0,30978464.690733697,4844659.860386987,3819420.65535662,1739637.228408193,1772466.7345375128,1457986.755033267,108376.57664010725,-487514.54442282725,-16144525.473280076,0.0,0.0,0.0,0.0,1026540.2716040643,0.0,29115512.75499755,28930742.565597333,-15289054.565596618,0.0,13641688.000000715
10.0,0,2013,100,1181250675.9999998,1177871709.9999993,1199896222.000002,22024512.000002623,1274429500.3699105,69416818.54831386,276221305.39999974,1.666110003,28818049.080000035,3.9419999999999997,33700.32,29.93,66.42937252268251,4.2,3.0,0.0,0.0,0.0,1.0,8425.748265869512,0.0,148049142.50842842,-56059407.16176689,15273013.418001896,-6796689.807779456,2575687.9011945156,-11039150.407433666,-14684397.245721463,-246639.28332505136,-16333696.492110366,0.0,0.0,0.0,14709363.453821791,963883.7841971423,0.0,76411110.66750687,67853316.40050513,-45828804.4005025,0.0,22024512.000002623
10.0,0,2014,100,1181250675.9999998,1199896222.000002,1192647739.9999998,-7248482.000002146,1272361386.6893625,-2068113.6805479527,282626037.69999975,1.6985871780000004,29110612.08000001,3.7523999999999993,33580.79999999999,30.199999999999996,66.59050371218505,4.2,4.0,0.0,0.0,0.0,1.0,7451.056858506233,0.0,23175927.81291051,-8484856.204345612,4882006.288323572,-8131718.869868965,1198513.5717270947,1932326.9282923897,1102571.407860681,0.0,-16639113.19525445,0.0,0.0,0.0,0.0,-576452.8511208808,0.0,-1540795.1114756605,-1947162.860900324,-5301319.139101822,0.0,-7248482.000002146
10.0,0,2015,100,1181250675.9999998,1192647739.9999998,1160473735.9999983,-32174004.00000143,1187636945.3937786,-84724441.29558396,280202617.09999955,1.7212420550000007,29378317.829999972,2.7030000000000003,34173.339999999975,30.170000000000005,66.80474802060517,4.1,5.0,0.0,0.0,0.0,1.0,8459.20230346576,0.0,-8541094.678028204,-5829479.754719989,4396849.45800137,-50619974.35943241,-5847536.891006276,-213215.27504209,1457372.8116733648,249785.59914136966,-16538597.575419622,0.0,0.0,0.0,0.0,591728.0237678249,0.0,-80894162.64106466,-79416441.34364994,47242437.34364851,0.0,-32174004.00000143
10.0,0,2016,100,1181250675.9999998,1160473735.9999983,1162084608.9999988,1610873.0000004768,1136598757.273626,-51038188.12015247,279086354.6,1.7435172039999993,29437697.49999995,2.4255,35302.049999999996,29.88,67.1404373027713,4.5,6.0,0.0,0.0,0.0,1.0,10016.738015935693,0.0,-3859655.7479284382,-5531624.510722818,942316.8280308152,-15607179.982737653,-10548207.328843698,-2003926.3874664032,2222656.404137605,-971679.7578280307,-16092436.578589188,0.0,0.0,0.0,0.0,766873.5363060421,0.0,-50682863.52564177,-49870860.85203089,51481733.852031365,0.0,1610873.0000004768
10.0,0,2017,100,1181250675.9999998,1162084608.9999988,1100306571.0000002,-61778037.99999857,1113760840.3311026,-22837916.94252348,274821215.5000002,1.772429248,29668394.669999976,2.6928000000000005,35945.81999999998,30.0,67.28151876917117,4.5,7.0,0.0,0.0,0.0,1.0,10077.785680234685,0.0,-14840892.141094735,-7118188.637461351,3652368.6051938734,15277262.652568512,-5886288.305404153,831376.9782370309,934902.4996415679,0.0,-16114774.758924076,0.0,0.0,0.0,0.0,27600.765914798587,0.0,-23236632.341328535,-23350009.50043944,-38428028.499559134,0.0,-61778037.99999857
10.0,0,2018,100,1181250675.9999998,1100306571.0000002,1107464473.9999995,7157902.999999285,1058995631.7862245,-54765208.544878125,274036302.4000001,1.7403283429999998,29807700.83999996,2.9199999999999995,36801.50000000002,30.01,67.46876908065566,4.6,8.0,0.0,0.0,0.0,1.0,10384.489840463832,1.0,-2623394.085025858,7536202.758947821,2073931.517194874,11478995.584793014,-7249849.809353594,65576.81837138304,1175038.2851871604,-230397.60765566307,-15258090.865420904,0.0,0.0,0.0,0.0,128950.71217709652,-51128358.189062916,-54031394.879847586,-54103642.93846149,61261545.938460775,0.0,7157902.999999285
10.0,1,2002,100,2028458449.0000012,0.0,2028458449.0000012,0.0,2261467728.6206017,0.0,474570591.5000003,1.761002458,25697520.38999998,1.9740000000000002,42439.07499999996,31.71,80.04994406874485,3.5,0.0,0.0,0.0,0.0,0.0,100120.37795358643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028458449.0000012,2028458449.0000012
10.0,1,2003,100,2028458449.0000012,2028458449.0000012,1999850729.9999993,-28607719.000001907,2332858082.427463,71390353.8068614,503552796.7000007,1.9292153140000003,26042245.26999999,2.2467999999999995,41148.63500000003,31.36,77.88039910085593,3.5,0.0,0.0,0.0,0.0,0.0,144450.0277395295,0.0,102878385.98086542,-69106735.60622129,10895005.678044016,31181814.38340336,17677412.68994438,-4226734.682824964,-24930794.641158257,0.0,0.0,0.0,0.0,0.0,0.0,2908827.6605246766,0.0,67277181.46257736,64034681.779411115,-92642400.77941301,0.0,-28607719.0000019
10.0,1,2004,100,2028458449.0000012,1999850729.9999993,2115153451.9999995,115302722.00000024,2469726888.722227,136868806.29476404,521860484.00000006,1.9019918869999999,26563773.749999993,2.5669,39531.590000000004,31.0,75.76962999033687,3.5,0.0,0.0,0.0,0.0,0.0,157281.64074743813,0.0,60502345.2425031,10974291.048562814,16004032.134324132,32954570.816460695,22656670.610981178,-4286057.292468584,-23917306.160963207,0.0,0.0,0.0,0.0,0.0,0.0,665454.085915075,0.0,115554000.48531522,117331261.70195256,-2028539.7019523233,0.0,115302722.00000024
10.0,1,2005,100,2028458449.0000012,2115153451.9999995,2507212522.9999957,392059070.9999962,2727338503.992472,257611615.27024508,527998936.70000035,1.608699594,27081157.49999996,3.0314999999999994,38116.91999999998,30.68,73.8640230756752,3.5,0.0,0.0,0.0,0.0,0.0,178922.03886818036,0.0,20744426.760384012,136295074.2138359,16465213.92877902,45500119.416421086,21770772.043520458,-4029967.064880517,-22850863.214113418,0.0,0.0,0.0,0.0,0.0,0.0,1066206.0524578209,0.0,214960982.13640434,220626863.56225652,171432207.43773967,0.0,392059070.9999962
10.0,1,2006,100,2028458449.0000012,2507212522.9999957,2603647774.9999986,96435252.00000286,2851627830.625929,124289326.6334567,539962610.0999992,1.587646779,27655014.75000005,3.3499999999999996,36028.75000000002,30.18,71.58000494831268,3.7,0.0,0.0,0.0,0.0,0.0,181439.0490927421,0.0,47325037.62685815,11935477.722566282,21223217.122816157,33358223.773367114,40009604.83054434,-7459984.79337132,-32430276.60007962,-1049880.6488616318,0.0,0.0,0.0,0.0,0.0,136925.24539178298,0.0,113048344.27923124,114257821.59217437,-17822569.592171505,0.0,96435252.00000286
10.0,1,2007,100,2028458449.0000012,2603647774.9999986,2751026060.0000033,147378285.00000477,2905379439.0736604,53751608.447731495,543107372.7999997,1.523935495,27714120.0,3.4605999999999995,36660.58,30.4,71.14034086331262,3.6,0.0,0.0,0.0,0.0,0.0,175252.4597612132,0.0,12649503.669491356,38321711.38812102,2235476.601421416,11387919.805186283,-12688140.54949094,3415964.4829464867,-6516930.72537687,545302.4372741182,0.0,0.0,0.0,0.0,0.0,-353086.56866389763,0.0,48997720.54090898,49077321.46340047,98300963.5366043,0.0,147378285.00000477
10.0,1,2008,100,2028458449.0000012,2751026060.0000033,2818659238.999998,67633178.99999475,2995351098.4360495,89971659.36238909,558408346.8999993,1.5489328799999997,27956797.669999957,3.9195,36716.94000000002,30.42,69.98131405405582,3.7,0.0,0.0,0.0,0.0,0.0,161810.59023471468,0.0,64535958.70885367,-15844846.388481066,9658355.323567847,47227530.49997313,-1187256.951618063,327924.8110164419,-18115000.14879719,-576048.3846300553,0.0,0.0,0.0,0.0,0.0,-858088.4963956341,0.0,85168528.97348909,85191757.13802515,-17558578.138030395,0.0,67633178.99999475
10.0,1,2009,100,2028458449.0000012,2818659238.999998,2717269399.9999986,-101389838.99999952,2840016400.5236907,-155334697.91235876,562176551.3,1.632493051,27734538.00000004,2.8430999999999997,35494.290000000015,30.61,69.30675084306094,3.9,0.0,0.0,0.0,0.0,0.0,153223.3718451894,0.0,15865696.479994547,-52787847.17612112,-9029514.31082352,-118423187.04993463,26951634.70132041,3193491.5992681277,-10817191.371815147,-1180297.1481732489,0.0,0.0,0.0,0.0,0.0,-600793.235677604,0.0,-146828007.51196218,-146171706.42751986,44781867.427520335,0.0,-101389838.99999952
10.0,1,2010,100,2028458449.0000012,2717269399.9999986,2812782058.0000014,95512658.00000286,2857839839.2144237,17823438.690732956,552453534.0999991,1.6339541180000001,27553600.74999996,3.2889999999999997,35213.00000000003,30.93,69.40865115999311,3.9,0.0,0.0,0.0,0.0,0.0,151981.71502063266,0.0,-39279125.593668155,-883521.2887435999,-7140063.662791784,52347389.18497112,6081993.228477231,5187051.475932311,1578768.078734847,0.0,0.0,0.0,0.0,0.0,0.0,-86429.88429843751,0.0,17806061.538613535,17053100.308918886,78459557.69108397,0.0,95512658.00000286
10.0,1,2011,100,2028458449.0000012,2812782058.0000014,2875478446.9999957,62696388.99999428,2849187776.638042,-8652062.576381683,542784230.6000009,1.7383207569999999,27682634.670000013,4.0656,34147.68000000002,31.299999999999997,68.61391782666084,3.9,0.0,0.0,1.0,0.0,0.0,188401.32960777517,0.0,-41147536.303969935,-63337447.28292615,5287709.897827849,82555754.72555846,24386409.60391003,6209268.178144244,-12713296.017686345,0.0,0.0,0.0,-9752583.784639135,0.0,0.0,2363075.7879350986,0.0,-6148645.195845893,-8515650.893238882,71212039.89323317,0.0,62696388.999994285
10.0,1,2012,100,2028458449.0000012,2875478446.9999957,2926682201.0000033,51203754.00000763,2878746291.5581937,29558514.92015171,541132314.1000004,1.6972213739999997,27909105.42000003,4.109300000000001,33963.31,31.51,68.63024806231975,4.1,0.0,0.0,2.0,0.0,0.0,201314.1049479168,0.0,-7305605.825279378,25599969.676138066,9433412.269886108,4296650.370940678,4377734.465592649,3601014.757296498,267674.3464774455,-1204089.8607636692,0.0,0.0,-9969967.063580958,0.0,0.0,745287.6683424558,0.0,29842080.80504989,29831263.939548474,21372490.060459156,0.0,51203754.00000763
