,CBSA,Mode,Year,Mechanical_Failures,Other_Failures,Total_Failures
2211,29820,Rail,2003,0,0,0
2212,29820,Rail,2004,0,0,0
2213,29820,Rail,2005,0,0,0
2214,29820,Rail,2006,0,0,0
2215,29820,Rail,2007,0,0,0
2216,29820,Rail,2012,13,24,37
2217,29820,Rail,2013,22,47,69
2218,29820,Rail,2014,43,18,61
2219,29820,Rail,2015,94,142,236
2220,29820,Rail,2016,102,133,235
2221,29820,Rail,2017,92,122,214
2222,29820,Rail,2018,0,0,0
2223,29940,Bus,2002,0,0,0
2224,29940,Bus,2003,0,0,0
2225,29940,Bus,2004,0,0,0
2226,29940,Bus,2005,0,0,0
2227,29940,Bus,2006,0,0,0
2228,29940,Bus,2007,0,0,0
2229,29940,Bus,2012,36,33,69
2230,29940,Bus,2013,37,42,79
2231,29940,Bus,2014,63,53,116
2232,29940,Bus,2015,32,68,100
2233,29940,Bus,2016,13,107,120
2234,29940,Bus,2017,18,102,120
2235,29940,Bus,2018,40,78,118
2236,30020,Bus,2002,0,0,0
2237,30020,Bus,2003,0,0,0
2238,30020,Bus,2004,8,6,14
2239,30020,Bus,2005,12,10,22
2240,30020,Bus,2006,20,9,29
2241,30020,Bus,2007,29,12,41
2242,30020,Bus,2012,0,0,0
2243,30020,Bus,2013,0,0,0
2244,30020,Bus,2014,0,0,0
2245,30020,Bus,2015,0,0,0
2246,30020,Bus,2016,0,0,0
2247,30020,Bus,2017,0,0,0
2248,30020,Bus,2018,0,0,0
2249,30140,Bus,2002,0,0,0
2250,30140,Bus,2003,0,0,0
2251,30140,Bus,2004,0,0,0
2252,30140,Bus,2005,0,0,0
2253,30140,Bus,2006,17,26,43
2254,30140,Bus,2007,11,24,35
2255,30140,Bus,2012,11,16,27
2256,30140,Bus,2013,14,8,22
2257,30140,Bus,2014,10,2,12
2258,30140,Bus,2015,7,3,10
2259,30140,Bus,2016,3,6,9
2260,30140,Bus,2017,9,10,19
2261,30140,Bus,2018,10,9,19
2262,30340,Bus,2002,55,61,116
2263,30340,Bus,2003,26,17,43
2264,30340,Bus,2004,6,18,24
2265,30340,Bus,2005,23,112,135
2266,30340,Bus,2006,12,55,67
2267,30340,Bus,2007,17,36,53
2268,30340,Bus,2012,0,0,0
2269,30340,Bus,2013,0,0,0
2270,30340,Bus,2014,0,0,0
2271,30340,Bus,2015,0,0,0
2272,30340,Bus,2016,53,126,179
2273,30340,Bus,2017,13,47,60
2274,30340,Bus,2018,17,9,26
2275,30460,Bus,2002,607,327,934
2276,30460,Bus,2003,313,679,992
2277,30460,Bus,2004,212,809,1021
2278,30460,Bus,2005,230,404,634
2279,30460,Bus,2006,227,422,649
2280,30460,Bus,2007,1045,235,1280
2281,30460,Bus,2012,446,275,721
2282,30460,Bus,2013,524,186,710
2283,30460,Bus,2014,400,135,535
2284,30460,Bus,2015,479,148,627
2285,30460,Bus,2016,345,187,532
2286,30460,Bus,2017,267,80,347
2287,30460,Bus,2018,319,64,383
2288,30620,Bus,2002,0,0,0
2289,30620,Bus,2003,0,0,0
2290,30620,Bus,2004,0,0,0
2291,30620,Bus,2005,0,0,0
2292,30620,Bus,2006,0,0,0
2293,30620,Bus,2007,0,0,0
2294,30620,Bus,2012,112,0,112
2295,30620,Bus,2013,0,0,0
2296,30620,Bus,2014,0,0,0
2297,30620,Bus,2015,0,0,0
2298,30620,Bus,2016,0,0,0
2299,30620,Bus,2017,0,0,0
2300,30620,Bus,2018,0,0,0
2301,30700,Bus,2002,199,275,474
2302,30700,Bus,2003,146,248,394
2303,30700,Bus,2004,158,167,325
2304,30700,Bus,2005,118,156,274
2305,30700,Bus,2006,182,168,350
2306,30700,Bus,2007,161,166,327
2307,30700,Bus,2012,143,131,274
2308,30700,Bus,2013,139,104,243
2309,30700,Bus,2014,174,147,321
2310,30700,Bus,2015,170,177,347
2311,30700,Bus,2016,193,170,363
2312,30700,Bus,2017,308,169,477
2313,30700,Bus,2018,382,124,506
2314,30780,Bus,2002,214,107,321
2315,30780,Bus,2003,232,48,280
2316,30780,Bus,2004,241,43,284
2317,30780,Bus,2005,243,45,288
2318,30780,Bus,2006,234,55,289
2319,30780,Bus,2007,160,128,288
2320,30780,Bus,2012,139,149,288
2321,30780,Bus,2013,134,144,278
2322,30780,Bus,2014,167,187,354
2323,30780,Bus,2015,126,209,335
2324,30780,Bus,2016,95,179,274
2325,30780,Bus,2017,99,161,260
2326,30780,Bus,2018,125,409,534
2327,30780,Rail,2002,0,0,0
2328,30780,Rail,2003,0,0,0
2329,30780,Rail,2004,0,3,3
2330,30780,Rail,2005,6,3,9
2331,30780,Rail,2006,8,12,20
2332,30780,Rail,2007,9,13,22
2333,30780,Rail,2012,2,7,9
2334,30780,Rail,2013,2,10,12
2335,30780,Rail,2014,3,12,15
2336,30780,Rail,2015,5,16,21
2337,30780,Rail,2016,5,12,17
2338,30780,Rail,2017,8,19,27
2339,30780,Rail,2018,6,14,20
2340,30860,Bus,2002,0,0,0
2341,30860,Bus,2003,0,0,0
2342,30860,Bus,2004,0,0,0
2343,30860,Bus,2005,0,0,0
2344,30860,Bus,2006,0,0,0
2345,30860,Bus,2007,0,0,0
2346,30860,Bus,2012,54,70,124
2347,30860,Bus,2013,40,61,101
2348,30860,Bus,2014,38,82,120
2349,30860,Bus,2015,64,58,122
2350,30860,Bus,2016,62,106,168
2351,30860,Bus,2017,46,115,161
2352,30860,Bus,2018,57,108,165
2353,31020,Bus,2002,9,20,29
2354,31020,Bus,2003,12,30,42
2355,31020,Bus,2004,17,6,23
2356,31020,Bus,2005,8,12,20
2357,31020,Bus,2006,15,4,19
2358,31020,Bus,2007,13,3,16
2359,31020,Bus,2012,23,21,44
2360,31020,Bus,2013,18,16,34
2361,31020,Bus,2014,22,17,39
2362,31020,Bus,2015,28,4,32
2363,31020,Bus,2016,56,6,62
2364,31020,Bus,2017,42,10,52
2365,31020,Bus,2018,27,12,39
2366,31100,Bus,2002,25998,4388,30386
2367,31100,Bus,2003,21135,4502,25637
2368,31100,Bus,2004,18692,6690,25382
2369,31100,Bus,2005,28440,7196,35636
2370,31100,Bus,2006,18826,23383,42209
2371,31100,Bus,2007,18760,23383,42143
2372,31100,Bus,2012,15575,22178,37753
2373,31100,Bus,2013,15008,21654,36662
2374,31100,Bus,2014,14924,19834,34758
2375,31100,Bus,2015,14446,17468,31914
2376,31100,Bus,2016,13295,17211,30506
2377,31100,Bus,2017,12212,16071,28283
2378,31100,Bus,2018,13443,16928,30371
2379,31100,Rail,2002,1941,1925,3866
2380,31100,Rail,2003,1893,1759,3652
2381,31100,Rail,2004,867,948,1815
2382,31100,Rail,2005,1084,3318,4402
2383,31100,Rail,2006,667,3586,4253
2384,31100,Rail,2007,678,4135,4813
2385,31100,Rail,2012,742,201,943
2386,31100,Rail,2013,797,133,930
2387,31100,Rail,2014,736,165,901
2388,31100,Rail,2015,623,128,751
2389,31100,Rail,2016,658,133,791
2390,31100,Rail,2017,786,79,865
2391,31100,Rail,2018,802,89,891
2392,31140,Bus,2002,1355,1324,2679
2393,31140,Bus,2003,1565,1455,3020
2394,31140,Bus,2004,1349,1442,2791
2395,31140,Bus,2005,1463,1584,3047
2396,31140,Bus,2006,1993,459,2452
2397,31140,Bus,2007,1505,1030,2535
2398,31140,Bus,2012,1235,1944,3179
2399,31140,Bus,2013,1280,2185,3465
2400,31140,Bus,2014,1130,2395,3525
2401,31140,Bus,2015,1002,2270,3272
2402,31140,Bus,2016,1267,2415,3682
2403,31140,Bus,2017,1182,2333,3515
2404,31140,Bus,2018,1329,2415,3744
2405,31180,Bus,2002,96,0,96
2406,31180,Bus,2003,19,11,30
2407,31180,Bus,2004,69,62,131
2408,31180,Bus,2005,52,62,114
2409,31180,Bus,2006,71,73,144
2410,31180,Bus,2007,45,50,95
2411,31180,Bus,2012,220,128,348
2412,31180,Bus,2013,236,132,368
2413,31180,Bus,2014,283,159,442
2414,31180,Bus,2015,198,114,312
2415,31180,Bus,2016,238,136,374
2416,31180,Bus,2017,190,71,261
2417,31180,Bus,2018,51,150,201
2418,31340,Bus,2002,201,159,360
2419,31340,Bus,2003,297,235,532
2420,31340,Bus,2004,292,231,523
2421,31340,Bus,2005,319,205,524
2422,31340,Bus,2006,424,238,662
2423,31340,Bus,2007,983,810,1793
2424,31340,Bus,2012,1,11,12
2425,31340,Bus,2013,2,10,12
2426,31340,Bus,2014,5,45,50
2427,31340,Bus,2015,6,42,48
2428,31340,Bus,2016,12,31,43
2429,31340,Bus,2017,23,7,30
2430,31340,Bus,2018,33,4,37
2431,31540,Bus,2002,405,235,640
2432,31540,Bus,2003,354,234,588
2433,31540,Bus,2004,489,202,691
2434,31540,Bus,2005,388,371,759
2435,31540,Bus,2006,324,439,763
2436,31540,Bus,2007,404,508,912
2437,31540,Bus,2012,545,639,1184
2438,31540,Bus,2013,449,873,1322
2439,31540,Bus,2014,449,873,1322
2440,31540,Bus,2015,619,447,1066
2441,31540,Bus,2016,414,266,680
2442,31540,Bus,2017,303,230,533
2443,31540,Bus,2018,341,235,576
2444,31700,Bus,2002,23,4,27
2445,31700,Bus,2003,28,12,40
2446,31700,Bus,2004,35,4,39
2447,31700,Bus,2005,30,19,49
2448,31700,Bus,2006,30,10,40
2449,31700,Bus,2007,39,18,57
2450,31700,Bus,2012,38,7,45
2451,31700,Bus,2013,32,24,56
2452,31700,Bus,2014,54,34,88
2453,31700,Bus,2015,52,27,79
2454,31700,Bus,2016,50,26,76
2455,31700,Bus,2017,54,31,85
2456,31700,Bus,2018,42,22,64
2457,31900,Bus,2002,0,0,0
2458,31900,Bus,2003,0,0,0
2459,31900,Bus,2004,0,0,0
2460,31900,Bus,2005,0,0,0
2461,31900,Bus,2006,0,0,0
2462,31900,Bus,2007,0,0,0
2463,31900,Bus,2012,0,0,0
2464,31900,Bus,2013,0,0,0
2465,31900,Bus,2014,0,0,0
2466,31900,Bus,2015,0,0,0
2467,31900,Bus,2016,0,0,0
2468,31900,Bus,2017,0,0,0
2469,31900,Bus,2018,0,0,0
2470,32580,Bus,2002,0,0,0
2471,32580,Bus,2003,0,30,30
2472,32580,Bus,2004,0,28,28
2473,32580,Bus,2005,0,28,28
2474,32580,Bus,2006,20,7,27
2475,32580,Bus,2007,19,3,22
2476,32580,Bus,2012,0,0,0
2477,32580,Bus,2013,0,0,0
2478,32580,Bus,2014,0,0,0
2479,32580,Bus,2015,17,127,144
2480,32580,Bus,2016,22,94,116
2481,32580,Bus,2017,58,136,194
2482,32580,Bus,2018,23,86,109
2483,32780,Bus,2002,0,2,2
2484,32780,Bus,2003,0,7,7
2485,32780,Bus,2004,0,0,0
2486,32780,Bus,2005,1,3,4
2487,32780,Bus,2006,3,3,6
2488,32780,Bus,2007,6,3,9
2489,32780,Bus,2012,62,64,126
2490,32780,Bus,2013,45,113,158
2491,32780,Bus,2014,70,84,154
2492,32780,Bus,2015,60,171,231
2493,32780,Bus,2016,41,60,101
2494,32780,Bus,2017,84,79,163
2495,32780,Bus,2018,84,54,138
2496,32820,Bus,2002,2614,1385,3999
2497,32820,Bus,2003,1679,2112,3791
2498,32820,Bus,2004,1442,2501,3943
2499,32820,Bus,2005,1337,2487,3824
2500,32820,Bus,2006,1434,2476,3910
2501,32820,Bus,2007,1505,3103,4608
2502,32820,Bus,2012,432,2777,3209
2503,32820,Bus,2013,436,2395,2831
2504,32820,Bus,2014,382,1903,2285
2505,32820,Bus,2015,181,1479,1660
2506,32820,Bus,2016,196,1523,1719
2507,32820,Bus,2017,219,1707,1926
2508,32820,Bus,2018,215,1604,1819
2509,32820,Rail,2002,23,103,126
2510,32820,Rail,2003,48,300,348
2511,32820,Rail,2004,48,300,348
2512,32820,Rail,2005,27,483,510
2513,32820,Rail,2006,55,237,292
2514,32820,Rail,2007,64,283,347
2515,32820,Rail,2012,84,793,877
2516,32820,Rail,2013,92,797,889
2517,32820,Rail,2014,89,540,629
2518,32820,Rail,2015,0,0,0
2519,32820,Rail,2016,0,0,0
2520,32820,Rail,2017,0,0,0
2521,32820,Rail,2018,0,70,70
2522,32900,Bus,2002,98,81,179
2523,32900,Bus,2003,85,37,122
2524,32900,Bus,2004,51,32,83
2525,32900,Bus,2005,131,143,274
2526,32900,Bus,2006,108,144,252
2527,32900,Bus,2007,0,0,0
2528,32900,Bus,2012,6,38,44
2529,32900,Bus,2013,37,113,150
2530,32900,Bus,2014,26,91,117
2531,32900,Bus,2015,26,64,90
2532,32900,Bus,2016,39,39,78
2533,32900,Bus,2017,53,34,87
2534,32900,Bus,2018,31,72,103
2535,33100,Bus,2002,13399,4369,17768
2536,33100,Bus,2003,8069,4876,12945
2537,33100,Bus,2004,8291,5969,14260
2538,33100,Bus,2005,9974,7503,17477
2539,33100,Bus,2006,11724,9096,20820
2540,33100,Bus,2007,9847,6479,16326
2541,33100,Bus,2012,7911,7344,15255
2542,33100,Bus,2013,8620,10358,18978
2543,33100,Bus,2014,11858,10801,22659
2544,33100,Bus,2015,13251,10702,23953
2545,33100,Bus,2016,13374,9762,23136
2546,33100,Bus,2017,7090,12501,19591
2547,33100,Bus,2018,8321,12405,20726
2548,33100,Rail,2002,2219,378,2597
2549,33100,Rail,2003,1908,388,2296
2550,33100,Rail,2004,1933,250,2183
2551,33100,Rail,2005,1677,625,2302
2552,33100,Rail,2006,1836,905,2741
2553,33100,Rail,2007,1705,774,2479
2554,33100,Rail,2012,467,2974,3441
2555,33100,Rail,2013,432,2655,3087
2556,33100,Rail,2014,476,2697,3173
2557,33100,Rail,2015,480,2678,3158
2558,33100,Rail,2016,297,2480,2777
2559,33100,Rail,2017,488,2297,2785
2560,33100,Rail,2018,561,1941,2502
2561,33340,Bus,2002,3089,4368,7457
2562,33340,Bus,2003,2821,3948,6769
2563,33340,Bus,2004,2706,3620,6326
2564,33340,Bus,2005,2815,3386,6201
2565,33340,Bus,2006,2798,3276,6074
2566,33340,Bus,2007,3282,3555,6837
2567,33340,Bus,2012,2712,3499,6211
2568,33340,Bus,2013,3900,3865,7765
2569,33340,Bus,2014,666,401,1067
2570,33340,Bus,2015,722,659,1381
2571,33340,Bus,2016,460,486,946
2572,33340,Bus,2017,988,705,1693
2573,33340,Bus,2018,3204,2843,6047
2574,33460,Bus,2002,2149,16557,18706
2575,33460,Bus,2003,5778,4838,10616
2576,33460,Bus,2004,1459,7699,9158
2577,33460,Bus,2005,533,8758,9291
2578,33460,Bus,2006,800,8862,9662
2579,33460,Bus,2007,1079,9547,10626
2580,33460,Bus,2012,648,7749,8397
2581,33460,Bus,2013,760,8315,9075
2582,33460,Bus,2014,896,8124,9020
2583,33460,Bus,2015,946,7978,8924
2584,33460,Bus,2016,1063,6603,7666
2585,33460,Bus,2017,1178,6283,7461
2586,33460,Bus,2018,1140,6517,7657
2587,33460,Rail,2002,0,0,0
2588,33460,Rail,2003,0,0,0
2589,33460,Rail,2004,36,1,37
2590,33460,Rail,2005,0,57,57
2591,33460,Rail,2006,4,26,30
2592,33460,Rail,2007,3,42,45
2593,33460,Rail,2012,67,119,186
2594,33460,Rail,2013,81,58,139
2595,33460,Rail,2014,140,211,351
2596,33460,Rail,2015,179,169,348
2597,33460,Rail,2016,184,110,294
2598,33460,Rail,2017,103,132,235
2599,33460,Rail,2018,113,312,425
2600,33540,Bus,2002,16,25,41
2601,33540,Bus,2003,28,28,56
2602,33540,Bus,2004,28,18,46
2603,33540,Bus,2005,20,7,27
2604,33540,Bus,2006,31,10,41
2605,33540,Bus,2007,31,17,48
2606,33540,Bus,2012,51,70,121
2607,33540,Bus,2013,41,49,90
2608,33540,Bus,2014,20,19,39
2609,33540,Bus,2015,30,20,50
2610,33540,Bus,2016,25,16,41
2611,33540,Bus,2017,34,60,94
2612,33540,Bus,2018,68,89,157
2613,33660,Bus,2002,0,0,0
2614,33660,Bus,2003,359,145,504
2615,33660,Bus,2004,360,108,468
2616,33660,Bus,2005,199,89,288
2617,33660,Bus,2006,163,98,261
2618,33660,Bus,2007,183,107,290
2619,33660,Bus,2012,39,40,79
2620,33660,Bus,2013,52,92,144
2621,33660,Bus,2014,74,149,223
2622,33660,Bus,2015,119,166,285
2623,33660,Bus,2016,101,163,264
2624,33660,Bus,2017,45,124,169
2625,33660,Bus,2018,45,153,198
2626,33700,Bus,2002,98,81,179
2627,33700,Bus,2003,85,37,122
2628,33700,Bus,2004,51,32,83
2629,33700,Bus,2005,131,143,274
2630,33700,Bus,2006,108,144,252
2631,33700,Bus,2007,0,0,0
2632,33700,Bus,2012,107,49,156
2633,33700,Bus,2013,93,28,121
2634,33700,Bus,2014,50,23,73
2635,33700,Bus,2015,63,12,75
2636,33700,Bus,2016,37,20,57
2637,33700,Bus,2017,61,13,74
2638,33700,Bus,2018,35,35,70
2639,33740,Bus,2002,42,62,104
2640,33740,Bus,2003,5,3,8
2641,33740,Bus,2004,30,50,80
2642,33740,Bus,2005,35,45,80
2643,33740,Bus,2006,30,51,81
2644,33740,Bus,2007,37,68,105
2645,33740,Bus,2012,0,0,0
2646,33740,Bus,2013,0,0,0
2647,33740,Bus,2014,0,0,0
2648,33740,Bus,2015,0,0,0
2649,33740,Bus,2016,0,0,0
2650,33740,Bus,2017,0,0,0
2651,33740,Bus,2018,0,0,0
2652,33860,Bus,2002,97,6,103
2653,33860,Bus,2003,0,67,67
2654,33860,Bus,2004,77,0,77
2655,33860,Bus,2005,104,0,104
2656,33860,Bus,2006,80,0,80
2657,33860,Bus,2007,107,0,107
2658,33860,Bus,2012,95,23,118
2659,33860,Bus,2013,90,13,103
2660,33860,Bus,2014,124,24,148
2661,33860,Bus,2015,60,14,74
2662,33860,Bus,2016,55,22,77
2663,33860,Bus,2017,65,34,99
2664,33860,Bus,2018,55,27,82
2665,34060,Bus,2002,0,0,0
2666,34060,Bus,2003,0,0,0
2667,34060,Bus,2004,0,0,0
2668,34060,Bus,2005,46,3,49
2669,34060,Bus,2006,64,8,72
2670,34060,Bus,2007,89,27,116
2671,34060,Bus,2012,0,0,0
2672,34060,Bus,2013,0,0,0
2673,34060,Bus,2014,0,0,0
2674,34060,Bus,2015,0,0,0
2675,34060,Bus,2016,0,0,0
2676,34060,Bus,2017,0,0,0
2677,34060,Bus,2018,0,0,0
2678,34060,Rail,2002,0,0,0
2679,34060,Rail,2003,0,0,0
2680,34060,Rail,2004,0,0,0
2681,34060,Rail,2005,0,0,0
2682,34060,Rail,2006,0,0,0
2683,34060,Rail,2007,0,0,0
2684,34060,Rail,2012,234,225,459
2685,34060,Rail,2013,251,181,432
2686,34060,Rail,2014,246,189,435
2687,34060,Rail,2015,245,184,429
2688,34060,Rail,2016,288,224,512
2689,34060,Rail,2017,301,237,538
2690,34060,Rail,2018,189,261,450
2691,34580,Bus,2002,0,0,0
2692,34580,Bus,2003,0,0,0
2693,34580,Bus,2004,21,6,27
2694,34580,Bus,2005,25,9,34
2695,34580,Bus,2006,41,167,208
2696,34580,Bus,2007,30,9,39
2697,34580,Bus,2012,23,11,34
2698,34580,Bus,2013,17,1,18
2699,34580,Bus,2014,21,4,25
2700,34580,Bus,2015,16,10,26
2701,34580,Bus,2016,17,4,21
2702,34580,Bus,2017,35,7,42
2703,34580,Bus,2018,22,17,39
2704,34620,Bus,2002,39,100,139
2705,34620,Bus,2003,28,90,118
2706,34620,Bus,2004,30,104,134
2707,34620,Bus,2005,30,117,147
2708,34620,Bus,2006,16,81,97
2709,34620,Bus,2007,10,46,56
2710,34620,Bus,2012,6,28,34
2711,34620,Bus,2013,8,19,27
2712,34620,Bus,2014,1,0,1
2713,34620,Bus,2015,0,26,26
2714,34620,Bus,2016,0,32,32
2715,34620,Bus,2017,0,24,24
2716,34620,Bus,2018,0,37,37
2717,34740,Bus,2002,41,11,52
2718,34740,Bus,2003,71,20,91
2719,34740,Bus,2004,78,19,97
2720,34740,Bus,2005,62,27,89
2721,34740,Bus,2006,85,24,109
2722,34740,Bus,2007,48,37,85
2723,34740,Bus,2012,0,0,0
2724,34740,Bus,2013,0,0,0
2725,34740,Bus,2014,0,0,0
2726,34740,Bus,2015,0,0,0
2727,34740,Bus,2016,0,0,0
2728,34740,Bus,2017,0,0,0
2729,34740,Bus,2018,0,0,0
2730,34820,Bus,2002,4,77,81
2731,34820,Bus,2003,14,6,20
2732,34820,Bus,2004,41,0,41
2733,34820,Bus,2005,45,0,45
2734,34820,Bus,2006,50,0,50
2735,34820,Bus,2007,43,0,43
2736,34820,Bus,2012,40,151,191
2737,34820,Bus,2013,27,144,171
2738,34820,Bus,2014,29,213,242
2739,34820,Bus,2015,141,95,236
2740,34820,Bus,2016,0,0,0
2741,34820,Bus,2017,0,0,0
2742,34820,Bus,2018,0,0,0
2743,34900,Bus,2002,0,0,0
2744,34900,Bus,2003,0,0,0
2745,34900,Bus,2004,0,0,0
2746,34900,Bus,2005,0,0,0
2747,34900,Bus,2006,0,0,0
2748,34900,Bus,2007,0,0,0
2749,34900,Bus,2012,41,31,72
2750,34900,Bus,2013,153,155,308
2751,34900,Bus,2014,234,196,430
2752,34900,Bus,2015,210,90,300
2753,34900,Bus,2016,222,79,301
2754,34900,Bus,2017,264,105,369
2755,34900,Bus,2018,205,77,282
2756,34940,Bus,2002,0,0,0
2757,34940,Bus,2003,0,0,0
2758,34940,Bus,2004,0,0,0
2759,34940,Bus,2005,0,0,0
2760,34940,Bus,2006,0,0,0
2761,34940,Bus,2007,0,0,0
2762,34940,Bus,2012,68,9,77
2763,34940,Bus,2013,52,2,54
2764,34940,Bus,2014,28,1,29
2765,34940,Bus,2015,31,0,31
2766,34940,Bus,2016,23,0,23
2767,34940,Bus,2017,94,27,121
2768,34940,Bus,2018,98,54,152
2769,34980,Bus,2002,240,860,1100
2770,34980,Bus,2003,292,1034,1326
2771,34980,Bus,2004,297,1234,1531
2772,34980,Bus,2005,110,875,985
2773,34980,Bus,2006,640,497,1137
2774,34980,Bus,2007,773,499,1272
2775,34980,Bus,2012,668,434,1102
2776,34980,Bus,2013,742,298,1040
2777,34980,Bus,2014,882,279,1161
2778,34980,Bus,2015,616,277,893
2779,34980,Bus,2016,920,377,1297
2780,34980,Bus,2017,1040,151,1191
2781,34980,Bus,2018,2365,916,3281
2782,34980,Rail,2002,0,0,0
2783,34980,Rail,2003,0,0,0
2784,34980,Rail,2004,0,0,0
2785,34980,Rail,2005,0,0,0
2786,34980,Rail,2006,0,0,0
2787,34980,Rail,2007,0,0,0
2788,34980,Rail,2012,5,4,9
2789,34980,Rail,2013,5,2,7
2790,34980,Rail,2014,3,0,3
2791,34980,Rail,2015,0,0,0
2792,34980,Rail,2016,3,0,3
2793,34980,Rail,2017,3,5,8
2794,34980,Rail,2018,4,0,4
2795,35300,Bus,2002,1863,1495,3358
2796,35300,Bus,2003,2127,1635,3762
2797,35300,Bus,2004,2135,1557,3692
2798,35300,Bus,2005,1902,2146,4048
2799,35300,Bus,2006,1872,2211,4083
2800,35300,Bus,2007,1944,2229,4173
2801,35300,Bus,2012,2246,3229,5475
2802,35300,Bus,2013,1521,3167,4688
2803,35300,Bus,2014,1150,3545,4695
2804,35300,Bus,2015,1121,3246,4367
2805,35300,Bus,2016,1170,2785,3955
2806,35300,Bus,2017,987,2511,3498
2807,35300,Bus,2018,602,2538,3140
2808,35380,Bus,2002,2498,4413,6911
2809,35380,Bus,2003,1971,3627,5598
2810,35380,Bus,2004,2127,3079,5206
2811,35380,Bus,2005,0,0,0
2812,35380,Bus,2006,2330,1679,4009
2813,35380,Bus,2007,1231,496,1727
2814,35380,Bus,2012,272,564,836
2815,35380,Bus,2013,445,697,1142
2816,35380,Bus,2014,491,917,1408
2817,35380,Bus,2015,705,840,1545
2818,35380,Bus,2016,694,918,1612
2819,35380,Bus,2017,616,943,1559
2820,35380,Bus,2018,733,1018,1751
2821,35380,Rail,2002,96,44,140
2822,35380,Rail,2003,71,62,133
2823,35380,Rail,2004,137,62,199
2824,35380,Rail,2005,0,0,0
2825,35380,Rail,2006,105,26,131
2826,35380,Rail,2007,56,15,71
2827,35380,Rail,2012,74,54,128
2828,35380,Rail,2013,91,61,152
2829,35380,Rail,2014,97,70,167
2830,35380,Rail,2015,46,58,104
2831,35380,Rail,2016,75,87,162
2832,35380,Rail,2017,33,114,147
2833,35380,Rail,2018,37,129,166
2834,35620,Bus,2002,29724,19167,48891
2835,35620,Bus,2003,32830,13121,45951
2836,35620,Bus,2004,33971,12868,46839
2837,35620,Bus,2005,37859,11796,49655
2838,35620,Bus,2006,46706,13344,60050
2839,35620,Bus,2007,39343,16213,55556
2840,35620,Bus,2012,35069,16552,51621
2841,35620,Bus,2013,32783,16106,48889
2842,35620,Bus,2014,37931,17012,54943
2843,35620,Bus,2015,33124,17430,50554
2844,35620,Bus,2016,27862,17097,44959
2845,35620,Bus,2017,27270,16078,43348
2846,35620,Bus,2018,26389,14212,40601
2847,35620,Rail,2002,4740,7923,12663
2848,35620,Rail,2003,3486,6065,9551
2849,35620,Rail,2004,3318,6412,9730
2850,35620,Rail,2005,2951,6486,9437
2851,35620,Rail,2006,2976,7828,10804
2852,35620,Rail,2007,3099,8419,11518
2853,35620,Rail,2012,2688,8112,10800
2854,35620,Rail,2013,2912,8648,11560
2855,35620,Rail,2014,3223,10546,13769
2856,35620,Rail,2015,3351,10476,13827
2857,35620,Rail,2016,3865,10302,14167
2858,35620,Rail,2017,3736,11054,14790
2859,35620,Rail,2018,3928,12746,16674
2860,35660,Bus,2002,108,57,165
2861,35660,Bus,2003,40,26,66
2862,35660,Bus,2004,39,7,46
2863,35660,Bus,2005,113,23,136
2864,35660,Bus,2006,51,16,67
2865,35660,Bus,2007,85,24,109
2866,35660,Bus,2012,139,8,147
2867,35660,Bus,2013,144,9,153
2868,35660,Bus,2014,113,9,122
2869,35660,Bus,2015,137,13,150
2870,35660,Bus,2016,127,26,153
2871,35660,Bus,2017,77,21,98
2872,35660,Bus,2018,86,111,197
2873,35840,Bus,2002,48,756,804
2874,35840,Bus,2003,68,659,727
2875,35840,Bus,2004,25,484,509
2876,35840,Bus,2005,11,390,401
2877,35840,Bus,2006,15,266,281
2878,35840,Bus,2007,33,212,245
2879,35840,Bus,2012,339,445,784
2880,35840,Bus,2013,466,432,898
2881,35840,Bus,2014,559,362,921
2882,35840,Bus,2015,620,534,1154
2883,35840,Bus,2016,612,444,1056
2884,35840,Bus,2017,657,337,994
2885,35840,Bus,2018,696,322,1018
2886,35980,Bus,2002,27,182,209
2887,35980,Bus,2003,38,149,187
2888,35980,Bus,2004,26,126,152
2889,35980,Bus,2005,22,127,149
2890,35980,Bus,2006,19,137,156
2891,35980,Bus,2007,23,118,141
2892,35980,Bus,2012,180,33,213
2893,35980,Bus,2013,338,50,388
2894,35980,Bus,2014,40,400,440
2895,35980,Bus,2015,122,488,610
2896,35980,Bus,2016,120,480,600
2897,35980,Bus,2017,156,625,781
2898,35980,Bus,2018,333,607,940
2899,36100,Bus,2002,0,0,0
2900,36100,Bus,2003,0,0,0
2901,36100,Bus,2004,0,0,0
2902,36100,Bus,2005,0,0,0
2903,36100,Bus,2006,0,0,0
2904,36100,Bus,2007,0,0,0
2905,36100,Bus,2012,32,42,74
2906,36100,Bus,2013,47,27,74
2907,36100,Bus,2014,67,38,105
2908,36100,Bus,2015,42,51,93
2909,36100,Bus,2016,64,28,92
2910,36100,Bus,2017,11,90,101
2911,36100,Bus,2018,5,93,98
2912,36140,Bus,2002,0,0,0
2913,36140,Bus,2003,0,0,0
2914,36140,Bus,2004,0,0,0
2915,36140,Bus,2005,0,0,0
2916,36140,Bus,2006,0,0,0
2917,36140,Bus,2007,0,0,0
2918,36140,Bus,2012,0,0,0
2919,36140,Bus,2013,0,0,0
2920,36140,Bus,2014,3,2,5
2921,36140,Bus,2015,0,0,0
2922,36140,Bus,2016,0,0,0
2923,36140,Bus,2017,0,0,0
