,CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE_BUS,scooter_flag_BUS,BIKE_SHARE_RAIL,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_BUS_FAC,scooter_flag_BUS_FAC,BIKE_SHARE_RAIL_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,YEARS_SINCE_TNC,BIKE_SHARE,scooter_flag,YEARS_SINCE_TNC_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_2018_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,YEARS_SINCE_TNC_BUS_FAC_cumsum,YEARS_SINCE_TNC_RAIL_FAC_cumsum,BIKE_SHARE_BUS_FAC_cumsum,BIKE_SHARE_RAIL_FAC_cumsum,scooter_flag_BUS_FAC_cumsum,scooter_flag_RAIL_FAC_cumsum,Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_2018_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL_FAC_cumsum,UPT_ADJ_BIKE_SHARE_BUS_FAC_cumsum,UPT_ADJ_BIKE_SHARE_RAIL_FAC_cumsum,UPT_ADJ_scooter_flag_BUS_FAC_cumsum,UPT_ADJ_scooter_flag_RAIL_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum
81,3.0,0,2015,4847,230880168.7607,299270807.5706,288673104.8486,-11045340.72199994,276484631.91285497,-15219705.80088777,2075803.8857965763,3.1030741502346277,646732.4208305917,2.641200941819568,27568.65311648795,7.164192779498918,0.14811598189039116,3.9457323158484168,0.5488689082376075,0.0,0.12242868166861565,0.0,0.0,0.0,3788847.91728074,-1192718.6072881976,1253436.5024860771,-12304278.262662532,-3138734.9056068086,-499816.5117102858,-81961.75276611827,-73511.50058144535,-3535795.7808677573,0.0,122117.54837703152,0.0,0.0,0.0,-15662415.353339296,-15539946.518919308,4494605.796919373,447637.99999999977,-10597702.721999943,0.5488689082376075,0.12242868166861565,0.0,-3535795.7808677573,122117.54837703152,0.0,6058455.669719517,-9147003.106178224,5706689.281431616,-383317.7784331981,-16129644.091930063,-3162409.7590553854,-641424.389954538,-77380.63449565764,-3535795.7808677573,0.0,190760.7844869803,0.0,0.0,0.0,7450420.68501182,282614649.17888045,297820107.9547782,282966415.56716835,289056422.6270332,304802748.94053006,291835514.60765535,289314529.23855454,288750485.48309565,292208900.6294677,288673104.8486,288482344.06411296,288673104.8486,288673104.8486,288673104.8486,281222684.16358817
82,3.0,0,2016,4879,231025923.4181,288673104.8486,275683616.1115,-12722764.552900014,267113730.38687828,-9077597.453663262,2113627.3591448427,3.169147954359341,650952.3724508892,2.348676522608569,27892.724660378124,7.139194390054691,0.14746752844628092,4.4808572103053725,1.3160341265493662,0.0,0.20326660585104225,0.0,0.0,0.0,2953220.598058226,-1779346.6327635387,1135152.2243389015,-4081151.9837652794,-1314694.8300492638,-62498.59689641897,-31936.86814178676,-1134898.055460805,-4935864.73985658,0.0,181287.34251376503,0.0,0.0,0.0,-9070731.542022776,-8917309.264650097,-3805455.2882499225,145754.65739999988,-12577009.895500015,1.3160341265493662,0.20326660585104225,0.0,-4935864.73985658,181287.34251376503,0.0,9011676.267777743,-10926349.738941763,6841841.5057705175,-415254.6465749849,-20210796.075695343,-4477104.589104649,-703922.9868509569,-1212278.6899564627,-8471660.520724338,0.0,372048.1270007453,0.0,0.0,0.0,3644965.3967618975,266671939.84372228,286609965.8504418,268841774.6057295,276098870.758075,295894412.18719536,280160720.7006047,276387539.098351,276895894.8014565,284155276.6322244,275683616.1115,275311567.9844993,275683616.1115,275683616.1115,275683616.1115,272038650.71473813
83,3.0,0,2017,4879,231025923.4181,275683616.1115,267438985.853,-8608560.930499986,266068713.68882158,-1477496.6275582062,2129909.9883591463,3.173772729739762,655880.8054981848,2.5668373701833183,28255.099559533217,7.037368864954254,0.14682277355568438,4.695920847347706,2.2142963033490526,0.0,0.37572273716924093,0.0,0.0,0.0,2012248.261431739,-195666.06338123183,1059604.95133101,2967994.4804346673,-1131383.7656075691,-218164.04405450798,-82160.9571242904,-569642.3765420099,-5627386.058962328,0.0,352938.23449735943,0.0,0.0,0.0,-1431617.3379771598,-1568151.2746798103,-7040409.655820175,0.0,-8608560.930499986,2.2142963033490526,0.37572273716924093,0.0,-5627386.058962328,352938.23449735943,0.0,11023924.529209482,-11122015.802322995,7901446.457101528,-497415.6036992753,-17242801.595260676,-5608488.354712218,-922087.0309054649,-1781921.0664984726,-14099046.579686666,0.0,724986.3614981048,0.0,0.0,0.0,-3395444.2590582776,256415061.3237905,278561001.65532297,259537539.39589846,267936401.45669925,284681787.44826066,273047474.2077122,268361072.88390544,269220906.91949844,281538032.4326866,267438985.853,266713999.49150187,267438985.853,267438985.853,267438985.853,270834430.1120583
84,3.0,0,2018,4879,231025923.4181,267438985.853,262581465.02949995,-4075915.384000026,263236870.46864912,-2070662.9049735283,2141524.933931128,3.16989964345943,660855.151454958,2.821360246037209,28636.114337373067,6.941666563026848,0.14577091128008926,4.984481647865693,3.197869723633442,0.0,0.5242044962319232,0.07023260068020916,0.0,0.0,1489679.8340981968,340297.24623727717,1074066.0740860994,3268063.057321332,-1310387.7716827665,-168870.74806220926,-65206.42821147088,-699717.4045371971,-5977644.241234375,0.0,331261.1094944285,-489919.25554438814,0.0,0.0,-2208378.528035076,-2254792.5855963184,-1821122.798403709,0.0,-4075915.384000026,3.197869723633442,0.5242044962319232,0.07023260068020916,-5977644.241234375,331261.1094944285,-489919.25554438814,12513604.36330768,-10781718.556085717,8975512.531187627,-562622.0319107461,-13974738.537939344,-6918876.126394984,-1090957.7789676741,-2481638.4710356696,-20076690.82092104,0.0,1056247.4709925333,0.0,-489919.25554438814,0.0,-5216567.057461986,250067860.66619226,273363183.58558565,253605952.49831232,263144087.0614107,276556203.5674393,269500341.15589494,263672422.80846763,265063103.5005356,282658155.850421,262581465.02949995,261525217.5585074,262581465.02949995,263071384.28504434,262581465.02949995,267798032.08696193
95,3.0,1,2012,67,235385.00099999987,179219.86000000013,189983.344,10763.483999999879,204911.70440483687,15973.563539319453,38004.896907656854,4.40909390248066,769930.3781771087,3.902541701071684,26989.19393508897,7.716987328347229,0.055305262558775735,2.5387259156754856,0.0,0.0,0.0,0.0,0.0,0.0,18208.24425793668,-1236.565388040553,-97.78317778851563,22.485847665273525,-823.1769435869162,348.087811276892,61.01741950502151,246.0813036315009,0.0,0.0,0.0,0.0,0.0,0.0,16728.391130599375,16594.624357534052,-5831.140357534172,0.0,10763.483999999879,0.0,0.0,0.0,0.0,0.0,0.0,18208.24425793668,-1236.565388040553,-97.78317778851563,61.01741950502151,22.485847665273525,-823.1769435869162,348.087811276892,246.0813036315009,0.0,0.0,0.0,0.0,0.0,0.0,-5831.140357534172,171775.09974206332,191219.90938804057,190081.12717778853,189922.326580495,189960.85815233472,190806.52094358692,189635.2561887231,189737.2626963685,189983.344,189983.344,189983.344,189983.344,189983.344,189983.344,195814.48435753418
96,3.0,1,2013,67,235385.00099999987,189983.344,158526.00500000006,-31457.33899999993,190192.9844447036,-14718.71996013334,36062.64780920717,4.851486802696457,774230.3341781497,3.7371385661994663,26372.975996071556,7.268534629018271,0.05582061910916725,2.7677451831350965,0.0,0.0,0.0,0.0,0.0,0.0,-9007.98803618315,-3903.5049410215415,-106.29221244875242,-1121.8595418937502,878.8620891974441,-265.4139275504368,44.84028648381629,-412.8655320314735,0.0,0.0,0.0,0.0,0.0,0.0,-13894.221815447845,-13589.781734531129,-17867.557265468808,0.0,-31457.33899999993,0.0,0.0,0.0,0.0,0.0,0.0,9200.25622175353,-5140.070329062095,-204.07539023726804,105.85770598883781,-1099.3736942284768,55.68514561052791,82.67388372645519,-166.7842283999726,0.0,0.0,0.0,0.0,0.0,0.0,-23698.69762300298,149325.74877824652,163666.07532906215,158730.08039023733,158420.14729401123,159625.37869422854,158470.31985438953,158443.33111627362,158692.78922840004,158526.00500000006,158526.00500000006,158526.00500000006,158526.00500000006,158526.00500000006,158526.00500000006,182224.70262300305
97,3.0,1,2014,67,235385.00099999987,158526.00500000006,155398.66700000004,-3127.337999999989,183556.69328857245,-6636.29115613109,37876.8699992708,4.930689699697051,776464.9375590374,3.5226083388057505,26294.05088722216,7.188908522552802,0.056021177539159264,2.9129421976211645,0.0,0.0,0.0,0.0,0.0,0.0,-2875.6544810636237,-604.8340093860278,-314.56364157874214,-1245.710244766728,114.77819370188408,-261.6462897870946,0.14982323542898254,-50.64781287745541,0.0,0.0,0.0,0.0,0.0,0.0,-5238.128462522359,-5138.8941403274985,2011.556140327509,0.0,-3127.337999999989,0.0,0.0,0.0,0.0,0.0,0.0,6324.601740689906,-5744.904338448123,-518.6390318160102,106.00752922426679,-2345.083938995205,170.463339312412,-178.9724060606394,-217.432041277428,0.0,0.0,0.0,0.0,0.0,0.0,-21687.14148267547,149074.06525931013,161143.57133844818,155917.30603181606,155292.65947077578,157743.75093899525,155228.20366068764,155577.63940606068,155616.09904127748,155398.66700000004,155398.66700000004,155398.66700000004,155398.66700000004,155398.66700000004,155398.66700000004,177085.80848267552
98,3.0,1,2015,67,235385.00099999987,155398.66700000004,144118.97099999993,-11279.696000000105,166468.19865446587,-17088.49463410661,37026.28672623475,4.2794585762508985,782306.3887499056,2.487570317630392,27032.88704201658,7.566936989753227,0.05616780683166981,2.793528901189418,0.0,0.6774518313509703,0.0,0.0,0.0,0.0,-9684.795833971726,4079.5380571530986,204.5780430137284,-6841.21942594516,-1554.5074393823559,479.3773258688506,9.902937495449864,67.13543991009914,0.0,-422.9991024934838,0.0,0.0,0.0,0.0,-13662.989998351499,-14005.868048178436,2726.172048178332,0.0,-11279.696000000105,0.6774518313509703,0.0,0.0,-422.9991024934838,0.0,0.0,-3360.1940932818197,-1665.3662812950242,-314.06098880228177,115.91046671971665,-9186.303364940364,-1384.0441000699439,300.4049198082112,-150.29660136732886,0.0,-422.9991024934838,0.0,0.0,0.0,0.0,-18960.96943449714,147479.16509328174,145784.33728129495,144433.03198880222,144003.06053328022,153305.2743649403,145503.01510006987,143818.56608019173,144269.26760136726,144118.97099999993,144541.97010249342,144118.97099999993,144118.97099999993,144118.97099999993,144118.97099999993,163079.94043449708
99,3.0,1,2016,67,235385.00099999987,144118.97099999993,116632.02099999992,-27486.95000000002,152286.22375057006,-14181.974903895774,35962.64345486465,5.7824699670318624,788906.2140267123,2.226329161582815,28201.188262716867,7.415076201860456,0.055918210137082765,3.1419614650807763,0.0,1.3549036627019406,0.0,0.0,0.0,0.0,1169.807163592817,-9262.795794009167,150.18273530101146,-1933.1379227977945,-2008.6299244859624,-196.3451945942307,-10.792104874996962,-362.6258711653288,0.0,-404.80376421537176,0.0,0.0,0.0,0.0,-12859.140677249023,-12655.805683585242,-14831.144316414775,0.0,-27486.95000000002,1.3549036627019406,0.0,0.0,-404.80376421537176,0.0,0.0,-2190.3869296890025,-10928.162075304192,-163.8782535012703,105.11836184471969,-11119.441287738158,-3392.6740245559063,104.05972521398053,-512.9224725326577,0.0,-827.8028667088556,0.0,0.0,0.0,0.0,-33792.113750911914,118822.40792968892,127560.18307530411,116795.8992535012,116526.9026381552,127751.46228773808,120024.69502455583,116527.96127478594,117144.94347253258,116632.02099999992,117459.82386670877,116632.02099999992,116632.02099999992,116632.02099999992,116632.02099999992,150424.13475091185
100,3.0,1,2017,67,235385.00099999987,116632.02099999992,151797.18300000002,35165.162000000106,180030.80767020234,27744.583919632285,34506.96047329574,3.052991528446727,794010.2161344674,2.4578597048874835,28357.93323755788,6.76086998763358,0.054640531162486086,4.003235549405291,0.0,2.3549036627019406,0.0,0.0,0.0,0.0,1548.0813535014092,19985.660905394616,-106.97336918059165,1429.1794379137766,-194.48765449761632,-516.5903878397954,-49.92283562013142,-835.8940516047214,0.0,-495.83155984925736,0.0,0.0,0.0,0.0,20763.22183821769,20220.705032823287,14944.456967176819,0.0,35165.162000000106,2.3549036627019406,0.0,0.0,-495.83155984925736,0.0,0.0,-642.3055761875933,9057.498830090424,-270.85162268186195,55.195526224588264,-9690.261849824381,-3587.1616790535227,-412.5306626258149,-1348.816524137379,0.0,-1323.6344265581129,0.0,0.0,0.0,0.0,-18847.656783735096,152439.4885761876,142739.6841699096,152068.03462268188,151741.98747377543,161487.4448498244,155384.34467905355,152209.71366262584,153145.9995241374,151797.18300000002,153120.81742655812,151797.18300000002,151797.18300000002,151797.18300000002,151797.18300000002,170644.8397837351
101,3.0,1,2018,67,235385.00099999987,151797.18300000002,90156.38400000008,-61640.79899999994,179605.85506211888,-424.9526080834912,36590.37674385554,3.1980240993452265,796124.4955519887,2.6896663773406697,28848.498655047064,6.224105537038871,0.053631416762110265,4.7362992536215165,0.0,3.3549036627019406,0.0,0.0,0.0,0.6774518313509703,-2096.677635966085,11127.846778635188,-85.81077777437105,1711.7494551087786,-845.9671589553749,-612.7141588395871,-52.20001108215561,-866.2280012244548,0.0,-645.3273584928554,0.0,0.0,0.0,-7937.928263602683,-303.25713219360483,-873.9934468682277,-60766.80555313172,0.0,-61640.79899999994,3.3549036627019406,0.0,0.6774518313509703,-645.3273584928554,0.0,-7937.928263602683,-2738.9832121536783,20185.345608725613,-356.662400456233,2.9955151424326516,-7978.512394715603,-4433.128838008897,-1025.2448214654019,-2215.0445253618336,0.0,-1968.9617850509683,0.0,0.0,0.0,-7937.928263602683,-79614.46233686683,92895.36721215375,69971.03839127446,90513.04640045631,90153.38848485764,98134.89639471567,94589.51283800897,91181.62882146548,92371.42852536192,90156.38400000008,92125.34578505105,90156.38400000008,90156.38400000008,90156.38400000008,98094.31226360275,169770.8463368669
112,10.0,0,2012,100,1323822038.0000017,1189791728.0000012,1198669782.0,8878053.999998808,1295430808.2225454,-17997593.848676205,275254101.49999976,7.779875000000001,27909105.42000003,4.109300000000001,33963.31,31.510000000000005,0.6863024806231975,4.1,1.0,0.0,1.0,0.0,0.0,0.0,-4282600.842732929,6302077.223607792,4872624.814265925,1773920.4117250084,2220949.61725183,1832337.326174288,70583.92229969772,-1853017.1198257229,-27001378.6468047,0.0,0.0,0.0,0.0,0.0,-16064503.294038815,-16303430.206999155,25181484.20699796,0.0,8878053.999998806,1.0,1.0,0.0,-27001378.6468047,0.0,0.0,-4282600.842732929,6302077.223607792,4872624.814265925,70583.92229969772,1773920.4117250084,2220949.61725183,1832337.326174288,-1853017.1198257229,-27001378.6468047,0.0,0.0,0.0,0.0,0.0,25181484.20699796,1202952382.842733,1192367704.7763922,1193797157.185734,1198599198.0777004,1196895861.588275,1196448832.3827481,1196837444.6738257,1200522799.1198258,1225671160.6468048,1198669782.0,1198669782.0,1198669782.0,1198669782.0,1198669782.0,1173488297.7930021
113,10.0,0,2013,100,1323822038.0000017,1198669782.0,1202744794.9999988,4075012.999998808,1257466808.9814546,-37963999.241090536,279698963.9000004,8.085419999999997,28818049.080000035,3.9420000000000006,33700.32,29.93,0.6642937252268252,4.2,2.0,0.0,1.0,0.0,0.0,0.0,11731378.874686448,-10923645.13011214,19425770.925393194,-6901536.296224674,3214073.573395485,-13798310.024470452,-9545300.12969603,-933785.7510615515,-27202859.03371553,0.0,0.0,0.0,0.0,0.0,-34934212.99180525,-35128312.84027066,39203325.84026947,0.0,4075012.999998808,2.0,1.0,0.0,-27202859.03371553,0.0,0.0,7448778.031953519,-4621567.906504348,24298395.73965912,-9474716.207396332,-5127615.884499665,5435023.190647315,-11965972.698296163,-2786802.8708872744,-54204237.68052024,0.0,0.0,0.0,0.0,0.0,64384810.04726743,1195296016.9680452,1207366362.9065032,1178446399.2603397,1212219511.207395,1207872410.8844984,1197309771.8093514,1214710767.6982949,1205531597.870886,1256949032.680519,1202744794.9999988,1202744794.9999988,1202744794.9999988,1202744794.9999988,1202744794.9999988,1138359984.9527314
114,10.0,0,2014,100,1323822038.0000017,1202744794.9999988,1192647739.9999998,-10097054.999999046,1239254283.8612554,-18212525.120199203,282626037.69999975,8.086527999999998,29110612.08000001,3.7524,33580.79999999999,30.2,0.6659050371218506,4.2,3.0,0.0,1.0,0.0,0.0,0.0,7636957.968621247,-39251.09806372509,6109473.3793227365,-8133161.558793068,1472907.778879024,2382033.918772298,704222.213129967,0.0,-27295338.218445264,0.0,0.0,0.0,0.0,0.0,-17162155.616576783,-17419958.630851902,7322903.630852853,0.0,-10097054.999999046,3.0,1.0,0.0,-27295338.218445264,0.0,0.0,15085736.000574768,-4660819.004568073,30407869.118981857,-8770493.994266365,-13260777.443292733,6907930.969526339,-9583938.779523864,-2786802.8708872744,-81499575.89896551,0.0,0.0,0.0,0.0,0.0,71707713.67812029,1177562003.999425,1197308559.0045679,1162239870.881018,1201418233.994266,1205908517.4432924,1185739809.0304735,1202231678.7795236,1195434542.870887,1274147315.8989654,1192647739.9999998,1192647739.9999998,1192647739.9999998,1192647739.9999998,1192647739.9999998,1120940026.3218794
115,10.0,0,2015,100,1323822038.0000017,1192647739.9999998,1160473735.9999983,-32174004.00000143,1145426087.0281663,-93828196.83308911,280202617.09999955,8.333296,29378317.82999997,2.7030000000000003,34173.33999999997,30.17,0.6680474802060518,4.1,4.0,0.0,1.0,0.0,0.0,0.0,-6228057.135325356,-8521821.898166599,5489044.186323318,-50511059.67359501,-7164500.408603475,-262160.16018579225,928581.4538649413,929818.8157786592,-27066193.57164992,0.0,0.0,0.0,0.0,0.0,-92406348.39155924,-90299455.3729438,58125451.37294237,0.0,-32174004.00000143,4.0,1.0,0.0,-27066193.57164992,0.0,0.0,8857678.86524941,-13182640.90273467,35896913.305305175,-7841912.540401423,-63771837.11688775,-256569.4390771361,-9846098.939709656,-1856984.0551086152,-108565769.47061543,0.0,0.0,0.0,0.0,0.0,129833165.05106266,1151616057.134749,1173656376.902733,1124576822.694693,1168315648.5403998,1224245573.1168861,1160730305.4390755,1170319834.939708,1162330720.0551069,1269039505.4706137,1160473735.9999983,1160473735.9999983,1160473735.9999983,1160473735.9999983,1160473735.9999983,1030640570.9489356
116,10.0,0,2016,100,1323822038.0000017,1160473735.9999983,1162084608.9999988,1610873.0000004768,1082762189.6928248,-62663897.33534145,279086354.6,8.444309999999998,29437697.49999995,2.4255,35302.05,29.88,0.671404373027713,4.5,5.0,0.0,1.0,0.0,0.0,0.0,-2812941.0455539008,-3666385.136347785,1175973.6554256217,-15573093.438244086,-12917703.941693805,-2463502.0163225345,1416012.6374297931,-3611897.978729933,-26336030.095015086,0.0,0.0,0.0,0.0,0.0,-64789567.35905172,-63487123.15583555,65097996.15583603,0.0,1610873.0000004768,5.0,1.0,0.0,-26336030.095015086,0.0,0.0,6044737.81969551,-16849026.039082456,37072886.9607308,-6425899.90297163,-79344930.55513184,-13174273.38077094,-12309600.95603219,-5468882.033838548,-134901799.56563053,0.0,0.0,0.0,0.0,0.0,194931161.2068987,1156039871.1803033,1178933635.0390813,1125011722.039268,1168510508.9029706,1241429539.5551307,1175258882.3807697,1174394209.956031,1167553491.0338373,1296986408.5656292,1162084608.9999988,1162084608.9999988,1162084608.9999988,1162084608.9999988,1162084608.9999988,967153447.7931001
117,10.0,0,2017,100,1323822038.0000017,1162084608.9999988,1100306571.0000002,-61778037.99999857,1055314598.6778748,-27447591.01495016,274821215.5000002,8.639400000000002,29668394.66999997,2.6928000000000005,35945.81999999998,30.000000000000004,0.6728151876917117,4.5,6.0,0.0,1.0,0.0,0.0,0.0,-10830092.444485556,-6341391.39470347,4559324.831109154,15243450.8794916,-7211846.674207176,1022329.6197855886,595728.6921972954,0.0,-26372587.57881777,0.0,0.0,0.0,0.0,0.0,-29335084.06963033,-29458382.80670769,-32319655.19329088,0.0,-61778037.99999857,6.0,1.0,0.0,-26372587.57881777,0.0,0.0,-4785354.624790046,-23190417.433785927,41632211.79183995,-5830171.210774334,-64101479.67564024,-20386120.054978117,-11287271.336246602,-5468882.033838548,-161274387.14444828,0.0,0.0,0.0,0.0,0.0,162611506.0136078,1105091925.6247902,1123496988.4337862,1058674359.2081603,1106136742.2107747,1164408050.6756406,1120692691.0549784,1111593842.3362467,1105775453.0338387,1261580958.1444485,1100306571.0000002,1100306571.0000002,1100306571.0000002,1100306571.0000002,1100306571.0000002,937695064.9863925
118,10.0,0,2018,100,1323822038.0000017,1100306571.0000002,1107464473.9999995,7157902.999999285,1014741802.7560784,-40572795.92179644,274036302.4000001,8.5039,29807700.839999966,2.9199999999999995,36801.50000000002,30.01,0.6746876908065566,4.6,7.0,0.0,1.0,1.0,0.0,0.0,-1911700.9625352558,4176509.997925365,2588527.278924531,11453624.077956075,-8880940.29548189,80632.58903369532,748709.7377795632,-857159.0051138834,-24970584.05430289,0.0,0.0,-24883014.06300085,0.0,0.0,-42455394.69881554,-42302564.57413164,49460467.57413092,0.0,7157902.999999285,7.0,1.0,1.0,-24970584.05430289,0.0,-24883014.06300085,-6697055.587325302,-19013907.435860563,44220739.07076448,-5081461.472994771,-52647855.59768417,-29267060.350460008,-11206638.747212907,-6326041.038952431,-186244971.19875118,0.0,0.0,0.0,-24883014.06300085,0.0,212071973.58773872,1114161529.5873249,1126478381.4358602,1063243734.929235,1112545935.4729943,1160112329.5976837,1136731534.3504596,1118671112.7472124,1113790515.0389519,1293709445.1987507,1107464473.9999995,1107464473.9999995,1107464473.9999995,1132347488.0630004,1107464473.9999995,895392500.4122608
129,10.0,1,2012,100,2028458449.0000007,2875478446.999996,2926682201.0000033,51203754.00000763,2932536972.840709,21721105.61288929,541132314.1000004,7.817153000000001,27909105.42000003,4.109300000000001,33963.31,31.51,0.6863024806231975,4.1,0.0,1.0,0.0,0.0,1.0,0.0,-5323802.043709964,17497587.35184842,11776117.87341239,4287195.641528796,5367571.992634093,4428377.1395053435,170586.61822996213,-4478355.887494343,0.0,-12224369.872566378,0.0,0.0,0.0,0.0,21500908.81338831,21457410.528120045,29746343.471887585,0.0,51203754.00000763,1.0,1.0,0.0,-12224369.872566378,0.0,0.0,-5323802.043709964,17497587.35184842,11776117.87341239,170586.61822996213,4287195.641528796,5367571.992634093,4428377.1395053435,-4478355.887494343,0.0,-12224369.872566378,0.0,0.0,0.0,0.0,29746343.471887585,2932006003.043713,2909184613.6481547,2914906083.1265907,2926511614.3817735,2922395005.3584747,2921314629.007369,2922253823.860498,2931160556.887498,2926682201.0000033,2938906570.8725696,2926682201.0000033,2926682201.0000033,2926682201.0000033,2926682201.0000033,2896935857.5281157
130,10.0,1,2013,100,2028458449.0000007,2926682201.0000033,3025842522.0000052,99160321.00000145,2919963023.7159195,-12573949.124790192,553170967.4999999,8.018460000000003,28818049.080000035,3.9419999999999997,33700.32,29.93,0.6642937252268252,4.2,0.0,2.0,0.0,0.0,1.0,0.0,39415133.24558205,-17627907.86851877,47430125.34544032,-16850848.95025429,7847509.014756364,-33690069.57455576,-23305884.91700577,-2279939.1277048667,0.0,-12442049.69152417,0.0,0.0,0.0,0.0,-11503932.52378489,-12548845.39926372,111709166.39926516,0.0,99160321.00000145,2.0,1.0,0.0,-12442049.69152417,0.0,0.0,34091331.20187209,-130320.51667034999,59206243.21885271,-23135298.298775807,-12563653.308725495,13215081.007390458,-29261692.43505042,-6758295.0151992105,0.0,-24666419.56409055,0.0,0.0,0.0,0.0,141455509.87115273,2991751190.7981334,3025972842.5166755,2966636278.7811527,3048977820.298781,3038406175.3087306,3012627440.9926147,3055104214.4350557,3032600817.0152044,3025842522.0000052,3050508941.564096,3025842522.0000052,3025842522.0000052,3025842522.0000052,3025842522.0000052,2884387012.1288524
131,10.0,1,2014,100,2028458449.0000007,3025842522.0000052,3134495495.999999,108652973.99999428,2939243060.405662,19280036.689742565,560050466.9000001,7.976182000000002,29110612.08000001,3.7524,33580.79999999999,30.2,0.6659050371218506,4.2,0.0,3.0,0.0,0.0,1.0,0.0,22823458.686031304,3807488.308088632,15370097.14366032,-20461253.447280087,3705513.4279892975,5992675.711614725,1771668.87463072,0.0,0.0,-12863604.734599207,0.0,0.0,0.0,0.0,20146043.970135704,19979141.642452065,88673832.35754222,0.0,108652973.99999428,3.0,1.0,0.0,-12863604.734599207,0.0,0.0,56914789.88790339,3677167.791418282,74576340.36251304,-21363629.424145088,-33024906.75600558,16920594.435379755,-23269016.723435696,-6758295.0151992105,0.0,-37530024.29868975,0.0,0.0,0.0,0.0,230129342.22869495,3077580706.112096,3130818328.208581,3059919155.637486,3155859125.4241443,3167520402.756005,3117574901.564619,3157764512.723435,3141253791.015198,3134495495.999999,3172025520.298689,3134495495.999999,3134495495.999999,3134495495.999999,3134495495.999999,2904366153.771304
132,10.0,1,2015,100,2028458449.0000007,3134495495.999999,3047199073.999998,-87296422.00000095,2758631202.2444115,-180611858.1612506,561246899.2000009,8.567874,29378317.82999997,2.7030000000000003,34173.33999999997,30.17,0.6680474802060518,4.1,0.0,4.0,0.0,0.0,1.0,0.0,4069475.673222476,-53094406.74691809,14426207.925716124,-132752265.17854364,-18829612.054484546,-689004.6522311812,2440481.1975821042,2443733.2100711158,0.0,-13325515.39274238,0.0,0.0,0.0,0.0,-195310906.018328,-192609812.89941245,105313390.8994115,0.0,-87296422.00000095,4.0,1.0,0.0,-13325515.39274238,0.0,0.0,60984265.56112587,-49417238.955499806,89002548.28822917,-18923148.226562984,-165777171.9345492,-1909017.6191047914,-23958021.37566688,-4314561.805128095,0.0,-50855539.69143213,0.0,0.0,0.0,0.0,335442733.1281065,2986214808.4388723,3096616312.9554977,2958196525.711769,3066122222.226561,3212976245.9345474,3049108091.619103,3071157095.375665,3051513635.805126,3047199073.999998,3098054613.69143,3047199073.999998,3047199073.999998,3047199073.999998,3047199073.999998,2711756340.8718915
