,CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,Tot_NonUSA_POP_pct,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE_BUS,scooter_flag_BUS,BIKE_SHARE_RAIL,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,Tot_NonUSA_POP_pct_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_BUS_FAC,scooter_flag_BUS_FAC,BIKE_SHARE_RAIL_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,YEARS_SINCE_TNC,BIKE_SHARE,scooter_flag,YEARS_SINCE_TNC_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_2018_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,Tot_NonUSA_POP_pct_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,YEARS_SINCE_TNC_BUS_FAC_cumsum,YEARS_SINCE_TNC_RAIL_FAC_cumsum,BIKE_SHARE_BUS_FAC_cumsum,scooter_flag_BUS_FAC_cumsum,BIKE_SHARE_RAIL_FAC_cumsum,scooter_flag_RAIL_FAC_cumsum,Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_2018_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_Tot_NonUSA_POP_pct_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL_FAC_cumsum,UPT_ADJ_BIKE_SHARE_BUS_FAC_cumsum,UPT_ADJ_scooter_flag_BUS_FAC_cumsum,UPT_ADJ_BIKE_SHARE_RAIL_FAC_cumsum,UPT_ADJ_scooter_flag_RAIL_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum
31,1.0,1,2016,160,1302950550.38,1264766434.854999,-38184115.52500067,1239530987.9260347,-26155104.31823792,69199252.87945071,9.059787042870166,9459180.64558239,2.4282547637418883,37529.464864418165,1.7474210875367713,10.401089364029422,0.4546159684515544,5.827588374551525,0.0,4.618691051118477,0.0,0.0,0.991539160402684,0.0,9912621.49420502,-4023312.967015082,5739478.976494318,-18603549.65971828,-8457065.171538245,1736150.074460756,-833849.4929409929,640379.73931569,-6551886.263886092,0.0,-6492086.652860679,0.0,0.0,741692.7488544835,0.0,-26191427.17462911,-26401271.73850697,-11782843.786493702,0.0,-38184115.52500067,4.618691051118477,0.991539160402684,0.0,-6492086.652860679,741692.7488544835,0.0,354484084.9617239,-91442439.40222907,110918922.5245148,29905163.156018782,68661615.77044533,15390698.198509987,-758893.2442433154,-47352103.488939255,-21144223.67465942,0.0,-29201238.8541227,0.0,0.0,22059880.69226205,0.0,-153739230.32576266,910282349.8932751,1356208874.2572281,1153847512.3304844,1234861271.6989803,1196104819.0845537,1249375736.6564891,1265525328.0992424,1312118538.3439384,1285910658.5296586,1264766434.854999,1293967673.7091217,1264766434.854999,1264766434.854999,1242706554.1627371,1264766434.854999,1418505665.1807618
32,1.0,1,2017,160,1264766434.854999,1238946473.182,-25819961.6729992,1277091677.4309912,37560689.50495632,71095430.86278903,8.492004017837912,9538852.832743237,2.6455167103003268,38104.93525979437,1.7316059764668563,10.260281728267987,0.4560788545586204,5.996468551459058,0.0,5.603543328541537,0.0,0.0,0.9921543093242052,0.0,21521374.756865904,13163861.207028607,6890573.988289285,13154974.053895827,-7729101.282587177,-92706.72113993492,-1166237.7890192615,223200.77204431366,-1736478.0643845082,0.0,-6301830.325267241,0.0,0.0,0.0,0.0,37927630.59572582,38014006.87792917,-63833968.55092835,0.0,-25819961.6729992,5.603543328541537,0.9921543093242052,0.0,-6301830.325267241,0.0,0.0,376005459.71858984,-78278578.19520046,117809496.51280408,43060137.20991461,60932514.487858154,15297991.477370052,-1925131.033262577,-47128902.71689494,-22880701.73904393,0.0,-35503069.17938994,0.0,0.0,22059880.69226205,0.0,-217573198.876691,862941013.4634101,1317225051.3772004,1121136976.669196,1195886335.9720852,1178013958.6941419,1223648481.70463,1240871604.2152624,1286075375.8988948,1261827174.9210439,1238946473.182,1274449542.3613899,1238946473.182,1238946473.182,1216886592.489738,1238946473.182,1456519672.058691
33,1.0,1,2018,160,1238946473.182,1225133304.0680006,-13813169.113999818,1235464323.257205,-41627354.173786014,71622795.06613001,8.173576086530794,9592399.95092043,2.9186838426102857,38955.96947110386,1.7382401924041648,10.110086871150294,0.4551593615631418,6.268948773578375,0.0,6.5973488613218585,0.0,0.0,1.0,0.600296988918218,8456056.955726363,10789846.9112235,5244601.402327692,15268481.439786104,-8592537.696351282,324060.7780749607,-1054122.887767909,305494.9228740373,-2847925.8069159207,0.0,-6173179.680386079,0.0,0.0,150445.39760812704,-61291995.69465586,-39420773.95845627,-40870712.43805236,27057543.324052546,0.0,-13813169.113999818,6.5973488613218585,1.0,0.600296988918218,-6173179.680386079,150445.39760812704,-61291995.69465586,384461516.6743162,-67488731.28397696,123054097.91513176,58328618.649700716,52339976.79150687,15622052.255445013,-2979253.921030486,-46823407.7940209,-25728627.54595985,0.0,-41676248.85977602,0.0,0.0,22210326.089870177,-61291995.69465586,-190515655.55263847,840671787.3936844,1292622035.3519776,1102079206.1528687,1166804685.4183,1172793327.2764938,1209511251.8125556,1228112557.989031,1271956711.8620214,1250861931.6139605,1225133304.0680006,1266809552.9277766,1225133304.0680006,1225133304.0680006,1202922977.9781303,1286425299.7626565,1415648959.620639
34,2.0,0,2002,1276,0.0,778178956.7415001,0.0,708358906.6987066,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778178956.7415001,778178956.7415001,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001
35,2.0,0,2003,1300,778178956.7415001,775775981.4899999,-7304362.251499938,744571392.4450992,31587203.75627248,12908835.60840402,4.186935665984398,2403008.0727950176,2.1950551632158297,34755.12973377819,1.137671414243909,7.997983607300809,0.3217011558402036,3.4324315209080285,0.0,0.0,0.04219972760187169,0.0,0.0,0.0,49203784.07805391,-3306271.6971856835,8082503.54082388,11250351.767405901,4936716.429439485,2306417.878223525,-729947.1172424513,-4168666.741661276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67574888.13785726,67192656.37149741,-74497018.62299736,4901387.0,-2402975.2514999527,0.0,0.04219972760187169,0.0,0.0,0.0,0.0,49203784.07805391,-3306271.6971856835,8082503.54082388,11250351.767405901,4936716.429439485,2306417.878223525,-729947.1172424513,-4168666.741661276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74497018.62299736,726572197.4119459,779082253.1871855,767693477.949176,764525629.722594,770839265.0605605,773469563.6117764,776505928.6072423,779944648.2316612,775775981.4899999,775775981.4899999,775775981.4899999,775775981.4899999,775775981.4899999,775775981.4899999,775775981.4899999,850273000.1129973
36,2.0,0,2004,1369,775775981.4899999,806099666.7919997,13796022.941999694,778032126.1108615,18455141.50104308,12461016.166213335,4.131545546614622,2454875.0737574925,2.5194365369455696,33581.61385030809,1.2398687952650846,7.811727477605825,0.31239198011136043,3.3918079825102425,0.0,0.0,0.041368121423869725,0.0,0.0,0.0,-11808749.51356418,3742119.009990412,8578619.919203497,12639416.764965588,7392441.864096537,1982616.28143776,-711896.8841245009,-3627103.4991797055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18187463.942825407,18359773.913456727,-4563750.971457035,16527662.36,30323685.301999696,0.0,0.041368121423869725,0.0,0.0,0.0,0.0,37395034.56448972,435847.3128047283,16661123.460027378,23889768.53237149,12329158.293536022,4289034.159661285,-1441844.0013669522,-7795770.240840982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79060769.5944544,768704632.22751,805663819.479195,789438543.3319724,782209898.2596282,793770508.4984636,801810632.6323384,807541510.7933667,813895437.0328407,806099666.7919997,806099666.7919997,806099666.7919997,806099666.7919997,806099666.7919997,806099666.7919997,806099666.7919997,885160436.3864541
37,2.0,0,2005,1416,806099666.7919997,823961656.7449999,4980140.850000303,831523190.1908046,39872332.57766422,12069229.537681315,4.2699889177983685,2453902.937282933,2.979277370491398,32747.785887571386,1.3347775069135397,7.598245443137957,0.30157588470056657,3.4024327990114487,0.0,0.0,0.039573290145313016,0.0,0.0,0.0,45534015.170010604,-3008237.3389637237,9129442.769985346,16876789.782829266,7174428.599720435,1712713.1833601492,-760835.6436472491,-3268603.7528774445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73389712.7704174,76450417.68271899,-71470276.83271864,12881849.103000015,17861989.953000333,0.0,0.039573290145313016,0.0,0.0,0.0,0.0,82929049.73450032,-2572390.0261589955,25790566.230012722,40766558.31520076,19503586.893256456,6001747.343021434,-2202679.6450142013,-11064373.993718427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150531046.42717302,741032607.0104996,826534046.7711589,798171090.5149871,783195098.4297991,804458069.8517435,817959909.4019785,826164336.390014,835026030.7387183,823961656.7449999,823961656.7449999,823961656.7449999,823961656.7449999,823961656.7449999,823961656.7449999,823961656.7449999,974492703.1721729
38,2.0,0,2006,1416,823961656.7449999,853419670.0710003,29458013.326000296,871189188.6041387,39665998.41333424,11909415.524083985,3.9999609247888266,2475672.88943841,3.2743397713421536,31409.315032437982,1.4456731520634245,7.394162230541005,0.2877482271255196,3.5839633756376483,0.0,0.0,0.04026444158950405,0.0,0.0,0.0,-6543988.470519259,8856895.692200126,10739663.927883323,9868748.71880648,12118362.9779637,2159676.6120559904,-781546.0798558064,-3491516.781628118,-1297552.249339326,0.0,0.0,0.0,0.0,0.0,0.0,31628744.34756711,34670603.76804961,-5212590.4420493115,0.0,29458013.326000296,0.0,0.04026444158950405,0.0,0.0,0.0,0.0,76385061.26398106,6284505.66604113,36530230.15789604,50635307.03400724,31621949.871220157,8161423.955077425,-2984225.7248700075,-14555890.775346544,-1297552.249339326,0.0,0.0,0.0,0.0,0.0,0.0,-155743636.86922234,777034608.8070192,847135164.4049592,816889439.9131043,802784363.0369931,821797720.1997802,845258246.1159229,856403895.7958703,867975560.8463469,854717222.3203397,853419670.0710003,853419670.0710003,853419670.0710003,853419670.0710003,853419670.0710003,853419670.0710003,1009163306.9402227
39,2.0,0,2007,1416,853419670.0710003,865948176.5539997,12528506.482999632,869386687.5236057,-1802501.0805327732,12254976.275466165,4.162926314226082,2524636.2135485318,3.4618484483758043,31958.150530259718,1.4671117903007096,7.2946895378472325,0.2781930404043331,3.7987491606924033,0.0,0.0,0.04049963483631045,0.0,0.0,0.0,10607845.140700113,-13800076.715381207,5062546.72326803,6086394.80105892,-3434444.255143036,-75638.28132071975,-360752.79007338244,-2047589.8689969247,-1372922.6082828885,0.0,0.0,0.0,0.0,0.0,0.0,665362.1458289057,309478.0144503323,12219028.468549306,0.0,12528506.482999632,0.0,0.04049963483631045,0.0,0.0,0.0,0.0,86992906.40468118,-7515571.049340077,41592776.881164074,56721701.835066155,28187505.61607712,8085785.673756705,-3344978.51494339,-16603480.64434347,-2670474.8576222146,0.0,0.0,0.0,0.0,0.0,0.0,-143524608.40067303,778955270.1493185,873463747.6033398,824355399.6728356,809226474.7189335,837760670.9379226,857862390.880243,869293155.068943,882551657.1983432,868618651.4116219,865948176.5539997,865948176.5539997,865948176.5539997,865948176.5539997,865948176.5539997,865948176.5539997,1009472784.9546727
40,2.0,0,2008,1439,865948176.5539997,930198237.9770002,64250061.42300021,901910404.4983336,32523716.97472749,12271693.971152244,4.150696317397344,2506005.61873891,3.8796263824032304,31744.018304357367,1.5649370188202032,7.4912593602025535,0.27458627273135183,3.8461879555225393,0.0,0.0,0.0395421873122505,0.0,0.0,0.0,10426465.603276623,2164487.772707886,2464177.7526851743,13317400.059948266,2063605.9912102863,2438193.014490221,1332458.9357869218,-1711058.4186541075,-267951.4601620497,0.0,0.0,0.0,0.0,0.0,0.0,32227779.25128922,33036074.618027493,31213986.80497272,0.0,64250061.42300021,0.0,0.0395421873122505,0.0,0.0,0.0,0.0,97419372.0079578,-5351083.276632191,44056954.63384925,70039101.89501442,30251111.607287407,10523978.688246926,-2012519.5791564684,-18314539.062997576,-2938426.317784264,0.0,0.0,0.0,0.0,0.0,0.0,-112310621.59570031,832778865.9690424,935549321.2536324,886141283.343151,860159136.0819858,899947126.3697128,919674259.2887533,932210757.5561568,948512777.0399978,933136664.2947845,930198237.9770002,930198237.9770002,930198237.9770002,930198237.9770002,930198237.9770002,930198237.9770002,1042508859.5727005
41,2.0,0,2009,1463,930198237.9770002,866054655.8029999,-72100754.17400034,854759465.2627418,-56657328.07194768,11925752.088055976,4.7790509634194205,2484324.757854571,2.8251574409652287,30154.424567602735,1.5403521637666515,7.53936974017709,0.2690431371496956,4.0938377883048185,0.0,0.0,0.04025625342124749,0.0,0.0,0.0,-7155474.511329017,-25202764.30503729,-2035945.1709531168,-37915905.93722715,16278493.41986815,-510670.31948123523,447186.2998657019,-1912323.3705845661,-1890987.59864975,0.0,0.0,0.0,0.0,0.0,0.0,-59898391.49352829,-58897431.5343896,-13203322.639610754,7957172.0000000065,-64143582.17400033,0.0,0.04025625342124749,0.0,0.0,0.0,0.0,90263897.49662879,-30553847.58166948,42021009.46289613,32123195.957787268,46529605.027155556,10013308.368765691,-1565333.2792907665,-20226862.433582142,-4829413.916434014,0.0,0.0,0.0,0.0,0.0,0.0,-125513944.23531106,775790758.3063711,896608503.3846693,824033646.3401037,833931459.8452126,819525050.7758443,856041347.4342341,867619989.0822906,886281518.236582,870884069.7194339,866054655.8029999,866054655.8029999,866054655.8029999,866054655.8029999,866054655.8029999,866054655.8029999,991568600.0383109
42,2.0,0,2010,1487,866054655.8029999,860444859.152,-8598535.865999795,878241279.2650559,19644148.885177065,11452138.223104142,4.597965920977559,2481081.8345944583,3.2826546112320023,29637.524822595537,1.5846410879941242,7.745535071636713,0.2610177085785195,4.105276618220432,0.0,0.0,0.035541343486526565,0.0,0.0,0.0,-7948640.197061951,538259.8517942588,4150460.5749824517,16869814.40869075,4585621.716438368,1490992.0666302391,1586450.245798659,-1842322.5959520368,64882.197319502804,0.0,0.0,0.0,0.0,0.0,0.0,19495518.268640246,19779289.97038378,-28377825.83638357,2988739.215,-5609796.650999797,0.0,0.035541343486526565,0.0,0.0,0.0,0.0,82315257.29956684,-30015587.72987522,46171470.03787858,48993010.36647802,51115226.743593924,11504300.43539593,21116.96650789259,-22069185.02953418,-4764531.719114511,0.0,0.0,0.0,0.0,0.0,0.0,-153891770.07169464,778129601.8524331,890460446.8818752,814273389.1141213,811451848.785522,809329632.408406,848940558.716604,860423742.185492,882514044.1815342,865209390.8711145,860444859.152,860444859.152,860444859.152,860444859.152,860444859.152,860444859.152,1014336629.2236946
43,2.0,0,2011,1510,860444859.152,901436219.9499998,38076958.79799995,909475924.0808203,28651128.73087798,11110605.900956584,4.573501618676111,2467762.0252874163,4.019162834310655,29010.727391978366,1.6801643056979394,7.9526380386295035,0.2544895463543362,4.213223918754438,0.0,0.0,0.047399287201500134,0.0,0.0,0.0,-7735346.498603667,1244788.3951692155,3348446.2457338725,23738294.540584106,5943278.599553889,1673152.5156695344,1395874.167070625,-1402855.023435585,-736390.9776782015,0.0,0.0,108201.84728016383,0.0,0.0,0.0,27577443.811343957,27552303.34129329,10524655.456706654,2914402.0000000033,40991360.79799995,0.0,0.047399287201500134,0.0,0.0,108201.84728016383,0.0,74579910.80096316,-28770799.334706005,49519916.28361245,72731304.90706213,57058505.343147814,13177452.951065464,1416991.1335785175,-23472040.052969765,-5500922.696792712,0.0,0.0,108201.84728016383,0.0,0.0,0.0,-143367114.614988,826856309.1490366,930207019.2847058,851916303.6663873,828704915.0429376,844377714.606852,888258766.9989344,900019228.8164213,924908260.0029696,906937142.6467925,901436219.9499998,901436219.9499998,901328018.1027197,901436219.9499998,901436219.9499998,901436219.9499998,1044803334.5649878
44,2.0,0,2012,1510,901436219.9499998,920532215.402,19095995.45199977,906267232.3424213,-3208691.738399396,10834762.453260267,4.62272587377604,2486834.22364142,4.0368224916282776,28716.561123523887,1.6707909213403394,7.972084369749139,0.2513215440042415,4.250886788373943,0.0,0.0,0.09414262712308934,0.0,0.0,0.0,-9244773.838681603,-2252138.403970991,4650146.683152295,520904.300598265,3358294.513678433,-571304.0263681288,225349.7392125503,-372766.0545231552,-143157.14953176727,0.0,0.0,319024.39835181803,0.0,0.0,0.0,-3510419.838082282,-3375140.917448172,22471136.369447947,0.0,19095995.45199977,0.0,0.09414262712308934,0.0,0.0,319024.39835181803,0.0,65335136.96228156,-31022937.738676995,54170062.96676475,73252209.20766039,60416799.856826246,12606148.924697336,1642340.8727910677,-23844806.10749292,-5644079.84632448,0.0,0.0,427226.2456319819,0.0,0.0,0.0,-120895978.24554005,855197078.4397184,951555153.140677,866362152.4352353,847280006.1943395,860115415.5451736,907926066.4773027,918889874.5292089,944377021.5094929,926176295.2483244,920532215.402,920532215.402,920104989.156368,920532215.402,920532215.402,920532215.402,1041428193.64754
45,2.0,0,2013,1510,920532215.402,906815649.357,-13716566.044999722,907533911.5765897,1266679.2341686343,10884228.649972068,4.710944251553637,2526826.2658186955,3.8758558186581893,28840.241048714437,1.7429873318063451,7.858709298809265,0.24966509436124065,4.2945089555684985,0.0,0.0,0.1601627031440878,0.0,0.0,0.0,4178869.7556089708,-4783264.231581784,8098359.221534665,-5003564.528111955,-1529161.6784723352,1890803.5105652688,-902773.0637349664,-702066.7426448922,-459651.6197302282,0.0,0.0,480513.9096329597,0.0,0.0,0.0,1268064.5330657065,1274239.088440427,-14990805.13344015,0.0,-13716566.044999722,0.0,0.1601627031440878,0.0,0.0,480513.9096329597,0.0,69514006.71789053,-35806201.97025878,62268422.18829941,68248644.67954844,58887638.17835391,14496952.435262606,739567.8090561013,-24546872.85013781,-6103731.466054709,0.0,0.0,907740.1552649415,0.0,0.0,0.0,-135886783.3789802,837301642.6391095,942621851.3272588,844547227.1687006,838567004.6774516,847928011.1786461,892318696.9217374,906076081.547944,931362522.2071378,912919380.8230547,906815649.357,906815649.357,905907909.201735,906815649.357,906815649.357,906815649.357,1042702432.7359802
46,2.0,0,2014,1510,906815649.357,904816190.382,-1999458.974999762,908652822.6181287,1118911.0415391242,11015310.656805843,4.699826367888747,2550678.085841814,3.661764621926408,28974.668758615997,1.7730124103243188,7.851681975421469,0.2469426364231769,4.39560499774047,0.1584070997471821,0.0,0.21726804660870533,0.0,0.0,0.0,9521321.201708099,-1143536.9696647834,5907186.615788771,-7004330.232655687,-1035852.0989144477,465953.2315248692,12005.8204992542,-315733.53868836147,-672870.7238806388,-3467522.3641923517,0.0,402587.27961870533,0.0,0.0,0.0,2669208.221143431,2673670.373141577,-4673129.3481413415,0.0,-1999458.974999764,0.1584070997471821,0.21726804660870533,0.0,-3467522.3641923517,402587.27961870533,0.0,79035327.91959862,-36949738.93992356,68175608.80408818,61244314.44689275,57851786.07943947,14962905.666787475,751573.6295553554,-24862606.388826173,-6776602.189935347,-3467522.3641923517,0.0,1310327.434883647,0.0,0.0,0.0,-140559912.72712153,825780862.4624014,941765929.3219235,836640581.5779119,843571875.9351072,846964404.3025604,889853284.7152125,904064616.7524446,929678796.7708261,911592792.5719353,908283712.7461923,904816190.382,903505862.9471164,904816190.382,904816190.382,904816190.382,1045376103.1091216
47,2.0,0,2015,1510,904816190.382,881763265.638,-23052924.74400017,863456056.060426,-45196766.55770303,11313516.227424582,4.764068261762669,2569316.4606020227,2.699893970144988,30116.174003735236,1.8671922121903877,7.659622963205838,0.24724099825849655,4.5701892188532645,0.955799278553896,0.0,0.4319775124547503,0.0,0.0,0.0,16155619.01876405,-3330566.5551936887,5836296.998851783,-35358207.35301019,-11562748.72774793,2397466.0057557914,-1253003.657484013,-275700.6806295533,-1307177.8950191853,-17498807.809547905,0.0,1526833.911809785,0.0,0.0,0.0,-44669996.74345104,-44852062.08836508,21799137.34436492,0.0,-23052924.74400017,0.955799278553896,0.4319775124547503,0.0,-17498807.809547905,1526833.911809785,0.0,95190946.93836267,-40280305.49511725,74011905.80293995,25886107.09388256,46289037.35169154,17360371.672543265,-501430.0279286575,-25138307.069455728,-8083780.084954532,-20966330.173740257,0.0,2837161.346693432,0.0,0.0,0.0,-118760775.38275662,786572318.6996373,922043571.1331172,807751359.8350601,855877158.5441175,835474228.2863085,864402893.9654567,882264695.6659287,906901572.7074558,889847045.7229545,902729595.8117403,881763265.638,878926104.2913066,881763265.638,881763265.638,881763265.638,1000524041.0207566
48,2.0,0,2016,1510,881763265.638,841567595.5139999,-40195670.12400012,840399955.2145972,-23056100.84582853,11733256.764996575,4.941190339961066,2602533.58895865,2.3956500374083145,30937.317520138007,1.88360792031236,7.520164064787212,0.2488764473252296,5.077603291772866,1.8657594957878472,0.0,0.5753292438021221,0.0,0.0,0.0,17921584.67483393,-3518725.4166242015,5485861.084435894,-12745397.203339605,-7475718.81351068,454045.0929996034,-934452.5267777492,-309148.69940164936,-3889835.5956337675,-19544977.258650146,0.0,1047861.4422933515,0.0,0.0,0.0,-23508903.219375014,-23537893.40527212,-16657776.718727997,0.0,-40195670.12400012,1.8657594957878472,0.5753292438021221,0.0,-19544977.258650146,1047861.4422933515,0.0,113112531.61319661,-43799030.91174145,79497766.88737585,13140709.890542956,38813318.53818086,17814416.76554287,-1435882.5547064068,-25447455.76885738,-11973615.6805883,-40511307.43239041,0.0,3885022.7889867835,0.0,0.0,0.0,-135418552.10148463,728455063.9008033,885366626.4257414,762069828.6266241,828426885.623457,802754276.9758191,823753178.7484571,843003478.0687064,867015051.2828573,853541211.1945882,882078902.9463904,841567595.5139999,837682572.7250131,841567595.5139999,841567595.5139999,841567595.5139999,976986147.6154846
49,2.0,0,2017,1510,841567595.5139999,810138006.535,-31429588.97900005,841678025.7980633,1278070.5834664085,11887597.953659447,4.859828878839148,2634798.528352248,2.6080274899967177,31096.2893328618,1.9196382990705059,7.273893004833457,0.2476019286430569,5.269124731551445,2.7889508053782417,0.0,0.6896011065475318,0.0,0.0,0.0,6481550.056979484,2847647.668722973,5556156.740186754,8767981.954473073,-1475831.1516830488,998045.1616355872,-1614523.8304262606,-421339.96988517756,-1524100.0776086787,-18777181.737298954,0.0,773650.4051338036,0.0,0.0,0.0,1612055.220229559,1181040.9060577422,-32610629.88505779,0.0,-31429588.97900005,2.7889508053782417,0.6896011065475318,0.0,-18777181.737298954,773650.4051338036,0.0,119594081.67017609,-40951383.24301848,85053923.6275626,21908691.84501603,37337487.38649781,18812461.927178457,-3050406.3851326676,-25868795.738742556,-13497715.758196978,-59288489.16968936,0.0,4658673.194120587,0.0,0.0,0.0,-168029181.9865424,690543924.8648238,851089389.7780185,725084082.9074373,788229314.689984,772800519.1485021,791325544.6078215,813188412.9201326,836006802.2737426,823635722.2931969,869426495.7046893,810138006.535,805479333.3408793,810138006.535,810138006.535,810138006.535,978167188.5215423
50,2.0,0,2018,1510,810138006.535,791862410.9180001,-18275595.616999805,837470286.3300525,-4207739.468011202,12145797.748958005,4.862200970329463,2647936.311409225,2.8872586880177376,31525.845810162984,1.955046671860296,7.031531907102345,0.24708903666292856,5.559704550637799,3.765789598560448,0.0,0.8061629123553337,0.4064643618516293,0.0,0.0,9017868.40796325,3402648.7567956257,4876440.304289394,10235465.378644586,-3497956.3147362038,812157.9183139614,-1356014.7362957862,-365900.7460492591,-1988271.6712284537,-19310526.324768525,0.0,736322.9678992459,-6840911.225545823,0.0,0.0,-4278677.284717989,-4673985.456126683,-13601610.16087312,0.0,-18275595.616999805,3.765789598560448,0.8061629123553337,0.4064643618516293,-19310526.324768525,736322.9678992459,-6840911.225545823,128611950.07813933,-37548734.486222856,89930363.931852,32144157.223660614,33839531.07176161,19624619.84549242,-4406421.121428454,-26234696.484791815,-15485987.429425431,-78599015.49445789,0.0,5394996.162019833,-6840911.225545823,0.0,0.0,-181630792.14741552,663250460.8398608,829411145.404223,701932046.9861481,759718253.6943395,758022879.8462385,772237791.0725077,796268832.0394286,818097107.402792,807348398.3474256,870461426.412458,791862410.9180001,786467414.7559803,798703322.1435459,791862410.9180001,791862410.9180001,973493203.0654156
51,2.0,1,2002,153,0.0,47403324.62639998,0.0,42587970.272911,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47403324.62639998,47403324.62639998,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47403324.62639998,47403324.62639998,47403324.62639998,47403324.62639998,47403324.62639998,47403324.62639998,47403324.62639998,47403324.62639998,47403324.62639998,47403324.62639998,47403324.62639998,47403324.62639998,47403324.62639998,47403324.62639998,47403324.62639998,47403324.62639998
52,2.0,1,2003,177,47403324.62639998,47770157.10759997,-93131.51880002044,46459039.67227361,3478063.1881966144,3078293.3122504517,4.898457816398557,2815664.576946653,2.225437553491178,34846.50633272215,0.6411938009969717,7.718462843683091,0.35929601819639256,3.544789841812436,0.0,0.0,0.0,0.0,0.3152371509334544,0.0,570871.0105924153,2269142.010664349,414401.85682705865,699128.186623176,308745.64392391127,188411.0736394796,15267.670219601612,-237009.2856085078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4228958.166881484,4435268.1135167815,-4528399.632316802,459964.0,366832.4811999796,0.0,0.3152371509334544,0.0,0.0,0.0,0.0,570871.0105924153,2269142.010664349,414401.85682705865,699128.186623176,308745.64392391127,188411.0736394796,15267.670219601612,-237009.2856085078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4528399.632316802,47199286.09700756,45501015.09693562,47355755.250772916,47071028.920976795,47461411.463676065,47581746.03396049,47754889.43738037,48007166.39320848,47770157.10759997,47770157.10759997,47770157.10759997,47770157.10759997,47770157.10759997,47770157.10759997,47770157.10759997,52298556.73991677
