,CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE_BUS,scooter_flag_BUS,BIKE_SHARE_RAIL,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_BUS_FAC,scooter_flag_BUS_FAC,BIKE_SHARE_RAIL_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,YEARS_SINCE_TNC,BIKE_SHARE,scooter_flag,YEARS_SINCE_TNC_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_2018_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,YEARS_SINCE_TNC_BUS_FAC_cumsum,YEARS_SINCE_TNC_RAIL_FAC_cumsum,BIKE_SHARE_BUS_FAC_cumsum,BIKE_SHARE_RAIL_FAC_cumsum,scooter_flag_BUS_FAC_cumsum,scooter_flag_RAIL_FAC_cumsum,Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_2018_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL_FAC_cumsum,UPT_ADJ_BIKE_SHARE_BUS_FAC_cumsum,UPT_ADJ_BIKE_SHARE_RAIL_FAC_cumsum,UPT_ADJ_scooter_flag_BUS_FAC_cumsum,UPT_ADJ_scooter_flag_RAIL_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum
20,1.0,1,2005,160,1227890805.0269995,1282836170.9450006,1322277913.872999,39441742.92799828,1326345860.900368,81504856.03217372,55965721.1008957,8.050768320394711,8369098.900407975,3.004868873524725,40537.842549262365,10.914955541279749,0.4159144159957052,3.885256783444272,0.0,0.0,0.0,0.0,0.0,0.0,81605084.71619062,-5411792.258121911,14866242.30332692,27647945.382641096,13403217.766874515,-810785.9518410469,-6553559.085201708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124746352.87386848,128451517.75829886,-89009774.83030058,0.0,39441742.92799828,0.0,0.0,0.0,0.0,0.0,0.0,124369013.15502556,4156779.1717282943,40022993.47018586,-20769814.169082623,66630684.427904144,37325864.122614,-2262853.049316122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160735699.29283017,1197908900.7179735,1318121134.7012706,1282254920.4028132,1343047728.0420816,1255647229.4450948,1284952049.750385,1324540766.9223151,1322277913.872999,1322277913.872999,1322277913.872999,1322277913.872999,1322277913.872999,1322277913.872999,1322277913.872999,1483013613.1658292
21,1.0,1,2006,160,1227890805.0269995,1322277913.872999,1377657405.0040002,55379491.13100163,1396702630.6275196,70356769.72715159,57738393.45712829,8.135769038148931,8617121.287061851,3.2960163323690304,38719.18045551481,10.851854398106617,0.3997976355127647,4.160439415004143,0.0,0.0,0.0,0.0,0.0,0.0,33267600.294669155,-9011370.1350911,19608419.358723488,16204338.951763213,21349787.08455996,-610101.6713906269,-7732677.364896426,-2864061.943615385,0.0,0.0,0.0,0.0,0.0,0.0,70211934.57472229,70876355.30006298,-15496864.169061353,0.0,55379491.13100163,0.0,0.0,0.0,0.0,0.0,0.0,157636613.44969472,-4854590.963362806,59631412.82890935,-28502491.53397905,82835023.37966736,58675651.20717396,-2872954.7207067492,-2864061.943615385,0.0,0.0,0.0,0.0,0.0,0.0,-176232563.46189153,1220020791.5543056,1382511995.9673629,1318025992.1750908,1406159896.5379791,1294822381.624333,1318981753.7968261,1380530359.724707,1380521466.9476156,1377657405.0040002,1377657405.0040002,1377657405.0040002,1377657405.0040002,1377657405.0040002,1377657405.0040002,1553889968.4658918
22,1.0,1,2007,170,1255767486.8669994,1377657405.0040002,1428449159.2100005,22915072.3659997,1474331146.349007,49751833.88148666,60389128.29425131,8.680251846861589,8583533.399338214,3.4588577687659527,39241.03490414821,10.710266321567037,0.39403871264336987,4.36047828346956,0.0,0.0,0.0,0.0,0.0,0.0,58406333.57016689,-6800238.05949891,5901551.229306338,8894504.178285202,-6373061.56648494,-1380349.9421158966,-2736880.110522193,-2339950.45849202,0.0,0.0,0.0,0.0,0.0,0.0,53571908.84064448,53238692.19329476,-30323619.82729506,27876681.84,50791754.2059997,0.0,0.0,0.0,0.0,0.0,0.0,216042947.0198616,-11654829.022861715,65532964.05821569,-31239371.644501243,91729527.55795255,52302589.640689015,-4253304.662822646,-5204012.402107405,0.0,0.0,0.0,0.0,0.0,0.0,-206556183.2891866,1212406212.1901388,1440103988.2328622,1362916195.151785,1459688530.8545017,1336719631.6520479,1376146569.5693116,1432702463.8728232,1433653171.612108,1428449159.2100005,1428449159.2100005,1428449159.2100005,1428449159.2100005,1428449159.2100005,1428449159.2100005,1635005342.499187
23,1.0,1,2008,160,1227890805.0269995,1400572477.37,1467305277.13,66732799.76000021,1491947543.2912257,45493078.78221917,63078686.64107101,8.856756387376455,8738391.631121123,3.893186165943909,39214.24488738898,10.854086803941957,0.3870228111557286,4.474270669076307,0.0,0.0,0.0,0.0,0.2012902380147437,0.0,25002131.31483757,-10126265.67857916,5102642.060888213,22789700.88786978,88674.5320220294,1488903.3532455459,-3786121.354377746,-965865.5314916329,0.0,0.0,0.0,0.0,5205851.086608952,0.0,44799650.67102355,45009792.59454172,21723007.16545849,0.0,66732799.76000021,0.0,0.2012902380147437,0.0,0.0,5205851.086608952,0.0,241045078.33469918,-21781094.701440874,70635606.11910391,-35025492.998878986,114519228.44582233,52391264.172711045,-2764401.3095771,-6169877.933599037,0.0,0.0,0.0,5205851.086608952,0.0,0.0,-184833176.1237281,1226260198.795301,1489086371.831441,1396669671.0108962,1502330770.128879,1352786048.6841779,1414914012.957289,1470069678.439577,1473475155.063599,1467305277.13,1467305277.13,1467305277.13,1462099426.0433912,1467305277.13,1467305277.13,1652138453.2537282
24,1.0,1,2009,170,1239239146.0269995,1467305277.13,1444866088.8600006,-33787529.27000001,1436044052.7999213,-70648313.5561427,62519891.31718057,9.447003546227922,8687663.868787937,2.831723787294495,37563.45159423497,10.958087885909496,0.3779712927851413,4.629830935691322,0.0,0.0,0.0,0.0,0.19944692127617392,0.0,2940036.1297653727,-27451404.5904367,-851787.1020543609,-61132860.03912094,22231215.472151246,1438697.349458978,-4836039.27068508,-1802259.2336674016,0.0,0.0,0.0,0.0,0.0,0.0,-69464401.28458889,-69563065.33617996,35775536.06617995,11348341.000000006,-22439188.270000003,0.0,0.19944692127617392,0.0,0.0,0.0,0.0,243985114.46446455,-49232499.291877575,69783819.01704955,-39861532.26956406,53386368.406701386,74622479.6448623,-1325703.960118122,-7972137.167266439,0.0,0.0,0.0,5205851.086608952,0.0,0.0,-149057640.05754814,1200880974.395536,1494098588.151878,1375082269.842951,1484727621.1295648,1391479720.4532993,1370243609.2151384,1446191792.8201187,1452838226.027267,1444866088.8600006,1444866088.8600006,1444866088.8600006,1439660237.7733917,1444866088.8600006,1444866088.8600006,1593923728.9175487
25,1.0,1,2010,170,1239239146.0269995,1444866088.8600006,1441831082.9620001,-3035005.898000255,1470937387.0819278,34893334.28200641,62353486.25198583,9.425877631124457,8698075.46102453,3.2893468648933886,36677.58540972301,11.239936905720056,0.3728834276441128,4.868579397776907,0.0,0.0,0.0,0.0,0.2102294407784338,0.0,-3770935.9129281417,-3130982.0181687213,2496163.727048883,28574655.885404725,12426131.125799986,3027187.3205307443,-2841726.6256397394,-2622087.572745629,0.0,0.0,0.0,0.0,543814.5461631992,0.0,34702220.47546532,34962203.072864056,-37997208.97086433,0.0,-3035005.898000257,0.0,0.2102294407784338,0.0,0.0,543814.5461631992,0.0,240214178.5515364,-52363481.3100463,72279982.74409844,-42703258.8952038,81961024.2921061,87048610.77066228,1701483.3604126223,-10594224.740012068,0.0,0.0,0.0,5749665.632772151,0.0,0.0,-187054849.02841246,1201616904.4104638,1494194564.2720463,1369551100.2179017,1484534341.857204,1359870058.669894,1354782472.1913378,1440129599.6015875,1452425307.7020123,1441831082.9620001,1441831082.9620001,1441831082.9620001,1436081417.329228,1441831082.9620001,1441831082.9620001,1628885931.9904127
26,1.0,1,2011,160,1017271327.6269996,1204497030.5619993,1242931036.1000009,38434005.53800097,1246906682.312036,38365837.61795712,64898685.58312338,8.207026888031898,9190133.561861334,4.031046545318691,36115.35484981999,11.110254755280936,0.4450604495830056,4.863249612083426,0.0,0.16131409024355206,0.0,0.0,0.2561013424685119,0.0,251941.01833584066,-7757082.850216057,6707009.131483062,33777179.191299394,5159052.127340325,3239909.998395072,-3800547.733905015,983012.06285447,0.0,-785748.0801116318,0.0,0.0,0.0,0.0,37774724.86547545,37900433.52139351,533572.0166074607,0.0,38434005.53800097,0.16131409024355206,0.2561013424685119,0.0,-785748.0801116318,0.0,0.0,240466119.56987226,-60120564.16026236,78986991.8755815,-46503806.62910882,115738203.4834055,92207662.89800261,4941393.358807694,-9611212.677157598,0.0,-785748.0801116318,0.0,5749665.632772151,0.0,0.0,-186521277.011805,1002464916.5301286,1303051600.2602632,1163944044.2244194,1289434842.7291098,1127192832.6165953,1150723373.2019982,1237989642.741193,1252542248.7771585,1242931036.1000009,1243716784.1801126,1242931036.1000009,1237181370.4672287,1242931036.1000009,1242931036.1000009,1429452313.111806
27,1.0,1,2012,160,1017271327.6269996,1242931036.1000009,1251588185.69,8657149.589999434,1270859715.2614045,23953032.94936839,66891540.13917159,8.250009921461427,9297712.608643958,4.052743369700874,35778.01768218583,11.038191520678573,0.4450929736134058,4.991074080074603,0.0,0.8152825528157419,0.0,0.0,0.2636665679801286,0.0,20509580.17721209,-3337378.072634605,8079407.387223605,927015.0842743728,3811115.4040968977,-678355.2487257781,15955.47474345166,-1237893.8445319277,0.0,-3336235.6316708745,0.0,0.0,197576.62580653068,0.0,24950787.35579377,25122000.0167358,-16464850.426736362,0.0,8657149.589999434,0.8152825528157419,0.2636665679801286,0.0,-3336235.6316708745,197576.62580653068,0.0,260975699.74708435,-63457942.23289697,87066399.2628051,-46487851.15436537,116665218.56767987,96018778.30209951,4263038.110081916,-10849106.521689525,0.0,-4121983.711782506,0.0,5947242.258578682,0.0,0.0,-202986127.43854135,990612485.9429157,1315046127.922897,1164521786.427195,1298076036.8443654,1134922967.1223202,1155569407.3879006,1247325147.5799181,1262437292.2116895,1251588185.69,1255710169.4017825,1251588185.69,1245640943.4314213,1251588185.69,1251588185.69,1454574313.1285415
28,1.0,1,2013,160,1017271327.6269996,1251588185.69,1254206265.9300008,2618080.240000781,1268325939.379514,-2533775.8818901367,68515710.06831095,8.694781310783151,9392447.140193187,3.8959732478462232,35970.39503652246,10.667274896335652,0.4449338264671626,4.973430231958519,0.0,1.742308301419934,0.0,0.0,0.2636665679801286,0.0,23773577.34960875,-15505625.964970753,7266538.958180107,-6839938.969013722,-2762958.25876343,-3400144.8027900886,-79368.06677870365,152979.63253326173,0.0,-4818513.408276454,0.0,0.0,0.0,0.0,-2213453.530271032,-2685155.3422330813,5303235.582233862,0.0,2618080.240000781,1.742308301419934,0.2636665679801286,0.0,-4818513.408276454,0.0,0.0,284749277.0966931,-78963568.19786772,94332938.2209852,-46567219.22114407,109825279.59866615,93255820.04333608,862893.3072918272,-10696126.889156263,0.0,-8940497.12005896,0.0,5947242.258578682,0.0,0.0,-197682891.85630748,969456988.8333077,1333169834.1278684,1159873327.7090156,1300773485.1511447,1144380986.3313346,1160950445.8866646,1253343372.622709,1264902392.8191571,1254206265.9300008,1263146763.0500598,1254206265.9300008,1248259023.671422,1254206265.9300008,1254206265.9300008,1451889157.7863083
29,1.0,1,2014,160,1017271327.6269996,1254206265.9300008,1298539921.4600008,44333655.52999975,1309932671.9334686,41606732.5539538,70921346.17758696,8.562974327011034,9497141.495643416,3.687069538783837,36021.491850153776,10.597581574272787,0.4453302456007411,5.17877559380626,0.0,2.6795803952979225,0.0,0.0,0.5646882999248639,0.0,36887929.2731871,6880929.109767966,8000809.500682184,-9459124.884410903,-1371341.90491679,-700144.0530097851,143259.22525193376,-1932326.70271232,0.0,-4914945.210238761,0.0,0.0,7095730.962560887,0.0,40630775.31616151,40748039.0711139,3585616.458885852,0.0,44333655.52999975,2.6795803952979225,0.5646882999248639,0.0,-4914945.210238761,7095730.962560887,0.0,321637206.3698802,-72082639.08809975,102333747.7216674,-46423959.99589214,100366154.71425524,91884478.13841929,162749.25428204203,-12628453.591868583,0.0,-13855442.33029772,0.0,13042973.221139569,0.0,0.0,-194097275.39742163,976902715.0901206,1370622560.5481005,1196206173.7383335,1344963881.4558928,1198173766.7457454,1206655443.3215814,1298377172.2057188,1311168375.0518694,1298539921.4600008,1312395363.7902985,1298539921.4600008,1285496948.238861,1298539921.4600008,1298539921.4600008,1492637196.8574224
30,1.0,1,2015,160,1017271327.6269996,1298539921.4600008,1302950550.38,4410628.9199992465,1265862310.755786,-44070361.17768225,72071310.51288195,9.059131806888985,9593265.905414753,2.716703369745832,37040.78550001243,10.599464653853882,0.4463524441593682,5.215334022794968,0.0,3.6795803952979225,0.0,0.0,0.9680017422068388,0.0,23608718.06468464,-14864319.689384252,7777986.419860244,-50926215.87168691,-12914567.251758413,-85240.66475523286,416242.94898852776,-439366.2312472812,0.0,-5520414.284718987,0.0,0.0,9421906.7449936,0.0,-43525269.81502406,-44064337.11458361,48474966.03458286,0.0,4410628.9199992465,3.6795803952979225,0.9680017422068388,0.0,-5520414.284718987,9421906.7449936,0.0,345245924.4345648,-86946958.777484,110111734.14152764,-46007717.04690361,49439938.84256833,78969910.88666087,77508.58952680917,-13067819.823115865,0.0,-19375856.615016706,0.0,22464879.96613317,0.0,0.0,-145622309.36283877,957704625.9454353,1389897509.157484,1192838816.2384725,1348958267.4269037,1253510611.5374317,1223980639.4933393,1302873041.7904732,1316018370.203116,1302950550.38,1322326406.9950168,1302950550.38,1280485670.413867,1302950550.38,1302950550.38,1448572859.7428389
31,1.0,1,2016,160,1017271327.6269996,1302950550.38,1264766434.854999,-38184115.52500067,1239319035.2395365,-26543275.51624947,72054007.24609345,9.222467745699356,9667404.949346242,2.418228169819062,37782.848638962576,10.537362698709142,0.4476871114280095,5.802177114858496,0.0,4.679580395297922,0.0,0.0,0.9932290662678291,0.0,9929497.783576693,-4001061.4320024317,6008061.092997845,-18930903.927716237,-8656534.527205259,-849971.0456026313,613791.763273737,-5866845.3982224995,0.0,-5539164.9588354835,0.0,0.0,781587.9388529311,0.0,-26511542.71088333,-26671269.779262844,-11512845.745737825,0.0,-38184115.52500067,4.679580395297922,0.9932290662678291,0.0,-5539164.9588354835,781587.9388529311,0.0,355175422.2181415,-90948020.20948642,116119795.23452549,-45393925.28362987,30509034.914852094,70313376.35945562,-772462.4560758221,-18934665.221338365,0.0,-24915021.57385219,0.0,23246467.904986102,0.0,0.0,-157135155.1085766,909591012.6368575,1355714455.0644855,1148646639.6204736,1310160360.138629,1234257399.940147,1194453058.4955435,1265538897.311075,1283701100.0763373,1264766434.854999,1289681456.4288514,1264766434.854999,1241519966.950013,1264766434.854999,1264766434.854999,1421901589.9635756
32,1.0,1,2017,160,1017271327.6269996,1264766434.854999,1238946473.182,-25819961.6729992,1278421763.5323806,39102728.29284438,74314250.31800142,8.667570390220794,9764700.91137152,2.631044511535273,38528.169128000576,10.373927382884947,0.44811452159693743,5.966545278804832,0.0,5.679580395297923,0.0,0.0,0.9932290662678291,0.0,21556312.07434684,13088176.51590952,7213140.147434404,13389451.813212162,-7911478.908576162,-1188712.8269161016,213934.7426120969,-1554735.4815036126,0.0,-5376834.842286913,0.0,0.0,0.0,0.0,39429253.23423223,39565864.59984984,-65385826.27284903,0.0,-25819961.6729992,5.679580395297923,0.9932290662678291,0.0,-5376834.842286913,0.0,0.0,376731734.29248834,-77859843.6935769,123332935.38195989,-45179990.54101778,43898486.728064254,62401897.450879455,-1961175.2829919239,-20489400.70284198,0.0,-30291856.416139103,0.0,23246467.904986102,0.0,0.0,-222520981.38142562,862214738.8895116,1316806316.8755767,1115613537.80004,1284126463.7230177,1195047986.4539356,1176544575.7311206,1240907648.4649918,1259435873.884842,1238946473.182,1269238329.598139,1238946473.182,1215700005.2770138,1238946473.182,1238946473.182,1461467454.5634255
33,1.0,1,2018,160,1017271327.6269996,1238946473.182,1225133304.0680006,-13813169.113999818,1236991724.6828465,-41430038.84953456,75283245.51005842,8.23815942516428,9839916.814694237,2.8959165340037747,39374.38395364201,10.238862718894543,0.4487594759232212,6.236532174780463,0.0,6.679580395297923,0.0,0.0,1.0,0.5958786995805928,8469677.219832623,10727361.58578447,5489944.325254625,15540949.660810787,-8795507.160339821,-1074513.5798177044,292812.87798425,-2549846.974980051,0.0,-5267067.8009392265,0.0,0.0,158537.76163789295,-62067345.01792507,-39074997.10269722,-40584377.5151806,26771208.401180796,0.0,-13813169.113999818,6.679580395297923,1.0,0.5958786995805928,-5267067.8009392265,158537.76163789295,-62067345.01792507,385201411.51232094,-67132482.10779244,128822879.7072145,-44887177.66303353,59439436.38887504,53606390.29053964,-3035688.8628096282,-23039247.67782203,0.0,-35558924.21707833,0.0,23405005.666623995,0.0,-62067345.01792507,-195749772.98024482,839931892.5556796,1292265786.175793,1096310424.360786,1270020481.731034,1165693867.6791255,1171526913.7774608,1228168992.9308102,1248172551.7458227,1225133304.0680006,1260692228.285079,1225133304.0680006,1201728298.4013765,1225133304.0680006,1287200649.0859256,1420883077.0482454
34,2.0,0,2002,1276,778178956.7415001,0.0,778178956.7415001,0.0,712365298.6548461,0.0,12727869.810324244,4.19299984192111,2360879.0733763105,1.9349443095108505,35488.824906296635,8.12945810910103,0.3359312705900004,3.4324315209080285,0.0,0.0,0.04219972760187169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778178956.7415001,778178956.7415001,0.0,0.04219972760187169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001,778178956.7415001
35,2.0,0,2003,1300,783080343.7415001,778178956.7415001,775775981.4899999,-7304362.251499938,747752977.9671363,30764789.03277025,12846032.358158652,4.1728970698667185,2391571.2883840967,2.1941785423661875,34721.00756059793,7.956560911560478,0.3222188249415979,3.4253435060199915,0.0,0.0,0.041935594811508055,0.0,0.0,0.0,49363606.392662704,-3291134.1740095923,8465595.333915506,11451347.42570837,5054827.432991139,-744006.177987441,-3996797.649658122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66303438.58362258,65651180.9901491,-72955543.24164899,4901387.0,-2402975.2514999527,0.0,0.041935594811508055,0.0,0.0,0.0,0.0,49363606.392662704,-3291134.1740095923,8465595.333915506,-3996797.649658122,11451347.42570837,5054827.432991139,-744006.177987441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72955543.24164899,726412375.0973372,779067115.6640095,767310386.1560844,779772779.139658,764324634.0642915,770721154.0570087,776519987.6679873,775775981.4899999,775775981.4899999,775775981.4899999,775775981.4899999,775775981.4899999,775775981.4899999,775775981.4899999,848731524.7316489
36,2.0,0,2004,1369,799608006.1015003,775775981.4899999,806099666.7919997,13796022.941999694,780380726.9854865,17601352.653796673,12308344.978881285,4.079630402273497,2403051.2267199224,2.516748374324751,33716.06149260375,7.784919488758943,0.30898594144900643,3.4393804061858684,0.0,0.0,0.04106879839798842,0.0,0.0,0.0,-11817341.702906804,3719454.007549957,8985388.281811131,12865373.73290613,7569313.771689854,-725571.9784767105,-3477577.0007792874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17119039.11179427,17244940.149772085,-3448917.207772388,16527662.36,30323685.301999696,0.0,0.04106879839798842,0.0,0.0,0.0,0.0,37546264.6897559,428319.83354036463,17450983.615726635,-7474374.650437409,24316721.1586145,12624141.204680992,-1469578.1564641516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76404460.44942138,768553402.1022438,805671346.9584594,788648683.1762731,813574041.442437,781782945.6333852,793475525.5873187,807569244.9484638,806099666.7919997,806099666.7919997,806099666.7919997,806099666.7919997,806099666.7919997,806099666.7919997,806099666.7919997,882504127.2414211
37,2.0,0,2005,1416,812489855.2045001,806099666.7919997,823961656.7449999,4980140.850000303,833373622.8282887,39291342.62898676,11972479.917692475,4.17394964799209,2426942.6422281973,2.9724391444845546,32770.704374948305,7.638980138999625,0.2973510552589509,3.4300800687431336,0.0,0.0,0.04041766157404462,0.0,0.0,0.0,45691193.95354673,-2993029.7587860837,9561757.06915213,17179220.234894127,7345982.45869609,-775439.9623063839,-3133851.7553508435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72875832.23984578,75985019.52116665,-71004878.67116632,12881849.103000015,17861989.953000333,0.0,0.04041766157404462,0.0,0.0,0.0,0.0,83237458.64330263,-2564709.925245719,27012740.684878767,-10608226.405788252,41495941.39350863,19970123.663377084,-2245018.1187705356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147409339.1205877,740724198.1016972,826526366.6702456,796948916.060121,834569883.1507882,782465715.3514912,803991533.0816228,826206674.8637704,823961656.7449999,823961656.7449999,823961656.7449999,823961656.7449999,823961656.7449999,823961656.7449999,823961656.7449999,971370995.8655876
38,2.0,0,2006,1416,812489855.2045001,823961656.7449999,853419670.0710003,29458013.326000296,872174842.6336893,38801219.8054006,11684220.012826687,4.08840883280533,2476206.717263048,3.2634547694423803,31382.698289028758,7.3821142600731555,0.2890789575418586,3.5968373254469084,0.0,0.0,0.04041766157404462,0.0,0.0,0.0,-6542145.955900565,8791692.731618851,11252100.724174457,10044788.447747624,12409042.54154673,-796350.627889543,-3347832.1684226617,-1162479.1051920913,0.0,0.0,0.0,0.0,0.0,0.0,30648816.58768281,33730797.30479328,-4272783.9787929915,0.0,29458013.326000296,0.0,0.04041766157404462,0.0,0.0,0.0,0.0,76695312.68740207,6226982.806373132,38264841.40905322,-13956058.574210914,51540729.84125625,32379166.204923816,-3041368.7466600784,-1162479.1051920913,0.0,0.0,0.0,0.0,0.0,0.0,-151682123.0993807,776724357.3835983,847192687.2646272,815154828.6619471,867375728.6452112,801878940.2297441,821040503.8660765,856461038.8176605,854582149.1761924,853419670.0710003,853419670.0710003,853419670.0710003,853419670.0710003,853419670.0710003,853419670.0710003,1005101793.1703811
39,2.0,0,2007,1416,812489855.2045001,853419670.0710003,865948176.5539997,12528506.482999632,871107031.5531424,-1067811.0805467623,11952664.921344224,4.395131833005482,2503787.6667409423,3.4461985215066933,31768.794801906904,7.301718630930103,0.2824877188854304,3.819429342687149,0.0,0.0,0.04041766157404462,0.0,0.0,0.0,10627864.741923524,-13731979.378036628,5300311.101620627,6194720.61732406,-3515167.041910592,-367626.17952437367,-1962894.7421456848,-1229859.1384914955,0.0,0.0,0.0,0.0,0.0,0.0,1315369.9807594349,1038701.1815663073,11489805.301433325,0.0,12528506.482999632,0.0,0.04041766157404462,0.0,0.0,0.0,0.0,87323177.4293256,-7504996.571663495,43565152.51067385,-15918953.3163566,57735450.458580315,28863999.163013224,-3408994.926184452,-2392338.243683587,0.0,0.0,0.0,0.0,0.0,0.0,-140192317.79794738,778624999.1246741,873453173.1256632,822383024.0433258,881867129.8703563,808212726.0954194,837084177.3909864,869357171.4801841,868340514.7976832,865948176.5539997,865948176.5539997,865948176.5539997,865948176.5539997,865948176.5539997,865948176.5539997,1006140494.3519471
40,2.0,0,2008,1439,812489855.2045001,865948176.5539997,930198237.9770002,64250061.42300021,901743999.7619088,30636968.20876642,12141812.847754458,4.253733431333086,2516232.8119004243,3.862759333441034,31531.552463052813,7.571058931888723,0.2754352984479136,3.8548338243597353,0.0,0.0,0.04041766157404462,0.0,0.0,0.0,10444186.55917487,2150368.68320247,2580173.7855386334,13555371.98485577,2113451.498213642,1358558.3664105495,-1640251.9851494513,-240797.8022969125,0.0,0.0,0.0,0.0,0.0,0.0,30321061.08994957,31025595.67671467,33224465.746285547,0.0,64250061.42300021,0.0,0.04041766157404462,0.0,0.0,0.0,0.0,97767363.98850046,-5354627.888461025,46145326.29621249,-17559205.30150605,71290822.44343609,30977450.661226865,-2050436.5597739026,-2633136.045980499,0.0,0.0,0.0,0.0,0.0,0.0,-106967852.05166183,832430873.9884998,935552865.8654612,884052911.6807878,947757443.2785063,858907415.5335641,899220787.3157734,932248674.5367742,932831374.0229807,930198237.9770002,930198237.9770002,930198237.9770002,930198237.9770002,930198237.9770002,930198237.9770002,1037166090.0286621
41,2.0,0,2009,1463,820447027.2045001,930198237.9770002,866054655.8029999,-72100754.17400034,855004278.6801299,-56207119.05420183,11755412.14476872,4.848982839498219,2499984.43653078,2.804974693681916,30079.31093256873,7.622338247893027,0.2674719007308577,4.0611086563344365,0.0,0.0,0.04002566760695295,0.0,0.0,0.0,-7165774.517999957,-25063484.29457331,-2130076.482879218,-38573959.84663494,16669478.768494805,456115.19597859186,-1833147.7894048383,-1693740.8646814902,0.0,0.0,0.0,0.0,0.0,0.0,-59334589.83170036,-58395645.40490243,-13705108.769097906,7957172.0000000065,-64143582.17400033,0.0,0.04002566760695295,0.0,0.0,0.0,0.0,90601589.4705005,-30418112.183034338,44015249.813333265,-19392353.09091089,32716862.596801147,47646929.42972167,-1594321.3637953107,-4326876.91066199,0.0,0.0,0.0,0.0,0.0,0.0,-120672960.82075974,775453066.3324994,896472767.9860342,822039405.9896666,885447008.8939108,833337793.2061987,818407726.3732781,867648977.1667951,870381532.7136618,866054655.8029999,866054655.8029999,866054655.8029999,866054655.8029999,866054655.8029999,866054655.8029999,986727616.6237596
