CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE_BUS,scooter_flag_BUS,BIKE_SHARE_RAIL,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_BUS_FAC,scooter_flag_BUS_FAC,BIKE_SHARE_RAIL_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,YEARS_SINCE_TNC,BIKE_SHARE,scooter_flag,YEARS_SINCE_TNC_FAC,BIKE_SHARE_FAC,scooter_flag_FAC
3.0,0,2014,4815,230432530.76070002,298829110.7415001,299270807.5706,-600513.1709000614,291251545.5496432,2359496.233787616,2024379.458244341,3.0803408440136577,640113.0315581535,3.636891465395877,26729.834789259356,7.391840360522268,0.1491276255988727,3.8752692552572463,0.0,0.0,0.06408724902794251,0.0,0.0,0.0,4780441.152399536,390482.0959206108,1305107.8696902192,-2331950.192149492,-1391015.1106726578,-177989.2396778561,-98457.31211919151,-213682.7714322982,0.0,0.0,47895.31227827478,0.0,0.0,0.0,2310831.8042371483,2504172.511357299,-3104685.6822573612,0.0,-600513.1709000614,0.0,0.06408724902794251,0.0,0.0,47895.31227827478,0.0
3.0,0,2015,4847,230880168.76070002,299270807.5706,288673104.8486,-11045340.72199994,276484631.91285497,-15219705.80088777,2075803.8857965763,3.1030741502346273,646732.4208305917,2.641200941819568,27568.65311648795,7.164192779498918,0.14811598189039116,3.9457323158484168,0.5488689082376075,0.0,0.12242868166861566,0.0,0.0,0.0,3788847.91728074,-1192718.6072881976,1253436.502486077,-12304278.262662532,-3138734.905606809,-499816.5117102858,-81961.75276611827,-73511.50058144535,-3535795.7808677577,0.0,122117.54837703153,0.0,0.0,0.0,-15662415.353339296,-15539946.518919308,4494605.796919373,447637.9999999998,-10597702.721999943,0.5488689082376075,0.12242868166861566,0.0,-3535795.7808677577,122117.54837703153,0.0
3.0,0,2016,4879,231025923.4181,288673104.8486,275683616.11149997,-12722764.552900014,267113730.38687828,-9077597.453663262,2113627.3591448423,3.169147954359341,650952.3724508892,2.348676522608569,27892.724660378124,7.13919439005469,0.14746752844628092,4.4808572103053725,1.3160341265493662,0.0,0.20326660585104225,0.0,0.0,0.0,2953220.598058226,-1779346.6327635387,1135152.2243389017,-4081151.9837652785,-1314694.8300492638,-62498.59689641896,-31936.868141786756,-1134898.055460805,-4935864.73985658,0.0,181287.34251376503,0.0,0.0,0.0,-9070731.542022776,-8917309.264650097,-3805455.2882499225,145754.65739999988,-12577009.895500014,1.3160341265493662,0.20326660585104225,0.0,-4935864.73985658,181287.34251376503,0.0
3.0,0,2017,4879,231025923.4181,275683616.11149997,267438985.85299996,-8608560.930499986,266068713.6888216,-1477496.6275582064,2129909.9883591463,3.173772729739762,655880.8054981848,2.5668373701833183,28255.099559533217,7.037368864954254,0.14682277355568438,4.695920847347706,2.2142963033490526,0.0,0.37572273716924104,0.0,0.0,0.0,2012248.261431739,-195666.06338123186,1059604.9513310099,2967994.4804346673,-1131383.765607569,-218164.04405450795,-82160.9571242904,-569642.3765420099,-5627386.058962329,0.0,352938.23449735943,0.0,0.0,0.0,-1431617.3379771598,-1568151.2746798105,-7040409.655820175,0.0,-8608560.930499986,2.2142963033490526,0.37572273716924104,0.0,-5627386.058962329,352938.23449735943,0.0
3.0,0,2018,4879,231025923.4181,267438985.85299996,262581465.02949995,-4075915.3840000266,263236870.46864912,-2070662.9049735283,2141524.933931128,3.16989964345943,660855.151454958,2.821360246037209,28636.114337373067,6.941666563026847,0.14577091128008923,4.984481647865694,3.197869723633442,0.0,0.5242044962319232,0.07023260068020916,0.0,0.0,1489679.8340981968,340297.24623727717,1074066.0740860994,3268063.057321332,-1310387.7716827665,-168870.74806220926,-65206.42821147088,-699717.404537197,-5977644.241234375,0.0,331261.1094944285,-489919.2555443881,0.0,0.0,-2208378.528035076,-2254792.5855963184,-1821122.798403709,0.0,-4075915.3840000266,3.197869723633442,0.5242044962319232,0.07023260068020916,-5977644.241234375,331261.1094944285,-489919.2555443881
3.0,1,2002,33,75923.00099999999,0.0,75923.00099999999,0.0,51007.08808392942,0.0,1683.9899999999993,6.1353599999999995,182858.045,1.9740000000000002,28788.396879999997,7.160000000000001,0.08554342843309451,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75923.00099999999,75923.00099999999,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,2003,33,75923.00099999999,75923.00099999999,62647.991999999955,-13275.009000000035,43246.89921890371,-7760.18886502571,1306.2059999999997,8.004772999999998,189409.41999999993,2.2467999999999995,27582.809380000024,7.870000000000001,0.08214766787491311,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-10858.93214443174,-4583.738927405439,1352.4869880936503,1164.5156506535407,1127.1218400730972,396.04357283962685,-93.59919085072775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11496.102211027994,-11550.881438087137,-1724.1275619128974,0.0,-13275.009000000035,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,2004,33,75923.00099999999,62647.991999999955,69137.14500000005,6489.153000000093,45525.88995261724,2278.99073371353,1232.2529999999995,7.012292000000001,195857.07999999993,2.5669,26178.722500000007,8.63,0.07896412969359999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2179.361143673323,1988.7900771960467,1060.8099461877546,1030.0573598677586,1137.6990344350604,349.87397255069965,-72.40951263561892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3315.4597339283782,3301.3741061775654,3187.7788938225276,0.0,6489.153000000093,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,2005,67,235385.00099999987,69137.14500000005,244388.5559999998,15789.410999999876,139704.16707072154,10659.584641406189,23627.361875554398,3.431592754029697,703719.6721975073,2.92663045650687,28721.366603075734,7.346350286184973,0.05944691956990487,2.270980732540388,0.0,0.0,0.0,0.0,0.0,0.0,9738.386492246766,1380.0769476648613,1074.112511177825,1483.9384893172646,1187.120537892636,421.7857636144851,-64.328332909274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15221.092409004565,16188.003128762683,-398.59212876280617,159461.99999999988,175251.41099999976,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,2006,67,235385.00099999987,244388.5559999998,209573.41,-34815.145999999804,142083.67927398172,2379.512203260194,19371.685333730475,3.7470366425620303,729571.1113580897,3.214509633729806,27462.942762116563,7.153721575785536,0.056440320874876736,3.345197014486067,0.0,0.0,0.0,0.0,0.0,0.0,-5788.588167061318,-3020.6782688588883,4769.462588793258,3022.75483272318,4000.758272682447,-275.40260999484155,-268.7893006179237,-2003.5667422661668,0.0,0.0,0.0,0.0,0.0,0.0,435.95060539974656,290.7992405147852,-35105.945240514586,0.0,-34815.145999999804,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,2007,67,235385.00099999987,209573.41,225576.92200000008,16003.51200000009,209278.5402347984,67194.86096081667,28868.593995885745,4.110108920225976,743492.9349018182,3.3458396597691458,27156.957800098495,7.392063530207688,0.05585275392772394,2.9129421976211645,0.0,0.0,0.0,0.0,0.0,0.0,97985.12326940864,-4542.8100586924265,901.8899674995798,1081.5521387610088,612.4582582408167,647.8268156448214,-13.627615498390334,728.537742017752,0.0,0.0,0.0,0.0,0.0,0.0,97400.9505173818,97315.38028496022,-81311.86828496013,0.0,16003.51200000009,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,2008,67,235385.00099999987,225576.92200000008,202789.077,-22787.845000000103,189973.78858481592,-19304.7516499825,27153.71431632938,4.170397947576402,748474.3881233208,3.792681017171098,27150.756714794483,8.010172539158518,0.05573539590232579,3.1290192674596122,0.0,0.0,0.0,0.0,0.0,0.0,-18716.122387895924,-1806.90746577471,479.70044887430555,3862.0953746905575,-395.63685811037203,830.2807168263447,0.9799806228055132,-617.8785677573132,0.0,0.0,0.0,0.0,0.0,0.0,-16363.488758524303,-16666.11446568092,-6121.730534319182,0.0,-22787.845000000103,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,2009,67,235385.00099999987,202789.077,204546.96600000007,1757.889000000083,176828.65220372909,-13145.13638108682,26646.55124911402,4.407930356472953,747581.9375756658,2.7162810171710987,27082.002307598683,8.059859051936789,0.05535227178522902,3.0419614650807763,0.0,0.0,0.0,0.0,0.0,0.0,-3292.2033168036323,-2333.239040805012,-541.2280602621933,-8709.871958883148,340.5429508317565,23.05315799432583,-13.593098912501588,372.0593208056456,0.0,0.0,0.0,0.0,0.0,0.0,-14154.48004603476,-13896.294111781848,15654.183111781931,0.0,1757.889000000083,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,2010,67,235385.00099999987,204546.96600000007,182488.78499999997,-22058.181000000113,192782.14959613938,15953.497392410281,36770.043926050595,4.7863114856836395,759947.2982414347,3.164348863031422,27566.289010856097,7.284712376044726,0.05474321671638171,2.5,0.0,0.0,0.0,0.0,0.0,0.0,25604.853459434566,-3890.974238138834,520.02287679239,4061.0894800755505,-1707.1365809100578,-1219.0047978955613,-31.10122542081724,750.8425921260631,0.0,0.0,0.0,0.0,0.0,0.0,24088.591566063304,24221.602053706632,-46279.78305370675,0.0,-22058.181000000113,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,2011,67,235385.00099999987,182488.78499999997,179219.8600000001,-3268.924999999872,188938.14086551743,-3844.0087306219357,29508.99499692281,4.2689710461859045,765608.3775244288,3.9062633292662516,26571.1715385991,7.4721541396768965,0.05442257356960347,2.6677451831350973,0.0,0.0,0.0,0.0,0.0,0.0,-16448.604741311003,4057.2836922764454,469.0508462937919,5273.517532191019,2623.1557868935806,167.62857778040112,-14.619135368146491,-225.51363395863626,0.0,0.0,0.0,0.0,0.0,0.0,-4098.1010752025495,-4697.8235949471555,1428.8985949472835,0.0,-3268.924999999872,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,2012,67,235385.00099999987,179219.8600000001,189983.34399999998,10763.48399999988,204911.70440483687,15973.563539319453,38004.89690765685,4.4090939024806595,769930.3781771087,3.9025417010716836,26989.193935088966,7.716987328347229,0.055305262558775735,2.5387259156754856,0.0,0.0,0.0,0.0,0.0,0.0,18208.244257936676,-1236.565388040553,-97.78317778851562,22.485847665273525,-823.1769435869161,348.087811276892,61.01741950502151,246.0813036315009,0.0,0.0,0.0,0.0,0.0,0.0,16728.391130599375,16594.624357534052,-5831.140357534172,0.0,10763.48399999988,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,2013,67,235385.00099999987,189983.34399999998,158526.00500000003,-31457.338999999934,190192.98444470356,-14718.719960133341,36062.64780920717,4.851486802696457,774230.3341781497,3.7371385661994667,26372.97599607156,7.268534629018271,0.055820619109167254,2.7677451831350965,0.0,0.0,0.0,0.0,0.0,0.0,-9007.98803618315,-3903.5049410215415,-106.29221244875242,-1121.8595418937505,878.8620891974441,-265.4139275504368,44.84028648381629,-412.86553203147344,0.0,0.0,0.0,0.0,0.0,0.0,-13894.221815447843,-13589.781734531129,-17867.557265468808,0.0,-31457.338999999934,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,2014,67,235385.00099999987,158526.00500000003,155398.66700000004,-3127.337999999989,183556.69328857245,-6636.29115613109,37876.8699992708,4.930689699697051,776464.9375590374,3.5226083388057505,26294.050887222165,7.188908522552803,0.05602117753915926,2.9129421976211645,0.0,0.0,0.0,0.0,0.0,0.0,-2875.6544810636233,-604.8340093860277,-314.56364157874214,-1245.710244766728,114.77819370188408,-261.6462897870946,0.14982323542898257,-50.64781287745541,0.0,0.0,0.0,0.0,0.0,0.0,-5238.128462522359,-5138.894140327498,2011.5561403275087,0.0,-3127.337999999989,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,2015,67,235385.00099999987,155398.66700000004,144118.97099999993,-11279.696000000105,166468.19865446584,-17088.49463410661,37026.28672623475,4.279458576250898,782306.3887499057,2.4875703176303916,27032.887042016584,7.566936989753227,0.05616780683166981,2.793528901189418,0.0,0.6774518313509703,0.0,0.0,0.0,0.0,-9684.795833971726,4079.538057153099,204.57804301372838,-6841.21942594516,-1554.5074393823559,479.3773258688506,9.902937495449862,67.13543991009914,0.0,-422.9991024934838,0.0,0.0,0.0,0.0,-13662.989998351499,-14005.868048178436,2726.1720481783314,0.0,-11279.696000000105,0.6774518313509703,0.0,0.0,-422.9991024934838,0.0,0.0
3.0,1,2016,67,235385.00099999987,144118.97099999993,116632.02099999992,-27486.95000000002,152286.22375057006,-14181.974903895774,35962.64345486465,5.782469967031863,788906.2140267123,2.226329161582815,28201.188262716863,7.415076201860458,0.05591821013708276,3.141961465080776,0.0,1.3549036627019406,0.0,0.0,0.0,0.0,1169.807163592817,-9262.795794009167,150.18273530101146,-1933.1379227977945,-2008.6299244859624,-196.3451945942307,-10.792104874996962,-362.6258711653288,0.0,-404.8037642153718,0.0,0.0,0.0,0.0,-12859.140677249023,-12655.805683585242,-14831.144316414777,0.0,-27486.95000000002,1.3549036627019406,0.0,0.0,-404.8037642153718,0.0,0.0
3.0,1,2017,67,235385.00099999987,116632.02099999992,151797.18300000002,35165.162000000106,180030.80767020234,27744.583919632285,34506.96047329574,3.052991528446727,794010.2161344674,2.4578597048874835,28357.93323755788,6.76086998763358,0.054640531162486086,4.003235549405291,0.0,2.3549036627019406,0.0,0.0,0.0,0.0,1548.0813535014092,19985.660905394616,-106.97336918059165,1429.1794379137764,-194.48765449761632,-516.5903878397954,-49.92283562013143,-835.8940516047214,0.0,-495.8315598492574,0.0,0.0,0.0,0.0,20763.22183821769,20220.705032823287,14944.456967176819,0.0,35165.162000000106,2.3549036627019406,0.0,0.0,-495.8315598492574,0.0,0.0
3.0,1,2018,67,235385.00099999987,151797.18300000002,90156.38400000008,-61640.79899999994,179605.85506211885,-424.9526080834912,36590.376743855544,3.198024099345226,796124.4955519888,2.68966637734067,28848.498655047064,6.224105537038871,0.053631416762110265,4.7362992536215165,0.0,3.3549036627019406,0.0,0.0,0.0,0.6774518313509703,-2096.677635966085,11127.846778635187,-85.81077777437105,1711.7494551087789,-845.9671589553749,-612.7141588395871,-52.20001108215561,-866.2280012244548,0.0,-645.3273584928554,0.0,0.0,0.0,-7937.928263602683,-303.2571321936048,-873.9934468682277,-60766.805553131715,0.0,-61640.79899999994,3.3549036627019406,0.0,0.6774518313509703,-645.3273584928554,0.0,-7937.928263602683
10.0,0,2002,100,1323822038.0000014,0.0,1323822038.0000014,0.0,1200686998.0192122,0.0,288501306.90000004,6.435800000000001,25697520.38999998,1.9740000000000002,42439.07499999996,31.710000000000004,0.8004994406874485,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323822038.0000014,1323822038.0000014,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2003,100,1323822038.0000014,1323822038.0000014,1281862733.000001,-41959305.00000048,1161290074.2080584,-39396923.81115389,270698672.69999975,6.915623000000001,26042245.26999999,2.2467999999999995,41148.63500000003,31.36,0.7788039910085592,3.5,0.0,0.0,0.0,0.0,0.0,0.0,-50284401.58370412,-21969582.240446683,8878436.182586366,20304933.440803636,14156709.61165722,-3390953.405486109,-10392439.192959221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42697297.187548906,-43437228.900331534,1477923.9003310576,0.0,-41959305.00000048,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2004,100,1323822038.0000014,1281862733.000001,1289530121.9999988,7667388.999997854,1231006010.681152,69715936.47309375,285674876.3000005,7.0407540000000015,26563773.749999993,2.5669,39531.590000000004,31.0,0.7576962999033687,3.5,0.0,0.0,0.0,0.0,0.0,0.0,42661072.61270233,-5369292.193783003,12813268.069080109,21076368.137495156,17825741.673998483,-3377165.066267842,-9791467.463893939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75838525.76933129,76954296.6446154,-69286907.64461754,0.0,7667388.999997854,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2005,100,1323822038.0000014,1289530121.9999988,1349312532.0000005,59782410.00000167,1304735573.2732484,73729562.59209633,292395695.2999999,6.750699000000002,27081157.49999996,3.0314999999999994,38116.91999999998,30.68,0.738640230756752,3.5,0.0,0.0,0.0,0.0,0.0,0.0,18360628.831649534,12741558.151863432,12538103.76616732,27678079.289646465,16289978.91035941,-3020322.781683124,-8895942.890432639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75692083.27757041,77234790.91039044,-17452380.910388768,0.0,59782410.00000167,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2006,100,1323822038.0000014,1349312532.0000005,1305932854.9999986,-43379677.00000191,1212402210.3690147,-92333362.9042337,271397714.4999995,8.615,27655014.750000052,3.349999999999999,36028.75000000002,30.18,0.7158000494831266,3.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-59771078.36992696,-75630120.46777594,14267370.158718346,17912739.028600235,26443464.98016924,-4934784.224279179,-11149134.418603808,-2101459.577294516,0.0,0.0,0.0,0.0,0.0,0.0,-94963002.89039259,-95487979.51130484,52108302.51130293,0.0,-43379677.00000191,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2007,100,1323822038.0000014,1305932854.9999986,1255878227.0,-50054627.99999857,1360770887.4196055,148368677.05059075,302119347.6999997,6.975891999999999,27714120.0,3.4606,36660.58,30.4,0.7114034086331262,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,87981382.70386058,66981666.290954046,1399303.4216526789,5699344.790805619,-7797421.356089646,2107048.9943659133,-2084128.8887014503,1018138.8015899333,0.0,0.0,0.0,0.0,0.0,0.0,155305334.75843766,159814563.48077506,-209869191.48077363,0.0,-50054627.99999857,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2008,100,1323822038.0000014,1255878227.0,1279870177.000001,23991950.000000954,1394586807.8372207,33815920.417615175,307251216.0000004,7.026084000000001,27956797.669999953,3.9195,36716.94000000002,30.42,0.6998131405405582,3.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,12927037.083091334,-2106650.4150523487,5504294.926876442,21512154.76590165,-664400.8720974787,184073.10482367655,-5276629.082497313,-978352.1792668707,0.0,0.0,0.0,0.0,0.0,0.0,31101527.331779093,31209278.924962778,-7217328.924961824,0.0,23991950.000000954,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2009,100,1323822038.0000014,1279870177.000001,1245049720.0000021,-34820456.99999881,1343380842.6435597,-51205965.193660975,311985807.69999975,7.298226000000001,27734538.00000004,2.8430999999999997,35494.290000000015,30.610000000000003,0.6930675084306094,3.9,0.0,0.0,0.0,0.0,0.0,0.0,11954791.020687044,-11370451.288859785,-5114134.186805167,-53656759.03833279,15018615.763412679,1783211.5832934892,-3132463.8889632514,-1993307.9826685241,0.0,0.0,0.0,0.0,0.0,0.0,-46510498.01823631,-46993838.868663944,12173381.868665136,0.0,-34820456.99999881,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2010,100,1323822038.0000014,1245049720.0000021,1222463994.9999998,-22585725.000002384,1301068411.1831052,-42312431.460454464,284108756.3,7.418994999999997,27553600.74999996,3.2889999999999997,35213.00000000002,30.93,0.6940865115999312,3.9,0.0,0.0,1.0,0.0,0.0,0.0,-68874443.70535687,-4804999.966497865,-4081046.189469088,23932269.42115878,3417145.4434589776,2922987.478159156,460969.4279305679,0.0,0.0,0.0,9446232.636648651,0.0,0.0,0.0,-37580885.45396769,-39215298.64806633,16629573.648063943,0.0,-22585725.000002384,0.0,1.0,0.0,0.0,9446232.636648651,0.0
10.0,0,2011,100,1323822038.0000014,1222463994.9999998,1189791728.0000012,-32672266.99999857,1313428402.0712214,12359990.888116121,276891484.3,7.954912000000001,27682634.670000013,4.0656,34147.68000000002,31.3,0.6861391782666084,3.9,0.0,0.0,1.0,0.0,0.0,0.0,-18975749.01234652,-20023488.728085455,2868307.316263818,35799541.71302686,13005462.523496432,3319003.25181944,-3524197.6361167193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12468879.428057851,11613258.541501505,-44285525.54150008,0.0,-32672266.99999857,0.0,1.0,0.0,0.0,0.0,0.0
10.0,0,2012,100,1323822038.0000014,1189791728.0000012,1198669782.0,8878053.999998808,1295430808.2225451,-17997593.848676205,275254101.49999976,7.779875000000001,27909105.42000003,4.109300000000001,33963.31,31.510000000000005,0.6863024806231975,4.1,1.0,0.0,1.0,0.0,0.0,0.0,-4282600.842732929,6302077.223607791,4872624.814265925,1773920.4117250084,2220949.61725183,1832337.3261742878,70583.92229969772,-1853017.1198257229,-27001378.6468047,0.0,0.0,0.0,0.0,0.0,-16064503.294038814,-16303430.206999155,25181484.20699796,0.0,8878053.999998806,1.0,1.0,0.0,-27001378.6468047,0.0,0.0
10.0,0,2013,100,1323822038.0000014,1198669782.0,1202744794.9999988,4075012.999998808,1257466808.9814546,-37963999.241090536,279698963.9000004,8.085419999999997,28818049.080000035,3.9420000000000006,33700.32,29.93,0.6642937252268252,4.2,2.0,0.0,1.0,0.0,0.0,0.0,11731378.874686448,-10923645.130112141,19425770.925393194,-6901536.296224674,3214073.5733954855,-13798310.024470452,-9545300.12969603,-933785.7510615516,-27202859.03371553,0.0,0.0,0.0,0.0,0.0,-34934212.991805255,-35128312.84027066,39203325.84026947,0.0,4075012.999998808,2.0,1.0,0.0,-27202859.03371553,0.0,0.0
10.0,0,2014,100,1323822038.0000014,1202744794.9999988,1192647739.9999998,-10097054.999999046,1239254283.8612554,-18212525.120199203,282626037.69999975,8.086527999999998,29110612.08000001,3.7523999999999997,33580.79999999999,30.2,0.6659050371218506,4.2,3.0,0.0,1.0,0.0,0.0,0.0,7636957.968621248,-39251.09806372509,6109473.379322736,-8133161.558793067,1472907.7788790239,2382033.918772298,704222.213129967,0.0,-27295338.218445264,0.0,0.0,0.0,0.0,0.0,-17162155.616576783,-17419958.6308519,7322903.630852852,0.0,-10097054.999999046,3.0,1.0,0.0,-27295338.218445264,0.0,0.0
10.0,0,2015,100,1323822038.0000014,1192647739.9999998,1160473735.9999983,-32174004.00000143,1145426087.0281663,-93828196.83308911,280202617.09999955,8.333296,29378317.829999972,2.7030000000000003,34173.339999999975,30.17,0.6680474802060518,4.1,4.0,0.0,1.0,0.0,0.0,0.0,-6228057.135325356,-8521821.898166599,5489044.186323318,-50511059.67359501,-7164500.4086034745,-262160.16018579225,928581.4538649413,929818.8157786592,-27066193.571649916,0.0,0.0,0.0,0.0,0.0,-92406348.39155924,-90299455.3729438,58125451.37294237,0.0,-32174004.00000143,4.0,1.0,0.0,-27066193.571649916,0.0,0.0
10.0,0,2016,100,1323822038.0000014,1160473735.9999983,1162084608.9999988,1610873.0000004768,1082762189.6928248,-62663897.33534145,279086354.6,8.444309999999998,29437697.499999948,2.4255,35302.049999999996,29.88,0.671404373027713,4.5,5.0,0.0,1.0,0.0,0.0,0.0,-2812941.045553901,-3666385.1363477847,1175973.6554256217,-15573093.438244086,-12917703.941693803,-2463502.0163225345,1416012.637429793,-3611897.978729933,-26336030.095015083,0.0,0.0,0.0,0.0,0.0,-64789567.35905172,-63487123.155835554,65097996.15583603,0.0,1610873.0000004768,5.0,1.0,0.0,-26336030.095015083,0.0,0.0
10.0,0,2017,100,1323822038.0000014,1162084608.9999988,1100306571.0000002,-61778037.99999857,1055314598.6778747,-27447591.014950156,274821215.5000002,8.639400000000002,29668394.669999972,2.6928000000000005,35945.81999999998,30.000000000000004,0.6728151876917117,4.5,6.0,0.0,1.0,0.0,0.0,0.0,-10830092.444485556,-6341391.39470347,4559324.831109154,15243450.879491601,-7211846.674207176,1022329.6197855886,595728.6921972954,0.0,-26372587.578817766,0.0,0.0,0.0,0.0,0.0,-29335084.06963033,-29458382.80670769,-32319655.193290878,0.0,-61778037.99999857,6.0,1.0,0.0,-26372587.578817766,0.0,0.0
10.0,0,2018,100,1323822038.0000014,1100306571.0000002,1107464473.9999995,7157902.999999285,1014741802.7560782,-40572795.92179644,274036302.4000001,8.5039,29807700.839999963,2.9199999999999995,36801.50000000002,30.01,0.6746876908065566,4.6,7.0,0.0,1.0,1.0,0.0,0.0,-1911700.9625352556,4176509.9979253644,2588527.278924531,11453624.077956077,-8880940.29548189,80632.58903369533,748709.7377795631,-857159.0051138835,-24970584.054302886,0.0,0.0,-24883014.063000854,0.0,0.0,-42455394.69881554,-42302564.57413164,49460467.57413092,0.0,7157902.999999285,7.0,1.0,1.0,-24970584.054302886,0.0,-24883014.063000854
10.0,1,2002,100,2028458449.0000012,0.0,2028458449.0000012,0.0,2254724946.6153646,0.0,474570591.5000003,7.9753799999999995,25697520.38999998,1.9740000000000002,42439.07499999996,31.71,0.8004994406874485,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028458449.0000012,2028458449.0000012,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2003,100,2028458449.0000012,2028458449.0000012,1999850729.9999993,-28607719.000001907,2340257364.154168,85532417.53880358,503552796.7000007,8.704569000000001,26042245.26999999,2.2467999999999995,41148.63500000003,31.36,0.7788039910085592,3.5,0.0,0.0,0.0,0.0,0.0,0.0,74439271.50299218,-41963049.7850072,13604199.334589573,31112727.097825184,21691961.908406895,-5195870.659409296,-15924067.194503723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77765172.20489362,76949055.48476174,-105556774.48476365,0.0,-28607719.000001907,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2004,100,2028458449.0000012,1999850729.9999993,2115153451.9999995,115302722.00000024,2474114109.4986854,133856745.34451723,521860484.00000006,8.555225,26563773.749999993,2.5669,39531.590000000004,31.0,0.7576962999033687,3.5,0.0,0.0,0.0,0.0,0.0,0.0,43895811.897725865,8317467.767943679,19990146.24730144,32881516.18767622,27810171.543178212,-5268759.165265658,-15275795.801951535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112350558.67660823,114386355.10475507,916366.8952451646,0.0,115302722.00000024,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2005,100,2028458449.0000012,2115153451.9999995,2507212522.9999957,392059070.9999962,2687787070.160846,213672960.66216087,527998936.70000035,7.181816999999996,27081157.49999996,3.0314999999999994,38116.91999999998,30.68,0.738640230756752,3.5,0.0,0.0,0.0,0.0,0.0,0.0,15091795.72170468,89686361.45555657,20565640.93393316,45399005.3861072,26719658.996266495,-4954088.352680843,-14591581.842470111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177916792.29841715,182671889.9538575,209387181.04613867,0.0,392059070.9999962,0.0,0.0,0.0,0.0,0.0,0.0
