,NTD_ID,4 digit NTDID,Legacy NTD ID,Agency_x,HQ City,HQ State,UZA Name,UZA,UZA Area SQ Miles,UZA Population,MODE,SERVICE_ID,RailBus,Service Area SQ Miles,Service Area Population,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
1772,30044,3044,3044,0,Greensburg,PA,"Pittsburgh, PA",27,905,"1,733,853",MB,PT,Bus,668,"296,066",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370644.0,1397627.0,1347098.0,1279378.0
1776,30045,3045,3045,0,Charlottesville,VA,"Charlottesville, VA",317,35,"92,359",DR,DO,DemandResponse,"2,595","244,954",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883090.0,1247856.0,1465144.0,1090228.0
1777,30048,3048,3048,0,Ellicott City,MD,"Baltimore, MD",19,717,"2,203,663",DR,PT,DemandResponse,251,"284,952",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176857.0,188141.0,236698.0,200168.0
1780,30048,3048,3048,0,Ellicott City,MD,"Baltimore, MD",19,717,"2,203,663",MB,PT,Bus,251,"284,952",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853192.0,810758.0,700096.0,666557.0
1783,30048,0,3048,0,Ellicott City,MD,"Baltimore, MD",19,717,"2,203,663",DT,PT,DemandResponse,251,"284,952",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34665.0
1786,30051,3051,3051,0,Rockville,MD,"Washington, DC-VA-MD",8,"1,322","4,586,770",MB,DO,Bus,495,"971,777",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21650996.0,23160884.0,22596775.0,21168493.0
1790,30054,3054,3054,0,State College,PA,"State College, PA",335,29,"87,454",DR,PT,DemandResponse,89,"104,360",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132678.0,114638.0,94283.0,96023.0
1794,30054,3054,3054,0,State College,PA,"State College, PA",335,29,"87,454",MB,DO,Bus,89,"104,360",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6385340.0,7434346.0,7172893.0,7077015.0
1798,30054,3054,3054,0,State College,PA,"State College, PA",335,29,"87,454",VP,DO,DemandResponse,89,"104,360",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381089.0,417046.0,387333.0,330393.0
1802,30055,3055,3055,0,Hermitage,PA,"Youngstown, OH-PA",97,241,"387,550",DR,DO,DemandResponse,173,"96,432",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217277.0,228956.0,223402.0,252082.0
1804,30055,3055,3055,0,Hermitage,PA,"Youngstown, OH-PA",97,241,"387,550",MB,DO,Bus,173,"96,432",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52287.0,62530.0,56861.0,54940.0
1806,30057,3057,3057,0,Harrisburg,PA,"Philadelphia, PA-NJ-DE-MD",5,"1,981","5,441,567",CR,PT,Rail,"2,092","3,371,466",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33009837.0,38328482.0,40042994.0,44023986.0
1807,30058,3058,3058,0,Fairfax,VA,"Washington, DC-VA-MD",8,"1,322","4,586,770",MB,DO,Bus,6,"22,565",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293130.0,1301394.0,1277856.0,1221573.0
1808,30061,3061,3061,0,Charleroi,PA,"Monessen-California, PA",417,45,"66,086",DR,PT,DemandResponse,44,"79,666",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144.0,2200.0,2280.0,1960.0
1810,30061,3061,3061,0,Charleroi,PA,"Monessen-California, PA",417,45,"66,086",MB,PT,Bus,44,"79,666",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657719.0,659641.0,604465.0,609233.0
1812,30068,3068,3068,0,Fairfax,VA,"Washington, DC-VA-MD",8,"1,322","4,586,770",MB,PT,Bus,407,"1,138,652",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12552163.0,11807544.0,11841358.0,10452297.0
1814,30070,3070,3070,0,Woodbridge,VA,"Washington, DC-VA-MD",8,"1,322","4,586,770",CB,PT,Bus,361,"454,096",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9540132.0,8932255.0,9334944.0,9487838.0
1817,30070,3070,3070,0,Woodbridge,VA,"Washington, DC-VA-MD",8,"1,322","4,586,770",MB,PT,Bus,361,"454,096",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2238361.0,1769241.0,2025838.0,1628176.0
1820,30070,3070,3070,0,Woodbridge,VA,"Washington, DC-VA-MD",8,"1,322","4,586,770",VP,PT,DemandResponse,361,"454,096",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2647455.0,7723262.0,8817739.0,10193159.0
1823,30071,3071,3071,0,Alexandria,VA,"Washington, DC-VA-MD",8,"1,322","4,586,770",DT,PT,DemandResponse,16,"139,966",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162616.0,163307.0,169631.0,184661.0
1827,30071,3071,3071,0,Alexandria,VA,"Washington, DC-VA-MD",8,"1,322","4,586,770",MB,DO,Bus,16,"139,966",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3822560.0,3717001.0,3683887.0,3482032.0
1831,30072,3072,3072,0,Frederick,MD,"Frederick, MD",230,73,"141,576",DR,DO,DemandResponse,18,"68,728",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387519.0,437570.0,380424.0,462139.0
1833,30072,3072,3072,0,Frederick,MD,"Frederick, MD",230,73,"141,576",MB,DO,Bus,18,"68,728",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617511.0,654796.0,570318.0,546852.0
1835,30073,3073,3073,0,Alexandria,VA,"Washington, DC-VA-MD",8,"1,322","4,586,770",CR,PT,Rail,730,"2,238,365",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37093476.0,36700191.0,37696913.0,42280669.0
1837,30074,3074,3074,0,Abingdon,MD,"Aberdeen-Bel Air South-Bel Air North, MD",169,131,"213,751",DR,DO,DemandResponse,133,"250,290",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75007.0,62384.0,69744.0,76400.0
1839,30074,3074,3074,0,Abingdon,MD,"Aberdeen-Bel Air South-Bel Air North, MD",169,131,"213,751",MB,DO,Bus,133,"250,290",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217294.0,244500.0,234177.0,221995.0
1841,30075,3075,3075,0,Dover,DE,"Philadelphia, PA-NJ-DE-MD",5,"1,981","5,441,567",CR,PT,Rail,"1,949","952,065",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445354.0,4375134.0,3830435.0
1845,30075,3075,3075,0,Dover,DE,"Philadelphia, PA-NJ-DE-MD",5,"1,981","5,441,567",DR,DO,DemandResponse,"1,949","952,065",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786379.0,2694381.0,2720333.0,3247576.0
1849,30075,3075,3075,0,Dover,DE,"Philadelphia, PA-NJ-DE-MD",5,"1,981","5,441,567",DR,PT,DemandResponse,"1,949","952,065",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16201.0,22680.0,16897.0,26527.0
1853,30075,3075,3075,0,Dover,DE,"Philadelphia, PA-NJ-DE-MD",5,"1,981","5,441,567",MB,DO,Bus,"1,949","952,065",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7540088.0,8546543.0,8599657.0,7995598.0
1857,30075,3075,3075,0,Dover,DE,"Philadelphia, PA-NJ-DE-MD",5,"1,981","5,441,567",MB,PT,Bus,"1,949","952,065",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342065.0,281687.0,312620.0,524146.0
1861,30076,3076,3076,0,Williamsburg,VA,"Williamsburg, VA",371,56,"75,689",DR,DO,DemandResponse,144,"153,600",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7329.0,15639.0,13695.0,20724.0
1864,30076,3076,3076,0,Williamsburg,VA,"Williamsburg, VA",371,56,"75,689",MB,DO,Bus,144,"153,600",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559139.0,746231.0,729479.0,849150.0
1867,30076,3076,3076,0,Williamsburg,VA,"Williamsburg, VA",371,56,"75,689",MB,PT,Bus,144,"153,600",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35447.0,33147.0,28351.0,25410.0
1870,30077,3077,3077,0,Pottstown,PA,"Pottstown, PA",287,79,"107,682",DR,PT,DemandResponse,34,"54,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15649.0,21863.0,22411.0,24237.0
1872,30077,3077,3077,0,Pottstown,PA,"Pottstown, PA",287,79,"107,682",MB,PT,Bus,34,"54,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279459.0,310325.0,318227.0,289344.0
1874,30078,3078,3078,0,Pittsburgh,PA,"Pittsburgh, PA",27,905,"1,733,853",VP,PT,DemandResponse,833,"1,614,197",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957059.0,867931.0,765300.0,481556.0
1875,30079,3079,3079,0,Fredericksburg,VA,"Fredericksburg, VA",231,78,"141,238",MB,DO,Bus,242,"113,716",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423081.0,403921.0,384305.0,307579.0
1876,30080,3080,3080,0,Arlington,VA,"Washington, DC-VA-MD",8,"1,322","4,586,770",DR,PT,DemandResponse,26,"220,400",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104630.0,249466.0,306032.0,325346.0
1879,30080,3080,3080,0,Arlington,VA,"Washington, DC-VA-MD",8,"1,322","4,586,770",DT,PT,DemandResponse,26,"220,400",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361055.0,364984.0,331818.0,319756.0
1882,30080,3080,3080,0,Arlington,VA,"Washington, DC-VA-MD",8,"1,322","4,586,770",MB,PT,Bus,26,"220,400",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726909.0,2817556.0,3591589.0,3905132.0
1885,30081,3081,3081,0,Leesburg,VA,"Washington, DC-VA-MD",8,"1,322","4,586,770",CB,PT,Bus,520,"373,694",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8121085.0,8363307.0,7943426.0,8721817.0
1887,30081,3081,3081,0,Leesburg,VA,"Washington, DC-VA-MD",8,"1,322","4,586,770",MB,PT,Bus,520,"373,694",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380182.0,595887.0,644807.0,861618.0
1889,30083,3083,3083,0,Hampton,VA,"Virginia Beach, VA",34,515,"1,439,666",DR,PT,DemandResponse,431,"1,143,932",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807075.0,871813.0,894882.0,1106679.0
1897,30083,3083,3083,0,Hampton,VA,"Virginia Beach, VA",34,515,"1,439,666",FB,PT,Other,431,"1,143,932",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567744.0,355408.0,283084.0,288395.0
1905,30083,3083,3083,0,Hampton,VA,"Virginia Beach, VA",34,515,"1,439,666",LR,DO,Rail,431,"1,143,932",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499060.0,1716187.0,1326959.0,1379349.0
1913,30083,3083,3083,0,Hampton,VA,"Virginia Beach, VA",34,515,"1,439,666",MB,DO,Bus,431,"1,143,932",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13973870.0,14115226.0,14011691.0,12896637.0
1921,30083,3083,3083,0,Hampton,VA,"Virginia Beach, VA",34,515,"1,439,666",VP,DO,DemandResponse,431,"1,143,932",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685466.0,381904.0,0.0,0.0
1929,30083,0,0,0,Hampton,VA,"Virginia Beach, VA",34,515,"1,439,666",VP,PT,DemandResponse,431,"1,143,932",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265451.0,308240.0
1937,30085,3085,3085,0,Largo,MD,"Washington, DC-VA-MD",8,"1,322","4,586,770",DR,DO,DemandResponse,487,"909,535",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10690.0,53531.0,51140.0,41674.0
1939,30085,3085,3085,0,Largo,MD,"Washington, DC-VA-MD",8,"1,322","4,586,770",MB,PT,Bus,487,"909,535",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2079183.0,1830759.0,1603962.0,1605471.0
1941,30087,3087,3087,0,Lemont Furnace,PA,"Uniontown-Connellsville, PA",487,39,"51,370",DR,DO,DemandResponse,812,"136,606",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48961.0,94450.0,97172.0,124245.0
1945,30087,3087,3087,0,Lemont Furnace,PA,"Uniontown-Connellsville, PA",487,39,"51,370",DR,PT,DemandResponse,812,"136,606",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6646.0,5798.0,4959.0,5767.0
1949,30087,3087,3087,0,Lemont Furnace,PA,"Uniontown-Connellsville, PA",487,39,"51,370",MB,DO,Bus,812,"136,606",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171500.0,154104.0,160711.0,159030.0
1953,30087,3087,3087,0,Lemont Furnace,PA,"Uniontown-Connellsville, PA",487,39,"51,370",MB,PT,Bus,812,"136,606",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35075.0,29781.0,23475.0,18614.0
1957,30088,3088,3088,0,La Plata,MD,"Waldorf, MD",283,68,"109,919",DR,PT,DemandResponse,458,"157,705",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12492.0,15651.0,17120.0,35100.0
1959,30088,3088,3088,0,La Plata,MD,"Waldorf, MD",283,68,"109,919",MB,PT,Bus,458,"157,705",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362507.0,389787.0,353392.0,347217.0
1961,30089,3089,3089,0,Morgantown,WV,"Morgantown, WV",393,37,"70,350",DR,DO,DemandResponse,293,"91,576",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141059.0,71469.0,15607.0,513.0
1963,30089,3089,3089,0,Morgantown,WV,"Morgantown, WV",393,37,"70,350",MB,DO,Bus,293,"91,576",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522376.0,1351253.0,648513.0,590193.0
1965,30091,3091,3091,0,Blacksburg,VA,"Blacksburg, VA",328,51,"88,542",DR,DO,DemandResponse,34,"67,126",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26060.0,34792.0,27272.0,11089.0
1967,30091,3091,3091,0,Blacksburg,VA,"Blacksburg, VA",328,51,"88,542",MB,DO,Bus,34,"67,126",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3433680.0,3304739.0,3265108.0,1928462.0
1969,30092,3092,3092,0,Westminster,MD,"Westminster-Eldersburg, MD",383,58,"72,714",DR,PT,DemandResponse,452,"167,627",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200293.0,179149.0,177739.0,183290.0
1971,30092,3092,3092,0,Westminster,MD,"Westminster-Eldersburg, MD",383,58,"72,714",MB,PT,Bus,452,"167,627",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22854.0,21965.0,22577.0,23947.0
1973,30094,3094,3094,0,Harrisonburg,VA,"Harrisonburg, VA",413,33,"66,784",DR,DO,DemandResponse,17,"54,402",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103800.0,109064.0,125779.0,141880.0
1977,30094,3094,3094,0,Harrisonburg,VA,"Harrisonburg, VA",413,33,"66,784",MB,DO,Bus,17,"54,402",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1662813.0,1696088.0,1684806.0,1678250.0
1981,30095,3095,3095,0,Lebanon,PA,"Lebanon, PA",366,45,"77,086",CB,DO,Bus,362,"133,568",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52084.0,54545.0,54828.0,52434.0
1984,30095,3095,3095,0,Lebanon,PA,"Lebanon, PA",366,45,"77,086",DR,DO,DemandResponse,362,"133,568",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936096.0,977063.0,1021140.0,982408.0
1987,30095,3095,3095,0,Lebanon,PA,"Lebanon, PA",366,45,"77,086",MB,DO,Bus,362,"133,568",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310369.0,335063.0,336802.0,322100.0
1990,30096,3096,3096,0,Salisbury,MD,"Salisbury, MD-DE",307,71,"98,081",DR,DO,DemandResponse,"1,031","169,500",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160724.0,183634.0,124378.0,194647.0
1993,30096,3096,3096,0,Salisbury,MD,"Salisbury, MD-DE",307,71,"98,081",DT,PT,DemandResponse,"1,031","169,500",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,30096,3096,3096,0,Salisbury,MD,"Salisbury, MD-DE",307,71,"98,081",MB,DO,Bus,"1,031","169,500",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685222.0,548276.0,624757.0,460124.0
1999,30099,3099,3099,0,Winchester,VA,"Winchester, VA",398,37,"69,449",DR,DO,DemandResponse,9,"27,216",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6855.0,6886.0,8094.0,7670.0
2001,30099,3099,3099,0,Winchester,VA,"Winchester, VA",398,37,"69,449",MB,DO,Bus,9,"27,216",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71595.0,74160.0,81052.0,81348.0
2003,30101,3101,3101,0,Washington,PA,"Pittsburgh, PA",27,905,"1,733,853",DR,PT,DemandResponse,33,"61,634",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16177.0,17740.0,0.0,0.0
2005,30101,3101,3101,0,Washington,PA,"Pittsburgh, PA",27,905,"1,733,853",MB,PT,Bus,33,"61,634",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116908.0,130729.0,0.0,0.0
2007,30102,3102,0,0,Wilkes Barre,PA,"New York-Newark, NY-NJ-CT",1,"3,450","18,351,295",CB,DO,Bus,"2,315","813,888",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20275024.0,0.0,18975319.0,0.0
2009,30103,3103,0,0,Fredericksburg,VA,"Washington, DC-VA-MD",8,"1,322","4,586,770",CB,DO,Bus,682,"264,585",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3167697.0,0.0,1454471.0,0.0
2011,30107,3107,3107,0,Morgantown,WV,"Morgantown, WV",393,37,"70,350",MG,DO,Rail,12,"60,037",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5701255.0,6173657.0,6189070.0,7004570.0
2012,30111,3111,3111,0,Washington,PA,"Pittsburgh, PA",27,905,"1,733,853",DR,PT,DemandResponse,861,"207,820",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253651.0,235966.0,212684.0,205130.0
2014,30111,3111,3111,0,Washington,PA,"Pittsburgh, PA",27,905,"1,733,853",MB,PT,Bus,861,"207,820",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16262.0,20006.0,145470.0,131468.0
2016,30137,3R04-012,3R04-012,0,Scotrun,PA,"East Stroudsburg, PA-NJ",472,52,"54,316",DR,DO,DemandResponse,610,"166,314",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240374.0,174154.0,170161.0,199780.0
2019,30137,3R04-012,3R04-012,0,Scotrun,PA,"East Stroudsburg, PA-NJ",472,52,"54,316",DT,PT,DemandResponse,610,"166,314",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,30137,3R04-012,3R04-012,0,Scotrun,PA,"East Stroudsburg, PA-NJ",472,52,"54,316",MB,DO,Bus,610,"166,314",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214076.0,242133.0,244207.0,235497.0
2025,40001,4001,4001,0,Chattanooga,TN,"Chattanooga, TN-GA",100,300,"381,112",DR,DO,DemandResponse,289,"167,674",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165261.0,90943.0,92917.0,112288.0
2029,40001,4001,4001,0,Chattanooga,TN,"Chattanooga, TN-GA",100,300,"381,112",DR,PT,DemandResponse,289,"167,674",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23286.0,18341.0,21538.0,16253.0
2033,40001,4001,4001,0,Chattanooga,TN,"Chattanooga, TN-GA",100,300,"381,112",IP,DO,Rail,289,"167,674",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426729.0,2482178.0,2917484.0,3029715.0
2037,40001,4001,4001,0,Chattanooga,TN,"Chattanooga, TN-GA",100,300,"381,112",MB,DO,Bus,289,"167,674",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957786.0,1988828.0,2000010.0,1940862.0
2041,40002,4002,4002,0,Knoxville,TN,"Knoxville, TN",74,438,"558,696",DR,DO,DemandResponse,104,"186,239",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144847.0,133740.0,138938.0,138543.0
2043,40002,4002,4002,0,Knoxville,TN,"Knoxville, TN",74,438,"558,696",MB,DO,Bus,104,"186,239",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764236.0,1880384.0,1863639.0,1732170.0
2045,40003,4003,4003,0,Memphis,TN,"Memphis, TN-MS-AR",41,497,"1,060,061",DR,DO,DemandResponse,319,"744,444",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534550.0,509475.0,470501.0,426263.0
2050,40003,4003,4003,0,Memphis,TN,"Memphis, TN-MS-AR",41,497,"1,060,061",MB,DO,Bus,319,"744,444",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8088805.0,7791926.0,7377903.0,6603898.0
2055,40003,4003,4003,0,Memphis,TN,"Memphis, TN-MS-AR",41,497,"1,060,061",SR,DO,Rail,319,"744,444",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706781.0,0.0,0.0,0.0
2060,40004,4004,4004,0,Nashville,TN,"Nashville-Davidson, TN",44,563,"969,587",DR,DO,DemandResponse,484,"655,900",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871443.0,871450.0,879160.0,858159.0
2065,40004,4004,4004,0,Nashville,TN,"Nashville-Davidson, TN",44,563,"969,587",DT,PT,DemandResponse,484,"655,900",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709505.0,778558.0,1015741.0,1022254.0
2070,40004,4004,4004,0,Nashville,TN,"Nashville-Davidson, TN",44,563,"969,587",MB,DO,Bus,484,"655,900",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10847629.0,9980484.0,8943854.0,8773525.0
2075,40004,0,4004,0,Nashville,TN,"Nashville-Davidson, TN",44,563,"969,587",CB,DO,Bus,484,"655,900",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051330.0,987601.0,800403.0
2080,40005,4005,0,0,Asheville,NC,"Asheville, NC",133,265,"280,648",DR,PT,DemandResponse,45,"88,512",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2083,40005,4005,4005,0,Asheville,NC,"Asheville, NC",133,265,"280,648",MB,DO,Bus,45,"88,512",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676236.0,670025.0,790462.0,651489.0
2086,40006,4006,4006,0,Wilmington,NC,"Wilmington, NC",161,134,"219,957",DR,DO,DemandResponse,200,"216,479",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642348.0,678989.0,742519.0,693837.0
2091,40006,4006,4006,0,Wilmington,NC,"Wilmington, NC",161,134,"219,957",MB,PT,Bus,200,"216,479",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3755821.0,1359286.0,1668188.0,1633438.0
2096,40006,4006,4006,0,Wilmington,NC,"Wilmington, NC",161,134,"219,957",VP,DO,DemandResponse,200,"216,479",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16685.0,26176.0,17691.0,16120.0
2101,40007,4007,4007,0,Raleigh,NC,"Raleigh, NC",50,518,"884,891",DT,PT,DemandResponse,125,"347,729",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671660.0,757560.0,799292.0,836049.0
2105,40007,4007,4007,0,Raleigh,NC,"Raleigh, NC",50,518,"884,891",MB,DO,Bus,125,"347,729",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3088760.0,3303411.0,3247075.0,3306715.0
2109,40007,4007,0,0,Raleigh,NC,"Raleigh, NC",50,518,"884,891",MB,PT,Bus,125,"347,729",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80427.0,67194.0
2113,40008,4008,4008,0,Charlotte,NC,"Charlotte, NC-SC",38,741,"1,249,442",CB,DO,Bus,688,"1,098,944",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2569406.0,6857782.0,6504459.0
2122,40008,4008,4008,0,Charlotte,NC,"Charlotte, NC-SC",38,741,"1,249,442",DR,DO,DemandResponse,688,"1,098,944",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668297.0,776620.0,877357.0,800861.0
2131,40008,4008,4008,0,Charlotte,NC,"Charlotte, NC-SC",38,741,"1,249,442",LR,DO,Rail,688,"1,098,944",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4553044.0,5053583.0,3907008.0,3599048.0
2140,40008,4008,4008,0,Charlotte,NC,"Charlotte, NC-SC",38,741,"1,249,442",MB,DO,Bus,688,"1,098,944",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21416028.0,19837321.0,18493297.0,18377084.0
2149,40008,4008,4008,0,Charlotte,NC,"Charlotte, NC-SC",38,741,"1,249,442",VP,DO,DemandResponse,688,"1,098,944",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648160.0,734169.0,551919.0,451626.0
2158,40008,0,0,0,Charlotte,NC,"Charlotte, NC-SC",38,741,"1,249,442",SR,DO,Rail,688,"1,098,944",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2167,40009,4009,4009,0,Fayetteville,NC,"Fayetteville, NC",122,198,"310,282",DR,DO,DemandResponse,95,"150,131",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81909.0,100133.0,103371.0,103488.0
2170,40009,4009,4009,0,Fayetteville,NC,"Fayetteville, NC",122,198,"310,282",MB,DO,Bus,95,"150,131",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146253.0,1226570.0,1216812.0,1174172.0
2173,40009,0,0,0,Fayetteville,NC,"Fayetteville, NC",122,198,"310,282",MB,PT,Bus,95,"150,131",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2403.0,1436.0
