UZA Name,RailBus,NTD_ID,UZA,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Janesville, WI",DemandResponse,50108,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11482.0,14588.0,18463.0,21213.0
"Jefferson City, MO",Bus,70043,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159712.0,135634.0,131627.0,119571.0
"Jefferson City, MO",DemandResponse,70043,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58290.0,58824.0,52938.0,52454.0
"Johnson City, TN",Bus,40054,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163381.0,176614.0,169916.0,398043.0
"Johnson City, TN",DemandResponse,40054,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98440.0,101215.0,99714.0,102288.0
"Johnstown, PA",Bus,30012,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780524.0,819173.0,816219.0,809895.0
"Johnstown, PA",DemandResponse,30012,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758357.0,734469.0,925223.0,1102959.0
"Johnstown, PA",Rail,30012,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112895.0,68527.0,101659.0,104344.0
"Jonesboro, AR",Bus,60104,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49312.0,20870.0,58569.0,50889.0
"Jonesboro, AR",DemandResponse,60104,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23830.0,62852.0,18810.0,20440.0
"Kahului, HI",Bus,180482,926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412230.0,2352368.0,2567416.0,2473982.0
"Kahului, HI",DemandResponse,90241,463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54498.0,52795.0,61130.0,65884.0
"Kalamazoo, MI",Bus,50035,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2469103.0,2431551.0,1958209.0,2630545.0
"Kalamazoo, MI",DemandResponse,50035,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520979.0,562732.0,444968.0,581514.0
"Kankakee, IL",Bus,100318,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378045.0,396194.0,376755.0,334974.0
"Kankakee, IL",DemandResponse,50159,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13124.0,12376.0,9633.0,7833.0
"Kansas City, MO-KS",Bus,350127,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12401703.0,11297807.0,10756304.0,9155368.0
"Kansas City, MO-KS",DemandResponse,560142,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506607.0,1471035.0,1448303.0,1345807.0
"Kansas City, MO-KS",Rail,70271,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kennewick-Pasco, WA",Bus,18,171,668095.0,708239.0,1013459.0,1125487.0,1194936.0,1303603.0,1374355.0,1376351.0,1277604.0,1461664.0,1285120.0,1316704.0,1483642.0
"Kennewick-Pasco, WA",DemandResponse,72,684,1486017.0,1507127.0,1796107.0,2397569.0,2774026.0,2633028.0,2872964.0,2731017.0,2548626.0,2758571.0,2695538.0,2611745.0,2357619.0
"Kenosha, WI-IL",Bus,50003,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721809.0,679172.0,632362.0,692799.0
"Kenosha, WI-IL",DemandResponse,50003,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72814.0,76758.0,88054.0,98232.0
"Kenosha, WI-IL",Rail,50003,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25432.0,24283.0,25315.0,25446.0
"Killeen, TX",Bus,60091,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367595.0,276172.0,353033.0,339107.0
"Killeen, TX",DemandResponse,60091,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180001.0,172062.0,178039.0,179701.0
"Kingsport, TN-VA",Bus,40080,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61898.0,60969.0,57772.0,46576.0
"Kingsport, TN-VA",DemandResponse,40080,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23963.0,27491.0,25134.0,28455.0
"Knoxville, TN",Bus,40002,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764236.0,1880384.0,1863639.0,1732170.0
"Knoxville, TN",DemandResponse,80173,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258979.0,2172595.0,1867765.0,1772485.0
"Kokomo, IN",Bus,50145,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kokomo, IN",DemandResponse,100290,874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290741.0,3960.0,4159.0,3632.0
"La Crosse, WI-MN",Bus,50004,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633582.0,632438.0,645204.0,610973.0
"La Crosse, WI-MN",DemandResponse,50004,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352457.0,311696.0,322115.0,294666.0
"Lafayette, IN",Bus,50051,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2684942.0,2854360.0,2842707.0,2996171.0
"Lafayette, IN",DemandResponse,50051,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97864.0,102941.0,118488.0,119984.0
"Lafayette, LA",Bus,120076,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493435.0,410212.0,395795.0,425581.0
"Lafayette, LA",DemandResponse,60038,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39916.0,44156.0,51125.0,42894.0
"Lake Tahoe, CA-NV",Bus,364368,2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556764.0,506765.0
"Lake Tahoe, CA-NV",DemandResponse,273276,1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67327.0,71283.0
"Lakeland, FL",Bus,80062,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489939.0,284018.0,1845356.0,1975088.0
"Lakeland, FL",DemandResponse,80062,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176304.0,125958.0,177618.0,110682.0
"Lancaster, PA",Bus,60220,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415975.0,2476580.0,2430687.0,5034893.0
"Lancaster, PA",DemandResponse,90422,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284478.0,291734.0,286140.0,467909.0
"Lancaster-Palmdale, CA",Bus,180242,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4821900.0,4766187.0,5218443.0,4948745.0
"Lancaster-Palmdale, CA",DemandResponse,90121,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91741.0,77859.0,99541.0,92653.0
"Lansing, MI",Bus,50036,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7552704.0,6729165.0,6280800.0,5802218.0
"Lansing, MI",DemandResponse,100072,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433674.0,1129235.0,983419.0,1106402.0
"Laredo, TX",Bus,60009,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3338050.0,3240096.0,3129609.0,3117455.0
"Laredo, TX",DemandResponse,60009,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42036.0,38314.0,36999.0,40121.0
"Las Cruces, NM",Bus,60049,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644439.0,535888.0,688111.0,772593.0
"Las Cruces, NM",DemandResponse,60049,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23584.0,24188.0,21370.0,36966.0
"Las Vegas-Henderson, NV",Bus,270135,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68929250.0,71445366.0,70005164.0,67073068.0
"Las Vegas-Henderson, NV",DemandResponse,90045,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2761818.0,2573551.0,2702358.0,2815691.0
"Las Vegas-Henderson, NV",Rail,180484,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19830119.0,22066456.0,21475856.0,21030920.0
"Lawrence, KS",Bus,140092,664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3064639.0,2495500.0,1319220.0,3627480.0
"Lawrence, KS",DemandResponse,70048,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131558.0,163818.0,150971.0,158236.0
"Lawton, OK",Bus,60094,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299079.0,297012.0,291728.0,314841.0
"Lawton, OK",DemandResponse,60094,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58304.0,62633.0,52277.0,41769.0
"Lebanon, PA",Bus,60190,732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362453.0,389608.0,391630.0,374534.0
"Lebanon, PA",DemandResponse,30095,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936096.0,977063.0,1021140.0,982408.0
"Leesburg-Eustis-Tavares, FL",Bus,40158,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142765.0,148315.0,153881.0,156664.0
"Leesburg-Eustis-Tavares, FL",DemandResponse,40158,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94075.0,87542.0,99487.0,94881.0
"Leominster-Fitchburg, MA",Bus,10061,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604760.0,598207.0,656349.0,689349.0
"Leominster-Fitchburg, MA",DemandResponse,20122,538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3431527.0,3682431.0,4097596.0,3802946.0
"Lewiston, ME",Bus,30211,1338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212921.0,213447.0,416671.0,426172.0
"Lewiston, ME",DemandResponse,30211,1338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76510.0,68033.0,106008.0,117146.0
"Lexington-Fayette, KY",Bus,40017,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442894.0,2548086.0,2647817.0,3325866.0
"Lexington-Fayette, KY",DemandResponse,120051,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312629.0,461913.0,457396.0,397467.0
"Lima, OH",Bus,50093,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155336.0,178264.0,188924.0,182591.0
"Lima, OH",DemandResponse,100186,762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12618.0,143428.0,14766.0,19492.0
"Lincoln, NE",Bus,70001,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2031670.0,2066047.0,2534998.0,2506626.0
"Lincoln, NE",DemandResponse,140002,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131690.0,120348.0,129682.0,131364.0
"Little Rock, AR",Bus,60033,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008504.0,1909302.0,1794539.0,1768206.0
"Little Rock, AR",DemandResponse,60033,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194290.0,198161.0,209773.0,226590.0
"Little Rock, AR",Rail,60033,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85551.0,85256.0,77737.0,30777.0
"Lodi, CA",Bus,90175,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138252.0,149251.0,152054.0,156811.0
"Lodi, CA",DemandResponse,90175,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58328.0,60074.0,58417.0,63407.0
"Logan, UT",Bus,80028,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Logan, UT",DemandResponse,80028,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lompoc, CA",Bus,180298,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187504.0,1186864.0,1101651.0,1007601.0
"Lompoc, CA",DemandResponse,90149,485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19827.0,13910.0,12989.0,14489.0
"Longview, WA-OR",Bus,16,431,92209.0,93844.0,107533.0,119890.0,67993.0,127443.0,134864.0,131217.0,123942.0,121006.0,133339.0,160952.0,153470.0
"Longview, WA-OR",DemandResponse,32,862,6526.0,7707.0,8821.0,11631.0,7265.0,13892.0,14572.0,14996.0,20288.0,0.0,14948.0,33618.0,35433.0
"Lorain-Elyria, OH",Bus,50095,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77218.0,71064.0,58900.0,61482.0
"Lorain-Elyria, OH",DemandResponse,50095,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36338.0,33442.0,24590.0,29389.0
"Los Angeles-Long Beach-Anaheim, CA",Bus,2261414,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401657901.0,404741337.0,381003761.0,345431489.0
"Los Angeles-Long Beach-Anaheim, CA",DemandResponse,2640661,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37908598.0,38933534.0,39100929.0,37824527.0
"Los Angeles-Long Beach-Anaheim, CA",Rail,270459,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165384961.0,167350044.0,168102526.0,171590262.0
"Louisville/Jefferson County, KY-IN",Bus,80036,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11191082.0,11260600.0,11245535.0,10797578.0
"Louisville/Jefferson County, KY-IN",DemandResponse,160250,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925973.0,1984311.0,1938314.0,1985721.0
"Lubbock, TX",Bus,60010,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233343.0,4294301.0,4409941.0,4292168.0
"Lubbock, TX",DemandResponse,60010,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255467.0,269842.0,241051.0,263951.0
"Lynchburg, VA",Bus,30008,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046195.0,922862.0,2114827.0,3015087.0
"Lynchburg, VA",DemandResponse,30008,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64800.0,68155.0,67888.0,62463.0
"Macon, GA",Bus,40130,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012951.0,973929.0,900569.0,743511.0
"Macon, GA",DemandResponse,40130,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61290.0,65253.0,65014.0,61483.0
"Madison, WI",Bus,50005,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13012124.0,12953527.0,12799840.0,12847443.0
"Madison, WI",DemandResponse,100010,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306867.0,311713.0,309417.0,314090.0
"Manchester, NH",Bus,21156,418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697615.0,694994.0,646223.0,613478.0
"Manchester, NH",DemandResponse,10002,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52872.0,32796.0,36364.0,37456.0
"Mansfield, OH",Bus,50090,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222100.0,224263.0,216908.0,220722.0
"Mansfield, OH",DemandResponse,50090,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97389.0,109855.0,106091.0,71566.0
"McAllen, TX",Bus,180279,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584474.0,563163.0,532984.0,377319.0
"McAllen, TX",DemandResponse,120189,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5727.0,83067.0,32837.0,11071.0
"Medford, OR",Bus,34,213,750969.0,816634.0,1026636.0,1080447.0,1106141.0,1216994.0,1251472.0,1049229.0,1326362.0,1130203.0,1256420.0,1001600.0,1101858.0
"Medford, OR",DemandResponse,34,213,136839.0,112639.0,117108.0,110931.0,117420.0,111183.0,103746.0,174488.0,123970.0,133061.0,119981.0,147408.0,156086.0
"Memphis, TN-MS-AR",Bus,40003,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8088805.0,7791926.0,7377903.0,6603898.0
"Memphis, TN-MS-AR",DemandResponse,40003,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534550.0,509475.0,470501.0,426263.0
"Memphis, TN-MS-AR",Rail,40003,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706781.0,0.0,0.0,0.0
"Merced, CA",Bus,90173,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159439.0,837677.0,1084358.0,1231944.0
"Merced, CA",DemandResponse,180346,470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511081.0,508253.0,425264.0,149161.0
"Miami, FL",Bus,405561,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135473948.0,132305274.0,130551673.0,111786737.0
"Miami, FL",DemandResponse,200289,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11436844.0,11410039.0,11690792.0,12118674.0
"Miami, FL",Other,44929,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Miami, FL",Rail,120145,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38454230.0,39514044.0,32274972.0,28905390.0
"Middletown, OH",Bus,50019,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115767.0,114986.0,112423.0,111977.0
"Middletown, OH",DemandResponse,50019,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7970.0,11312.0,7557.0,8946.0
"Milwaukee, WI",Bus,350537,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41570315.0,37547173.0,34191299.0,34440231.0
"Milwaukee, WI",DemandResponse,250521,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492259.0,2383089.0,2423667.0,2447806.0
"Minneapolis-St. Paul, MN-WI",Bus,402920,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86259292.0,82324963.0,80833467.0,78763748.0
"Minneapolis-St. Paul, MN-WI",DemandResponse,352529,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8657089.0,9371631.0,7413224.0,7521076.0
"Minneapolis-St. Paul, MN-WI",Rail,100054,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17755406.0,24854713.0,25336060.0,26661249.0
"Mission Viejo-Lake Forest-San Clemente, CA",Bus,90119,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166731.0,65310.0,43467.0,39678.0
"Missoula, MT",Bus,160116,696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058686.0,909690.0,553005.0,951261.0
"Missoula, MT",DemandResponse,80009,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88374.0,30294.0,0.0,0.0
"Mobile, AL",Bus,40043,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798009.0,758316.0,702565.0,633079.0
"Mobile, AL",DemandResponse,40043,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212884.0,234078.0,218183.0,204614.0
"Modesto, CA",Bus,90007,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2505735.0,2774118.0,2598624.0,2460410.0
"Modesto, CA",DemandResponse,180014,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262879.0,305529.0,326568.0,316816.0
"Monessen-California, PA",Bus,30061,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657719.0,659641.0,604465.0,609233.0
"Monessen-California, PA",DemandResponse,30061,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144.0,2200.0,2280.0,1960.0
"Monroe, LA",Bus,60026,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604726.0,537965.0,524539.0,569789.0
"Monroe, LA",DemandResponse,60026,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18545.0,20619.0,22262.0,27165.0
"Montgomery, AL",Bus,40044,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892815.0,705162.0,617859.0,632821.0
"Montgomery, AL",DemandResponse,80257,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128489.0,126243.0,124341.0,124111.0
"Morgantown, WV",Bus,30089,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522376.0,1351253.0,648513.0,590193.0
"Morgantown, WV",DemandResponse,30089,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141059.0,71469.0,15607.0,513.0
"Morgantown, WV",Rail,30107,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5701255.0,6173657.0,6189070.0,7004570.0
"Morristown, TN",DemandResponse,40190,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399850.0,404337.0,612096.0,788551.0
"Mount Vernon, WA",Bus,88,870,94195.0,116544.0,219579.0,296629.0,343323.0,376793.0,414634.0,466181.0,470972.0,488926.0,461024.0,404372.0,408953.0
"Mount Vernon, WA",DemandResponse,88,870,102193.0,173931.0,218281.0,268371.0,362714.0,322207.0,365794.0,433898.0,500284.0,504248.0,485144.0,454798.0,455631.0
"Muncie, IN",Bus,50054,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196346.0,204882.0,202781.0,184133.0
"Muncie, IN",DemandResponse,50054,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41988.0,42343.0,43673.0,44701.0
"Murfreesboro, TN",Bus,40186,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128610.0,133079.0,131172.0,117915.0
"Murfreesboro, TN",DemandResponse,80408,482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272870.0,334271.0,320235.0,335500.0
"Muskegon, MI",Bus,50037,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434856.0,418932.0,362673.0,328255.0
"Muskegon, MI",DemandResponse,50037,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74435.0,76086.0,70326.0,66902.0
"Myrtle Beach-Socastee, SC-NC",Bus,40102,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481679.0,437416.0,447474.0,454465.0
"Myrtle Beach-Socastee, SC-NC",DemandResponse,40102,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32060.0,12165.0,21749.0,33040.0
"Napa, CA",Bus,180176,684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946819.0,1009665.0,858411.0,894713.0
"Napa, CA",DemandResponse,90088,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228569.0,203435.0,259512.0,243981.0
"Nashua, NH-MA",Bus,10087,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367244.0,376051.0,361210.0,350789.0
"Nashua, NH-MA",DemandResponse,10087,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32542.0,34117.0,33468.0,32052.0
"Nashville-Davidson, TN",Bus,200504,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11783509.0,11969606.0,10892863.0,10564912.0
"Nashville-Davidson, TN",DemandResponse,240701,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2844029.0,3017531.0,2995779.0,2865594.0
"Nashville-Davidson, TN",Rail,40159,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691698.0,785871.0,877511.0,918392.0
"New Bedford, MA",Bus,10006,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2133654.0,2183391.0,2368425.0,2258330.0
"New Bedford, MA",DemandResponse,10006,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120748.0,125869.0,133545.0,154728.0
"New Haven, CT",Bus,20104,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8513018.0,8176344.0,7818320.0,7475531.0
"New Haven, CT",DemandResponse,10049,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182157.0,217127.0,221407.0,216179.0
"New Orleans, LA",Bus,120120,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14223003.0,14572965.0,13674879.0,13939815.0
"New Orleans, LA",DemandResponse,180247,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580904.0,602206.0,607763.0,578807.0
"New Orleans, LA",Other,240199,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480242.0,1723570.0,2245456.0,2117473.0
"New Orleans, LA",Rail,60032,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6690692.0,6676365.0,7078497.0,6759176.0
"New York-Newark, NY-NJ-CT",Bus,855442,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1917523728.0,1900894678.0,1946141267.0,1928668046.0
"New York-Newark, NY-NJ-CT",DemandResponse,342063,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21591818.0,24371039.0,24328420.0,24002439.0
"New York-Newark, NY-NJ-CT",Other,143647,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57439877.0,68144060.0,63960006.0,65103684.0
"New York-Newark, NY-NJ-CT",Rail,160623,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5188093563.0,5434481737.0,5555433763.0,5769970983.0
"Newark, OH",DemandResponse,50163,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709862.0,1407296.0,1065662.0,760865.0
"Norman, OK",Bus,60096,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139332.0,1415431.0,1805389.0,1882019.0
"Norman, OK",DemandResponse,60096,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47653.0,63124.0,57172.0,64929.0
"North Port-Port Charlotte, FL",DemandResponse,120387,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225615.0,230769.0,219622.0,183213.0
"Norwich-New London, CT-RI",Bus,10040,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250664.0,1214275.0,1221942.0,1166879.0
