,NTD_ID,4 digit NTDID,Legacy NTD ID,Agency_x,MODE,SERVICE_ID,RailBus,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,NTD_ID_STR_x,NTD_5_Digit,NTD_ID_INT,5 digit NTD ID,4 digit NTD ID,Agency_y,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,NTD_ID_STR_y,_merge
2064,60,60,60,The Tulalip Tribes of Washington,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0060,60,60,,,,,,,,,,,,,left_only
2065,61,61,61,City of Albany,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24764.0,26874.0,30000.0,34805.0,33721.0,0061,61,61,,,,,,,,,,,,,left_only
2066,61,61,61,City of Albany,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53178.0,62658.0,56140.0,51619.0,55432.0,0061,61,61,,,,,,,,,,,,,left_only
2067,63,63,63,City of Milton-Freewater,DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7541.0,7834.0,6246.0,5895.0,5195.0,0063,63,63,,,,,,,,,,,,,left_only
2068,63,63,63,City of Milton-Freewater,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7343.0,6707.0,3867.0,3984.0,229.0,0063,63,63,,,,,,,,,,,,,left_only
2069,64,64,64,Valley Transit,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25673.0,22772.0,21795.0,22164.0,21892.0,0064,64,64,,,,,,,,,,,,,left_only
2070,64,64,64,Valley Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219008.0,162003.0,153308.0,147224.0,155052.0,0064,64,64,,,,,,,,,,,,,left_only
2071,64,64,64,Valley Transit,VP,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36583.0,39697.0,28922.0,30218.0,25613.0,0064,64,64,,,,,,,,,,,,,left_only
2072,65,65,65,Benton County,CB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39997.0,21623.0,29114.0,20506.0,25456.0,0065,65,65,,,,,,,,,,,,,left_only
2073,65,65,65,Benton County,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33523.0,48491.0,79441.0,75764.0,73110.0,0065,65,65,,,,,,,,,,,,,left_only
2076,1099,0,0,York County Community Action Corporation,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72346.0,0.0,0.0,0.0,0.0,1099,10099,10099,,,,,,,,,,,,,left_only
2079,1112,0,0,South Portland Bus Service,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307331.0,0.0,0.0,0.0,0.0,1112,10112,10112,,,,,,,,,,,,,left_only
2081,1123,0,0,Greater Derry Salem Cooperative Alliance for Regional Transportation,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123,10123,10123,,,,,,,,,,,,,left_only
2082,1132,0,0,State of Connecticut - CTTransit - Nason - Torrington-Winsted,CB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68669.0,0.0,0.0,0.0,0.0,1132,10132,10132,,,,,,,,,,,,,left_only
2083,1133,0,0,"Boston Express Bus, Inc.",CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5570922.0,0.0,0.0,0.0,0.0,1133,10133,10133,,,,,,,,,,,,,left_only
2107,2207,0,0,Hudson Transportation Management Association,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47784.0,0.0,0.0,0.0,0.0,2207,20207,20207,,,,,,,,,,,,,left_only
2108,2208,0,0,County of Burlington,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141036.0,0.0,0.0,0.0,0.0,2208,20208,20208,,,,,,,,,,,,,left_only
2111,2210,0,0,County of Morris,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210,20210,20210,,,,,,,,,,,,,left_only
2112,2211,0,0,County of Mercer,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2211,20211,20211,,,,,,,,,,,,,left_only
2115,2213,0,0,City of Mechanicville,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,0.0,0.0,0.0,0.0,2213,20213,20213,,,,,,,,,,,,,left_only
2116,2214,0,0,Town of Warwick Dial A Bus,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41075.0,0.0,0.0,0.0,0.0,2214,20214,20214,,,,,,,,,,,,,left_only
2117,2215,0,0,Watertown CitiBus,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24104.0,0.0,0.0,0.0,0.0,2215,20215,20215,,,,,,,,,,,,,left_only
2118,2215,0,0,Watertown CitiBus,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134510.0,0.0,0.0,0.0,0.0,2215,20215,20215,,,,,,,,,,,,,left_only
2130,3093,0,0,City of Hazleton -- Hazleton Public Transit,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33501.0,0.0,0.0,0.0,0.0,3093,30093,30093,,,,,,,,,,,,,left_only
2131,3093,0,0,City of Hazleton -- Hazleton Public Transit,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157700.0,0.0,0.0,0.0,0.0,3093,30093,30093,,,,,,,,,,,,,left_only
2133,3106,0,0,National Capital Region Transportation Planning Board,VP,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28046.0,0.0,0.0,0.0,0.0,3106,30106,30106,,,,,,,,,,,,,left_only
2135,3108,0,0,Cecil County Government - SSCT,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37806.0,0.0,0.0,0.0,0.0,3108,30108,30108,,,,,,,,,,,,,left_only
2136,3108,0,0,Cecil County Government - SSCT,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76706.0,0.0,0.0,0.0,0.0,3108,30108,30108,,,,,,,,,,,,,left_only
2137,3109,0,0,St. Mary's Transit System -Dept. of Public Works and Transit,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46406.0,0.0,0.0,0.0,0.0,3109,30109,30109,,,,,,,,,,,,,left_only
2138,3109,0,0,St. Mary's Transit System -Dept. of Public Works and Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288315.0,0.0,0.0,0.0,0.0,3109,30109,30109,,,,,,,,,,,,,left_only
2140,4010,0,0,Gastonia Transit,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15514.0,0.0,0.0,0.0,0.0,4010,40010,40010,,,,,,,,,,,,,left_only
2141,4010,0,0,Gastonia Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187905.0,0.0,0.0,0.0,0.0,4010,40010,40010,,,,,,,,,,,,,left_only
2151,4081,0,0,Anderson Transit Authority,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79059.0,0.0,0.0,0.0,0.0,4081,40081,40081,,,,,,,,,,,,,left_only
2153,4112,0,0,City of San Juan,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112,40112,40112,,,,,,,,,,,,,left_only
2154,4115,0,0,Municipality of Caguas Mobility Office,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4115,40115,40115,,,,,,,,,,,,,left_only
2155,4115,0,0,Municipality of Caguas Mobility Office,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4115,40115,40115,,,,,,,,,,,,,left_only
2156,4117,0,0,Municipality of Vega Baja,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4117,40117,40117,,,,,,,,,,,,,left_only
2157,4117,0,0,Municipality of Vega Baja,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4117,40117,40117,,,,,,,,,,,,,left_only
2158,4122,0,0,Municipality of Cayey,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4122,40122,40122,,,,,,,,,,,,,left_only
2159,4122,0,0,Municipality of Cayey,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4122,40122,40122,,,,,,,,,,,,,left_only
2160,4124,0,0,Municipality of Cidra,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124,40124,40124,,,,,,,,,,,,,left_only
2161,4124,0,0,Municipality of Cidra,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124,40124,40124,,,,,,,,,,,,,left_only
2162,4126,0,0,Municipality of Humacao,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4126,40126,40126,,,,,,,,,,,,,left_only
2163,4126,0,0,Municipality of Humacao,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4126,40126,40126,,,,,,,,,,,,,left_only
2166,4131,0,0,Davidson County Transportation,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4131,40131,40131,,,,,,,,,,,,,left_only
2167,4131,0,0,Davidson County Transportation,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4131,40131,40131,,,,,,,,,,,,,left_only
2168,4132,0,0,Goldsboro-Wayne Transportation Authority,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163723.0,0.0,0.0,0.0,0.0,4132,40132,40132,,,,,,,,,,,,,left_only
2169,4132,0,0,Goldsboro-Wayne Transportation Authority,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179121.0,0.0,0.0,0.0,0.0,4132,40132,40132,,,,,,,,,,,,,left_only
2172,4145,0,0,Municipality of Manati,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4145,40145,40145,,,,,,,,,,,,,left_only
2173,4145,0,0,Municipality of Manati,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4145,40145,40145,,,,,,,,,,,,,left_only
2174,4151,0,0,Municipality of Hatillo,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4151,40151,40151,,,,,,,,,,,,,left_only
2175,4151,0,0,Municipality of Hatillo,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4151,40151,40151,,,,,,,,,,,,,left_only
2176,4156,0,0,Lower Savannah COG,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10485.0,0.0,0.0,0.0,0.0,4156,40156,40156,,,,,,,,,,,,,left_only
2178,4160,0,0,Municipality of Camuy,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4160,40160,40160,,,,,,,,,,,,,left_only
2179,4160,0,0,Municipality of Camuy,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4160,40160,40160,,,,,,,,,,,,,left_only
2181,4165,0,0,Municipality of Juncos,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4165,40165,40165,,,,,,,,,,,,,left_only
2182,4165,0,0,Municipality of Juncos,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4165,40165,40165,,,,,,,,,,,,,left_only
2183,4166,0,0,City of Jacksonville,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9550.0,0.0,0.0,0.0,0.0,4166,40166,40166,,,,,,,,,,,,,left_only
2184,4166,0,0,City of Jacksonville,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134775.0,0.0,0.0,0.0,0.0,4166,40166,40166,,,,,,,,,,,,,left_only
2187,4193,0,0,Liberty Transit,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12863.0,0.0,0.0,0.0,0.0,4193,40193,40193,,,,,,,,,,,,,left_only
2188,4194,0,0,Municipality of Mayaguez,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4194,40194,40194,,,,,,,,,,,,,left_only
2189,4194,0,0,Municipality of Mayaguez,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4194,40194,40194,,,,,,,,,,,,,left_only
2190,4195,0,0,Municipality of San Lorenzo,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4195,40195,40195,,,,,,,,,,,,,left_only
2191,4195,0,0,Municipality of San Lorenzo,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4195,40195,40195,,,,,,,,,,,,,left_only
2193,4201,0,0,Municipality of Guaynabo,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4201,40201,40201,,,,,,,,,,,,,left_only
2194,4201,0,0,Municipality of Guaynabo,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4201,40201,40201,,,,,,,,,,,,,left_only
2198,4205,0,0,Iredell County Area Transportation Services,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58636.0,0.0,0.0,0.0,0.0,4205,40205,40205,,,,,,,,,,,,,left_only
2199,4205,0,0,Iredell County Area Transportation Services,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.0,0.0,0.0,0.0,0.0,4205,40205,40205,,,,,,,,,,,,,left_only
2200,4206,0,0,Berkeley Charleston Dorchester RTMA,CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188639.0,0.0,0.0,0.0,0.0,4206,40206,40206,,,,,,,,,,,,,left_only
2201,4206,0,0,Berkeley Charleston Dorchester RTMA,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4206,40206,40206,,,,,,,,,,,,,left_only
2203,4209,0,0,Hoke County,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63018.0,0.0,0.0,0.0,0.0,4209,40209,40209,,,,,,,,,,,,,left_only
2204,4210,0,0,Craven County,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64481.0,0.0,0.0,0.0,0.0,4210,40210,40210,,,,,,,,,,,,,left_only
2205,4212,0,0,"HDB Service Group, Inc.",MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3379.0,0.0,0.0,0.0,0.0,4212,40212,40212,,,,,,,,,,,,,left_only
2207,4214,0,0,Cabarrus County Transportation Services,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10025.0,0.0,0.0,0.0,0.0,4214,40214,40214,,,,,,,,,,,,,left_only
2208,4215,0,0,Union County Transportation ,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460233.0,0.0,0.0,0.0,0.0,4215,40215,40215,,,,,,,,,,,,,left_only
2209,4215,0,0,Union County Transportation ,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215,40215,40215,,,,,,,,,,,,,left_only
2210,4217,0,0,Rowan Transit System,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,0.0,0.0,0.0,0.0,4217,40217,40217,,,,,,,,,,,,,left_only
2211,4217,0,0,Rowan Transit System,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17108.0,0.0,0.0,0.0,0.0,4217,40217,40217,,,,,,,,,,,,,left_only
2212,4220,0,0,Pitt Area Transit System,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549937.0,0.0,0.0,0.0,0.0,4220,40220,40220,,,,,,,,,,,,,left_only
2213,4221,0,0,Gaston County,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4221,40221,40221,,,,,,,,,,,,,left_only
2214,4221,0,0,Gaston County,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10394.0,0.0,0.0,0.0,0.0,4221,40221,40221,,,,,,,,,,,,,left_only
2215,4223,0,0,Cumberland County,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4223,40223,40223,,,,,,,,,,,,,left_only
2218,4225,0,0,Alamance County Transportation Authority,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415598.0,0.0,0.0,0.0,0.0,4225,40225,40225,,,,,,,,,,,,,left_only
2219,4226,0,0,"Mountain Projects, Inc.",DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339081.0,0.0,0.0,0.0,0.0,4226,40226,40226,,,,,,,,,,,,,left_only
2220,4227,0,0,Onslow United Transit System,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741927.0,0.0,0.0,0.0,0.0,4227,40227,40227,,,,,,,,,,,,,left_only
2223,4229,0,0,Henderson County/ Apple Country Public Transit,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6699.0,0.0,0.0,0.0,0.0,4229,40229,40229,,,,,,,,,,,,,left_only
2224,4229,0,0,Henderson County/ Apple Country Public Transit,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38139.0,0.0,0.0,0.0,0.0,4229,40229,40229,,,,,,,,,,,,,left_only
2225,4231,0,0,Orange Public Transportation,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142868.0,0.0,0.0,0.0,0.0,4231,40231,40231,,,,,,,,,,,,,left_only
2226,4231,0,0,Orange Public Transportation,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,0.0,0.0,0.0,4231,40231,40231,,,,,,,,,,,,,left_only
2227,4233,0,0,City of Salisbury - Salisbury,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103742.0,0.0,0.0,0.0,0.0,4233,40233,40233,,,,,,,,,,,,,left_only
2228,4234,0,0,Autonomous Municipality of Ponce,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4234,40234,40234,,,,,,,,,,,,,left_only
2239,5098,0,0,Michigan City Transit,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7734.0,0.0,0.0,0.0,0.0,5098,50098,50098,,,,,,,,,,,,,left_only
2240,5098,0,0,Michigan City Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87565.0,0.0,0.0,0.0,0.0,5098,50098,50098,,,,,,,,,,,,,left_only
2242,5107,0,0,Henderson Area Rapid Transit,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10983.0,0.0,0.0,0.0,0.0,5107,50107,50107,,,,,,,,,,,,,left_only
2243,5107,0,0,Henderson Area Rapid Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21960.0,0.0,0.0,0.0,0.0,5107,50107,50107,,,,,,,,,,,,,left_only
2253,5194,0,0,Boone County Council on Aging,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24655.0,0.0,0.0,0.0,0.0,5194,50194,50194,,,,,,,,,,,,,left_only
2254,5196,0,0,Harbor Transit Multi-Modal Transportation System,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150132.0,0.0,0.0,0.0,0.0,5196,50196,50196,,,,,,,,,,,,,left_only
2262,5200,0,0,Warren County Transit Services,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85681.0,0.0,0.0,0.0,0.0,5200,50200,50200,,,,,,,,,,,,,left_only
2263,5201,0,0,Hancock Area Rural Transit ,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41318.0,0.0,0.0,0.0,0.0,5201,50201,50201,,,,,,,,,,,,,left_only
2264,5202,0,0,City of West Bend,DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395418.0,0.0,0.0,0.0,0.0,5202,50202,50202,,,,,,,,,,,,,left_only
2266,5205,0,0,Greater Mankato Transit System,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27042.0,0.0,0.0,0.0,0.0,5205,50205,50205,,,,,,,,,,,,,left_only
2267,5205,0,0,Greater Mankato Transit System,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93070.0,0.0,0.0,0.0,0.0,5205,50205,50205,,,,,,,,,,,,,left_only
2268,5207,0,0,Midland Dial-A-Ride,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96260.0,0.0,0.0,0.0,0.0,5207,50207,50207,,,,,,,,,,,,,left_only
2269,5208,0,0,Midland County Board of Commissioners,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202122.0,0.0,0.0,0.0,0.0,5208,50208,50208,,,,,,,,,,,,,left_only
2272,5210,0,0,City of Hartford,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72073.0,0.0,0.0,0.0,0.0,5210,50210,50210,,,,,,,,,,,,,left_only
2274,5212,0,0,Stateline Mass Transit District,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16844.0,0.0,0.0,0.0,0.0,5212,50212,50212,,,,,,,,,,,,,left_only
2275,5214,0,0,DeKalb County,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13686.0,0.0,0.0,0.0,0.0,5214,50214,50214,,,,,,,,,,,,,left_only
2276,5215,0,0,Voluntary Action Center,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65869.0,0.0,0.0,0.0,0.0,5215,50215,50215,,,,,,,,,,,,,left_only
2277,5216,0,0,Miller Transportation,CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303886.0,0.0,0.0,0.0,0.0,5216,50216,50216,,,,,,,,,,,,,left_only
2282,6023,0,0,Lake Charles Transit System,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5994.0,0.0,0.0,0.0,0.0,6023,60023,60023,,,,,,,,,,,,,left_only
2283,6023,0,0,Lake Charles Transit System,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104716.0,0.0,0.0,0.0,0.0,6023,60023,60023,,,,,,,,,,,,,left_only
2288,6058,0,0,St. Bernard Urban Rapid Transit,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21752.0,0.0,0.0,0.0,0.0,6058,60058,60058,,,,,,,,,,,,,left_only
2293,6100,0,0,City of Farmington dba: Red Apple Transit,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16562.0,0.0,0.0,0.0,0.0,6100,60100,60100,,,,,,,,,,,,,left_only
2294,6100,0,0,City of Farmington dba: Red Apple Transit,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74482.0,0.0,0.0,0.0,0.0,6100,60100,60100,,,,,,,,,,,,,left_only
2306,6125,0,0,City of Round Rock,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17026.0,0.0,0.0,0.0,0.0,6125,60125,60125,,,,,,,,,,,,,left_only
2308,6129,0,0,City of Conroe,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468.0,0.0,0.0,0.0,0.0,6129,60129,60129,,,,,,,,,,,,,left_only
2309,6131,0,0,San Marcos Urban Transit District,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14496.0,0.0,0.0,0.0,0.0,6131,60131,60131,,,,,,,,,,,,,left_only
2310,6131,0,0,San Marcos Urban Transit District,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29431.0,0.0,0.0,0.0,0.0,6131,60131,60131,,,,,,,,,,,,,left_only
2311,6132,0,0,"St. Martin, Iberia, Lafayette Community Action Age",DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22168.0,0.0,0.0,0.0,0.0,6132,60132,60132,,,,,,,,,,,,,left_only
2316,7040,0,0,City of Joplin Metro Area Public,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60752.0,0.0,0.0,0.0,0.0,7040,70040,70040,,,,,,,,,,,,,left_only
2317,7046,0,0,City of Independence,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105172.0,0.0,0.0,0.0,0.0,7046,70046,70046,,,,,,,,,,,,,left_only
2321,7050,0,0,Southeast Missouri State University,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7050,70050,70050,,,,,,,,,,,,,left_only
2322,7051,0,0,Cape Girardeau County Transit Authority,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548790.0,0.0,0.0,0.0,0.0,7051,70051,70051,,,,,,,,,,,,,left_only
