UZA Name,RailBus,5 digit NTD ID,UZA,JAN02,FEB02,MAR02,APR02,MAY02,JUN02,JUL02,AUG02,SEP02,OCT02,NOV02,DEC02,JAN03,FEB03,MAR03,APR03,MAY03,JUN03,JUL03,AUG03,SEP03,OCT03,NOV03,DEC03,JAN04,FEB04,MAR04,APR04,MAY04,JUN04,JUL04,AUG04,SEP04,OCT04,NOV04,DEC04,JAN05,FEB05,MAR05,APR05,MAY05,JUN05,JUL05,AUG05,SEP05,OCT05,NOV05,DEC05,JAN06,FEB06,MAR06,APR06,MAY06,JUN06,JUL06,AUG06,SEP06,OCT06,NOV06,DEC06,JAN07,FEB07,MAR07,APR07,MAY07,JUN07,JUL07,AUG07,SEP07,OCT07,NOV07,DEC07,JAN08,FEB08,MAR08,APR08,MAY08,JUN08,JUL08,AUG08,SEP08,OCT08,NOV08,DEC08,JAN09,FEB09,MAR09,APR09,MAY09,JUN09,JUL09,AUG09,SEP09,OCT09,NOV09,DEC09,JAN10,FEB10,MAR10,APR10,MAY10,JUN10,JUL10,AUG10,SEP10,OCT10,NOV10,DEC10,JAN11,FEB11,MAR11,APR11,MAY11,JUN11,JUL11,AUG11,SEP11,OCT11,NOV11,DEC11,JAN12,FEB12,MAR12,APR12,MAY12,JUN12,JUL12,AUG12,SEP12,OCT12,NOV12,DEC12,JAN13,FEB13,MAR13,APR13,MAY13,JUN13,JUL13,AUG13,SEP13,OCT13,NOV13,DEC13,JAN14,FEB14,MAR14,APR14,MAY14,JUN14,JUL14,AUG14,SEP14,OCT14,NOV14,DEC14,JAN15,FEB15,MAR15,APR15,MAY15,JUN15,JUL15,AUG15,SEP15,OCT15,NOV15,DEC15,JAN16,FEB16,MAR16,APR16,MAY16,JUN16,JUL16,AUG16,SEP16,OCT16,NOV16,DEC16,JAN17,FEB17,MAR17,APR17,MAY17,JUN17,JUL17,AUG17,SEP17,OCT17,NOV17,DEC17,JAN18,FEB18,MAR18,APR18,MAY18,JUN18,JUL18,AUG18,SEP18,OCT18,NOV18,DEC18,JAN19,FEB19,MAR19
"Baltimore, MD",Bus,210520,133,1947564.0,1768445.0,1908742.0,1932091.0,1957667.0,1862552.0,1964558.0,1979470.0,1838515.0,2016116.0,1852087.0,1913962.0,2137448.0,1840090.0,2070791.0,2082682.0,2157843.0,2114902.0,2197187.0,2121031.0,2079756.0,2043118.0,1831103.0,2019981.0,2007279.0,1859281.0,2095812.0,2016483.0,1958069.0,2016870.0,2008848.0,2017257.0,1983421.0,1957868.0,1919356.0,1980183.0,2019703.0,1874650.0,2111083.0,1994174.0,2020090.0,2032272.0,1982379.0,2111083.0,1986582.0,2028069.0,1986582.0,2071212.0,2085177.0,1938639.0,2185552.0,2009477.0,2136005.0,2103202.0,2043250.0,2185797.0,2010413.0,2088164.0,2050618.0,2041752.0,2426174.0,2134688.0,2181965.0,2251262.0,2181089.0,2066925.0,2056206.0,2224777.0,1966427.0,2193047.0,2060964.0,2056361.0,2179963.0,2086799.0,2185051.0,2220585.0,2212383.0,2179000.0,2285271.0,2243726.0,2234600.0,2389408.0,2140682.0,2266469.0,2213272.0,2054516.0,2330778.0,2297764.0,2253562.0,2302042.0,2295855.0,2216037.0,2190669.0,2281037.0,2144205.0,2243440.0,2231559.0,1695322.0,2340597.0,2258205.0,2207441.0,2245822.0,2243686.0,2267115.0,2207444.0,2178004.0,2174254.0,2286073.0,2204806.0,2068369.0,2407495.0,2263219.0,2297937.0,2298200.0,2238385.0,2404663.0,2251552.0,2277387.0,2276562.0,2279392.0,2190332.0,2115515.0,2265662.0,2169252.0,2256863.0,2161966.0,2277484.0,2357810.0,2146556.0,2319487.0,2217057.0,2230848.0,2241100.0,1999466.0,2213769.0,2230889.0,2264924.0,2126926.0,2445174.0,2341879.0,2164178.0,2297962.0,2106668.0,2218563.0,2233522.0,2019441.0,2196520.0,2248049.0,2241281.0,2046397.0,2215639.0,2168941.0,2149844.0,2282759.0,2193308.0,2418710.0,2355456.0,2133025.0,2347204.0,2344170.0,2275259.0,2342135.0,2521047.0,2451616.0,2418094.0,2512195.0,2332065.0,2474414.0,1959018.0,2241237.0,2508440.0,2368571.0,2345889.0,2372455.0,1935235.0,2498345.0,2329363.0,2354441.0,2342343.0,2389193.0,2357538.0,2168915.0,2455784.0,2353686.0,2466077.0,2434446.0,2374693.0,2535222.0,2384281.0,2484274.0,2380667.0,2411201.0,2493190.0,2250864.0,2505917.0,2438567.0,2532468.0,2433266.0,2464716.0,2569703.0,2364515.0,2587542.0,2459849.0,2454159.0,2426257.0,2176966.0,2378300.0
"Baltimore, MD",DemandResponse,180327,114,474252.0,431476.0,464625.0,468836.0,474252.0,445945.0,531562.0,536501.0,513254.0,487516.0,459209.0,474252.0,382101.0,339027.0,377313.0,376512.0,377313.0,371701.0,382101.0,377313.0,371724.0,390870.0,358167.0,382101.0,384697.0,389930.0,396864.0,382492.0,377763.0,382492.0,384697.0,389930.0,375558.0,384697.0,375558.0,389930.0,349064.0,321352.0,361990.0,340423.0,349064.0,348444.0,341043.0,361990.0,341981.0,347506.0,341981.0,353969.0,484758.0,453031.0,518901.0,471252.0,501308.0,498758.0,474273.0,517543.0,476534.0,497097.0,485000.0,475424.0,909612.0,816034.0,917333.0,873456.0,921654.0,881162.0,957196.0,951488.0,855605.0,949800.0,952574.0,949385.0,996295.0,948623.0,978592.0,1016759.0,995021.0,982303.0,1067366.0,1050200.0,1040018.0,1097488.0,981518.0,1071413.0,1014017.0,953964.0,1047758.0,1030423.0,993998.0,1030776.0,1065076.0,1020327.0,1042885.0,1098613.0,1013013.0,1077005.0,1038317.0,970153.0,1134909.0,1093448.0,1052528.0,1085763.0,1032652.0,1082565.0,1037715.0,1064196.0,1036732.0,1078906.0,1113441.0,947603.0,1120213.0,1072319.0,996871.0,1166769.0,1037841.0,1103141.0,1112797.0,1225902.0,1197549.0,1194164.0,1178607.0,1148648.0,1343413.0,1282250.0,1309443.0,1247108.0,1246507.0,1397470.0,1325511.0,1359355.0,1359912.0,1329529.0,1361823.0,1278076.0,1368905.0,1419867.0,1461486.0,1363336.0,1475321.0,1489118.0,1411230.0,1567747.0,1435975.0,1378775.0,1377710.0,1280740.0,1501608.0,1611824.0,1613960.0,1540922.0,1607187.0,1639490.0,1625630.0,1729464.0,1485781.0,1568165.0,1421414.0,1369129.0,1580918.0,1622601.0,1592214.0,1653649.0,1736883.0,1725706.0,1723488.0,1821613.0,1678293.0,1780319.0,1453265.0,1615280.0,1933496.0,1864188.0,1893690.0,1869452.0,1786094.0,1904372.0,1941101.0,1968600.0,1911322.0,1928856.0,1867889.0,1753934.0,2029338.0,1937951.0,2031748.0,1895498.0,1870675.0,1861126.0,1908004.0,1759686.0,1896028.0,1624910.0,1793533.0,1784535.0,1831513.0,1886967.0,2052706.0,1837362.0,1858774.0,2030721.0,1821677.0,2077014.0,1905451.0,1787133.0,1841463.0,1682510.0,1961675.0
"Baltimore, MD",Other,30201,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316.0,2211.0,2211.0,2421.0,2105.0,2105.0,2000.0,2211.0,2421.0,2105.0,2211.0,2315.0,2225.0,2559.0,2336.0,2336.0,2336.0,2448.0,2438.0,2171.0,2055.0,1953.0,2239.0,2153.0,1957.0,2251.0,1957.0,2153.0,2055.0,1957.0,2150.0,1957.0,1957.0,2055.0,2152.0,2057.0,2055.0,2251.0,1859.0,2250.0,2053.0,1762.0,2148.0,1883.0,2055.0
"Baltimore, MD",Rail,90102,57,1012934.0,919720.0,986850.0,1001120.0,1012934.0,946150.0,1012934.0,1015736.0,943348.0,1041820.0,946150.0,984048.0,1020211.0,896638.0,993051.0,1008634.0,993051.0,979020.0,1020211.0,993051.0,981474.0,1049825.0,924700.0,1020211.0,1017640.0,1044583.0,1075101.0,1033006.0,987122.0,1033006.0,1017640.0,1044583.0,1002488.0,1017640.0,1002488.0,1044583.0,512511.0,522496.0,588547.0,555580.0,563457.0,566530.0,552507.0,588547.0,553985.0,565052.0,553985.0,577597.0,576511.0,564359.0,640801.0,589855.0,626429.0,616650.0,599614.0,640801.0,589855.0,612057.0,598249.0,599614.0,300139.0,269660.0,306334.0,292409.0,302799.0,295302.0,295822.0,302626.0,292092.0,315404.0,304703.0,300742.0,317359.0,301906.0,319668.0,322613.0,300919.0,284782.0,299248.0,288525.0,294200.0,314207.0,250877.0,295652.0,302761.0,285595.0,318015.0,312892.0,307756.0,319977.0,315228.0,304155.0,307188.0,308088.0,292122.0,316447.0,1024029.0,815377.0,1128887.0,1109985.0,1079342.0,1100208.0,1118534.0,1135002.0,1236557.0,1231838.0,1152318.0,1196300.0,1153159.0,1072368.0,1286223.0,1216956.0,1239226.0,1259491.0,1222507.0,1298990.0,1239055.0,1219365.0,1156153.0,1221615.0,1198185.0,1157242.0,1300653.0,1280910.0,1338230.0,1311675.0,1200908.0,1267109.0,1150459.0,1180229.0,1115360.0,1160264.0,1197687.0,1067849.0,1139947.0,1232333.0,1225252.0,1107864.0,1242260.0,1245751.0,1159427.0,1223942.0,1100373.0,1160880.0,1156564.0,1024469.0,1066667.0,1221509.0,1219560.0,1189103.0,1248547.0,1229224.0,1212020.0,1259603.0,1067040.0,1191031.0,1157195.0,1016050.0,1113569.0,1227353.0,1194211.0,1237271.0,1270102.0,1221526.0,1188681.0,1260471.0,1134949.0,1243593.0,1047902.0,1135688.0,1320543.0,1217500.0,1215098.0,1271755.0,1172468.0,1226651.0,1118530.0,1144917.0,1130861.0,1135471.0,1123537.0,1093675.0,1230977.0,1140750.0,1240706.0,1212961.0,1178630.0,1307905.0,1169374.0,1261451.0,1222382.0,1207344.0,1239352.0,811243.0,1090467.0,1211007.0,1209697.0,1221953.0,1206190.0,1255530.0,1079511.0,1243447.0,1137914.0,1114035.0,1169026.0,1106363.0,1200977.0
"Bangor, ME",Bus,10096,441,40564.0,37193.0,39444.0,42167.0,41472.0,39682.0,41573.0,43705.0,38544.0,41902.0,36885.0,37108.0,39646.0,36572.0,39243.0,39684.0,38027.0,41324.0,43541.0,43474.0,41787.0,48139.0,41990.0,44409.0,45720.0,42544.0,48139.0,46274.0,43855.0,46274.0,47585.0,46274.0,45720.0,45720.0,44409.0,46828.0,44409.0,42544.0,48139.0,45720.0,44409.0,46274.0,43855.0,48139.0,44409.0,45720.0,44409.0,47585.0,46274.0,42544.0,48139.0,43855.0,46274.0,46274.0,45025.0,49474.0,45025.0,47552.0,45630.0,45025.0,47552.0,43708.0,48869.0,45630.0,47552.0,46947.0,45630.0,49474.0,44570.0,51139.0,47169.0,46555.0,49154.0,47169.0,48540.0,49154.0,48540.0,47169.0,49154.0,48540.0,47169.0,51139.0,43379.0,47936.0,47271.0,44044.0,47936.0,47936.0,45325.0,45990.0,48601.0,47421.0,49540.0,53017.0,47444.0,50236.0,47725.0,47344.0,52032.0,51636.0,46275.0,47936.0,49217.0,48486.0,49540.0,50921.0,49140.0,50851.0,48157.0,47657.0,52240.0,51328.0,46935.0,47936.0,45325.0,50660.0,50729.0,52318.0,50285.0,52431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bangor, ME",DemandResponse,20192,882,126.0,194.0,259.0,191.0,251.0,306.0,50.0,268.0,393.0,268.0,235.0,376.0,250.0,55.0,129.0,161.0,102.0,201.0,66.0,272.0,4.0,127.0,218.0,84.0,66.0,255.0,159.0,89.0,200.0,245.0,99.0,40.0,161.0,177.0,130.0,44.0,87.0,68.0,51.0,45.0,0.0,0.0,36.0,131.0,474.0,564.0,1425.0,3059.0,1445.0,1591.0,1396.0,1821.0,2528.0,7759.0,6480.0,2769.0,7022.0,9190.0,7610.0,7012.0,4623.0,8787.0,8959.0,9617.0,13208.0,5642.0,2538.0,3181.0,6123.0,12510.0,9066.0,8590.0,13520.0,5953.0,11872.0,14882.0,3854.0,5489.0,3576.0,4656.0,5577.0,6064.0,7452.0,7986.0,5372.0,4570.0,3995.0,4764.0,9022.0,5445.0,4887.0,4813.0,4175.0,3851.0,3561.0,3115.0,3888.0,2280.0,4414.0,4028.0,4039.0,6251.0,4042.0,4410.0,3965.0,4711.0,4407.0,4299.0,3406.0,3385.0,5805.0,3631.0,3946.0,3891.0,4059.0,3392.0,4633.0,3875.0,3351.0,5613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Barnstable Town, MA",Bus,30393,456,41473.0,34980.0,39736.0,42515.0,48074.0,77295.0,133495.0,121617.0,55607.0,61774.0,40568.0,49722.0,35968.0,34298.0,37629.0,48725.0,52094.0,76287.0,122509.0,115583.0,58126.0,56068.0,38670.0,42529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42725.0,42063.0,47392.0,42562.0,42086.0,133131.0,138624.0,121913.0,81022.0,74913.0,65720.0,64712.0,61955.0,53660.0,69612.0,60619.0,68762.0,94901.0,167124.0,129157.0,100152.0,84976.0,73981.0,70028.0,74490.0,65926.0,70473.0,69372.0,70970.0,63934.0,142083.0,148005.0,79224.0,67391.0,57818.0,66314.0,66541.0,58049.0,74060.0,69012.0,79175.0,101408.0,150744.0,142884.0,115284.0,88016.0,75283.0,86929.0,91315.0,86792.0,108501.0,103247.0,113697.0,134815.0,164006.0,168115.0,115851.0,94048.0,96066.0,95666.0,81956.0,78623.0,88835.0,91129.0,86685.0,103830.0,151491.0,151839.0,99977.0,75684.0,78822.0,78573.0,79488.0,86547.0,91637.0,88124.0,94250.0,128203.0,168967.0,170429.0,103791.0,97840.0,90039.0,93944.0,93934.0,90701.0,97729.0,102445.0,102973.0,118549.0,175415.0,172693.0,106268.0,105695.0,94806.0,100308.0,100726.0,85160.0,93463.0,94385.0,96474.0,120888.0,173049.0,166891.0,106066.0,102983.0,87513.0,96837.0,97597.0,89634.0,102452.0,101962.0,111553.0,137693.0,191669.0,193896.0,143940.0,119067.0,100949.0,113902.0,106718.0,101522.0,110718.0,109858.0,118848.0,131230.0,185446.0,184805.0,129939.0,104317.0,95470.0,100226.0,101663.0,95604.0,106402.0,101996.0,124164.0,152270.0,217035.0,208644.0,132793.0,116231.0,103652.0,98702.0,107972.0,93767.0,111508.0,101673.0,130383.0,158217.0,215637.0,216765.0,138456.0,133983.0,106156.0,107263.0,107200.0,96296.0,92747.0
"Barnstable Town, MA",DemandResponse,20210,304,228310.0,210562.0,237398.0,244331.0,141306.0,106707.0,235268.0,225493.0,211328.0,243466.0,215471.0,223790.0,235389.0,195775.0,222213.0,144878.0,154266.0,144687.0,207956.0,193000.0,102322.0,217530.0,176259.0,195898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191693.0,190401.0,227103.0,202574.0,222177.0,222845.0,227460.0,188164.0,198473.0,212797.0,191727.0,161804.0,217291.0,189957.0,214902.0,208081.0,219134.0,210810.0,212814.0,228109.0,217674.0,252209.0,214976.0,213015.0,232497.0,221556.0,238870.0,228365.0,227654.0,223356.0,240044.0,226048.0,245649.0,206868.0,207463.0,229001.0,225405.0,216185.0,242487.0,243118.0,227421.0,250291.0,221302.0,241631.0,246172.0,266205.0,232171.0,246312.0,244208.0,229555.0,283766.0,265972.0,195650.0,233446.0,268596.0,268028.0,278344.0,266481.0,274360.0,282910.0,262607.0,262716.0,312152.0,295760.0,257689.0,318841.0,299228.0,340716.0,342107.0,333911.0,270026.0,225557.0,312988.0,257075.0,363589.0,347003.0,359670.0,348046.0,358094.0,381274.0,348969.0,380918.0,463100.0,465557.0,502785.0,457752.0,531508.0,540368.0,579061.0,503111.0,423781.0,523665.0,421124.0,451728.0,491902.0,326062.0,322210.0,404826.0,423275.0,472066.0,449253.0,457457.0,370729.0,348571.0,453831.0,460866.0,405208.0,461665.0,387042.0,391219.0,490007.0,481147.0,455742.0,468515.0,365171.0,419457.0,450166.0,471034.0,433860.0,472051.0,431811.0,435270.0,507255.0,470042.0,455260.0,469539.0,377384.0,407939.0,399559.0,395577.0,403622.0,385748.0,388954.0,354097.0,424466.0,381250.0,424894.0,414665.0,338459.0,382415.0,356979.0,376564.0,368018.0,347470.0,361721.0,348075.0,362188.0,379788.0,404183.0,399037.0,370813.0,397513.0,364883.0,408409.0,383762.0,361723.0,380115.0,361440.0,389115.0
"Barnstable Town, MA",Other,10183,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16136.0,13638.0,24124.0,23526.0,33902.0,36724.0,39638.0,39674.0,34794.0,27388.0,24842.0,26298.0,15526.0,14439.0,17735.0,23982.0,33152.0,37344.0,39246.0,39798.0,33472.0,28328.0,25819.0,25441.0,16366.0,14218.0,17497.0,28378.0,34290.0,33097.0,34174.0,39562.0,31770.0,30846.0,26194.0,26058.0,15753.0,16005.0,15918.0,28165.0,35765.0,37694.0,40285.0,41023.0,35701.0,32110.0,25627.0,26349.0,18449.0,16474.0,0.0
"Baton Rouge, LA",Bus,120044,136,242921.0,259178.0,282993.0,279066.0,268543.0,212751.0,225336.0,232591.0,268012.0,271333.0,235198.0,207665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226845.0,239575.0,280908.0,252193.0,235319.0,216443.0,217791.0,219217.0,263485.0,260185.0,259335.0,241146.0,222528.0,252790.0,261990.0,251291.0,247837.0,216950.0,208824.0,200317.0,267150.0,256768.0,260026.0,232072.0,229924.0,240882.0,274779.0,248600.0,265947.0,218978.0,214634.0,238715.0,230354.0,210968.0,178656.0,218922.0,239188.0,235797.0,263867.0,257566.0,227466.0,208322.0,207166.0,232002.0,245229.0,264407.0,236320.0,190528.0,234167.0,232935.0,225024.0,252164.0,207357.0,175186.0,174072.0,175423.0,155356.0,210549.0,179950.0,179194.0,189692.0,179240.0,203573.0,192200.0,175730.0,166780.0,175461.0,210395.0,208795.0,213355.0,197306.0,204644.0,136555.0,130800.0,152228.0,150072.0,137789.0,142183.0,142611.0,148643.0,143338.0,140276.0,134283.0,131243.0,123233.0,121079.0,131949.0,122792.0,123246.0,129208.0,125864.0,139278.0,131020.0,131955.0,121885.0,119448.0,143667.0,132647.0,148513.0,141328.0,140503.0,134991.0,139923.0,138657.0,139071.0,152180.0,145760.0,141982.0,148426.0,144988.0,158217.0,161924.0,163993.0,152482.0,165211.0,164805.0,157635.0,168491.0,138700.0,147991.0,134956.0,148788.0,165053.0,265591.0,271300.0,262288.0,272397.0,275471.0,291133.0,282486.0,251667.0,271600.0,274565.0,265145.0,295949.0,285950.0,296195.0,266915.0,281364.0,282199.0,269772.0,274941.0,250684.0,269152.0,269476.0,260654.0,273006.0,265132.0,268015.0,267962.0,274425.0,231542.0,247725.0,274875.0,274423.0,280547.0,282816.0,257769.0,287884.0,270159.0,287601.0,280592.0,278778.0,287819.0,274957.0,285955.0,268637.0,272099.0,272388.0,257031.0,285654.0,273761.0,296131.0,275902.0,282878.0,288524.0,267862.0,288685.0,248438.0,198802.0,197579.0,197622.0,248904.0
"Baton Rouge, LA",DemandResponse,60022,68,44840.0,41877.0,44407.0,49862.0,51327.0,47250.0,48911.0,53217.0,51850.0,53270.0,48289.0,51286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45102.0,42989.0,45439.0,40215.0,38725.0,30212.0,25954.0,30930.0,30971.0,32591.0,29924.0,27855.0,31835.0,30356.0,34239.0,32845.0,34133.0,36901.0,34377.0,33121.0,31608.0,34841.0,50071.0,47364.0,47811.0,50213.0,63109.0,45814.0,44074.0,30067.0,23270.0,29737.0,20959.0,23029.0,24104.0,26501.0,35748.0,33022.0,33959.0,30499.0,35787.0,32570.0,39087.0,44544.0,42441.0,50327.0,44124.0,37824.0,44430.0,41599.0,39758.0,45515.0,47769.0,44738.0,47592.0,49840.0,36840.0,56082.0,44720.0,49537.0,52484.0,52661.0,63543.0,60116.0,57353.0,57405.0,58043.0,57387.0,60066.0,64411.0,54449.0,53960.0,49759.0,47626.0,56529.0,50021.0,52645.0,49272.0,46705.0,47570.0,47224.0,47780.0,42046.0,41583.0,43730.0,42102.0,46678.0,39550.0,43121.0,45265.0,43155.0,48017.0,44447.0,44765.0,43472.0,43522.0,45606.0,45577.0,48874.0,44020.0,48852.0,47270.0,46636.0,46143.0,46066.0,55349.0,47230.0,44844.0,48516.0,47437.0,51485.0,51943.0,53657.0,50818.0,54175.0,56716.0,53923.0,61575.0,52184.0,52067.0,48343.0,52615.0,56150.0,56386.0,58108.0,58330.0,61859.0,63001.0,63171.0,65943.0,55296.0,57608.0,60171.0,54996.0,64905.0,62224.0,60815.0,63650.0,64966.0,65163.0,62367.0,64610.0,54913.0,55347.0,56677.0,58233.0,69033.0,63270.0,63966.0,65892.0,56309.0,53370.0,61466.0,63756.0,59955.0,57609.0,62077.0,53184.0,71104.0,53989.0,61054.0,57986.0,58566.0,60774.0,56427.0,65737.0,56735.0,53114.0,53526.0,53711.0,60768.0,58729.0,74399.0,55128.0,54480.0,58215.0,48232.0,61796.0,60741.0,54473.0,66783.0,66670.0,67405.0
"Battle Creek, MI",Bus,50030,363,39762.0,36432.0,38880.0,39762.0,39762.0,37215.0,39762.0,40545.0,36432.0,41427.0,38880.0,38097.0,39762.0,36432.0,38880.0,39762.0,40545.0,38097.0,39762.0,38880.0,39000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35750.0,34180.0,38890.0,34875.0,37320.0,37320.0,35583.0,38165.0,35583.0,38156.0,36548.0,35583.0,37782.0,34575.0,38428.0,36540.0,38156.0,37191.0,36540.0,39781.0,33959.0,39772.0,36540.0,31505.0,33718.0,32299.0,32924.0,33718.0,32924.0,32278.0,33718.0,32924.0,33718.0,35137.0,31505.0,33708.0,32924.0,30880.0,33718.0,33718.0,31505.0,33718.0,33406.0,33909.0,33171.0,35348.0,34610.0,34610.0,32470.0,31732.0,36049.0,34438.0,32999.0,35030.0,35942.0,35103.0,35103.0,34499.0,33660.0,35395.0,30603.0,31400.0,36402.0,34277.0,32884.0,35265.0,33382.0,37434.0,34858.0,39915.0,39211.0,39936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
