ID,Geography,RailBus,Year,CBSA,CBSA Code,UPT,VRM,UPT_ADJ,VRM_ADJ,State,FARE_TOTAL,FARE_per_UPT,POPPT,HUPT,AREAPT,AREALANDPT,UAPOP,UAHU,UAAREA,UAAREALAND,MPOP,MHU,MAREA,MAREALAND,UAPOPPCT,UAHUPCT,UAAREAPCT,UAAREALANDPCT,MPOPPCT,MHUPCT,MAREAPCT,MAREALANDPCT,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,Pop_TSD,Tot_Emp_TSD,Tot_Retail_TSD,gasPrice,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_Labor_MSA,Unemployment_Labor_MSA,Employment_Labor:MSA,Unemployment_Rate_MSA,TNC_Presence_Month,TNC_Presence_Year,Link,TNC_FLAG
61720,"Logan, UT-ID Metro Area",Bus,2015,61720,30860,3698468,1616736,3698468,1616736,,0,0,189966,62260,227755744,227553992,189966,62260,227755744,227553992,250884,83104,9538232928,9471365316,200,200,200,200,151.44,149.84,4.78,4.8,40927,1255,11022,16429,7754,4467,14966,9696,1053,2.474166667,45673,6378,2102,19.5,51555,66322,33.4,47.7,18.9,133821,81680,43582,716,21133,20342,22455,16712,130830,16.6,9.4,74,31,59.9,9.1,,,,,,,,0
61720,"Logan, UT-ID Metro Area",Bus,2016,61720,,3369444,1619216,3369444,1619216,,0,0,189966,62260,227755744,227553992,189966,62260,227755744,227553992,250884,83104,9538232928,9471365316,200,200,200,200,151.44,149.84,4.78,4.8,41158,1670,9105,16266,9722,4395,,,,,48007,8146,1464,17.1,57414,73161,26.7,53.4,19.9,135439,80513,44244,1156,22203,22445,22045,15104,132932,12.3,10.3,77.4,30.9,59.3,9.8,,,,,,,,0
61720,"Logan, UT-ID Metro Area",Bus,2017,61720,,3129356,1620316,3129356,1620316,,0,0,189966,62260,227755744,227553992,189966,62260,227755744,227553992,250884,83104,9538232928,9471365316,200,200,200,200,151.44,149.84,4.78,4.8,42764,1279,10636,17274,7608,5967,,,,,48672,7975,871,17.7,52974,68565,28.9,51.1,20,138219,85950,43486,768,22140,21973,20869,20383,135149,15.4,10.5,74,30.6,60,9.4,,,,,,,,0
,"Logan, UT-ID Metro Area",Bus,2018,61720,,2889268,1621416,2889268,1621416,0,0,0,189966,62260,227755744,227553992,189966,62260,227755744,227553992,250884,83104,9538232928,9471365316,200,200,200,200,151.44,149.84,4.78,4.8,44370,888,12167,18282,5494,7539,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
31020,"Longview, WA Metro Area",Bus,2005,31020,31020,322730,215849,310853.536,207905.7568,WA,92209,0.285715614,61598,26707,82786706,79529780,63952,27804,89315450,85110305,102410,43450,3020473722,2952910628,96.32,96.05,92.69,93.44,60.15,61.47,2.74,2.69,37746,2042,9451,14403,8088,3762,16265.5,3925,325,2.477333333,N,N,N,N,41647,50372,42.7,48.9,8.4,95905,52092,39577,273,20435,22190,20433,62104,94417,14.8,9.7,75.5,24.6,62.7,12.7,42977.58333,3260.583333,39717,7.591666667,Mar,2017,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=24&cad=rja&uact=8&ved=2ahUKEwiS-N7h2czkAhUJXKwKHfOCBvYQFjAXegQICRAB&url=https%3A%2F%2Fbigislandnow.com%2F2017%2F03%2F22%2Fneed-a-lyft-new-rideshare-company-begins-service-on-big-island%2F&usg=AOvVaw14t2rndSMWNzE7xLCSrKTf,0
31020,"Longview, WA Metro Area",Bus,2006,31020,31020,330403,215228,318244.1696,207307.6096,WA,93844,0.284028898,61598,26707,82786706,79529780,63952,27804,89315450,85110305,102410,43450,3020473722,2952910628,96.32,96.05,92.69,93.44,60.15,61.47,2.74,2.69,37963,2911,10219,13833,6920,4080,16290.2,3827,292,2.800166667,32996,5526,153,21.7,43728,54089,38,49.3,12.7,99905,55421,39586,703,20851,17620,24035,14620,98397,16.3,7.2,76.5,24.6,62,13.4,42951.83333,3045.75,39906.08333,7.091666667,Mar,2017,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=24&cad=rja&uact=8&ved=2ahUKEwiS-N7h2czkAhUJXKwKHfOCBvYQFjAXegQICRAB&url=https%3A%2F%2Fbigislandnow.com%2F2017%2F03%2F22%2Fneed-a-lyft-new-rideshare-company-begins-service-on-big-island%2F&usg=AOvVaw14t2rndSMWNzE7xLCSrKTf,0
31020,"Longview, WA Metro Area",Bus,2007,31020,31020,341028,214683,328478.1696,206782.6656,WA,107533,0.31532015,61598,26707,82786706,79529780,63952,27804,89315450,85110305,102410,43450,3020473722,2952910628,96.32,96.05,92.69,93.44,60.15,61.47,2.74,2.69,38117,2650,11150,15366,5610,3341,16314.9,3586,296,3.0535,33463,6401,0,24.3,44118,52167,40.8,48.7,10.5,100467,54480,40135,784,21125,21895,19429,9277,99064,16.1,8.7,75.3,23.9,62.7,13.4,43809.33333,3088.166667,40721.16667,7.041666667,Mar,2017,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=24&cad=rja&uact=8&ved=2ahUKEwiS-N7h2czkAhUJXKwKHfOCBvYQFjAXegQICRAB&url=https%3A%2F%2Fbigislandnow.com%2F2017%2F03%2F22%2Fneed-a-lyft-new-rideshare-company-begins-service-on-big-island%2F&usg=AOvVaw14t2rndSMWNzE7xLCSrKTf,0
31020,"Longview, WA Metro Area",Bus,2008,31020,31020,358256,214739,345072.1792,206836.6048,WA,119890,0.334648966,61598,26707,82786706,79529780,63952,27804,89315450,85110305,102410,43450,3020473722,2952910628,96.32,96.05,92.69,93.44,60.15,61.47,2.74,2.69,38042,2110,10734,13826,7231,4141,16339.6,5560,295,3.506,32286,6752,0,22.8,47398,60866,36.2,49.7,14.1,101254,55127,40071,633,23206,25916,22662,32727,99551,14.9,10.9,74.2,24.1,62.1,13.8,44370.5,3848.083333,40522.41667,8.666666667,Mar,2017,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=24&cad=rja&uact=8&ved=2ahUKEwiS-N7h2czkAhUJXKwKHfOCBvYQFjAXegQICRAB&url=https%3A%2F%2Fbigislandnow.com%2F2017%2F03%2F22%2Fneed-a-lyft-new-rideshare-company-begins-service-on-big-island%2F&usg=AOvVaw14t2rndSMWNzE7xLCSrKTf,0
31020,"Longview, WA Metro Area",Bus,2009,31020,31020,444789,215412,428420.7648,207484.8384,WA,67993,0.152865741,61598,26707,82786706,79529780,63952,27804,89315450,85110305,102410,43450,3020473722,2952910628,96.32,96.05,92.69,93.44,60.15,61.47,2.74,2.69,38507,2424,11072,14940,5941,4130,16364.3,5634,311,2.653916667,32411,5349,508,22.7,45493,55024,38.1,50.2,11.7,101966,57725,39297,620,20945,19759,23360,19007,101504,16.1,9.8,74.2,25.2,60.8,14,45013.75,6060.25,38953.5,13.45,Mar,2017,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=24&cad=rja&uact=8&ved=2ahUKEwiS-N7h2czkAhUJXKwKHfOCBvYQFjAXegQICRAB&url=https%3A%2F%2Fbigislandnow.com%2F2017%2F03%2F22%2Fneed-a-lyft-new-rideshare-company-begins-service-on-big-island%2F&usg=AOvVaw14t2rndSMWNzE7xLCSrKTf,0
31020,"Longview, WA Metro Area",Bus,2010,31020,31020,395778,221650,381213.3696,213493.28,WA,127443,0.322006276,61598,26707,82786706,79529780,63952,27804,89315450,85110305,102410,43450,3020473722,2952910628,96.32,96.05,92.69,93.44,60.15,61.47,2.74,2.69,40475,3646,11414,14395,7079,3941,16389,5711,309,3.081166667,29100,5094,0,N,41054,53061,43.6,44.5,11.9,102501,53648,42312,696,20872,21112,22248,20578,101745,,,,23.9,60.5,15.6,46432.33333,5997.333333,40435,12.9,Mar,2017,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=24&cad=rja&uact=8&ved=2ahUKEwiS-N7h2czkAhUJXKwKHfOCBvYQFjAXegQICRAB&url=https%3A%2F%2Fbigislandnow.com%2F2017%2F03%2F22%2Fneed-a-lyft-new-rideshare-company-begins-service-on-big-island%2F&usg=AOvVaw14t2rndSMWNzE7xLCSrKTf,0
31020,"Longview, WA Metro Area",Bus,2011,31020,31020,388070,229478,373789.024,221033.2096,WA,134864,0.347524931,61598,26707,82786706,79529780,63952,27804,89315450,85110305,102410,43450,3020473722,2952910628,96.32,96.05,92.69,93.44,60.15,61.47,2.74,2.69,40659,2627,12843,14089,7115,3985,16413.7,5775,274,3.794333333,30318,4275,26,N,42031,56376,41.7,44.1,14.2,102478,56383,41579,330,21500,23202,20923,55879,101400,,,,24,59.8,16.2,44774.08333,5339.833333,39434.25,11.925,Mar,2017,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=24&cad=rja&uact=8&ved=2ahUKEwiS-N7h2czkAhUJXKwKHfOCBvYQFjAXegQICRAB&url=https%3A%2F%2Fbigislandnow.com%2F2017%2F03%2F22%2Fneed-a-lyft-new-rideshare-company-begins-service-on-big-island%2F&usg=AOvVaw14t2rndSMWNzE7xLCSrKTf,0
31020,"Longview, WA Metro Area",Bus,2012,31020,31020,381018,223584,366996.5376,215356.1088,WA,131217,0.344385305,61598,26707,82786706,79529780,63952,27804,89315450,85110305,102410,43450,3020473722,2952910628,96.32,96.05,92.69,93.44,60.15,61.47,2.74,2.69,38834,2760,11965,13094,7047,3968,16438.4,5759,248,3.993583333,30698,3716,146,N,47692,56419,36.5,49.9,13.6,101996,57331,39929,643,23335,25317,22355,21169,100232,,,,23,60,17,44552.91667,4761.583333,39791.33333,10.7,Mar,2017,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=24&cad=rja&uact=8&ved=2ahUKEwiS-N7h2czkAhUJXKwKHfOCBvYQFjAXegQICRAB&url=https%3A%2F%2Fbigislandnow.com%2F2017%2F03%2F22%2Fneed-a-lyft-new-rideshare-company-begins-service-on-big-island%2F&usg=AOvVaw14t2rndSMWNzE7xLCSrKTf,0
31020,"Longview, WA Metro Area",Bus,2013,31020,31020,359742,280972,346503.4944,270632.2304,WA,123942,0.344530247,61598,26707,82786706,79529780,63952,27804,89315450,85110305,102410,43450,3020473722,2952910628,96.32,96.05,92.69,93.44,60.15,61.47,2.74,2.69,38483,2873,9567,13588,9440,3015,16463.1,5701,257,3.831583333,30740,6589,47,N,48417,60777,39.1,42.2,18.7,101860,55733,40771,927,24007,25131,23097,51114,100113,14.5,8.4,77.1,23,59.3,17.7,43324.08333,4249.666667,39074.41667,9.8,Mar,2017,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=24&cad=rja&uact=8&ved=2ahUKEwiS-N7h2czkAhUJXKwKHfOCBvYQFjAXegQICRAB&url=https%3A%2F%2Fbigislandnow.com%2F2017%2F03%2F22%2Fneed-a-lyft-new-rideshare-company-begins-service-on-big-island%2F&usg=AOvVaw14t2rndSMWNzE7xLCSrKTf,0
31020,"Longview, WA Metro Area",Bus,2014,31020,31020,392674,341970,378223.5968,329385.504,WA,121006,0.308158931,61598,26707,82786706,79529780,63952,27804,89315450,85110305,102410,43450,3020473722,2952910628,96.32,96.05,92.69,93.44,60.15,61.47,2.74,2.69,40036,3863,11997,14499,6130,3547,16487.8,5566,274,3.711916667,28113,5700,111,N,42223,56224,41.9,44.2,13.9,102133,59106,36793,1235,22667,22413,24280,17489,100038,22.5,8.8,68.7,22.5,59.7,17.8,43553.83333,3513.916667,40039.91667,8.066666667,Mar,2017,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=24&cad=rja&uact=8&ved=2ahUKEwiS-N7h2czkAhUJXKwKHfOCBvYQFjAXegQICRAB&url=https%3A%2F%2Fbigislandnow.com%2F2017%2F03%2F22%2Fneed-a-lyft-new-rideshare-company-begins-service-on-big-island%2F&usg=AOvVaw14t2rndSMWNzE7xLCSrKTf,0
31020,"Longview, WA Metro Area",Bus,2015,31020,31020,428238,350531,412478.8416,337631.4592,WA,133339,0.311366577,61598,26707,82786706,79529780,63952,27804,89315450,85110305,102410,43450,3020473722,2952910628,96.32,96.05,92.69,93.44,60.15,61.47,2.74,2.69,40187,2614,10653,14280,7657,4983,16512.5,5708,257,3.031583333,34347,5320,65,N,49949,65206,32.7,46.7,20.6,103468,55571,42522,630,25219,26415,23879,41211,102283,15.1,11.9,73,23,58.8,18.2,44070.25,3425.416667,40644.83333,7.775,Mar,2017,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=24&cad=rja&uact=8&ved=2ahUKEwiS-N7h2czkAhUJXKwKHfOCBvYQFjAXegQICRAB&url=https%3A%2F%2Fbigislandnow.com%2F2017%2F03%2F22%2Fneed-a-lyft-new-rideshare-company-begins-service-on-big-island%2F&usg=AOvVaw14t2rndSMWNzE7xLCSrKTf,0
31020,"Longview, WA Metro Area",Bus,2016,31020,,396896,365564,382290.2272,352111.2448,WA,160952,0.405526889,61598,26707,82786706,79529780,63952,27804,89315450,85110305,102410,43450,3020473722,2952910628,96.32,96.05,92.69,93.44,60.15,61.47,2.74,2.69,40170,3112,11962,13801,7018,4277,,,,,33398,3935,192,N,50637,65490,36.3,44.5,19.2,105160,59255,41414,451,25947,22390,27554,25978,102921,16.8,5.2,78,22.7,58.3,19,44817.08333,3194.583333,41622.5,7.133333333,Mar,2017,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=24&cad=rja&uact=8&ved=2ahUKEwiS-N7h2czkAhUJXKwKHfOCBvYQFjAXegQICRAB&url=https%3A%2F%2Fbigislandnow.com%2F2017%2F03%2F22%2Fneed-a-lyft-new-rideshare-company-begins-service-on-big-island%2F&usg=AOvVaw14t2rndSMWNzE7xLCSrKTf,0
31020,"Longview, WA Metro Area",Bus,2017,31020,,377835,344310,363930.672,331639.392,WA,153470,0.406182593,61598,26707,82786706,79529780,63952,27804,89315450,85110305,102410,43450,3020473722,2952910628,96.32,96.05,92.69,93.44,60.15,61.47,2.74,2.69,41611,2351,12812,14553,8315,3580,,,,,34217,5527,55,N,49456,64312,34.8,47.4,17.8,106910,55932,46530,1508,25377,24406,26167,41090,105513,17.2,10.5,72.3,22.9,58.7,18.4,45647.75,2764.75,42883,6.05,Mar,2017,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=24&cad=rja&uact=8&ved=2ahUKEwiS-N7h2czkAhUJXKwKHfOCBvYQFjAXegQICRAB&url=https%3A%2F%2Fbigislandnow.com%2F2017%2F03%2F22%2Fneed-a-lyft-new-rideshare-company-begins-service-on-big-island%2F&usg=AOvVaw14t2rndSMWNzE7xLCSrKTf,0
,"Longview, WA Metro Area",Bus,2018,31020,,358774,323056,345571.1168,311167.5392,#VALUE!,145988,0.406838297,61598,26707,82786706,79529780,63952,27804,89315450,85110305,102410,43450,3020473722,2952910628,96.32,96.05,92.69,93.44,60.15,61.47,2.74,2.69,43052,1590,13662,15305,9612,2883,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
622000,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2005,622000,,9238343040,2612495011,8778329197,2482389301,,340422150,inf,185935472,64870947,67911728715,66938310306,195814300,67982954,74031969752,73049759495,256576740,89879660,2.95207E+11,2.51149E+11,1832.14,1841.13,1777.54,1775.79,1449.39,1443.44,460.16,533.03,4154312,355090,1387248,1535707,591343,284924,,,,,4148105,674387,317738,28.4,51824,74536,34.4,43.6,22,12703423,6037163,2147148,111759,24792,27666,34898,28462,12647175,14.5,11.2,74.2,27.8,62.4,9.8,,,,,,,,0
622000,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2006,622000,,9674507246,2611655668,9192757748,2481586210,,351484207,inf,185935472,64870947,67911728715,66938310306,195814300,67982954,74031969752,73049759495,256576740,89879660,2.95207E+11,2.51149E+11,1832.14,1841.13,1777.54,1775.79,1449.39,1443.44,460.16,533.03,4143240,346668,1392356,1515807,591190,297219,,,,,4293782,689651,358626,28,55516,77895,32.1,43.6,24.3,12950129,6244853,2158312,114676,24554,26233,33914,30361,12749595,14.1,10.6,75.3,26.8,62.8,10.4,,,,,,,,0
622000,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2007,622000,,9526605978,2595319869,9052367240,2466212886,,371691220,3.668296435,185935472,64870947,67911728715,66938310306,195814300,67982954,74031969752,73049759495,256576740,89879660,2.95207E+11,2.51149E+11,1832.14,1841.13,1777.54,1775.79,1449.39,1443.44,460.16,533.03,4158616,342865,1395855,1530098,587867,301931,,,,,4329879,637070,356935,28.6,58047,83006,30.5,42.8,26.7,12875587,6218422,2065991,102611,25669,27255,37014,35250,12682034,13.3,10.7,76,26,63.4,10.6,,,,,,,,0
622000,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2008,622000,,9629093583,2592250771,9149792906,2463277944,,401677686,3.773708087,185935472,64870947,67911728715,66938310306,195814300,67982954,74031969752,73049759495,256576740,89879660,2.95207E+11,2.51149E+11,1832.14,1841.13,1777.54,1775.79,1449.39,1443.44,460.16,533.03,4139921,346835,1379376,1523876,585925,303909,,,,,4368849,690500,379427,28.5,60264,85966,29.9,42,28.1,12872808,6321223,2047928,129074,26289,27725,37364,31297,12676390,14,10.6,75.4,25.7,63.5,10.8,,,,,,,,0
622000,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2009,622000,,8954228846,2538348708,8508524144,2412052831,,400436151,4.031731354,185935472,64870947,67911728715,66938310306,195814300,67982954,74031969752,73049759495,256576740,89879660,2.95207E+11,2.51149E+11,1832.14,1841.13,1777.54,1775.79,1449.39,1443.44,460.16,533.03,4142093,344855,1379800,1504465,599839,313134,,,,,4274749,626905,360028,27.9,58525,82000,30.4,43.4,26.2,12874797,6350331,1973591,116863,24955,26961,36765,30986,12665582,14.8,10.8,74.4,25.2,63.9,10.9,,,,,,,,0
622000,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2010,622000,,8701566099,2410541691,8268430797,2290620031,,381662173,3.837869005,185935472,64870947,67911728715,66938310306,195814300,67982954,74031969752,73049759495,256576740,89879660,2.95207E+11,2.51149E+11,1832.14,1841.13,1777.54,1775.79,1449.39,1443.44,460.16,533.03,4188650,360340,1398045,1532693,591894,305678,,,,,4170328,609639,349016,28.1,56691,80086,31.5,42.6,25.9,12849383,6350958,1967146,122881,24990,26399,36343,30821,12658588,,,,24.4,64.5,11.1,,,,,,,,0
622000,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2011,622000,,8718141214,2280887620,8284178916,2167407140,,412471048,4.151688072,185935472,64870947,67911728715,66938310306,195814300,67982954,74031969752,73049759495,256576740,89879660,2.95207E+11,2.51149E+11,1832.14,1841.13,1777.54,1775.79,1449.39,1443.44,460.16,533.03,4194650,375182,1432321,1520924,576046,290177,,,,,4215392,589332,355811,28.6,56653,82061,32.2,41.1,26.7,12944801,6480687,1929962,124125,24693,26082,36592,30154,12755538,,,,24.1,64.6,11.3,,,,,,,,0
622000,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2012,622000,,8725170419,2240198029,8291022297,2128737465,,417803170,inf,185935472,64870947,67911728715,66938310306,195814300,67982954,74031969752,73049759495,256576740,89879660,2.95207E+11,2.51149E+11,1832.14,1841.13,1777.54,1775.79,1449.39,1443.44,460.16,533.03,4227028,371482,1441544,1550203,564003,299796,,,,,4334502,592644,350692,28.9,57271,82406,31.5,41.2,27.3,13052921,6573134,1916852,132001,25136,25771,37133,31154,12862222,,,,23.7,64.6,11.7,,,,,,,,0
622000,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2013,622000,,8715888419,2253408073,8282212152,2141472203,,408476013,inf,185935472,64870947,67911728715,66938310306,195814300,67982954,74031969752,73049759495,256576740,89879660,2.95207E+11,2.51149E+11,1832.14,1841.13,1777.54,1775.79,1449.39,1443.44,460.16,533.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
622000,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2014,622000,,8504686472,2253752523,8081532219,2141809573,,410815338,inf,185935472,64870947,67911728715,66938310306,195814300,67982954,74031969752,73049759495,256576740,89879660,2.95207E+11,2.51149E+11,1832.14,1841.13,1777.54,1775.79,1449.39,1443.44,460.16,533.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
622000,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2015,622000,,7998398220,2235637631,7600434629,2124609225,,413662761,inf,185935472,64870947,67911728715,66938310306,195814300,67982954,74031969752,73049759495,256576740,89879660,2.95207E+11,2.51149E+11,1832.14,1841.13,1777.54,1775.79,1449.39,1443.44,460.16,533.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
622000,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2016,622000,,7261055523,2212992088,6899776693,2103098858,,389068838,inf,185935472,64870947,67911728715,66938310306,195814300,67982954,74031969752,73049759495,256576740,89879660,2.95207E+11,2.51149E+11,1832.14,1841.13,1777.54,1775.79,1449.39,1443.44,460.16,533.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
622000,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2017,622000,,6799690357,2186146543,6461348022,2077585351,,352853168,inf,185935472,64870947,67911728715,66938310306,195814300,67982954,74031969752,73049759495,256576740,89879660,2.95207E+11,2.51149E+11,1832.14,1841.13,1777.54,1775.79,1449.39,1443.44,460.16,533.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2018,622000,,6338325191,2159300998,6022919351,2052071844,0,316637498,#VALUE!,185935472,64870947,67911728715,66938310306,195814300,67982954,74031969752,73049759495,256576740,89879660,2.95207E+11,2.51149E+11,1832.14,1841.13,1777.54,1775.79,1449.39,1443.44,460.16,533.03,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
31140,"Louisville/Jefferson County, KY-IN Metro Area",Bus,2005,31140,31140,14567286,7983030,14567286,7983030,,51450,0.003531886,972546,431679,1265426827,1234700540,972546,431679,1265426827,1234700540,1283566,559837,10867998088,10647084608,100,100,100,100,75.77,77.11,11.64,11.6,,,,,,,189479.5,198634,13381,2.246666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
31140,"Louisville/Jefferson County, KY-IN Metro Area",Bus,2006,31140,31140,15747264,8090594,15747264,8090594,,6522653,0.414208652,972546,431679,1265426827,1234700540,972546,431679,1265426827,1234700540,1283566,559837,10867998088,10647084608,100,100,100,100,75.77,77.11,11.64,11.6,,,,,,,188898.6,204013,13289,2.54425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
31140,"Louisville/Jefferson County, KY-IN Metro Area",Bus,2007,31140,31140,15578878,8124158,15578878,8124158,,6629924,0.425571341,972546,431679,1265426827,1234700540,972546,431679,1265426827,1234700540,1283566,559837,10867998088,10647084608,100,100,100,100,75.77,77.11,11.64,11.6,,,,,,,188317.7,204806,12424,2.821583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
31140,"Louisville/Jefferson County, KY-IN Metro Area",Bus,2008,31140,31140,15776321,7912713,15776321,7912713,,8964324,0.568213844,972546,431679,1265426827,1234700540,972546,431679,1265426827,1234700540,1283566,559837,10867998088,10647084608,100,100,100,100,75.77,77.11,11.64,11.6,,,,,,,187736.8,205081,13684,3.2295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
31140,"Louisville/Jefferson County, KY-IN Metro Area",Bus,2009,31140,31140,14055537,7761012,14055537,7761012,,10005124,0.711827944,972546,431679,1265426827,1234700540,972546,431679,1265426827,1234700540,1283566,559837,10867998088,10647084608,100,100,100,100,75.77,77.11,11.64,11.6,,,,,,,187155.9,202621,12423,2.33225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
31140,"Louisville/Jefferson County, KY-IN Metro Area",Bus,2010,31140,31140,13610358,7007896,13610358,7007896,,9403575,0.690913127,972546,431679,1265426827,1234700540,972546,431679,1265426827,1234700540,1283566,559837,10867998088,10647084608,100,100,100,100,75.77,77.11,11.64,11.6,510653,40727,174750,192201,73822,29153,186575,207736,12269,2.778083333,483935,53101,10831,24.1,44678,60893,38.5,45.8,15.7,1287271,859882,356714,9060,24860,24182,27125,21301,1263362,,,,24,63.1,12.9,,,,,,,,0
31140,"Louisville/Jefferson County, KY-IN Metro Area",Bus,2011,31140,31140,14232108,7063344,14232108,7063344,,9591789,0.673954203,972546,431679,1265426827,1234700540,972546,431679,1265426827,1234700540,1283566,559837,10867998088,10647084608,100,100,100,100,75.77,77.11,11.64,11.6,499056,42182,167074,190151,71697,27952,185994.1,200350,12442,3.531833333,494184,45256,11220,24.1,47580,64643,37.1,45.2,17.7,1296820,868645,357161,8864,25369,24521,28291,23147,1270123,,,,23.8,63.2,13,,,,,,,,0
31140,"Louisville/Jefferson County, KY-IN Metro Area",Bus,2012,31140,31140,16469664,7140189,16469664,7140189,,10160167,0.616901899,972546,431679,1265426827,1234700540,972546,431679,1265426827,1234700540,1283566,559837,10867998088,10647084608,100,100,100,100,75.77,77.11,11.64,11.6,510269,41193,171258,196507,71603,29708,185413.2,200895,12127,3.613333333,496518,55792,10684,23.7,48895,64165,36.6,45.8,17.6,1302457,866206,362297,8741,25630,25153,27482,25714,1276908,,,,23.6,62.9,13.5,,,,,,,,0
31140,"Louisville/Jefferson County, KY-IN Metro Area",Bus,2013,31140,31140,14825986,7007719,14825986,7007719,,11296210,0.761919646,972546,431679,1265426827,1234700540,972546,431679,1265426827,1234700540,1283566,559837,10867998088,10647084608,100,100,100,100,75.77,77.11,11.64,11.6,494276,38794,168392,184943,69349,32798,184832.3,207273,12191,3.518416667,498997,49203,10072,23.3,50905,69070,34,46.3,19.7,1262928,838864,353326,8244,26726,26028,29795,29567,1237895,13.8,8.8,77.3,23.1,62.9,14,,,,,,,,0
31140,"Louisville/Jefferson County, KY-IN Metro Area",Bus,2014,31140,31140,14496643,7060701,14496643,7060701,,11191082,0.771977485,972546,431679,1265426827,1234700540,972546,431679,1265426827,1234700540,1283566,559837,10867998088,10647084608,100,100,100,100,75.77,77.11,11.64,11.6,493973,40719,173324,184632,69132,26166,184251.4,208537,11779,3.3645,488568,56482,12028,23.7,50932,68897,34.1,45.7,20.2,1265210,845364,340874,9142,26851,25970,30537,25489,1237463,14.5,9.1,76.4,23.3,62.3,14.4,,,,,,,,0
31140,"Louisville/Jefferson County, KY-IN Metro Area",Bus,2015,31140,31140,13803571,7055898,13803571,7055898,,11260600,0.815774411,972546,431679,1265426827,1234700540,972546,431679,1265426827,1234700540,1283566,559837,10867998088,10647084608,100,100,100,100,75.77,77.11,11.64,11.6,496455,39905,169495,188425,68815,29815,183670.5,208679,11881,2.40275,501020,53519,11502,24.1,52898,71307,32.4,46.8,20.8,1279335,842965,362420,10263,27486,26711,30447,39603,1253866,13.4,8.2,78.5,22.9,62.4,14.7,,,,,,,,0
