,CLUSTER_GT_8_GROUPS,Mode,Year,Unnamed: 0,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_APTA,CBSA,PROBLEM_FLAG,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_ADJ,FARE_per_UPT,FARE_ADJ_ORIGINAL,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_GT_NEW_11.1,CLUSTER_GT_ORIGINAL.1,CLUSTER_APTA.1,min_year,VRM_ADJ_LAGGED_1,VRM_ADJ_LAGGED_2,VRM_ADJ_LAGGED_3,FARE_per_UPT_LAGGED_1,FARE_per_UPT_LAGGED_2,FARE_per_UPT_LAGGED_3,AVG_SPEED_LAGGED_1,AVG_SPEED_LAGGED_2,AVG_SPEED_LAGGED_3,TNC_FLAG_LAGGED_1,TNC_FLAG_LAGGED_2,TNC_FLAG_LAGGED_3,FARE_per_UPT_2018_LAGGED_1,FARE_per_UPT_2018_LAGGED_2,FARE_per_UPT_2018_LAGGED_3,dockCt_LAGGED_1,dockCt_LAGGED_2,dockCt_LAGGED_3,docklessCt_LAGGED_1,docklessCt_LAGGED_2,docklessCt_LAGGED_3,scooterCt_LAGGED_1,scooterCt_LAGGED_2,scooterCt_LAGGED_3,TNC_FLAG_LAGGED_4,TNC_FLAG_LAGGED_5
116,C,Bus,2016,24033,90,18,200,302940,0.0,284590272.8,152712574.485,284590272.8,152712574.485,11515814.581,1176515110.98,37.334,1176515110.98,14625032646,22940533.0,13686248.0,5695184.0,397134.0,255904.0,245040.0,287246.0,22519756.0,131.79999999999998,80.3,687.6999999999999,208.1,560.3,131.6,8292441.0,642542.0,2933183.0,3114106.0,1107505.0,495105.0,73.39999999999999,505057.0,691429.0,284.9,393.7,221.39999999999998,553518.5099999999,10472367.83,11025886.33,44.42,855.5799999999999,20.28,679225.5999999999,6906584.0,118.42000000000002,9.450000000000001,18129,8,16,1235340866.6,268699.2,257292.0,301608.3,530309.8500000001,726000.45,21.293999999999997,39.200700000000005,245,0,0,16128.0,0.0,5.0,0,0,0,284590272.8,-8715358.09,-0.32328254500000003,-31.009399343000002,31320918,152712574.485,6435638.694999999,0.40991277400000004,42.348353575999994,-19485355.5,11515814.581,407387.5267,0.33599983,34.581145207000006,-547562.25,270580133.0,-11522192.0,-0.425622281,-40.89302977999999,-43240950,9.143744935,-0.166136426,-0.18764843,-17.865251178999998,-182.8802376,118.42000000000002,0.8899999999999999,0.07286963599999999,7.427962233,-198,0.0,0.0,0.0,0.0,-1789847280,0.0,0.0,0.0,0.0,2448861606,0.0,0.0,0.0,0.0,188710966.79999998,0.0,0.0,0.0,0.0,-43960881150,0.0,0.0,0.0,0.0,-213.20726939999997,0.0,0.0,0.0,0.0,-558,90,18,200,18018,146276935.79000002,140178925.01599997,137293149.345,37.6318,37.752500000000005,36.8471,117.53,118.06,119.04,8,6,2,39.889708,40.01765,39.794868,125,0,0,0,0,0,0,0,0,0,0
117,C,Bus,2017,24042,90,18,200,302940,0.0,269989756.03999996,155665614.052,269989756.03999996,155665614.052,11808537.550099999,1140994302.93,38.420700000000004,1140994302.93,14625032646,23214969.0,13818173.0,5773910.0,409145.0,265098.0,255194.0,294559.0,22776526.0,127.60000000000002,78.1,694.1999999999999,205.9,558.9,135.2,8377832.0,622727.0,2901537.0,3172437.0,1155282.0,525849.0,70.03,525546.0,717267.0,273.59999999999997,390.4999999999999,235.89999999999998,490798.58999999997,10708582.74,11199381.34,39.040000000000006,860.96,22.720000000000002,679225.5999999999,6959254.0,117.82999999999998,9.179999999999998,18129,9,24,1163814189.0600002,270399.96,260297.87999999998,300450.18000000005,536056.92,731612.34,23.1744,39.189114000000004,416,0,0,16128.0,0.0,6.0,0,0,0,269989756.03999996,-14600516.759999998,-0.45297986,-43.297459278,31320918,155665614.052,2953039.567,0.19988648900000006,20.572356484,-19485355.5,11808537.550099999,292722.9691,0.242350967,24.885117877,-547562.25,262572187.0,-8007946.0,-0.22099185899999998,-21.17156028,-43240950,9.135008266,-0.008736669000000002,-0.028899829999999974,-1.391575226,-182.8802376,117.82999999999998,-0.59,-0.042243512000000004,-4.197547001999999,-198,0.0,0.0,0.0,0.0,-1789847280,0.0,0.0,0.0,0.0,2448861606,0.0,0.0,0.0,0.0,188710966.79999998,0.0,0.0,0.0,0.0,-43960881150,0.0,0.0,0.0,0.0,-213.20726939999997,0.0,0.0,0.0,0.0,-558,90,18,200,18018,152712574.485,146276935.79000002,140178925.01599997,37.334,37.6318,37.752500000000005,118.42000000000002,117.53,118.06,8,8,6,39.200700000000005,39.889708,40.01765,245,125,0,0,0,0,0,0,0,2,0
118,C,Bus,2018,24051,90,18,200,302940,1.0,236268380.283,145144789.76999998,236268380.283,145144789.76999998,10870072.442499999,1096774126.1599998,148.56130000000002,1096774126.1599998,14625032646,23471831.0,13951021.5,5831484.0,424559.0,273395.0,264209.75,302023.25,23019676.75,123.02999999999999,75.68,701.3300000000002,204.01999999999998,557.4399999999999,138.6,8459678.75,605127.75,2873703.75,3220805.25,1203126.25,556915.75,67.32,545425.0,744335.75,262.2,387.28000000000003,250.60999999999999,449990.91000000003,10878269.370000001,11328260.3,35.69,864.31,25.68,0.0,7009182.5,123.32,9.0,18129,9,33,1096774126.1599998,273395.0,264209.75,302023.25,545425.0,744335.75,25.68,148.56130000000002,500,1,9,16128.0,0.0,6.0,816,576,687,236268380.283,-33721375.760000005,-3.464860146,-99.33168052,31320918,145144789.76999998,-10520824.285,-2.1799260780000003,-63.995903274,-19485355.5,10870072.442499999,-938465.1073,-2.548563663,-71.88880654,-547562.25,253685679.5,-8886507.5,-0.296830572,-28.690323596,-43240950,37.318364020000004,28.183355751999997,2.9898059279999996,2848.1401527120006,-182.8802376,123.32,5.489999999999999,0.369697817,42.623137907,-198,0.0,0.0,0.0,0.0,-1789847280,0.0,0.0,0.0,0.0,2448861606,0.0,0.0,0.0,0.0,188710966.79999998,0.0,0.0,0.0,0.0,-43960881150,0.0,0.0,0.0,0.0,-213.20726939999997,0.0,0.0,0.0,0.0,-558,90,18,200,18018,155665614.052,152712574.485,146276935.79000002,38.420700000000004,37.334,37.6318,117.82999999999998,118.42000000000002,117.53,9,8,8,39.189114000000004,39.200700000000005,39.889708,416,245,125,0,0,0,0,0,0,6,2
119,C,Rail,2002,5384,20,4,46,65120,1.0,374856.6,385062.1825,374856.6,385062.1825,37572.7225,1593236.925,5.3142,1593236.925,5914441562,6676437.562000001,3896684.9535000003,2082093.6871000002,96822.17188,50834.07813,48662.54688,54336.42188,6832368.09,23.869999999999997,15.79,160.34,52.59,120.9,26.5,2877651.96,223975.21000000002,1081875.18,1114123.71,332011.2,125666.68,15.79,83128.37501,109693.65625,85.75999999999999,88.72999999999999,25.51,209256.5,3219974.25,3429230.75,12.05,187.95,2.6900000000000004,0.0,1585701.0,15.28,2.8,4027,0,0,2230531.695,71167.70938,68127.56563,76070.99063000001,116379.72501,153571.11875,3.766,7.4398800000000005,0,0,0,4030.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6960204,0.0,0.0,0.0,0.0,-4330079.0,0.0,0.0,0.0,0.0,-121680.5,0.0,0.0,0.0,0.0,-9609100,0.0,0.0,0.0,0.0,-40.6400528,0.0,0.0,0.0,0.0,-44,374856.6,0.0,0.0,0.0,-397743840,385062.1825,0.0,0.0,0.0,544191468,37572.7225,0.0,0.0,0.0,41935770.4,782805.0,0.0,0.0,0.0,-9769084700,3.6554221589999996,0.0,0.0,0.0,-47.3793932,15.28,0.0,0.0,0.0,-124,20,4,46,4004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,2
120,C,Rail,2003,5386,20,4,46,65120,0.0,632413.795,335675.9125,632413.795,335675.9125,40899.7325,2941645.265,9.6693,2941645.265,5914441562,6794002.751,3976635.188,2091512.2505,97791.3125,50833.6875,48632.8125,53786.3125,6888747.630000001,24.14,15.93,159.92,51.32,121.58,27.1,2858763.12,218863.19,1075019.3199999998,1106999.19,332321.19,125560.25,15.39,86295.5,114392.375,82.74,89.39,27.869999999999997,226909.25,3214377.25,3441286.5,12.65,187.35,3.08,0.0,1592377.0,15.77,2.74,4027,0,0,4030054.013,69642.15188,66626.95313,73687.24812999999,118224.83501000001,156717.55375000002,4.2196,13.246941,0,0,0,4030.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6960204,0.0,0.0,0.0,0.0,-4330079.0,0.0,0.0,0.0,0.0,-121680.5,0.0,0.0,0.0,0.0,-9609100,0.0,0.0,0.0,0.0,-40.6400528,0.0,0.0,0.0,0.0,-44,632413.795,257557.195,1.2599821969999998,470.41304454,-397743840,335675.9125,-49386.270000000004,1.2948856729999998,403.71233206999995,544191468,40899.7325,3327.01,1.2331144520000001,386.11133525,41935770.4,846844.0,64039.0,-0.578017534,inf,-9769084700,4.703126154,1.047703995,-0.04664091099999999,inf,-47.3793932,15.77,0.49,0.061599123,6.256093598,-124,20,4,46,4004,385062.1825,42729629.79,40559728.03,5.3142,8.045200000000001,8.4224,15.28,27.520000000000003,27.47,0,2,2,7.4398800000000005,8.045200000000001,8.590848000000001,0,157,127,0,0,0,0,1,0,2,2
121,C,Rail,2004,5388,20,4,46,65120,0.0,1367863.3824999998,363359.585,1367863.3824999998,363359.585,43861.59,2972633.94,6.1117,2972633.94,5914441562,6913386.0,4058045.25,2101161.0,98566.75,50796.25,48585.75,53160.75,6945816.5,24.43,16.08,159.5,50.03,122.28,27.71,2839718.5,213629.25,1067895.75,1099915.25,332759.25,125519.0,15.0,89458.0,119090.5,79.72999999999999,90.05000000000001,30.23,219175.90999999997,3254800.25,3473976.16,11.93,188.07,3.68,0.0,1599053.0,15.530000000000001,2.66,4027,0,0,3953603.1402000003,67559.0125,64619.0475,70703.7975,118979.13999999998,158390.365,4.8944,8.128561,0,0,0,4030.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6960204,0.0,0.0,0.0,0.0,-4330079.0,0.0,0.0,0.0,0.0,-121680.5,0.0,0.0,0.0,0.0,-9609100,0.0,0.0,0.0,0.0,-40.6400528,0.0,0.0,0.0,0.0,-44,1367863.3824999998,735449.5875,1.612670493,441.105009157,-397743840,363359.585,27683.6725,0.12082820600000001,12.597974037,544191468,43861.59,2961.8575,0.11947312799999998,12.915413577999999,41935770.4,815101.0,-31743.0,-0.08496958100000002,-6.517694856999999,-9769084700,1.935078849,-2.768047305,-1.75690367,-68.27736883,-47.3793932,15.530000000000001,-0.24,0.0006462039999999974,0.21272844800000001,-124,20,4,46,4004,335675.9125,385062.1825,42729629.79,9.6693,5.3142,8.045200000000001,15.77,15.28,27.520000000000003,0,0,2,13.246941,7.4398800000000005,8.045200000000001,0,0,157,0,0,0,0,0,1,2,2
122,C,Rail,2005,5390,20,4,46,65120,0.0,2303418.69,648623.3325,2303418.69,648623.3325,66877.215,3144634.6550000003,4.8825,3144634.6550000003,5914441562,7025497.0,4133616.0,2109889.0,100117.0,50907.0,48608.0,52837.0,7000128.0,24.7,16.2,159.1,48.8,122.9,28.3,2821297.0,208883.0,1061843.0,1092669.0,332685.0,125217.0,14.65,92639.0,123791.0,76.7,90.7,32.6,203879.58000000002,3263763.83,3467643.41,10.94,189.06,4.55,188448.0,1605729.0,16.25,2.58,4027,0,0,4056578.705,65670.03,62704.31999999999,68159.73,119504.31,159690.39,5.8695,6.298425,0,0,0,4030.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6960204,0.0,0.0,0.0,0.0,-4330079.0,0.0,0.0,0.0,0.0,-121680.5,0.0,0.0,0.0,0.0,-9609100,0.0,0.0,0.0,0.0,-40.6400528,0.0,0.0,0.0,0.0,-44,2303418.69,935555.3075,0.8392973260000001,111.33290038,-397743840,648623.3325,285263.7475,0.697956969,102.069061227,544191468,66877.215,23015.625,0.6437378460000001,89.75502114,41935770.4,895572.0,80471.0,0.198159926,21.737953182000002,-9769084700,1.452019467,-0.483059382,-0.702210848,-58.13074114,-47.3793932,16.25,0.7200000000000001,0.054400981,5.716075483000001,-124,20,4,46,4004,363359.585,335675.9125,385062.1825,6.1117,9.6693,5.3142,15.530000000000001,15.77,15.28,0,0,0,8.128561,13.246941,7.4398800000000005,0,0,0,0,0,0,0,0,0,2,2
123,C,Rail,2006,5392,20,4,46,65120,0.0,2887907.098,725558.63,2887907.098,725558.63,73418.54250000001,4677893.93,5.9744,4677893.93,5914441562,7166697.0,4232544.0,2122300.0,98568.0,50425.0,48353.0,51306.0,7065469.0,25.0,16.4,158.60000000000002,47.3,123.80000000000001,28.9,2800383.0,202186.0,1051507.0,1086072.0,334660.0,125958.0,14.129999999999999,95746.0,128482.0,73.7,91.4,34.900000000000006,199691.33,3274528.67,3474220.0,10.55,189.45,5.13,188448.0,1612405.0,16.259999999999998,2.5,4027,0,0,5847367.413000001,63031.25,60441.25,64132.5,119682.5,160602.5,6.4125,7.468,0,0,0,4030.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6960204,0.0,0.0,0.0,0.0,-4330079.0,0.0,0.0,0.0,0.0,-121680.5,0.0,0.0,0.0,0.0,-9609100,0.0,0.0,0.0,0.0,-40.6400528,0.0,0.0,0.0,0.0,-44,2887907.098,584488.4079999999,0.29851550000000004,34.131875005999994,-397743840,725558.63,76935.2975,0.124345922,13.297556587,544191468,73418.54250000001,6541.3275,0.122217174,13.083054657,41935770.4,1531659.0,636087.0,0.982271307,143.00855662,-9769084700,1.808985527,0.35696606,0.620758472,77.43080396,-47.3793932,16.259999999999998,0.01,0.0021482289999999998,0.215053763,-124,20,4,46,4004,648623.3325,363359.585,335675.9125,4.8825,6.1117,9.6693,16.25,15.530000000000001,15.77,0,0,0,6.298425,8.128561,13.246941,0,0,0,0,0,0,0,0,0,0,2
124,C,Rail,2007,8145,30,6,67,100500,1.0,4367867.417,968165.9616,4367867.417,968165.9616,106079.00349999999,14022653.561,12.2492,14022653.561,6564345100,8221904.0,5010880.0,2297474.0,116306.0,75120.0,71041.0,84209.0,8096521.0,40.0,26.0,233.90000000000003,70.2,188.0,41.8,3156539.0,233791.0,1193351.0,1219074.0,372377.0,137946.0,22.62,147258.0,199807.0,107.39999999999999,137.1,55.5,231233.0,3735541.58,3966774.58,15.440000000000001,284.56,8.33,231072.0,2072292.0,23.580000000000002,3.63,6042,0,0,16967410.812,90895.2,85959.61,101892.88999999998,178182.18,241766.46999999997,10.0793,14.821532,0,0,0,6047.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,4367867.417,-2296.1699999999983,0.057335830000000004,6.04773096,-596615760,968165.9616,15935.675,0.039259126000000005,3.965458945,816287202,106079.00349999999,771.8399999999999,-0.004708836999999997,-0.40836819400000035,62903655.599999994,2940831.0,144005.0,0.192176417,20.223817091,-14653627050,2.8865401549999996,0.044769762000000005,0.069794204,7.1701611000000005,-71.0690898,23.580000000000002,0.21,0.044078489000000005,4.5064377680000005,-186,30,6,67,6011,725558.63,648623.3325,363359.585,5.9744,4.8825,6.1117,16.259999999999998,16.25,15.530000000000001,0,0,0,7.468,6.298425,8.128561,0,0,0,0,0,0,0,0,0,1,0
125,C,Rail,2008,8148,30,6,67,100500,0.0,7217702.086999999,1379545.1445,7217702.086999999,1379545.1445,157397.7053,33801024.205,13.9963,33801024.205,6564345100,8292900.0,5131794.0,2283511.0,125650.0,75147.0,71884.0,82323.0,8166631.0,40.9,27.0,232.10000000000002,70.0,188.0,42.0,3136776.0,243830.0,1207816.0,1187047.0,364070.0,134013.0,23.9,146355.0,201102.0,107.5,135.1,57.400000000000006,287220.41,3658646.91,3945867.33,19.82,280.18,9.719999999999999,231072.0,2070756.0,24.59,3.51,6042,0,0,39547198.316,87921.99,84104.28,96317.91,171235.35,235289.34,11.3724,16.375670999999997,0,0,0,6047.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,7217702.086999999,2849834.67,0.816634097,186.59499526,-596615760,1379545.1445,411379.1829,0.9444807440000001,209.64737610400002,816287202,157397.7053,51318.701799999995,0.788469442,168.61896715,62903655.599999994,5784581.0,2843750.0,1.21780667,226.79301116500002,-14653627050,3.241837531,0.355297376,0.300322741,33.157075596,-71.0690898,24.59,1.01,0.153844404,16.227405787000002,-186,30,6,67,6011,968165.9616,7717775.907000001,7706753.4245,12.2492,12.8401,11.5356,23.580000000000002,28.93,28.769999999999996,0,1,1,14.821532,14.3337,13.084586999999999,0,93,75,0,0,0,0,0,0,1,1
126,C,Rail,2009,8151,30,6,67,100500,0.0,7336788.377,1448204.2145,7336788.377,1448204.2145,163793.3947,39011463.985,14.912500000000001,39011463.985,6564345100,8340690.0,5143109.0,2273520.0,128116.0,71984.0,68026.0,79691.0,8229626.0,46.0,29.1,224.79999999999998,69.5,188.4,42.099999999999994,3175751.0,257330.0,1245762.0,1196999.0,352498.0,123162.0,25.070000000000004,138815.0,189745.0,115.69999999999999,132.8,51.5,496888.92,3443455.0,3940343.91,32.76,267.24,6.959999999999999,231072.0,2069220.0,24.95,3.51,6042,0,0,45643412.858,84221.28,79590.42,93238.47,162413.55,222001.65,8.1432,17.447625,0,0,0,6047.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,7336788.377,119086.29000000001,0.072670416,7.411825275,-596615760,1448204.2145,68659.07,0.014018665000000013,2.1393530589999994,816287202,163793.3947,6395.6894,-0.019341726000000004,-1.1311091789999992,62903655.599999994,6361870.0,577289.0,-0.046346795,-0.008047386999999517,-14653627050,3.2815218870000002,0.039684356000000004,-0.11901721,-6.177588233999999,-71.0690898,24.95,0.36,0.033672337000000004,3.419638106,-186,30,6,67,6011,1379545.1445,968165.9616,7717775.907000001,13.9963,12.2492,12.8401,24.59,23.580000000000002,28.93,0,0,1,16.375670999999997,14.821532,14.3337,0,0,93,0,0,0,0,0,0,1,1
127,C,Rail,2010,8154,30,6,67,100500,0.0,8621796.647999998,1555861.0920000002,8621796.647999998,1555861.0920000002,182786.1428,46130220.635,13.729099999999999,46130220.635,6564345100,8254286.0,5075850.0,2250149.0,123728.0,73427.0,69953.0,82451.0,8157579.0,0.0,0.0,0.0,68.6,188.5,42.9,3223105.0,276035.0,1274034.0,1197952.0,345277.0,129807.0,26.53,137879.0,189038.0,115.70000000000002,132.0,52.300000000000004,482352.51,3521497.41,4003849.92,32.63,267.37,8.27,231072.0,2067684.0,24.450000000000003,3.4499999999999997,6042,0,0,53049753.734,84441.04999999999,80445.95,94818.65,158560.84999999998,217393.7,9.5105,15.788465,0,0,0,6047.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,8621796.647999998,1285008.271,0.28321120499999997,31.242081915,-596615760,1555861.0920000002,107656.8775,0.08158003299999998,9.43302589,816287202,182786.1428,18992.7481,0.132937052,15.066850975000001,62903655.599999994,7397716.0,1035846.0,0.136127363,16.614367591,-14653627050,2.979748486,-0.301773401,-0.198809261,-18.367489541,-71.0690898,24.450000000000003,-0.5,-0.05059690100000001,-4.9842979960000005,-186,30,6,67,6011,1448204.2145,1379545.1445,968165.9616,14.912500000000001,13.9963,12.2492,24.95,24.59,23.580000000000002,0,0,0,17.447625,16.375670999999997,14.821532,0,0,0,0,0,0,0,0,0,1,1
128,C,Rail,2011,8157,30,6,67,100500,0.0,9264505.126,1500115.2236,9264505.126,1500115.2236,184435.6106,49284505.595,15.524899999999999,49284505.595,6564345100,8301645.0,5134077.0,2223216.0,135726.0,73798.0,70684.0,82408.0,8194619.0,0.0,0.0,0.0,67.9,188.8,43.3,3202752.0,284134.0,1267051.0,1181384.0,345532.0,124651.0,27.65,136804.0,190599.0,118.70000000000002,127.3,54.0,409029.57999999996,3549948.58,3958978.17,28.91,271.09000000000003,10.479999999999999,231072.0,2066148.0,24.24,3.3600000000000003,6042,0,0,55198646.262,82653.76,79166.08,92296.95999999999,153220.48,213470.87999999998,11.7376,17.387887999999997,0,0,0,6047.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,9264505.126,642708.478,-0.086064895,-5.640748858999999,-596615760,1500115.2236,-55745.86839999999,-0.044935839,-4.073575431,816287202,184435.6106,1649.4678,-0.026614677000000003,-2.3024602819999993,62903655.599999994,7869286.0,471570.0,0.15726754399999998,16.277382877,-14653627050,3.3165810010000003,0.336832515,0.164032667,20.863725028,-71.0690898,24.24,-0.21000000000000005,-0.016931819999999993,-1.4197049489999998,-186,30,6,67,6011,1555861.0920000002,1448204.2145,1379545.1445,13.729099999999999,14.912500000000001,13.9963,24.450000000000003,24.95,24.59,0,0,0,15.788465,17.447625,16.375670999999997,0,0,0,0,0,0,0,0,0,0,1
129,C,Rail,2012,8160,30,6,67,100500,0.0,9822162.098000001,1485585.2713000001,9822162.098000001,1485585.2713000001,187338.8958,46049638.77,16.1208,46049638.77,6564345100,8340312.0,5140587.0,2227063.0,137894.0,75095.0,70600.0,83262.0,8235091.0,0.0,0.0,0.0,67.1,188.2,44.7,3241186.0,293835.0,1286105.0,1184612.0,349200.0,127434.0,27.52,139091.0,195913.0,116.6,126.8,56.6,357539.5,3622168.33,3979707.83,25.299999999999997,274.70000000000005,10.719999999999999,231072.0,2067472.0,23.669999999999998,3.2700000000000005,6042,0,0,50194106.262,81853.54999999999,76954.0,90755.58,151609.19,213545.16999999998,11.6848,17.571672,0,0,0,6047.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,9822162.098000001,557656.972,-0.14470919599999998,-11.355723226,-596615760,1485585.2713000001,-14529.95229999999,-0.04456217800000001,-1.5949594299999994,816287202,187338.8958,2903.2852000000003,0.037388824000000015,5.927777876,62903655.599999994,7572394.0,-296892.0,0.08450788299999999,12.211950842,-14653627050,3.4937342620000003,0.177153261,0.147764113,20.00386622,-71.0690898,23.669999999999998,-0.57,-0.08383662699999998,-7.997150749000001,-186,30,6,67,6011,1500115.2236,1555861.0920000002,1448204.2145,15.524899999999999,13.729099999999999,14.912500000000001,24.24,24.450000000000003,24.95,0,0,0,17.387887999999997,15.788465,17.447625,0,0,0,0,0,0,0,0,0,0,0
