,CLUSTER_APTA,Mode,Year,Unnamed: 0,CBSA,PROBLEM_FLAG,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_ADJ,FARE_per_UPT,FARE_ADJ_ORIGINAL,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,min_year,VRM_ADJ_LAGGED_1,VRM_ADJ_LAGGED_2,VRM_ADJ_LAGGED_3,FARE_per_UPT_LAGGED_1,FARE_per_UPT_LAGGED_2,FARE_per_UPT_LAGGED_3,AVG_SPEED_LAGGED_1,AVG_SPEED_LAGGED_2,AVG_SPEED_LAGGED_3,TNC_FLAG_LAGGED_1,TNC_FLAG_LAGGED_2,TNC_FLAG_LAGGED_3,FARE_per_UPT_2018_LAGGED_1,FARE_per_UPT_2018_LAGGED_2,FARE_per_UPT_2018_LAGGED_3,dockCt_LAGGED_1,dockCt_LAGGED_2,dockCt_LAGGED_3,docklessCt_LAGGED_1,docklessCt_LAGGED_2,docklessCt_LAGGED_3,scooterCt_LAGGED_1,scooterCt_LAGGED_2,scooterCt_LAGGED_3,TNC_FLAG_LAGGED_4,TNC_FLAG_LAGGED_5,UPT_ADJ_COMPETING,VRM_ADJ_COMPETING,VRH_ADJ_COMPETING,FARE_ADJ_COMPETING,FARE_per_UPT_COMPETING,AVG_SPEED_COMPETING,UPT_ADJ_COMPETING_LAGGED_1,UPT_ADJ_COMPETING_LAGGED_2,UPT_ADJ_COMPETING_LAGGED_3,VRM_ADJ_COMPETING_LAGGED_1,VRM_ADJ_COMPETING_LAGGED_2,VRM_ADJ_COMPETING_LAGGED_3,VRH_ADJ_COMPETING_LAGGED_1,VRH_ADJ_COMPETING_LAGGED_2,VRH_ADJ_COMPETING_LAGGED_3,FARE_ADJ_COMPETING_LAGGED_1,FARE_ADJ_COMPETING_LAGGED_2,FARE_ADJ_COMPETING_LAGGED_3,FARE_per_UPT_COMPETING_LAGGED_1,FARE_per_UPT_COMPETING_LAGGED_2,FARE_per_UPT_COMPETING_LAGGED_3,AVG_SPEED_COMPETING_LAGGED_1,AVG_SPEED_COMPETING_LAGGED_2,AVG_SPEED_COMPETING_LAGGED_3
48,21,Bus,2016,29789,395340,1.0,259367362.239,108917972.604,259367362.239,108917972.604,8844846.0844,1328314237.9800003,63.68469999999999,1328314237.9800003,9374545010,12793545.0,7600266.0,3436904.0,221069.0,368555.0,351222.0,423929.0,12531080.0,156.89999999999998,96.10000000000001,946.7,265.3,759.1,175.6,4866063.0,463669.0,1719775.0,1805149.0,623148.0,254322.0,109.75999999999999,746060.0,1037900.0,351.2,509.50000000000006,339.29999999999995,332995.91,6398609.09,6731605.01,64.84,1235.16,30.27,438284.80000000005,4714619.0,159.89000000000004,13.650000000000004,26184,13,24,1394729949.8599997,386982.75000000006,368783.1,445125.45,783363.0000000001,1089795.0,31.783499999999997,66.868935,224,0,0,22176.0,0.0,6.0,0,0,0,259367362.239,-11447078.269,-0.722020031,-69.731601843,45241326,108917972.604,3006606.796,0.22163369899999996,23.273754338,-28145513.5,8844846.0844,138319.23070000001,0.154251119,15.962894824,-790923.25,287367287.0,-5639832.0,-0.19780078599999995,-16.543549767,-62459150,16.053230755999998,0.46884150300000005,0.400995577,43.87910862399999,-264.16034319999994,159.89000000000004,0.7400000000000002,0.06473540399999997,6.643064342999998,-286,0.0,0.0,0.0,0.0,-2585334960,0.0,0.0,0.0,0.0,3537244542,0.0,0.0,0.0,0.0,272582507.59999996,0.0,0.0,0.0,0.0,-63499050550,0.0,0.0,0.0,0.0,-307.96605579999994,0.0,0.0,0.0,0.0,-806,61,28,26028,105911365.80799998,104444878.52499999,103631232.35900001,60.175599999999996,60.8501,61.2115,159.15,160.71,164.41000000000003,13,10,1,63.786136,64.50110600000001,66.10842,74,0,0,0,0,0,0,0,0,0.0,0.0,45063119.84,17396045.906,968604.7852,374458215.78999996,27.272199999999998,58.3,45323397.083,44481667.802999996,45239507.99,17042000.7582,16753512.105,16467191.1112,927390.9005,910205.1329,1030702.8172,395002929.82000005,376912155.97,383935822.07,27.7236,27.646900000000002,27.2853,58.72,58.370000000000005,53.7
49,21,Bus,2017,29802,395340,1.0,245026999.116,109642291.32399999,245026999.116,109642291.32399999,8959257.810800001,1304012075.6,65.8064,1304012075.6,9374545010,12901573.0,7602600.0,3492454.0,227595.0,378623.0,363713.0,427008.0,12637287.0,156.3,90.30000000000001,953.3,262.3,755.5,182.2,4931812.0,445311.0,1724927.0,1843331.0,639399.0,278844.0,104.01000000000002,768038.0,1069585.0,338.0,504.09999999999997,357.90000000000003,309819.3399999999,6478779.84,6788599.18,58.31,1241.6899999999998,33.940000000000005,438284.80000000005,4737175.0,158.56,13.259999999999996,26184,13,37,1330092317.2,386195.46,370987.26000000007,435548.16000000003,783398.7599999999,1090976.7,34.6188,67.122528,318,1,0,22176.0,0.0,7.0,0,0,0,245026999.116,-14340363.122999998,-0.703852445,-67.313849804,45241326,109642291.32399999,724318.72,-0.05917053100000002,-4.737814791999998,-28145513.5,8959257.810800001,114411.7264,0.03161713599999999,4.3479402369999995,-790923.25,279830995.0,-7536292.0,-0.294737948,-28.370334326000002,-62459150,16.039099052,-0.01413170399999999,0.03227652200000001,4.768770520999999,-264.16034319999994,158.56,-1.33,-0.088266452,-8.515906841,-286,0.0,0.0,0.0,0.0,-2585334960,0.0,0.0,0.0,0.0,3537244542,0.0,0.0,0.0,0.0,272582507.59999996,0.0,0.0,0.0,0.0,-63499050550,0.0,0.0,0.0,0.0,-307.96605579999994,0.0,0.0,0.0,0.0,-806,61,28,26028,108917972.604,105911365.80799998,104444878.52499999,63.68469999999999,60.175599999999996,60.8501,159.89000000000004,159.15,160.71,13,13,10,66.868935,63.786136,64.50110600000001,224,74,0,0,0,0,0,0,0,1.0,0.0,43845067.876,17357029.026,971646.4561000001,383353717.72,29.151600000000002,58.45,45063119.84,45323397.083,44481667.802999996,17396045.906,17042000.7582,16753512.105,968604.7852,927390.9005,910205.1329,374458215.78999996,395002929.82000005,376912155.97,27.272199999999998,27.7236,27.646900000000002,58.3,58.72,58.370000000000005
50,21,Bus,2018,29815,395340,2.0,204817199.33300003,93807679.35399999,204817199.33300003,93807679.35399999,7690711.0017,1291687602.4899998,178.61710000000002,1291687602.4899998,9374545010,12997578.75,7612064.75,3534020.75,232788.5,389861.0,375333.75,434980.25,12731135.0,152.63,85.29,962.1600000000001,259.65000000000003,752.0699999999999,188.33999999999997,4991044.25,433243.75,1724897.25,1875079.5,659257.5,298566.25,100.64999999999999,793423.25,1108271.25,324.60999999999996,497.0,378.46999999999997,284660.47,6565212.929999999,6849873.390000001,52.72,1247.2800000000002,38.57,0.0,4758994.5,162.68999999999997,13.0,26184,13,50,1291687602.4899998,389861.0,375333.75,434980.25,793423.25,1108271.25,38.57,178.61710000000002,401,1,1,22176.0,0.0,10.0,1111,608,995,204817199.33300003,-40209799.78600001,-3.7444061090000003,-125.836006701,45241326,93807679.35399999,-15834611.973,-2.4330369099999998,-89.97875524400001,-28145513.5,7690711.0017,-1268546.8088,-2.6913169299999997,-86.238240914,-790923.25,272768818.0,-7062177.0,-0.30440230400000007,-29.179705764000005,-62459150,44.308159895,28.269060841,3.1825696509999997,2867.824700002,-264.16034319999994,162.68999999999997,4.129999999999999,0.2574259179999999,31.504721665000005,-286,0.0,0.0,0.0,0.0,-2585334960,0.0,0.0,0.0,0.0,3537244542,0.0,0.0,0.0,0.0,272582507.59999996,0.0,0.0,0.0,0.0,-63499050550,0.0,0.0,0.0,0.0,-307.96605579999994,0.0,0.0,0.0,0.0,-806,61,28,26028,109642291.32399999,108917972.604,105911365.80799998,65.8064,63.68469999999999,60.175599999999996,158.56,159.89000000000004,159.15,13,13,13,67.122528,66.868935,63.786136,318,224,74,1,0,0,0,0,0,10.0,1.0,42629836.622999996,17278432.686,983484.3461000001,377529111.63,30.119699999999998,57.75,43845067.876,45063119.84,45323397.083,17357029.026,17396045.906,17042000.7582,971646.4561000001,968604.7852,927390.9005,383353717.72,374458215.78999996,395002929.82000005,29.151600000000002,27.272199999999998,27.7236,58.45,58.3,58.72
51,21,Rail,2002,5073,74460,0.0,22920458.548,5555586.345,22920458.548,5555586.345,298981.1376,114511842.45,13.8616,114511842.45,3473744251,3957253.0939,2916545.0624,780426.5469,26166.84375,72362.39063000001,73041.07813000001,70127.12501,4120387.7699999996,34.839999999999996,24.17,241.17000000000002,79.58,187.32999999999998,33.089999999999996,1694407.2799999998,186164.82,560459.0499999999,629315.6,229685.96000000002,88781.87999999999,31.19,114515.32813000001,151017.31251000002,135.3,135.67000000000002,29.05,118672.83,2092913.4100000001,2211586.25,16.5,283.5,4.16,0.0,1454568.0,54.209999999999994,4.199999999999999,6042,0,0,160316579.43,101307.34688000001,102257.50938,98177.97501,160321.45938000001,211424.23751,5.824,19.40624,0,0,0,6045.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,22920458.548,0.0,0.0,0.0,-596615760,5555586.345,0.0,0.0,0.0,816287202,298981.1376,0.0,0.0,0.0,62903655.599999994,16068993.0,0.0,0.0,0.0,-14653627050,2.928275619,0.0,0.0,0.0,-71.0690898,54.209999999999994,0.0,0.0,0.0,-186,21,12,6006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3.0,3.0,81410505.59,49384187.16,3496200.0324999997,365933355.9,12.9845,42.650000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,21,Rail,2003,5076,74460,0.0,22478287.235,5399386.006999999,22478287.235,5399386.006999999,286261.6673,106849811.09,13.4607,106849811.09,3473744251,4043106.6255,2973282.7505,788077.8125,31851.625,72464.4375,72975.6875,71899.5,4146662.94,35.23,23.95,240.94,78.75999999999999,186.97,34.27,1683825.88,180451.76,565463.8200000001,626813.63,223642.19,87454.51000000001,30.479999999999997,121526.6875,159586.75,128.74,137.56,33.72,125193.75,2089214.0,2214407.74,17.12,282.88,4.8,0.0,1456350.0,54.52,4.11,6042,0,0,146384241.2,99276.27937999999,99976.69188,98502.31500999999,166491.56188,218633.84751000002,6.5760000000000005,18.441159,0,0,0,6045.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,22478287.235,-442171.313,-0.083160394,-7.701776237000001,-596615760,5399386.006999999,-156200.338,-0.08482208699999999,-8.347095634999999,816287202,286261.6673,-12719.4703,-0.16608542499999998,-15.526385354,62903655.599999994,15236182.0,-832811.0,-0.137783005,-13.12922633,-14653627050,2.857996854,-0.070278765,-0.119607104,-10.407799236,-71.0690898,54.52,0.31000000000000005,0.081341002,8.971349057000001,-186,21,12,6006,5555586.345,39323531.099999994,39468269.43,13.8616,25.6762,23.203,54.209999999999994,36.519999999999996,36.54,0,3,3,19.40624,25.6762,23.66706,0,127,92,0,0,0,0,1,0,3.0,3.0,83033862.62,48427018.18,3430224.7615,368564981.0,12.7326,42.82,81410505.59,34883895.121,35748988.416,49384187.16,16059464.528,16112240.033999998,3496200.0324999997,783548.3413000001,775808.6315,365933355.9,329934561.94,336048948.57,12.9845,23.975299999999997,23.3087,42.650000000000006,51.65,52.09
53,21,Rail,2004,5079,74460,0.0,24243903.193,5613266.409,24243903.193,5613266.409,295847.7745,110656462.06,12.9627,110656462.06,3473744251,4130614.5,3031175.0,795821.75,37650.5,72504.25,72835.25,73680.0,4173636.25,35.68,23.73,240.66000000000003,77.96000000000001,186.61,35.46,1672710.5,174601.0,570421.75,624307.5,217409.25,85971.0,29.759999999999998,128518.25,168075.0,122.17999999999999,139.48000000000002,38.35,118621.91,2092353.42,2210975.33,16.13,283.87,5.64,0.0,1458132.0,54.480000000000004,3.99,6042,0,0,147173094.54000002,96430.6525,96870.88249999999,97994.40000000001,170929.27250000002,223539.74999999997,7.5012,17.240391,0,0,0,6045.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,24243903.193,1765615.958,0.178356795,18.945510017,-596615760,5613266.409,213880.40200000003,0.08244656,8.998096878,816287202,295847.7745,9586.1072,0.09508182200000001,9.923680889,62903655.599999994,16113409.0,877227.0,0.23815809300000002,26.290980084,-14653627050,2.811122103,-0.04687475099999999,-0.029094093,0.4342205500000009,-71.0690898,54.480000000000004,-0.040000000000000036,-0.012988372999999998,-1.1917336929999993,-186,21,12,6006,5399386.006999999,5555586.345,39323531.099999994,13.4607,13.8616,25.6762,54.52,54.209999999999994,36.519999999999996,0,0,3,18.441159,19.40624,25.6762,0,0,127,0,0,0,0,0,1,3.0,3.0,85847206.1,47814055.75,3390591.9655,379555113.9,13.0328,42.82,83033862.62,81410505.59,34883895.121,48427018.18,49384187.16,16059464.528,3430224.7615,3496200.0324999997,783548.3413000001,368564981.0,365933355.9,329934561.94,12.7326,12.9845,23.975299999999997,42.82,42.650000000000006,51.65
54,21,Rail,2005,5082,74460,0.0,28176705.185000002,5886166.947000001,28176705.185000002,5886166.947000001,285776.48010000004,119987412.50999999,11.6242,119987412.50999999,3473744251,4211505.0,3084449.0,803195.0,42993.0,72793.0,72995.0,75428.0,4197817.0,35.9,23.5,240.6,77.10000000000001,186.3,36.6,1663731.0,169301.0,575567.0,621818.0,211933.0,85112.0,29.06,135589.0,176888.0,115.60000000000001,141.3,43.099999999999994,108469.91,2118057.17,2226527.08,14.39,285.61,6.8999999999999995,152761.6,1459914.0,59.65,3.87,6042,0,0,154783762.14,93902.97,94163.54999999999,97302.12,174909.81,228185.52,8.901,14.995218000000001,0,0,0,6045.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,28176705.185000002,3932801.9919999996,0.40542256699999996,46.046085256,-596615760,5886166.947000001,272900.538,0.114098518,11.717145768000002,816287202,285776.48010000004,-10071.2944,-0.094404535,-9.095995577,62903655.599999994,17062246.0,948837.0,0.182968168,20.827006978000004,-14653627050,2.4796753469999997,-0.331446756,-0.31406457000000004,-24.226243519,-71.0690898,59.65,5.17,0.208887539,22.223808373,-186,21,12,6006,5613266.409,5399386.006999999,5555586.345,12.9627,13.4607,13.8616,54.480000000000004,54.52,54.209999999999994,0,0,0,17.240391,18.441159,19.40624,0,0,0,0,0,0,0,0,0,3.0,3.0,91021255.34,47853005.45,3366331.3364,391193082.20000005,12.8932,43.34,85847206.1,83033862.62,81410505.59,47814055.75,48427018.18,49384187.16,3390591.9655,3430224.7615,3496200.0324999997,379555113.9,368564981.0,365933355.9,13.0328,12.7326,12.9845,42.82,42.82,42.650000000000006
55,21,Rail,2006,5085,74460,0.0,30975228.67,6082469.797,30975228.67,6082469.797,451721.0692,117814464.03999999,10.2725,117814464.03999999,3473744251,4318865.0,3156196.0,812051.0,50161.0,72086.0,71954.0,77306.0,4233168.0,37.0,23.3,239.6,76.4,185.7,37.9,1646208.0,161798.0,579963.0,619262.0,203430.0,81755.0,28.200000000000003,142343.0,184402.0,109.1,143.5,47.400000000000006,99158.66,2153589.17,2252747.84,12.79,287.21,7.82,152761.6,1461696.0,40.95,3.75,6042,0,0,147268080.06,90107.5,89942.5,96632.5,177928.75,230502.5,9.775,12.840625,0,0,0,6045.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,30975228.67,2798523.4850000003,0.264554085,27.849166254,-596615760,6082469.797,196302.84999999998,0.103349358,10.517436929,816287202,451721.0692,165944.5891,1.090171484,175.989014793,62903655.599999994,16616177.0,-446069.0,-0.10612775600000002,-3.752543789999999,-14653627050,2.1745048750000002,-0.30517047199999997,-0.46517784200000006,-38.455341948000004,-71.0690898,40.95,-18.7,-0.986869737,-65.633336658,-186,21,12,6006,5886166.947000001,5613266.409,5399386.006999999,11.6242,12.9627,13.4607,59.65,54.480000000000004,54.52,0,0,0,14.995218000000001,17.240391,18.441159,0,0,0,0,0,0,0,0,0,0.0,3.0,94476912.26999998,47206027.17,3323546.4985,433167934.4,13.9211,43.510000000000005,91021255.34,85847206.1,83033862.62,47853005.45,47814055.75,48427018.18,3366331.3364,3390591.9655,3430224.7615,391193082.20000005,379555113.9,368564981.0,12.8932,13.0328,12.7326,43.34,42.82,42.82
56,21,Rail,2007,7839,109840,1.0,30176042.229000002,6224871.5326,30176042.229000002,6224871.5326,480380.54610000004,145553277.416,18.9341,145553277.416,4123647789,5350710.0,3926888.0,992471.0,56917.0,98168.0,97550.0,108269.0,5233667.0,49.4,32.699999999999996,317.8,98.4,250.70000000000002,50.900000000000006,2029959.0,193606.0,722403.0,759168.0,250973.0,103809.0,36.19,198473.0,263708.0,139.1,189.4,71.5,122610.5,2661345.58,2783956.08,16.689999999999998,383.31000000000006,11.25,195385.6,1916689.0,47.95,4.84,8057,0,0,176119465.68,118783.28,118035.5,131005.48999999999,240152.33000000002,319086.68000000005,13.6125,22.910261,0,0,0,8062.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,30176042.229000002,-2281442.9299999997,-0.191514447,-17.327899494,-795487680,6224871.5326,-84269.92100000002,-0.023706022,-2.251600496,1088382936,480380.54610000004,-3229.1441,-0.011172859999999996,-0.9363237120000002,83871540.8,20619631.0,2738287.0,0.45711154400000004,63.892663845,-19538169400,3.5664618769999996,0.359172136,0.5510564139999999,68.804097044,-94.7587864,47.95,-0.11,-0.012673027,-1.2511758560000001,-248,31,14,8013,6082469.797,5886166.947000001,5613266.409,10.2725,11.6242,12.9627,40.95,59.65,54.480000000000004,0,0,0,12.840625,14.995218000000001,17.240391,0,0,0,0,0,0,0,0,0,1.0,0.0,96536028.339,52413769.582,3691551.0349999997,510182947.82,22.8226,58.11,94476912.26999998,91021255.34,85847206.1,47206027.17,47853005.45,47814055.75,3323546.4985,3366331.3364,3390591.9655,433167934.4,391193082.20000005,379555113.9,13.9211,12.8932,13.0328,43.510000000000005,43.34,42.82
57,21,Rail,2008,7843,109840,0.0,38200348.702,8414011.174,38200348.702,8414011.174,647234.1853,222637576.67000002,21.1166,222637576.67000002,4123647789,5459495.0,4003397.0,1020387.0,57187.0,100990.0,100680.0,109545.0,5355525.0,49.3,33.5,317.09999999999997,98.1,251.0,50.9,2056583.0,200623.0,723528.0,770429.0,260020.0,101983.0,37.36,204700.0,270536.0,136.6,185.89999999999998,77.5,146182.16999999998,2668946.25,2815128.42,20.110000000000003,379.89,13.04,195385.6,1910259.0,50.129999999999995,4.68,8057,0,0,260485964.64999998,118158.29999999999,117795.59999999999,128167.65,239499.0,316527.12,15.256800000000002,24.706422000000003,0,0,0,8062.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,38200348.702,8024306.473,1.6313339660000001,270.191998895,-795487680,8414011.174,2189139.6414,1.687185235,294.906088942,1088382936,647234.1853,166853.6392,1.456216373,240.17814944699998,83871540.8,29541677.0,8922046.0,1.808224874,302.703385079,-19538169400,3.599444284,0.03298240700000002,0.042424465999999966,12.097083204999997,-94.7587864,50.129999999999995,2.1799999999999997,0.231270048,24.592374359,-248,31,14,8013,6224871.5326,13074687.074000003,12944297.039,18.9341,17.1382,18.2773,47.95,53.620000000000005,72.16999999999999,0,1,1,22.910261,19.706325,21.78138,0,93,75,0,0,0,0,0,0,1.0,1.0,99378910.829,51623340.592999995,3618060.2921,552593459.7,22.413899999999998,57.67,96536028.339,102222853.77199998,99117334.79999998,52413769.582,48424995.328,49097794.442,3691551.0349999997,3523482.5033000004,3562169.161,510182947.82,480762484.09000003,438497851.35,22.8226,20.0655,18.7361,58.11,49.61,49.7
58,21,Rail,2009,7847,109840,0.0,33196894.834000006,9262509.052000001,33196894.834000006,9262509.052000001,730095.3796999999,214092233.67000002,23.8679,214092233.67000002,4123647789,5535364.0,4044631.0,1043947.0,60041.0,99372.0,99445.0,105956.0,5430331.0,55.1,35.599999999999994,309.1,97.7,250.99999999999997,51.300000000000004,2107691.0,215076.0,756765.0,773929.0,258511.0,103410.0,39.370000000000005,194563.0,260670.0,145.5,182.0,72.5,218373.0,2568712.01,2787085.0,30.66,369.34000000000003,9.35,195385.6,1903829.0,50.17,4.68,8057,0,0,250487913.34,116265.24000000002,116350.65000000001,123968.51999999999,227638.71000000002,304983.9,10.9395,27.925443,0,0,0,8062.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,33196894.834000006,-5003453.868,-0.526718685,-45.72803832500001,-795487680,9262509.052000001,848497.878,0.301356733,32.901154998,1088382936,730095.3796999999,82861.1944,0.28980754599999997,31.823246996,83871540.8,28622016.0,-919661.0,0.02056556799999998,5.553177927000002,-19538169400,4.137445109,0.538000825,0.547284252,59.90254342800001,-94.7587864,50.17,0.04000000000000009,0.010466987999999997,1.224760051,-248,31,14,8013,8414011.174,6224871.5326,13074687.074000003,21.1166,18.9341,17.1382,50.129999999999995,47.95,53.620000000000005,0,0,1,24.706422000000003,22.910261,19.706325,0,0,93,0,0,0,0,0,0,1.0,1.0,86957122.16,50242004.553,3557104.7202,589909852.61,26.0858,57.41,99378910.829,96536028.339,102222853.77199998,51623340.592999995,52413769.582,48424995.328,3618060.2921,3691551.0349999997,3523482.5033000004,552593459.7,510182947.82,480762484.09000003,22.413899999999998,22.8226,20.0655,57.67,58.11,49.61
