,CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_2018_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,YEARS_SINCE_TNC_BUS_FAC_cumsum,YEARS_SINCE_TNC_RAIL_FAC_cumsum,BIKE_SHARE_FAC_cumsum,scooter_flag_FAC_cumsum,Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_2018_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL_FAC_cumsum,UPT_ADJ_BIKE_SHARE_FAC_cumsum,UPT_ADJ_scooter_flag_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum
50,2.0,0,2018,1464,775448625.4570003,796520522.535,777066489.9180001,-19454032.61699979,817655125.3602574,-2322135.695130562,12247610.97095386,0.9875547466765082,2655728.5603927528,2.8864564839388978,31532.814814285684,7.087969100543876,24.80603802232429,5.543205304208922,3.750074119749685,0.0,0.8082338766478071,0.4017019948458896,11146306.581360864,1715070.1828638162,3643395.5775634362,13490136.775824001,-2641477.0053735855,-1056464.3814113613,-707483.7737093247,-3050274.7269165474,-13298786.3402501,0.0,2002.4560972926608,-11604010.065201255,-2361584.719152764,-2825102.583908212,-16628930.033091575,0.0,-19454032.61699979,72330162.097106,-25236088.981188938,73018220.95702131,-54064535.21595463,37884556.10403478,25161758.67892325,-1498119.9264630121,-24431203.124848615,-53971914.23343673,0.0,14464.219655363348,-11604010.065201255,-36908140.80230292,704736327.8208941,802302578.899189,704048268.9609787,831131025.1339548,739181933.8139653,751904731.2390769,778564609.8444631,801497693.0428487,831038404.1514368,777066489.9180001,777052025.6983447,788670499.9832014,813974630.720303
51,2.0,1,2002,109,38197016.02639999,0.0,38197016.02639999,0.0,34536894.23658095,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38197016.02639999,38197016.02639999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38197016.02639999,38197016.02639999,38197016.02639999,38197016.02639999,38197016.02639999,38197016.02639999,38197016.02639999,38197016.02639999,38197016.02639999,38197016.02639999,38197016.02639999,38197016.02639999,38197016.02639999
52,2.0,1,2003,131,47866616.02639997,38197016.02639999,47137743.31259997,-728872.7138000096,44010786.56369829,990355.1252993756,3277833.3760513733,0.9495648732653544,2785585.83779483,2.1637561443202933,34544.388698738694,8.16735367255646,32.721734938219086,3.282057171616591,0.0,0.0,0.3912161355659794,0.0,159788.7627501234,104301.64588659977,234121.23362786532,687545.6407101789,230259.1140580584,4893.982892666691,-344258.80433804257,0.0,0.0,0.0,0.0,0.0,1076651.57558745,1071689.9175530006,-1800562.63135301,9669599.999999983,8940727.286199974,159788.7627501234,104301.64588659977,234121.23362786532,-344258.80433804257,687545.6407101789,230259.1140580584,4893.982892666691,0.0,0.0,0.0,0.0,0.0,-1800562.63135301,46977954.549849845,47033441.66671337,46903622.07897211,47482002.11693802,46450197.67188979,46907484.19854192,47132849.3297073,47137743.31259997,47137743.31259997,47137743.31259997,47137743.31259997,47137743.31259997,48938305.943952985
53,2.0,1,2004,131,47866616.02639997,47137743.31259997,51857065.17539999,4719321.8628000235,46499530.68971697,2488744.126018677,2993976.7898819405,0.8784468336468272,2817647.4385665418,2.53841340494204,33876.878519908896,7.664933383370558,35.408934546307584,3.5910700529346835,0.0,0.0,0.310008158496079,0.0,1175493.0082081354,627243.9684979821,338128.3097160113,985114.3665544572,337439.36581493856,13901.17366931145,-440968.7600718839,0.0,0.0,0.0,0.0,0.0,3036351.432388951,3061789.587955336,1657532.2748446881,0.0,4719321.8628000235,1335281.7709582588,731545.6143845819,572249.5433438766,-785227.5644099265,1672660.007264636,567698.4798729969,18795.156561978143,0.0,0.0,0.0,0.0,0.0,-143030.35650832183,50521783.40444173,51125519.561015405,51284815.63205611,52642292.739809915,50184405.16813535,51289366.695526995,51838270.01883801,51857065.17539999,51857065.17539999,51857065.17539999,51857065.17539999,51857065.17539999,52000095.53190831
54,2.0,1,2005,131,47866616.02639997,51857065.17539999,58175136.23299997,6318071.057599978,50750175.1910693,4250644.501352335,3169791.7618066845,0.8377416587688347,2853136.507945017,3.0011753040005846,33120.884477797204,7.553243160072695,35.233114614049576,3.6546050098782543,0.0,0.0,0.28848730543079043,0.0,2464606.8483456667,351614.96104872826,430122.88015971286,1445642.264146494,321041.351732514,7457.18366098945,-453262.6969674527,0.0,0.0,0.0,0.0,0.0,4567222.792126653,4667769.566204889,1650301.4913950874,0.0,6318071.057599978,3799888.6193039254,1083160.5754333101,1002372.4235035895,-1238490.2613773793,3118302.27141113,888739.8316055109,26252.340222967592,0.0,0.0,0.0,0.0,0.0,1507271.1348867656,54375247.613696046,57091975.65756667,57172763.80949638,59413626.49437735,55056833.961588845,57286396.401394464,58148883.892777,58175136.23299997,58175136.23299997,58175136.23299997,58175136.23299997,58175136.23299997,56667865.09811321
55,2.0,1,2006,131,47866616.02639997,58175136.23299997,63899477.71799996,5724341.484999994,55103598.59218923,4353423.401119933,3416713.6723116618,0.8173632308525339,2925808.7967548138,3.2843060598411267,31802.27180828877,7.685113328138307,33.95415163431499,3.7149398235514055,0.0,0.0,0.27680631353408663,0.0,3103607.37222829,288645.2410166184,557994.7123895506,924354.244761102,605336.5070131411,39220.04074720666,-547838.1264137015,-54984.28378166315,0.0,0.0,0.0,0.0,4916335.707960543,5018043.698147278,706297.7868527157,0.0,5724341.484999994,6903495.991532216,1371805.8164499286,1560367.13589314,-1786328.3877910809,4042656.516172232,1494076.338618652,65472.38097017425,-54984.28378166315,0.0,0.0,0.0,0.0,2213568.9217394814,56995981.72646774,62527671.90155003,62339110.582106814,65685806.10579104,59856821.20182773,62405401.37938131,63834005.337029785,63954462.00178162,63899477.71799996,63899477.71799996,63899477.71799996,63899477.71799996,61685908.796260476
56,2.0,1,2007,153,48618902.02639997,63899477.71799996,68524730.95440008,3872967.2364001167,58421671.002076596,2944079.896910516,3898519.073215321,0.877468825916791,2947695.747359173,3.4852123895373004,32340.605623152598,7.397618115822611,33.159220725635855,4.0584511438431985,0.0,0.0,0.2927495758659465,0.0,4381166.323247014,-895816.3653815031,178582.70687078848,690707.0776789562,-279555.7023943741,-96536.01903524555,-246435.5532245918,-319441.8863728582,0.0,0.0,0.0,0.0,3412670.581388185,3431581.5234334213,441385.71296669595,752285.9999999999,4625253.236400117,11284662.31477923,475989.45106842543,1738949.8427639285,-2032763.9410156726,4733363.593851188,1214520.6362242778,-31063.638065071304,-374426.17015452136,0.0,0.0,0.0,0.0,2654954.6347061773,57240068.63962085,68048741.50333165,66785781.11163615,70557494.89541575,63791367.36054889,67310210.3181758,68555794.59246515,68899157.1245546,68524730.95440008,68524730.95440008,68524730.95440008,68524730.95440008,65869776.3196939
57,2.0,1,2008,177,53105540.61939997,68524730.95440008,78897639.3622,5886269.814799929,68579786.11875542,6613521.84511978,4531843.858033239,0.9683966989884628,3068317.569148852,3.874146773798061,32076.904146363846,7.5826991232247964,31.315039033325572,3.9909543818880158,0.0,0.0,0.3466553121647058,0.0,6817821.696810575,-353693.5608819683,10533.281771908825,1308761.7949213814,150053.96841226253,54477.36737842834,-182997.279138618,12840.200666417875,0.0,0.0,0.0,0.0,7817797.469940389,7730400.371516253,-1844130.5567163231,4486638.592999999,10372908.40779993,18102484.011589803,122295.89018645714,1749483.1245358372,-2215761.2201542906,6042125.38877257,1364574.6046365404,23413.729313357035,-361585.96948810347,0.0,0.0,0.0,0.0,810824.0779898542,60795155.350610204,78775343.47201355,77148156.23766416,81113400.58235429,72855513.97342744,77533064.75756347,78874225.63288665,79259225.3316881,78897639.3622,78897639.3622,78897639.3622,78897639.3622,78086815.28421015
58,2.0,1,2009,199,54456627.61939997,78897639.3622,70183308.63000003,-10065417.732199986,64352948.13508459,-4941935.273177464,4146371.429504194,1.1376250929771747,2919761.510328696,2.8207061108831724,30900.926986215625,7.770365014566782,30.574360390149852,4.137301965125588,0.0,0.0,0.2871866279291449,0.0,310074.5591024336,-2595242.252283584,-223639.31930006348,-4290912.782791075,861223.7061291955,140247.1932233113,-236034.9723587848,-83873.23521305775,0.0,0.0,0.0,0.0,-6118157.103491623,-5968349.2092107,-4097068.522989284,1351087.0,-8714330.732199986,18412558.570692237,-2472946.362097127,1525843.8052357738,-2451796.192513075,1751212.6059814943,2225798.310765736,163660.92253666834,-445459.20470116124,0.0,0.0,0.0,0.0,-3286244.4449994294,51770750.059307784,72656254.99209715,68657464.82476425,72635104.8225131,68432096.02401853,67957510.31923428,70019647.70746335,70628767.83470118,70183308.63000003,70183308.63000003,70183308.63000003,70183308.63000003,73469553.07499945
59,2.0,1,2010,199,54456627.61939997,70183308.63000003,64672544.25039998,-5510764.379600049,64943050.40893856,590102.2738539731,3917823.2281750767,1.1804579994299058,2845573.3385570482,3.2976922511465747,30124.179276287134,7.576809733970786,31.146452931850142,4.176911384466886,0.0,0.0,0.2584107012624887,0.0,-424095.0670683728,-428782.4664065942,86477.52509575279,1881499.1445926526,516407.705758465,1017.537168443961,-164517.22813010644,55189.46967541443,0.0,0.0,0.0,0.0,1523196.6206856547,1533833.414131891,-7044597.793731937,0.0,-5510764.379600049,17988463.503623866,-2901728.828503721,1612321.3303315267,-2616313.4206431815,3632711.750574147,2742206.016524201,164678.4597051123,-390269.7350257468,0.0,0.0,0.0,0.0,-10330842.238731366,46684080.74677611,67574273.0789037,63060222.92006845,67288857.67104316,61039832.49982583,61930338.233875774,64507865.79069486,65062813.985425726,64672544.25039998,64672544.25039998,64672544.25039998,64672544.25039998,75003386.48913135
60,2.0,1,2011,199,54456627.61939997,64672544.25039998,68057451.47259998,3384907.222200023,72256223.80124801,7313173.392309448,4161217.010780426,1.193325317732474,2802698.0431532348,4.011168990287683,29477.322385387633,8.056263059615155,30.860850230441752,4.244642860585497,0.0,0.0,0.24394081264094397,0.0,4690420.341795643,-237606.03352535068,146701.13309733506,2331005.3437976874,343634.1293139377,179450.15387436806,-199697.1322446104,-86694.42469204706,0.0,0.0,0.0,0.0,7167213.511416962,7320183.965266499,-3935276.743066476,0.0,3384907.222200023,22678883.845419507,-3139334.8620290714,1759022.4634288617,-2816010.552887792,5963717.094371835,3085840.1458381386,344128.6135794803,-476964.15971779387,0.0,0.0,0.0,0.0,-14266118.981797842,45378567.62718047,71196786.33462906,66298429.00917112,70873462.02548778,62093734.37822815,64971611.32676184,67713322.8590205,68534415.63231778,68057451.47259998,68057451.47259998,68057451.47259998,68057451.47259998,82323570.45439783
61,2.0,1,2012,288,65930099.71739997,68057451.47259998,83660823.23140004,4129899.660800055,90124509.6365495,5971006.458847921,4674021.814623763,1.1727054873931395,2781542.425225852,4.021859372347256,29093.006747942676,8.179371857598767,30.815534687732377,4.498135779499014,0.0,0.0,0.3059799838285725,0.0,5417427.8539198665,113566.35813152365,233320.0329031552,55624.21261743063,214655.40666033863,25246.84202195204,-56477.90902076655,-296171.6264789157,0.0,0.0,93.53761654712886,0.0,5707284.708371133,5690119.260168569,-1560219.5993685143,11473472.097999996,15603371.758800048,28096311.699339375,-3025768.5038975477,1992342.4963320168,-2872488.4619085584,6019341.306989266,3300495.5524984775,369375.45560143236,-773135.7861967096,0.0,0.0,93.53761654712886,0.0,-15826338.581166357,55564511.53206067,86686591.73529759,81668480.73506802,86533311.6933086,77641481.92441078,80360327.67890157,83291447.7757986,84433959.01759675,83660823.23140004,83660823.23140004,83660729.69378349,83660823.23140004,99487161.8125664
62,2.0,1,2013,288,65930099.71739997,83660823.23140004,87620774.02039999,3959950.7889999463,97790883.17500854,7666373.538459029,5184458.32313098,1.1978680874222702,2805939.517509683,3.8461872106766712,29460.071188046564,8.099796744052027,31.51318023280704,4.332846000823819,0.0,0.0,0.4901401878939393,0.0,8701419.558277164,-1077614.8020545922,404411.1913125508,-578227.918768368,-445915.4045538309,-83770.23369162099,149787.12377487932,-3166.6573140742253,0.0,0.0,420.24181110934506,0.0,7067343.098793218,6883810.412600264,-2923859.6236003186,0.0,3959950.7889999463,36797731.257616535,-4103383.30595214,2396753.6876445673,-2722701.3381336792,5441113.388220898,2854580.1479446464,285605.2219098114,-776302.4435107838,0.0,0.0,513.7794276564739,0.0,-18750198.204766676,50823042.76278345,91724157.32635213,85224020.33275542,90343475.35853367,82179660.6321791,84766193.87245534,87335168.79849018,88397076.46391077,87620774.02039999,87620774.02039999,87620260.24097233,87620774.02039999,106370972.22516666
63,2.0,1,2014,312,66546510.71739997,87620774.02039999,86965361.08079997,-1271823.9396000223,99657783.7796311,1024120.4593112591,5477279.433989475,1.2020856164867773,2787959.0015729982,3.633986767956,29516.313863192598,7.954315063364744,31.93945269967588,4.425318918801191,0.0,0.2288166485191304,0.5130424166708905,0.0,1961275.6888295282,64778.19053136249,337001.5093737193,-858991.4650631296,-53115.07125242467,-3206.3202608285674,-46075.05585958344,-83923.6722300156,0.0,-196747.34840746011,6.426382524170396,0.0,1121002.882043692,1085980.8910299502,-2357804.8306299723,616410.9999999998,-655412.9396000224,38759006.94644606,-4038605.115420778,2733755.1970182867,-2768776.3939932627,4582121.923157768,2801465.0766922217,282398.9016489828,-860226.1157407995,0.0,-196747.34840746011,520.2058101806443,0.0,-21108003.035396647,48206354.134353906,91003966.19622074,84231605.88378169,89734137.47479323,82383239.1576422,84163896.00410774,86682962.17915098,87825587.19654077,86965361.08079997,87162108.42920743,86964840.8749898,86965361.08079997,108073364.11619662
64,2.0,1,2015,335,67529565.87159997,86965361.08079997,87111074.18659997,-837342.0483999971,93957804.10463428,-6617190.57818559,5743745.859562005,1.2569908865408106,2825783.985466112,2.665361358912933,31081.683422431826,7.5805724302877096,31.852732943177124,4.661573898665527,0.0,1.1404864056810933,0.6497946181985786,0.0,1200869.642939654,-602457.8808958789,379116.58721942216,-4560327.642584672,-1142356.5459684695,-113120.12421176145,-53897.43576789108,-222846.22422275023,0.0,-780249.8796086605,219.095527314445,0.0,-5895050.407573693,-5867633.40510889,5030291.356708894,983055.1542,145713.10580000305,39959876.58938572,-4641062.9963166565,3112871.784237709,-2822673.8297611536,21794.280573096126,1659108.5307237522,169278.77743722132,-1083072.3399635497,0.0,-976997.2280161206,739.3013374950893,0.0,-16077711.678687753,47151197.59721425,91752137.18291663,83998202.40236226,89933748.01636112,87089279.90602687,85451965.65587622,86941795.40916274,88194146.52656353,87111074.18659997,88088071.4146161,87110334.88526247,87111074.18659997,103188785.86528772
65,2.0,1,2016,335,67529565.87159997,87111074.18659997,85592591.03900002,-1518483.1475999425,93011446.263645,-946357.8409892746,5722108.041381167,1.2169875021722032,2809985.2026562137,2.365227983380461,31578.12751827784,7.356237739514817,31.77831878164326,5.288944137497179,0.0,2.1456811905684448,0.727225792122591,0.0,2259518.3602853343,688621.2241406323,319139.03106756427,-1695121.2432559354,-432098.599739281,-156027.0880625853,-56538.694992007215,-783771.8230620541,0.0,-854845.3460962815,165.07991858467852,0.0,-710959.0997960288,-741405.0259544698,-777078.1216454724,0.0,-1518483.1475999425,42219394.94967105,-3952441.772176024,3432010.815305273,-2879212.524753161,-1673326.9626828393,1227009.9309844712,13251.689374636015,-1866844.1630256039,0.0,-1831842.5741124023,904.3812560797678,0.0,-16854789.800333224,43373196.08932897,89545032.81117605,82160580.22369474,88471803.56375319,87265918.00168286,84365581.10801555,85579339.34962538,87459435.20202562,85592591.03900002,87424433.61311242,85591686.65774395,85592591.03900002,102447380.83933324
66,2.0,1,2017,335,67529565.87159997,85592591.03900002,83288801.0852,-2303789.9538000217,93549691.31824262,538245.0545976125,5679960.852999667,1.2334165708204474,2817733.016075002,2.5810499381534404,31413.88364123477,7.134116775648367,31.707025094237352,5.615375881957827,0.0,3.1353134357426202,0.8212226848065892,0.0,511631.0993347896,-148024.91488644562,333401.6218413879,1232602.8083845517,87354.45553860744,-120427.15117747025,-88390.70890606666,-378382.85293983953,0.0,-839944.0460724655,194.39551417871792,0.0,590014.7066312279,601354.9041762806,-2905144.857976303,0.0,-2303789.9538000217,42731026.04900584,-4100466.68706247,3765412.437146661,-2967603.2336592274,-440724.1542982876,1314364.3865230787,-107175.46180283424,-2245227.0159654436,0.0,-2671786.6201848676,1098.7767702584856,0.0,-19759934.658309527,40557775.03619415,87389267.77226247,79523388.64805333,86256404.31885922,83729525.23949829,81974436.69867691,83395976.54700284,85534028.10116544,83288801.0852,85960587.70538487,83287702.30842973,83288801.0852,103048735.74350953
67,2.0,1,2018,335,67529565.87159997,83288801.0852,82136472.48339999,-1152328.60180002,95366569.84898488,1816878.5307422655,5706034.835693668,1.2138633140579351,2860170.4821333275,2.8736334560948533,31586.277267340207,6.849954281366999,31.745589289626736,6.020663554045572,0.0,4.1415788675975485,0.8502457973042387,0.5646389533797321,2790903.4416685333,299780.93203827983,291374.9736836889,1508562.8972538237,-119243.4569381895,-122863.2257904202,-76704.76645051803,-469989.1547070094,0.0,-817336.3106177205,47.04384907503702,-1705550.5077624575,1578981.8662270857,1679228.27056358,-2831556.8723636013,0.0,-1152328.60180002,45521929.49067438,-3800685.75502419,4056787.4108303497,-3044308.000109745,1067838.742955536,1195120.9295848892,-230038.68759325444,-2715216.170672453,0.0,-3489122.9308025884,1145.8206193335227,-1705550.5077624575,-22591491.530673128,36614542.99272561,85937158.23842418,78079685.07256964,85180780.48350973,81068633.74044445,80941351.5538151,82366511.17099324,84851688.65407243,82136472.48339999,85625595.41420257,82135326.66278066,83842022.99116245,104727964.01407312
68,3.0,0,2002,2012,113583597.64120002,0.0,113583597.64120002,0.0,109245648.44913147,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113583597.64120002,113583597.64120002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113583597.64120002,113583597.64120002,113583597.64120002,113583597.64120002,113583597.64120002,113583597.64120002,113583597.64120002,113583597.64120002,113583597.64120002,113583597.64120002,113583597.64120002,113583597.64120002,113583597.64120002
69,3.0,0,2003,2595,133957511.4131,113583597.64120002,139074874.74640003,5117363.333300003,135618833.67006114,8081841.552641119,2265456.5114903217,0.918216519797454,638112.0014765855,2.1892479823358397,33221.5417132433,6.777569366855512,19.28865621130198,3.2961542583787504,0.0,0.0,0.024965189154841787,0.0,2693782.104615189,1047856.1838913885,1208762.0033867368,2167113.020035159,970210.8495193727,100237.7848307978,-947728.3923207108,0.0,0.0,0.0,0.0,0.0,7240233.553957934,8294543.493947954,-3177180.1606479525,20373913.771899994,25491277.1052,2693782.104615189,1047856.1838913885,1208762.0033867368,-947728.3923207108,2167113.020035159,970210.8495193727,100237.7848307978,0.0,0.0,0.0,0.0,0.0,-3177180.1606479525,136381092.64178485,138027018.56250864,137866112.7430133,140022603.13872075,136907761.72636488,138104663.89688066,138974636.96156922,139074874.74640003,139074874.74640003,139074874.74640003,139074874.74640003,139074874.74640003,142252054.907048
70,3.0,0,2004,2956,163114826.1383,138048536.74640003,162359117.5756,-5873071.896000014,164937231.42614567,3079323.8202626114,2097333.613103586,0.9905079908496026,608478.9939341445,2.5121135384685056,31890.056297266485,6.745605407030648,19.14337807702427,3.2952414629937965,0.0,0.0,0.02456779390737326,0.0,-2753379.998441247,-1651660.6533351438,1754307.619056171,3044777.7120653037,1551359.423530494,83238.40908069335,-1012308.6330278529,0.0,0.0,0.0,0.0,0.0,1016333.8789284191,1925318.4093048042,-7798390.305304818,30183652.7252,24310580.82919998,-59597.89382605767,-603804.4694437553,2963069.6224429077,-1960037.0253485637,5211890.732100463,2521570.273049867,183476.19391149114,0.0,0.0,0.0,0.0,0.0,-10975570.46595277,162418715.46942607,162962922.04504377,159396047.9531571,164319154.60094857,157147226.84349954,159837547.30255014,162175641.3816885,162359117.5756,162359117.5756,162359117.5756,162359117.5756,162359117.5756,173334688.04155278
71,3.0,0,2005,3219,180324689.3863,162359117.5756,190571347.61200005,11002366.78840001,195163973.3094479,14062675.245740322,2097972.371212215,0.8786641198196333,595868.6678875778,2.9686698503731943,29765.883994886022,6.900147664389754,18.486615939527226,3.2075640566661,0.0,0.0,0.020325387630068886,0.0,4130745.9047109606,1224418.8602613304,2124759.4838145995,4786090.413928468,1723787.3601489582,173654.13337392735,-1032871.3809468871,0.0,0.0,0.0,0.0,0.0,13130584.775291355,14629724.845178448,-3627358.056778437,17209863.247999996,28212230.036400005,4071148.010884903,620614.390817575,5087829.106257508,-2992908.406295451,9997981.14602893,4245357.633198825,357130.3272854185,0.0,0.0,0.0,0.0,0.0,-14602928.522731207,186500199.60111514,189950733.22118247,185483518.50574255,193564256.0182955,180573366.4659711,186325989.97880122,190214217.28471464,190571347.61200005,190571347.61200005,190571347.61200005,190571347.61200005,190571347.61200005,205174276.13473126
72,3.0,0,2006,3710,194257641.52400002,190571347.61200005,221173784.2486,16669484.498900013,226374643.22587684,16511609.365434192,2145279.3820684757,0.8816271683002342,646955.7756118416,3.25675457258694,28068.83873985789,7.103268149552172,16.996885865113686,3.5302735590287466,0.0,0.0,0.01819148598906011,0.0,8752078.991428077,-443979.3211969686,2831115.0390882012,3027543.5938512967,2918884.852271126,192846.84373850818,-1323997.7337350543,-920465.2401487349,0.0,0.0,0.0,0.0,15034027.025296444,15612262.31651049,1057222.182389527,13932952.137699995,30602436.63660001,12823227.00231298,176635.06962060643,7918944.145345708,-4316906.140030505,13025524.739880227,7164242.48546995,549977.1710239267,-920465.2401487349,0.0,0.0,0.0,0.0,-13545706.34034168,208350557.24628702,220997149.1789794,213254840.1032543,225490690.3886305,208148259.50871977,214009541.76313007,220623807.07757607,222094249.48874873,221173784.2486,221173784.2486,221173784.2486,221173784.2486,234719490.5889417
73,3.0,0,2007,4075,207728770.9953,221173784.2486,242565052.4216,7920138.701699982,251972868.40003943,8669769.296594685,2095112.9182055416,0.8600415482814421,628374.8698360976,3.4329610923637737,28365.994984452485,7.032876862385657,16.248755467475387,3.662889573643662,0.0,0.0,0.01721972616663815,0.0,6811311.550857117,150598.58681291455,1032871.6121135188,2066560.0466549248,-644748.9931417435,43759.7401766736,-392205.2646939864,-222444.98217784878,0.0,0.0,0.0,0.0,8845702.296601573,9007812.84841914,-1087674.1467191621,13471129.4713,21391268.17299998,19634538.5531701,327233.65643352096,8951815.757459227,-4709111.404724492,15092084.786535151,6519493.492328207,593736.9112006003,-1142910.2223265837,0.0,0.0,0.0,0.0,-14633380.487060841,222930513.8684299,242237818.7651665,233613236.6641408,247274163.8263245,227472967.63506487,236045558.92927182,241971315.5103994,243707962.6439266,242565052.4216,242565052.4216,242565052.4216,242565052.4216,257198432.90866086
74,3.0,0,2008,4236,217571879.0753,242565052.4216,270554407.8064,18146247.304800007,273062990.9925338,10488794.40329821,2074814.068861308,0.8159389275309674,620592.3574608265,3.8577353951465887,28434.69817699313,7.077538720701426,15.656846345373216,3.6691925452964593,0.0,0.0,0.01698294110744359,0.0,3015308.1704777973,1235011.9699248646,401219.95182112255,5102906.8619803535,-263097.10274168017,61057.80525003436,-211282.36899609788,22875.1770203177,0.0,0.0,0.0,0.0,9364000.46473671,9494719.407712132,8651527.89708787,9843108.08,27989355.3848,22649846.723647896,1562245.6263583857,9353035.70928035,-4920393.7737205895,20194991.648515504,6256396.389586527,654794.7164506346,-1120035.045306266,0.0,0.0,0.0,0.0,-5981852.589972971,247904561.0827521,268992162.1800416,261201372.09711966,275474801.58012056,250359416.1578845,264298011.41681346,269899613.08994937,271674442.85170627,270554407.8064,270554407.8064,270554407.8064,270554407.8064,276536260.396373
75,3.0,0,2009,4366,221451295.0753,270554407.8064,277074653.3075,2640829.5010999893,270904708.25808847,-6474726.914327548,2101190.868045326,0.8627728526951837,611918.9661390955,2.7914174067328115,27029.62087124041,7.232144391226015,15.177476029784104,3.716820001117581,0.0,0.0,0.017072510617920655,0.0,6574273.48091511,-2677971.3158536586,-440694.9048912302,-14891855.700675193,3508501.288723173,184217.04602478864,-310227.2736719685,142615.2984859301,0.0,0.0,0.0,0.0,-7911142.080943042,-8276871.884710669,10917701.38581066,3879415.9999999986,6520245.501099986,29224120.204563007,-1115725.689495273,8912340.80438912,-5230621.047392558,5303135.947840311,9764897.6783097,839011.7624754233,-977419.746820336,0.0,0.0,0.0,0.0,4935848.795837689,247850533.10293698,278190378.9969953,268162312.5031109,282305274.35489255,271771517.3596597,267309755.6291903,276235641.5450246,278052073.05432034,277074653.3075,277074653.3075,277074653.3075,277074653.3075,272138804.5116623
76,3.0,0,2010,4366,221451295.0753,277074653.3075,278500621.75460005,2248069.000700014,277490800.79633385,7528262.480576301,2052096.053979277,0.8359493658077597,600627.2458380449,3.238864373315919,26729.97200185169,7.3450055023217535,14.832796379636653,4.0629379894444035,0.0,0.0,0.03184750714171928,0.0,764346.998346693,576508.2701928732,841638.630571018,7281850.530077772,-40496.10399231157,333889.3530511861,-487076.57916256686,-1206258.9962120228,0.0,0.0,91.22249235052963,0.0,8064493.325364994,8051861.542163695,-5803792.541463683,0.0,2248069.000700014,29988467.2029097,-539217.4193023997,9753979.434960138,-5717697.626555125,12584986.477918083,9724401.574317388,1172901.1155266094,-2183678.7430323586,0.0,0.0,91.22249235052963,0.0,-867943.7456259942,248512154.55169034,279039839.17390245,268746642.3196399,284218319.3811552,265915635.27668196,268776220.18028265,277327720.63907343,280684300.4976324,278500621.75460005,278500621.75460005,278500530.5321077,278500621.75460005,279368565.500226
